centroid_edge_spearman,model_a,model_b,period_start,stage
0.9513631517312501,specter2,scincl,2015,sep
0.8452564976491358,specter2,scibert,2015,sep
0.7231178228724242,specter2,bert,2015,sep
0.8412014751892054,specter2,mpnet,2015,sep
0.847177389754077,specter2,minilm,2015,sep
0.8649048293220073,specter2,pubmedbert,2015,sep
0.8317333473161693,specter2,biobert,2015,sep
0.863482774893818,specter2,simcse,2015,sep
0.8223221995001136,scincl,scibert,2015,sep
0.676377396745495,scincl,bert,2015,sep
0.7932560781640537,scincl,mpnet,2015,sep
0.796692360127943,scincl,minilm,2015,sep
0.8516375648890987,scincl,pubmedbert,2015,sep
0.8047702445248458,scincl,biobert,2015,sep
0.8318595424116898,scincl,simcse,2015,sep
0.8928495272053555,scibert,bert,2015,sep
0.8208068096411656,scibert,mpnet,2015,sep
0.8573513012776818,scibert,minilm,2015,sep
0.9366615978885919,scibert,pubmedbert,2015,sep
0.9430727282261026,scibert,biobert,2015,sep
0.9438641567475924,scibert,simcse,2015,sep
0.7555597504063762,bert,mpnet,2015,sep
0.8058210546554107,bert,minilm,2015,sep
0.85244961809379,bert,pubmedbert,2015,sep
0.9003680981595094,bert,biobert,2015,sep
0.8876597975984479,bert,simcse,2015,sep
0.9683040567703147,mpnet,minilm,2015,sep
0.8036047751385176,mpnet,pubmedbert,2015,sep
0.7942715816335448,mpnet,biobert,2015,sep
0.8198231171237308,mpnet,simcse,2015,sep
0.8228675301067939,minilm,pubmedbert,2015,sep
0.8570859769632776,minilm,biobert,2015,sep
0.8708146749864543,minilm,simcse,2015,sep
0.9199594497754009,pubmedbert,biobert,2015,sep
0.8751622882911229,pubmedbert,simcse,2015,sep
0.9385824899935329,biobert,simcse,2015,sep
0.899571076503592,specter,specter2,2020,sep
0.9365207208151995,specter,scincl,2020,sep
0.7675318546484191,specter,scibert,2020,sep
0.6411053431912327,specter,bert,2020,sep
0.7496076066628214,specter,mpnet,2020,sep
0.7602953874119519,specter,minilm,2020,sep
0.8254152028385158,specter,pubmedbert,2020,sep
0.7210057154842432,specter,biobert,2020,sep
0.7973656336846522,specter,simcse,2020,sep
0.9470802090433995,specter2,scincl,2020,sep
0.8429374442871377,specter2,scibert,2020,sep
0.7562550469298935,specter2,bert,2020,sep
0.8655693636061734,specter2,mpnet,2020,sep
0.8731134532361527,specter2,minilm,2020,sep
0.8627035813538882,specter2,pubmedbert,2020,sep
0.8225095695034347,specter2,biobert,2020,sep
0.8777683393634316,specter2,simcse,2020,sep
0.8275059864016919,scincl,scibert,2020,sep
0.7120325800080402,scincl,bert,2020,sep
0.8110688130320033,scincl,mpnet,2020,sep
0.8219834652963487,scincl,minilm,2020,sep
0.8516337196091798,scincl,pubmedbert,2020,sep
0.7986863125513434,scincl,biobert,2020,sep
0.8473668571828084,scincl,simcse,2020,sep
0.9055742575987976,scibert,bert,2020,sep
0.8303682729449602,scibert,mpnet,2020,sep
0.8641672347193821,scibert,minilm,2020,sep
0.9254218446856486,scibert,pubmedbert,2020,sep
0.9358460489748834,scibert,biobert,2020,sep
0.9530515791865486,scibert,simcse,2020,sep
0.804805900756821,bert,mpnet,2020,sep
0.8475210179504659,bert,minilm,2020,sep
0.8664523797039135,bert,pubmedbert,2020,sep
0.9269005295999162,bert,biobert,2020,sep
0.9092286718053589,bert,simcse,2020,sep
0.9759816824847501,mpnet,minilm,2020,sep
0.8321538811109365,mpnet,pubmedbert,2020,sep
0.8054152028385159,mpnet,biobert,2020,sep
0.8398007445860207,mpnet,simcse,2020,sep
0.8567682170136159,minilm,pubmedbert,2020,sep
0.8571045042210688,minilm,biobert,2020,sep
0.877411777043679,minilm,simcse,2020,sep
0.9160764161991156,pubmedbert,biobert,2020,sep
0.8881341653120794,pubmedbert,simcse,2020,sep
0.9331316309230422,biobert,simcse,2020,sep
0.8805715484243093,specter,specter2,2000,quality
0.91781483229336,specter,scincl,2000,quality
0.797471204096971,specter,scibert,2000,quality
0.6139625609564261,specter,bert,2000,quality
0.6954216699001976,specter,mpnet,2000,quality
0.6784590914652265,specter,minilm,2000,quality
0.6911971055529339,specter,pubmedbert,2000,quality
0.6737919703563876,specter,biobert,2000,quality
0.7209850908010418,specter,simcse,2000,quality
0.9484302518658347,specter2,scincl,2000,quality
0.8927114466991769,specter2,scibert,2000,quality
0.771478510128817,specter2,bert,2000,quality
0.8437998357016764,specter2,mpnet,2000,quality
0.8405135196546241,specter2,minilm,2000,quality
0.8309370248020554,specter2,pubmedbert,2000,quality
0.8227661545452958,specter2,biobert,2000,quality
0.8416433328089771,specter2,simcse,2000,quality
0.8628262807403912,scincl,scibert,2000,quality
0.7162438606610387,scincl,bert,2000,quality
0.7890601786307307,scincl,mpnet,2000,quality
0.7803271983640082,scincl,minilm,2000,quality
0.7977176515826824,scincl,pubmedbert,2000,quality
0.78675685595931,scincl,biobert,2000,quality
0.7985101288168773,scincl,simcse,2000,quality
0.9202709174488317,scibert,bert,2000,quality
0.8213129883068535,scibert,mpnet,2000,quality
0.8622092880988587,scibert,minilm,2000,quality
0.95952388443186,scibert,pubmedbert,2000,quality
0.9548029294041565,scibert,biobert,2000,quality
0.9303581353888104,scibert,simcse,2000,quality
0.8356293150158183,bert,mpnet,2000,quality
0.8660940695296525,bert,minilm,2000,quality
0.9252739761942218,bert,pubmedbert,2000,quality
0.9287036163109784,bert,biobert,2000,quality
0.8991243248911961,bert,simcse,2000,quality
0.9557824270707708,mpnet,minilm,2000,quality
0.8199430199430201,mpnet,pubmedbert,2000,quality
0.8049327949941447,mpnet,biobert,2000,quality
0.8305364165486866,mpnet,simcse,2000,quality
0.8576875884851345,minilm,pubmedbert,2000,quality
0.8537877755055671,minilm,biobert,2000,quality
0.8968353346267457,minilm,simcse,2000,quality
0.9843490115882756,pubmedbert,biobert,2000,quality
0.922615839057557,pubmedbert,simcse,2000,quality
0.9190586055616733,biobert,simcse,2000,quality
0.8876580497439395,specter,specter2,2005,quality
0.9208914057993813,specter,scincl,2005,quality
0.8127397619422161,specter,scibert,2005,quality
0.6189467428731233,specter,bert,2005,quality
0.7045475678604514,specter,mpnet,2005,quality
0.681898869138133,specter,minilm,2005,quality
0.7037844545820006,specter,pubmedbert,2005,quality
0.6880055232202472,specter,biobert,2005,quality
0.7320378235715659,specter,simcse,2005,quality
0.9540919021900619,specter2,scincl,2005,quality
0.9038575149004598,specter2,scibert,2005,quality
0.7583402373586423,specter2,bert,2005,quality
0.8383598133291386,specter2,mpnet,2005,quality
0.8299470400083897,specter2,minilm,2005,quality
0.831106566689389,specter2,pubmedbert,2005,quality
0.8216300491147118,specter2,biobert,2005,quality
0.8409546781325923,specter2,simcse,2005,quality
0.8811902889203503,scincl,scibert,2005,quality
0.7187911838218588,scincl,bert,2005,quality
0.7937346407285059,scincl,mpnet,2005,quality
0.7836058238512228,scincl,minilm,2005,quality
0.8073871322951078,scincl,pubmedbert,2005,quality
0.7991327145928373,scincl,biobert,2005,quality
0.8129722265918586,scincl,simcse,2005,quality
0.9074462097774981,scibert,bert,2005,quality
0.8375194448814081,scibert,mpnet,2005,quality
0.8664922307867093,scibert,minilm,2005,quality
0.961798192718438,scibert,pubmedbert,2005,quality
0.9571918969464983,scibert,biobert,2005,quality
0.9400454442172235,scibert,simcse,2005,quality
0.8468463461101498,bert,mpnet,2005,quality
0.8706136717179663,bert,minilm,2005,quality
0.9174355478649957,bert,pubmedbert,2005,quality
0.9203950151189415,bert,biobert,2005,quality
0.9050558439515496,bert,simcse,2005,quality
0.958443710345551,mpnet,minilm,2005,quality
0.8295467813259226,mpnet,pubmedbert,2005,quality
0.81372939716498,mpnet,biobert,2005,quality
0.8363543250659816,mpnet,simcse,2005,quality
0.861265097093318,minilm,pubmedbert,2005,quality
0.8560407599671404,minilm,biobert,2005,quality
0.8916393127436073,minilm,simcse,2005,quality
0.9832115078740848,pubmedbert,biobert,2005,quality
0.9319249121703111,pubmedbert,simcse,2005,quality
0.9268795553458132,biobert,simcse,2005,quality
0.8842679111390769,specter,specter2,2010,quality
0.9217209375491584,specter,scincl,2010,quality
0.8058507681820565,specter,scibert,2010,quality
0.6178365056892664,specter,bert,2010,quality
0.7087071120199955,specter,mpnet,2010,quality
0.6850345201265448,specter,minilm,2010,quality
0.6971062520755773,specter,pubmedbert,2010,quality
0.675737332424449,specter,biobert,2010,quality
0.741590198031916,specter,simcse,2010,quality
0.9503812070683236,specter2,scincl,2010,quality
0.8897435897435898,specter2,scibert,2010,quality
0.7519130267596527,specter2,bert,2010,quality
0.8384839109992486,specter2,mpnet,2010,quality
0.8309747784594412,specter2,minilm,2010,quality
0.8093303969377589,specter2,pubmedbert,2010,quality
0.7986922552566724,specter2,biobert,2010,quality
0.8417929491549123,specter2,simcse,2010,quality
0.8691035254225439,scincl,scibert,2010,quality
0.7068414521175258,scincl,bert,2010,quality
0.7927649310471397,scincl,mpnet,2010,quality
0.7853561253561254,scincl,minilm,2010,quality
0.7914414556132349,scincl,pubmedbert,2010,quality
0.779063849125199,scincl,biobert,2010,quality
0.8143089857200287,scincl,simcse,2010,quality
0.9080932655165784,scibert,bert,2010,quality
0.8391138377641446,scibert,mpnet,2010,quality
0.8732770524181568,scibert,minilm,2010,quality
0.9594882281998848,scibert,pubmedbert,2010,quality
0.9539702515162639,scibert,biobert,2010,quality
0.9490580812053204,scibert,simcse,2010,quality
0.8429325502945135,bert,mpnet,2010,quality
0.8665796235121389,bert,minilm,2010,quality
0.9091342876618952,bert,pubmedbert,2010,quality
0.9152664604198347,bert,biobert,2010,quality
0.9075846398545787,bert,simcse,2010,quality
0.9585667593029558,mpnet,minilm,2010,quality
0.8209616695506267,mpnet,pubmedbert,2010,quality
0.8035306661073534,mpnet,biobert,2010,quality
0.827248003076224,mpnet,simcse,2010,quality
0.8618576197717303,minilm,pubmedbert,2010,quality
0.8568514148882248,minilm,biobert,2010,quality
0.879915753412686,minilm,simcse,2010,quality
0.9844259171866535,pubmedbert,biobert,2010,quality
0.9303588345306139,pubmedbert,simcse,2010,quality
0.9279003023788301,biobert,simcse,2010,quality
0.8962134479925892,specter,specter2,2015,quality
0.9264999213465472,specter,scincl,2015,quality
0.8102483701256709,specter,scibert,2015,quality
0.6314005558177338,specter,bert,2015,quality
0.7216150175659379,specter,mpnet,2015,quality
0.7175554506842851,specter,minilm,2015,quality
0.6991966860678519,specter,pubmedbert,2015,quality
0.6741030884589168,specter,biobert,2015,quality
0.7630944016220091,specter,simcse,2015,quality
0.9538527956932866,specter2,scincl,2015,quality
0.8761026340167445,specter2,scibert,2015,quality
0.7587960778144828,specter2,bert,2015,quality
0.8405054795238845,specter2,mpnet,2015,quality
0.8491482704979638,specter2,minilm,2015,quality
0.7969534895915266,specter2,pubmedbert,2015,quality
0.7831898344781782,specter2,biobert,2015,quality
0.8538472025588592,specter2,simcse,2015,quality
0.8684005383391887,scincl,scibert,2015,quality
0.7158621292363625,scincl,bert,2015,quality
0.7969464981734922,scincl,mpnet,2015,quality
0.8051565203712443,scincl,minilm,2015,quality
0.791867932113331,scincl,pubmedbert,2015,quality
0.7755803750895777,scincl,biobert,2015,quality
0.8308657123381051,scincl,simcse,2015,quality
0.9057630258857253,scibert,bert,2015,quality
0.822921014454757,scibert,mpnet,2015,quality
0.8674102039746212,scibert,minilm,2015,quality
0.9531725307185431,scibert,pubmedbert,2015,quality
0.9486955761802389,scibert,biobert,2015,quality
0.9550724485693812,scibert,simcse,2015,quality
0.8406554454407216,bert,mpnet,2015,quality
0.864967402513415,bert,minilm,2015,quality
0.9047835282191112,bert,pubmedbert,2015,quality
0.9052253858388829,bert,biobert,2015,quality
0.9083348190096657,bert,simcse,2015,quality
0.9661517487284359,mpnet,minilm,2015,quality
0.8030045619002675,mpnet,pubmedbert,2015,quality
0.779331620435915,mpnet,biobert,2015,quality
0.8150049813853497,mpnet,simcse,2015,quality
0.8512544351808158,minilm,pubmedbert,2015,quality
0.8386852638386381,minilm,biobert,2015,quality
0.8702347368605038,minilm,simcse,2015,quality
0.9860486253124291,pubmedbert,biobert,2015,quality
0.9333973048083479,pubmedbert,simcse,2015,quality
0.9278733854193977,biobert,simcse,2015,quality
0.9014059741667103,specter,specter2,2020,quality
0.9379651477810987,specter,scincl,2020,quality
0.8271690000524357,specter,scibert,2020,quality
0.6600136332651672,specter,bert,2020,quality
0.7534343593239299,specter,mpnet,2020,quality
0.7704402845507141,specter,minilm,2020,quality
0.720366000734099,specter,pubmedbert,2020,quality
0.6943250659815078,specter,biobert,2020,quality
0.8015580375089578,specter,simcse,2020,quality
0.9487752783458308,specter2,scincl,2020,quality
0.884350759442784,specter2,scibert,2020,quality
0.7823005261042071,specter2,bert,2020,quality
0.8649901246220265,specter2,mpnet,2020,quality
0.8757369828535474,specter2,minilm,2020,quality
0.804095223113628,specter2,pubmedbert,2020,quality
0.785457151346722,specter2,biobert,2020,quality
0.879349098981001,specter2,simcse,2020,quality
0.8729005645570064,scincl,scibert,2020,quality
0.7240396413402548,scincl,bert,2020,quality
0.8125988848688236,scincl,mpnet,2020,quality
0.8294884029853355,scincl,minilm,2020,quality
0.8002967856955587,scincl,pubmedbert,2020,quality
0.7781406323737613,scincl,biobert,2020,quality
0.8527659797598448,scincl,simcse,2020,quality
0.9028573925506442,scibert,bert,2020,quality
0.8447835282191111,scibert,mpnet,2020,quality
0.888784716760177,scibert,minilm,2020,quality
0.9478136087952042,scibert,pubmedbert,2020,quality
0.9397975984479052,scibert,biobert,2020,quality
0.9634492160872529,scibert,simcse,2020,quality
0.8582206841102548,bert,mpnet,2020,quality
0.8746508660619091,bert,minilm,2020,quality
0.899350147693706,bert,pubmedbert,2020,quality
0.8963766976036917,bert,biobert,2020,quality
0.904771293237551,bert,simcse,2020,quality
0.9746812787303586,mpnet,minilm,2020,quality
0.8176494852568473,mpnet,pubmedbert,2020,quality
0.7885169454494609,mpnet,biobert,2020,quality
0.8423361823361825,mpnet,simcse,2020,quality
0.8607980703686225,minilm,pubmedbert,2020,quality
0.8417461066540821,minilm,biobert,2020,quality
0.8822166290877947,minilm,simcse,2020,quality
0.9868036984601403,pubmedbert,biobert,2020,quality
0.935254924580078,pubmedbert,simcse,2020,quality
0.9222844458427282,biobert,simcse,2020,quality
0.8839078531103072,specter,specter2,2000,raw
0.9177529582437559,specter,scincl,2000,raw
0.7938839075035395,specter,scibert,2000,raw
0.6159474245363816,specter,bert,2000,raw
0.7028322234457204,specter,mpnet,2000,raw
0.6693251533742333,specter,minilm,2000,raw
0.693813643752294,specter,pubmedbert,2000,raw
0.6769437016062784,specter,biobert,2000,raw
0.7284903780609302,specter,simcse,2000,raw
0.9497051369444008,specter2,scincl,2000,raw
0.8985636131648401,specter2,scibert,2000,raw
0.7796755982032056,specter2,bert,2000,raw
0.8473472812123118,specter2,mpnet,2000,raw
0.8348148148148149,specter2,minilm,2000,raw
0.8428371174383444,specter2,pubmedbert,2000,raw
0.8367028472549947,specter2,biobert,2000,raw
0.8515047279464458,specter2,simcse,2000,raw
0.8559065247408806,scincl,scibert,2000,raw
0.7082425322916122,scincl,bert,2000,raw
0.7933144565046405,scincl,mpnet,2000,raw
0.7732525824550365,scincl,minilm,2000,raw
0.7945624246237745,scincl,pubmedbert,2000,raw
0.7846258717424361,scincl,biobert,2000,raw
0.7986352751996925,scincl,simcse,2000,raw
0.9269071714470489,scibert,bert,2000,raw
0.8224798559767885,scibert,mpnet,2000,raw
0.8590425253001941,scibert,minilm,2000,raw
0.9638984146959607,scibert,pubmedbert,2000,raw
0.9594784402146367,scibert,biobert,2000,raw
0.9330823414258999,scibert,simcse,2000,raw
0.831557862723507,bert,mpnet,2000,raw
0.8624962858091694,bert,minilm,2000,raw
0.9240952231136281,bert,pubmedbert,2000,raw
0.9299533322846207,bert,biobert,2000,raw
0.8975341268592804,bert,simcse,2000,raw
0.9580819044622726,mpnet,minilm,2000,raw
0.8198766014716936,mpnet,pubmedbert,2000,raw
0.8077706115742928,mpnet,biobert,2000,raw
0.834443920088092,mpnet,simcse,2000,raw
0.8622764057119887,minilm,pubmedbert,2000,raw
0.8572411864436406,minilm,biobert,2000,raw
0.8926401342352264,minilm,simcse,2000,raw
0.9841833149808612,pubmedbert,biobert,2000,raw
0.9258196563718039,pubmedbert,simcse,2000,raw
0.9186324786324789,biobert,simcse,2000,raw
0.8916924475206686,specter,specter2,2005,raw
0.9206124482198103,specter,scincl,2005,raw
0.8068194291507177,specter,scibert,2005,raw
0.6274434132102844,specter,bert,2005,raw
0.710018702043242,specter,mpnet,2005,raw
0.6723080418785942,specter,minilm,2005,raw
0.7083676786744271,specter,pubmedbert,2005,raw
0.6957939629105274,specter,biobert,2005,raw
0.7469907188925595,specter,simcse,2005,raw
0.9543782007585689,specter2,scincl,2005,raw
0.9033006484540227,specter2,scibert,2005,raw
0.7648562389666685,specter2,bert,2005,raw
0.8423711394263542,specter2,mpnet,2005,raw
0.8237176865397724,specter2,minilm,2005,raw
0.8435086431405452,specter2,pubmedbert,2005,raw
0.8382605351930507,specter2,biobert,2005,raw
0.8540489049691504,specter2,simcse,2005,raw
0.8661311240452345,scincl,scibert,2005,raw
0.7095593658783843,scincl,bert,2005,raw
0.7985461346197543,scincl,mpnet,2005,raw
0.7764445143586249,scincl,minilm,2005,raw
0.8031838917728489,scincl,pubmedbert,2005,raw
0.7962505025081713,scincl,biobert,2005,raw
0.8149294740705785,scincl,simcse,2005,raw
0.9189530351493543,scibert,bert,2005,raw
0.8342855644696137,scibert,mpnet,2005,raw
0.8577959554646672,scibert,minilm,2005,raw
0.9660038802370092,scibert,pubmedbert,2005,raw
0.9646381067239964,scibert,biobert,2005,raw
0.9403803331410695,scibert,simcse,2005,raw
0.8374862356457449,bert,mpnet,2005,raw
0.8612448219810185,bert,minilm,2005,raw
0.9188457168825267,bert,pubmedbert,2005,raw
0.9246821526576129,bert,biobert,2005,raw
0.8987293097722546,bert,simcse,2005,raw
0.9618719521787007,mpnet,minilm,2005,raw
0.8323975320294339,mpnet,pubmedbert,2005,raw
0.8182556412004265,mpnet,biobert,2005,raw
0.8392302448744168,mpnet,simcse,2005,raw
0.8642395958960377,minilm,pubmedbert,2005,raw
0.8568954608218412,minilm,biobert,2005,raw
0.8857403037771137,minilm,simcse,2005,raw
0.9833146312900914,pubmedbert,biobert,2005,raw
0.9338346180063974,pubmedbert,simcse,2005,raw
0.9238463286316049,biobert,simcse,2005,raw
0.8844493384370685,specter,specter2,2010,raw
0.9196986698827191,specter,scincl,2010,raw
0.7930264100816249,specter,scibert,2010,raw
0.6177882649048294,specter,bert,2010,raw
0.7079450474542501,specter,mpnet,2010,raw
0.6696859105448063,specter,minilm,2010,raw
0.6928907765717582,specter,pubmedbert,2010,raw
0.674251656092147,specter,biobert,2010,raw
0.7461098002202298,specter,simcse,2010,raw
0.9505385139740968,specter2,scincl,2010,raw
0.8877377519095311,specter2,scibert,2010,raw
0.7595511509621939,specter2,bert,2010,raw
0.8445972069284954,specter2,mpnet,2010,raw
0.8266404488490379,specter2,minilm,2010,raw
0.82162969954381,specter2,pubmedbert,2010,raw
0.8134689668432001,specter2,biobert,2010,raw
0.8512013004037545,specter2,simcse,2010,raw
0.85594707496548,scincl,scibert,2010,raw
0.7003436281963891,scincl,bert,2010,raw
0.7966116092496461,scincl,mpnet,2010,raw
0.7761407372450317,scincl,minilm,2010,raw
0.7891024767098388,scincl,pubmedbert,2010,raw
0.7775897086326535,scincl,biobert,2010,raw
0.8148043276877635,scincl,simcse,2010,raw
0.9198587733557061,scibert,bert,2010,raw
0.838036809815951,scibert,mpnet,2010,raw
0.8690482932200725,scibert,minilm,2010,raw
0.9656427734955343,scibert,pubmedbert,2010,raw
0.9631202698687361,scibert,biobert,2010,raw
0.9477073392410816,scibert,simcse,2010,raw
0.8356754583748449,bert,mpnet,2010,raw
0.863603027284009,bert,minilm,2010,raw
0.9133714365616208,bert,pubmedbert,2010,raw
0.9216258542638911,bert,biobert,2010,raw
0.9026462517260063,bert,simcse,2010,raw
0.9591851502280951,mpnet,minilm,2010,raw
0.8228350200129341,mpnet,pubmedbert,2010,raw
0.8094936465488614,mpnet,biobert,2010,raw
0.831098876129551,mpnet,simcse,2010,raw
0.8677339066296123,minilm,pubmedbert,2010,raw
0.863501302151609,minilm,biobert,2010,raw
0.8767031968258963,minilm,simcse,2010,raw
0.9855536329155962,pubmedbert,biobert,2010,raw
0.9327492003565624,pubmedbert,simcse,2010,raw
0.9270442032405224,biobert,simcse,2010,raw
0.8932686627165155,specter,specter2,2015,raw
0.923940363204167,specter,scincl,2015,raw
0.7968730882841314,specter,scibert,2015,raw
0.6294090503906455,specter,bert,2015,raw
0.7170076730812928,specter,mpnet,2015,raw
0.70225228531977,specter,minilm,2015,raw
0.6995182912974325,specter,pubmedbert,2015,raw
0.6742778739097758,specter,biobert,2015,raw
0.7660042298079108,specter,simcse,2015,raw
0.9512432489119607,specter2,scincl,2015,raw
0.8715624071452293,specter2,scibert,2015,raw
0.7665118067572056,specter2,bert,2015,raw
0.8407715029800921,specter2,mpnet,2015,raw
0.8438984146959608,specter2,minilm,2015,raw
0.8094338699246675,specter2,pubmedbert,2015,raw
0.7983884781430796,specter2,biobert,2015,raw
0.8637722196004405,specter2,simcse,2015,raw
0.8520958523412512,scincl,scibert,2015,raw
0.708422561305997,scincl,bert,2015,raw
0.792316781151137,scincl,mpnet,2015,raw
0.7929351720762765,scincl,minilm,2015,raw
0.7893352909303831,scincl,pubmedbert,2015,raw
0.7733602502927658,scincl,biobert,2015,raw
0.8315781378358066,scincl,simcse,2015,raw
0.9183073776938809,scibert,bert,2015,raw
0.8199468652229388,scibert,mpnet,2015,raw
0.8639319735025257,scibert,minilm,2015,raw
0.9592396832887631,scibert,pubmedbert,2015,raw
0.9579742366245435,scibert,biobert,2015,raw
0.9525209305577405,scibert,simcse,2015,raw
0.8395333228462064,bert,mpnet,2015,raw
0.8680876723821509,bert,minilm,2015,raw
0.9102039746211527,bert,pubmedbert,2015,raw
0.9131700837222311,bert,biobert,2015,raw
0.9048177861674795,bert,simcse,2015,raw
0.9659573873070807,mpnet,minilm,2015,raw
0.8078171045042212,mpnet,pubmedbert,2015,raw
0.7888556796532258,mpnet,biobert,2015,raw
0.8235537377868668,mpnet,simcse,2015,raw
0.8604306713509169,minilm,pubmedbert,2015,raw
0.851335885200916,minilm,biobert,2015,raw
0.8741754496355725,minilm,simcse,2015,raw
0.9863565972768428,pubmedbert,biobert,2015,raw
0.9349193365144287,pubmedbert,simcse,2015,raw
0.9270693723454461,biobert,simcse,2015,raw
0.8988334819009667,specter,specter2,2020,raw
0.9362480555118592,specter,scincl,2020,raw
0.8053900337335922,specter,scibert,2020,raw
0.6433404995368187,specter,bert,2020,raw
0.7460122699386503,specter,mpnet,2020,raw
0.7549703738660795,specter,minilm,2020,raw
0.706534878436719,specter,pubmedbert,2020,raw
0.6804859035533882,specter,biobert,2020,raw
0.7960309719818924,specter,simcse,2020,raw
0.9469942146015765,specter2,scincl,2020,raw
0.8673759460262529,specter2,scibert,2020,raw
0.7684991173334732,specter2,bert,2020,raw
0.8629147221785258,specter2,mpnet,2020,raw
0.8710076381242026,specter2,minilm,2020,raw
0.7980913428766191,specter2,pubmedbert,2020,raw
0.7810906612133607,specter2,biobert,2020,raw
0.8772488770034783,specter2,simcse,2020,raw
0.8490203275479349,scincl,scibert,2020,raw
0.7058657997308304,scincl,bert,2020,raw
0.8083771170887736,scincl,mpnet,2020,raw
0.8200069914180345,scincl,minilm,2020,raw
0.7852606924999564,scincl,pubmedbert,2020,raw
0.7634009753028158,scincl,biobert,2020,raw
0.8460811354062888,scincl,simcse,2020,raw
0.9092884484295528,scibert,bert,2020,raw
0.832406271301977,scibert,mpnet,2020,raw
0.87974970723437,scibert,minilm,2020,raw
0.9542817191896947,scibert,pubmedbert,2020,raw
0.9502494188383759,scibert,biobert,2020,raw
0.9578969814552638,scibert,simcse,2020,raw
0.8457022005488265,bert,mpnet,2020,raw
0.8689899148794855,bert,minilm,2020,raw
0.9041829654099595,bert,pubmedbert,2020,raw
0.9011084893293483,bert,biobert,2020,raw
0.8975306311502631,bert,simcse,2020,raw
0.9734371558911438,mpnet,minilm,2020,raw
0.8121671648052018,mpnet,pubmedbert,2020,raw
0.7882572142694843,mpnet,biobert,2020,raw
0.8414073724503173,mpnet,simcse,2020,raw
0.8613822033453936,minilm,pubmedbert,2020,raw
0.8463544998514325,minilm,biobert,2020,raw
0.8813773093527696,minilm,simcse,2020,raw
0.988288675650639,pubmedbert,biobert,2020,raw
0.9322073654588993,pubmedbert,simcse,2020,raw
0.9187195217870066,biobert,simcse,2020,raw
0.8908332022442452,specter,specter2,pooled_equal_five_periods,native_paired
0.9268718647859753,specter,scincl,pooled_equal_five_periods,native_paired
0.8012196528760946,specter,scibert,pooled_equal_five_periods,native_paired
0.6227070770629053,specter,bert,pooled_equal_five_periods,native_paired
0.71580060475766,specter,mpnet,pooled_equal_five_periods,native_paired
0.6921821963539756,specter,minilm,pooled_equal_five_periods,native_paired
0.6944407739499765,specter,pubmedbert,pooled_equal_five_periods,native_paired
0.6747592330414417,specter,biobert,pooled_equal_five_periods,native_paired
0.7554734063936518,specter,simcse,pooled_equal_five_periods,native_paired
0.9524223515634561,specter2,scincl,pooled_equal_five_periods,native_paired
0.8835470959397341,specter2,scibert,pooled_equal_five_periods,native_paired
0.766003880237009,specter2,bert,pooled_equal_five_periods,native_paired
0.8493985632635941,specter2,mpnet,pooled_equal_five_periods,native_paired
0.8433621729327253,specter2,minilm,pooled_equal_five_periods,native_paired
0.8171901490919897,specter2,pubmedbert,pooled_equal_five_periods,native_paired
0.8052827154667647,specter2,biobert,pooled_equal_five_periods,native_paired
0.8606585915788371,specter2,simcse,pooled_equal_five_periods,native_paired
0.8598755527589884,scincl,scibert,pooled_equal_five_periods,native_paired
0.7095600650201878,scincl,bert,pooled_equal_five_periods,native_paired
0.7978169297187703,scincl,mpnet,pooled_equal_five_periods,native_paired
0.789284603149634,scincl,minilm,pooled_equal_five_periods,native_paired
0.7911055179766837,scincl,pubmedbert,pooled_equal_five_periods,native_paired
0.7761162672819115,scincl,biobert,pooled_equal_five_periods,native_paired
0.8249125198818451,scincl,simcse,pooled_equal_five_periods,native_paired
0.918064076346285,scibert,bert,pooled_equal_five_periods,native_paired
0.8283732718088547,scibert,mpnet,pooled_equal_five_periods,native_paired
0.8673815391606803,scibert,minilm,pooled_equal_five_periods,native_paired
0.9612126614580604,scibert,pubmedbert,pooled_equal_five_periods,native_paired
0.958286053868876,scibert,biobert,pooled_equal_five_periods,native_paired
0.9497393948927693,scibert,simcse,pooled_equal_five_periods,native_paired
0.8360858546134621,bert,mpnet,pooled_equal_five_periods,native_paired
0.8670351143970776,bert,minilm,pooled_equal_five_periods,native_paired
0.9138982399105099,bert,pubmedbert,pooled_equal_five_periods,native_paired
0.9177470155384267,bert,biobert,pooled_equal_five_periods,native_paired
0.9028706762449096,bert,simcse,pooled_equal_five_periods,native_paired
0.9645846223760334,mpnet,minilm,pooled_equal_five_periods,native_paired
0.8122482652544004,mpnet,pubmedbert,pooled_equal_five_periods,native_paired
0.7946858231520809,mpnet,biobert,pooled_equal_five_periods,native_paired
0.82770698967018,mpnet,simcse,pooled_equal_five_periods,native_paired
0.8617705766172025,minilm,pubmedbert,pooled_equal_five_periods,native_paired
0.8527656301889431,minilm,biobert,pooled_equal_five_periods,native_paired
0.8797804694737211,minilm,simcse,pooled_equal_five_periods,native_paired
0.9858892209812457,pubmedbert,biobert,pooled_equal_five_periods,native_paired
0.9324622026462519,pubmedbert,simcse,pooled_equal_five_periods,native_paired
0.9230234387289603,biobert,simcse,pooled_equal_five_periods,native_paired
0.8921622708125777,specter,specter2,pooled_equal_five_periods,common_paired
