stage,field_id,period_start,cka_biased,cka_debiased,model_a,model_b,n,procrustes_angle_degrees,procrustes_similarity,rsa_spearman
quality,13,2010,0.5094871498077057,0.5049544507597296,mpnet/mean,pubmedbert/mean,4885,53.74720784247639,0.59134894759571,
quality,13,2010,0.5629432134078679,0.5579816498384106,mpnet/mean,biobert/mean,4885,52.67513310373199,0.6063335860023582,
quality,13,2010,0.48929138222358853,0.48465165884344663,mpnet/mean,simcse/cls,4885,57.07723712421782,0.5435079772413204,
quality,13,2010,0.49508459788045517,0.4902593663084694,minilm/mean,pubmedbert/mean,4885,56.38775534741711,0.5535695397894772,
quality,13,2010,0.546976812267185,0.5416241786979229,minilm/mean,biobert/mean,4885,55.247413773826906,0.5700338496481469,
quality,13,2010,0.522662769408627,0.5182931142222216,minilm/mean,simcse/cls,4885,57.48328814263113,0.5375455833199345,
quality,13,2010,0.880698394473031,0.8798761348018946,pubmedbert/mean,biobert/mean,4885,34.692379172089154,0.8222197527956919,
quality,13,2010,0.6257478789348846,0.6232824378390852,pubmedbert/mean,simcse/cls,4885,50.49189192210344,0.6361874085520942,
quality,13,2010,0.6432631201238422,0.6405958658442032,biobert/mean,simcse/cls,4885,50.33528008478051,0.638293935873835,
quality,13,2015,0.7381271422676163,0.7355738496957124,specter/cls,specter2/cls,5330,44.78584295546885,0.7097448208552053,
quality,13,2015,0.80206324094158,0.8004397510589929,specter/cls,scincl/cls,5330,39.02760413665994,0.7768426753639117,
quality,13,2015,0.5796039460895089,0.5761899043836385,specter/cls,scibert/mean,5330,48.318412803164456,0.6649903776452255,
quality,13,2015,0.5300176255820775,0.5277734424575993,specter/cls,bert/mean,5330,53.07250275135265,0.6008039388479014,
quality,13,2015,0.7738712438809905,0.7716721542793445,specter/cls,mpnet/mean,5330,44.910297915293846,0.7082129582023646,
quality,13,2015,0.7216258501822779,0.718803359634433,specter/cls,minilm/mean,5330,49.61536901609607,0.647915602763505,
quality,13,2015,0.5369050988779908,0.53358265756001,specter/cls,pubmedbert/mean,5330,49.27545163088487,0.652423166523388,
quality,13,2015,0.5969815158691568,0.5934566059406828,specter/cls,biobert/mean,5330,49.12035411202121,0.6544722582824589,
quality,13,2015,0.47850926097860447,0.4747841350296461,specter/cls,simcse/cls,5330,56.038297132533366,0.5586386407157913,
quality,13,2015,0.8029172223447019,0.801145711252141,specter2/cls,scincl/cls,5330,36.1047085709588,0.8079414609739717,
quality,13,2015,0.5516134186366145,0.5474008204959498,specter2/cls,scibert/mean,5330,46.2452797864429,0.6915725641394088,
quality,13,2015,0.46120895097246906,0.4583072948176328,specter2/cls,bert/mean,5330,56.63749626325417,0.5499342700420312,
quality,13,2015,0.7442943378537731,0.7410447888168463,specter2/cls,mpnet/mean,5330,48.08597044171082,0.6680147890509565,
quality,13,2015,0.6876885921672936,0.6835489441253139,specter2/cls,minilm/mean,5330,51.9121744931552,0.6168686493319382,
quality,13,2015,0.48902002631338864,0.4847842919575311,specter2/cls,pubmedbert/mean,5330,52.14494941833821,0.6136659625526247,
quality,13,2015,0.5457481212836296,0.5409576657884687,specter2/cls,biobert/mean,5330,52.157332420607766,0.6134953039849521,
quality,13,2015,0.4141096917073035,0.4091941204518781,specter2/cls,simcse/cls,5330,59.01783192025982,0.5147712774599551,
quality,13,2015,0.5794648568546117,0.5761531147864273,scincl/cls,scibert/mean,5330,45.92503425196132,0.6955989591634112,
quality,13,2015,0.5430680672363275,0.5409079411934052,scincl/cls,bert/mean,5330,53.399622572035646,0.5962301634009386,
quality,13,2015,0.7843262442711343,0.782293236683017,scincl/cls,mpnet/mean,5330,44.747107946906674,0.7102209104592198,
quality,13,2015,0.7291922731663412,0.7265343513660141,scincl/cls,minilm/mean,5330,49.31346416798082,0.6519202287594373,
quality,13,2015,0.529565093579853,0.5262492406416908,scincl/cls,pubmedbert/mean,5330,50.0752198149554,0.6417813672864853,
quality,13,2015,0.59013052260772,0.5866355338919346,scincl/cls,biobert/mean,5330,50.07538646782892,0.6417791366826234,
quality,13,2015,0.4765029950334437,0.47279356279928725,scincl/cls,simcse/cls,5330,56.59357259722147,0.5505743893041183,
quality,13,2015,0.6931723449764945,0.6918929980154837,scibert/mean,bert/mean,5330,43.78575431244952,0.721932296218437,
quality,13,2015,0.5431488247676223,0.5387516247281013,scibert/mean,mpnet/mean,5330,53.44863586513966,0.5955431838249591,
quality,13,2015,0.5303543089782877,0.5256813943349801,scibert/mean,minilm/mean,5330,55.93437983596399,0.5601420232364283,
quality,13,2015,0.8653156724284903,0.8644229196722942,scibert/mean,pubmedbert/mean,5330,34.085584960527314,0.8282013595228576,
quality,13,2015,0.8578997135855129,0.8567780656143773,scibert/mean,biobert/mean,5330,36.329626798645165,0.8056220532757753,
quality,13,2015,0.600150139357368,0.597471789294422,scibert/mean,simcse/cls,5330,50.899668479282106,0.6306802977246253,
quality,13,2015,0.5359476166090333,0.5336000397435698,bert/mean,mpnet/mean,5330,54.656149928740454,0.5784820681371531,
quality,13,2015,0.5694810507182806,0.5674384978701182,bert/mean,minilm/mean,5330,55.46752255906942,0.5668732921737363,
quality,13,2015,0.6937835592583133,0.6924964517752178,bert/mean,pubmedbert/mean,5330,43.60911118186099,0.7240621888975866,
quality,13,2015,0.7403993802712189,0.7394854322956381,bert/mean,biobert/mean,5330,42.91165366694498,0.7324044285113166,
quality,13,2015,0.7708877922214186,0.7699516292097345,bert/mean,simcse/cls,5330,38.6480372634476,0.780997131902331,
quality,13,2015,0.8147240629603578,0.8121847241252703,mpnet/mean,minilm/mean,5330,43.86492879292324,0.7209754134984974,
quality,13,2015,0.5097260432552446,0.5055958446211091,mpnet/mean,pubmedbert/mean,5330,53.723766676327024,0.5916788233816919,
quality,13,2015,0.5743149363037642,0.5697232092266962,mpnet/mean,biobert/mean,5330,52.68427999628691,0.6062066281910221,
quality,13,2015,0.48359661657493175,0.47919628407111065,mpnet/mean,simcse/cls,5330,57.13594034337571,0.5426476686182766,
quality,13,2015,0.49672948594971655,0.4923517560110554,minilm/mean,pubmedbert/mean,5330,56.43992436018989,0.5528110258117086,
quality,13,2015,0.5602840766780668,0.5553432838445896,minilm/mean,biobert/mean,5330,55.352877117665656,0.56852054097886,
quality,13,2015,0.5153295817910512,0.5111416888026276,minilm/mean,simcse/cls,5330,57.67412630431363,0.5347339992283391,
quality,13,2015,0.8643067708631118,0.8634578385828994,pubmedbert/mean,biobert/mean,5330,34.980897924014336,0.8193432257716052,
quality,13,2015,0.5967529807240742,0.5942618645718877,pubmedbert/mean,simcse/cls,5330,50.81574194040544,0.6318163638289233,
quality,13,2015,0.6281155010523237,0.6254269931164944,biobert/mean,simcse/cls,5330,50.64984048924436,0.6340580871651922,
quality,13,2020,0.7462739836929022,0.7443594814689435,specter/cls,specter2/cls,6582,44.503406061837545,0.713208780945369,
quality,13,2020,0.8082948895255474,0.807061085721713,specter/cls,scincl/cls,6582,38.760384749033996,0.7797710228668728,
quality,13,2020,0.5772396845413809,0.5745610265875303,specter/cls,scibert/mean,6582,48.406934520083276,0.6638357016317035,
quality,13,2020,0.5331568950634956,0.5313509923694896,specter/cls,bert/mean,6582,52.95808978839871,0.6023990409604105,
quality,13,2020,0.7803878339864272,0.7787270195434429,specter/cls,mpnet/mean,6582,44.69884131309698,0.7108136984094058,
quality,13,2020,0.7278077397453736,0.7256650424912781,specter/cls,minilm/mean,6582,49.38711014434877,0.6509450143818506,
quality,13,2020,0.5375876221394069,0.5350194837916455,specter/cls,pubmedbert/mean,6582,49.34414407160506,0.6515140986210789,
quality,13,2020,0.6067608390579562,0.6041508697498491,specter/cls,biobert/mean,6582,49.101270582888446,0.6547240518595511,
quality,13,2020,0.47048984617106426,0.467478699526664,specter/cls,simcse/cls,6582,56.090532555744666,0.5578822509962249,
quality,13,2020,0.8115892556470273,0.810255528281962,specter2/cls,scincl/cls,6582,35.7877151394351,0.8111892218602444,
quality,13,2020,0.5497020620002595,0.5463905853479699,specter2/cls,scibert/mean,6582,46.32445293568948,0.6905737971823176,
quality,13,2020,0.46946600261093036,0.46715088114973125,specter2/cls,bert/mean,6582,56.42897133028036,0.5529703159707762,
quality,13,2020,0.7552660312064542,0.752847692565393,specter2/cls,mpnet/mean,6582,47.712842747851276,0.6728467095997726,
quality,13,2020,0.6999129620798005,0.6968396770513053,specter2/cls,minilm/mean,6582,51.517187087571564,0.6222798486730093,
quality,13,2020,0.4886603079537425,0.48536391791998956,specter2/cls,pubmedbert/mean,6582,52.19108268504866,0.6130300231949332,
quality,13,2020,0.5560039992427218,0.5523649516121765,specter2/cls,biobert/mean,6582,52.12144958908218,0.6139897508446828,
quality,13,2020,0.41044185638088165,0.40651699553082,specter2/cls,simcse/cls,6582,59.027674793049805,0.5146239891032343,
quality,13,2020,0.584894456783672,0.5823237000422795,scincl/cls,scibert/mean,6582,45.794851152657536,0.6972295247372061,
quality,13,2020,0.5485952837169564,0.5468705165211409,scincl/cls,bert/mean,6582,53.236646314106366,0.5985113291683112,
quality,13,2020,0.7899733521283488,0.7884225189712294,scincl/cls,mpnet/mean,6582,44.5646727052234,0.7124588424698702,
quality,13,2020,0.7366952447945971,0.7346740998609015,scincl/cls,minilm/mean,6582,49.067432400915344,0.6551703439797082,
quality,13,2020,0.5350117973359261,0.532462960629371,scincl/cls,pubmedbert/mean,6582,49.91625030615852,0.6439066558192799,
quality,13,2020,0.6047427892466105,0.6021687449461605,scincl/cls,biobert/mean,6582,49.89174404877247,0.6442338433002642,
quality,13,2020,0.4718224353415257,0.4688433598484748,scincl/cls,simcse/cls,6582,56.5694001367373,0.5509265273902794,
quality,13,2020,0.6999181531907093,0.698881529896323,scibert/mean,bert/mean,6582,43.68101780534041,0.7231959968122853,
quality,13,2020,0.5460112215402594,0.5425540275022966,scibert/mean,mpnet/mean,6582,53.47904731623862,0.5951167120546585,
quality,13,2020,0.5374461706445769,0.5338277719414614,scibert/mean,minilm/mean,6582,55.8603212456073,0.5612123124851988,
quality,13,2020,0.867912432315464,0.8672261046821745,scibert/mean,pubmedbert/mean,6582,34.110657431920224,0.8279560373655324,
quality,13,2020,0.8589134910234744,0.8581188136023126,scibert/mean,biobert/mean,6582,36.491890274166,0.8039410446249549,
