model,field_id,period_start,cka_biased,cka_debiased,model_a,model_b,n,procrustes_angle_degrees,procrustes_similarity
biobert,11,2020,0.742003340499378,0.7405714041900975,biobert/cls,biobert/sep,6491,40.34681148066083,0.7621396386032727
biobert,12,2000,0.7897654199122512,0.787777993873671,biobert/mean,biobert/cls,2166,36.38707931476662,0.8050275978910704
biobert,12,2000,0.8414832578129615,0.8404840359425535,biobert/mean,biobert/sep,2166,26.33028207064512,0.896252132384447
biobert,12,2000,0.7602776457165795,0.757350205444775,biobert/cls,biobert/sep,2166,37.06253572961967,0.7979781808372551
biobert,12,2005,0.7950364246867561,0.7931154278716462,biobert/mean,biobert/cls,2166,36.27943692589034,0.8061406999319168
biobert,12,2005,0.8483991049271963,0.8476169958504255,biobert/mean,biobert/sep,2166,26.00725292653404,0.8987385468130707
biobert,12,2005,0.767728560187446,0.7648644024679301,biobert/cls,biobert/sep,2166,36.88975176582101,0.799792040115572
biobert,12,2010,0.7842438294789386,0.7817363655473143,biobert/mean,biobert/cls,2186,36.79356648520201,0.8007986278739099
biobert,12,2010,0.8691645006027394,0.8684742073664569,biobert/mean,biobert/sep,2186,26.07244993080864,0.898239012031287
biobert,12,2010,0.7615058291079762,0.7584264408935623,biobert/cls,biobert/sep,2186,37.39702226072849,0.794446185607652
biobert,12,2015,0.7545705049226339,0.7522274588295906,biobert/mean,biobert/cls,2732,38.23086109187314,0.7855236873258475
biobert,12,2015,0.865611263675146,0.8660650438651527,biobert/mean,biobert/sep,2732,26.78873761442879,0.892674428271494
biobert,12,2015,0.7455907304859769,0.7428564851749412,biobert/cls,biobert/sep,2732,38.69894665741188,0.7804419018527056
biobert,12,2020,0.7808872452802794,0.7796567851724892,biobert/mean,biobert/cls,3380,38.10764263104533,0.7868527091159686
biobert,12,2020,0.8303904459318512,0.8303139075174264,biobert/mean,biobert/sep,3380,27.361677041615554,0.8881229965775111
biobert,12,2020,0.755069978579347,0.7531792093214605,biobert/cls,biobert/sep,3380,38.40692661360233,0.7836183596692211
biobert,13,2000,0.745158583314972,0.7422618781445373,biobert/mean,biobert/cls,2739,39.11792906519827,0.7758490172318757
biobert,13,2000,0.8519235187632923,0.8506536412483734,biobert/mean,biobert/sep,2739,29.27114860609767,0.8723155912818081
biobert,13,2000,0.7518234577986724,0.7476234013516155,biobert/cls,biobert/sep,2739,39.19268922935588,0.7750251274502121
biobert,13,2005,0.7444522487481025,0.7428466498367099,biobert/mean,biobert/cls,4071,39.77744663520301,0.7685354307500426
biobert,13,2005,0.8527093515707896,0.8520617663942845,biobert/mean,biobert/sep,4071,29.7567883846159,0.8681400168317874
biobert,13,2005,0.756760340173792,0.754155465576548,biobert/cls,biobert/sep,4071,39.97816883091813,0.766289306156019
biobert,13,2010,0.7577627211858721,0.7567226826885503,biobert/mean,biobert/cls,5251,40.027281863677665,0.7657382876032889
biobert,13,2010,0.8678933105977088,0.8677963859336731,biobert/mean,biobert/sep,5251,29.82434270505506,0.8675542305246648
biobert,13,2010,0.7533488780220631,0.7513549485208605,biobert/cls,biobert/sep,5251,40.389992980639725,0.7616514935849766
biobert,13,2015,0.7472267574530281,0.7459380774946832,biobert/mean,biobert/cls,5596,40.48167096881769,0.7606136863799882
biobert,13,2015,0.8676939480399808,0.8672946524058678,biobert/mean,biobert/sep,5596,29.73796131976942,0.8683030576596537
biobert,13,2015,0.7363246370952355,0.734314909903676,biobert/cls,biobert/sep,5596,41.00671444854997,0.7546326919851207
biobert,13,2020,0.7531068727078728,0.7518395611558,biobert/mean,biobert/cls,6840,40.539740881321,0.7599553195642937
biobert,13,2020,0.8809530997273778,0.8804729444745143,biobert/mean,biobert/sep,6840,29.570288996819812,0.8697509485309771
biobert,13,2020,0.7330974503971458,0.7314865267347904,biobert/cls,biobert/sep,6840,41.16689471900736,0.7527953715144536
biobert,14,2000,0.7776623019429988,0.7750792499411868,biobert/mean,biobert/cls,2166,37.86032437499198,0.7895092698619846
biobert,14,2000,0.8993200982868188,0.8996740046848016,biobert/mean,biobert/sep,2166,26.0856847309374,0.8981374659062888
biobert,14,2000,0.773420291379755,0.7703928165945805,biobert/cls,biobert/sep,2166,37.88110112365107,0.7892866624146032
biobert,14,2005,0.794674015443137,0.792381141321012,biobert/mean,biobert/cls,2166,37.562248390345616,0.7926914898231552
biobert,14,2005,0.9116179178591273,0.9116195890476881,biobert/mean,biobert/sep,2166,25.740915918991014,0.9007671080475045
biobert,14,2005,0.7894529505723028,0.7868704141699355,biobert/cls,biobert/sep,2166,37.533237362085764,0.793000063463244
biobert,14,2010,0.7258914726766754,0.7221673054230947,biobert/mean,biobert/cls,2186,38.852661530008135,0.7787617135592014
biobert,14,2010,0.8756011154551767,0.8784034716162646,biobert/mean,biobert/sep,2186,26.590512350439568,0.8942283693311782
biobert,14,2010,0.7334208764359891,0.7297767810066527,biobert/cls,biobert/sep,2186,38.650529041910374,0.7809699703169227
biobert,14,2015,0.7155297926523503,0.7116555447533679,biobert/mean,biobert/cls,2660,39.4063912215982,0.7726627658594687
biobert,14,2015,0.8781866999546097,0.8780214794292293,biobert/mean,biobert/sep,2660,26.2182282407,0.8971178623530056
biobert,14,2015,0.7031866672079948,0.6992939251144752,biobert/cls,biobert/sep,2660,39.61222263702432,0.7703772466067615
biobert,14,2020,0.7085025971858065,0.7061071944366483,biobert/mean,biobert/cls,4040,40.562733319628414,0.7596944273477348
biobert,14,2020,0.8872070359420201,0.8876656196883606,biobert/mean,biobert/sep,4040,26.812420103085902,0.8924880599940931
biobert,14,2020,0.6979080239280179,0.6953580142242518,biobert/cls,biobert/sep,4040,40.63954630881277,0.7588219534969386
biobert,15,2000,0.7456897874564833,0.7418768638637786,biobert/mean,biobert/cls,2166,38.60467588497878,0.7814695552593119
biobert,15,2000,0.9100209535471746,0.9092471303490701,biobert/mean,biobert/sep,2166,25.90646160308163,0.8995085123676486
biobert,15,2000,0.734044869462411,0.7304275446331567,biobert/cls,biobert/sep,2166,38.49390089394968,0.7826744187788411
biobert,15,2005,0.7417162725965807,0.7381207169528782,biobert/mean,biobert/cls,2166,38.683443997967174,0.7806110428381168
biobert,15,2005,0.899927635211263,0.8994341583840663,biobert/mean,biobert/sep,2166,26.223180562009606,0.8970796730757935
biobert,15,2005,0.7370071712381427,0.7335551064293977,biobert/cls,biobert/sep,2166,38.3590232605848,0.7841374887262914
biobert,15,2010,0.7590366013988401,0.7559463440263046,biobert/mean,biobert/cls,2166,38.30175061753866,0.784757433413448
biobert,15,2010,0.9073525509829531,0.9071455738333212,biobert/mean,biobert/sep,2166,25.977847453558965,0.8989634686888539
biobert,15,2010,0.7506662659398025,0.7475650683851346,biobert/cls,biobert/sep,2166,37.780426391221354,0.7903643499734173
biobert,15,2015,0.7515242091599335,0.7479806142575773,biobert/mean,biobert/cls,2166,38.69790248724514,0.7804532960134473
biobert,15,2015,0.9187735160221346,0.9183507471468262,biobert/mean,biobert/sep,2166,25.57168211114825,0.9020459704818145
biobert,15,2015,0.739012958111229,0.7358878328214585,biobert/cls,biobert/sep,2166,38.48511006669224,0.7827699085070379
biobert,15,2020,0.7412664304145783,0.7375423129274943,biobert/mean,biobert/cls,2166,39.021095084090625,0.7769142064422886
biobert,15,2020,0.9104072852743627,0.9099572088822985,biobert/mean,biobert/sep,2166,25.728110802091006,0.900864148435211
biobert,15,2020,0.7295862103062124,0.7261387882324526,biobert/cls,biobert/sep,2166,38.68534450167374,0.7805903105613743
biobert,16,2000,0.760886865911262,0.7580517038225918,biobert/mean,biobert/cls,2166,38.46544595824065,0.7829834417560726
biobert,16,2000,0.8786520750844764,0.8776396598874606,biobert/mean,biobert/sep,2166,26.714309882433444,0.8932591409953251
biobert,16,2000,0.7805751911489611,0.7779045129537951,biobert/cls,biobert/sep,2166,37.74732999292367,0.790718102464337
biobert,16,2005,0.7957772108319248,0.7938212779572302,biobert/mean,biobert/cls,2166,37.3803787379482,0.7946225732220573
biobert,16,2005,0.8718218990983838,0.8709942064231724,biobert/mean,biobert/sep,2166,26.453689392188657,0.8952947186901996
biobert,16,2005,0.7788707580835399,0.7765692661703305,biobert/cls,biobert/sep,2166,37.13906452690415,0.7971724734856734
biobert,16,2010,0.7987684752521901,0.7970679340306274,biobert/mean,biobert/cls,2166,37.41309738151632,0.7942757582611165
biobert,16,2010,0.8692562989918039,0.8686750337184803,biobert/mean,biobert/sep,2166,26.553586422819055,0.8945166595095206
biobert,16,2010,0.7964352374765435,0.7943763270065979,biobert/cls,biobert/sep,2166,36.774909464114465,0.8009936140622915
biobert,16,2015,0.8041246166190903,0.8021999703355993,biobert/mean,biobert/cls,2166,37.72265000081552,0.7909817240594541
biobert,16,2015,0.8920083109826782,0.8936197883139655,biobert/mean,biobert/sep,2166,26.924476484089194,0.8916041702837341
biobert,16,2015,0.8135115860557102,0.8119453552280022,biobert/cls,biobert/sep,2166,37.247270231515955,0.796030839923751
biobert,16,2020,0.8089489709537585,0.807778536236212,biobert/mean,biobert/cls,2166,38.10293392150927,0.7869034246263558
biobert,16,2020,0.9069622095477091,0.9074667254653767,biobert/mean,biobert/sep,2166,26.270909184031318,0.8967112755874772
biobert,16,2020,0.8194894492830134,0.8176522402296164,biobert/cls,biobert/sep,2166,37.20582000870535,0.7964684997559653
biobert,17,2000,0.7213088729607745,0.718821598505335,biobert/mean,biobert/cls,3310,40.37707772101885,0.7617975394220925
biobert,17,2000,0.9271503515677267,0.9269886216581997,biobert/mean,biobert/sep,3310,26.083530750813818,0.8981539959291118
biobert,17,2000,0.7270733519147352,0.7247464423446466,biobert/cls,biobert/sep,3310,40.15447222795091,0.7643086742742229
biobert,17,2005,0.8142820648915299,0.813572014520585,biobert/mean,biobert/cls,5594,39.46672713304728,0.7719938372877752
biobert,17,2005,0.9280776096170088,0.9281167104157343,biobert/mean,biobert/sep,5594,26.537918846625846,0.8946388680325532
biobert,17,2005,0.8305162327993421,0.8297537009890441,biobert/cls,biobert/sep,5594,38.906602338039846,0.7781707815828619
biobert,17,2010,0.7878434898506945,0.7872579692002283,biobert/mean,biobert/cls,7094,40.24463938811867,0.7632929180129296
biobert,17,2010,0.9164798819979123,0.9165880626421061,biobert/mean,biobert/sep,7094,26.819986882854614,0.8924284814177393
biobert,17,2010,0.8155822451690345,0.8148772728590845,biobert/cls,biobert/sep,7094,39.36543369657641,0.7731163631057297
biobert,17,2015,0.7636478330272517,0.7629513033034192,biobert/mean,biobert/cls,6858,40.4408075454084,0.761076506562383
biobert,17,2015,0.8966382298241797,0.8968706191718606,biobert/mean,biobert/sep,6858,27.110970880828027,0.8901255614681215
biobert,17,2015,0.7925940952140529,0.791691184667708,biobert/cls,biobert/sep,6858,39.73503203408991,0.7690088530648711
biobert,17,2020,0.7905226162211556,0.7901029451698213,biobert/mean,biobert/cls,9972,40.86298791922871,0.7562762626524391
biobert,17,2020,0.9170408709582567,0.9171960676865397,biobert/mean,biobert/sep,9972,27.12531544595074,0.8900114407260576
biobert,17,2020,0.8056048946788058,0.805093730111492,biobert/cls,biobert/sep,9972,40.36365168781496,0.7619493200555012
biobert,18,2000,0.780929884363649,0.7775853599600663,biobert/mean,biobert/cls,2166,38.10969078378388,0.7868306476742164
biobert,18,2000,0.9163449352033842,0.915660450576137,biobert/mean,biobert/sep,2166,25.77557212926269,0.9005042489453897
biobert,18,2000,0.7728633080239968,0.7696536106167189,biobert/cls,biobert/sep,2166,38.272066829901654,0.7850784355190619
biobert,18,2005,0.796675225704482,0.7942502422480191,biobert/mean,biobert/cls,2166,37.89531320925347,0.7891343306809574
biobert,18,2005,0.9158601336513824,0.9158421395224532,biobert/mean,biobert/sep,2166,25.894181860860996,0.8996021296537071
biobert,18,2005,0.7981980910029496,0.795458060668273,biobert/cls,biobert/sep,2166,37.660775586476014,0.7916419959770679
biobert,18,2010,0.764743886443473,0.7628531229158546,biobert/mean,biobert/cls,2166,38.5495289692349,0.7820697357262595
biobert,18,2010,0.8985718702099397,0.8997068590916849,biobert/mean,biobert/sep,2166,26.08921267914795,0.8981103890682828
biobert,18,2010,0.7854712258930578,0.7824735477104324,biobert/cls,biobert/sep,2166,37.83048773361525,0.7898287657385028
biobert,18,2015,0.7719073502156686,0.768885282320227,biobert/mean,biobert/cls,2166,38.65166950048219,0.7809575382764511
biobert,18,2015,0.9125834935239853,0.9126354538271475,biobert/mean,biobert/sep,2166,25.745397062557508,0.900733138189925
biobert,18,2015,0.7738363448620631,0.7705943513502793,biobert/cls,biobert/sep,2166,38.4034579148228,0.7836559683884551
biobert,18,2020,0.7608536506269311,0.7577440358284014,biobert/mean,biobert/cls,2166,39.100725286684444,0.7760384235059469
biobert,18,2020,0.9151939949806795,0.9152284311231109,biobert/mean,biobert/sep,2166,25.720438803064415,0.9009222672128085
biobert,18,2020,0.7604465738251532,0.7570164667123226,biobert/cls,biobert/sep,2166,38.655224245329904,0.7809187863244083
biobert,19,2000,0.7656446268034384,0.7628729119431429,biobert/mean,biobert/cls,2166,37.32304463395428,0.7952296851147244
biobert,19,2000,0.8628443338366846,0.8617935045720081,biobert/mean,biobert/sep,2166,26.266588186392124,0.8967446532014582
biobert,19,2000,0.7588958173493471,0.7555231322092981,biobert/cls,biobert/sep,2166,37.60994130203807,0.792183766086521
biobert,19,2005,0.7973071627218264,0.7953604724131491,biobert/mean,biobert/cls,2166,37.18131646304714,0.7967270289348188
biobert,19,2005,0.901197119561855,0.9010298384310614,biobert/mean,biobert/sep,2166,26.015881241571623,0.8986725040795001
biobert,19,2005,0.8008432257909988,0.7983332598798515,biobert/cls,biobert/sep,2166,37.137875510276075,0.7971850025221024
biobert,19,2010,0.7958544451012601,0.7937904068892834,biobert/mean,biobert/cls,2166,37.1303192474287,0.7972646171800376
biobert,19,2010,0.9014511011740696,0.9014260701995818,biobert/mean,biobert/sep,2166,25.971651713519076,0.8990108295814855
biobert,19,2010,0.7927894589141227,0.790154329114218,biobert/cls,biobert/sep,2166,37.19516878628862,0.796580895344227
biobert,19,2015,0.7390478070687644,0.7367069706065305,biobert/mean,biobert/cls,2166,38.31057844896174,0.7846619281214127
biobert,19,2015,0.8717811805158872,0.873156918057018,biobert/mean,biobert/sep,2166,26.477356708835224,0.8951106290793983
biobert,19,2015,0.7534119664646957,0.7497358354359941,biobert/cls,biobert/sep,2166,38.096468785191114,0.7869730492053221
biobert,19,2020,0.7242272985085236,0.7236531439970509,biobert/mean,biobert/cls,2166,38.266358200472524,0.7851401447940414
biobert,19,2020,0.8496169878473586,0.8519674235020414,biobert/mean,biobert/sep,2166,26.251836399770806,0.8968585651788528
biobert,19,2020,0.7753598120344534,0.7720721592991527,biobert/cls,biobert/sep,2166,37.66067788346919,0.7916430378518546
biobert,20,2000,0.764476523359785,0.7614938003386981,biobert/mean,biobert/cls,2166,37.31654997369463,0.7952984069942374
biobert,20,2000,0.8828355916158478,0.8821379067830217,biobert/mean,biobert/sep,2166,26.08481437570269,0.8981441453184743
biobert,20,2000,0.7747282954755889,0.7714855754782338,biobert/cls,biobert/sep,2166,37.28222114102702,0.7956614805296157
biobert,20,2005,0.775757351686596,0.7732406082137048,biobert/mean,biobert/cls,2166,37.33429777946072,0.7951105881363995
biobert,20,2005,0.8859881003432498,0.8856082588042175,biobert/mean,biobert/sep,2166,25.96096502828564,0.8990924950301772
biobert,20,2005,0.7944118975711675,0.7916859001703525,biobert/cls,biobert/sep,2166,37.17261207323247,0.796818831131422
biobert,20,2010,0.7373731467071266,0.7344682450883228,biobert/mean,biobert/cls,2166,38.06101349943866,0.7873546973702759
biobert,20,2010,0.8703654014317398,0.8705539123930981,biobert/mean,biobert/sep,2166,26.21533525062983,0.8971401682242831
biobert,20,2010,0.7576894955391343,0.754061140288391,biobert/cls,biobert/sep,2166,37.721827988294415,0.7909905019362433
biobert,20,2015,0.681129609707809,0.6776364639969334,biobert/mean,biobert/cls,2166,38.89060127117321,0.7783461483383162
biobert,20,2015,0.8306284816394547,0.833242234754717,biobert/mean,biobert/sep,2166,26.95212700243215,0.8913855409968092
biobert,20,2015,0.7169812059219598,0.7122561604818144,biobert/cls,biobert/sep,2166,38.510090399211265,0.7824985132350756
biobert,20,2020,0.6818576249778294,0.6785324324600338,biobert/mean,biobert/cls,2845,39.29657825283259,0.7738780343299425
biobert,20,2020,0.8149973775326694,0.8189122218450747,biobert/mean,biobert/sep,2845,27.563049069147702,0.8865021816675859
biobert,20,2020,0.6978915962336312,0.6943124939439005,biobert/cls,biobert/sep,2845,39.407757902054975,0.7726476233099252
biobert,21,2000,0.8483225141504477,0.8469758404472438,biobert/mean,biobert/cls,2166,36.670250587290866,0.8020858381903806
biobert,21,2000,0.9345189634079443,0.9344790797972372,biobert/mean,biobert/sep,2166,25.567671507660293,0.9020761823085924
biobert,21,2000,0.8469212747721687,0.8454940225870438,biobert/cls,biobert/sep,2166,36.518524775796855,0.8036645014945198
biobert,21,2005,0.8728375125549434,0.8718879490737981,biobert/mean,biobert/cls,2166,36.184873232730446,0.807116210939441
biobert,21,2005,0.9527409843906833,0.9527968742639792,biobert/mean,biobert/sep,2166,24.90727243504215,0.9069905657782265
biobert,21,2005,0.8677157948373664,0.8667605695259125,biobert/cls,biobert/sep,2166,35.89460970150148,0.8100968018672093
biobert,21,2010,0.8601600725425187,0.8594493779672395,biobert/mean,biobert/cls,2166,36.770654295459316,0.8010380733152273
biobert,21,2010,0.9496652524062353,0.9502165570150002,biobert/mean,biobert/sep,2166,25.037392861275134,0.9060317813054387
biobert,21,2010,0.8563115187385629,0.855323458208277,biobert/cls,biobert/sep,2166,36.336998993131196,0.8055458192133255
biobert,21,2015,0.8461849975377438,0.8447501730603885,biobert/mean,biobert/cls,2166,37.00758302051542,0.798555853631953
biobert,21,2015,0.9490812521273386,0.9502709650511021,biobert/mean,biobert/sep,2166,24.865059834245876,0.9073006020718675
biobert,21,2015,0.8368992261779423,0.8360472530031382,biobert/cls,biobert/sep,2166,37.13169048416892,0.7972501705197527
biobert,21,2020,0.8384449986478493,0.8371643566320589,biobert/mean,biobert/cls,2166,37.64720464529942,0.7917866902683013
biobert,21,2020,0.9473652468275542,0.9477752431570969,biobert/mean,biobert/sep,2166,24.748964290315676,0.9081507415979105
biobert,21,2020,0.8321272269616955,0.8309415162586039,biobert/cls,biobert/sep,2166,37.44181190690704,0.7939711732203761
biobert,22,2000,0.7593719729266829,0.7582878915433797,biobert/mean,biobert/cls,6990,40.37001070633467,0.7618774368841603
biobert,22,2000,0.9152175896248833,0.9151390061318773,biobert/mean,biobert/sep,6990,27.451600109646193,0.8874005729981004
biobert,22,2000,0.7501273310339022,0.7489779768740727,biobert/cls,biobert/sep,6990,40.540779195754695,0.7599435405832184
biobert,22,2005,0.8159592028472583,0.8155447345378515,biobert/mean,biobert/cls,11310,39.26592847332173,0.7742167193547629
biobert,22,2005,0.9201422018052111,0.9201466622297148,biobert/mean,biobert/sep,11310,27.584068427371502,0.8863323683235292
biobert,22,2005,0.8121027782904021,0.8116289977246195,biobert/cls,biobert/sep,11310,39.28970490617863,0.7739540051889662
biobert,22,2010,0.7906068127769708,0.7903384627914419,biobert/mean,biobert/cls,15203,39.977780336403704,0.7662936625857631
biobert,22,2010,0.9063432714094461,0.9064421617835096,biobert/mean,biobert/sep,15203,27.864470665366277,0.8840556252423288
biobert,22,2010,0.7954818534863862,0.7950747192233513,biobert/cls,biobert/sep,15203,39.66452440602159,0.7697949108034219
biobert,22,2015,0.7644253503155528,0.7640404052763131,biobert/mean,biobert/cls,14738,40.52934508521025,0.7600732391417394
biobert,22,2015,0.9000990053454317,0.9002925743909754,biobert/mean,biobert/sep,14738,27.867023195098,0.8840348024879325
biobert,22,2015,0.7668744874850385,0.7663536054445959,biobert/cls,biobert/sep,14738,40.360918077355436,0.7619802182587229
biobert,22,2020,0.7687463374498787,0.7683656651541005,biobert/mean,biobert/cls,18907,40.608642930626196,0.7591731309701396
biobert,22,2020,0.9101054101474904,0.9101240867305601,biobert/mean,biobert/sep,18907,27.649298019137834,0.8858046254326664
biobert,22,2020,0.7620327827418684,0.7616225713775451,biobert/cls,biobert/sep,18907,40.617610832905186,0.7590712449414566
biobert,23,2000,0.7914448595022002,0.7885617327713247,biobert/mean,biobert/cls,2166,37.41804058286166,0.7942233382041369
biobert,23,2000,0.8977006129795405,0.8967589864903686,biobert/mean,biobert/sep,2166,26.855418605739935,0.8921492954902561
biobert,23,2000,0.783788567445217,0.7803725292658602,biobert/cls,biobert/sep,2166,37.64030347029574,0.791860254024714
biobert,23,2005,0.8133356467973681,0.8120191110164484,biobert/mean,biobert/cls,2876,37.84407566012448,0.7896832904443402
biobert,23,2005,0.911339337622355,0.9112767320205237,biobert/mean,biobert/sep,2876,27.14099460408846,0.889886638579103
biobert,23,2005,0.8097118015386907,0.8077044512131814,biobert/cls,biobert/sep,2876,37.82503057334249,0.7898871787800011
biobert,23,2010,0.7851875236229044,0.7842960666794953,biobert/mean,biobert/cls,4005,38.87144455392855,0.7785560202034028
biobert,23,2010,0.895899874365952,0.8961391212043107,biobert/mean,biobert/sep,4005,27.506798816009937,0.8869560350467427
biobert,23,2010,0.7979007943337296,0.7962936624505614,biobert/cls,biobert/sep,4005,38.61602229688292,0.7813459790289856
biobert,23,2015,0.7113123784442505,0.7097328114240505,biobert/mean,biobert/cls,4018,39.80174958398203,0.7682639768448939
biobert,23,2015,0.8501105057815178,0.8510412168550535,biobert/mean,biobert/sep,4018,28.149948369661672,0.881715919904788
biobert,23,2015,0.7477219998024941,0.745313698622286,biobert/cls,biobert/sep,4018,39.58365637823848,0.7706950366262963
biobert,23,2020,0.7242251499917302,0.7232994387217846,biobert/mean,biobert/cls,5919,39.853493423477794,0.76768555913803
biobert,23,2020,0.8501203033160825,0.8519180212233989,biobert/mean,biobert/sep,5919,28.524996687455445,0.8786088568348616
biobert,23,2020,0.7466008580378666,0.7449880259565834,biobert/cls,biobert/sep,5919,39.96261474661998,0.7664636962091768
biobert,24,2000,0.758813125744533,0.7555757363043448,biobert/mean,biobert/cls,2166,38.906937725959246,0.7781671051853184
biobert,24,2000,0.8804116881716361,0.8797072065752274,biobert/mean,biobert/sep,2166,28.092118364875997,0.8821916502933165
biobert,24,2000,0.7553747875242715,0.7511746746217943,biobert/cls,biobert/sep,2166,38.575526361563114,0.7817868885215701
biobert,24,2005,0.7543168778086632,0.7526646699483515,biobert/mean,biobert/cls,2166,39.09636223819056,0.7760864476902123
biobert,24,2005,0.8675008192381998,0.8680230517704688,biobert/mean,biobert/sep,2166,28.292709670343097,0.8805376694866169
biobert,24,2005,0.7582706820767503,0.7544218232019071,biobert/cls,biobert/sep,2166,38.64447114604172,0.781036001729907
biobert,24,2010,0.7754280967185823,0.7726744033258971,biobert/mean,biobert/cls,2166,38.7733014871074,0.7796298632465583
biobert,24,2010,0.895664368585543,0.8950657842766904,biobert/mean,biobert/sep,2166,27.708123516907555,0.8853277105662138
biobert,24,2010,0.7578232536280429,0.7540015821359608,biobert/cls,biobert/sep,2166,38.73826737895526,0.780012638884953
biobert,24,2015,0.7509293037970846,0.7477057584851582,biobert/mean,biobert/cls,2166,39.087801643748385,0.7761806612903415
biobert,24,2015,0.8849125235687421,0.8845500718595064,biobert/mean,biobert/sep,2166,27.888584482240113,0.8838588421209373
biobert,24,2015,0.7364802699389346,0.7319573101259889,biobert/cls,biobert/sep,2166,39.08077448693573,0.7762579856972438
biobert,24,2020,0.7437334443146092,0.7408188363235345,biobert/mean,biobert/cls,2166,39.346228557030315,0.7733289205421219
biobert,24,2020,0.8833414498927395,0.8833680704507759,biobert/mean,biobert/sep,2166,27.883178813661228,0.8839029692144899
biobert,24,2020,0.718955268433081,0.7142149077453093,biobert/cls,biobert/sep,2166,39.409743223681495,0.7726256255552607
biobert,25,2000,0.7220512697046073,0.7181086311030046,biobert/mean,biobert/cls,2166,39.189031419103785,0.7750654688345976
biobert,25,2000,0.8821423231832548,0.8815608818523308,biobert/mean,biobert/sep,2166,26.59913527846368,0.8941609944242199
biobert,25,2000,0.7199721807088988,0.7155339685400671,biobert/cls,biobert/sep,2166,38.83810258052274,0.7789210913961464
biobert,25,2005,0.7357799233519886,0.7325322241747368,biobert/mean,biobert/cls,2166,38.95286590683482,0.7776634057796679
biobert,25,2005,0.8935025597963523,0.8933132275460351,biobert/mean,biobert/sep,2166,26.37849023759557,0.8958786203542561
biobert,25,2005,0.7303770560455249,0.7266189423641676,biobert/cls,biobert/sep,2166,38.54669764249604,0.7821005303577601
biobert,25,2010,0.7492017005840617,0.7465576587274718,biobert/mean,biobert/cls,2962,39.55658761342366,0.7709959907541345
biobert,25,2010,0.8971015561079583,0.8966180227841447,biobert/mean,biobert/sep,2962,26.618916484671146,0.8940063582346615
biobert,25,2010,0.7446434262195072,0.7419229986160865,biobert/cls,biobert/sep,2962,38.927035878406556,0.7779467480490514
biobert,25,2015,0.7374695572420218,0.7351709306349031,biobert/mean,biobert/cls,3152,39.81785977057903,0.7680839565251231
biobert,25,2015,0.8824344877864241,0.882372387641723,biobert/mean,biobert/sep,3152,27.085122258397238,0.890331063928794
biobert,25,2015,0.7428630623621431,0.7401452126853526,biobert/cls,biobert/sep,3152,39.115476591142134,0.7758760222020898
biobert,25,2020,0.7375497254583373,0.7353633253407951,biobert/mean,biobert/cls,3787,39.6548013384777,0.7699032174614932
biobert,25,2020,0.8765269108531518,0.8761898617165966,biobert/mean,biobert/sep,3787,26.935131714344173,0.8915199452624141
biobert,25,2020,0.742716434114916,0.7405632936240242,biobert/cls,biobert/sep,3787,39.107945072527684,0.7759589452577917
biobert,26,2000,0.7544705024680824,0.7523657815659187,biobert/mean,biobert/cls,2166,39.273093383845676,0.7741375657721672
biobert,26,2000,0.8876204652570748,0.8870337408748495,biobert/mean,biobert/sep,2166,25.952280283476238,0.8991588390242166
biobert,26,2000,0.8028398356643566,0.8009244040260421,biobert/cls,biobert/sep,2166,38.064393660906696,0.787318325599583
biobert,26,2005,0.7664067398396787,0.7643280283051989,biobert/mean,biobert/cls,2166,38.94327009553693,0.7777686854016782
biobert,26,2005,0.8922277289028938,0.8920300728811705,biobert/mean,biobert/sep,2166,26.148128715119025,0.8976577080749594
biobert,26,2005,0.8127965342725259,0.8110817834881894,biobert/cls,biobert/sep,2166,37.64497891179257,0.7918104169494071
biobert,26,2010,0.7670238217739475,0.7653007007852269,biobert/mean,biobert/cls,2166,38.906203247631616,0.778175156228637
biobert,26,2010,0.8858550660913578,0.8855466839425143,biobert/mean,biobert/sep,2166,26.064020779483524,0.8983036610633961
biobert,26,2010,0.8217814725409943,0.8200729998132563,biobert/cls,biobert/sep,2166,37.49264715085536,0.7934314569810433
biobert,26,2015,0.7548163860180338,0.7534900382674553,biobert/mean,biobert/cls,2166,39.30556501041965,0.7737786872144281
biobert,26,2015,0.8619322492558059,0.8619189967198044,biobert/mean,biobert/sep,2166,26.435348470610197,0.8954372733643996
biobert,26,2015,0.8367538148651925,0.8353933444065638,biobert/cls,biobert/sep,2166,37.17275676986299,0.7968173052162849
biobert,26,2020,0.8212891178206729,0.8206338042288224,biobert/mean,biobert/cls,2166,37.88660004124547,0.789227728221461
biobert,26,2020,0.9015511063882391,0.9020113856226272,biobert/mean,biobert/sep,2166,25.812100739560055,0.9002268314960276
biobert,26,2020,0.8817969037523656,0.8811917855385677,biobert/cls,biobert/sep,2166,35.970560403695295,0.8093189021435899
biobert,27,2000,0.7252154173887656,0.724083487733938,biobert/mean,biobert/cls,7128,40.586796216432745,0.7594212577632635
biobert,27,2000,0.8328019624678226,0.8322114797933634,biobert/mean,biobert/sep,7128,30.898227105445578,0.8580807957413876
biobert,27,2000,0.7066874103192781,0.7046672783855205,biobert/cls,biobert/sep,7128,41.578059467542346,0.7480522759370695
