field_id,model_a,model_b,native_cka_debiased,common_cka_debiased,delta_cka_debiased,native_procrustes_similarity,common_procrustes_similarity,delta_procrustes_similarity,native_rsa_spearman,common_rsa_spearman,delta_rsa_spearman
12,scincl,bert,0.5074845580317889,0.5149452277464363,0.007460669714647317,0.6014909800712515,0.6012086378564199,-0.00028234221483158795,0.2869309326498259,0.29256547048441417,0.005634537834588282
12,scincl,mpnet,0.6540618636147106,0.647390292504603,-0.0066715711101076325,0.658611124149237,0.6542198813623316,-0.004391242786905392,0.6530052346220112,0.6360446662651162,-0.016960568356894967
12,scincl,minilm,0.6382717445733223,0.641352976958194,0.0030812323848717904,0.6249213862606905,0.6258286702996324,0.0009072840389419135,0.6335625935459098,0.6328356955675937,-0.0007268979783161544
12,scincl,pubmedbert,0.4527021031298104,0.45850805499716873,0.005805951867358328,0.5903957318121673,0.5894310770590353,-0.0009646547531320104,0.4098191706165508,0.4222752918371891,0.012456121220638272
12,scincl,biobert,0.41694484174561136,0.4437382573448462,0.026793415599234816,0.5728588193861419,0.5758642090069154,0.0030053896207734576,0.31007951685869695,0.33113699738084207,0.021057480522145122
12,scincl,simcse,0.5055779205801368,0.5001478670471508,-0.00543005353298609,0.5904072294979228,0.5859199238424996,-0.004487305655423213,0.2740776890756955,0.2539811230639527,-0.02009656601174281
12,scibert,bert,0.7776978369054741,0.7840657179532188,0.006367881047744661,0.7778142089366256,0.7717199267402259,-0.006094282196399625,0.7719825338574581,0.7726481553071223,0.0006656214496641999
12,scibert,mpnet,0.4484610266236525,0.46951237961396675,0.021051352990314243,0.5737832452489305,0.5768539373657569,0.0030706921168263124,0.4441534383723864,0.46211349721678535,0.01796005884439894
12,scibert,minilm,0.45902482721152854,0.4865888232175489,0.027563996006020386,0.5639536718472439,0.5712663961603998,0.007312724313155883,0.4540833613122058,0.478487195129217,0.024403833817011222
12,scibert,pubmedbert,0.7978105808664415,0.8030800431746892,0.005269462308247652,0.8235361278861059,0.8169303802135532,-0.00660574767255262,0.8718211396650544,0.8766283181490689,0.004807178484014574
12,scibert,biobert,0.8248671699441265,0.8279795876503281,0.003112417706201631,0.8078727203627697,0.800522994107745,-0.007349726255024724,0.8739577839173934,0.8677191029297965,-0.006238680987596945
12,scibert,simcse,0.6482444713875224,0.65749167366201,0.00924720227448761,0.6780447579329079,0.6759600580321858,-0.00208469990072202,0.4944890331677218,0.5132918156302265,0.01880278246250472
12,bert,mpnet,0.5252006376939707,0.5351550134138163,0.009954375719845587,0.6296675253305947,0.632211680017769,0.0025441546871742826,0.4556890425112207,0.464058399737147,0.0083693572259263
12,bert,minilm,0.5207404983205043,0.5371131277994227,0.016372629478918377,0.6046567637743497,0.6116915832178583,0.007034819443508589,0.4740705002626763,0.4922475579681175,0.018177057705441202
12,bert,pubmedbert,0.734541379128323,0.7341495351957468,-0.00039184393257618577,0.772030292985523,0.7661063378413306,-0.0059239551441923055,0.8104673518616704,0.8001644260689111,-0.010302925792759265
12,bert,biobert,0.7726753414454167,0.7756678308909777,0.002992489445560964,0.7838771713253946,0.7775866320592523,-0.006290539266142314,0.8262319689330805,0.8190785199481923,-0.007153448984888233
12,bert,simcse,0.7911726013526487,0.7916581219008078,0.00048552054815909074,0.8057638652965603,0.8057534935810744,-1.0371715485901767e-05,0.6829472349978664,0.6906675784816697,0.007720343483803349
12,mpnet,minilm,0.7744017288003161,0.7781632925328561,0.0037615637325399964,0.7271405053562251,0.72891674393346,0.0017762385772348566,0.8140567592186455,0.8146421163251051,0.000585357106459572
