field_id,period_start,model_a,model_b,k,queries,mean_overlap
11,2020,scincl,mpnet,25,100,0.35479999999999995
11,2020,scincl,mpnet,50,100,0.381
11,2020,scincl,minilm,10,100,0.286
11,2020,scincl,minilm,25,100,0.3196
11,2020,scincl,minilm,50,100,0.3292
11,2020,scincl,pubmedbert,10,100,0.11000000000000001
11,2020,scincl,pubmedbert,25,100,0.1208
11,2020,scincl,pubmedbert,50,100,0.1348
11,2020,scincl,biobert,10,100,0.11499999999999999
11,2020,scincl,biobert,25,100,0.1288
11,2020,scincl,biobert,50,100,0.1414
11,2020,scincl,simcse,10,100,0.089
11,2020,scincl,simcse,25,100,0.09
11,2020,scincl,simcse,50,100,0.1018
11,2020,scibert,bert,10,100,0.269
11,2020,scibert,bert,25,100,0.2676
11,2020,scibert,bert,50,100,0.2882
11,2020,scibert,mpnet,10,100,0.121
11,2020,scibert,mpnet,25,100,0.1204
11,2020,scibert,mpnet,50,100,0.1414
11,2020,scibert,minilm,10,100,0.098
11,2020,scibert,minilm,25,100,0.1168
11,2020,scibert,minilm,50,100,0.1308
11,2020,scibert,pubmedbert,10,100,0.392
11,2020,scibert,pubmedbert,25,100,0.42840000000000006
11,2020,scibert,pubmedbert,50,100,0.4524
11,2020,scibert,biobert,10,100,0.385
11,2020,scibert,biobert,25,100,0.4172
11,2020,scibert,biobert,50,100,0.44
11,2020,scibert,simcse,10,100,0.121
11,2020,scibert,simcse,25,100,0.1364
11,2020,scibert,simcse,50,100,0.1496
11,2020,bert,mpnet,10,100,0.1
11,2020,bert,mpnet,25,100,0.10640000000000001
11,2020,bert,mpnet,50,100,0.1276
11,2020,bert,minilm,10,100,0.094
11,2020,bert,minilm,25,100,0.1048
11,2020,bert,minilm,50,100,0.121
11,2020,bert,pubmedbert,10,100,0.24900000000000003
11,2020,bert,pubmedbert,25,100,0.2572
11,2020,bert,pubmedbert,50,100,0.2656
11,2020,bert,biobert,10,100,0.258
11,2020,bert,biobert,25,100,0.2868
11,2020,bert,biobert,50,100,0.3024
11,2020,bert,simcse,10,100,0.18
11,2020,bert,simcse,25,100,0.2036
11,2020,bert,simcse,50,100,0.222
11,2020,mpnet,minilm,10,100,0.40800000000000003
11,2020,mpnet,minilm,25,100,0.43560000000000004
11,2020,mpnet,minilm,50,100,0.4512
11,2020,mpnet,pubmedbert,10,100,0.10900000000000001
11,2020,mpnet,pubmedbert,25,100,0.1072
11,2020,mpnet,pubmedbert,50,100,0.1258
11,2020,mpnet,biobert,10,100,0.11299999999999999
11,2020,mpnet,biobert,25,100,0.11720000000000001
11,2020,mpnet,biobert,50,100,0.133
11,2020,mpnet,simcse,10,100,0.1
11,2020,mpnet,simcse,25,100,0.10039999999999999
11,2020,mpnet,simcse,50,100,0.1112
11,2020,minilm,pubmedbert,10,100,0.091
11,2020,minilm,pubmedbert,25,100,0.0992
11,2020,minilm,pubmedbert,50,100,0.1164
11,2020,minilm,biobert,10,100,0.097
11,2020,minilm,biobert,25,100,0.1076
11,2020,minilm,biobert,50,100,0.1276
11,2020,minilm,simcse,10,100,0.091
11,2020,minilm,simcse,25,100,0.0956
11,2020,minilm,simcse,50,100,0.115
11,2020,pubmedbert,biobert,10,100,0.376
11,2020,pubmedbert,biobert,25,100,0.4052
11,2020,pubmedbert,biobert,50,100,0.4286
11,2020,pubmedbert,simcse,10,100,0.11299999999999999
11,2020,pubmedbert,simcse,25,100,0.1264
11,2020,pubmedbert,simcse,50,100,0.14400000000000002
11,2020,biobert,simcse,10,100,0.11100000000000002
11,2020,biobert,simcse,25,100,0.13119999999999998
11,2020,biobert,simcse,50,100,0.14400000000000002
12,2000,specter,specter2,10,100,0.11599999999999999
12,2000,specter,specter2,25,100,0.142
12,2000,specter,specter2,50,100,0.15460000000000002
12,2000,specter,scincl,10,100,0.198
12,2000,specter,scincl,25,100,0.2324
12,2000,specter,scincl,50,100,0.24280000000000002
12,2000,specter,scibert,10,100,0.049
12,2000,specter,scibert,25,100,0.062
12,2000,specter,scibert,50,100,0.07440000000000001
12,2000,specter,bert,10,100,0.054000000000000006
12,2000,specter,bert,25,100,0.068
12,2000,specter,bert,50,100,0.0784
12,2000,specter,mpnet,10,100,0.147
12,2000,specter,mpnet,25,100,0.1724
12,2000,specter,mpnet,50,100,0.1902
12,2000,specter,minilm,10,100,0.137
12,2000,specter,minilm,25,100,0.1616
12,2000,specter,minilm,50,100,0.16879999999999998
12,2000,specter,pubmedbert,10,100,0.036
12,2000,specter,pubmedbert,25,100,0.048
12,2000,specter,pubmedbert,50,100,0.061200000000000004
12,2000,specter,biobert,10,100,0.043
12,2000,specter,biobert,25,100,0.0504
12,2000,specter,biobert,50,100,0.063
12,2000,specter,simcse,10,100,0.05
12,2000,specter,simcse,25,100,0.068
12,2000,specter,simcse,50,100,0.0764
12,2000,specter2,scincl,10,100,0.156
12,2000,specter2,scincl,25,100,0.1864
12,2000,specter2,scincl,50,100,0.1986
12,2000,specter2,scibert,10,100,0.041999999999999996
12,2000,specter2,scibert,25,100,0.062400000000000004
12,2000,specter2,scibert,50,100,0.0728
12,2000,specter2,bert,10,100,0.040999999999999995
12,2000,specter2,bert,25,100,0.0688
12,2000,specter2,bert,50,100,0.0768
12,2000,specter2,mpnet,10,100,0.151
12,2000,specter2,mpnet,25,100,0.184
12,2000,specter2,mpnet,50,100,0.201
12,2000,specter2,minilm,10,100,0.127
12,2000,specter2,minilm,25,100,0.1532
12,2000,specter2,minilm,50,100,0.1724
12,2000,specter2,pubmedbert,10,100,0.039
12,2000,specter2,pubmedbert,25,100,0.0464
12,2000,specter2,pubmedbert,50,100,0.0596
12,2000,specter2,biobert,10,100,0.032
12,2000,specter2,biobert,25,100,0.0408
12,2000,specter2,biobert,50,100,0.0572
12,2000,specter2,simcse,10,100,0.052000000000000005
12,2000,specter2,simcse,25,100,0.0668
12,2000,specter2,simcse,50,100,0.07519999999999999
12,2000,scincl,scibert,10,100,0.052000000000000005
12,2000,scincl,scibert,25,100,0.0728
12,2000,scincl,scibert,50,100,0.0864
12,2000,scincl,bert,10,100,0.054000000000000006
12,2000,scincl,bert,25,100,0.0708
12,2000,scincl,bert,50,100,0.0924
12,2000,scincl,mpnet,10,100,0.186
12,2000,scincl,mpnet,25,100,0.21559999999999999
12,2000,scincl,mpnet,50,100,0.2316
12,2000,scincl,minilm,10,100,0.162
12,2000,scincl,minilm,25,100,0.188
12,2000,scincl,minilm,50,100,0.2052
12,2000,scincl,pubmedbert,10,100,0.043
12,2000,scincl,pubmedbert,25,100,0.0572
12,2000,scincl,pubmedbert,50,100,0.06860000000000001
12,2000,scincl,biobert,10,100,0.034999999999999996
12,2000,scincl,biobert,25,100,0.0556
12,2000,scincl,biobert,50,100,0.0696
12,2000,scincl,simcse,10,100,0.054000000000000006
12,2000,scincl,simcse,25,100,0.0768
12,2000,scincl,simcse,50,100,0.09140000000000001
12,2000,scibert,bert,10,100,0.202
12,2000,scibert,bert,25,100,0.2256
12,2000,scibert,bert,50,100,0.2462
12,2000,scibert,mpnet,10,100,0.051000000000000004
12,2000,scibert,mpnet,25,100,0.0676
12,2000,scibert,mpnet,50,100,0.07519999999999999
12,2000,scibert,minilm,10,100,0.049
12,2000,scibert,minilm,25,100,0.0748
12,2000,scibert,minilm,50,100,0.0828
12,2000,scibert,pubmedbert,10,100,0.275
12,2000,scibert,pubmedbert,25,100,0.32799999999999996
12,2000,scibert,pubmedbert,50,100,0.34340000000000004
12,2000,scibert,biobert,10,100,0.262
12,2000,scibert,biobert,25,100,0.304
12,2000,scibert,biobert,50,100,0.3274
12,2000,scibert,simcse,10,100,0.10200000000000001
12,2000,scibert,simcse,25,100,0.1308
12,2000,scibert,simcse,50,100,0.1464
12,2000,bert,mpnet,10,100,0.10500000000000001
12,2000,bert,mpnet,25,100,0.106
12,2000,bert,mpnet,50,100,0.1276
12,2000,bert,minilm,10,100,0.095
12,2000,bert,minilm,25,100,0.1036
12,2000,bert,minilm,50,100,0.12
12,2000,bert,pubmedbert,10,100,0.174
12,2000,bert,pubmedbert,25,100,0.21
12,2000,bert,pubmedbert,50,100,0.23199999999999998
12,2000,bert,biobert,10,100,0.213
12,2000,bert,biobert,25,100,0.2464
12,2000,bert,biobert,50,100,0.267
12,2000,bert,simcse,10,100,0.20600000000000002
12,2000,bert,simcse,25,100,0.24359999999999998
12,2000,bert,simcse,50,100,0.258
12,2000,mpnet,minilm,10,100,0.33199999999999996
12,2000,mpnet,minilm,25,100,0.36840000000000006
12,2000,mpnet,minilm,50,100,0.38060000000000005
12,2000,mpnet,pubmedbert,10,100,0.051000000000000004
12,2000,mpnet,pubmedbert,25,100,0.057999999999999996
12,2000,mpnet,pubmedbert,50,100,0.0644
12,2000,mpnet,biobert,10,100,0.044
12,2000,mpnet,biobert,25,100,0.0556
12,2000,mpnet,biobert,50,100,0.0718
12,2000,mpnet,simcse,10,100,0.091
12,2000,mpnet,simcse,25,100,0.1092
12,2000,mpnet,simcse,50,100,0.1208
12,2000,minilm,pubmedbert,10,100,0.047
12,2000,minilm,pubmedbert,25,100,0.0552
12,2000,minilm,pubmedbert,50,100,0.0708
12,2000,minilm,biobert,10,100,0.047
12,2000,minilm,biobert,25,100,0.0596
12,2000,minilm,biobert,50,100,0.0756
12,2000,minilm,simcse,10,100,0.1
12,2000,minilm,simcse,25,100,0.12
12,2000,minilm,simcse,50,100,0.133
12,2000,pubmedbert,biobert,10,100,0.24500000000000002
12,2000,pubmedbert,biobert,25,100,0.2944
12,2000,pubmedbert,biobert,50,100,0.341
12,2000,pubmedbert,simcse,10,100,0.091
12,2000,pubmedbert,simcse,25,100,0.1204
12,2000,pubmedbert,simcse,50,100,0.1336
12,2000,biobert,simcse,10,100,0.10400000000000001
12,2000,biobert,simcse,25,100,0.1292
12,2000,biobert,simcse,50,100,0.1426
12,2005,specter,specter2,10,100,0.13899999999999998
12,2005,specter,specter2,25,100,0.16399999999999998
12,2005,specter,specter2,50,100,0.18600000000000003
12,2005,specter,scincl,10,100,0.22799999999999998
12,2005,specter,scincl,25,100,0.2504
12,2005,specter,scincl,50,100,0.2748
12,2005,specter,scibert,10,100,0.059
12,2005,specter,scibert,25,100,0.08439999999999999
12,2005,specter,scibert,50,100,0.1054
12,2005,specter,bert,10,100,0.059
12,2005,specter,bert,25,100,0.0788
12,2005,specter,bert,50,100,0.0958
12,2005,specter,mpnet,10,100,0.144
12,2005,specter,mpnet,25,100,0.18359999999999999
12,2005,specter,mpnet,50,100,0.2048
12,2005,specter,minilm,10,100,0.133
12,2005,specter,minilm,25,100,0.16440000000000002
12,2005,specter,minilm,50,100,0.1796
12,2005,specter,pubmedbert,10,100,0.044
12,2005,specter,pubmedbert,25,100,0.0728
12,2005,specter,pubmedbert,50,100,0.0882
12,2005,specter,biobert,10,100,0.04
12,2005,specter,biobert,25,100,0.0728
12,2005,specter,biobert,50,100,0.08900000000000001
12,2005,specter,simcse,10,100,0.051000000000000004
12,2005,specter,simcse,25,100,0.0748
12,2005,specter,simcse,50,100,0.0986
12,2005,specter2,scincl,10,100,0.198
12,2005,specter2,scincl,25,100,0.22719999999999999
12,2005,specter2,scincl,50,100,0.2462
12,2005,specter2,scibert,10,100,0.06
12,2005,specter2,scibert,25,100,0.0812
12,2005,specter2,scibert,50,100,0.0978
12,2005,specter2,bert,10,100,0.065
12,2005,specter2,bert,25,100,0.0848
12,2005,specter2,bert,50,100,0.0956
12,2005,specter2,mpnet,10,100,0.205
12,2005,specter2,mpnet,25,100,0.2296
12,2005,specter2,mpnet,50,100,0.2444
12,2005,specter2,minilm,10,100,0.178
12,2005,specter2,minilm,25,100,0.192
12,2005,specter2,minilm,50,100,0.214
12,2005,specter2,pubmedbert,10,100,0.037
12,2005,specter2,pubmedbert,25,100,0.064
12,2005,specter2,pubmedbert,50,100,0.079
12,2005,specter2,biobert,10,100,0.052000000000000005
12,2005,specter2,biobert,25,100,0.0672
12,2005,specter2,biobert,50,100,0.084
12,2005,specter2,simcse,10,100,0.06899999999999999
12,2005,specter2,simcse,25,100,0.08960000000000001
12,2005,specter2,simcse,50,100,0.1048
12,2005,scincl,scibert,10,100,0.064
12,2005,scincl,scibert,25,100,0.0808
12,2005,scincl,scibert,50,100,0.10039999999999999
12,2005,scincl,bert,10,100,0.06
12,2005,scincl,bert,25,100,0.0736
12,2005,scincl,bert,50,100,0.098
12,2005,scincl,mpnet,10,100,0.194
12,2005,scincl,mpnet,25,100,0.22440000000000002
12,2005,scincl,mpnet,50,100,0.2412
12,2005,scincl,minilm,10,100,0.16899999999999998
12,2005,scincl,minilm,25,100,0.2036
12,2005,scincl,minilm,50,100,0.2188
12,2005,scincl,pubmedbert,10,100,0.063
12,2005,scincl,pubmedbert,25,100,0.0696
12,2005,scincl,pubmedbert,50,100,0.0806
12,2005,scincl,biobert,10,100,0.05
12,2005,scincl,biobert,25,100,0.0704
12,2005,scincl,biobert,50,100,0.0806
12,2005,scincl,simcse,10,100,0.06899999999999999
12,2005,scincl,simcse,25,100,0.09
12,2005,scincl,simcse,50,100,0.1104
12,2005,scibert,bert,10,100,0.221
12,2005,scibert,bert,25,100,0.2464
12,2005,scibert,bert,50,100,0.272
12,2005,scibert,mpnet,10,100,0.056999999999999995
12,2005,scibert,mpnet,25,100,0.0776
12,2005,scibert,mpnet,50,100,0.09820000000000001
12,2005,scibert,minilm,10,100,0.067
12,2005,scibert,minilm,25,100,0.08800000000000001
12,2005,scibert,minilm,50,100,0.10679999999999999
12,2005,scibert,pubmedbert,10,100,0.275
12,2005,scibert,pubmedbert,25,100,0.3312
12,2005,scibert,pubmedbert,50,100,0.361
12,2005,scibert,biobert,10,100,0.248
12,2005,scibert,biobert,25,100,0.28800000000000003
12,2005,scibert,biobert,50,100,0.33
12,2005,scibert,simcse,10,100,0.10500000000000001
12,2005,scibert,simcse,25,100,0.1352
12,2005,scibert,simcse,50,100,0.15460000000000002
12,2005,bert,mpnet,10,100,0.096
12,2005,bert,mpnet,25,100,0.11599999999999999
12,2005,bert,mpnet,50,100,0.1438
12,2005,bert,minilm,10,100,0.092
12,2005,bert,minilm,25,100,0.1128
12,2005,bert,minilm,50,100,0.133
12,2005,bert,pubmedbert,10,100,0.202
12,2005,bert,pubmedbert,25,100,0.23600000000000002
12,2005,bert,pubmedbert,50,100,0.2584
12,2005,bert,biobert,10,100,0.21600000000000003
12,2005,bert,biobert,25,100,0.2528
12,2005,bert,biobert,50,100,0.28059999999999996
12,2005,bert,simcse,10,100,0.22599999999999998
12,2005,bert,simcse,25,100,0.2584
12,2005,bert,simcse,50,100,0.2834
12,2005,mpnet,minilm,10,100,0.34900000000000003
12,2005,mpnet,minilm,25,100,0.3716
12,2005,mpnet,minilm,50,100,0.3922
12,2005,mpnet,pubmedbert,10,100,0.04
12,2005,mpnet,pubmedbert,25,100,0.0592
12,2005,mpnet,pubmedbert,50,100,0.0852
12,2005,mpnet,biobert,10,100,0.05
12,2005,mpnet,biobert,25,100,0.0764
12,2005,mpnet,biobert,50,100,0.09539999999999998
12,2005,mpnet,simcse,10,100,0.095
12,2005,mpnet,simcse,25,100,0.124
12,2005,mpnet,simcse,50,100,0.1442
12,2005,minilm,pubmedbert,10,100,0.06
12,2005,minilm,pubmedbert,25,100,0.07519999999999999
12,2005,minilm,pubmedbert,50,100,0.0926
12,2005,minilm,biobert,10,100,0.06
12,2005,minilm,biobert,25,100,0.086
12,2005,minilm,biobert,50,100,0.1036
12,2005,minilm,simcse,10,100,0.10600000000000001
12,2005,minilm,simcse,25,100,0.1264
12,2005,minilm,simcse,50,100,0.1452
12,2005,pubmedbert,biobert,10,100,0.253
12,2005,pubmedbert,biobert,25,100,0.3036
12,2005,pubmedbert,biobert,50,100,0.34659999999999996
12,2005,pubmedbert,simcse,10,100,0.11499999999999999
12,2005,pubmedbert,simcse,25,100,0.1416
12,2005,pubmedbert,simcse,50,100,0.1516
12,2005,biobert,simcse,10,100,0.10900000000000001
12,2005,biobert,simcse,25,100,0.14279999999999998
12,2005,biobert,simcse,50,100,0.1594
12,2010,specter,specter2,10,100,0.15
12,2010,specter,specter2,25,100,0.1716
12,2010,specter,specter2,50,100,0.18600000000000003
12,2010,specter,scincl,10,100,0.21400000000000002
12,2010,specter,scincl,25,100,0.23559999999999998
12,2010,specter,scincl,50,100,0.2666
12,2010,specter,scibert,10,100,0.053000000000000005
12,2010,specter,scibert,25,100,0.062400000000000004
12,2010,specter,scibert,50,100,0.086
12,2010,specter,bert,10,100,0.06999999999999999
12,2010,specter,bert,25,100,0.08039999999999999
12,2010,specter,bert,50,100,0.09960000000000001
12,2010,specter,mpnet,10,100,0.15
12,2010,specter,mpnet,25,100,0.174
12,2010,specter,mpnet,50,100,0.1996
12,2010,specter,minilm,10,100,0.156
12,2010,specter,minilm,25,100,0.16879999999999998
12,2010,specter,minilm,50,100,0.1848
12,2010,specter,pubmedbert,10,100,0.051000000000000004
12,2010,specter,pubmedbert,25,100,0.0588
12,2010,specter,pubmedbert,50,100,0.0788
12,2010,specter,biobert,10,100,0.054000000000000006
12,2010,specter,biobert,25,100,0.0552
12,2010,specter,biobert,50,100,0.073
12,2010,specter,simcse,10,100,0.065
12,2010,specter,simcse,25,100,0.0824
12,2010,specter,simcse,50,100,0.0904
12,2010,specter2,scincl,10,100,0.20400000000000001
12,2010,specter2,scincl,25,100,0.22519999999999998
12,2010,specter2,scincl,50,100,0.2368
12,2010,specter2,scibert,10,100,0.066
12,2010,specter2,scibert,25,100,0.07200000000000001
12,2010,specter2,scibert,50,100,0.0908
12,2010,specter2,bert,10,100,0.066
12,2010,specter2,bert,25,100,0.0828
12,2010,specter2,bert,50,100,0.0956
12,2010,specter2,mpnet,10,100,0.187
12,2010,specter2,mpnet,25,100,0.22640000000000002
12,2010,specter2,mpnet,50,100,0.2418
12,2010,specter2,minilm,10,100,0.197
12,2010,specter2,minilm,25,100,0.20559999999999998
12,2010,specter2,minilm,50,100,0.21359999999999998
12,2010,specter2,pubmedbert,10,100,0.047
12,2010,specter2,pubmedbert,25,100,0.06
12,2010,specter2,pubmedbert,50,100,0.0716
12,2010,specter2,biobert,10,100,0.051000000000000004
12,2010,specter2,biobert,25,100,0.0572
12,2010,specter2,biobert,50,100,0.0696
12,2010,specter2,simcse,10,100,0.077
12,2010,specter2,simcse,25,100,0.0764
12,2010,specter2,simcse,50,100,0.09300000000000001
12,2010,scincl,scibert,10,100,0.06
12,2010,scincl,scibert,25,100,0.0652
12,2010,scincl,scibert,50,100,0.081
12,2010,scincl,bert,10,100,0.06899999999999999
12,2010,scincl,bert,25,100,0.084
12,2010,scincl,bert,50,100,0.0984
12,2010,scincl,mpnet,10,100,0.186
12,2010,scincl,mpnet,25,100,0.22399999999999998
12,2010,scincl,mpnet,50,100,0.2398
12,2010,scincl,minilm,10,100,0.19
12,2010,scincl,minilm,25,100,0.2024
12,2010,scincl,minilm,50,100,0.2232
12,2010,scincl,pubmedbert,10,100,0.043
12,2010,scincl,pubmedbert,25,100,0.0584
12,2010,scincl,pubmedbert,50,100,0.0706
12,2010,scincl,biobert,10,100,0.044
12,2010,scincl,biobert,25,100,0.057999999999999996
12,2010,scincl,biobert,50,100,0.0698
12,2010,scincl,simcse,10,100,0.078
12,2010,scincl,simcse,25,100,0.0796
12,2010,scincl,simcse,50,100,0.09960000000000001
12,2010,scibert,bert,10,100,0.187
12,2010,scibert,bert,25,100,0.21760000000000002
12,2010,scibert,bert,50,100,0.249
12,2010,scibert,mpnet,10,100,0.05600000000000001
12,2010,scibert,mpnet,25,100,0.0724
12,2010,scibert,mpnet,50,100,0.0904
12,2010,scibert,minilm,10,100,0.054000000000000006
12,2010,scibert,minilm,25,100,0.0692
12,2010,scibert,minilm,50,100,0.08539999999999999
12,2010,scibert,pubmedbert,10,100,0.27599999999999997
12,2010,scibert,pubmedbert,25,100,0.3124
12,2010,scibert,pubmedbert,50,100,0.3428
12,2010,scibert,biobert,10,100,0.257
12,2010,scibert,biobert,25,100,0.2832
12,2010,scibert,biobert,50,100,0.3184
12,2010,scibert,simcse,10,100,0.10900000000000001
12,2010,scibert,simcse,25,100,0.1148
12,2010,scibert,simcse,50,100,0.1402
12,2010,bert,mpnet,10,100,0.098
12,2010,bert,mpnet,25,100,0.12279999999999999
12,2010,bert,mpnet,50,100,0.13720000000000002
12,2010,bert,minilm,10,100,0.086
12,2010,bert,minilm,25,100,0.10400000000000001
12,2010,bert,minilm,50,100,0.12119999999999999
12,2010,bert,pubmedbert,10,100,0.17099999999999999
12,2010,bert,pubmedbert,25,100,0.21280000000000002
12,2010,bert,pubmedbert,50,100,0.2364
12,2010,bert,biobert,10,100,0.192
12,2010,bert,biobert,25,100,0.2376
12,2010,bert,biobert,50,100,0.2612
12,2010,bert,simcse,10,100,0.231
12,2010,bert,simcse,25,100,0.2532
12,2010,bert,simcse,50,100,0.2752
12,2010,mpnet,minilm,10,100,0.34700000000000003
12,2010,mpnet,minilm,25,100,0.386
12,2010,mpnet,minilm,50,100,0.3982
12,2010,mpnet,pubmedbert,10,100,0.047
12,2010,mpnet,pubmedbert,25,100,0.0684
12,2010,mpnet,pubmedbert,50,100,0.0802
12,2010,mpnet,biobert,10,100,0.061
12,2010,mpnet,biobert,25,100,0.07400000000000001
12,2010,mpnet,biobert,50,100,0.08539999999999999
12,2010,mpnet,simcse,10,100,0.10600000000000001
12,2010,mpnet,simcse,25,100,0.128
12,2010,mpnet,simcse,50,100,0.1458
12,2010,minilm,pubmedbert,10,100,0.040999999999999995
12,2010,minilm,pubmedbert,25,100,0.0608
12,2010,minilm,pubmedbert,50,100,0.07440000000000001
12,2010,minilm,biobert,10,100,0.051000000000000004
12,2010,minilm,biobert,25,100,0.0688
12,2010,minilm,biobert,50,100,0.0836
12,2010,minilm,simcse,10,100,0.10400000000000001
12,2010,minilm,simcse,25,100,0.1168
12,2010,minilm,simcse,50,100,0.1348
12,2010,pubmedbert,biobert,10,100,0.27999999999999997
12,2010,pubmedbert,biobert,25,100,0.322
12,2010,pubmedbert,biobert,50,100,0.3422
12,2010,pubmedbert,simcse,10,100,0.094
12,2010,pubmedbert,simcse,25,100,0.1092
12,2010,pubmedbert,simcse,50,100,0.1272
12,2010,biobert,simcse,10,100,0.10700000000000001
12,2010,biobert,simcse,25,100,0.126
12,2010,biobert,simcse,50,100,0.1424
12,2015,specter,specter2,10,100,0.159
12,2015,specter,specter2,25,100,0.1784
12,2015,specter,specter2,50,100,0.1894
12,2015,specter,scincl,10,100,0.21600000000000003
12,2015,specter,scincl,25,100,0.21960000000000002
12,2015,specter,scincl,50,100,0.25739999999999996
12,2015,specter,scibert,10,100,0.040999999999999995
