field_id,period_start,cka_biased,cka_debiased,model_a,model_b,n,procrustes_angle_degrees,procrustes_similarity
14,2015,0.013704681413504359,-0.0004864425322444894,scincl/cls,biobert/mean,2660,79.38312901007109,0.184240772196067
14,2015,0.015047387067796611,0.0002790203330907813,scincl/cls,simcse/cls,2660,79.10806397119056,0.18895723745159101
14,2015,0.014677974198947957,0.0011160079518439821,scibert/mean,bert/mean,2660,78.37560081887734,0.2014950511473287
14,2015,0.019491171665126254,6.657817655064297e-05,scibert/mean,mpnet/mean,2660,77.36735773098032,0.2186992004505808
14,2015,0.020639993583874243,-3.165795680891535e-05,scibert/mean,minilm/mean,2660,78.015533400269,0.2076464985831685
14,2015,0.012170629300757817,-0.0007214976127944819,scibert/mean,pubmedbert/mean,2660,78.92378991558317,0.19211450510345104
14,2015,0.014068388440304265,-0.000733516480433128,scibert/mean,biobert/mean,2660,78.65367474148043,0.19673893480044358
14,2015,0.015155700996193582,-0.0003099998615229195,scibert/mean,simcse/cls,2660,78.30305635816345,0.20273505988321952
14,2015,0.018239363511717607,0.0006149914626420512,bert/mean,mpnet/mean,2660,77.42547322020248,0.21770933549240715
14,2015,0.01898878814352508,0.00021929503268201505,bert/mean,minilm/mean,2660,78.20715553918791,0.2043738017323723
14,2015,0.011144712575277979,-0.0006077017091107804,bert/mean,pubmedbert/mean,2660,79.02766820657939,0.19033494410136326
14,2015,0.012680130679864527,-0.0007503558888839151,bert/mean,biobert/mean,2660,78.83041711763393,0.19371355552725203
14,2015,0.014533033909436999,0.0005025759473588998,bert/mean,simcse/cls,2660,78.37177377676907,0.20156047519707737
14,2015,0.026603134235420343,-2.4478556525170727e-05,mpnet/mean,minilm/mean,2660,76.98288671295676,0.22524207227896592
14,2015,0.017325759979656692,0.0007294861193999613,mpnet/mean,pubmedbert/mean,2660,77.76932905133083,0.21184798571529248
14,2015,0.01912212193411802,4.42050289498444e-05,mpnet/mean,biobert/mean,2660,77.59988472824348,0.21473729210593162
14,2015,0.019695945684720727,-0.000221526450756355,mpnet/mean,simcse/cls,2660,77.28023542364377,0.2201827086698339
14,2015,0.01789310814675538,0.00019088953512903708,minilm/mean,pubmedbert/mean,2660,78.4042646426736,0.2010050087891248
14,2015,0.02034862449310812,-2.086758703969575e-05,minilm/mean,biobert/mean,2660,78.18641584066143,0.20472812410372795
14,2015,0.02139827727839701,0.0002322164450588408,minilm/mean,simcse/cls,2660,77.91209109399776,0.20941221722763623
14,2015,0.011904722438954208,-0.0007448722705922175,pubmedbert/mean,biobert/mean,2660,79.05140460697557,0.18992822277519994
14,2015,0.013192990926342804,-8.774474190033506e-05,pubmedbert/mean,simcse/cls,2660,78.72493246346713,0.19551940772649978
