field_id,period_start,k,mean_chance_adjusted_overlap,mean_overlap,median_overlap,model_a,model_b,q05_overlap,q95_overlap,queries
33,2015,50,0.3682362229128953,0.3717894500056237,0.36,bert,pubmedbert,0.18,0.58,8891
33,2015,10,0.30581006858843995,0.3065909346530199,0.3,bert,biobert,0.0,0.6,8891
33,2015,25,0.35013288658664377,0.3519604094027668,0.36,bert,biobert,0.12,0.6,8891
33,2015,50,0.38414846015926424,0.38761219210437525,0.38,bert,biobert,0.18,0.6,8891
33,2015,10,0.3012610307416853,0.3020470138342144,0.3,bert,simcse,0.1,0.6,8891
33,2015,25,0.3434421558382422,0.34528849398267913,0.32,bert,simcse,0.16,0.56,8891
33,2015,50,0.3745861873642114,0.37810370037116187,0.38,bert,simcse,0.2,0.56,8891
33,2015,10,0.46956417107693676,0.4701608368012597,0.5,mpnet,minilm,0.2,0.8,8891
33,2015,25,0.5007577933743274,0.5021617365875606,0.52,mpnet,minilm,0.28,0.72,8891
33,2015,50,0.5221329388455762,0.5248206051062873,0.54,mpnet,minilm,0.32,0.7,8891
33,2015,10,0.10433498395482424,0.10534248116072432,0.1,mpnet,pubmedbert,0.0,0.3,8891
33,2015,25,0.12840035516945433,0.13085142278708808,0.12,mpnet,pubmedbert,0.0,0.32,8891
33,2015,50,0.15072901520730456,0.15550556742773594,0.14,mpnet,pubmedbert,0.04,0.32,8891
33,2015,10,0.1118904403785182,0.11288943875829491,0.1,mpnet,biobert,0.0,0.3,8891
33,2015,25,0.13797852197920252,0.14040265436958724,0.12,mpnet,biobert,0.0,0.32,8891
33,2015,50,0.16244036752809668,0.16715105162523902,0.16,mpnet,biobert,0.04,0.34,8891
33,2015,10,0.16898987335102508,0.1699246428973119,0.1,mpnet,simcse,0.0,0.4,8891
33,2015,25,0.19722961228180388,0.19948712180857048,0.2,mpnet,simcse,0.04,0.4,8891
33,2015,50,0.22077317242358563,0.22515577550331797,0.22,mpnet,simcse,0.06,0.42,8891
33,2015,10,0.10471782377361052,0.1057248903385446,0.1,minilm,pubmedbert,0.0,0.3,8891
33,2015,25,0.1299974682408867,0.13244404453942188,0.12,minilm,pubmedbert,0.0,0.32,8891
33,2015,50,0.1526496136466232,0.15741536385108537,0.14,minilm,pubmedbert,0.04,0.32,8891
33,2015,10,0.11502071889682956,0.11601619615341356,0.1,minilm,biobert,0.0,0.3,8891
33,2015,25,0.1418404677112536,0.1442537397368125,0.12,minilm,biobert,0.0,0.36,8891
33,2015,50,0.16513689678565596,0.16983241480148464,0.16,minilm,biobert,0.04,0.34,8891
33,2015,10,0.17469869064880872,0.17562703857833764,0.2,minilm,simcse,0.0,0.4,8891
33,2015,25,0.20585582751507686,0.20808907884377462,0.2,minilm,simcse,0.04,0.44,8891
33,2015,50,0.2309439740527688,0.23526937352378813,0.22,minilm,simcse,0.08,0.42,8891
33,2015,10,0.381691172670815,0.3823866831627489,0.4,pubmedbert,biobert,0.1,0.7,8891
33,2015,25,0.4330654642111331,0.43465976830502756,0.44,pubmedbert,biobert,0.2,0.68,8891
33,2015,50,0.4695370451893241,0.47252052637498587,0.48,pubmedbert,biobert,0.28,0.68,8891
33,2015,10,0.16478989533904614,0.16572938927004838,0.1,pubmedbert,simcse,0.0,0.4,8891
33,2015,25,0.2010509534442423,0.20329771679226183,0.2,pubmedbert,simcse,0.04,0.4,8891
33,2015,50,0.22926769202269215,0.23360251940164212,0.22,pubmedbert,simcse,0.08,0.42,8891
33,2015,10,0.1753517703396794,0.17627938364638399,0.2,biobert,simcse,0.0,0.4,8891
33,2015,25,0.21046670197553968,0.21268698684062534,0.2,biobert,simcse,0.04,0.4,8891
33,2015,50,0.23895664740031486,0.24323698121696102,0.24,biobert,simcse,0.08,0.42,8891
33,2020,10,0.23135045397203105,0.23190431587290153,0.2,specter,specter2,0.0,0.5,13879
33,2020,25,0.25707222908046556,0.25841054831039706,0.24,specter,specter2,0.04,0.52,13879
33,2020,50,0.27820358662912104,0.2808040925138699,0.26,specter,specter2,0.08,0.52,13879
33,2020,10,0.3035258128304226,0.304027667699402,0.3,specter,scincl,0.0,0.6,13879
33,2020,25,0.33657563194017454,0.33777073276172637,0.32,specter,scincl,0.12,0.6,13879
33,2020,50,0.36162251066873,0.36392247280063406,0.36,specter,scincl,0.16,0.6,13879
33,2020,10,0.09355392218954153,0.09420707543771165,0.1,specter,scibert,0.0,0.3,13879
33,2020,25,0.1148114916565993,0.1164060811297644,0.08,specter,scibert,0.0,0.28,13879
33,2020,50,0.13398777062042258,0.13710786079688742,0.12,specter,scibert,0.02,0.3,13879
33,2020,10,0.09719513659748236,0.09784566611427337,0.1,specter,bert,0.0,0.3,13879
33,2020,25,0.11829063170765788,0.11987895381511636,0.12,specter,bert,0.0,0.32,13879
33,2020,50,0.13629451791312672,0.139406297283666,0.12,specter,bert,0.02,0.3,13879
33,2020,10,0.26479194392060446,0.2653217090568485,0.2,specter,mpnet,0.0,0.6,13879
33,2020,25,0.2936941480909445,0.29496649614525544,0.28,specter,mpnet,0.08,0.56,13879
33,2020,50,0.3167313282451957,0.3191930254341091,0.32,specter,mpnet,0.1,0.58,13879
33,2020,10,0.24727085280912683,0.24781324302903668,0.2,specter,minilm,0.0,0.6,13879
33,2020,25,0.27718483455405407,0.2784869226889546,0.28,specter,minilm,0.04,0.56,13879
33,2020,50,0.30090082300009235,0.3034195547229627,0.3,specter,minilm,0.1,0.56,13879
33,2020,10,0.08038786771647231,0.08105050796166871,0.1,specter,pubmedbert,0.0,0.3,13879
33,2020,25,0.10130780865344492,0.10292672382736508,0.08,specter,pubmedbert,0.0,0.28,13879
33,2020,50,0.11926363633388892,0.12243677498378847,0.1,specter,pubmedbert,0.02,0.28,13879
33,2020,10,0.08324315663834274,0.0839037394624973,0.1,specter,biobert,0.0,0.3,13879
33,2020,25,0.10332022410206554,0.10493551408602926,0.08,specter,biobert,0.0,0.28,13879
33,2020,50,0.12200425459073809,0.1251675192737229,0.12,specter,biobert,0.02,0.28,13879
33,2020,10,0.11317321803906036,0.1138122343108293,0.1,specter,simcse,0.0,0.3,13879
33,2020,25,0.1357700623044286,0.13732689675048637,0.12,specter,simcse,0.0,0.32,13879
33,2020,50,0.15617882419989135,0.15921896390229845,0.14,specter,simcse,0.04,0.34,13879
33,2020,10,0.29441196132223013,0.2949203833129188,0.3,specter2,scincl,0.0,0.6,13879
33,2020,25,0.32188528789055953,0.32310685207868006,0.32,specter2,scincl,0.08,0.6,13879
33,2020,50,0.343326172110736,0.345692052741552,0.34,specter2,scincl,0.14,0.58,13879
33,2020,10,0.11091638613869305,0.11155702860436631,0.1,specter2,scibert,0.0,0.3,13879
33,2020,25,0.13472776391568825,0.13628647597089127,0.12,specter2,scibert,0.0,0.32,13879
33,2020,50,0.15558297474246557,0.1586252611859644,0.14,specter2,scibert,0.04,0.32,13879
33,2020,10,0.11266128492428056,0.11330067007709489,0.1,specter2,bert,0.0,0.3,13879
33,2020,25,0.135879777924296,0.13743641472728585,0.12,specter2,bert,0.0,0.32,13879
33,2020,50,0.15470800163143986,0.15775344044960013,0.14,specter2,bert,0.04,0.32,13879
33,2020,10,0.31809067046218586,0.3185820304056488,0.3,specter2,mpnet,0.0,0.6,13879
33,2020,25,0.34281787325999924,0.34400172923121264,0.32,specter2,mpnet,0.12,0.6,13879
33,2020,50,0.36319023108584053,0.3654845449960372,0.36,specter2,mpnet,0.16,0.58,13879
33,2020,10,0.2915350414236788,0.29204553642193243,0.3,specter2,minilm,0.0,0.6,13879
33,2020,25,0.3159202228735578,0.3171525326032135,0.32,specter2,minilm,0.08,0.56,13879
33,2020,50,0.33654910765079143,0.3389394048562576,0.34,specter2,minilm,0.14,0.56,13879
33,2020,10,0.09050395447754357,0.09115930542546291,0.1,specter2,pubmedbert,0.0,0.3,13879
33,2020,25,0.111170665428894,0.11277181353123422,0.08,specter2,pubmedbert,0.0,0.28,13879
33,2020,50,0.13003809861015606,0.13317241876215866,0.12,specter2,pubmedbert,0.02,0.28,13879
33,2020,10,0.09483014981371088,0.09548238345702142,0.1,specter2,biobert,0.0,0.3,13879
33,2020,25,0.11619159866440512,0.11778370199582103,0.12,specter2,biobert,0.0,0.28,13879
33,2020,50,0.1358071361967372,0.1389206715181209,0.12,specter2,biobert,0.02,0.3,13879
33,2020,10,0.12548124377045639,0.12611139131061316,0.1,specter2,simcse,0.0,0.4,13879
33,2020,25,0.1477030795915864,0.14923841775344043,0.12,specter2,simcse,0.0,0.36,13879
33,2020,50,0.16724108754904135,0.17024137185676202,0.16,specter2,simcse,0.04,0.34,13879
33,2020,10,0.09731050180644683,0.09796094819511493,0.1,scincl,scibert,0.0,0.3,13879
33,2020,25,0.11886808233853897,0.12045536421932417,0.12,scincl,scibert,0.0,0.28,13879
33,2020,50,0.13822668994011905,0.14133150803372002,0.12,scincl,scibert,0.02,0.3,13879
33,2020,10,0.10033162821620367,0.10097989768715325,0.1,scincl,bert,0.0,0.3,13879
33,2020,25,0.12119520838098978,0.12277829814828159,0.12,scincl,bert,0.0,0.32,13879
33,2020,50,0.13886592649395935,0.14196844153036964,0.12,scincl,bert,0.02,0.32,13879
33,2020,10,0.31715332813934966,0.3176453634988112,0.3,scincl,mpnet,0.0,0.6,13879
33,2020,25,0.3487367422265304,0.3499099358743425,0.36,scincl,mpnet,0.08,0.64,13879
33,2020,50,0.3711546557509954,0.373420275235968,0.36,scincl,mpnet,0.14,0.62,13879
33,2020,10,0.29258053862991923,0.2930902802795591,0.3,scincl,minilm,0.0,0.6,13879
33,2020,25,0.3232394096199757,0.32445853447654727,0.32,scincl,minilm,0.08,0.6,13879
33,2020,50,0.3465888817611063,0.3489430074212839,0.34,scincl,minilm,0.12,0.6,13879
33,2020,10,0.08074117366892597,0.08140355933424598,0.1,scincl,pubmedbert,0.0,0.3,13879
33,2020,25,0.10000854473396247,0.10162980041789754,0.08,scincl,pubmedbert,0.0,0.28,13879
33,2020,50,0.11797359333383119,0.12115137978240507,0.1,scincl,pubmedbert,0.02,0.28,13879
33,2020,10,0.08355320063743475,0.08421356005475898,0.1,scincl,biobert,0.0,0.3,13879
33,2020,25,0.10347902302555784,0.1050940269471864,0.08,scincl,biobert,0.0,0.28,13879
33,2020,50,0.12116109868374968,0.12432740110959002,0.1,scincl,biobert,0.02,0.28,13879
33,2020,10,0.11780224704875937,0.11843792780459689,0.1,scincl,simcse,0.0,0.3,13879
33,2020,25,0.14105373557699058,0.14260105194898767,0.12,scincl,simcse,0.0,0.32,13879
33,2020,50,0.16041195857339924,0.16343684703508898,0.14,scincl,simcse,0.02,0.34,13879
33,2020,10,0.2877856721323338,0.2882988687945817,0.3,scibert,bert,0.0,0.6,13879
33,2020,25,0.3257166728264556,0.32693133511059874,0.32,scibert,bert,0.12,0.56,13879
33,2020,50,0.3561268117895603,0.35844657396066,0.36,scibert,bert,0.16,0.58,13879
33,2020,10,0.11256755069199693,0.11320700338641113,0.1,scibert,mpnet,0.0,0.3,13879
33,2020,25,0.13829352156137897,0.13984581021687442,0.12,scibert,mpnet,0.0,0.32,13879
33,2020,50,0.16139539942546122,0.16441674472224224,0.16,scibert,mpnet,0.04,0.34,13879
33,2020,10,0.11443502501210914,0.11507313207003386,0.1,scibert,minilm,0.0,0.3,13879
33,2020,25,0.139254976861796,0.1408055335398804,0.12,scibert,minilm,0.0,0.32,13879
33,2020,50,0.16190736716315232,0.16492686792996616,0.16,scibert,minilm,0.04,0.34,13879
33,2020,10,0.37727302266095486,0.3777217378773687,0.4,scibert,pubmedbert,0.1,0.7,13879
33,2020,25,0.41840327358917995,0.4194509690899922,0.4,scibert,pubmedbert,0.2,0.64,13879
33,2020,50,0.4517302787389076,0.45370559838605085,0.46,scibert,pubmedbert,0.26,0.64,13879
33,2020,10,0.3464488808907627,0.3469198069025146,0.3,scibert,biobert,0.1,0.6,13879
33,2020,25,0.3892622275017656,0.3903624180416457,0.4,scibert,biobert,0.16,0.6,13879
33,2020,50,0.42197974672748595,0.42406225232365446,0.42,scibert,biobert,0.22,0.62,13879
33,2020,10,0.1680005335994209,0.16860004323078032,0.1,scibert,simcse,0.0,0.4,13879
33,2020,25,0.20004609202780316,0.20148713884285616,0.2,scibert,simcse,0.04,0.4,13879
33,2020,50,0.22616944189921306,0.22895741768138914,0.22,scibert,simcse,0.08,0.42,13879
33,2020,10,0.14538895264238635,0.1460047553858347,0.1,bert,mpnet,0.0,0.4,13879
33,2020,25,0.17208015797423176,0.17357158296707256,0.16,bert,mpnet,0.0,0.4,13879
33,2020,50,0.19460243678457118,0.19750414294978028,0.18,bert,mpnet,0.04,0.4,13879
33,2020,10,0.14217314744250195,0.14279126738237627,0.1,bert,minilm,0.0,0.4,13879
33,2020,25,0.16930262043969369,0.1707990489228331,0.16,bert,minilm,0.04,0.36,13879
33,2020,50,0.19267315723067313,0.19558181425174725,0.18,bert,minilm,0.04,0.38,13879
33,2020,10,0.2729035601759182,0.2734274803660206,0.3,bert,pubmedbert,0.0,0.6,13879
33,2020,25,0.3118087743816844,0.3130484905252541,0.32,bert,pubmedbert,0.12,0.56,13879
33,2020,50,0.3427129678147445,0.3450810577130917,0.34,bert,pubmedbert,0.16,0.56,13879
33,2020,10,0.2852260065584348,0.2857410476259097,0.3,bert,biobert,0.0,0.6,13879
33,2020,25,0.3253817514605445,0.32659701707615824,0.32,bert,biobert,0.12,0.56,13879
33,2020,50,0.3570928978030564,0.35940917933568706,0.36,bert,biobert,0.16,0.56,13879
33,2020,10,0.2786285586707796,0.279148353627783,0.3,bert,simcse,0.0,0.5,13879
33,2020,25,0.31757461893103217,0.31880394841126886,0.32,bert,simcse,0.12,0.52,13879
33,2020,50,0.3490402527085255,0.3513855465091144,0.34,bert,simcse,0.18,0.54,13879
33,2020,10,0.45987451227950965,0.4602637077599251,0.5,mpnet,minilm,0.2,0.7,13879
33,2020,25,0.4910985335108009,0.4920152748757115,0.48,mpnet,minilm,0.24,0.72,13879
33,2020,50,0.5137304395152259,0.5154823834570214,0.52,mpnet,minilm,0.32,0.7,13879
33,2020,10,0.09913471417319737,0.09978384609842209,0.1,mpnet,pubmedbert,0.0,0.3,13879
33,2020,25,0.12266193298342777,0.12424238057496939,0.12,mpnet,pubmedbert,0.0,0.32,13879
33,2020,50,0.1444324909639395,0.14751495064485917,0.14,mpnet,pubmedbert,0.02,0.32,13879
33,2020,10,0.10768616028768811,0.10832913034080265,0.1,mpnet,biobert,0.0,0.3,13879
33,2020,25,0.131329466952953,0.1328943007421284,0.12,mpnet,biobert,0.0,0.32,13879
33,2020,50,0.15419024894756017,0.15723755313783416,0.14,mpnet,biobert,0.02,0.34,13879
33,2020,10,0.1625278964991692,0.16313134952085886,0.1,mpnet,simcse,0.0,0.4,13879
33,2020,25,0.19064519575705893,0.19210317746235323,0.16,mpnet,simcse,0.04,0.4,13879
33,2020,50,0.2140919204939639,0.2169234094675409,0.2,mpnet,simcse,0.06,0.42,13879
33,2020,10,0.10043978309960787,0.10108797463794221,0.1,minilm,pubmedbert,0.0,0.3,13879
33,2020,25,0.12350789815766858,0.1250868218171338,0.12,minilm,pubmedbert,0.0,0.32,13879
33,2020,50,0.1448070662296513,0.14788817638158372,0.14,minilm,pubmedbert,0.02,0.32,13879
33,2020,10,0.1084504547970777,0.10909287412637797,0.1,minilm,biobert,0.0,0.3,13879
33,2020,25,0.13229958401283323,0.1338626702211975,0.12,minilm,biobert,0.0,0.32,13879
33,2020,50,0.15581437259000958,0.15885582534764753,0.14,minilm,biobert,0.04,0.34,13879
33,2020,10,0.16701271899766268,0.16761294041357447,0.1,minilm,simcse,0.0,0.4,13879
33,2020,25,0.19423405142798494,0.19568556812450466,0.2,minilm,simcse,0.04,0.4,13879
33,2020,50,0.21905974303342393,0.22187333381367538,0.22,minilm,simcse,0.06,0.42,13879
33,2020,10,0.35660101927963533,0.3570646300165718,0.4,pubmedbert,biobert,0.1,0.6,13879
33,2020,25,0.40157058769899606,0.40264860580733486,0.4,pubmedbert,biobert,0.16,0.64,13879
33,2020,50,0.4364421121989855,0.4384725124288494,0.44,pubmedbert,biobert,0.22,0.64,13879
33,2020,10,0.15536083289225203,0.155969450248577,0.1,pubmedbert,simcse,0.0,0.4,13879
33,2020,25,0.1836667048828609,0.185137257727502,0.16,pubmedbert,simcse,0.04,0.4,13879
33,2020,50,0.2089823667728831,0.21183226457237553,0.2,pubmedbert,simcse,0.08,0.4,13879
33,2020,10,0.15934814292708624,0.15995388716766337,0.1,biobert,simcse,0.0,0.4,13879
33,2020,25,0.1911475778059255,0.192604654514014,0.16,biobert,simcse,0.04,0.4,13879
33,2020,50,0.21789263013987392,0.22071042582318612,0.22,biobert,simcse,0.08,0.4,13879
34,2000,10,0.38970184650783146,0.3925207756232687,0.4,specter,specter2,0.1,0.7,2166
34,2000,25,0.4121033215108603,0.41889196675900275,0.44,specter,specter2,0.16,0.64,2166
34,2000,50,0.4332546839289339,0.44634349030470916,0.46,specter,specter2,0.22,0.66,2166
34,2000,10,0.48622338909919816,0.48859649122807014,0.5,specter,scincl,0.2,0.8,2166
34,2000,25,0.5243692236000725,0.5298614958448754,0.52,specter,scincl,0.28,0.76,2166
34,2000,50,0.5483977175737651,0.5588273314866113,0.56,specter,scincl,0.34,0.74,2166
34,2000,10,0.2651190193091717,0.2685133887349954,0.3,specter,scibert,0.0,0.6,2166
34,2000,25,0.294213848689604,0.30236380424746073,0.28,specter,scibert,0.08,0.56,2166
34,2000,50,0.32097557568177004,0.33665743305632506,0.32,specter,scibert,0.14,0.56,2166
34,2000,10,0.21539720592236483,0.21902123730378578,0.2,specter,bert,0.0,0.5,2166
34,2000,25,0.247768012012323,0.2564542936288089,0.24,specter,bert,0.04,0.48,2166
34,2000,50,0.27944393146609214,0.29608494921514317,0.28,specter,bert,0.1,0.5,2166
34,2000,10,0.45018435085148456,0.4527239150507848,0.5,specter,mpnet,0.1,0.8,2166
34,2000,25,0.48412612939135835,0.4900831024930748,0.48,specter,mpnet,0.24,0.72,2166
34,2000,50,0.5079908493393493,0.519353647276085,0.52,specter,mpnet,0.3,0.72,2166
34,2000,10,0.40950708374306144,0.41223453370267776,0.4,specter,minilm,0.1,0.7,2166
34,2000,25,0.441510299358825,0.44795937211449677,0.44,specter,minilm,0.2,0.72,2166
34,2000,50,0.4658164759915217,0.47815327793167123,0.48,specter,minilm,0.24,0.68,2166
34,2000,10,0.24610228098026238,0.24958448753462606,0.2,specter,pubmedbert,0.0,0.6,2166
34,2000,25,0.27108434514717683,0.27950138504155125,0.28,specter,pubmedbert,0.08,0.52,2166
34,2000,50,0.2932437040093078,0.30956602031394276,0.3,specter,pubmedbert,0.12,0.52,2166
34,2000,10,0.27314315523819926,0.2765004616805171,0.3,specter,biobert,0.0,0.6,2166
34,2000,25,0.29705365849449,0.3051708217913204,0.32,specter,biobert,0.08,0.56,2166
34,2000,50,0.32269582130017094,0.3383379501385041,0.34,specter,biobert,0.14,0.56,2166
34,2000,10,0.19624132072763423,0.1999538319482918,0.2,specter,simcse,0.0,0.5,2166
34,2000,25,0.22697387837522975,0.23590027700831023,0.2,specter,simcse,0.04,0.48,2166
34,2000,50,0.2548028307673501,0.2720129270544783,0.26,specter,simcse,0.1,0.48,2166
34,2000,10,0.4329301394896449,0.4355493998153278,0.4,specter2,scincl,0.1,0.7,2166
34,2000,25,0.4552609573614312,0.46155124653739615,0.48,specter2,scincl,0.2,0.68,2166
34,2000,50,0.477914906714341,0.48997229916897517,0.5,specter2,scincl,0.26,0.7,2166
34,2000,10,0.22407069389189177,0.2276546629732225,0.2,specter2,scibert,0.0,0.5,2166
34,2000,25,0.24388195648984734,0.25261311172668516,0.24,specter2,scibert,0.04,0.48,2166
34,2000,50,0.26021876889561213,0.27730378578024006,0.26,specter2,scibert,0.1,0.5,2166
34,2000,10,0.17768840528479582,0.18148661126500462,0.2,specter2,bert,0.0,0.4,2166
34,2000,25,0.1960162149101233,0.2053000923361034,0.2,specter2,bert,0.04,0.44,2166
34,2000,50,0.21486855748304443,0.2330009233610342,0.22,specter2,bert,0.06,0.44,2166
34,2000,10,0.41957204037080126,0.422253000923361,0.4,specter2,mpnet,0.1,0.7,2166
34,2000,25,0.4400717114971393,0.4465373961218837,0.44,specter2,mpnet,0.16,0.68,2166
34,2000,50,0.4570073061214689,0.4695475530932596,0.48,specter2,mpnet,0.24,0.68,2166
34,2000,10,0.38357938441169476,0.3864265927977839,0.4,specter2,minilm,0.1,0.7,2166
34,2000,25,0.4037894046478715,0.41067405355493997,0.42000000000000004,specter2,minilm,0.12,0.64,2166
34,2000,50,0.41726207081720723,0.43072022160664825,0.44,specter2,minilm,0.2,0.64,2166
34,2000,10,0.20282760570984185,0.20650969529085875,0.2,specter2,pubmedbert,0.0,0.5,2166
34,2000,25,0.22194816233895115,0.230932594644506,0.2,specter2,pubmedbert,0.04,0.48,2166
34,2000,50,0.23464193019565213,0.25231763619575254,0.24,specter2,pubmedbert,0.08,0.46,2166
34,2000,10,0.22318943040835698,0.22677746999076642,0.2,specter2,biobert,0.0,0.5,2166
34,2000,25,0.24001458392661434,0.24879039704524475,0.24,specter2,biobert,0.04,0.48,2166
34,2000,50,0.256617595375773,0.2737857802400739,0.26,specter2,biobert,0.1,0.48,2166
34,2000,10,0.16859747671780503,0.1724376731301939,0.1,specter2,simcse,0.0,0.5,2166
34,2000,25,0.1876649321286492,0.19704524469067405,0.16,specter2,simcse,0.04,0.44,2166
34,2000,50,0.20569076355190577,0.22403508771929825,0.2,specter2,simcse,0.06,0.44,2166
34,2000,10,0.23849558564869863,0.24201292705447827,0.2,scincl,scibert,0.0,0.5,2166
34,2000,25,0.26736643625788525,0.2758264081255771,0.28,scincl,scibert,0.08,0.52,2166
34,2000,50,0.2918164672599753,0.30817174515235457,0.3,scincl,scibert,0.12,0.52,2166
34,2000,10,0.19600940928459873,0.1997229916897507,0.2,scincl,bert,0.0,0.5,2166
34,2000,25,0.2239285560186743,0.23289012003693446,0.24,scincl,bert,0.04,0.44,2166
34,2000,50,0.24944360403310126,0.2667774699907664,0.26,scincl,bert,0.085,0.48,2166
34,2000,10,0.5037558941926803,0.5060480147737765,0.5,scincl,mpnet,0.2,0.8,2166
34,2000,25,0.5384001259913186,0.543730378578024,0.56,scincl,mpnet,0.28,0.76,2166
34,2000,50,0.5633411698962474,0.5734256694367498,0.58,scincl,mpnet,0.32,0.78,2166
34,2000,10,0.4523643184160181,0.45489381348107105,0.5,scincl,minilm,0.1,0.8,2166
34,2000,25,0.485284472864404,0.49122807017543857,0.48,scincl,minilm,0.21000000000000002,0.76,2166
34,2000,50,0.5076600328742723,0.5190304709141275,0.52,scincl,minilm,0.28,0.74,2166
34,2000,10,0.21678867458057774,0.22040627885503233,0.2,scincl,pubmedbert,0.0,0.5,2166
34,2000,25,0.2432467358755965,0.25198522622345343,0.24,scincl,pubmedbert,0.04,0.48,2166
34,2000,50,0.26380103861744697,0.28080332409972303,0.28,scincl,pubmedbert,0.1,0.5,2166
34,2000,10,0.2456848403827985,0.2491689750692521,0.2,scincl,biobert,0.0,0.5,2166
34,2000,25,0.2687302922826002,0.2771745152354571,0.28,scincl,biobert,0.08,0.52,2166
34,2000,50,0.29065388368270434,0.3070360110803324,0.3,scincl,biobert,0.12,0.52,2166
34,2000,10,0.18362533822650412,0.1873961218836565,0.2,scincl,simcse,0.0,0.5,2166
34,2000,25,0.21105599710047376,0.22016620498614958,0.2,scincl,simcse,0.04,0.44,2166
34,2000,50,0.2336872883964297,0.2513850415512465,0.24,scincl,simcse,0.08,0.46,2166
34,2000,10,0.3821415334648748,0.38499538319482923,0.4,scibert,bert,0.1,0.7,2166
34,2000,25,0.41453210621240755,0.4212927054478301,0.4,scibert,bert,0.2,0.68,2166
34,2000,50,0.44434176145851745,0.45717451523545705,0.46,scibert,bert,0.24,0.68,2166
34,2000,10,0.2243026053349273,0.22788550323176363,0.2,scibert,mpnet,0.0,0.5,2166
34,2000,25,0.25363446121452177,0.26225300092336107,0.24,scibert,mpnet,0.04,0.48,2166
34,2000,50,0.27683520734148426,0.2935364727608495,0.28,scibert,mpnet,0.1,0.5,2166
34,2000,10,0.22356048871721376,0.22714681440443213,0.2,scibert,minilm,0.0,0.5,2166
34,2000,25,0.2539333885624045,0.26254847645429363,0.24,scibert,minilm,0.04,0.52,2166
34,2000,50,0.2774590326756296,0.294145891043398,0.28,scibert,minilm,0.1,0.5,2166
34,2000,10,0.532095472531616,0.5342566943674977,0.5,scibert,pubmedbert,0.3,0.8,2166
34,2000,25,0.55953055289478,0.5646168051708218,0.56,scibert,pubmedbert,0.36,0.76,2166
34,2000,50,0.5835115223669475,0.5931301939058171,0.6,scibert,pubmedbert,0.42,0.76,2166
34,2000,10,0.521427546151984,0.5236380424746074,0.5,scibert,biobert,0.2,0.8,2166
34,2000,25,0.5534399081816691,0.5585964912280702,0.56,scibert,biobert,0.32,0.76,2166
34,2000,50,0.572046368877276,0.5819298245614035,0.58,scibert,biobert,0.4,0.76,2166
34,2000,10,0.25050859839793654,0.2539704524469067,0.2,scibert,simcse,0.0,0.6,2166
34,2000,25,0.28494710090523895,0.2932040627885503,0.28,scibert,simcse,0.08,0.56,2166
34,2000,50,0.3132533741969706,0.3291135734072022,0.32,scibert,simcse,0.14,0.56,2166
34,2000,10,0.20356972232755538,0.20724838411819022,0.2,bert,mpnet,0.0,0.5,2166
34,2000,25,0.23592301585246933,0.2447460757156048,0.24,bert,mpnet,0.04,0.48,2166
34,2000,50,0.2628085892222157,0.27983379501385036,0.28,bert,mpnet,0.1,0.5,2166
34,2000,10,0.21048068333001269,0.21412742382271469,0.2,bert,minilm,0.0,0.5,2166
34,2000,25,0.24567552057714376,0.2543859649122807,0.24,bert,minilm,0.08,0.48,2166
34,2000,50,0.2777803972417045,0.29445983379501384,0.28,bert,minilm,0.12,0.52,2166
34,2000,10,0.3607592984170036,0.3637119113573407,0.4,bert,pubmedbert,0.1,0.7,2166
34,2000,25,0.39078606501497226,0.39782086795937216,0.4,bert,pubmedbert,0.16,0.64,2166
34,2000,50,0.42069311015500677,0.4340720221606648,0.44,bert,pubmedbert,0.22,0.64,2166
34,2000,10,0.3944792222343624,0.3972760849492151,0.4,bert,biobert,0.1,0.7,2166
34,2000,25,0.42940374176957397,0.4359926131117267,0.44,bert,biobert,0.2,0.68,2166
34,2000,50,0.461213401177449,0.4736565096952909,0.46,bert,biobert,0.28,0.68,2166
34,2000,10,0.3415570309336658,0.34459833795013856,0.3,bert,simcse,0.1,0.6,2166
34,2000,25,0.38919801347934524,0.3962511542012927,0.4,bert,simcse,0.16,0.64,2166
34,2000,50,0.4288311951959032,0.4420221606648199,0.44,bert,simcse,0.26,0.66,2166
34,2000,10,0.5563997917617344,0.5584487534626038,0.6,mpnet,minilm,0.2,0.8,2166
34,2000,25,0.5860977209378586,0.5908771929824562,0.6,mpnet,minilm,0.36,0.8,2166
34,2000,50,0.6097499939970618,0.6187626962142198,0.64,mpnet,minilm,0.4,0.8,2166
34,2000,10,0.213541914378081,0.21717451523545706,0.2,mpnet,pubmedbert,0.0,0.5,2166
34,2000,25,0.24233127087270556,0.25108033240997224,0.24,mpnet,pubmedbert,0.04,0.48,2166
34,2000,50,0.26119231449283903,0.2782548476454294,0.28,mpnet,pubmedbert,0.08,0.5,2166
34,2000,10,0.2398870543069115,0.24339796860572485,0.2,mpnet,biobert,0.0,0.5,2166
34,2000,25,0.2679269250351653,0.27638042474607577,0.28,mpnet,biobert,0.08,0.52,2166
34,2000,50,0.29222289891707,0.30856879039704527,0.3,mpnet,biobert,0.1,0.52,2166
34,2000,10,0.1873359213150718,0.19108956602031396,0.2,mpnet,simcse,0.0,0.5,2166
34,2000,25,0.2163806404846351,0.22542936288088644,0.2,mpnet,simcse,0.04,0.48,2166
