field_id,model_a,model_b,delta_common_native_n2000,median_delta_n1000,absolute_median_error,central95_width_delta_n1000,min_delta_n1000,max_delta_n1000
24,specter,simcse,-0.005468857224408485,-0.004028384396731172,0.0014404728276773138,0.007520293283757347,-0.009133739601685509,-0.0008982565179302959
24,specter2,scincl,-0.002857444355093164,-0.002684037942395745,0.00017340641269741885,0.002155188324424473,-0.004227766472196803,-0.001659021542499195
24,specter2,scibert,0.0653537796499708,0.06754792893351508,0.0021941492835442777,0.00925679805662679,0.0611378110302353,0.0711642090537955
24,specter2,bert,0.00770099720648898,0.008056496845972205,0.0003554996394832255,0.006062272446298734,0.0055203201097259735,0.012056640834263
24,specter2,mpnet,-0.006429671116326752,-0.0062360246921941975,0.00019364642413255417,0.002561587877505535,-0.0076433819988331875,-0.004539304845658787
24,specter2,minilm,0.0004189937800219701,0.0006976802869689269,0.00027868650694695685,0.0015244453789281017,-0.0002138343895783379,0.0014596055499319638
24,specter2,pubmedbert,0.04791007953741566,0.04836852393361951,0.0004584443962038498,0.013152934977024175,0.040815431477259634,0.05522350786257457
24,specter2,biobert,0.02679708609407805,0.029007316688112572,0.0022102305940345235,0.011872703113810286,0.020607866190260338,0.03463752859126967
24,specter2,simcse,-0.006373002197629318,-0.005574373658174869,0.000798628539454449,0.006489273845193385,-0.009703087406236377,-0.003082541540353867
24,scincl,scibert,0.06487635420472615,0.06678540553212059,0.0019090513273944398,0.012327896956206598,0.059535266557575794,0.07233144131161318
24,scincl,bert,0.006312505225696929,0.007552185127487565,0.0012396799017906357,0.008473226685079646,0.0028107349975876605,0.012985955392921689
24,scincl,mpnet,-0.006452114310743218,-0.006083827837377487,0.00036828647336573095,0.0020570224874774667,-0.007378299265363042,-0.005237489522273098
24,scincl,minilm,0.0006902113302275081,0.0010400646609383668,0.00034985333071085867,0.0017820803333011917,7.649630057060541e-05,0.002130417735050405
24,scincl,pubmedbert,0.04767318199395054,0.0486353260672005,0.0009621440732499598,0.01592217007925062,0.038862447715446,0.0574043875055249
24,scincl,biobert,0.026584220426975502,0.029057475476730432,0.00247325504975493,0.013829481927296591,0.02001062469470294,0.03540582496490585
24,scincl,simcse,-0.010730777953768866,-0.00932757111773172,0.0014032068360371464,0.008911895056205656,-0.01572321876461852,-0.005889452277600904
24,scibert,bert,0.01754304232401005,0.01679334561597895,0.0007496967080311001,0.007249679789244859,0.014119337796597908,0.02315647580350888
24,scibert,mpnet,0.06219076121938705,0.06313046308960873,0.0009397018702216875,0.011064044001305222,0.05702906204396929,0.06893402187271724
24,scibert,minilm,0.07209755075970425,0.07289304610988306,0.0007954953501788098,0.011022094549268169,0.06728124645795575,0.07866212303388842
24,scibert,pubmedbert,-0.00018068124537740093,5.6188132437851035e-05,0.00023686937781525197,0.008152537638686811,-0.006543847638116329,0.0037377829426394893
24,scibert,biobert,0.004684097099378337,0.004727213518908424,4.311641953008705e-05,0.007122460626131078,0.0007020217871693823,0.008625783617342009
24,scibert,simcse,0.020820966887598824,0.021066946539211706,0.00024597965161288204,0.009143932873971763,0.01506733518302017,0.024783387098811116
24,bert,mpnet,0.004563514540068092,0.005712337096695774,0.0011488225566276822,0.006062662969564418,0.0018262761873838462,0.008276424867717291
24,bert,minilm,0.02126052741735507,0.022176400097925764,0.0009158726805706952,0.0061486056886852665,0.018403282597426407,0.025177784470067577
24,bert,pubmedbert,0.008222991347247133,0.0078966846919018,0.000326306655345332,0.008350780729759234,0.004036228992425062,0.012646908887644193
24,bert,biobert,-0.00845469661995013,-0.007542054868285131,0.0009126417516649998,0.00647777708838377,-0.01135795869586409,-0.004175255069958861
24,bert,simcse,-0.012228701445039736,-0.012174026834836427,5.4674610203309104e-05,0.004450564725375845,-0.014313509792405532,-0.009371530374273851
24,mpnet,minilm,0.002894291478070743,0.0028895687907627976,4.722687307945339e-06,0.0011035605145452514,0.0023852727817939012,0.003550604701921589
24,mpnet,pubmedbert,0.04793011640449851,0.048621116639836925,0.0006910002353384126,0.014328940036416098,0.03868047605509661,0.05598206193111177
24,mpnet,biobert,0.027037363399446845,0.02862417367128023,0.0015868102718333832,0.01317485807361548,0.020555411847803295,0.03483714604889987
24,mpnet,simcse,-0.012079814999822802,-0.011075304373463796,0.0010045106263590065,0.007318764598690356,-0.01738325975025312,-0.008164921350869547
24,minilm,pubmedbert,0.05423005102261591,0.05407419347611597,0.00015585754649993788,0.014734533184238431,0.04602685219882263,0.06277950646039421
24,minilm,biobert,0.0345111000535393,0.036005025972742244,0.001493925919202943,0.012748144893466495,0.028594979793895137,0.04222837941886548
24,minilm,simcse,-6.506077645485053e-05,0.0006665291128895579,0.0007315898893444084,0.007836884796505104,-0.006278350642175412,0.00363667852338756
24,pubmedbert,biobert,-0.0003441667184798103,-0.0005200533360223414,0.0001758866175425311,0.007653827398020542,-0.0044997189737777665,0.003941836698847956
24,pubmedbert,simcse,0.00866275931986682,0.008989610299597384,0.0003268509797305641,0.00990573968528807,0.002104902922674068,0.013036110927152955
24,biobert,simcse,-0.005492233311934047,-0.00472474482679569,0.0007674884851383568,0.010521702993252528,-0.011383466470085812,0.0011334817575171519
25,specter,specter2,-0.003240862475379136,-0.003167950584289314,7.291189108982188e-05,0.0020371694973231598,-0.004385420068398038,-0.0022050606311432297
25,specter,scincl,-0.0016738009561632072,-0.0016711111450786187,2.6898110845885448e-06,0.002495291250405741,-0.0031333785769600553,0.00033917421441520545
25,specter,scibert,0.04026788085834365,0.038346695777533635,0.0019211850808100173,0.012746976761926196,0.032054770172786795,0.04710635402940144
25,specter,bert,0.000788094483048174,0.0002555105473485697,0.0005325839356996043,0.005384263808251449,-0.0016981624224753356,0.004065440857791258
25,specter,mpnet,-0.0030601689615771255,-0.002930175389177836,0.00012999357239928955,0.0017999460695966747,-0.0036488683380557774,-0.0017767962942195625
25,specter,minilm,0.0019349115950516582,0.0022536920648214,0.0003187804697697416,0.0017930766984119383,0.001027751130595389,0.0029851129339187876
25,specter,pubmedbert,0.02251755200504646,0.022200867624140086,0.0003166843809063735,0.01012203024298397,0.01603797011653063,0.02879748577968899
25,specter,biobert,0.010488212596740487,0.010542004349296585,5.379175255609825e-05,0.009557621217127086,0.006097146496325534,0.015898940385328908
25,specter,simcse,-0.00046238379580076927,-0.0003245891096752551,0.00013779468612551415,0.005422770903106205,-0.0033679364933536515,0.002385638927296818
25,specter2,scincl,-0.0030337788573304714,-0.0030397308530790146,5.951995748543215e-06,0.0014544926251052414,-0.0038015150478207804,-0.0023120890511222347
25,specter2,scibert,0.04353608428185041,0.04209629260512315,0.0014397916767272534,0.013523716824378099,0.0352459225715781,0.051129283829040584
25,specter2,bert,-0.0016893921415301327,-0.0019136529400921587,0.00022426079856202596,0.0042089066950097365,-0.0037411572258044257,0.0008186037751403696
25,specter2,mpnet,-0.00494816658297792,-0.004650836633153632,0.0002973299498242876,0.0013054878203734325,-0.0057767398517671875,-0.004176443358391624
25,specter2,minilm,-0.0007464480754877378,-0.0006819539570952493,6.449411839248853e-05,0.0011190290251244764,-0.0014790204792904937,-0.0001640284276354098
25,specter2,pubmedbert,0.02355606939983057,0.02289299210719986,0.0006630772926307094,0.009923528424232626,0.01808730030192074,0.031124091240779195
25,specter2,biobert,0.011257449031513711,0.011435032957473001,0.0001775839259592904,0.009264044913504847,0.007047072992298897,0.01704121318609375
25,specter2,simcse,-0.0006799791865725324,-0.0008996237291742926,0.00021964454260176014,0.00425146844454252,-0.002822277201097456,0.0018724089779931785
25,scincl,scibert,0.0426004598666373,0.04135797998863455,0.0012424798780027446,0.013379064821007487,0.03418284312748543,0.04940161958492395
25,scincl,bert,-6.549762427832118e-05,-0.0004925563187022919,0.0004270586944239707,0.005709765493861139,-0.0032755091688373428,0.0033865712924102676
25,scincl,mpnet,-0.003336921249995628,-0.0033850104794012625,4.808922940563454e-05,0.0014562138575585186,-0.0037074286818903346,-0.0020166313249647683
25,scincl,minilm,0.0014879845202638853,0.00164838750024221,0.00016040297997832464,0.0012388497961266808,0.0008150774063311328,0.002334104767734879
25,scincl,pubmedbert,0.02131949646570408,0.021525992922347637,0.00020649645664355676,0.011097001946209082,0.013968889740962775,0.028399717040468397
25,scincl,biobert,0.010310486083654258,0.010741582232546842,0.00043109614889258463,0.009936179298958025,0.005599897827053502,0.016357430316386368
25,scincl,simcse,-0.0010142202460844962,-0.0011552608301494127,0.00014104058406491649,0.004167698309258215,-0.003102020225053126,0.0012747744897588786
25,scibert,bert,0.005911664763343816,0.005790575273237009,0.00012108949010680714,0.005096536785585228,0.0031656559049964006,0.008619962892651878
25,scibert,mpnet,0.04077646128064183,0.039526836534868104,0.0012496247457737253,0.01271897329603082,0.03371510910859321,0.04831683684070598
25,scibert,minilm,0.04134631374969455,0.04023452080736767,0.0011117929423268835,0.011594956643350723,0.03509228542588505,0.04801320593477654
25,scibert,pubmedbert,-0.002912235553528375,-0.0029308490102072926,1.861345667891756e-05,0.00758736279168029,-0.007606717082790038,0.00083501481026238
25,scibert,biobert,-0.0038931969639781627,-0.00315204964652388,0.0007411473174542826,0.007328661934564759,-0.007443544651261291,0.0008749654482309577
25,scibert,simcse,0.017359460071250665,0.017552174061803538,0.00019271399055287297,0.007584910450157516,0.013246175458725196,0.02169019196275601
25,bert,mpnet,2.520869273181514e-05,-0.0001636027225850878,0.00018881141531690293,0.005602203936276199,-0.0037745003222912077,0.0024762736211794145
25,bert,minilm,0.005767419960398423,0.005440924498147592,0.0003264954622508309,0.004470440331329723,0.0036171754324828553,0.008532462657224793
25,bert,pubmedbert,0.003607400609413558,0.0027756043212019965,0.0008317962882115615,0.005961162096522531,-0.0005884296363733998,0.007529773344546853
25,bert,biobert,-0.0037750684816720836,-0.003378858962207243,0.00039620951946484073,0.004580099920475809,-0.005497993060924133,-0.0002553487126835119
25,bert,simcse,0.0003261592447267869,0.0001834096171309807,0.00014274962759580623,0.004195082606313579,-0.0026510425768108137,0.0017789188027478309
25,mpnet,minilm,0.0027013533796521605,0.0027654159422984548,6.406256264629429e-05,0.0011747100029871672,0.002166923852196634,0.003448587719616425
25,mpnet,pubmedbert,0.023149920866158746,0.02294179787910905,0.000208122987049697,0.010439820573682295,0.016860702203947198,0.029541713136443715
25,mpnet,biobert,0.0114704596883356,0.01192422636512902,0.0004537666767934212,0.00879127039718897,0.007206325629965371,0.016337252796452484
25,mpnet,simcse,0.0006148370315843255,0.0006753624854423934,6.052545385806796e-05,0.0034176964955919486,-0.0016037051282566939,0.0020799279272541993
25,minilm,pubmedbert,0.02565700366650525,0.025553804877997965,0.00010319878850728603,0.008891625589357261,0.021380659525722656,0.03232187897290195
25,minilm,biobert,0.013831417361986786,0.014474435247056827,0.0006430178850700408,0.007654250195926915,0.010610895412864751,0.018594019098075565
25,minilm,simcse,0.005123308834398932,0.0049794902718758305,0.00014381856252310143,0.0038186476096951174,0.0035434777177992816,0.008073645428733789
25,pubmedbert,biobert,-0.00527462773713927,-0.005112318742343913,0.0001623089947953571,0.00790088169736115,-0.009280519345904792,-0.0006689378081617958
25,pubmedbert,simcse,0.007967806584517678,0.008095932824849272,0.00012812624033159414,0.008323584968072381,0.00337645327704883,0.01359983924308339
25,biobert,simcse,-0.0005351555869932412,-0.0003092697828921964,0.00022588580410104475,0.006753179570218357,-0.003518080297223447,0.0036200087476004894
26,specter,specter2,-0.0006669384125330691,-0.0007135419307093827,4.6603518176313585e-05,0.0012557980136099376,-0.001401970220234583,-9.698346272690728e-05
26,specter,scincl,-0.0012871586241847144,-0.0012928836903148833,5.7250661301688766e-06,0.0014733108605738984,-0.0024700379083030244,-0.0007424040187311576
26,specter,scibert,0.021625693635034193,0.02013675939907761,0.001488934235956585,0.00914729123220559,0.01576791675512279,0.02656139559519266
26,specter,bert,0.00233653888890184,0.0018357025265634541,0.000500836362338386,0.0027208558391231346,0.0010039710247092826,0.003841468844328899
26,specter,mpnet,-0.0016660313413513483,-0.001779222760833199,0.00011319141948185063,0.001164093697890905,-0.0023000364237236726,-0.0009295626241618837
26,specter,minilm,0.00015300296136833147,0.000279423665174805,0.00012642070380647352,0.0012498014861035548,-0.00041180405961616096,0.0009978608351894902
26,specter,pubmedbert,0.005809897876073,0.0055224272634600835,0.00028747061261291673,0.006468086996836003,0.002279115386055075,0.009223672928312499
26,specter,biobert,0.00678098870429622,0.006708109389670203,7.28793146260176e-05,0.009478412939649059,0.0010184923005384094,0.011085455270247402
26,specter,simcse,-0.00072710408471377,-0.0011861362006104215,0.0004590321158966515,0.003368434934073691,-0.0023011018509342396,0.0013182560033513369
26,specter2,scincl,-0.00026175373953829517,-0.0002666657222255009,4.911982687205718e-06,0.001090306635188043,-0.0011430959081957237,0.00015885964044348722
26,specter2,scibert,0.02428309189470257,0.022101625490961063,0.0021814664037415055,0.01023917246158822,0.017355521322294676,0.02918119342313885
26,specter2,bert,0.0045199639699179395,0.004291096707986497,0.00022886726193144247,0.0026544450391364624,0.0028858197594553436,0.005819274001278352
26,specter2,mpnet,-0.001477819164393268,-0.0013407696350882792,0.00013704952930498893,0.0017255819015894289,-0.002608701653977308,-0.0007966635837013403
26,specter2,minilm,0.0009055714803928305,0.000920603672438125,1.503219204529449e-05,0.0013378956743221146,9.18687862684342e-05,0.001677710193827453
26,specter2,pubmedbert,0.007870869282988635,0.00766463533974393,0.00020623394324470468,0.006825600966875384,0.0035016741380970995,0.010559684057905416
26,specter2,biobert,0.008934786210252343,0.008784411768333,0.00015037444191934313,0.01034213758609176,0.002610679553030404,0.013437722597003265
26,specter2,simcse,0.0007702662106571223,0.000612982910995874,0.00015728329966124832,0.0027532754112504607,-0.0006022813208970135,0.0024468763600187238
26,scincl,scibert,0.02382576122728053,0.02208545504103049,0.0017403061862500402,0.00942361012988907,0.017622245890830168,0.028176944953100636
26,scincl,bert,0.0031860143204172076,0.0030881726534341403,9.784166698306729e-05,0.001787034691022568,0.0021152776381797578,0.00398593483784937
26,scincl,mpnet,-0.001130897977373202,-0.001146338240866518,1.5440263493315953e-05,0.0011885246613480278,-0.0017247850016153254,-0.0003745490664431861
26,scincl,minilm,0.0005908227420243772,0.0007582498715638653,0.00016742712953948802,0.001718336086123123,-0.0003601619426922831,0.0015690299791032425
26,scincl,pubmedbert,0.006269834818680264,0.005911161953136346,0.00035867286554391864,0.00623572996461895,0.0025459507435712236,0.009127207832575479
26,scincl,biobert,0.008279688123195794,0.00796762149443403,0.0003120666287617646,0.009529700524631198,0.0024286110005262707,0.01303987789673966
26,scincl,simcse,0.000501001664061973,0.00039894255424638425,0.00010205910981558874,0.002066460881413909,-0.0004284630417131785,0.001832625050446457
26,scibert,bert,0.010500071705473957,0.009803382787691384,0.000696688917782573,0.0035468615322634435,0.008077913826498695,0.011758141486130524
26,scibert,mpnet,0.01898552531227704,0.017831911772498488,0.001153613539778553,0.008437288018656914,0.013102855308910422,0.022810061324104236
26,scibert,minilm,0.019899634399120125,0.018762955424206917,0.0011366789749132078,0.008186347526933226,0.014207306432360123,0.023570397258149023
26,scibert,pubmedbert,0.00045284915894971967,-0.00011293983766508253,0.0005657889966148022,0.0022687730069905314,-0.00176311701670806,0.0009486117373979086
26,scibert,biobert,-0.005950411721071802,-0.006045735847875711,9.532412680390845e-05,0.006113048591090878,-0.009368751960589394,-0.00255992785340009
26,scibert,simcse,0.012953616786764877,0.012603670621223972,0.0003499461655409042,0.005174026108075826,0.009461882791736098,0.01548809534814699
26,bert,mpnet,0.00025837752654556123,-4.257942326790776e-05,0.000300956949813469,0.0021428553390749113,-0.0015051719155816379,0.0010476313479875765
26,bert,minilm,0.0022721801215265236,0.0020282237387819757,0.0002439563827445479,0.002082345869075219,0.000806396773505802,0.0032498478341900228
26,bert,pubmedbert,0.0019411622229132952,0.0015952753587075152,0.00034588686420577996,0.004396524920958464,-0.0008255992228375364,0.003966721059875611
26,bert,biobert,0.003459062598958673,0.003393926854077023,6.51357448816503e-05,0.005757292669569382,-0.0004388480286504626,0.005479979881085617
26,bert,simcse,0.000863996335847772,0.0008133815840298819,5.06147518178901e-05,0.0022719741939697187,-0.00017340478445382335,0.002582814861431859
26,mpnet,minilm,0.0016515090173039315,0.0017997984945850032,0.00014828947728107167,0.0009164706722741551,0.0011427224569258154,0.002245958052185415
26,mpnet,pubmedbert,0.00321169259668852,0.0028569985626356043,0.0003546940340529159,0.004585612551534564,0.00038237970473642413,0.005334974581836516
26,mpnet,biobert,0.004823937949255008,0.004464261750006915,0.00035967619924809346,0.008013797554604974,-5.562608472559072e-05,0.008273066735296764
26,mpnet,simcse,-0.0008604919759399587,-0.000883361671302485,2.2869695362526254e-05,0.0026981112412475805,-0.0030466177200458855,0.00018071943939812485
26,minilm,pubmedbert,0.005487992940529152,0.005045261382305155,0.00044273155822399657,0.004709568738395325,0.002458454468180271,0.007610724030557403
26,minilm,biobert,0.0068811709136900046,0.006625423591143487,0.0002557473225465179,0.0076607934607336075,0.002020171885124711,0.010257580446514591
26,minilm,simcse,0.0011833850805222923,0.001236555010035445,5.316992951315269e-05,0.0027645510722819175,-0.0007290279085243601,0.002251671287900714
26,pubmedbert,biobert,0.002707705658094528,0.0019296747698787642,0.0007780308882157638,0.00352726538931725,0.00036926289045191574,0.004102285770373082
26,pubmedbert,simcse,0.002892221208516399,0.002918375739216106,2.6154530699706857e-05,0.0036388060401041852,0.000928006175912377,0.005177939665103715
26,biobert,simcse,0.0035532533443203285,0.0029776018133147453,0.0005756515310055832,0.00714878470721851,-0.0005999082350072182,0.007016250741486263
27,specter,specter2,-0.0031417921311858166,-0.0030119289320689746,0.00012986319911684197,0.0021117361146838678,-0.003820507970553444,-0.0015913828159043186
27,specter,scincl,-0.002223826607140711,-0.002424769873141275,0.0002009432660005639,0.002204178044907414,-0.00413286544599567,-0.0010192411048333128
27,specter,scibert,0.07942891216518855,0.07704087062338533,0.002388041541803221,0.009541968660598518,0.06948888008091969,0.08145395305171044
27,specter,bert,0.012788898706358465,0.012590298443338893,0.00019860026301957157,0.007059451366598057,0.008286405120555729,0.015558933187201807
27,specter,mpnet,-0.005761514610215346,-0.005952038058142206,0.00019052344792686027,0.0014747032512029126,-0.006612279584963576,-0.005017733280119785
27,specter,minilm,0.002023616181484278,0.0019950695178777567,2.854666360652125e-05,0.0013813217408609794,0.0012428453784236737,0.0030113751608515926
27,specter,pubmedbert,0.05924502596297654,0.05892832589355687,0.00031670006941966755,0.013094236487094305,0.05113112405804793,0.0663656946111793
27,specter,biobert,0.03997324172357902,0.03865983477457252,0.0013134069490065015,0.012236290845946525,0.032649364460312746,0.048283510234385374
27,specter,simcse,-0.004304140620331909,-0.004597262668352697,0.00029312204802078856,0.007154193194432546,-0.009139155557066347,-0.0006135774268027361
27,specter2,scincl,-0.0023863451682790693,-0.002157442965012246,0.0002289022032668231,0.0018913032477006037,-0.003245436646535871,-0.0011528080171123722
27,specter2,scibert,0.08736375395197582,0.085667289822316,0.0016964641296598193,0.011446608987419976,0.07795654772981303,0.09181806755829874
27,specter2,bert,0.014336756523435579,0.01463063030545414,0.00029387378201856107,0.006246101243081012,0.010617379038092123,0.0170069597539933
27,specter2,mpnet,-0.003575102134836472,-0.0035465868834131387,2.8515251423333332e-05,0.0017903702492232383,-0.00448766851858684,-0.0023132322775741843
27,specter2,minilm,0.0018013447477850386,0.0019811616654175634,0.00017981691763252483,0.0019717293508240974,0.0010410394106948884,0.003156291096248487
27,specter2,pubmedbert,0.0610716143427707,0.06056893328544838,0.0005026810573223184,0.01291363651829925,0.05424365978191009,0.06936601179741986
27,specter2,biobert,0.042700784485849186,0.042634179841242376,6.660464460681026e-05,0.011107531285564631,0.036593825595970464,0.04819674976833227
27,specter2,simcse,0.0011639279949576253,0.0007796479288402491,0.0003842800661173762,0.005801371648820582,-0.0012942002617538084,0.0052892894053716
27,scincl,scibert,0.08051930344007907,0.07792694644547044,0.0025923569946086356,0.00988626698668077,0.07115979888350532,0.08294031696978121
27,scincl,bert,0.01446380914769635,0.014061750044511434,0.0004020591031849152,0.0055425944887542294,0.010653972993372507,0.01718994500684906
27,scincl,mpnet,-0.005873158835262293,-0.0060328342574938465,0.0001596754222315533,0.001987780970682143,-0.00710372597434672,-0.005012320193167219
27,scincl,minilm,0.0008557275892830951,0.0010424667026350254,0.00018673911335193027,0.0015887913833696448,-4.2922243016274564e-05,0.0016525133829138339
27,scincl,pubmedbert,0.0558623693277745,0.05480486891522604,0.0010575004125484566,0.011932603584504223,0.049394336857779164,0.06230861695783996
27,scincl,biobert,0.039259820342571417,0.03764922124176867,0.0016105991008027454,0.010751384252285882,0.03273360037241485,0.04538951958762438
27,scincl,simcse,-0.0020661763140105704,-0.0025348480147691366,0.0004686717007585661,0.00583749945580023,-0.006157736867658692,0.00010211121903908049
27,scibert,bert,-0.002764134770367521,-0.0017095046919769485,0.0010546300783905727,0.010488989440443998,-0.009121082585192397,0.0022470127283187313
27,scibert,mpnet,0.07432253061843824,0.07194767779241176,0.00237485282602648,0.008944318502725604,0.06540853797049262,0.07579854059078428
27,scibert,minilm,0.07855693097785499,0.07625676203406456,0.002300168943790426,0.009276323918224513,0.06987758982359576,0.08071469347012583
27,scibert,pubmedbert,-0.023170841117468033,-0.021548175683590298,0.0016226654338777347,0.010664747449874334,-0.027315850123836638,-0.013489670618868188
27,scibert,biobert,-0.014876631541866359,-0.01476571954537148,0.00011091199649487793,0.014409568093637927,-0.023601948672407613,-0.0063693814377215885
27,scibert,simcse,0.008523149561276755,0.008919925000751117,0.00039677543947436167,0.013564804849159302,-8.953349339446692e-05,0.015716731931998962
27,bert,mpnet,0.010980235806053285,0.01080580301896955,0.00017443278708373366,0.006964175568769271,0.00635283238706108,0.015418769142371114
27,bert,minilm,0.023417024046068713,0.02292130920675478,0.0004957148393139321,0.007631651209920844,0.018706814703530417,0.02771255245015125
27,bert,pubmedbert,-0.010957061559673242,-0.010158794293528284,0.0007982672661449586,0.009476558818655206,-0.01622719919616078,-0.005972781794818416
27,bert,biobert,-0.02200743721540177,-0.02169786914727384,0.00030956806812793003,0.012177264336392369,-0.0278761510797767,-0.013266247565375866
27,bert,simcse,-0.01692821026113378,-0.01528955657811254,0.0016386536830212406,0.0072708690785623555,-0.022526481010638477,-0.01361354145907312
27,mpnet,minilm,0.0030619348937018787,0.0032347077788839607,0.000172772885182082,0.0007645699639232339,0.0027038449029124223,0.003563405002151354
27,mpnet,pubmedbert,0.05416423931458858,0.05325531993373764,0.0009089193808509421,0.011311452494463234,0.04778378498447483,0.060947863908092814
27,mpnet,biobert,0.038630712838418624,0.03764019783987815,0.0009905149985404704,0.010753667748795714,0.03227144485197808,0.04443226702855807
27,mpnet,simcse,-0.0028588757186438496,-0.0031528774771480694,0.00029400175850421983,0.005742327751092522,-0.007341690913667376,-0.0003553947436202298
27,minilm,pubmedbert,0.057133555155760574,0.05690515209709973,0.0002284030586608421,0.011204572361357523,0.05066078302783927,0.06343006198790557
27,minilm,biobert,0.04173845091918288,0.040997667424266276,0.0007407834949166026,0.01085817318605499,0.03610097965130543,0.0483091478341392
27,minilm,simcse,0.004981276379567912,0.004115821866138875,0.000865454513429037,0.006251841096056844,0.0005033145035666653,0.007849407593587487
27,pubmedbert,biobert,-0.009301603733280261,-0.009184656318023454,0.0001169474152568073,0.015585580612570626,-0.016882763651118404,-0.00010032855941544128
27,pubmedbert,simcse,-0.0018946359180826988,-0.0011388259635756737,0.0007558099545070252,0.012052818305423148,-0.008510227965221606,0.005536814773823728
27,biobert,simcse,-0.010327379591911545,-0.010350783218344317,2.340362643277194e-05,0.01237902995762119,-0.016858412234514675,-0.0031813266970854848
28,specter,specter2,-0.003114331538291215,-0.002803309749938865,0.0003110217883523503,0.0019745021104561633,-0.0040385636319658635,-0.0018763304247744195
28,specter,scincl,-0.00186125429022177,-0.0017771603382283896,8.409395199338032e-05,0.0021143000187390207,-0.0027498936427811094,-0.0005144474791183296
28,specter,scibert,0.05073418761711812,0.05127476651729329,0.0005405789001751704,0.011331426804933174,0.043662352947997696,0.057380502701840475
28,specter,bert,-0.0020738374084531275,-0.0015489016977510706,0.0005249357107020569,0.005989247704289451,-0.0049352677384981725,0.0020499238872825343
28,specter,mpnet,-0.005721923179795363,-0.005650286795076176,7.163638471918699e-05,0.00228032742498492,-0.006997959380506069,-0.004163785179350454
28,specter,minilm,0.0006936356272874145,0.0008775654416394718,0.00018392981435205735,0.001794882931982391,-3.3859879320807806e-05,0.0020144436630868956
28,specter,pubmedbert,0.032758320528866736,0.03289138425720961,0.00013306372834287483,0.011182471892624217,0.027168053960626937,0.04000292300910924
28,specter,biobert,0.012653213928919937,0.012458428593896675,0.000194785335023262,0.00572694704087646,0.010407801415432405,0.016589701607660157
28,specter,simcse,-0.0039578998887419,-0.004080127700772734,0.000122227812030834,0.004614333082213784,-0.006636080187401194,-0.0014816417940065052
28,specter2,scincl,-0.0009315626560175705,-0.0007361809741188163,0.00019538168189875416,0.0012751776111109307,-0.0015015939504228193,-0.00013895290515031355
28,specter2,scibert,0.0640633727017963,0.06440710324112597,0.00034373053932967856,0.011319686074055813,0.05715870212820162,0.0701765575595702
28,specter2,bert,0.0027585822536512206,0.0029204090497925717,0.0001618267961413511,0.00503461356352153,0.0002081604218925337,0.005879000494374176
28,specter2,mpnet,-0.003397075091950197,-0.0032589707969167825,0.00013810429503341437,0.002242546209070336,-0.004894700189036594,-0.0020123011839868754
28,specter2,minilm,0.0017121315623591649,0.001998601074858386,0.00028646951249922115,0.002112642602695441,0.0003343412289879,0.0027117733886952156
28,specter2,pubmedbert,0.03880579436654763,0.038524530590739514,0.000281263775808116,0.010146507967512514,0.03337883774690431,0.044148156598027066
28,specter2,biobert,0.020019957664188293,0.020297415381010542,0.0002774577168222492,0.00480714136752235,0.01736183120491519,0.022656320451047707
28,specter2,simcse,-0.00032258698082343606,-0.000897415018853015,0.0005748280380295789,0.004735558409049799,-0.0021945755086271723,0.0033486914744988994
28,scincl,scibert,0.06214664396802816,0.06279925009723647,0.0006526061292083107,0.010283946495651619,0.054813861284437215,0.06733500313994345
28,scincl,bert,0.002895865295829303,0.003079359148800309,0.00018349385297100618,0.005444650932758018,-7.314606518060707e-05,0.006475753501407833
28,scincl,mpnet,-0.0037339057544816256,-0.0035989794532463315,0.00013492630123529414,0.0015322992504079426,-0.004527666005629483,-0.0027950500756686036
28,scincl,minilm,0.0020330205271616997,0.0020657485498150607,3.2728022653361055e-05,0.0011512428202885695,0.0015307275979458135,0.002758475117069281
28,scincl,pubmedbert,0.038393561918317,0.03813556666518941,0.0002579952531275853,0.010597310143863982,0.033189333345706507,0.044466966803706987
28,scincl,biobert,0.019039097489661483,0.019118446303327652,7.934881366616908e-05,0.005932119297542952,0.016328439895051727,0.02235130226963511
28,scincl,simcse,-0.00390800939657443,-0.004215000828786092,0.0003069914322116618,0.005245718453454592,-0.006336468117401739,-0.0008633975010642336
28,scibert,bert,0.007922551821149648,0.007512863915235646,0.0004096879059140024,0.008190596147944002,0.002152315489371004,0.012189826915509405
28,scibert,mpnet,0.05602228010508303,0.05572888220380201,0.00029339790128102283,0.011126619574317036,0.048216289118676925,0.06146875712704436
28,scibert,minilm,0.06248256376986372,0.06318925305014589,0.0007066892802821689,0.011065967075450822,0.05440088742699978,0.068170629485091
28,scibert,pubmedbert,-0.004980370556675662,-0.005259984518060645,0.0002796139613849835,0.006759061065156585,-0.0089007753059267,-0.001074944666251354
28,scibert,biobert,0.001042640688278751,0.0006425083642074836,0.0004001323240712673,0.0052250229544760765,-0.0017592687797328699,0.003861366860297477
28,scibert,simcse,0.021533732080792012,0.02180423517579161,0.0002705030949995968,0.01012857471424235,0.0155427685289794,0.026553595048738776
28,bert,mpnet,0.00012020456835704074,0.0004572361656822177,0.00033703159732517696,0.005324311472530313,-0.0021693292951516785,0.0034126246248621372
