field_id,period_start,other_model,native_cka,extended_cka,delta_cka
14,2015,pubmedbert,0.40757113323888966,0.422438609938271,0.014867476699381321
14,2015,biobert,0.44713623397880253,0.4671613247641319,0.02002509078532938
14,2015,simcse,0.5643163137667984,0.5689935614444074,0.00467724767760902
14,2020,specter,0.7155750648892129,0.7119069878493256,-0.003668077039887252
14,2020,specter2,0.7246640173330964,0.7195596168024075,-0.005104400530688835
14,2020,scincl,0.7448885161551565,0.73926870976541,-0.005619806389746462
14,2020,scibert,0.5294479713952978,0.5516697306994134,0.02222175930411563
14,2020,bert,0.5301354386292119,0.5482025640829193,0.018067125453707478
14,2020,mpnet,0.8358535765558073,0.8310785808351373,-0.004774995720669972
14,2020,pubmedbert,0.4359825227045472,0.45509246999931924,0.019109947294772056
14,2020,biobert,0.4757730186855698,0.49890619377371237,0.023133175088142555
14,2020,simcse,0.5794919448486534,0.5863952890707353,0.006903344222081942
15,2000,specter,0.7880020660459847,0.790092772121856,0.0020907060758713625
15,2000,specter2,0.7585219292688101,0.7594740042523161,0.0009520749835060238
15,2000,scincl,0.8039912805102862,0.8058828367871289,0.0018915562768426764
15,2000,scibert,0.5904061453028554,0.6109143457415357,0.02050820043868029
15,2000,bert,0.5913834586578908,0.6011058072581993,0.009722348600308517
15,2000,mpnet,0.8808399938990056,0.881271409534289,0.000431415635283372
15,2000,pubmedbert,0.5500398392786143,0.5654083418079422,0.015368502529327865
15,2000,biobert,0.5967286256436499,0.610681163891496,0.013952538247846036
15,2000,simcse,0.6321243720660642,0.639892179920327,0.007767807854262787
15,2005,specter,0.8031599428760416,0.8041782400515489,0.0010182971755072767
15,2005,specter2,0.7780202041828499,0.777971593650956,-4.861053189386677e-05
15,2005,scincl,0.8165390217641968,0.8183956098455165,0.001856588081319721
15,2005,scibert,0.6047920888546374,0.6248952384602303,0.020103149605592896
15,2005,bert,0.6032724962592971,0.6142569257386706,0.010984429479373503
15,2005,mpnet,0.8909868356168771,0.8907669182912236,-0.00021991732565351807
15,2005,pubmedbert,0.564822032343434,0.5810705470112038,0.016248514667769776
15,2005,biobert,0.6079121138657049,0.6222899401677723,0.014377826302067409
15,2005,simcse,0.6386784041528559,0.6467733572903623,0.008094953137506411
15,2010,specter,0.8130202197681863,0.8158214199164282,0.0028012001482419224
