field_id,period_start,common_adjusted,common_overlap,delta_overlap,k,model_a,model_b,native_adjusted,native_overlap
16,2005,0.22892480719794342,0.24825,-0.008,10,minilm/mean,simcse/cls,0.2371304627249357,0.25625
16,2005,0.29470882352941175,0.3389,-0.0016000000000000003,25,minilm/mean,simcse/cls,0.2964157754010695,0.34049999999999997
16,2005,0.33358997134670487,0.4171,-0.003499999999999999,50,minilm/mean,simcse/cls,0.33759140401146126,0.42060000000000003
16,2005,0.5794601542416452,0.59,-0.01325,10,pubmedbert/mean,biobert/mean,0.5930507712082261,0.6032500000000001
16,2005,0.6288446524064171,0.6521000000000001,-0.0119,25,pubmedbert/mean,biobert/mean,0.6415401069518717,0.6639999999999999
16,2005,0.6593065902578797,0.7020000000000001,-0.009049999999999994,50,pubmedbert/mean,biobert/mean,0.6696531518624641,0.7110499999999998
16,2005,0.2935443444730077,0.31125,-0.0225,10,pubmedbert/mean,simcse/cls,0.3166227506426735,0.33375
16,2005,0.35722593582887696,0.3975,-0.010499999999999999,25,pubmedbert/mean,simcse/cls,0.368427807486631,0.408
16,2005,0.40161432664756447,0.47659999999999997,-0.010199999999999997,50,pubmedbert/mean,simcse/cls,0.41327564469914047,0.4868
16,2005,0.29098007712082263,0.30875,-0.014750000000000001,10,biobert/mean,simcse/cls,0.3061092544987146,0.3235
16,2005,0.36074652406417107,0.4008,-0.0032999999999999995,25,biobert/mean,simcse/cls,0.3642671122994652,0.40409999999999996
16,2005,0.40435816618911175,0.47900000000000004,-0.0034999999999999975,50,biobert/mean,simcse/cls,0.4083595988538682,0.4825
16,2010,0.34944537275064264,0.36575,-0.0055,10,specter/cls,specter2/cls,0.35508676092544983,0.37125
16,2010,0.39595240641711227,0.4338,-0.0083,25,specter/cls,specter2/cls,0.40480721925133684,0.4421
16,2010,0.4272234957020057,0.499,-0.009149999999999998,50,specter/cls,specter2/cls,0.4376843839541547,0.50815
16,2010,0.45406748071979436,0.46775000000000005,-0.008499999999999999,10,specter/cls,scincl/cls,0.4627859897172236,0.47625
16,2010,0.4914350267379679,0.5233,-0.008199999999999995,25,specter/cls,scincl/cls,0.5001831550802138,0.5315
16,2010,0.5130828080229226,0.5740999999999999,-0.0060000000000000045,50,specter/cls,scincl/cls,0.5199424068767908,0.5801000000000001
16,2010,0.30918637532133675,0.3265,-0.001,10,specter/cls,scibert/mean,0.31021208226221075,0.3275
16,2010,0.3589328877005347,0.3991000000000001,0.0002999999999999989,25,specter/cls,scibert/mean,0.3586128342245989,0.39880000000000004
16,2010,0.39881332378223505,0.47415,0.0034999999999999996,50,specter/cls,scibert/mean,0.3948118911174785,0.47064999999999996
16,2010,0.24918251928020563,0.268,-0.0067500000000000025,10,specter/cls,bert/mean,0.25610604113110536,0.27475
16,2010,0.29556229946524065,0.3397,-0.006200000000000001,25,specter/cls,bert/mean,0.3021767379679144,0.34590000000000004
16,2010,0.3297600286532951,0.41375,-0.011599999999999997,50,specter/cls,bert/mean,0.34302191977077356,0.42534999999999995
16,2010,0.4322712082262211,0.4465,-0.009500000000000001,10,specter/cls,mpnet/mean,0.4420154241645244,0.45599999999999996
16,2010,0.4771393048128343,0.5099000000000001,-0.0029999999999999983,25,specter/cls,mpnet/mean,0.4803398395721925,0.5129
16,2010,0.5033078796561604,0.5655500000000001,-0.0024000000000000015,50,specter/cls,mpnet/mean,0.5060517191977076,0.5679500000000001
16,2010,0.3907300771208226,0.4059999999999999,-0.0015000000000000007,10,specter/cls,minilm/mean,0.39226863753213365,0.4075
16,2010,0.4320117647058824,0.46760000000000007,-0.002799999999999999,25,specter/cls,minilm/mean,0.4349989304812834,0.4704
16,2010,0.4559766475644699,0.52415,-0.003099999999999999,50,specter/cls,minilm/mean,0.4595207736389685,0.52725
16,2010,0.3066221079691516,0.324,-0.003249999999999999,10,specter/cls,pubmedbert/mean,0.3099556555269923,0.32725000000000004
16,2010,0.34538395721925125,0.3864,-0.002,25,specter/cls,pubmedbert/mean,0.3475176470588235,0.3884
16,2010,0.3844081661891117,0.46155,0.005999999999999998,50,specter/cls,pubmedbert/mean,0.3775485673352436,0.45555
16,2010,0.3079042416452442,0.32525000000000004,-0.005750000000000002,10,specter/cls,biobert/mean,0.3138020565552699,0.331
16,2010,0.3500780748663101,0.39080000000000004,-0.0053,25,specter/cls,biobert/mean,0.35573235294117644,0.3961
16,2010,0.37680544412607453,0.45489999999999997,-0.0069500000000000004,50,specter/cls,biobert/mean,0.38475114613180517,0.46185000000000004
16,2010,0.22764267352185086,0.24700000000000003,-0.0105,10,specter/cls,simcse/cls,0.23841259640102827,0.2575
16,2010,0.27102486631016043,0.31670000000000004,-0.011899999999999999,25,specter/cls,simcse/cls,0.283720320855615,0.3286
16,2010,0.3071805157593123,0.39399999999999996,-0.00905,50,specter/cls,simcse/cls,0.3175270773638969,0.40305
16,2010,0.38431940874035986,0.39975,-0.010249999999999999,10,specter2/cls,scincl/cls,0.39483290488431877,0.41
16,2010,0.4173959893048128,0.4539,-0.009799999999999998,25,specter2/cls,scincl/cls,0.42785106951871654,0.46370000000000006
16,2010,0.4370555873925501,0.5075999999999999,-0.011200000000000002,50,specter2/cls,scincl/cls,0.4498601719197707,0.5188
16,2010,0.26944023136246786,0.28775,0.0115,10,specter2/cls,scibert/mean,0.2576446015424164,0.27625
16,2010,0.31476550802139036,0.3577,0.005999999999999998,25,specter2/cls,scibert/mean,0.3083644385026738,0.3517
16,2010,0.35731275071633234,0.43784999999999996,0.012750000000000001,50,specter2/cls,scibert/mean,0.3427361031518625,0.4251
16,2010,0.1863579691516709,0.20675000000000002,-0.008,10,specter2/cls,bert/mean,0.19456362467866323,0.21475000000000002
16,2010,0.22568395721925136,0.2742,-0.005199999999999999,25,specter2/cls,bert/mean,0.23123155080213903,0.2794
16,2010,0.25550487106017195,0.34879999999999994,-0.008100000000000001,50,specter2/cls,bert/mean,0.264765329512894,0.3569
16,2010,0.37739588688946013,0.39299999999999996,-0.0077500000000000025,10,specter2/cls,mpnet/mean,0.3853451156812339,0.40075000000000005
16,2010,0.40800775401069517,0.44510000000000005,-0.006999999999999998,25,specter2/cls,mpnet/mean,0.41547566844919787,0.45210000000000006
16,2010,0.43556934097421207,0.5063,-0.006049999999999999,50,specter2/cls,mpnet/mean,0.4424861031518625,0.51235
16,2010,0.32636696658097686,0.34325000000000006,-0.004749999999999998,10,specter2/cls,minilm/mean,0.3312390745501286,0.348
16,2010,0.3609598930481283,0.401,-0.005599999999999998,25,specter2/cls,minilm/mean,0.3669342245989305,0.4066
16,2010,0.38029240687679083,0.45795,-0.007449999999999999,50,specter2/cls,minilm/mean,0.38880974212034386,0.46540000000000004
16,2010,0.25892673521850895,0.27749999999999997,-0.00625,10,specter2/cls,pubmedbert/mean,0.2653374035989717,0.28375
16,2010,0.30046978609625663,0.34430000000000005,0.001899999999999999,25,specter2/cls,pubmedbert/mean,0.2984427807486631,0.34240000000000004
16,2010,0.33290401146131815,0.41650000000000004,0.010249999999999999,50,specter2/cls,pubmedbert/mean,0.3211855300859599,0.40625
16,2010,0.2537982005141388,0.2725,-0.002249999999999999,10,specter2/cls,biobert/mean,0.25610604113110536,0.27475
16,2010,0.29150828877005347,0.33590000000000003,-0.0016999999999999995,25,specter2/cls,biobert/mean,0.2933219251336898,0.33760000000000007
16,2010,0.3208997134670487,0.4059999999999999,0.00275,50,specter2/cls,biobert/mean,0.3177557306590258,0.40325000000000005
16,2010,0.16686953727506423,0.18774999999999997,-0.018500000000000003,10,specter2/cls,simcse/cls,0.18584511568123394,0.20625
16,2010,0.20381363636363634,0.2537,-0.006199999999999999,25,specter2/cls,simcse/cls,0.21042807486631013,0.2599
16,2010,0.2301243553008596,0.32659999999999995,-0.0083,50,specter2/cls,simcse/cls,0.23961346704871062,0.3349
16,2010,0.29303149100257064,0.31075,0.008249999999999999,10,scincl/cls,scibert/mean,0.2845694087403599,0.3025
16,2010,0.3258606951871657,0.36810000000000004,0.0018999999999999996,25,scincl/cls,scibert/mean,0.3238336898395721,0.3662
16,2010,0.3445081661891118,0.4266500000000001,0.005599999999999998,50,scincl/cls,scibert/mean,0.33810587392550145,0.42105000000000004
16,2010,0.22661696658097683,0.24600000000000002,-0.0042499999999999994,10,scincl/cls,bert/mean,0.2309762210796915,0.25025000000000003
16,2010,0.2504347593582888,0.2974,-0.003799999999999999,25,scincl/cls,bert/mean,0.2544887700534759,0.3012
16,2010,0.26888108882521494,0.36050000000000004,-0.0059499999999999996,50,scincl/cls,bert/mean,0.27568352435530086,0.36645000000000005
16,2010,0.41380848329048836,0.42849999999999994,-0.007749999999999999,10,scincl/cls,mpnet/mean,0.42175771208226215,0.43625
16,2010,0.4517483957219251,0.4861000000000001,-0.0057,25,scincl/cls,mpnet/mean,0.4578294117647059,0.49180000000000007
16,2010,0.47141074498567337,0.53765,-0.00335,50,scincl/cls,mpnet/mean,0.4752406876790832,0.5409999999999999
16,2010,0.36713881748071975,0.38299999999999995,-0.00425,10,scincl/cls,minilm/mean,0.3714980719794344,0.38725000000000004
16,2010,0.4026735294117647,0.44010000000000005,-0.0020000000000000013,25,scincl/cls,minilm/mean,0.40480721925133695,0.4421000000000001
16,2010,0.4188204871060172,0.49165,-0.0016000000000000012,50,scincl/cls,minilm/mean,0.4206497134670488,0.49325
16,2010,0.2804665809768638,0.2985,0.0017499999999999996,10,scincl/cls,pubmedbert/mean,0.2786715938303342,0.29674999999999996
16,2010,0.3005764705882353,0.3444,0.001899999999999999,25,scincl/cls,pubmedbert/mean,0.2985494652406417,0.3425
16,2010,0.31449742120343843,0.4004000000000001,0.005049999999999998,50,scincl/cls,pubmedbert/mean,0.3087239255014327,0.39535000000000003
16,2010,0.28815938303341904,0.306,0.0069999999999999975,10,scincl/cls,biobert/mean,0.2809794344473008,0.299
16,2010,0.304737165775401,0.3483,-0.0015999999999999992,25,scincl/cls,biobert/mean,0.3064441176470588,0.34989999999999993
16,2010,0.30981002865329516,0.39630000000000004,-0.0016500000000000004,50,scincl/cls,biobert/mean,0.3116964183381089,0.39795
16,2010,0.19558933161953726,0.21575,-0.0125,10,scincl/cls,simcse/cls,0.2084106683804627,0.22824999999999998
16,2010,0.22909786096256682,0.27740000000000004,-0.011899999999999999,25,scincl/cls,simcse/cls,0.24179331550802138,0.2893
16,2010,0.25487607449856736,0.34825,-0.0059499999999999996,50,scincl/cls,simcse/cls,0.26167851002865333,0.3542
16,2010,0.42791195372750646,0.44225000000000003,0.007749999999999999,10,scibert/mean,bert/mean,0.41996272493573256,0.43450000000000005
16,2010,0.4884478609625668,0.5205,0.005099999999999998,25,scibert/mean,bert/mean,0.48300695187165776,0.5154000000000001
16,2010,0.5236008595988538,0.5832999999999999,-0.00285,50,scibert/mean,bert/mean,0.5268591690544412,0.5861500000000001
16,2010,0.27841516709511566,0.29650000000000004,0.005999999999999998,10,scibert/mean,mpnet/mean,0.27226092544987146,0.2905
16,2010,0.34165,0.3829,0.0075000000000000015,25,scibert/mean,mpnet/mean,0.3336486631016043,0.37540000000000007
16,2010,0.37663395415472783,0.45474999999999993,0.0114,50,scibert/mean,mpnet/mean,0.3636007163323782,0.4433499999999999
16,2010,0.27482519280205653,0.29300000000000004,0.011000000000000001,10,scibert/mean,minilm/mean,0.26354241645244214,0.282
16,2010,0.32874117647058826,0.3708000000000001,0.007899999999999999,25,scibert/mean,minilm/mean,0.32031310160427806,0.36290000000000006
16,2010,0.36508696275071634,0.44465000000000005,0.007749999999999999,50,scibert/mean,minilm/mean,0.3562266475644699,0.43690000000000007
16,2010,0.5899736503856041,0.60025,-0.006000000000000001,10,scibert/mean,pubmedbert/mean,0.5961278920308483,0.60625
16,2010,0.642286898395722,0.6647,-0.0072,25,scibert/mean,pubmedbert/mean,0.6499681818181818,0.6718999999999999
16,2010,0.6778275071633237,0.7182,-0.0043999999999999985,50,scibert/mean,pubmedbert/mean,0.6828578796561604,0.7226
16,2010,0.5784344473007712,0.5890000000000001,0.0017499999999999998,10,scibert/mean,biobert/mean,0.5766394601542416,0.58725
16,2010,0.627244385026738,0.6506000000000001,-0.006399999999999997,25,scibert/mean,biobert/mean,0.634072192513369,0.657
16,2010,0.6639368194842408,0.7060499999999998,-0.002399999999999999,50,scibert/mean,biobert/mean,0.666680659025788,0.70845
16,2010,0.3084170951156812,0.32575,0.0055,10,scibert/mean,simcse/cls,0.302775706940874,0.32025000000000003
16,2010,0.35765267379679144,0.3979000000000001,-0.006999999999999998,25,scibert/mean,simcse/cls,0.3651205882352941,0.4049000000000001
16,2010,0.39909914040114614,0.4744,-0.0033000000000000013,50,scibert/mean,simcse/cls,0.4028719197707737,0.4777000000000001
16,2010,0.2368740359897172,0.256,0.0032499999999999985,10,bert/mean,mpnet/mean,0.23354048843187664,0.25275000000000003
16,2010,0.2914016042780749,0.3358,-0.004200000000000002,25,bert/mean,mpnet/mean,0.2958823529411765,0.34
16,2010,0.3310176217765043,0.41485,-0.0032500000000000016,50,bert/mean,mpnet/mean,0.33473323782234954,0.4181
16,2010,0.2399511568123393,0.259,0.01075,10,bert/mean,minilm/mean,0.22892480719794342,0.24825000000000003
16,2010,0.30559064171122996,0.3491,0.0056999999999999985,25,bert/mean,minilm/mean,0.2995096256684492,0.34340000000000004
16,2010,0.34902406876790837,0.43060000000000004,-0.0001999999999999999,50,bert/mean,minilm/mean,0.3492527220630373,0.43079999999999996
16,2010,0.41637275064267354,0.43099999999999994,0.003000000000000001,10,bert/mean,pubmedbert/mean,0.41329562982005136,0.428
16,2010,0.47500561497326205,0.5079,-0.0095,25,bert/mean,pubmedbert/mean,0.48514064171122995,0.5174
16,2010,0.5160553008595988,0.5767,-0.0143,50,bert/mean,pubmedbert/mean,0.532404011461318,0.591
16,2010,0.44355398457583545,0.4575,-0.014749999999999996,10,bert/mean,biobert/mean,0.4586831619537275,0.47224999999999995
16,2010,0.5018901069518716,0.5331,-0.0105,25,bert/mean,biobert/mean,0.5130919786096256,0.5436
16,2010,0.5480667621776505,0.6047,-0.011999999999999997,50,bert/mean,biobert/mean,0.5617859598853869,0.6166999999999999
16,2010,0.36713881748071986,0.38299999999999995,-0.0005000000000000015,10,bert/mean,simcse/cls,0.3676516709511568,0.3835
16,2010,0.44417379679144386,0.47900000000000004,-0.001400000000000004,25,bert/mean,simcse/cls,0.4456673796791443,0.4804
16,2010,0.4915322349570201,0.55525,-0.005799999999999999,50,bert/mean,simcse/cls,0.49816318051575936,0.5610499999999999
16,2010,0.5197127249357326,0.53175,0.0075,10,mpnet/mean,minilm/mean,0.5120199228791773,0.52425
16,2010,0.5507516042780749,0.5789,0.0025999999999999994,25,mpnet/mean,minilm/mean,0.547977807486631,0.5762999999999999
16,2010,0.5753336676217765,0.6285499999999999,0.005899999999999999,50,mpnet/mean,minilm/mean,0.5685883954154728,0.62265
16,2010,0.27174807197943446,0.29,-0.0027499999999999985,10,mpnet/mean,pubmedbert/mean,0.27456876606683805,0.29275
16,2010,0.32447379679144384,0.3668,-0.002,25,mpnet/mean,pubmedbert/mean,0.326607486631016,0.36880000000000007
16,2010,0.3561694842406877,0.43685,0.003950000000000004,50,mpnet/mean,pubmedbert/mean,0.35165358166189115,0.43290000000000006
16,2010,0.2925186375321337,0.31024999999999997,0.004749999999999997,10,mpnet/mean,biobert/mean,0.287646529562982,0.3055
16,2010,0.3380227272727272,0.3795,-0.0011000000000000007,25,mpnet/mean,biobert/mean,0.339196256684492,0.38060000000000005
16,2010,0.3638865329512894,0.4436,-0.0006000000000000016,50,mpnet/mean,biobert/mean,0.3645724928366762,0.44420000000000004
16,2010,0.22687339331619538,0.24625,-0.009250000000000001,10,mpnet/mean,simcse/cls,0.23636118251928018,0.2555
16,2010,0.2787061497326203,0.3239,-0.0087,25,mpnet/mean,simcse/cls,0.28798770053475936,0.33260000000000006
16,2010,0.324386676217765,0.40905,-0.004300000000000001,50,mpnet/mean,simcse/cls,0.3293027220630373,0.4133500000000001
16,2010,0.2712352185089974,0.2895,0.003500000000000001,10,minilm/mean,pubmedbert/mean,0.26764524421593827,0.28600000000000003
16,2010,0.3159390374331551,0.3588,0.0027000000000000014,25,minilm/mean,pubmedbert/mean,0.31305855614973255,0.3561000000000001
16,2010,0.3481666189111748,0.42985,0.0021500000000000004,50,minilm/mean,pubmedbert/mean,0.3457085959885387,0.4277
16,2010,0.29174935732647816,0.3095,0.01075,10,minilm/mean,biobert/mean,0.28072300771208225,0.29875
16,2010,0.32586069518716576,0.36810000000000004,0.001500000000000002,25,minilm/mean,biobert/mean,0.3242604278074866,0.36660000000000004
16,2010,0.35348280802292265,0.43450000000000005,-0.00205,50,minilm/mean,biobert/mean,0.3558265042979943,0.43655
16,2010,0.22918123393316192,0.24850000000000003,0.00375,10,minilm/mean,simcse/cls,0.2253348329048843,0.24474999999999997
16,2010,0.2828668449197861,0.32780000000000004,-0.0053,25,minilm/mean,simcse/cls,0.2885211229946524,0.3331
16,2010,0.3351905444126075,0.41850000000000004,-0.0015000000000000035,50,minilm/mean,simcse/cls,0.33690544412607454,0.42
16,2010,0.5781780205655527,0.58875,-0.01375,10,pubmedbert/mean,biobert/mean,0.5922814910025707,0.6025
16,2010,0.6288446524064171,0.6520999999999999,-0.012299999999999995,25,pubmedbert/mean,biobert/mean,0.6419668449197861,0.6644
16,2010,0.6553051575931232,0.6984999999999999,-0.014150000000000003,50,pubmedbert/mean,biobert/mean,0.6714823782234958,0.71265
16,2010,0.2861079691516709,0.30400000000000005,-0.007500000000000002,10,pubmedbert/mean,simcse/cls,0.29380077120822623,0.3115
16,2010,0.3451705882352941,0.38620000000000004,-0.0172,25,pubmedbert/mean,simcse/cls,0.36352032085561503,0.40340000000000004
16,2010,0.3862945558739256,0.46320000000000006,-0.0171,50,pubmedbert/mean,simcse/cls,0.40584441260744986,0.4803
16,2010,0.3127763496143959,0.33,0.0034999999999999996,10,biobert/mean,simcse/cls,0.30918637532133675,0.32650000000000007
16,2010,0.35210508021390374,0.39270000000000005,-0.014499999999999999,25,biobert/mean,simcse/cls,0.36757433155080216,0.40720000000000006
16,2010,0.39469756446991405,0.47055,-0.01385,50,biobert/mean,simcse/cls,0.4105318051575931,0.4844
16,2015,0.3379061696658097,0.35450000000000004,-0.007749999999999999,10,specter/cls,specter2/cls,0.34585539845758356,0.36224999999999996
16,2015,0.3955256684491979,0.4334,-0.005999999999999998,25,specter/cls,specter2/cls,0.4019267379679144,0.43940000000000007
16,2015,0.4379130372492837,0.50835,-0.008399999999999998,50,specter/cls,specter2/cls,0.4475164756446992,0.51675
16,2015,0.4479132390745501,0.46175,-0.01075,10,specter/cls,scincl/cls,0.458939588688946,0.4725
16,2015,0.49783609625668446,0.5293000000000001,-0.011300000000000003,25,specter/cls,scincl/cls,0.5098914438502674,0.5406
16,2015,0.5385776504297994,0.5964,-0.0030499999999999993,50,specter/cls,scincl/cls,0.5420646131805157,0.59945
16,2015,0.31405848329048847,0.33125,-0.00024999999999999995,10,specter/cls,scibert/mean,0.31431491002570694,0.33149999999999996
16,2015,0.3763224598930481,0.41540000000000005,0.004200000000000001,25,specter/cls,scibert/mean,0.37184171122994647,0.41120000000000007
16,2015,0.4264803724928366,0.49834999999999996,9.999999999999828e-05,50,specter/cls,scibert/mean,0.4263660458452722,0.49825
16,2015,0.24456683804627247,0.2635,-0.0037499999999999994,10,specter/cls,bert/mean,0.2484132390745501,0.26725
16,2015,0.308044385026738,0.3514,-0.006300000000000001,25,specter/cls,bert/mean,0.31476550802139036,0.3577
16,2015,0.35839885386819487,0.43879999999999997,-0.005450000000000002,50,specter/cls,bert/mean,0.3646296561604585,0.44425
16,2015,0.41509061696658095,0.42974999999999997,-0.010499999999999999,10,specter/cls,mpnet/mean,0.4258605398457583,0.44025
16,2015,0.463803743315508,0.4974,-0.0076000000000000035,25,specter/cls,mpnet/mean,0.4719117647058823,0.505
16,2015,0.49650544412607445,0.5596000000000001,-0.007349999999999999,50,specter/cls,mpnet/mean,0.504908452722063,0.56695
16,2015,0.3830372750642673,0.3985000000000001,0.007750000000000002,10,specter/cls,minilm/mean,0.37508804627249354,0.39075000000000004
16,2015,0.4202764705882353,0.45660000000000006,0.003099999999999999,25,specter/cls,minilm/mean,0.4169692513368984,0.4535
16,2015,0.45889197707736384,0.5267000000000001,-0.0019000000000000009,50,specter/cls,minilm/mean,0.4610641833810889,0.5286
16,2015,0.30508354755784056,0.3225,-0.0002499999999999987,10,specter/cls,pubmedbert/mean,0.30533997429305915,0.32275
16,2015,0.37013475935828877,0.4096000000000001,-0.002200000000000002,25,specter/cls,pubmedbert/mean,0.3724818181818182,0.41180000000000005
16,2015,0.415847994269341,0.48905,0.002550000000000001,50,specter/cls,pubmedbert/mean,0.4129326647564469,0.48650000000000004
16,2015,0.3171356041131105,0.33425,0.007749999999999999,10,specter/cls,biobert/mean,0.30918637532133675,0.3265
16,2015,0.3729085561497327,0.4122,-0.000800000000000001,25,specter/cls,biobert/mean,0.37376203208556147,0.413
16,2015,0.4093313753581662,0.48335,-0.0022500000000000003,50,specter/cls,biobert/mean,0.41190372492836674,0.48560000000000003
16,2015,0.21020565552699227,0.23,-0.006499999999999999,10,specter/cls,simcse/cls,0.21687275064267353,0.2365
16,2015,0.26334358288770054,0.30950000000000005,-0.009799999999999998,25,specter/cls,simcse/cls,0.2737986631016043,0.3193
16,2015,0.31535487106017196,0.40115,-0.00875,50,specter/cls,simcse/cls,0.32535845272206304,0.40990000000000004
16,2015,0.3902172236503856,0.40549999999999997,0.000999999999999997,10,specter2/cls,scincl/cls,0.3891915167095116,0.4045
16,2015,0.43766604278074867,0.47290000000000004,-0.005099999999999999,25,specter2/cls,scincl/cls,0.4431069518716578,0.478
16,2015,0.4650656160458453,0.5321,-0.0026000000000000007,50,specter2/cls,scincl/cls,0.4680381088825215,0.5347
16,2015,0.2794408740359897,0.2975,0.0115,10,specter2/cls,scibert/mean,0.26764524421593827,0.28600000000000003
16,2015,0.3196729946524064,0.36230000000000007,-0.00019999999999999906,25,specter2/cls,scibert/mean,0.31988636363636364,0.3625
16,2015,0.36594441260744986,0.4454,0.0033000000000000017,50,specter2/cls,scibert/mean,0.3621716332378223,0.4421
16,2015,0.18610154241645244,0.2065,-0.003499999999999998,10,specter2/cls,bert/mean,0.18969151670951157,0.21
16,2015,0.24275347593582888,0.2902,-0.0032999999999999987,25,specter2/cls,bert/mean,0.24627406417112296,0.29350000000000004
16,2015,0.2820858166189112,0.37205,-0.00565,50,specter2/cls,bert/mean,0.2885452722063037,0.3777
16,2015,0.3761137532133676,0.39175,-0.013000000000000001,10,specter2/cls,mpnet/mean,0.3894479434447301,0.40474999999999994
16,2015,0.42112994652406416,0.4574,-0.007000000000000001,25,specter2/cls,mpnet/mean,0.42859786096256686,0.46440000000000003
16,2015,0.45706275071633246,0.5251,-0.0086,50,specter2/cls,mpnet/mean,0.4668948424068768,0.5337000000000001
16,2015,0.332008354755784,0.34875,-0.00825,10,specter2/cls,minilm/mean,0.3404704370179948,0.357
16,2015,0.37162834224598923,0.41100000000000003,-0.0048,25,specter2/cls,minilm/mean,0.37674919786096256,0.4158
16,2015,0.3996136103151862,0.47485,-0.0062999999999999974,50,specter2/cls,minilm/mean,0.4068161891117479,0.48115
16,2015,0.2543110539845758,0.273,0.0049999999999999975,10,specter2/cls,pubmedbert/mean,0.24918251928020563,0.268
16,2015,0.30367032085561496,0.34729999999999994,-0.0023,25,specter2/cls,pubmedbert/mean,0.306124064171123,0.3496
16,2015,0.3463945558739255,0.42829999999999996,0.0027000000000000006,50,specter2/cls,pubmedbert/mean,0.3433077363896848,0.42560000000000003
16,2015,0.25097750642673516,0.26975,0.00775,10,specter2/cls,biobert/mean,0.2430282776349614,0.262
16,2015,0.29726925133689835,0.34130000000000005,-0.003500000000000001,25,specter2/cls,biobert/mean,0.3010032085561497,0.34480000000000005
16,2015,0.33301833810888254,0.41659999999999997,-0.0025000000000000027,50,specter2/cls,biobert/mean,0.33587650429799426,0.4191
16,2015,0.16789524421593824,0.18875,-0.004000000000000001,10,specter2/cls,simcse/cls,0.17199807197943442,0.19274999999999998
16,2015,0.20786764705882355,0.2575,-0.0083,25,specter2/cls,simcse/cls,0.2167224598930481,0.26580000000000004
16,2015,0.24470100286532953,0.33935000000000004,-0.014199999999999999,50,specter2/cls,simcse/cls,0.26093538681948425,0.35355
16,2015,0.30739138817480716,0.32475000000000004,-0.0025,10,scincl/cls,scibert/mean,0.3099556555269923,0.32724999999999993
16,2015,0.34122326203208553,0.3825,0.008899999999999998,25,scincl/cls,scibert/mean,0.3317283422459893,0.3736
16,2015,0.37480472779369634,0.45315,0.0095,50,scincl/cls,scibert/mean,0.36394369627507167,0.44365000000000004
16,2015,0.22123200514138816,0.24075000000000002,-0.00525,10,scincl/cls,bert/mean,0.22661696658097685,0.24600000000000002
16,2015,0.27241176470588235,0.318,0.003799999999999999,25,scincl/cls,bert/mean,0.26835775401069517,0.31420000000000003
16,2015,0.29974928366762177,0.3875,0.0008500000000000001,50,scincl/cls,bert/mean,0.2987775071633238,0.38665000000000005
16,2015,0.43227120822622106,0.44650000000000006,-0.00825,10,scincl/cls,mpnet/mean,0.44073329048843185,0.45474999999999993
16,2015,0.46743101604278064,0.5008,-0.0045000000000000005,25,scincl/cls,mpnet/mean,0.47223181818181814,0.5053
16,2015,0.4882167621776505,0.55235,-0.004799999999999996,50,scincl/cls,mpnet/mean,0.49370444126074503,0.55715
16,2015,0.3912429305912596,0.4064999999999999,-0.00025000000000000104,10,scincl/cls,minilm/mean,0.3914993573264781,0.40674999999999994
16,2015,0.4114216577540107,0.4483,-0.001599999999999999,25,scincl/cls,minilm/mean,0.41312860962566844,0.4499000000000001
16,2015,0.4361409742120344,0.5068,0.0007499999999999993,50,scincl/cls,minilm/mean,0.4352835243553009,0.50605
16,2015,0.2758508997429306,0.29400000000000004,-0.006749999999999999,10,scincl/cls,pubmedbert/mean,0.2827744215938303,0.30075
16,2015,0.31636577540106947,0.3592,0.0019000000000000026,25,scincl/cls,pubmedbert/mean,0.31433877005347594,0.35730000000000006
16,2015,0.3412498567335244,0.4238,0.007200000000000003,50,scincl/cls,pubmedbert/mean,0.33301833810888254,0.4166
16,2015,0.27841516709511566,0.2965,-0.0010000000000000007,10,scincl/cls,biobert/mean,0.2794408740359897,0.2975
16,2015,0.3195663101604278,0.36219999999999997,0.002800000000000002,25,scincl/cls,biobert/mean,0.3165791443850267,0.3594
16,2015,0.33793438395415476,0.42089999999999994,0.007100000000000002,50,scincl/cls,biobert/mean,0.3298171919770774,0.41379999999999995
16,2015,0.1996921593830334,0.21975,-0.007999999999999998,10,scincl/cls,simcse/cls,0.2078978149100257,0.22774999999999998
16,2015,0.24125989304812834,0.2888,-0.006099999999999999,25,scincl/cls,simcse/cls,0.2477676470588235,0.2949
16,2015,0.27779856733524355,0.36829999999999996,-0.0036000000000000016,50,scincl/cls,simcse/cls,0.2819143266475645,0.37189999999999995
16,2015,0.41791131105398455,0.4325,-0.0032499999999999985,10,scibert/mean,bert/mean,0.4212448586118252,0.43575
16,2015,0.47564572192513366,0.5085000000000001,-0.003799999999999999,25,scibert/mean,bert/mean,0.47969973262032084,0.5123000000000001
16,2015,0.5177702005730659,0.5782,-0.007300000000000002,50,scibert/mean,bert/mean,0.5261160458452722,0.5855
16,2015,0.28354370179948585,0.3015,0.005750000000000002,10,scibert/mean,mpnet/mean,0.2776458868894601,0.29575
16,2015,0.33354197860962564,0.3753000000000001,0.009600000000000001,25,scibert/mean,mpnet/mean,0.32330026737967915,0.3657000000000001
16,2015,0.3745189111747851,0.45289999999999997,0.00475,50,scibert/mean,mpnet/mean,0.3690883954154728,0.44815
16,2015,0.2773894601542416,0.2955,0.008000000000000002,10,scibert/mean,minilm/mean,0.26918380462724933,0.2875
