work_id,original_cohort,field_id,period_start,reason,text_sha256
W1970463810,extra,15,2005,non_abstract:acs_webpage_instead_of_abstract,ccedb4ddeec7c1e473e8b7f6d5afebade1c2d9c19b1fc522b90d2fe4f238b1d1
W1965412708,extra,15,2005,non_abstract:reviewed_non_abstract_template;clear_non_english_abstract,5b998e6f4ab23a49938732a54b5a2a1d356d414a7ce1df57f1be0df5bbc5c076
W3151406138,extra,15,2005,clear_non_english_abstract,ae5fde82ca0da86ba863fd985a9532c824f27178f93f15990ca368164f943bb6
W2800737095,extra,15,2005,non_abstract:reviewed_non_abstract_template,56fd9e18396d5632d40416f560418bbbfb0abccc1f9e62f4f057af4a1a557ba0
W4243544957,extra,15,2005,non_abstract:acs_webpage_instead_of_abstract,9fab1410a6d076c1b584f0493d5afb38689f90c80db0a2b985532f1a06ac2a29
W2164103205,extra,15,2005,non_abstract:acs_webpage_instead_of_abstract,1e23be8b8b1c7d8814459f87f62dac18719b9ed35f977dec0ec8f4ce98851886
W4240711544,extra,15,2005,non_abstract:acs_webpage_instead_of_abstract,9a40fbe0c376418cd4ff055e1030110327b437b7baa54b2992d9fab4ab2192e4
W4233355324,extra,15,2005,non_abstract:acs_webpage_instead_of_abstract,4bdf4b3f8579efc421edba29663cabc46620d9757859fd45d80aaba5ae7c8cd3
W2314137213,extra,15,2005,non_abstract:reviewed_non_abstract_template,396581c8e50bf9d7d95d80f09cdb2b9946bf7e0a0a1d1176f20e0923f25e79f9
W2076038313,extra,15,2005,non_abstract:acs_webpage_instead_of_abstract,9be893fcc99a9ed0f3d6bb5d42b5c9e44c08dc5742832e1d65251aa496e07395
W4249154811,extra,15,2005,non_abstract:acs_webpage_instead_of_abstract,1da13a3fe3da30e5f1dc20675790062f9d61838486fe52e5e3f7f0ac468154c2
W4237301673,extra,15,2005,non_abstract:acs_webpage_instead_of_abstract,5370e7a67e446ebda3442b4da3c4ff53a75f895031dc4e5e9a3adc33cd5ef6c7
W4210782481,extra,15,2005,non_abstract:acs_webpage_instead_of_abstract,2abf30f1e77fef8e872cec0e0526277964c59916fd88f57c711cf55c55ed9579
W1982898039,extra,15,2010,clear_non_english_abstract,35c5fa39ed45bcf52ccb67e9f187aaa7bdbd147bcdc8539e80d46884bfa2833d
W2902074176,extra,15,2010,clear_non_english_abstract,322b339ce5dbed2ffcc6d5c0ab8177937c77738c617d88c1f6028246e85401b4
W4233738109,extra,15,2010,clear_non_english_abstract,f7830acdade0e1d4c1e3e6e58072b93325355d3200d85d625e286e1722422f30
W2323924877,extra,15,2010,non_abstract:acs_webpage_instead_of_abstract,c0f40a356b1c12744193e4f51f86a841b42e618e053feab8369ca2f3daeb8eff
W2188296590,extra,15,2010,clear_non_english_abstract,c23d750fb996cea12f6cc7f03ef83a835fc1c9fda099f9a1133defbd78e5d390
W307447137,extra,15,2010,clear_non_english_abstract,25e9865e34b40b77d969acd2c9012bd653196bd7b0b037494ccef40518a3fcd7
W2952093238,extra,15,2010,non_abstract:acs_webpage_instead_of_abstract,69e1efcb561048803f82d5800d1dd1a0b63ef381d342efc9e553b9adf615b6ec
W2069583775,extra,15,2010,clear_non_english_abstract,8c469bc5555c495e9f24e6c8f34c93411e1b6d2c83c2cbd715f0fcba035d2b57
W3142440442,extra,15,2010,clear_non_english_abstract,c638d8f323b1173c02c4ee067f90c37bf7e24146226043d6a808f62f57102384
W2981497770,extra,15,2010,clear_non_english_abstract,d5074cd9571dd0ee41363378d8fc60adf2fe08917bed21d0fe63ebc363e4ee10
W2008283460,extra,15,2010,non_abstract:acs_webpage_instead_of_abstract,780c72f0a12d8e6fde04a9980cc203c1efc07248cf1b4c6bc563194ed861a597
W4234504369,extra,15,2010,clear_non_english_abstract,10f7df763d14b143152ed25e3fbb81f2071f8b3c4ec94e25d0c43e3117357915
W2120271441,extra,15,2010,non_abstract:reviewed_non_abstract_template,8804aa20f493de0a825ec02801026db58819679a9b5036e92e28361bfc225446
W2041148724,extra,15,2010,non_abstract:acs_webpage_instead_of_abstract,17d78089af05fcfd2a1a536708a7dad0f4e903b27052eb55aef049a2da389600
W4232797340,extra,15,2010,non_abstract:acs_webpage_instead_of_abstract,db8321473aa63d217bf9c52e00561f149d90d22931e88061d1d26f0b280c2877
W3113297005,extra,15,2010,clear_non_english_abstract,b86b85026a2074bbb443dc4246e82649c38476871c9602ec4a0c7d7ce04d5008
W1972649249,extra,15,2010,non_abstract:acs_webpage_instead_of_abstract,f534c2d972a363f2818a7f5de846fc10cc491c7673f096a0cdef1521ba562668
W2075774223,extra,15,2010,clear_non_english_abstract,b6f7db68f5ebbcba7776791e850cf509a6f2453f63388b6b02389d7fb09694ac
W2009794593,extra,15,2010,non_abstract:acs_webpage_instead_of_abstract,6bf9f6e58fdde2be022bc3359b06e2cd48dbd10a9186cca085349138ccce7c8c
W4205634385,extra,15,2010,non_abstract:acs_webpage_instead_of_abstract,61f9a853a80f5b6020a146d23772f1bfdea4ce6be3e1edf17fbae2f5edd60b04
W2127040426,extra,15,2010,clear_non_english_abstract,c98bc4f22406cdc825aaeaaced28e869ee3f2857bcc92f9df118c4e7bd5da780
W2057888333,extra,15,2010,clear_non_english_abstract,e2244669654b52c828b7953bec107589d9e8c21f33378900b244727156373cf5
W4239124740,extra,15,2010,non_abstract:acs_webpage_instead_of_abstract,1d2c8b8c2de7664f2b1d8735d4eee053a387c4f848e8f5bf260ee5387c98ff91
W4234097349,extra,15,2010,clear_non_english_abstract,b5f00ef30c53e37cf1d1fb2aa92a211d39e8f1d7b4b53ad303fd60f89416d2db
W1594283009,extra,15,2010,clear_non_english_abstract,fe6807b700342323d57119484caeebbc55be8c277e01c23694faca9952e56ebe
W4251997603,extra,15,2010,clear_non_english_abstract,e379efaa08aea3caa42c68a8614421dae82ad5ef74a968f480130bfbe5268e30
W2106804342,extra,15,2010,non_abstract:acs_webpage_instead_of_abstract,a0b3c3893a3012ccded92fd7a2cd2679cbbbd05f79e373b38105ed3b1ecb2352
W4240205749,extra,15,2010,non_abstract:acs_webpage_instead_of_abstract,d925fab81395d5e196130ac6a2684fbd8278ee1a147012e19a7b512d69bca97e
W2112927708,extra,15,2010,clear_non_english_abstract,56dcbfd20709d85d7ac510d366a6c3f86426f889fbf75f448334f8ace091be95
W2527543919,extra,15,2015,clear_non_english_abstract,96e8eedb7db32381946c0a3b4539a44b7f1cfaa079458d931b9f0e3838770356
W2938277454,extra,15,2015,non_abstract:acs_webpage_instead_of_abstract,845cb70d61fb345db28788b8434409a9918b211ef52ea141b0d1c1cb2dd2131d
W2337709189,extra,15,2015,non_abstract:acs_webpage_instead_of_abstract,878d361f6db39fd9e375352671cba9f10c86f4d580e0a5a8514e86e19153185a
W3200122567,extra,15,2015,clear_non_english_abstract,e5a7747682bde1b6e1eb774a1f501f9ca0b023e73071e62915c98f35fc6a4f47
W3003287492,extra,15,2015,clear_non_english_abstract,3d0244ffca2578e9c2efff5c2ba3f2cf5046f58f33ed01d121b702cfe1b7b70f
W2998345761,extra,15,2015,clear_non_english_abstract,db9e709d3dad88ff6cbd436d21d21a89591475e5d84e619ba35ac2a68bec1bc1
W2799470179,extra,15,2015,clear_non_english_abstract,fc31d8ded94727328354947e4fb7f7fa46fee3e882c461d7ffb6f01763e24e29
W4237738056,extra,15,2015,non_abstract:acs_webpage_instead_of_abstract,e53452b84c7848f5cf64317db2ce604cbc0a25b0f91b170ed4f4181afcaca6c6
W2023582739,extra,15,2015,clear_non_english_abstract,f31389b193658f08a787ad798c83fb5bffd49854d31bdfdd32ff56295fcf908a
W2910737364,extra,15,2015,non_abstract:acs_webpage_instead_of_abstract,2bb680d238a243ecf8fca1cd4fa6c874fba64bf49408ca28c594bc5dfffd8b59
W2339433327,extra,15,2015,non_abstract:acs_webpage_instead_of_abstract,f0f5641ac4aa3895e18b830c0ba67daec5fc7c290705fc68fdf7e75c6d9eafc8
W2516175299,extra,15,2015,clear_non_english_abstract,034884154a4e81c7d45368d1c41af539c9b85837df6f4421eef62a607e4e95bc
W4253112380,extra,15,2015,clear_non_english_abstract,40c398ab07affb524a8f41d9fafba557c14034a900b4d5b818b41b0dea1a3e7c
W2989932598,extra,15,2015,non_abstract:reviewed_non_abstract_template,e29b560d19796a10e59f231fd94c18d87c40a65ed354433207aaecafcb69d77f
W2915179763,extra,15,2015,clear_non_english_abstract,6eb62503484b0a9f4ca673b2989dbb89841f7dadecea0f60f503e58950e51bf5
W2319948394,extra,15,2015,non_abstract:reviewed_non_abstract_template,02113db2fe097525c14d4a39d3c3b8268430bd07b1e9f8ad8f32a7789ecbe76c
W4245650968,extra,15,2015,clear_non_english_abstract,a9d3412bb752b74a4d0d9bce86b08fad676ce57f174a16a4b67583ad81cb219f
W4230973875,extra,15,2015,non_abstract:acs_webpage_instead_of_abstract,0410d8fa67b3fb1bd8fec13fe823e587fb2f92589ed11480eff57f872a1dcf12
W2342492750,extra,15,2015,clear_non_english_abstract,9bb0421ffa8aefc044cfb6dd1ac758be84333381a5acb54e4c3c7a0ef7b84fb3
W4389672775,extra,15,2020,clear_non_english_abstract,9279daa73eabdf798507ff080c3d5d50717aa101207b851a261cac8eaeab2047
W4318064494,extra,15,2020,non_abstract:reviewed_non_abstract_template,e5571f81c567a9542324ed58d2e45079917896fa54b8297a158f694319301b2f
W4392419669,extra,15,2020,clear_non_english_abstract,1585b55e4329b738949cd23e0f197208ea3db596861812fa4ca5c521788f2fbc
W4283747392,extra,15,2020,clear_non_english_abstract,a97ed45f9eb85e2a78d4dcedde75fd0e51fb61283b45be4f5dc335e72c3be097
W3048884306,extra,15,2020,clear_non_english_abstract,390eb41635b284b4377ffb4664837ea98b9cb5ccaac21eaf477767fe05cda9c9
W3025812759,extra,15,2020,clear_non_english_abstract,209ed3027971a9a29b1cc85a214cf705abdf8c31b95809d7ef1b4c2ec007eb36
W4229596583,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,1140ea8dbb5066c4b31756f4d1a00335991e79927e9007d4f45a51765aff6219
W2950108442,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,c8ae1f72222488c999a17c896f241084cd778831007ad06ec58babfe8aaaaf00
W4250490246,extra,16,2000,clear_non_english_abstract,2dd82269c0d0f86399103681e7fe2d94a17e50a80bc52e61a32d1b68e3edf3b7
W1973123980,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,bde8f8140bc1ba1b4dabe5701cb4980a2d891b1aed74f055989a3ffa970ad924
W4241190882,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,401080b0ac70e833a4bbdac679c1e0342cb664425d247354f6645aa6a8c9eff7
W4252168390,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,8e1d3111e5cfa7e047ef18ee3b4a7674168ce049a32a9c06f5080489274f7546
W1965352342,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,d0d3b3781ac0cdcd08608e52ee482c91439f68d06017b96b0520578ee2efcdbd
W2515862981,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,5fba221ef08d79570623ad4b612b4343931a8ab26d89bb1ed664d43ca1e803bd
W2131175677,extra,16,2000,clear_non_english_abstract,a8f8860cd20543f9fbb21cbb592424e6df6410a3b4fd8c42e85ebf4c09c5d673
W2951471339,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,385e20782c412da0527c5a32aa43305dfebcafeb9f7b3df97f46d10c3d747fb0
W1969351111,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,4a7f9e7da340c6878419cc49ca4f861db42060ef5a9f9c521d090d3ca124d12c
W4231625817,extra,16,2000,clear_non_english_abstract,ef4d586befc8a659f334b02f0fdfc381b04605072aa13b52aaf692a82ab6ab21
W1981872972,extra,16,2000,reviewed:reviewed_title_abstract_mismatch_or_non_article_resource,559e38306598d3a29b06b776fed92bf491b65fb338342622ca6ae0e58a36c121
W4233164066,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,f92b535edba388db8e8278f1dabe0a9f0177f418c9041e800786956670546d37
W4244123023,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,4bcafc87d001a4a0c39f7947a1efb9ab93ee6e693366c2996c15eb1d1ded50a5
W1971968604,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,4ceb9cda14a50c7ea9fd68998c1e44270406f6ac0b2adee988cd7c327622e5bb
W4205933346,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,ada2060a74d609ca0c44763caf51eb380d50d55fe5cceaf925a6c1625cb571d4
W2431464739,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,15c78dca9af2c351e3f44b59e88efce84b5ce42fb5634292c8c8dd716c86edb7
W2101958915,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,ff265f422fcc780b43a334fbc71f7e1b91a6397095b5d9829c5b4025c60e9172
W1970110660,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,2b162bb831a4d45df8b785f420a3458ed46a738d94f640d25909ec95e1b9d2d0
W2008288518,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,5e11d44db8c6a67e3ebb0fdce9482fbfc1e648638e4431309eb4e702bf30c96b
W4236460988,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,3a1e8ff87814651086edb5f92a8f1d1f49766b757e3212da692add0814d619a0
W4249435855,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,6b9c1bea146c95ed5153d04e87cefab9f18d1d0986bd553f1bd8b0c9bf284129
W2030573433,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,48df934bb38a8cb24a8d60ab7ebb2f3831c8e9a2e09eeeca0d0b359c1255125a
W4251918129,extra,16,2000,clear_non_english_abstract,9965f39f7b300bfb128f29449d2f9dece242ea3286d5b6056a638756ffa977ab
W2949898034,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,6aa9e4ddc65b5cbf074417a53b29f4a1e9e692e0a989564c292218132966b031
W4233394738,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,25fee56476227b8f5af419fe04dcbfd7ebdc81d6418879069ead8564ca0ef67d
W2080506484,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,321e9702445a0ef4f39cfca407295729b75883376870fe7c89d4b5c2b197bc9b
W2952707932,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,7746270bede4947825296459be203528558d447ac94ba6289f7734d4c47742fc
W4245285948,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,1b941797ba69111f19bce4b75cf56abef589d22e78944a18317308cb5640db44
W4245607028,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,6a46a1bc1932022dadcfdcffd59723c31af841cbe90675199357b43d6b891549
W4246470680,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,bc29bdd0037e40eed69eb9e972ac038af972bbb022f831f3623921dbd4725132
W2951806409,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,11a80107d2ec45ff6a4cc652a4e695d5962b8a2ba35370ab91a6624807fc2f05
W4239701234,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,9e3bf32642a98e1e0a327f71a3ab9324db0b3709fb56e867091689b8685d0a07
W4231938377,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,a207b6bbacc6592237522ce7abeae236f43a8f7ae7f9030a6076e77f30a36fa9
W2094958208,extra,16,2000,clear_non_english_abstract,60cbc753877b197613ed371e71948746d68698ebba97663796a3a11d56bc04df
W4253494914,extra,16,2000,clear_non_english_abstract,52cbfafc50c7156ff373f78a4915ae340c8660f1496dafb08d808b31dce3f253
W4210408561,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,69cb2d1bf651a81ac92d7549474c778128558c88c8d1d70a162aa22f0219f52d
W2953137865,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,69574372417e9bb25ad632653046b91da625af2f873901620cae5e0f7ce243f2
W1976603953,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,0d61fdd1a752a787fabca9c495d792bcb6814fc53dd82eabebeb06ac031712f2
W2095275119,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,64cf02a145f9b1941b2e6b3c467defeac5377fa48dc6b95e9a1b539e9ed15016
W2315771566,extra,16,2000,clear_non_english_abstract,09a75c9300ede07537e9336c2d96fd2b20ddcaf45e735a7d04cae471b0ae444d
W2102004381,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,751c3e893963a577d1221c23ab466e216673e859a627695a61296858b9b7819b
W2093321283,extra,16,2000,non_abstract:acs_webpage_instead_of_abstract,46e3684def18ad779acca0dcbc05fe3fba2dad2f9a947a832c8ba6392d64f856
W4247588670,extra,16,2000,clear_non_english_abstract,a5d56a9f5d30d67c31b2f7a0d2c62e6b7f3699fb39f41602e408128773eac629
W1994852291,extra,16,2005,clear_non_english_abstract,21441a52008a720dec2328be334ba2be976d4b13f9e889bba3c89c224002a738
W4256390480,extra,16,2005,clear_non_english_abstract,031f925bbf60f29f0884cf143609f446be876a777612b5e78504ec816022391c
W4167757,extra,16,2005,clear_non_english_abstract,ee331f6c45e6384db7e6da32f1225a4ed2398c4532599fd9ed7950c4b9534203
W4253409455,extra,16,2005,clear_non_english_abstract,194c44075651d31e79f3760d858e42e83eda5916a4f93ff1f2c83089712211d6
W4302071438,extra,16,2005,clear_non_english_abstract,117246f5d1af05ac218c0ec0bc881b021f81cc4166dfdd5d7d84e395be1f4e3c
W2539010530,extra,16,2005,clear_non_english_abstract,f20695dafaf698d6592e1b692746f06b26b8f5872fe970ffd69f91b5bb537ce6
W1990678182,extra,16,2005,non_abstract:acs_webpage_instead_of_abstract,3336c38792911f1357e8d3280fe62028b122cbb47cdd358cf58df4064b81733b
W2616612297,extra,16,2005,clear_non_english_abstract,c353d002f3d31467000275cddd7e253c2b5cf71bd9b74b5644f5382db2c169cf
W2001799426,extra,16,2005,non_abstract:acs_webpage_instead_of_abstract,bbcb87f1e4aad1e7fe5f6d4dcc14ffc19d4526dc0c7e345e8e8545f20e539685
W4235458833,extra,16,2005,clear_non_english_abstract,6dc3cf0a3068869cdd5d7f771717b92bd17c4d52deefcb2cdfed9c492feb65c8
W2093708684,extra,16,2005,non_abstract:acs_webpage_instead_of_abstract,ec586bae60c23bb9feb8cf22ad2a028ae40ea46e50f1bee2a470bdbd57b706d4
W3143686377,extra,16,2005,clear_non_english_abstract,8a1c412d4ffcb2e868afb3c0aef989b71946c1df321c7553a457b38f5087000f
W3141704123,extra,16,2005,clear_non_english_abstract,b2dcede7cd5cd0c08289516d44b8ab3731421dd640c2551d4dfc1657d0697fb0
W2151486081,extra,16,2005,clear_non_english_abstract,7f231d16ace9e9f9332f6198a88606fa9945bd448691a59ec50691ed7c66fc12
W4248206191,extra,16,2005,non_abstract:acs_webpage_instead_of_abstract,1e48a6eb1e6d308ae2444e4df6eb5bf9e04fe99ac4e51ffc9927156e9aa9644a
W2115976732,extra,16,2005,clear_non_english_abstract,4e85f52cd94c09abd22a0cde8ca3e733f1eabadc71e1081cd16b554153a444ae
W4233286449,extra,16,2005,non_abstract:acs_webpage_instead_of_abstract,7dc8deff81aafe589caee399795fafd1e1ec07a165b0e39068c3776549a91d64
W2944929153,extra,16,2005,clear_non_english_abstract,8462849881be512133cc8c7ad73e458623a0f9a6fdd9782f02efe58dcd550afb
W2157496057,extra,16,2010,non_abstract:reviewed_non_abstract_template,f324677b3413d104cac5e0a1fc3c006cac3e13b796f6ddd06f39c38d6bf78179
W2313279685,extra,16,2010,non_abstract:acs_webpage_instead_of_abstract,570cb1174e4305c5edf02202ad50455056fe70b744df68d6a967fcfd2b0cc6b7
W2317059881,extra,16,2010,non_abstract:acs_webpage_instead_of_abstract,e17100b65b55622d1d5fcd94c8b4f3b3e67e34833d4033b1c9dd8e1d49ee78d5
W4239300819,extra,16,2010,non_abstract:reviewed_non_abstract_template,c4c2fa59e2e8f800b0e125266a416bdc61c5e658f4938da8917ffdefed9b0a63
W2106901139,extra,16,2010,clear_non_english_abstract,744e91c9f1048dea0281643fac20dc4750e2fd89d1ca7f27ad3ec21b801a8a8a
W2901288099,extra,16,2015,non_abstract:acs_webpage_instead_of_abstract,d462bc10887cd4b07290b1af7d709138d0f18f3063691bf6ec3a20c8a46588d5
W4285782267,extra,16,2015,non_abstract:acs_webpage_instead_of_abstract,3bc1e11ed8b67fe1df001b6211c70ff844baf71b601a29d5f6fef9a6f6ef882a
W2945568839,extra,16,2015,clear_non_english_abstract,283da641fde972aa446738c774e9714d6947ed6ccb0d44fe755159d7cef84307
W7207230671,extra,16,2015,non_abstract:reviewed_non_abstract_template,3deffef4c95260a822620e78bd70552c07a1a1ce891170597ae637074eab0c46
W2776425499,extra,16,2015,non_abstract:acs_webpage_instead_of_abstract,c8dc45bdd9d40b353b7022c4890de755302fc0f9defbe7c2d26d170a7f9a3c46
W2345710075,extra,16,2015,non_abstract:acs_webpage_instead_of_abstract,8671e363473c296c2198d9e0d6010daddf7f8268d2b6938c0dad4a1c574fb7b5
W2889377470,extra,16,2015,clear_non_english_abstract,db9c240cb767ca7b41a1c1c3e97458b0698beec6503c816dfcacfdf1df3700df
W2516878831,extra,16,2015,non_abstract:reviewed_non_abstract_template,0dc11312cebbc482d4ea69742ae774b00c21807b38a5efe26532ec95676642d0
W4252107160,extra,16,2015,non_abstract:acs_webpage_instead_of_abstract,6cc53065d6533d2e4e3cd258397fb6eab6eef0253d8a84c726feb2b106e8bf32
W2906691768,extra,16,2015,non_abstract:reviewed_non_abstract_template,1a419dda2bd4fcd915fe0a6cab14b590ac9e113cfc65713a159a25f0c72edacb
W4405523654,extra,16,2020,clear_non_english_abstract,a40915dff19725eab2190e862b339a73f65e30ac86862dace26bfab0232fedfb
W3015931765,extra,16,2020,clear_non_english_abstract,a28d992b4dbb9081fbd1f1c820df035ecf66e83c51a8c451cd6ff37e2dab698e
W3120085997,extra,16,2020,non_abstract:reviewed_non_abstract_template,f8b4a3c363e5979e1ed505e836facf923f816424670beaac9d125247bde16f57
W4362522949,extra,16,2020,not_reselected_after_clean_base_and_reallocation,f912fa1dff534e5a7e635b01b4013d253ee4d8876399fac666d4e69b3ac1112f
W3160817069,extra,16,2020,not_reselected_after_clean_base_and_reallocation,4612b38a8ceef1a77762dc4fb1af64fdf1bfd99d1c369784d43673197e319f06
W4388893900,extra,16,2020,not_reselected_after_clean_base_and_reallocation,442259e81a7cd40d3e9dcd9df8073bf0246aeebb2c830da60e407f7a3a75ac6e
W3197796964,extra,16,2020,not_reselected_after_clean_base_and_reallocation,3a83ae9f2b2bf60c996f855ebddd07368aa19f8708e851c927767f076e6255a4
W3142947662,extra,16,2020,not_reselected_after_clean_base_and_reallocation,7696276db47b92436485a28be3b23ecc9588aa0660c67ae56b2b3ac7046b4918
W3033393489,extra,16,2020,not_reselected_after_clean_base_and_reallocation,331f491568541b584e44b37e2eee5e21f9984286b72f7e75742295f13095452c
W4403496773,extra,16,2020,not_reselected_after_clean_base_and_reallocation,d52be9a93c4cfa1eaf7be8d3bc1abf53cd75d930b8932f98022fa7373c0ec146
W4285299576,extra,16,2020,not_reselected_after_clean_base_and_reallocation,bed2c176c87f0e65811bc76ad630f8112827c7fa16ff01d8abd3bf926764c2a4
W3198656343,extra,16,2020,not_reselected_after_clean_base_and_reallocation,7010de018a20f58d7f984c74fa1a95e04b2687e431c7a9f04149624acc516c9b
W4212917812,extra,16,2020,not_reselected_after_clean_base_and_reallocation,7e67c1820329e739c5b2dd06f9ee8fbd8a5e0d7eb2046a8fdb8682a78e166d71
W2019620358,extra,18,2000,non_abstract:acs_webpage_instead_of_abstract,d517cd1c41ff545493e6128091e9383805053f23d65bc58993c69493cf949c2c
W2055204682,extra,18,2000,non_abstract:acs_webpage_instead_of_abstract,40eefa2914712a8fe2478476b520fc8bcf71bba0dc898fc13f6ffe168f093f39
W1551829907,extra,18,2000,reviewed:reviewed_title_abstract_mismatch_or_non_article_resource,9e2d375410e80406101805f5d9b453fb9e34351f1ca152735772aef6dd0f1075
W4249407144,extra,18,2000,non_abstract:acs_webpage_instead_of_abstract,234f96519ee8f4fc4586bcb1fed06d0515fd807d058b5babaad378c127efebc6
W1570848321,extra,18,2000,clear_non_english_abstract,079140d3596d1b56000e92a8454db8a6adcac1fd427d454bd9ef81bd5e19b394
W4210900171,extra,18,2000,non_abstract:reviewed_non_abstract_template,0693abec5f4628a907d4ccbea8a27abf3ecfe2891a5b887803c20aaf5ababf89
W4297969267,extra,18,2000,non_abstract:reviewed_non_abstract_template,836d162f39f30719b3e70ced3dfcf8e8532bac2e5ac0db19d159a0c7d0ee0e22
W4416157171,extra,18,2000,clear_non_english_abstract,51243e75b0253f8423768d639e4b51c34e946f108cb5fe9b4c038e978585e70d
W2247358494,extra,18,2000,clear_non_english_abstract,ebb4cc3e7c9903b91cb08664ee47d398731dc8ef8fd807710cb147828cf12fe0
W42752074,extra,18,2000,clear_non_english_abstract,fe2bf44ca47f7bb315a4e555532b531dd858da0d99f335932c831a1c0923060e
W2158931735,extra,18,2000,clear_non_english_abstract,3c97186bd610ae7e156c83b2d9f07ccf30bcb2fb33134383a27f1982b679916f
W1855939199,extra,18,2000,clear_non_english_abstract,17cc152e661b02139c073bc9d5a959ee8d747e6a75aaa9f9a78627599a40c291
W4229716988,extra,18,2000,non_abstract:reviewed_non_abstract_template,866853f1fefd21c3ee838bf65f72b8cf8541b9dbbec6337c619eae393fbbe56d
W4389516859,extra,18,2000,clear_non_english_abstract,c3b64415199f2d3fbabaa941803f1d0b6a62c233855bb6ca1cc48aec6829c3f8
W94454875,extra,18,2000,clear_non_english_abstract,019f55434f3fbc95a7f89b56a0be1be4baac5cf8e4de4177a9083dcce184348b
W3083522115,extra,18,2000,clear_non_english_abstract,470e88bf269fd9588f1e32684778c8ada5822da75e06ff45f00da5035d7015c8
W2022786417,extra,18,2005,reviewed:reviewed_title_abstract_mismatch_or_non_article_resource,72e349e853da59b7520785340d02fd17228f101dda209fda254cf064d16fee7b
W1769952853,extra,18,2005,clear_non_english_abstract,799ecca891ea2420d8e0920aa66d24e7a19e218beb9ff61fd3eec1096df1f38e
W1540782556,extra,18,2005,clear_non_english_abstract,4d057ce0eb4c95c0a3d6b868738e0845fb5b24d2f08608418916c03970c4b708
W2120426962,extra,18,2005,clear_non_english_abstract,c3e3bd8fbb20cae795bf65010364aded96ba2c37b0c134efcbfa099dff1b6676
W68121236,extra,18,2005,clear_non_english_abstract,e781aa1b7a1be0f02ee6d933bbf142604206e8bfbe9e7a9dc5989ba44561c4be
W2279828570,extra,18,2005,clear_non_english_abstract,0f822beaeb3c569dd838ce8248d9666c64810865f0a91321e8965eaceaf228df
W4295159001,extra,18,2005,clear_non_english_abstract,8aca6a8b64a338d3c30b667f7d01c4cbf3d168f9567c6818f5033e67fd1dab1b
W2081842686,extra,18,2005,non_abstract:acs_webpage_instead_of_abstract,c8b0cc857f3569e23a1944543c5a77500c134fa0eb49209b3df57813019981eb
W1586523661,extra,18,2005,clear_non_english_abstract,98a268b586bf5893f33a8d430dbb1f070276e615b3780d72476983c2a6631156
W1554463508,extra,18,2005,clear_non_english_abstract,348e6fedc1f65d282d7fbd9245dfa2e836745f8b68afd505c437d2ab26c8510b
W7208930605,extra,18,2010,non_abstract:reviewed_non_abstract_template,f170dbf9c2dd65efa706b5203a4642a9c3f072d352e0e63d03b4868581869a0b
W2521697932,extra,18,2010,clear_non_english_abstract,7764bad469005755c7f3e6a87a10e40d7679109253699be7e05403870b9708cb
W1423614801,extra,18,2010,clear_non_english_abstract,e346fc7b611bf5eb95b08e78a7b92e3ecc763d9ac1646ad522b92f466e7a7164
W2123960471,extra,18,2010,clear_non_english_abstract,f48478e20e5f1ed4e0606a890c4b0e69288ea7f0389942fecd2b749aa3bd2d6c
