work_id,selection_order,cohort,text_sha256
W2057535183,459656,extra,24e45f65e69523854d504b331d24b0d5bd9151d1699c167afbec51de64d63072
W2970613560,459661,extra,73c445a6781f7cd8b85ed84373e1a53cd1ac8982e2f9a2fb919d739c5fd19959
W2011221496,459668,extra,8fdd56fd72602665bcb4f479017ec1bb7535329d4c63494b3863ed89beeba1d4
W1967899170,459671,extra,01e4c5f1fcf60e81670eaeb8ac6b59e930c1ee4df378a7d2dd87c40600893e04
W1906938122,459672,extra,0711b0dd2745c6aa6bcf7be0128e578adac7ff701023647a0e2de6cbd17d1306
W2082843065,459682,extra,ec30bf86bb03da97cc298638645102cc3b127adf52be3101cd412a717d4b8056
W59724061,459685,extra,934c688288e0a50b5691b52dd9b38b80f4c45b7e1299d72545f49ee2a8995cf3
W2354533110,459691,extra,b6913eebce86bfb3e07ff0651f0f051cb5ce974dc374d834f61662ccdddcd23d
W82022805,459704,extra,7db87e40ee06da0831ab2d828b05995191982c7c2df680dfc0709aa06edbb98f
W2172240856,459707,extra,533d54cae3c14354e1084a7a1b2f9a55d4196cc59cf47c96ad98a16be448e446
W2356320117,459713,extra,2fd0ec6957d7c39b9192b67546bb4b6c88b955777e3cefa908dacbe74bc03b0d
W321333665,459721,extra,b1f2c210b575744e85d3d54bfc02317a2dae9beef107f26dd47cb82897b814e6
W1980544916,459725,extra,f4b6586e90e13733331dccc9e0660efde368713e73560b0c96e4150197bb6596
W1992693547,459726,extra,685241ebb092c58002b73ba00beb2d9e0b9c824439df3173dc24fdbcc55469ac
W1967353575,459771,extra,6394002d28ab4caed3d7e42dcf5c7eb9174e755e884d0d66c9bc91d98d4ebc3c
W2185806933,459776,extra,eb67577265c4e2770972931fbec4cd73c9d60e313fd6b731172e414b48eb8d04
W2606870360,459777,extra,69af8705fbcb41f50b65538c0c514b55283b230b7b5a1ff3cb96d9965716e933
W2318975440,459803,extra,b84921a9ff2ea4fa56bdd6772d7204996dbe3d74bab1100524a6703d5386a05c
W2011759878,459816,extra,c85c47048749081b24de892dc9f501e3a6f46c3a74bde3d77a88a1862e37b1b4
W1992983307,459817,extra,b0f9f60c11cc68c649bb39036f4ad60ec60f25f904404849046c8d7036b8c159
W4229694155,459822,extra,f284a59dd683a54ef0a1e686404c9368f065763ce9fc6c753a508a1b21f8928b
W2373802233,459824,extra,46a2638014b0a5f790c657ad1b6432820a4d7a02f38e3d4dc5c0d4aea80a6865
W2058518287,459826,extra,ed440fc30488ca939715b9afcf53a144bfe90c758a562ca28c30d35575ca2ae5
W2350693079,459839,extra,154b6c9b1ddfe4d3cf0c14e88a72bf6d851130bcb06d2b5bd881ec6e34e53c3a
W2370113142,459856,extra,d6ab0c99a881e1841e0d655329e815c288120753f2a487fc8324cc005949b8b6
W2400215724,459864,extra,ce7ffba4c0c6df976ccee00e36a48314a4617eec618c85439cae58f43d26a742
W202230205,459886,extra,8b9d187a9fc40d157e9fd19d59a29e497b75e7432e94a000b707221ea88015cc
W2082121374,459893,extra,7c15644f271395bf41dd6495a09619ac01798b5416f1fda884dfe34e89b39191
W2022569140,459895,extra,321b4694dd796ed4a1f6e240763f1f9a8326774104f1f28a3c6c39b9a42ebc24
W2045917145,459896,extra,f021b0c633ebc1634a32553a52715c4bb0314fd91bb995ee8432c5cd0900264e
W2361365337,459904,extra,038ce8db045b4196c91e5693b168e0b841121b3494f9310ee4c9dcbaabc2023e
W2375195051,459923,extra,e815d1c0d245919f70acccb173b306c7aa0307c0ea378117f97fda764f882120
W1973786495,459926,extra,37aa5085852f009e0c6b3fa683bc29bd342a9168a22e701ecac0c0c4279e9a85
W2365106914,459931,extra,73f5323e7138d259543f5e71f181e696ebac1c2ac36c9f7a2295e2e01880f6b0
W49573009,459944,extra,ff031945ce882e333f92f67afbe50a8204308366fe4aeaf31dd55ca23c17fd40
W7134061537,459968,extra,b38080f6faeef18eee4fadec750e38f0dc9884f632bc66d91ff6bb76b06e5784
W186414034,459979,extra,a1a0e028378625d27c597616b1215c3a5e2e6d86634c995da3c7af692c0c8b0c
W2143262946,459981,extra,c791288baeaa1b57bf0f01ca08793846ef73856ba0991efa726df964adfb1bd9
W1977044498,459986,extra,24a18ba553f90e6e879adba99ad6f316c2e1623e419937132d4f53a4917c84a5
W2045068011,460000,extra,4ef7d9176e99a51a6c65b300eeda59793a87245fbd33fe0dd2e25b40d7a14499
W3151821861,460005,extra,6fddf9ba94d0cebaecde343a3c30145569136a95aceac272cd8f38eb79443664
W2359960007,460007,extra,a27e11a4dfdc868b36d14a735fef06d038fa8d59632c5bdd0da57b9527f3d89a
W2102598975,460012,extra,02151393bd3bb036d6f980268d3adb852fc096632c7a6682227cbd47198df0ba
W2390046238,460029,extra,9997e2167f914fa0f4cf2d8e46996b28e88886281fb2062d77bcd22ee78d3754
W2093302981,460051,extra,95faef94445ece6f292d57153f9bb0ee71988979699dc87b8808b6d5b54148a3
W2016113666,460073,extra,4cc819c46c9fd33480c78afd3f8cd44548f6c8b6954a6153dfd243dbb159c84c
W2381875206,460074,extra,08cc50170756e18930189b740b7c99313b38731ccf39dcbcceac0e13b61fcd51
W2347063162,460079,extra,2e050d94786b3076827cc95e8927701ed6ebe4b215234d8b4737004d4401b6c3
W1980370872,460087,extra,1eaa958663850f6823069dffbae660118f6525dfdc416332a558589caa60a391
W2021030094,460088,extra,13a2ec4ddd13b3fb49e79dafcd9076b4f7c69ef14d92e63f13052513f254a320
W1985446493,460089,extra,b7c0de353af4d6011ad9575db7819fdaae0c09d02e5f32e7eb410ea62b0e5729
W4307065860,460096,extra,264cfc8844f34e64c714d1556b4fa2bbe0cdbc2061910cea900982e2c0cade5b
W2049298932,460118,extra,6547bef44f5c1fe97b27c86b4afc58d8b9db2410f9c8b8eea71d7e1bfd7fcdf2
W2385212165,460120,extra,4f1d14972e33aea5a3624bed5d08da9a7bf40fee2f5de23e06c798532b20d4d6
W2992133949,460125,extra,ef53e09d36b0771b4ea8e76d6636d4c369bae78c55e544a081f10e6bff484ed1
W2385729870,460134,extra,97c1df6d9ff7fdb4f750f13d21492aa3831fcd1c07b49dc9aec7799d46cb0170
W2401791900,460136,extra,3f093444c0a163f55ad05a4d650a649826e0d0c65c499958eb662d7c0cf79fb9
W2362298637,460144,extra,f813e3b3be44565b159f3eff8d72a02c9a7379e88f33b3bb0c4406b3b3dce201
W1596692288,460156,extra,c0053e3c624823426f7ced88d6c62da6dcc88ca55d73c6371bdfc8b3511df4e1
W2885011197,460157,extra,3e705ed2f4d88b29b56589eb37c279528b4fbabd9294ce7813a5d8c751cd1c63
W2392464950,460161,extra,2b0af981d51c12f0741636ed412498fa313f59a05f3601b8d47ed887b64bddf9
W811583031,460162,extra,1c35f97e044b86e933e20ad07c2b5b4b3093583296ebcfd49d0070907b8ecce3
W2114656044,460164,extra,25d3e0e339720dc16814b61a15c29e7ba36a18b9d0edd6b3450cd971e6989966
W4243713159,460197,extra,9e143a067a473719457c4de12d506ea9911e94e212c5dcaf8bfa280fd5e569f6
W2012255112,460198,extra,89e28f31c254b6aed25b01fa9604a3c66955b616a080fb98eac107615554b660
W2076822474,460204,extra,cf34f36973f2b32eb625537e26c2a2d1acace157fa123d424371f3ab3622810f
W2040461702,460206,extra,2e39bd3772401b37d3a1c11bd1d0206bb97e07a227c2703ea8efd4fb4cecadea
W1993190151,460218,extra,6678d33f1afc943f8907ee5dc9b3bf501e726a9e00ea4e136929c3e909f4b538
W2155397598,460219,extra,0681b2476bea36d48cc30c847a9eef660ca28a9f73defb9029f7edb46dcb2d9e
W1984766933,460229,extra,28661ab0f70891f94da61f86cd5212f9c7ce1708d0245643f0ec4a5f389471de
W2354805216,460247,extra,1b221a6013a85ce7d079fffc4066171311e8584cc7be228a7609c9824d01f343
W2358776024,460250,extra,0f0132ff78bcc4f496b7024ceb87755e7bb0a97ce4395601cc899671d94e6fb0
W2121053568,460252,extra,187d2714099c4896657b07731ba58712a035f1f42efee9fdd63fc4a0f720c074
W2169516606,460258,extra,3e568a3c1512ee03092380f90acbd195717cef355b1b13fa6c84d5e96aea1a90
W2052913084,460260,extra,276fd79ea32310e78a40d7afc44cab5c2bd3b1cf1b3be72de42259c67e77c153
W2127624609,460261,extra,38e331a25f2e38b7c2be174ae33a9c5bfdc1eb179f76ede1d59781e3535f2073
W2381371969,460262,extra,9d58135b928613d7a59ca0752ca9da9d4cf0ffd7fd20f1ebce900fa233bd02c9
W2443717730,460264,extra,383345654e028eb25c306f68422d7cdb1dd007881ca6335f74513af99ea58958
W2063622361,460265,extra,ba47995d73bbd1a8165c6c08eb87985444a59d54fc70b25fd47c797a602149f1
W2351366650,460280,extra,352dbf95cfa1c5e44366b45347190aefa5fd1a2188fb3d6c1297b8583ba20c77
W2403981485,460281,extra,aa4aea832b0fe5e7dc54d8d38ad968dd444283a28cb956ce5b3f6c89f81b2125
W2057059465,460298,extra,9f8cc3dd9d04ff5ad082af66820a4207757e22f466d462a7e0af723699e761b2
W2393258137,460305,extra,83ecfc86259efe2ed8d3d0ddf637a90b15c407e95c6398b770eb207723817726
W2027038816,460324,extra,56d5c17dc5ddb76f0abec893cc5385d41d2e0f4713348f9ed94902cca38cd964
W2170793347,460342,extra,836e58795de18e5a54d5fcd367ca2d3e3cf2823ae5dd80185af05869bda2593b
W2377855153,460363,extra,32f7e3ca0625c494cf9ea3561769230e130242558aa4f8507320767ddc394952
W2415081205,460367,extra,43bcc691ba31f814a8de450804f4087a0beb9c6f83972e2acb1f779568e71c6b
W2146872726,460398,extra,df3d7b11c30dc809a6c1aec44de943162bc48d6032e5be066972d4c396253628
W1508134524,460401,extra,3977ecd89ebd945f1b98074e211aa650576c03ab02f696b34a545c863a889875
W2442145928,460423,extra,0bc98c53eaea353d78d649d6e38a475799c2da18e168ca97953b04792b90b3ef
W1594630827,460456,extra,63403107fbf9a762f4b5a1bb4e43d539219cd5192f5dd0737cbc736ca1f540ca
W1524392175,460474,extra,0949c162f12552799a966c9330575f8dfa8e0d01cc61b278a7f342eb36748541
W2070708162,460476,extra,5fd8d97bfaff928b1bdb7d918839a516f4f32caf89e1e53ac73b3875c5c48453
W2407313659,460481,extra,9a23291122054411d8936f7aeab1615d6dc6fdbba3fe3642ec19171647d7208b
W170995850,460482,extra,0bf1d09a3b0f62ff694e4701d4b1bd4a4a559015dc018a63ce20d140327e3430
W1964252297,460487,extra,0b1e445972def6e01280c2033e2935d7b03dae7eed4634dfefa66f53f605b48b
W2094803114,460495,extra,904c34997939af29a4e0a32f3ca580913750af89a77756f6b1d70d77aa882206
W2156734120,460528,extra,e5f4f20126ea6e4d14d742065bc6bdcf3973f363450b3ee3b20537ca58379c95
W181068319,460539,extra,d46f365a84cb881f2ceb1289b2ed95973a0652d3c0a862dc2597eb508a7addcc
W2405309958,460541,extra,b4e31b923b23b45c0ce9217bdaced69a902ba89bb7d779ec626b3e8de58d3943
W4403578488,460545,extra,393c8d5608c932048ad58ece6c69850b1fbc5cfe6ab1506c14698b83d7d5c084
W2351908272,460563,extra,40919f1444df8406d03ddb2dffc9e578d217e315425fcb38f60edf011c1b2cdf
W2147954254,460570,extra,fe3c0cd078a8d61131eff6f7cdfa527a7b151de17f153ea5b49801cf303832bd
W2358187209,460585,extra,8b8b56b8faac2a5cbdcb51c6112e1bcf9dcde3afded6376b9144073301857bbe
W75812649,460587,extra,1976c3f5d0cb9d44f55eccb9b5eeebab50bed2f4de8ac93b5f6623aa3dddf6b0
W2106352831,460589,extra,d31ed63e230e1e66c1c628858de3614377fbb130bae5afe89a576141afba9035
W2138843860,460594,extra,5d56654d4b2ef0cfb560b922aade8e738b9b69decee26f5c18b91844af66b63c
W1983428803,460607,extra,5dfd5573168707290713a549060e499f8040dc1c3b5b22f6d945f40b9e4c3abd
W2100311378,460608,extra,7ca1ea264ba8264c22a28f8fdc9e2a03185b18738ee9ca06aedc0a1dbfe42e31
W3135316084,460613,extra,805619e003cc77f6da68e5ff5039ed5a7efc05f1780f6276c9a66ae6d4ea751b
W2029053530,460619,extra,8cfb385cb61e79a04b6d33c05f9dcb4061431ab184bd1b30101f2babb2a24070
W2352966978,460628,extra,570236beaac5867a8fbf1a357a7f18ddeb01238a7cd0f1abaf8e8798a9226608
W2109629098,460641,extra,8abfd6a0dc988a3f0e50c9254975c6090cdc54d8a6112c9e597e5a87eaeedf1a
W2049896517,460645,extra,f6bae1a193680b363c6f8449bb4d754739d39858233229b00f6011283197c761
W2589739574,460652,extra,b51cc7c1729460ff4483875ff37045b26061c02b016b89f5451b095d8670ebc2
W2379582570,460654,extra,a7020f7bfda651717f1e9be788db28650919ae66ebb2d1a8140481767cc3c312
W2193330600,460656,extra,89acc2030438ff9e41af121013451450616e66ddc731ddfa6e489c1313dee720
W2246285881,460657,extra,f1f3621155d639b41e476520e43591f20cd3a2dce1885b5701e684e3a5567b21
W3030107061,460658,extra,69ccef968e804486da003f268ab50711c36dfef47e9560104a70686c17f562a4
W2127294308,460660,extra,65db2d8aeb0d426374a6a3df251aa555a2ef43b8c6e9f6679e9d097978fb378e
W1544965686,460691,extra,baa70a345dc148afc882164fa9ddb264d08022281810eb749c285032c92a6225
W2070410133,460701,extra,e056e9d89aa633021d1533f4a0e3cddec11ca24539588f8b4563225a1f66c3e4
W2281463160,460711,extra,7446eee28f6639626381e0cda9f40716a8a0d90294c53ccdadcf306dd53b45b2
W2382443446,460714,extra,23d80adae57dd4f355ab30845eb49bd09d2f55558200b43b250542ec6cbf9ee3
W2048631502,460715,extra,38669ff1a70e3a113656905e6b3118dd65e615c079a9b24f92bb15cc91674363
W2372700627,460731,extra,b0a9d80f9624de7bc845239582ec67521de9d61b747139d54c52dcfd2235427a
W56588943,460737,extra,03ddd72cec20f2f743863d3e8b6004d66ccb597d87b20af65f331754105aab0f
W1570167750,460752,extra,74916af534a7b67261b9b202c6ac2c48f637a964a52341853150870ebe6d52e3
W2357473181,460754,extra,32c9df7522cedfbfce11b5d76d3b9182d79ad6d0fdd61d893d645bd9ff2257fc
W2084601106,460765,extra,269eb7fe7a9466c4b468a5e055290ff1bc7d800f7506f5c3a093eff6ec0b9417
W2277425852,460774,extra,094d757e3426227c34f3d0c9593ff0060e83eff65fe5cfa5c86547f69655d27e
W2099821706,460789,extra,b431a5bc536c6924c361d6a58fca72dbd57946a2c566348ce3057e7840f8876d
W2372930205,460805,extra,067a2d267a3ce0d6209eca1f701711b456376c47cdcd5c1298b983dabd146c46
W2005789451,460807,extra,644dcf6abea530d672b42bf9a39ab5334650316c8c64f0ccecf67927fffc08b6
W2059962720,460814,extra,7970d171a0d309074f96ed75195d8d32ddf731e84ad575bafb0adfba8dd58379
W2185132427,460856,extra,241c09da8f140e809bde2222ba57a37c3b5eb0eea7cd09d1f5f0946a39564886
W4243495981,460867,extra,d308273f80a143638ed75bd6a42a74f0d591cb62f37bc65a19f7736bee5ac0cb
W2382521544,460872,extra,24cee0c72aa578764ccde05527ac7d0afe40d58a124add7ee75791da256c0350
W775643799,460882,extra,aac2ae657895e5579129a4b460a28a932b64d848f13966692ebe65f7d283b396
W2406401157,460887,extra,d5e347b60d6b385d329e62f8abe4d26abded29db3630abd9b18973f712ee3367
W2040570287,460893,extra,ece7af0e61e1b60bbf0f6360b11f0331703c5ed7b63cdcded15302eb8bc4e428
W2379610945,460906,extra,f49370d3952f248b4eb0b111430056e02b93c9e50ec72582e14daa82d84ac5b6
W2035432173,460909,extra,7e413efd36b169c996fa3d7480eadcea23d45486ea63b439a5521c6a92db949c
W2061900908,460913,extra,e8a3aa5972153bc7e73c5fdf334e42b42dfc04bbef6348a6e8cb2cd623309fed
W2465527114,460916,extra,18ab181a99ef658107f034cbee36e005a8fee94b3a703cb57b1dce645784f9bd
W139482755,460920,extra,ff07e0aebaa0e5ed2fe130bd07c77ede0e3f87ddb45afaf0cd5f29534bce0c59
W2926858871,460925,extra,e857fac22dc583e519b43317f2a530aa13fd738b29d707cc206bde5bc1b00bb9
W2351527494,460931,extra,aced34b9a5f6d98db41f5b4cbfbcebef7b2c6bca6c128b0533e5f82e60c0656f
W2091268398,460935,extra,f6a2cd0688f5c8c5552adb4c8331ba5c85077c573a2c1e777377b260c36a4ed0
W2055539373,460956,extra,38f1589fc7433f10ea681147a35b603c587d64c22b772f1775ff9484f6573006
W2379128774,460969,extra,dff05c889d7ef83b4340b7c690e0596d71faf028ea0c4331310ad94f198ef2b8
W1955444108,460972,extra,ca22a88825e9e11ce2c5ab6297689ee46b26f3d601ae4adc07c4e5abcf20ca6c
W2069026122,460988,extra,9ecb12dcdb781f020ff45666b270945535eba73ebfd0b86458c72d31ba330b7a
W4245130472,460991,extra,143e8917bfbef1d70eb2b766a44ee3d0e05a6cafe664a1b7956f10aa6e0d45b3
W793017200,461009,extra,04368ec0606a66287ad4a21e8b1c4282ecb6689a5d315a216711f5d5a97b35bc
W197150506,461027,extra,325d9945da93c287a0a268658a3ee862c79beba12abd619277dac384da08b044
W2040423795,461031,extra,b264f88c5a20e2d646d1c763d4a619c98b17bd6af5cf3e7ab1eb4cd12c4a198c
W4401524122,461038,extra,b0a3792f5489ec6cdb916c9ee5aa4cc8539433eaf0a6dd8cdcdceca43aac148e
W160859498,461040,extra,d0554c4b032e5321a282345da6977ddc1c782410093297a2a4bc1084cd895e9e
W2071227649,461049,extra,e211242cc7b6ac0e3f61867791d6375255be362918f61d5702baf3beb045ccbd
W2093948450,461071,extra,bbd9efea4d5fe5ec487805576e00e4b2fe2d6d36d168494092bfa40045946aaf
W2163431858,461072,extra,1b344bdddea64ad68541efc8fcc00dac2da852e4e5b1e0b641db49a27c4016f5
W2039362110,461074,extra,287ee895dbe689ee975fa3c0451c1bff4f3e72d20626f765c83021ec97274ba8
W2113984421,461081,extra,1a0bdf74b20eb2a6bab82c746132d7395e649456d124cff4b59ad642069977bf
W2348236111,461087,extra,301db0df5c12903e439db7f7a3c4f4ce83e3f867916bd13d30f370971018fde2
W97037819,461088,extra,9da36cfba7f6ac9163806eabd3cb3ada086ebca7f5f68be7a3aa2efba472ebdf
W2006108537,461098,extra,a903360dd154c06a111094c0fe7a15d137fe893e1380dce240101898960866e0
W2187494020,461101,extra,e409a7726cd867b5f6a613d62f0797ff5b7698c354d7f5527afabf2f3f704ed6
W2170963643,461102,extra,51868e768452e524e54e7ca0c0b597927ba0bc77d8d2b9d98bd865804b0bab62
W1981240157,461105,extra,84e23675752406234f5b3820904749d221a118c8c20731a95ee5270ed3b28f66
W2098181062,461107,extra,306b06e6c9e277247b1d5e50805b05d25302ae358b1ed216f0b931beae11458c
W2169356466,461112,extra,6fb82a991fd9126a89263aa0f939c0c30782458cc06bc8a9bee6ccbc63ac9858
W2348961351,461118,extra,4d223617094a59368c9cfcd1d94202fc1e3d7ce74a6468e71e2f5d4d4f1bac8a
W2387309690,461126,extra,58afa6153ed269311c99b1fc73e5fc4c3b95bf41add522d6cb7dc4dbe57cf0d9
W2163979263,461138,extra,86d096fe943ad72bc52cd176f5f1b6f5db473cc952cfeee7b8c207051ceb36e0
W2272022963,461142,extra,3cd6740198ae9cc87e157254e71ea87c70f6af6ff1eb6082cfaae95e1a446edf
W2022107826,461157,extra,4c5275b55029683420a89947693ffada381943d894221d72dd980fc1012f92df
W2112235134,461167,extra,cbdded3ca2374284bad7644f3b7716ac073e5414de1bc64bbd16d32772cdbd0a
W2021587224,461176,extra,5076bb4e335ef7efb06b26c32e1f03214ab09885371fd7ef185e1852d4ac862e
W178029302,461202,extra,9b07954d53eba6b84f882251a15285ce51cd9e6c8203f4d90912b36b6f805196
W1517724615,461205,extra,7501df9d2c008579d1e368c614df44b7ffbc6691f22bda261667036f2c17a27a
W2320486011,461212,extra,daa015916973cff6c76cba9d76b7f8c4656b2f1f3aa2d63be26bb5d2cef97c1f
W2385939344,461217,extra,b2c2a17aa51b1c2c1956b3e656f038c269925ec180c29e552ca88511a100ddd0
W2290324801,461218,extra,2d22303aa26960e94b97a64b3a421786a1edd85107482cce15c0c3d34c72e89f
W2157880352,461221,extra,f3a296333ab361d158ac16e2fa83c821452c454b68040c850767b2591a677a21
W2103048159,461227,extra,b2ed7c428397c77c1d65d63317b570e538ba14f6c965b1575152bbcb66110b9c
W4205092848,461230,extra,8c2e244cde616cfdc34b1f988cec3b07c43593aab0e815dd00d4dde228e8fe84
W1982611939,461239,extra,cbacea7cac1b4371a9be74d1b53dff7b3b56c32cc27f9f0fc0f12154bd33bb70
W2162061391,461242,extra,a66c7ff5ff5c0f8abdafdcffafe6ec9a96f1d38b66d56cbe752970bcd34b230b
W2212745802,461246,extra,d0ced4a4f4fd78d23ba06765742c8c350de9fcad403fd16fd4762e790fd1904b
W2263448713,461253,extra,f48f16b93f5b1e637a525838985cbc4d6849137b2af8728ef1babfa0bafb57af
W2023459836,461261,extra,abdeb36bb6a849dd8b916df585f67fd071441a9d7509c970b09af7e345c068cf
W3031821558,461266,extra,970badffd5aa437145b06babb9efba49c8f0b2231eccada16ed99c1f0e71cccd
W2526787833,461272,extra,ad9e21748f18a28e6e2838839735592c19704390fe87d4afff82a34a494a3321
W2008778475,461274,extra,a2b49578cf60c8386253c77f4a6350883dcf1d82f49619731c06616d5a5000a0
W2135104276,461275,extra,a162d814d173d0d467f4327539d866fae67c8cbce3426105e1e7812c966f323d
W2372760430,461278,extra,4b6b92a4a8225d476907a79fc8837fd2728a5ce4b34c0f8a255ae11d33008684
W2134337440,461297,extra,cf848f8490fcbd64a9904463261b57de55db27cd2b127218696b7f733ebc7895
W1889981998,461304,extra,d5e1e402a51024d354593e57679b2a4e95976941cd332a74c99db2eb798e47a3
W2232859078,461310,extra,6a42f418df084af8b08b934466825af087a45bbcd2a16df9c19d5a860b3fbf7d
W1519811331,461329,extra,043441eaf37d4e3ef159400e81508a45c2714188d82bd0d53f207dad13239baf
W1967250994,461345,extra,031eb76dc958e09cb2d6cf3ccdb2fd56942fd4ea525cf9568fc16172a8d950e5
W164739431,461364,extra,6cdc4a05617bd33b5985a6781fa7f3423a07d3aaa4c518e31414d4b603961a59
W2090592475,461370,extra,797ab6db5efe46f90cc7c6c05154e2a4fb67c41727569b2ed56f993fdb1764c2
W2279325984,461371,extra,3a5c758145d91f75843fae680f8f4f9b71526b3243619a35b6d0bab8441163aa
W1692623189,461384,extra,b0a23f8d6e4857fb3298f0fa96eafea02027360e5538d65e83dc09c0df5a0e69
W2024104820,461412,extra,97cb2daa5180759fea5e5def5501455ba11e783194b9d7acfe36406991add380
W2065123310,461416,extra,cd01a0d509f2cb8fb89292863ed9eb1a653d9922de6c18e4916d7b18a9082879
W88045577,461420,extra,8829c689d172346f7ece4b5d2a21cdb5aace397512d064f2c14715456ca08bfb
W1818966502,461424,extra,fa1caf7ac15fe7d0528fbbc5cec4e444d7fe19ca75232e7059fbd0d7ebb775c9
W2002899614,461430,extra,95d7f7a7837ada81953fc5bc7049897fa54305a9fd720ff0bcf9bddb4f9f0072
W3009978885,461448,extra,159eda54b51dbdc6c9f80eab325f2bda6861d540f6cbb2fc01764117ca51237a
W2347690978,461468,extra,4a5c83c8c2ace6a87d214615b654053a3f64b36f5974a11f58f09d25da188861
W2392077481,461475,extra,db86b7b5d53f124ddb5cb431970c1d68bc1a056252a4ef9e901ddc84ce2b051f
W2125406498,461497,extra,5f8e5215e35abf8c739076c4061f5add9f78b3d22b775852f69b44c8904d8cd5
W1517415544,461505,extra,c09a15337790066ce2e965c1507e1d62a324d68ac1bcb8de971bf34a7dd30e54
W2171928272,461524,extra,c79afc1589783d5c10d6a6cec1dc4d8aa45cc65ebaae87b4c0e33df0404632f6
W1519811052,461538,extra,733f3dd592c9ec3a915ac7e6b7cb058d56ad111775c2b0cfc031c9ab7f24e26a
W2032420799,461546,extra,2528406c3eb45dd2fed3bf383a5287a29f9ebb35d1cb068ff735b340c93352d3
W2028139407,461558,extra,dbd8c58b7c54511c1736004478acd0eefee79d75e6c44557694797b1c127862d
W2160213915,461561,extra,9fac0e272b893e4787d2eab774d65ff256878c747930629b305969d864da2814
W1943047803,461571,extra,631ff8113562a9335273348b89ceb2f234cdd0cc16da65a054e86311ad704c08
W58503016,461577,extra,0b964b9f9a2596625edfd12d7705f54061bb5ba9031f743ab15a817626d56a64
W2099367652,461582,extra,999a0dac879d6de7473f6506e5d45bac288eb117f455cd70ce291e6cafc8199c
W2040924530,461583,extra,3a60d2f1d3fa4aa95d5088f812e9e6061b0d9cf0732942d4bd5f3c20a617ee42
W2007565092,461590,extra,5520220bc2c121b26e746904cca81edf35b0be60aa045dc6b3f5f274c2b5d075
W2058454374,461596,extra,b09935b6c01163dce0281297722e08ae6606ba24744bf2241e6228ddf795f6b9
W2345311985,461598,extra,4e3eb1b29b0e41f45249d98f375c867c3979bd3ccb9ce7673e906b2c0a9b5508
W2162676104,461602,extra,6172bbf629d2bf0b2df60deb67e64a265777be8631549474aad0fedeb30772b8
W3169803094,461616,extra,de4287f83cbc36fefe88a2728b8743a8e685548bc8379c7ec9b03d4165cbc05a
W2299405876,461619,extra,c0ef3f6454bcf4e4e7ab6be9db78b3580e7a55dba6ec1b179c4b19bdf23cda1a
W2360463665,461628,extra,8d10fa36072c8d231a7c06e8f4c87ad17ad7855661e3641a70180863a7435808
W2021134230,461630,extra,e8484c7f92cc28576eecd36c519773da87f2a161250a5aa47f2e33ab90a5ba34
W286240432,461637,extra,7b58cfab262b2c3a142431f845dc0fc2ba5e78f5a76e8bd37f541207e86e2bb4
W2393647604,461648,extra,9e3b1858b392c4f5cb2ee4faf359a9cc1946ccfb2c223aa237218133d797be54
W2167078801,461667,extra,418d6a9c2108a9b497e3e64c689c473ba6569e4e8ed73ff8a0df9664d6510ce3
W3029616416,461695,extra,c016cab79236531c29158fa9a801a6e0c53d34ab46651e6dcd5e2ed4c87357c6
W2050169499,461700,extra,890f95338aad7a7af99ad863ceaf068ab75d08f231b292ad7f3e0f1131927230
W345883608,461704,extra,6e086811f438b4a45f6b1419519f0e2ba210af5c6e7872cf94f35cab0a0a7323
W80320999,461718,extra,fc288eb8a80619ab4bc51e92819951e66bbb3654ddf54c0a08e93d2d503db577
W1749775656,461752,extra,fbfda2170532c5f27c5677e9b9bc68451ec11f9ff52594794514a985194681b6
W2333540294,461754,extra,108f58972164911319c6d69934812ab0a2c3ab6d03d1c2ceb66dc1518264dc6f
W2388992301,461769,extra,846071ab9fe676138a45b759c06e8f5070f56ecd50a255726b6d086380f51204
W2397018621,461783,extra,1223b65016ae531a3ed3f0319a993fb21bc18102ed68216fcca835f92f18ae0e
W2124502627,461784,extra,8750ccdc831f2e01897b9e20649a791f7004d4675ef318792bcc77bae31b6ea5
W1499927409,461792,extra,1dd5fcdae022bfd95dfe19e654fbf64b06282d3e078563c65752bdb23520062d
W2295181018,461808,extra,fcbea7c4e010d48cab8877a596a10e3fcfc43e23073e337c71ae7a33747e288b
W2096456953,461829,extra,8a6834b8d4e23e8f4f68822188334b914c69b5a33ab4b814816141cdd1d4e3aa
W4403750863,461860,extra,86c16243dba0c26ac718baa033fa9c50411c879e92854c52fc84dcdf7b9337f2
W1974683216,461872,extra,0723878a6e4cadfec975f1f117053703dd1f8f6b960f01ca52d4cf3e12f5852a
W187439048,461897,extra,8fa62c1042fe850cfd6b864dadc5c1196882d45d3246f57995d206f6ffa313d3
W2391794884,461917,extra,95d22df67639435fbae1709cdfca171b22bb822de6c0338ccc6943f19fea53c0
W2013583335,461945,extra,ac67b6083db4a1a302c9faa41e7d250cbd42fb274c9012245701311c2f041244
W1968617187,461958,extra,2e3fbbd92eae7583638584ffdd3057a7ec4d052c1ba287ae71b1ef4de3efbf82
W2324192913,461962,extra,18137637c5e93594ad5a4afddaa48ba6da982a48caaedf445e4c90ccc388e289
W3028654084,461975,extra,bf8264ef7415b348e27f5c68e9d03a53e14d5ba8e39a21c4fa00404c58dfa6a5
