work_id,selection_order,cohort,field_id,period_start,title_language,title_score,abstract_language,abstract_score,text_sha256
W7205114415,101212,base,12,2010,en,0.9407532215118408,en,0.7734154462814331,ab9fe3b1e76c07d77edb720e73d74c2d4a40d10830309853ca9f54709a53eb90
W2901369932,101232,base,12,2015,en,0.7552940845489502,ar,0.9992197751998901,a32d2a255c46108d9d074089e52acdd9bd70c546c0c0142041730a3286323895
W4404425314,101254,base,14,2020,en,0.7418875098228455,ko,1.0000698566436768,dd595e58b609d1555e469c81b4597cd2662c839dd5a085647766e1d319c374b9
W3007429198,101453,base,17,2020,en,0.6016831398010254,ko,1.0000699758529663,3b1cbec976036fb973386a3c4699cd4c7ef30908ff86b5caeb1bed8f06696e20
W1555093566,101458,base,26,2000,en,0.7899486422538757,en,0.5479509234428406,188415678ed188dd509b47615ad6cf1ecf679dab2276934a44ee3b920e0bf4d8
W4205168241,101511,base,23,2020,en,0.8049366474151611,en,0.7864925861358643,0c973ba8d233ea7feb079b5f501e0e00df67ba067663c54f430de689cb84c0cd
W3124809355,101534,base,17,2020,en,0.8716637492179871,ko,0.6716910004615784,fda1506de4869f686c6cb8c3c591f2fe69d9a14d50f13f60a77bc1397aaea4a1
W2597504292,101559,base,33,2010,en,0.6419637799263,sv,0.9959663152694702,bcf15d5fede59dad6a6cb5180a68eed0027faa6a2fc3873c9257e070dbc5c0e4
W4390476169,101601,base,27,2020,id,0.5522356033325195,en,0.34274792671203613,1291feec4f40169daa4cac0aad8b29b2bb9904f71d06d28c1979b239bc5ff7ac
W2160142367,101633,base,13,2010,en,0.38268688321113586,en,0.7707275152206421,fc1f0c72b1f352056803b0e0f0f9c3b26bea171b0eaf02c3f34d2e310a4b34df
W4398254629,101645,base,11,2020,id,0.750945508480072,id,0.5157018899917603,2ac2a540cd268dc917e6673b6cb2bdf4ff56fda24d69ac7cfec42738e46679c8
W2526124055,101650,base,20,2015,en,0.5983414053916931,ko,1.0000699758529663,99150f2f49ddebe7733a9b717f0fee39d8f9f97b5531cbc29e843694d55a612b
W4246386952,101663,base,28,2010,en,0.6671845316886902,en,0.5243305563926697,73aa01ca96d947ed6124886eba39d37d1b823ff80d18b399aacb1623d062f05f
W4224032508,101764,base,33,2020,en,0.9037377238273621,ru,0.996300458908081,3144d26ec05501b46c4e7ba63e5c954858cd4b7b7f64d22cc7820225aae1a6ab
W1991092000,101790,base,17,2010,en,0.8784186244010925,ko,0.948936939239502,607f4570649ba00544071e90e285ae1167f9635b561f08b83d2183d8022a515d
W2791124224,101883,base,14,2015,en,0.4149283766746521,pl,0.9999054074287415,464e01d599396416fb7d07abf5cfc00693e6ffd4a775e5e34571a1d72d1eb8b6
W2035641120,101898,base,27,2010,en,0.8566261529922485,en,0.7323687076568604,c6cd6fd6fcae4c0209a27aad859345cbac55ba2de73e8690f5e38a5019a1e208
W4312929584,102021,base,23,2005,en,0.6798178553581238,en,0.6280051469802856,30475fa70051ca65559b91976b6427e919a15669b0912f51730de5118f95f76c
W4383681200,102048,base,33,2020,en,0.7294242978096008,tr,0.9980378746986389,626bef9c2c003b5dbd95633d1c4776f1fab567e4628ae1e54e8ecda08daa7b27
W2979871299,102060,base,33,2010,en,0.8805083632469177,es,0.9755188226699829,f8404ec5f14a7d22a94fa7900bc17bcbc2a01fc3a7b748afdea727e97ab09bf9
W2884169179,102072,base,33,2015,en,0.3622724115848541,ru,0.9948285222053528,26589fe6953d7a9dc5f614e19e86488e14a1b711a7f6975886c456dafb27b49a
W3217669561,102120,base,14,2015,en,0.7661265134811401,id,0.45780161023139954,2bcb0cdef414bc54160f9f7b0110f5dde19b13abe17acfeb6510e035956e0cd7
W3162197959,102187,base,23,2010,en,0.8625177145004272,uk,0.9997519254684448,04b6bbdf142c8b9bef9b6912ef72de53b6cc4176c4bace35e7aa01c1d355a742
W7155113580,102191,base,22,2020,es,0.9243797659873962,es,0.9577964544296265,b41d687473efb3d3a294183ffcfe5d435f0cab50912a1d50cdd542ec625b16cb
W2508579270,102198,base,27,2015,en,0.9710984826087952,pl,0.9995817542076111,148d041dfddc8f43f7b246bd3ed7d1e9afe158b3415db905c8564beb032e65a8
W4391337288,102201,base,17,2020,en,0.3221607208251953,en,0.7599954009056091,b8bcfd46e9acc278ee37b030551384f244eb33e6b7cbf126f3c865ff3b8ce3fe
W2734888459,102226,base,28,2010,ja,0.399807333946228,ru,0.9945200681686401,0204f743869d320276f5e1c0e15cbef9d06c0a362fbb1cd9825d0bbb969142a4
W2561306644,102261,base,11,2015,en,0.8066467046737671,cs,0.9953417778015137,f07b634d2bcf1b50e60166ce97f16d6e1d4ee8a4cb20d698f33700a825fe87b2
W2332936375,102274,base,19,2010,en,0.62673020362854,en,0.7956412434577942,d9b5ea461178954ac8e1f097804160322d0610bc393a72d1ef82ac259969b462
W3032776531,102286,base,25,2020,ja,0.364950567483902,uk,0.9999111294746399,ee6bf520546ca9d34832e06b4ce0200d3dc2718e732ed887b7b50a7ca7590877
W4312924126,102297,base,14,2005,en,0.7277693748474121,en,0.6614406108856201,1a77fb66d59ad15433aecef6452856a152b8cb37d9dd03e5bf9e16d92c07d9bb
W813788235,102325,base,27,2000,en,0.8603164553642273,zh,0.9659067392349243,da2fe91e15282bf76bff528aa88ac7a2f656ac2fe6ca25b2346257bfe611395d
W3016836964,102331,base,13,2020,en,0.4660494923591614,en,0.782753050327301,9d0437c4debbf5cfac44bf2bef0e069da5e53d3da0d5b43a8ff37ee03c2b2134
W1974546170,102341,base,12,2005,en,0.8278293609619141,fr,0.742367684841156,df38562caf281e5f275db3ffaa1d5b87a97cb543458373dcbd58534d38f126e2
W1597145236,102348,base,12,2010,en,0.39565223455429077,id,0.815387487411499,d3ed05ebf63f541a39d6f69932542ec0d5c79c591be939959925f8728cd5e628
W4404027456,102406,base,33,2020,en,0.8058841228485107,ko,1.0000698566436768,5581d3545474639f01f4b02f40b2e93cee2a71724c178c0ba8d5d8a92bebc057
W3156562711,102432,base,12,2020,en,0.43429476022720337,en,0.7454041242599487,180bc731b530929deee5430ecc9674fca06f9aaf3cb2f0d6e72314c4baff00d5
W2087287057,102441,base,27,2005,en,0.7353162169456482,de,0.768753170967102,1e35d46ea969f9da4b4e5d6cdc6da0987df7edd2a56aac5d21280c621693fef6
W2981157261,102442,base,27,2015,en,0.8354034423828125,pt,0.46292439103126526,94949e4cfe1db0c0a6a592378f07caa823b44dd0e96647c96b77563941222f32
W3181704836,102462,base,33,2020,en,0.1695137768983841,id,0.523780345916748,81c0cd44e5d6e8d5ed69d358d580c1c3d550491c97733aca9bee59e193a98140
W2586016793,102513,base,33,2015,en,0.7474437355995178,en,0.7339473962783813,8bcb09cbea093b8e4d807dcfe6d381f121061eb4a6f548f13657651ac25ab3ea
W2976547100,102533,base,33,2015,ca,0.11401960998773575,id,0.35680222511291504,a22be773fc5af2f505eb4d6aa33155fd54331cb4dd2512aa1b11cfd97a786b29
W3047369772,102554,base,32,2010,en,0.7594430446624756,fr,0.9848797917366028,7c9ff8fd0add111c69b57bec227b44b24a8d53aa128fe151d47532f3d9718a25
W4393168206,102588,base,17,2020,en,0.9036840796470642,ko,1.0000699758529663,fbe0f96984b03eab5882748e2d7e81411fe657c3aeaaabac607eae0816ecdbae
W3204570280,102653,base,13,2020,en,0.8931740522384644,ru,0.9854638576507568,7061da4991c05928bc4d23318fd175814e8652f6bc5ec527ecece01aa5de4d77
W7137388139,102719,base,22,2010,zh,0.6774546504020691,en,0.6273496150970459,91ceff10d3ad4c5043097feb4d1c0c7f50e1f700341f00d5d84dcaa7b48412d7
W2092635485,102724,base,18,2010,en,0.7990245223045349,ko,0.9078500866889954,f6a511a3afca6279d9cb8b0ecee198114bce0e81470fe2bcb6aa27472974c69d
W2896377097,102758,base,33,2015,en,0.42551249265670776,ru,0.9946138262748718,c2cf8313455bfb1de35184ed168b5e3633cfc92ebeaaf8832d6a22ceffa2bc34
W1968964933,102762,base,22,2010,en,0.7979553937911987,ko,0.8727068901062012,2fc3462b462a726117529d68b481257bbaf6064d79b5f3977e0804f8beaa6c25
W4324124905,102807,base,33,2020,en,0.765209972858429,ko,1.0000698566436768,61208d22fb7623cacc48194b987403ba9d81068fb7f913d899bd31fc2c46bda9
W4210804189,102821,base,22,2020,en,0.8297327756881714,ko,1.0000699758529663,8c1a8e94b3ec8135a880ccf48298ce53d7b2d249ac094730700d64d4d2bfdb56
W3027878249,102855,base,33,2020,en,0.8724961280822754,ko,1.0000696182250977,79b76d5b219860743081d64fa2d8a39bd320d1d443432d627c7440b9fa7c8cb5
W3045638608,102864,base,20,2020,en,0.85727858543396,uk,0.9999811053276062,9a508e4581163000940aad589d27110cccd63ce4ff5b533e3917cbfcb47e4e9a
W3081218596,102891,base,36,2020,en,0.41100621223449707,uk,0.9995279312133789,10c21455c163177e687feabd77a99fe7cb5d7a581aa3f6c99f9d1e9ca7d63499
W3093653187,102924,base,17,2020,ja,0.3404195010662079,uk,1.0000088214874268,721e05c9d46fa1ff285ad30bb8e57097bffcc68126f0cfc6162af9fd9ea74020
W3105414089,102938,base,26,2020,en,0.8145432472229004,en,0.6919528245925903,4baccb806e4110925e39f8afc555c4ca4d3cd7122603fd7a2de8af9ac0e84679
W2060738824,103041,base,16,2000,en,0.7261556386947632,en,0.7337033152580261,3f8d1dab6fb5ae938ab8344c603d76917069dd09d54a0fa117f3c97d7fc9adb5
W4393168231,103213,base,33,2020,en,0.7016685009002686,ko,1.0000697374343872,47707e54f61e9b5f611e88539e547ecbe2921ba705eedfe834192b069009fb3e
W4353007794,103244,base,27,2020,en,0.6951907277107239,en,0.7849339842796326,5ea51a2a9a8aac829e2c4c39ae933d56c591ab7e9d86aa5ee27c18f2d701c7a5
W4226276884,103257,base,11,2020,en,0.44544702768325806,uk,0.9997332096099854,27d007222e80f129843af7a120cf1ed472f24354350ab555f70b0b0a92746a3f
W4242558951,103264,base,16,2000,en,0.166580930352211,en,0.7189865112304688,a1846e13498e09d4b290516a9ddea8bc60a710031d7ed768f9f1f5c825625848
W2312260264,103277,base,21,2000,en,0.7182210683822632,en,0.7693629264831543,d4331cd33af7b504145573fc4c8299137442841882b06be28de90faea16a7b7f
W3217187485,103348,base,17,2020,en,0.8350766897201538,en,0.38763195276260376,6354b0820c24093bc5df79d09ebc99d959a77c2d3ab3ec13d76a48d99517fa7e
W2736058807,103442,base,33,2015,en,0.7923014760017395,ko,0.9466008543968201,227f2cce316192c2ed977cf3eebd49ffe690f0b559aa25e23efb31ab65acaef3
W2513560652,103483,base,32,2005,en,0.762250542640686,fr,0.24575094878673553,54d3ba79c5d1fc0dc383f88ed676c1f9d9e3400f57c5121d1bc08f0fcdec676b
W7125647693,103494,base,22,2005,en,0.7832744121551514,ko,1.000069260597229,0b9bdc5459560848df51b3780bcbc969a9f0392e55378818ca316e270888d03b
W2947395950,103541,base,27,2005,en,0.5326902270317078,hr,0.4438495635986328,58594b162955b4e2f25948d00e6a83458974c684e3832ae0b98d9547ea50a5cd
W3093583723,103558,base,33,2020,en,0.49302011728286743,uk,0.9996466636657715,b9542a7ce4156de128e0e01b949d762b7b75181b12d609b9fee95a52165881f9
W3043956490,103753,base,13,2020,en,0.6549128890037537,en,0.767910361289978,d6cc619b22acfe395e02ad369f28dd749a67c5e8d1c1be0f31aead9674c64367
W2565758533,103782,base,33,2015,en,0.45272591710090637,ru,0.9941565990447998,0ea769ec0fe326ca7df3bd2957d45df9cd556a813c3d242ff4c41ffc72ad86af
W225129069,103830,base,27,2010,en,0.6367298364639282,en,0.3679637312889099,cebe8b68cf12ece223b6851d7d94819261d8837d80d731157717f6b6c89470ce
W2998444153,103839,base,22,2015,en,0.6839872002601624,ko,1.0000699758529663,84c5576af9fa2ddf98192524bd82c9d0329fc70a0acc9a60e52277592cd4eb33
W2230963593,103896,base,32,2005,en,0.9504320025444031,fa,0.9983568787574768,815fd5a96eee4991ffa734e957ffb34458608d80333b77d552251bd94810b083
W4366976081,103927,base,33,2010,pt,0.7060025930404663,pt,0.6228231191635132,9fac53d63fe98d341f26d1973fe2d138f5935eaf409ee7550edc30899c7f4c2d
W2937965363,104034,base,22,2015,en,0.8839448094367981,en,0.5088096857070923,b316fa3ca78dd40487505ccf2736ea5c83d07e1a843bb5af23bf67145a2e9443
W2774929005,104069,base,12,2010,en,0.805342972278595,de,0.9890207052230835,5923d3cb48c13a7963e2d0de5b93548a920d731bd7ce7a42230ec602338c9705
W2301143338,104088,base,33,2005,en,0.8026182055473328,hr,0.378959059715271,60a7e4079bcac7db287f1112078fdb1ea86791764b7243755ae0c8d31a796b07
W2744383276,104181,base,22,2015,en,0.9151766300201416,en,0.5067270994186401,8273a45619f1b8e4e3ca2181ecf94ea8f66a84cd7bda2bbe464b118d0919ec78
W2320576781,104189,base,33,2010,en,0.9045259356498718,ja,0.9999560713768005,768667265108aeb6e9335b4e712c5028eb26433ac9e2d07d4db0055ca219917e
W4389487459,104207,base,11,2020,en,0.40870609879493713,en,0.7581598162651062,889b327aaa28e93e2d8372617162f82cb113bb28c0aad3c3ae2d52c0c1b2a5e4
W2010399588,104234,base,33,2010,en,0.6778041124343872,ko,0.8979202508926392,480f5f866f53fc67ce7561391be3eefd4a3691ba2b42e42691223b5098a60013
W2183685809,104356,base,17,2005,en,0.3200537860393524,en,0.7214009761810303,7cc359e4840e7111303bb15f5a775c867bc70a88d2c56c02bd7ba2ab188d9f10
W3150478667,104389,base,27,2005,en,0.6040418148040771,en,0.6296889781951904,9f62a923237b6685342a57fa58c0ba7d6c6a18b093fde4d253f06ae277772057
W2152062348,104447,base,17,2010,en,0.9638471603393555,pt,0.6244916915893555,aafd7c5397d259091c7718c927d75bb389e9ceccba769d769b9ad35ca01df96f
W105285517,104479,base,27,2000,en,0.2935505509376526,fr,0.9946705102920532,7a577fa8de13eb23fd4ab810874f890afbdce99869edba7099892ff946b51c43
W4283453509,104519,base,12,2020,id,0.48925259709358215,id,0.418869286775589,73d298502a946773cebdd05d1b768416c03268e57852c3128ecafaaf1b91017a
W7137433932,104549,base,33,2005,zh,0.9992341995239258,zh,0.9942368268966675,147b12695abe1aab270f44d71375e075234ed9bd91cfb6b034a60620739a8f5a
W3134208097,104568,base,17,2020,en,0.8081806302070618,ko,1.0000698566436768,9b12c7bf60525be93cab2e99764dbb915fca4708f1a4d4baed8aedf9a693c410
W7139557533,104581,base,16,2015,ja,0.9979021549224854,ja,0.7408856153488159,c27751f4e5b838d70e39c927533ead3c99ff8416a3ac14ae1dac32314b26a8b9
W4212808455,104611,base,33,2020,id,0.6031551957130432,id,0.508255660533905,b89a96b8d526f615c1d468f9eee11e1911aa03448a65ee936140a3c23007b400
W4281399030,104685,base,33,2020,en,0.8944916129112244,ko,1.0000699758529663,322a6738be8394d5f85cb755aa11b6c1ef29d1519eda4d9f95b6834cf01fa638
W2188658619,104691,base,22,2005,en,0.7679076790809631,en,0.6770551204681396,dcf630b2f59a1b2f92a0ddb6dc2bcc4cbe8805127efd5c249d66fe1df7c99bb7
W4237211559,104702,base,22,2015,en,0.7385579943656921,en,0.7783823013305664,1248c791b721138ba4f08bffd99e804188aca85cb1b63f7aa34731361d9f9634
W4297491980,104710,base,33,2020,en,0.859410285949707,ru,0.9953901171684265,8ee98b24b7d7fd882ce69d115ea5255b02157a92db087d46067ca0c947ee064b
W1679827375,104765,base,12,2010,it,0.8685510754585266,it,0.975947916507721,1a538c5e819042f4110590f0863d8e815eefb504853809e80455526f95f357e3
W2778178972,104794,base,33,2015,en,0.3262783885002136,en,0.43400970101356506,cd53f7c01179c45931026356a9f3741f6c7c122aac26d75c0e6ccffb2c702b0e
W4323915351,104799,base,33,2020,en,0.8943562507629395,en,0.7745635509490967,2dfc23ab4669b8051a0993e100986ac290173775677cdfcb1c932c425e2926a7
W2502936882,104828,base,20,2015,en,0.8437408208847046,en,0.6610999703407288,d1eb077c5cfa73b7afc20c3ee957f98fdfff302980cbd91f7522a76f07bc3689
W4404233635,104848,base,14,2020,en,0.8594739437103271,ko,1.0000697374343872,9ea41af22c439360344b810135abfb08bc18763d96052b01ab6f8611207c6adf
W2625615089,104904,base,33,2005,en,0.42781907320022583,en,0.6635186076164246,f3657d40b113ee548c8737d038dfb1ea77ea9aa7bfc967cb3b8f3c18cf0159ee
W2953757337,104920,base,23,2015,en,0.6626494526863098,en,0.7640118598937988,9ae6a178c6b031c4076c05aac5daf2b49e44d2cb0606abffa6412b3493943a98
W2505799491,104947,base,29,2015,en,0.8469245433807373,ko,0.5416803956031799,c18e3d7a5e445ee0571a6295c97feadeb98c4c66ffb5caa25f9c46a30418b609
W2078110508,104951,base,19,2000,en,0.6168649196624756,en,0.7330412268638611,d053fec1f7039320ec85441836afb4b0ee884303f842662e557ff5c97cead80f
W3039136704,104953,base,11,2020,en,0.815682053565979,pt,0.6262407898902893,f7fecb249c5a05e92a20a094af0b5db3584e39a2258a3b6102cf40352e22bcda
W3133444322,104963,base,12,2015,en,0.800887942314148,fr,0.9944499135017395,7201e43d182917122d79d80b2aa7ac6ab0db5ff9f0bbd57eaadfd0e2ad67c8b4
W3210974439,104980,base,27,2015,en,0.6150668859481812,en,0.7878227233886719,fe05e77283f464beaecfbc2b7d8e68a96e0fdfe2a712965f1b26f7af3a37047e
W3098201348,105003,base,26,2015,en,0.6619650721549988,en,0.7993072271347046,11a1d6d005c8e8c5eec077b3fb2d840a79d43754931ac748beeb3cd2597768e4
W4300698704,105036,base,33,2005,en,0.6730270385742188,en,0.6678698658943176,1a69dd8370d188a71b7e3e9ca4bd56f2024f173e150f7e2559ecd35b94aec475
W4402174291,105121,base,36,2020,it,0.970974326133728,it,0.8486387729644775,a525f33eaa63b48ed2e148ac9b65e206273f96107ef3a02fa6ebcbae00b390af
W1587342733,105146,base,23,2005,es,0.8706278800964355,es,0.9680741429328918,93421a638cb6c2f935f6bc4c2471a30d40998a3e92461d720e576f93f099cb7e
W2556556183,105308,base,33,2015,en,0.8240039348602295,fr,0.9707645773887634,c28b0327b91be9bd5f20b0d4eda148a1f46e1d9649f09b8fd507ab79908d3d16
W2042532915,105311,base,19,2005,en,0.7635312676429749,en,0.6333292722702026,d7bbb3ea50bf3f6705dd5cf2ef25e07f44be23f04ebfa167c67f33a7495e314a
W3164396510,105364,base,23,2020,en,0.7817737460136414,en,0.6948561072349548,2dd2d6d9c55628b0e9efb28b71fdb80667655fcb5820c9ca7e5a489c8e4b96a5
W4285360074,105431,base,33,2020,en,0.8635247945785522,ko,1.0000699758529663,1953d9562974b280d72096cc09c4134dbf84f82af184a6a6137df3fa15129260
W2953848105,105450,base,27,2005,nl,0.20391911268234253,tr,0.9949052929878235,2707b471f8b7c8c0bc8a576495e2f88dabf3d3cb85bec462fc560ea80e7786a5
W2015344513,105455,base,27,2010,en,0.8148083090782166,en,0.7883777618408203,f4b735770f7564f7fe50c2f0a74c157db3f9c85ed08d7b70ffa26f89284aee4f
W3087371231,105483,base,23,2020,en,0.8938002586364746,fr,0.9778134822845459,01657f5ea369280aa2b453b2088e439daac9d2c3ad7f502d6e9d14b30f02cabd
W1968380017,105504,base,23,2000,en,0.6449809670448303,en,0.7605444192886353,a143ee6d1d71d2e17622a20fbc874a651dbb64073ee78f9a2608e5518bd90bcf
W1996680807,105596,base,22,2005,en,0.3649398386478424,en,0.7822595834732056,c9369d6a928500c9d8038a8688bf48757a4f4c0c9ef68339c7053e434032a877
W1514026906,105608,base,17,2005,fr,0.9362276196479797,en,0.6914477944374084,865706c0c78497d6c6b604698464631aa63d44d0e6fd34586da183b7ca274043
W1509705999,105609,base,12,2005,en,0.462919682264328,en,0.7228437066078186,4d06fbd3f05031289ce6be8425f59c4cf5c95a06013c89d2e026725c3234f384
W1591329740,105636,base,23,2010,en,0.8343843221664429,ko,1.0000698566436768,3f59c4eb03ab9706dbe5884999747d3bdf1464425554478bedaa394c55b163ae
W2522870777,105734,base,23,2015,en,0.8611239790916443,ko,1.00006902217865,c99f6e6c8c83693ecc5b70435c1ca68660d29ddee0f9157e1ebd21b537d3c6f8
W2934046616,105744,base,36,2010,en,0.9117863774299622,sk,0.9790722131729126,5045a5084443d9ecf59b75b6845bd87f1ebbd1cfd1b0652db43d3be19ecacf59
W2124520748,105798,base,33,2000,en,0.788390576839447,en,0.6253776550292969,9d9dac7ac3e2825b6bb973e4589b1c1ffe5a724d1c7636fc06dce4f63318fe57
W3202210364,105820,base,16,2015,en,0.3079606294631958,en,0.646411657333374,5439e145894ce861b9806c72499d1408ae6e9171e365beae7dca6155b6191012
W2957993530,105827,base,20,2015,en,0.8475804328918457,ru,0.997295081615448,7f0817e7df45812de1b50883854cb8c5b91c44db2fc93e90f653c9192e9306ad
W1929049163,105861,base,13,2005,en,0.8374556303024292,ko,0.9999898672103882,7712222f755b05b1caf88039516d0eb60e8113704a06394cc55bd02a5dd8b309
W3215882451,106012,base,33,2005,en,0.9633983969688416,fr,0.9848915338516235,98751320e248bc5347866fdfaf669e2d53182686abf7e8414c01b9bde9a4a502
W2991980448,106042,base,23,2015,en,0.8083143830299377,en,0.791165292263031,8f930238a72806ebc039ed18600c57dee402e7e06460d9a64ea2e3db3626a48b
W775981427,106046,base,22,2005,en,0.7454113364219666,ko,0.941140353679657,d0d9af9c22a7c8b2a9f4549f58b75866229e80af2b471e67bfef46a77605e11f
W2315308749,106084,base,33,2010,en,0.9274892807006836,pl,0.9998677968978882,d36dad384e329b764eaeb99f962bcd792a5362f8c9b7ea0b0ff8996590728e1a
W4401176717,106121,base,27,2020,en,0.16735245287418365,id,0.44687098264694214,21f75116d26b9e2b3a716b448349dc62a4ec0d9710863f71829b834c090e34d7
W3156256127,106169,base,22,2020,en,0.5167340040206909,tr,0.9945522546768188,2ca6d19830368b1bed511e9c0eed9e7870d279c52294a1df6c3629253b4f269f
W2969304727,106215,base,33,2010,tr,0.2370857149362564,tr,0.9926273822784424,b6d6eed204d09384896975f20e4f7ba4b5b4237d58755b36b46ca562b7d4b9cc
W2330384441,106230,base,16,2000,en,0.21821442246437073,en,0.7878935933113098,756b0a98a798c92b5eef661918e64067fac763832ecda4ff0629ba3325cae93a
W3010603012,106235,base,33,2015,en,0.3110666871070862,pl,0.999358057975769,1d5e41780ae90e56b025da68ec8ccc1756265268d824ac75a6a0a0e7b1a09fce
W3013023832,106242,base,22,2015,id,0.6967859864234924,id,0.444974809885025,4dfca5990920a7c279dac60c1afc3908f07afb54fc4e1f265044d32fbf12a875
W4306762563,106285,base,17,2020,en,0.8263208866119385,ko,1.0000698566436768,c5db5287df7d51abe5d57c591a212aabcac9bc733b2c9bdc3d1cd52253ec673e
W2793003371,106313,base,27,2015,en,0.8657039999961853,ko,1.0000699758529663,2f9f6a1dcec7039673ceea9e2a4a7794f2ef58a2c450c17d173d60c64d3cff07
W3118938394,106321,base,31,2020,en,0.7047271132469177,en,0.7113787531852722,b5db0c0390f6e1bbb1f4a48dc6212168f529b3a24b6c861af3ff44e4b5122bde
W3147563670,106384,base,16,2010,en,0.533270537853241,zh,0.8647372722625732,5326bdf052a249dee8da8f6c6b49b7623b107b67c6419d195e7217b1e7154854
W350307781,106423,base,16,2010,en,0.848783016204834,ko,0.8468145728111267,89a52ee61009594da2a19d2b4ef4f78f0a2ebd66b5b1cae08ae15408d38e12fa
W2055483432,106449,base,22,2005,en,0.605144739151001,ko,0.8612566590309143,1779732a0d4c20040d6d8c8e19680ca06943fde58848c01a22b884b6dd254a79
W1965011060,106455,base,23,2000,en,0.7613363265991211,en,0.6501054763793945,0873e2877a1b7e0b8015475e154a8c63455ea41176a8dfe5bbaa780049ee108f
W951898870,106465,base,12,2000,en,0.7135400772094727,en,0.5785943269729614,5e9e107eb136cd1166d6855b848a0a780a31a18b72fabc4c2b0f433278691684
W3021513201,106478,base,13,2020,en,0.838780403137207,en,0.7946648001670837,3e7610f574e47607538e78017f8d1a89cc836e04fbf84fd71bceb4b9a708c158
W2903477323,106513,base,11,2015,en,0.3605695366859436,id,0.3550369441509247,7a06a9eedd175e60cd43e4d43c18c6f469bc32c69fc75f1ea56cb3a0d39515da
