field_id,repeat,model,input_condition,model_change_at_full,input_change_from_full,model_minus_input
11,7,minilm,abstract,0.376201337559444,0.03416424838134002,0.342037089178104
11,7,pubmedbert,title,0.4050043901904019,0.5202086801185356,-0.1152042899281337
11,7,pubmedbert,abstract,0.4050043901904019,0.018895279510390384,0.3861091106800115
11,7,biobert,title,0.40788059893249934,0.6814818515439043,-0.27360125261140494
11,7,biobert,abstract,0.40788059893249934,0.02192155589384248,0.38595904303865686
11,7,simcse,title,0.4397018921657213,0.5296630193480845,-0.08996112718236315
11,7,simcse,abstract,0.4397018921657213,0.02887823035105641,0.4108236618146649
11,8,specter,title,0.3692731226031054,0.18027300528193702,0.1890001173211684
11,8,specter,abstract,0.3692731226031054,0.045217591221448195,0.3240555313816572
11,8,specter2,title,0.40269497321235714,0.18288566073849377,0.21980931247386337
11,8,specter2,abstract,0.40269497321235714,0.052447683257497046,0.3502472899548601
11,8,scincl,title,0.3695495306116915,0.18036036761569452,0.18918916299599697
11,8,scincl,abstract,0.3695495306116915,0.0297501736737813,0.3397993569379102
11,8,scibert,title,0.3779754284083637,0.556336246801985,-0.17836081839362133
11,8,scibert,abstract,0.3779754284083637,0.017004827590467064,0.3609706008178966
11,8,bert,title,0.3791896475046944,0.4153080093750777,-0.03611836187038331
11,8,bert,abstract,0.3791896475046944,0.014355708479511509,0.3648339390251829
11,8,mpnet,title,0.3688896523017996,0.16393573848703225,0.20495391381476735
11,8,mpnet,abstract,0.3688896523017996,0.029413139196496352,0.33947651310530325
11,8,minilm,title,0.3880759095612688,0.23209550425202308,0.15598040530924573
11,8,minilm,abstract,0.3880759095612688,0.03948638403422233,0.3485895255270465
11,8,pubmedbert,title,0.4300052854971307,0.5377048154932915,-0.10769952999616084
11,8,pubmedbert,abstract,0.4300052854971307,0.017923422580947368,0.4120818629161833
11,8,biobert,title,0.40434356188065645,0.6653559770932393,-0.2610124152125829
11,8,biobert,abstract,0.40434356188065645,0.02090379860551228,0.3834397632751442
11,8,simcse,title,0.45726936823278763,0.5225443786484,-0.06527501041561234
11,8,simcse,abstract,0.45726936823278763,0.029517772139512566,0.42775159609327507
11,9,specter,title,0.36604238208309076,0.17060456930793266,0.1954378127751581
11,9,specter,abstract,0.36604238208309076,0.04607037501950895,0.3199720070635818
11,9,specter2,title,0.40182416046618674,0.18574256437431114,0.2160815960918756
11,9,specter2,abstract,0.40182416046618674,0.04828526100718755,0.3535388994589992
11,9,scincl,title,0.3672340159827096,0.18308988251640534,0.18414413346630426
11,9,scincl,abstract,0.3672340159827096,0.03074064048599512,0.3364933754967145
11,9,scibert,title,0.3716582048622456,0.5597151684136672,-0.1880569635514216
11,9,scibert,abstract,0.3716582048622456,0.014629281979664621,0.357028922882581
11,9,bert,title,0.3720538344361559,0.4186659364698426,-0.04661210203368671
11,9,bert,abstract,0.3720538344361559,0.012911775250895707,0.3591420591852602
11,9,mpnet,title,0.3666170287120878,0.1618841880578673,0.20473284065422048
11,9,mpnet,abstract,0.3666170287120878,0.027765191447169046,0.33885183726491874
11,9,minilm,title,0.3845624882962736,0.23356002394912245,0.15100246434715114
11,9,minilm,abstract,0.3845624882962736,0.039230412398511216,0.3453320758977624
11,9,pubmedbert,title,0.41205121571109393,0.5414120062768528,-0.1293607905657589
11,9,pubmedbert,abstract,0.41205121571109393,0.015630763439717366,0.39642045227137657
11,9,biobert,title,0.3802418349360727,0.6656796852894297,-0.28543785035335695
11,9,biobert,abstract,0.3802418349360727,0.023018136133605593,0.3572236988024671
11,9,simcse,title,0.43836196662483795,0.5171032669264257,-0.07874130030158777
11,9,simcse,abstract,0.43836196662483795,0.030347731911506082,0.40801423471333187
11,10,specter,title,0.374658860974603,0.18216758585988746,0.19249127511471553
11,10,specter,abstract,0.374658860974603,0.04993703693840579,0.3247218240361972
11,10,specter2,title,0.40846582773973195,0.18665184824994452,0.22181397948978743
11,10,specter2,abstract,0.40846582773973195,0.053599461455970165,0.3548663662837618
