outcome,field_id,model_a,model_b,mean,residual
cka_primary,19,minilm,pubmedbert,0.5742989966760947,0.04059488795600419
cka_primary,19,minilm,biobert,0.5557846885175124,-0.012394507336141114
cka_primary,19,minilm,simcse,0.6061288020874748,-0.0014393483621878422
cka_primary,19,pubmedbert,biobert,0.8691787876395795,-0.031511187572527244
cka_primary,19,pubmedbert,simcse,0.6582150135694577,-0.004087328891300368
cka_primary,19,biobert,simcse,0.6512940200930474,-0.028379633902955725
cka_primary,20,specter,specter2,0.7118004170419601,0.0037634336169380944
cka_primary,20,specter,scincl,0.7918873148095656,0.024601978395956237
cka_primary,20,specter,scibert,0.48860083486364775,-0.04037979570139094
cka_primary,20,specter,bert,0.4949955760896114,-0.03046872888400942
cka_primary,20,specter,mpnet,0.7167402231175821,-0.012811625654545744
cka_primary,20,specter,minilm,0.6901881125409082,0.002024393975677441
cka_primary,20,specter,pubmedbert,0.38077183989880886,-0.09778016374206944
cka_primary,20,specter,biobert,0.3959532208646355,-0.1130813525063552
cka_primary,20,specter,simcse,0.5175615846464219,0.012578226268572301
cka_primary,20,specter2,scincl,0.7894178601027947,0.021911062152723648
cka_primary,20,specter2,scibert,0.5736916291413948,0.02993823169978782
cka_primary,20,specter2,bert,0.5295549348349031,0.03779500371146505
cka_primary,20,specter2,mpnet,0.7468525871003215,0.028400201804338332
cka_primary,20,specter2,minilm,0.7034479930578709,0.033548571902125346
cka_primary,20,specter2,pubmedbert,0.43888472637623643,-0.03027503475258375
cka_primary,20,specter2,biobert,0.4568782205081723,-0.04155324671520755
cka_primary,20,specter2,simcse,0.525279868952565,0.05941603054658384
cka_primary,20,scincl,scibert,0.5153170580376125,-0.004968757824434844
cka_primary,20,scincl,bert,0.5165677336586476,0.010202524593758477
cka_primary,20,scincl,mpnet,0.7454275985399794,-0.0009943438422385098
cka_primary,20,scincl,minilm,0.7130943648530227,0.011392292610667543
cka_primary,20,scincl,pubmedbert,0.4102990105721143,-0.05162480062929187
cka_primary,20,scincl,biobert,0.4185340832397452,-0.07264798389452731
cka_primary,20,scincl,simcse,0.5320643122267052,0.04530507987121968
cka_primary,20,scibert,bert,0.7610718743190686,0.05767906860538319
cka_primary,20,scibert,mpnet,0.5448136851914114,0.03432208663753189
cka_primary,20,scibert,minilm,0.5165584216790091,0.018458332951339917
cka_primary,20,scibert,pubmedbert,0.7886145364734155,-0.013824965549826262
cka_primary,20,scibert,biobert,0.792513945928175,-0.00459821684020667
cka_primary,20,scibert,simcse,0.6063063580690699,0.014951298325252549
cka_primary,20,bert,mpnet,0.5527008765253442,0.03077076780112753
cka_primary,20,bert,minilm,0.5426408481278001,0.011623177243851313
cka_primary,20,bert,pubmedbert,0.7380076487025375,0.03135452212156431
cka_primary,20,bert,biobert,0.7603567747673681,0.025498903941160833
cka_primary,20,bert,simcse,0.7679519668223161,0.024290518389542215
cka_primary,20,mpnet,minilm,0.8196223081712903,0.02658674965883312
cka_primary,20,mpnet,pubmedbert,0.43505117610042954,-0.02556202927814366
cka_primary,20,mpnet,biobert,0.45719676370449686,-0.03914313774596212
cka_primary,20,mpnet,simcse,0.5510287484100287,0.045200138491315545
cka_primary,20,minilm,pubmedbert,0.4183449186438236,-0.03487610128339358
cka_primary,20,minilm,biobert,0.44341358974579226,-0.04428251731498789
cka_primary,20,minilm,simcse,0.5674290745812887,0.040344012924499406
cka_primary,20,pubmedbert,biobert,0.8344796621166424,0.014272775697409035
cka_primary,20,pubmedbert,simcse,0.5630454882401128,-0.01877376542777187
cka_primary,20,biobert,simcse,0.5806077488514514,-0.018582816351678355
cka_primary,21,specter,specter2,0.8465851950030133,-0.048058649914359264
cka_primary,21,specter,scincl,0.8832486200981645,-0.07064357780779551
cka_primary,21,specter,scibert,0.769724131177971,0.05413663912058175
cka_primary,21,specter,bert,0.7952149273035131,0.0831437608375416
cka_primary,21,specter,mpnet,0.8774791769338457,-0.03867953333063279
cka_primary,21,specter,minilm,0.848278217851983,-0.026492362205598363
cka_primary,21,specter,pubmedbert,0.748776715508296,0.0836178503750672
cka_primary,21,specter,biobert,0.7714372065851721,0.07579577172183072
cka_primary,21,specter,simcse,0.7330252509920211,0.0414350311218209
cka_primary,21,specter2,scincl,0.884380288983133,-0.06973337045928862
cka_primary,21,specter2,scibert,0.7613830880471628,0.031022829113205197
cka_primary,21,specter2,bert,0.7357945588834965,0.05742776626770785
cka_primary,21,specter2,mpnet,0.8562450062391027,-0.048814240549231114
cka_primary,21,specter2,minilm,0.8245711186385893,-0.0319351640095068
cka_primary,21,specter2,pubmedbert,0.7201661059080983,0.06439948328692746
cka_primary,21,specter2,biobert,0.7411305395410177,0.05609221082528726
cka_primary,21,specter2,simcse,0.6659048829782896,0.013434183079957918
cka_primary,21,scincl,scibert,0.7305489369884499,0.023656259634051935
cka_primary,21,scincl,bert,0.7314043065992613,0.038432236042021506
cka_primary,21,scincl,mpnet,0.8767542775702338,-0.056274526304334715
cka_primary,21,scincl,minilm,0.8473111055878814,-0.0409978281468244
cka_primary,21,scincl,pubmedbert,0.7007120856230081,0.05218141292925127
cka_primary,21,scincl,biobert,0.719944694313081,0.04215576568645785
cka_primary,21,scincl,simcse,0.6833331240349143,0.009967030187078119
cka_primary,21,scibert,bert,0.8289470315039354,-0.06105263570210062
cka_primary,21,scibert,mpnet,0.7381748519099901,0.04107639186376
cka_primary,21,scibert,minilm,0.7156881997312778,0.030981249511258024
cka_primary,21,scibert,pubmedbert,0.9016237727195799,-0.08742259079601244
cka_primary,21,scibert,biobert,0.9003447787252927,-0.0833742455354396
cka_primary,21,scibert,simcse,0.7369068976622938,-0.04105502357387414
cka_primary,21,bert,mpnet,0.7558036258056525,0.04726665558908527
cka_primary,21,bert,minilm,0.7431895381905916,0.02556500581429222
cka_primary,21,bert,pubmedbert,0.8415286466996965,-0.05173134137362734
cka_primary,21,bert,biobert,0.869965289855914,-0.05149944246264382
cka_primary,21,bert,simcse,0.8583455481465079,-0.07192276177861667
cka_primary,21,mpnet,minilm,0.9076641403810604,-0.07197827962374748
cka_primary,21,mpnet,pubmedbert,0.714393562773913,0.06717349590298916
cka_primary,21,mpnet,biobert,0.7393934606533472,0.05644669771053756
cka_primary,21,mpnet,simcse,0.7004139207225553,0.007978449311491498
cka_primary,21,minilm,pubmedbert,0.6938306039417569,0.05400272252218907
cka_primary,21,minilm,biobert,0.7202532841717347,0.045950315618603965
cka_primary,21,minilm,simcse,0.7012354952738132,-0.012456427875326637
cka_primary,21,pubmedbert,biobert,0.9136601098305045,-0.09315363808107946
cka_primary,21,pubmedbert,simcse,0.7430900081217043,-0.025336107038530953
cka_primary,21,biobert,simcse,0.7650699591910569,-0.020727467504423447
cka_primary,22,specter,specter2,0.7267052635911451,-0.007907072703660978
cka_primary,22,specter,scincl,0.777611330310209,-0.01624935897318447
cka_primary,22,specter,scibert,0.5416447467644072,-0.013911236670415494
cka_primary,22,specter,bert,0.5644880202141735,0.012448362370768629
cka_primary,22,specter,mpnet,0.7380909744575015,-0.018036227184410447
cka_primary,22,specter,minilm,0.6909447094154227,-0.023794362019592064
cka_primary,22,specter,pubmedbert,0.5247658808826141,0.019638524371951793
cka_primary,22,specter,biobert,0.5382976782124873,0.0026877519717124487
cka_primary,22,specter,simcse,0.5608082830976586,0.02924957185002497
cka_primary,22,specter2,scincl,0.7926992181354826,-0.0013829326843725065
cka_primary,22,specter2,scibert,0.6034204768406226,0.033091726529231535
cka_primary,22,specter2,bert,0.5514046034673715,0.03306931947414937
cka_primary,22,specter2,mpnet,0.7184123609155362,-0.02661537725023111
cka_primary,22,specter2,minilm,0.6655074666794561,-0.030967307346073447
cka_primary,22,specter2,pubmedbert,0.5382447690355603,0.04250965503695603
cka_primary,22,specter2,biobert,0.555607479597584,0.030600659504420147
cka_primary,22,specter2,simcse,0.5243067114566254,0.031867520180860254
cka_primary,22,scincl,scibert,0.5451168154179773,-0.0017443533138541412
cka_primary,22,scincl,bert,0.5405231015425305,0.007582539607857264
cka_primary,22,scincl,mpnet,0.7559411912150933,-0.017056104036908715
cka_primary,22,scincl,minilm,0.7114446084027051,-0.01683281670943415
cka_primary,22,scincl,pubmedbert,0.5061326355793316,0.01763347150814132
cka_primary,22,scincl,biobert,0.523138039986467,0.005380619982410462
cka_primary,22,scincl,simcse,0.5536773212409974,0.0403427360157278
cka_primary,22,scibert,bert,0.6902658968213656,-0.039702261762103896
cka_primary,22,scibert,mpnet,0.5196670278203689,-0.017399923603294676
cka_primary,22,scibert,minilm,0.4875118175213107,-0.0371636240761426
cka_primary,22,scibert,pubmedbert,0.8151507175287869,-0.013864137364238971
cka_primary,22,scibert,biobert,0.8035013648975108,-0.020186150740654996
cka_primary,22,scibert,simcse,0.577045027468827,-0.040885385144774355
cka_primary,22,bert,mpnet,0.5434521185924757,-0.005053343001525046
cka_primary,22,bert,minilm,0.5305193214841891,-0.027073702269543753
cka_primary,22,bert,pubmedbert,0.7517712147849372,0.01854273533417994
cka_primary,22,bert,biobert,0.7804887679934563,0.019055544297465032
cka_primary,22,bert,simcse,0.7833183811768425,0.013081579874284488
cka_primary,22,mpnet,minilm,0.8064601683767707,-0.013150743005470589
cka_primary,22,mpnet,pubmedbert,0.4976016113108656,0.010413053062508393
cka_primary,22,mpnet,biobert,0.5168455605902252,-0.006069693730017867
cka_primary,22,mpnet,simcse,0.5549941961550852,0.022590233366587942
cka_primary,22,minilm,pubmedbert,0.4758700592398862,-0.003926313557115035
cka_primary,22,minilm,biobert,0.49630931345828716,-0.017962146472277007
cka_primary,22,minilm,simcse,0.5590027738667774,0.005342359340204106
cka_primary,22,pubmedbert,biobert,0.8535991331087069,0.006816893819689529
cka_primary,22,pubmedbert,simcse,0.6166728707358821,0.008278264198213314
cka_primary,22,biobert,simcse,0.6324773699948693,0.006711451921955436
cka_primary,23,specter,specter2,0.7543352866969769,-0.004785041562980097
cka_primary,23,specter,scincl,0.8366015845513413,0.01823290330279681
cka_primary,23,specter,scibert,0.551983241084188,-0.028080734315785727
cka_primary,23,specter,bert,0.6069765763585608,0.030428926550004953
cka_primary,23,specter,mpnet,0.7869582822705882,0.006323088663525267
cka_primary,23,specter,minilm,0.7544654157534441,0.015218352353278286
cka_primary,23,specter,pubmedbert,0.5253584280118508,-0.004276920463962441
cka_primary,23,specter,biobert,0.5400092183897839,-0.02010869981614194
cka_primary,23,specter,simcse,0.5557998495235241,-0.00026685368926049335
cka_primary,23,specter2,scincl,0.8102116488171086,-0.008378493967897471
cka_primary,23,specter2,scibert,0.5930325774206218,-0.001804164855920276
cka_primary,23,specter2,bert,0.580640661176139,0.03779738521776588
cka_primary,23,specter2,mpnet,0.778284583112793,0.008748852981874777
cka_primary,23,specter2,minilm,0.7324144404692784,0.01143167447859783
cka_primary,23,specter2,pubmedbert,0.5318280786123273,0.011584972648572056
cka_primary,23,specter2,biobert,0.5517400663682853,0.002225254309970448
cka_primary,23,specter2,simcse,0.5119776962324718,-0.004969487008444351
cka_primary,23,scincl,scibert,0.5548109428959511,-0.016558217801031283
cka_primary,23,scincl,bert,0.5896013567112317,0.03215280281140753
cka_primary,23,scincl,mpnet,0.8020787318809088,0.004573444663755866
cka_primary,23,scincl,minilm,0.7668329803271339,0.014047563249843686
cka_primary,23,scincl,pubmedbert,0.5120381297173766,-0.000969026318964672
cka_primary,23,scincl,biobert,0.5317350213048219,-0.010530390664385658
cka_primary,23,scincl,simcse,0.5390250731125127,0.001182495922092075
cka_primary,23,scibert,bert,0.762050181729981,0.007574031181360463
cka_primary,23,scibert,mpnet,0.5535650123936204,-0.008009930995194092
cka_primary,23,scibert,minilm,0.5365007022318494,-0.012682731330754815
cka_primary,23,scibert,pubmedbert,0.848869652496347,-0.00465319436182976
cka_primary,23,scibert,biobert,0.831711542534715,-0.016483965068601725
cka_primary,23,scibert,simcse,0.6157159057551279,-0.02672249882362443
cka_primary,23,bert,mpnet,0.5997629616323219,0.026749508073170225
cka_primary,23,bert,minilm,0.60886096239629,0.02675994667740611
cka_primary,23,bert,pubmedbert,0.7685589997051412,0.010822528289232913
cka_primary,23,bert,biobert,0.780957363226688,-0.004983852434454317
cka_primary,23,bert,simcse,0.7927149805158722,-0.0020298127518367792
cka_primary,23,mpnet,minilm,0.8384232023965955,-0.005695700950796745
cka_primary,23,mpnet,pubmedbert,0.5152045908895954,0.0035080406760871208
cka_primary,23,mpnet,biobert,0.5414413134781568,-0.005981932807237245
cka_primary,23,mpnet,simcse,0.5448952861242234,-0.012016668629424743
cka_primary,23,minilm,pubmedbert,0.5081988154987276,0.00389445073657535
cka_primary,23,minilm,biobert,0.5298094898030123,-0.008969962092702843
cka_primary,23,minilm,simcse,0.5718491844408169,-0.006319222050907403
cka_primary,23,pubmedbert,biobert,0.8560622304768659,-0.015228000777302464
cka_primary,23,pubmedbert,simcse,0.6223421599839577,-0.010560438518862014
cka_primary,23,biobert,simcse,0.6180836293090526,-0.0321902807290122
cka_primary,24,specter,specter2,0.7575109178418192,0.004089957774313202
cka_primary,24,specter,scincl,0.8182950479382753,0.0056257348821818765
cka_primary,24,specter,scibert,0.602399993896159,0.028035386688636255
cka_primary,24,specter,bert,0.542982282922094,-0.02786599869401085
cka_primary,24,specter,mpnet,0.7914030803063452,0.016467254891733285
cka_primary,24,specter,minilm,0.7466563597125248,0.013108664504809964
cka_primary,24,specter,pubmedbert,0.5480218215662528,0.024085841282890486
cka_primary,24,specter,biobert,0.6115844703421605,0.057165920328685615
cka_primary,24,specter,simcse,0.48800869561554566,-0.06235863940478792
cka_primary,24,specter2,scincl,0.8207729592471951,0.007882184654639968
cka_primary,24,specter2,scibert,0.5820210828466876,-0.007116291237403427
cka_primary,24,specter2,bert,0.4790832846699839,-0.05806062309593818
cka_primary,24,specter2,mpnet,0.7654106162641673,0.0015742543257000197
cka_primary,24,specter2,minilm,0.7130327565889847,-0.002250641209244897
cka_primary,24,specter2,pubmedbert,0.512410954731404,-0.0021327830399002767
cka_primary,24,specter2,biobert,0.5638168581539436,0.020001414288079666
cka_primary,24,specter2,simcse,0.4303420183407473,-0.0809057967077178
cka_primary,24,scincl,scibert,0.5957707203933784,0.030100927888846996
cka_primary,24,scincl,bert,0.5470059663349639,-0.004743219372409291
cka_primary,24,scincl,mpnet,0.7987901425757713,0.006984223551069313
cka_primary,24,scincl,minilm,0.7496978015599749,0.0026117526751356923
cka_primary,24,scincl,pubmedbert,0.534678625752928,0.027370837909037715
cka_primary,24,scincl,biobert,0.5876158787445533,0.0510498349677968
cka_primary,24,scincl,simcse,0.4803263521158998,-0.05181685688206983
cka_primary,24,scibert,bert,0.7273288906541127,-0.021447891702056854
cka_primary,24,scibert,mpnet,0.5697397463961019,0.013864171199738373
cka_primary,24,scibert,minilm,0.567605344510312,0.024121279140158713
cka_primary,24,scibert,pubmedbert,0.8702272515670492,0.022403772901323338
cka_primary,24,scibert,biobert,0.8656095769119366,0.023113437501070866
cka_primary,24,scibert,simcse,0.6380179918008914,0.0012789554145899995
cka_primary,24,bert,mpnet,0.5565511513104209,-0.010762934056279816
cka_primary,24,bert,minilm,0.6016742836963072,0.025272636169874296
cka_primary,24,bert,pubmedbert,0.7018566467197307,-0.0501804565037266
cka_primary,24,bert,biobert,0.7326045713055345,-0.04763727616315683
cka_primary,24,bert,simcse,0.8053224689850671,0.016277043909809108
cka_primary,24,mpnet,minilm,0.8380516943121592,-0.0003678408427820745
cka_primary,24,mpnet,pubmedbert,0.523908825331814,0.017911643310756786
cka_primary,24,mpnet,biobert,0.5839064438793493,0.04218256578640622
cka_primary,24,mpnet,simcse,0.49510706734268484,-0.05610551921851237
cka_primary,24,minilm,pubmedbert,0.5225193596736372,0.02391436310393591
cka_primary,24,minilm,biobert,0.5798911471848018,0.04681106348153763
cka_primary,24,minilm,simcse,0.5336370226107516,-0.03883201568852168
cka_primary,24,pubmedbert,biobert,0.8634351820065496,-0.002155681055167835
cka_primary,24,pubmedbert,simcse,0.6136978500922411,-0.013505380218127638
cka_primary,24,biobert,simcse,0.6295152644046704,-0.015059277440943375
cka_primary,25,specter,specter2,0.7189135372412755,-0.022477438309189246
