field_id,recipe,k,model_a,input_a,model_b,input_b,kind,mean_overlap
24,mean,10,scibert,title_abstract,biobert,title_abstract,model,0.5435
24,mean,10,scibert,title_abstract,simcse,title_abstract,model,0.22820000000000001
24,mean,10,bert,title_abstract,mpnet,title_abstract,model,0.1704
24,mean,10,bert,title_abstract,minilm,title_abstract,model,0.1789
24,mean,10,bert,title_abstract,pubmedbert,title_abstract,model,0.3331
24,mean,10,bert,title_abstract,biobert,title_abstract,model,0.3722
24,mean,10,bert,title_abstract,simcse,title_abstract,model,0.32930000000000004
24,mean,10,mpnet,title_abstract,minilm,title_abstract,model,0.567
24,mean,10,mpnet,title_abstract,pubmedbert,title_abstract,model,0.20270000000000002
24,mean,10,mpnet,title_abstract,biobert,title_abstract,model,0.22679999999999997
24,mean,10,mpnet,title_abstract,simcse,title_abstract,model,0.1442
24,mean,10,minilm,title_abstract,pubmedbert,title_abstract,model,0.1934
24,mean,10,minilm,title_abstract,biobert,title_abstract,model,0.21949999999999997
24,mean,10,minilm,title_abstract,simcse,title_abstract,model,0.15789999999999998
24,mean,10,pubmedbert,title_abstract,biobert,title_abstract,model,0.5347999999999999
24,mean,10,pubmedbert,title_abstract,simcse,title_abstract,model,0.21549999999999997
24,mean,10,biobert,title_abstract,simcse,title_abstract,model,0.23349999999999999
24,mean,25,specter,title,specter2,title,model,0.37732
24,mean,25,specter,title,scincl,title,model,0.40380000000000005
24,mean,25,specter,title,scibert,title,model,0.23664000000000002
24,mean,25,specter,title,bert,title,model,0.19444
24,mean,25,specter,title,mpnet,title,model,0.38252
24,mean,25,specter,title,minilm,title,model,0.35172
24,mean,25,specter,title,pubmedbert,title,model,0.28332
24,mean,25,specter,title,biobert,title,model,0.23143999999999998
24,mean,25,specter,title,simcse,title,model,0.17495999999999998
24,mean,25,specter,title,specter,abstract,input,0.38236
24,mean,25,specter,title,specter,title_abstract,input,0.47676
24,mean,25,specter2,title,scincl,title,model,0.44964
24,mean,25,specter2,title,scibert,title,model,0.2236
24,mean,25,specter2,title,bert,title,model,0.16512000000000002
24,mean,25,specter2,title,mpnet,title,model,0.40168
24,mean,25,specter2,title,minilm,title,model,0.36723999999999996
24,mean,25,specter2,title,pubmedbert,title,model,0.253
24,mean,25,specter2,title,biobert,title,model,0.21216000000000002
24,mean,25,specter2,title,simcse,title,model,0.15284
24,mean,25,specter2,title,specter2,abstract,input,0.38856
24,mean,25,specter2,title,specter2,title_abstract,input,0.48136
24,mean,25,scincl,title,scibert,title,model,0.24488
24,mean,25,scincl,title,bert,title,model,0.18312
24,mean,25,scincl,title,mpnet,title,model,0.4404
24,mean,25,scincl,title,minilm,title,model,0.40240000000000004
24,mean,25,scincl,title,pubmedbert,title,model,0.27252
24,mean,25,scincl,title,biobert,title,model,0.22688
24,mean,25,scincl,title,simcse,title,model,0.1636
24,mean,25,scincl,title,scincl,abstract,input,0.45956
24,mean,25,scincl,title,scincl,title_abstract,input,0.53736
24,mean,25,scibert,title,bert,title,model,0.21736
24,mean,25,scibert,title,mpnet,title,model,0.20948
24,mean,25,scibert,title,minilm,title,model,0.18963999999999998
24,mean,25,scibert,title,pubmedbert,title,model,0.34372
24,mean,25,scibert,title,biobert,title,model,0.24972000000000003
24,mean,25,scibert,title,simcse,title,model,0.16324000000000002
24,mean,25,scibert,title,scibert,abstract,input,0.18444
24,mean,25,scibert,title,scibert,title_abstract,input,0.20443999999999998
24,mean,25,bert,title,mpnet,title,model,0.20739999999999997
24,mean,25,bert,title,minilm,title,model,0.2014
24,mean,25,bert,title,pubmedbert,title,model,0.27032
24,mean,25,bert,title,biobert,title,model,0.2316
24,mean,25,bert,title,simcse,title,model,0.30248
24,mean,25,bert,title,bert,abstract,input,0.18196
24,mean,25,bert,title,bert,title_abstract,input,0.20443999999999998
24,mean,25,mpnet,title,minilm,title,model,0.55472
24,mean,25,mpnet,title,pubmedbert,title,model,0.263
24,mean,25,mpnet,title,biobert,title,model,0.23096
24,mean,25,mpnet,title,simcse,title,model,0.1838
24,mean,25,mpnet,title,mpnet,abstract,input,0.48584000000000005
24,mean,25,mpnet,title,mpnet,title_abstract,input,0.54156
24,mean,25,minilm,title,pubmedbert,title,model,0.23812
24,mean,25,minilm,title,biobert,title,model,0.2138
24,mean,25,minilm,title,simcse,title,model,0.18892
24,mean,25,minilm,title,minilm,abstract,input,0.41336
24,mean,25,minilm,title,minilm,title_abstract,input,0.4764
24,mean,25,pubmedbert,title,biobert,title,model,0.32084
24,mean,25,pubmedbert,title,simcse,title,model,0.198
24,mean,25,pubmedbert,title,pubmedbert,abstract,input,0.21664000000000003
24,mean,25,pubmedbert,title,pubmedbert,title_abstract,input,0.24012
24,mean,25,biobert,title,simcse,title,model,0.16643999999999998
24,mean,25,biobert,title,biobert,abstract,input,0.20276
24,mean,25,biobert,title,biobert,title_abstract,input,0.23792000000000002
24,mean,25,simcse,title,simcse,abstract,input,0.14336000000000002
24,mean,25,simcse,title,simcse,title_abstract,input,0.16884
24,mean,25,specter,abstract,specter2,abstract,model,0.4252
24,mean,25,specter,abstract,scincl,abstract,model,0.52608
24,mean,25,specter,abstract,scibert,abstract,model,0.27815999999999996
24,mean,25,specter,abstract,bert,abstract,model,0.22072
24,mean,25,specter,abstract,mpnet,abstract,model,0.4824
24,mean,25,specter,abstract,minilm,abstract,model,0.43816000000000005
24,mean,25,specter,abstract,pubmedbert,abstract,model,0.26088
24,mean,25,specter,abstract,biobert,abstract,model,0.29268
24,mean,25,specter,abstract,simcse,abstract,model,0.18968
24,mean,25,specter,abstract,specter,title_abstract,input,0.75048
24,mean,25,specter2,abstract,scincl,abstract,model,0.46508000000000005
24,mean,25,specter2,abstract,scibert,abstract,model,0.24448
24,mean,25,specter2,abstract,bert,abstract,model,0.17564
24,mean,25,specter2,abstract,mpnet,abstract,model,0.44008
24,mean,25,specter2,abstract,minilm,abstract,model,0.40003999999999995
24,mean,25,specter2,abstract,pubmedbert,abstract,model,0.21264
24,mean,25,specter2,abstract,biobert,abstract,model,0.23803999999999997
24,mean,25,specter2,abstract,simcse,abstract,model,0.14980000000000002
24,mean,25,specter2,abstract,specter2,title_abstract,input,0.75248
24,mean,25,scincl,abstract,scibert,abstract,model,0.25956
24,mean,25,scincl,abstract,bert,abstract,model,0.20592
24,mean,25,scincl,abstract,mpnet,abstract,model,0.55336
24,mean,25,scincl,abstract,minilm,abstract,model,0.48460000000000003
24,mean,25,scincl,abstract,pubmedbert,abstract,model,0.24024
24,mean,25,scincl,abstract,biobert,abstract,model,0.26712
24,mean,25,scincl,abstract,simcse,abstract,model,0.17792000000000002
24,mean,25,scincl,abstract,scincl,title_abstract,input,0.8184
24,mean,25,scibert,abstract,bert,abstract,model,0.40287999999999996
24,mean,25,scibert,abstract,mpnet,abstract,model,0.24960000000000002
24,mean,25,scibert,abstract,minilm,abstract,model,0.24444
24,mean,25,scibert,abstract,pubmedbert,abstract,model,0.57952
24,mean,25,scibert,abstract,biobert,abstract,model,0.5912
24,mean,25,scibert,abstract,simcse,abstract,model,0.26916
24,mean,25,scibert,abstract,scibert,title_abstract,input,0.872
24,mean,25,bert,abstract,mpnet,abstract,model,0.21760000000000002
24,mean,25,bert,abstract,minilm,abstract,model,0.22591999999999998
24,mean,25,bert,abstract,pubmedbert,abstract,model,0.37816000000000005
24,mean,25,bert,abstract,biobert,abstract,model,0.42524
24,mean,25,bert,abstract,simcse,abstract,model,0.38567999999999997
24,mean,25,bert,abstract,bert,title_abstract,input,0.83724
24,mean,25,mpnet,abstract,minilm,abstract,model,0.58052
24,mean,25,mpnet,abstract,pubmedbert,abstract,model,0.23768
24,mean,25,mpnet,abstract,biobert,abstract,model,0.26692
24,mean,25,mpnet,abstract,simcse,abstract,model,0.18684
24,mean,25,mpnet,abstract,mpnet,title_abstract,input,0.85976
24,mean,25,minilm,abstract,pubmedbert,abstract,model,0.22972
24,mean,25,minilm,abstract,biobert,abstract,model,0.26104
24,mean,25,minilm,abstract,simcse,abstract,model,0.20251999999999998
24,mean,25,minilm,abstract,minilm,title_abstract,input,0.8092
24,mean,25,pubmedbert,abstract,biobert,abstract,model,0.5866
24,mean,25,pubmedbert,abstract,simcse,abstract,model,0.26136
24,mean,25,pubmedbert,abstract,pubmedbert,title_abstract,input,0.87872
24,mean,25,biobert,abstract,simcse,abstract,model,0.28176
24,mean,25,biobert,abstract,biobert,title_abstract,input,0.8579600000000001
24,mean,25,simcse,abstract,simcse,title_abstract,input,0.7134
24,mean,25,specter,title_abstract,specter2,title_abstract,model,0.435
24,mean,25,specter,title_abstract,scincl,title_abstract,model,0.53144
24,mean,25,specter,title_abstract,scibert,title_abstract,model,0.30204000000000003
24,mean,25,specter,title_abstract,bert,title_abstract,model,0.2378
24,mean,25,specter,title_abstract,mpnet,title_abstract,model,0.49088
24,mean,25,specter,title_abstract,minilm,title_abstract,model,0.44695999999999997
24,mean,25,specter,title_abstract,pubmedbert,title_abstract,model,0.27596
24,mean,25,specter,title_abstract,biobert,title_abstract,model,0.31084
24,mean,25,specter,title_abstract,simcse,title_abstract,model,0.19668
24,mean,25,specter2,title_abstract,scincl,title_abstract,model,0.4758
24,mean,25,specter2,title_abstract,scibert,title_abstract,model,0.26272
24,mean,25,specter2,title_abstract,bert,title_abstract,model,0.1884
24,mean,25,specter2,title_abstract,mpnet,title_abstract,model,0.44356
24,mean,25,specter2,title_abstract,minilm,title_abstract,model,0.41384
24,mean,25,specter2,title_abstract,pubmedbert,title_abstract,model,0.22771999999999998
24,mean,25,specter2,title_abstract,biobert,title_abstract,model,0.25379999999999997
24,mean,25,specter2,title_abstract,simcse,title_abstract,model,0.15839999999999999
24,mean,25,scincl,title_abstract,scibert,title_abstract,model,0.27271999999999996
24,mean,25,scincl,title_abstract,bert,title_abstract,model,0.20976
24,mean,25,scincl,title_abstract,mpnet,title_abstract,model,0.55328
24,mean,25,scincl,title_abstract,minilm,title_abstract,model,0.49292
24,mean,25,scincl,title_abstract,pubmedbert,title_abstract,model,0.24576
24,mean,25,scincl,title_abstract,biobert,title_abstract,model,0.27584
24,mean,25,scincl,title_abstract,simcse,title_abstract,model,0.17931999999999998
24,mean,25,scibert,title_abstract,bert,title_abstract,model,0.40396
24,mean,25,scibert,title_abstract,mpnet,title_abstract,model,0.2602
24,mean,25,scibert,title_abstract,minilm,title_abstract,model,0.25236000000000003
24,mean,25,scibert,title_abstract,pubmedbert,title_abstract,model,0.58204
24,mean,25,scibert,title_abstract,biobert,title_abstract,model,0.58164
24,mean,25,scibert,title_abstract,simcse,title_abstract,model,0.27468
24,mean,25,bert,title_abstract,mpnet,title_abstract,model,0.22264
24,mean,25,bert,title_abstract,minilm,title_abstract,model,0.2296
24,mean,25,bert,title_abstract,pubmedbert,title_abstract,model,0.37927999999999995
24,mean,25,bert,title_abstract,biobert,title_abstract,model,0.4226
24,mean,25,bert,title_abstract,simcse,title_abstract,model,0.3898
24,mean,25,mpnet,title_abstract,minilm,title_abstract,model,0.58756
24,mean,25,mpnet,title_abstract,pubmedbert,title_abstract,model,0.24739999999999998
24,mean,25,mpnet,title_abstract,biobert,title_abstract,model,0.27508
24,mean,25,mpnet,title_abstract,simcse,title_abstract,model,0.18844000000000002
24,mean,25,minilm,title_abstract,pubmedbert,title_abstract,model,0.23528
24,mean,25,minilm,title_abstract,biobert,title_abstract,model,0.2676
24,mean,25,minilm,title_abstract,simcse,title_abstract,model,0.19876000000000002
24,mean,25,pubmedbert,title_abstract,biobert,title_abstract,model,0.5732
24,mean,25,pubmedbert,title_abstract,simcse,title_abstract,model,0.26295999999999997
24,mean,25,biobert,title_abstract,simcse,title_abstract,model,0.28084
24,mean,50,specter,title,specter2,title,model,0.41342
24,mean,50,specter,title,scincl,title,model,0.44098
24,mean,50,specter,title,scibert,title,model,0.27904
24,mean,50,specter,title,bert,title,model,0.23648
24,mean,50,specter,title,mpnet,title,model,0.4219
24,mean,50,specter,title,minilm,title,model,0.38793999999999995
24,mean,50,specter,title,pubmedbert,title,model,0.32280000000000003
24,mean,50,specter,title,biobert,title,model,0.26226
24,mean,50,specter,title,simcse,title,model,0.21376
24,mean,50,specter,title,specter,abstract,input,0.43335999999999997
24,mean,50,specter,title,specter,title_abstract,input,0.52708
24,mean,50,specter2,title,scincl,title,model,0.47896
24,mean,50,specter2,title,scibert,title,model,0.26918
24,mean,50,specter2,title,bert,title,model,0.20565999999999998
24,mean,50,specter2,title,mpnet,title,model,0.4359
24,mean,50,specter2,title,minilm,title,model,0.39258000000000004
24,mean,50,specter2,title,pubmedbert,title,model,0.2944
24,mean,50,specter2,title,biobert,title,model,0.24276
24,mean,50,specter2,title,simcse,title,model,0.18911999999999998
24,mean,50,specter2,title,specter2,abstract,input,0.43445999999999996
24,mean,50,specter2,title,specter2,title_abstract,input,0.52488
24,mean,50,scincl,title,scibert,title,model,0.2871
24,mean,50,scincl,title,bert,title,model,0.22566
24,mean,50,scincl,title,mpnet,title,model,0.45915999999999996
24,mean,50,scincl,title,minilm,title,model,0.41479999999999995
24,mean,50,scincl,title,pubmedbert,title,model,0.31386
24,mean,50,scincl,title,biobert,title,model,0.25556
24,mean,50,scincl,title,simcse,title,model,0.20058
24,mean,50,scincl,title,scincl,abstract,input,0.49994
24,mean,50,scincl,title,scincl,title_abstract,input,0.57168
24,mean,50,scibert,title,bert,title,model,0.27042
24,mean,50,scibert,title,mpnet,title,model,0.25814
24,mean,50,scibert,title,minilm,title,model,0.23788
24,mean,50,scibert,title,pubmedbert,title,model,0.38665999999999995
24,mean,50,scibert,title,biobert,title,model,0.28468
24,mean,50,scibert,title,simcse,title,model,0.2094
24,mean,50,scibert,title,scibert,abstract,input,0.23335999999999998
24,mean,50,scibert,title,scibert,title_abstract,input,0.25346
24,mean,50,bert,title,mpnet,title,model,0.25518
24,mean,50,bert,title,minilm,title,model,0.25196
24,mean,50,bert,title,pubmedbert,title,model,0.31786000000000003
24,mean,50,bert,title,biobert,title,model,0.27149999999999996
24,mean,50,bert,title,simcse,title,model,0.36584000000000005
24,mean,50,bert,title,bert,abstract,input,0.24272
24,mean,50,bert,title,bert,title_abstract,input,0.27044
24,mean,50,mpnet,title,minilm,title,model,0.56054
24,mean,50,mpnet,title,pubmedbert,title,model,0.30724
24,mean,50,mpnet,title,biobert,title,model,0.26604
24,mean,50,mpnet,title,simcse,title,model,0.23002
24,mean,50,mpnet,title,mpnet,abstract,input,0.52016
24,mean,50,mpnet,title,mpnet,title_abstract,input,0.5724
24,mean,50,minilm,title,pubmedbert,title,model,0.28228000000000003
24,mean,50,minilm,title,biobert,title,model,0.24603999999999998
24,mean,50,minilm,title,simcse,title,model,0.23478000000000002
24,mean,50,minilm,title,minilm,abstract,input,0.44911999999999996
24,mean,50,minilm,title,minilm,title_abstract,input,0.50834
24,mean,50,pubmedbert,title,biobert,title,model,0.3502
24,mean,50,pubmedbert,title,simcse,title,model,0.24464
24,mean,50,pubmedbert,title,pubmedbert,abstract,input,0.2683
24,mean,50,pubmedbert,title,pubmedbert,title_abstract,input,0.29428
24,mean,50,biobert,title,simcse,title,model,0.20684000000000002
24,mean,50,biobert,title,biobert,abstract,input,0.24475999999999998
24,mean,50,biobert,title,biobert,title_abstract,input,0.27974
24,mean,50,simcse,title,simcse,abstract,input,0.20134
24,mean,50,simcse,title,simcse,title_abstract,input,0.23026
24,mean,50,specter,abstract,specter2,abstract,model,0.45848
24,mean,50,specter,abstract,scincl,abstract,model,0.55358
24,mean,50,specter,abstract,scibert,abstract,model,0.32086
24,mean,50,specter,abstract,bert,abstract,model,0.26489999999999997
24,mean,50,specter,abstract,mpnet,abstract,model,0.51598
24,mean,50,specter,abstract,minilm,abstract,model,0.47037999999999996
24,mean,50,specter,abstract,pubmedbert,abstract,model,0.30528
24,mean,50,specter,abstract,biobert,abstract,model,0.33426
24,mean,50,specter,abstract,simcse,abstract,model,0.23216
24,mean,50,specter,abstract,specter,title_abstract,input,0.777
24,mean,50,specter2,abstract,scincl,abstract,model,0.48524
24,mean,50,specter2,abstract,scibert,abstract,model,0.28596
24,mean,50,specter2,abstract,bert,abstract,model,0.21192
24,mean,50,specter2,abstract,mpnet,abstract,model,0.46102
24,mean,50,specter2,abstract,minilm,abstract,model,0.4192
24,mean,50,specter2,abstract,pubmedbert,abstract,model,0.25206
24,mean,50,specter2,abstract,biobert,abstract,model,0.27440000000000003
24,mean,50,specter2,abstract,simcse,abstract,model,0.18289999999999998
24,mean,50,specter2,abstract,specter2,title_abstract,input,0.7775799999999999
24,mean,50,scincl,abstract,scibert,abstract,model,0.30504000000000003
24,mean,50,scincl,abstract,bert,abstract,model,0.24905999999999998
