field_id,recipe,model_a,input_a,model_b,input_b,kind,cka_debiased
30,mean,specter,title_abstract,mpnet,title_abstract,model,0.802903211361096
30,mean,specter,title_abstract,minilm,title_abstract,model,0.7389139700491549
30,mean,specter,title_abstract,pubmedbert,title_abstract,model,0.5797808429576057
30,mean,specter,title_abstract,biobert,title_abstract,model,0.632936622949877
30,mean,specter,title_abstract,simcse,title_abstract,model,0.5538810661467172
30,mean,specter2,title_abstract,scincl,title_abstract,model,0.809392235075568
30,mean,specter2,title_abstract,scibert,title_abstract,model,0.5822986375824262
30,mean,specter2,title_abstract,bert,title_abstract,model,0.481539404608865
30,mean,specter2,title_abstract,mpnet,title_abstract,model,0.7679219634503714
30,mean,specter2,title_abstract,minilm,title_abstract,model,0.6921704307832185
30,mean,specter2,title_abstract,pubmedbert,title_abstract,model,0.5358182786658634
30,mean,specter2,title_abstract,biobert,title_abstract,model,0.5744637089976664
30,mean,specter2,title_abstract,simcse,title_abstract,model,0.4661451755997974
30,mean,scincl,title_abstract,scibert,title_abstract,model,0.5789085417145653
30,mean,scincl,title_abstract,bert,title_abstract,model,0.5106321585604601
30,mean,scincl,title_abstract,mpnet,title_abstract,model,0.8099541191378081
30,mean,scincl,title_abstract,minilm,title_abstract,model,0.727476352692214
30,mean,scincl,title_abstract,pubmedbert,title_abstract,model,0.5308682315507817
30,mean,scincl,title_abstract,biobert,title_abstract,model,0.5792887220383884
30,mean,scincl,title_abstract,simcse,title_abstract,model,0.49115005180803495
30,mean,scibert,title_abstract,bert,title_abstract,model,0.7061519720690701
30,mean,scibert,title_abstract,mpnet,title_abstract,model,0.5689201618021666
30,mean,scibert,title_abstract,minilm,title_abstract,model,0.5510275721196587
30,mean,scibert,title_abstract,pubmedbert,title_abstract,model,0.8770673527678671
30,mean,scibert,title_abstract,biobert,title_abstract,model,0.8645389432079416
30,mean,scibert,title_abstract,simcse,title_abstract,model,0.6388427158266217
30,mean,bert,title_abstract,mpnet,title_abstract,model,0.5680254419006652
30,mean,bert,title_abstract,minilm,title_abstract,model,0.5818849328179715
30,mean,bert,title_abstract,pubmedbert,title_abstract,model,0.7141149158106314
30,mean,bert,title_abstract,biobert,title_abstract,model,0.7514119527549792
30,mean,bert,title_abstract,simcse,title_abstract,model,0.7783314491155787
30,mean,mpnet,title_abstract,minilm,title_abstract,model,0.8242220230018141
30,mean,mpnet,title_abstract,pubmedbert,title_abstract,model,0.5386692235044954
30,mean,mpnet,title_abstract,biobert,title_abstract,model,0.5891198937885426
30,mean,mpnet,title_abstract,simcse,title_abstract,model,0.5414988933391829
30,mean,minilm,title_abstract,pubmedbert,title_abstract,model,0.5200522430877794
30,mean,minilm,title_abstract,biobert,title_abstract,model,0.5675129861662592
30,mean,minilm,title_abstract,simcse,title_abstract,model,0.5673223327533963
30,mean,pubmedbert,title_abstract,biobert,title_abstract,model,0.8730086204583698
30,mean,pubmedbert,title_abstract,simcse,title_abstract,model,0.6348789527316403
30,mean,biobert,title_abstract,simcse,title_abstract,model,0.6531150980181637
30,cls,specter,title,specter2,title,model,0.7220921599853345
30,cls,specter,title,scincl,title,model,0.7487688447857672
30,cls,specter,title,scibert,title,model,0.593037704619282
30,cls,specter,title,bert,title,model,0.3708770161561556
30,cls,specter,title,mpnet,title,model,0.7195270062204403
30,cls,specter,title,minilm,title,model,0.6447252921632985
30,cls,specter,title,pubmedbert,title,model,0.48583914070015216
30,cls,specter,title,biobert,title,model,0.4226579021994645
30,cls,specter,title,simcse,title,model,0.5068141901601567
30,cls,specter,title,specter,abstract,input,0.7475872721696148
30,cls,specter,title,specter,title_abstract,input,0.8300409516731039
30,cls,specter2,title,scincl,title,model,0.7934928482848189
30,cls,specter2,title,scibert,title,model,0.5695555620014959
30,cls,specter2,title,bert,title,model,0.3297080747408028
30,cls,specter2,title,mpnet,title,model,0.7224823472825094
30,cls,specter2,title,minilm,title,model,0.6381645530414773
30,cls,specter2,title,pubmedbert,title,model,0.4388127469208573
30,cls,specter2,title,biobert,title,model,0.39078546566909844
30,cls,specter2,title,simcse,title,model,0.4436701470756802
30,cls,specter2,title,specter2,abstract,input,0.7278581224746001
30,cls,specter2,title,specter2,title_abstract,input,0.8194457426563223
30,cls,scincl,title,scibert,title,model,0.5599870980155234
30,cls,scincl,title,bert,title,model,0.32298491764763243
30,cls,scincl,title,mpnet,title,model,0.7108423037692411
30,cls,scincl,title,minilm,title,model,0.6235934431473223
30,cls,scincl,title,pubmedbert,title,model,0.4381665610046065
30,cls,scincl,title,biobert,title,model,0.3875456307798442
30,cls,scincl,title,simcse,title,model,0.43984793268042827
30,cls,scincl,title,scincl,abstract,input,0.7829448125135999
30,cls,scincl,title,scincl,title_abstract,input,0.8450720750493325
30,cls,scibert,title,bert,title,model,0.47893025534344585
30,cls,scibert,title,mpnet,title,model,0.539533696995719
30,cls,scibert,title,minilm,title,model,0.49284639716027817
30,cls,scibert,title,pubmedbert,title,model,0.6511151561060387
30,cls,scibert,title,biobert,title,model,0.486412835534412
30,cls,scibert,title,simcse,title,model,0.4746360635250029
30,cls,scibert,title,scibert,abstract,input,0.3953992112915476
30,cls,scibert,title,scibert,title_abstract,input,0.39908170671153564
30,cls,bert,title,mpnet,title,model,0.3534922661099585
30,cls,bert,title,minilm,title,model,0.3565488466458066
30,cls,bert,title,pubmedbert,title,model,0.41311137003973686
30,cls,bert,title,biobert,title,model,0.3264723567522093
30,cls,bert,title,simcse,title,model,0.5510861248206728
30,cls,bert,title,bert,abstract,input,0.2985472913780575
30,cls,bert,title,bert,title_abstract,input,0.32370622184218834
30,cls,mpnet,title,minilm,title,model,0.7727937185862996
30,cls,mpnet,title,pubmedbert,title,model,0.432011346405407
30,cls,mpnet,title,biobert,title,model,0.3925602889618959
30,cls,mpnet,title,simcse,title,model,0.4973374379196348
30,cls,mpnet,title,mpnet,abstract,input,0.800929873462897
30,cls,mpnet,title,mpnet,title_abstract,input,0.8523163668917492
30,cls,minilm,title,pubmedbert,title,model,0.40004260790752505
30,cls,minilm,title,biobert,title,model,0.35266648955524676
30,cls,minilm,title,simcse,title,model,0.5072306063011753
30,cls,minilm,title,minilm,abstract,input,0.7036885767559127
30,cls,minilm,title,minilm,title_abstract,input,0.7783317164907392
30,cls,pubmedbert,title,biobert,title,model,0.41773911302967104
30,cls,pubmedbert,title,simcse,title,model,0.40281495330907036
30,cls,pubmedbert,title,pubmedbert,abstract,input,0.34813573602016756
30,cls,pubmedbert,title,pubmedbert,title_abstract,input,0.3554342102265813
30,cls,biobert,title,simcse,title,model,0.34350228766203805
30,cls,biobert,title,biobert,abstract,input,0.3566770631504418
30,cls,biobert,title,biobert,title_abstract,input,0.3798615178419514
30,cls,simcse,title,simcse,abstract,input,0.4910210885670261
30,cls,simcse,title,simcse,title_abstract,input,0.5439804303434911
30,cls,specter,abstract,specter2,abstract,model,0.7518264915379343
30,cls,specter,abstract,scincl,abstract,model,0.8093770668728385
30,cls,specter,abstract,scibert,abstract,model,0.44152011871080366
30,cls,specter,abstract,bert,abstract,model,0.40039806152806534
30,cls,specter,abstract,mpnet,abstract,model,0.7831705408527908
30,cls,specter,abstract,minilm,abstract,model,0.7226726556569435
30,cls,specter,abstract,pubmedbert,abstract,model,0.4321831722355814
30,cls,specter,abstract,biobert,abstract,model,0.5386327546039105
30,cls,specter,abstract,simcse,abstract,model,0.5392473709107186
30,cls,specter,abstract,specter,title_abstract,input,0.9589704457479008
30,cls,specter2,abstract,scincl,abstract,model,0.8062716519254597
30,cls,specter2,abstract,scibert,abstract,model,0.40006401050856016
30,cls,specter2,abstract,bert,abstract,model,0.338970635517531
30,cls,specter2,abstract,mpnet,abstract,model,0.7609321361214688
30,cls,specter2,abstract,minilm,abstract,model,0.6831682491439948
30,cls,specter2,abstract,pubmedbert,abstract,model,0.38436686606529713
30,cls,specter2,abstract,biobert,abstract,model,0.4844063284871355
30,cls,specter2,abstract,simcse,abstract,model,0.4518782166604565
30,cls,specter2,abstract,specter2,title_abstract,input,0.9566288380291698
30,cls,scincl,abstract,scibert,abstract,model,0.38953491193462125
30,cls,scincl,abstract,bert,abstract,model,0.34626241323713036
30,cls,scincl,abstract,mpnet,abstract,model,0.8028068280230992
30,cls,scincl,abstract,minilm,abstract,model,0.719235181861486
30,cls,scincl,abstract,pubmedbert,abstract,model,0.378453506717642
30,cls,scincl,abstract,biobert,abstract,model,0.4988509744906471
30,cls,scincl,abstract,simcse,abstract,model,0.47707975116175294
30,cls,scincl,abstract,scincl,title_abstract,input,0.9754414817870724
30,cls,scibert,abstract,bert,abstract,model,0.5739389233204837
30,cls,scibert,abstract,mpnet,abstract,model,0.384734923147454
30,cls,scibert,abstract,minilm,abstract,model,0.3734693329723677
30,cls,scibert,abstract,pubmedbert,abstract,model,0.779631738553481
30,cls,scibert,abstract,biobert,abstract,model,0.7707215736778331
30,cls,scibert,abstract,simcse,abstract,model,0.5182856712410558
30,cls,scibert,abstract,scibert,title_abstract,input,0.9652007675898875
30,cls,bert,abstract,mpnet,abstract,model,0.384782794967013
30,cls,bert,abstract,minilm,abstract,model,0.39283867355567054
30,cls,bert,abstract,pubmedbert,abstract,model,0.5918278887590334
30,cls,bert,abstract,biobert,abstract,model,0.5981135854342494
30,cls,bert,abstract,simcse,abstract,model,0.6443578065706812
30,cls,bert,abstract,bert,title_abstract,input,0.9178862933633499
30,cls,mpnet,abstract,minilm,abstract,model,0.8192956824062763
30,cls,mpnet,abstract,pubmedbert,abstract,model,0.3782904949039655
30,cls,mpnet,abstract,biobert,abstract,model,0.49342016436335273
30,cls,mpnet,abstract,simcse,abstract,model,0.5324095318680809
30,cls,mpnet,abstract,mpnet,title_abstract,input,0.9802778858485445
30,cls,minilm,abstract,pubmedbert,abstract,model,0.3718819670759628
30,cls,minilm,abstract,biobert,abstract,model,0.4701373677831941
30,cls,minilm,abstract,simcse,abstract,model,0.5595258036451123
30,cls,minilm,abstract,minilm,title_abstract,input,0.9662526209096524
30,cls,pubmedbert,abstract,biobert,abstract,model,0.7565902196190759
30,cls,pubmedbert,abstract,simcse,abstract,model,0.5244368513578884
30,cls,pubmedbert,abstract,pubmedbert,title_abstract,input,0.974673406312226
30,cls,biobert,abstract,simcse,abstract,model,0.5842866328652482
30,cls,biobert,abstract,biobert,title_abstract,input,0.9705998875441865
30,cls,simcse,abstract,simcse,title_abstract,input,0.9737510559241691
30,cls,specter,title_abstract,specter2,title_abstract,model,0.7650065739913527
30,cls,specter,title_abstract,scincl,title_abstract,model,0.825703139592945
30,cls,specter,title_abstract,scibert,title_abstract,model,0.42444811244161645
30,cls,specter,title_abstract,bert,title_abstract,model,0.4094200930397797
30,cls,specter,title_abstract,mpnet,title_abstract,model,0.802903211361096
30,cls,specter,title_abstract,minilm,title_abstract,model,0.7389139700491549
30,cls,specter,title_abstract,pubmedbert,title_abstract,model,0.4238155228845834
30,cls,specter,title_abstract,biobert,title_abstract,model,0.5483737190229325
30,cls,specter,title_abstract,simcse,title_abstract,model,0.5538810661467172
30,cls,specter2,title_abstract,scincl,title_abstract,model,0.809392235075568
30,cls,specter2,title_abstract,scibert,title_abstract,model,0.378712445351052
30,cls,specter2,title_abstract,bert,title_abstract,model,0.3515301247070899
30,cls,specter2,title_abstract,mpnet,title_abstract,model,0.7679219634503714
30,cls,specter2,title_abstract,minilm,title_abstract,model,0.6921704307832185
30,cls,specter2,title_abstract,pubmedbert,title_abstract,model,0.3766897517511389
30,cls,specter2,title_abstract,biobert,title_abstract,model,0.49056797589266987
30,cls,specter2,title_abstract,simcse,title_abstract,model,0.4661451755997974
30,cls,scincl,title_abstract,scibert,title_abstract,model,0.3707621046660222
30,cls,scincl,title_abstract,bert,title_abstract,model,0.35444617642848575
30,cls,scincl,title_abstract,mpnet,title_abstract,model,0.8099541191378081
30,cls,scincl,title_abstract,minilm,title_abstract,model,0.727476352692214
30,cls,scincl,title_abstract,pubmedbert,title_abstract,model,0.3692649905146999
30,cls,scincl,title_abstract,biobert,title_abstract,model,0.5047664047278089
30,cls,scincl,title_abstract,simcse,title_abstract,model,0.49115005180803495
30,cls,scibert,title_abstract,bert,title_abstract,model,0.5425451777209496
30,cls,scibert,title_abstract,mpnet,title_abstract,model,0.36870014757459024
30,cls,scibert,title_abstract,minilm,title_abstract,model,0.3581904309348151
30,cls,scibert,title_abstract,pubmedbert,title_abstract,model,0.7509620969862362
30,cls,scibert,title_abstract,biobert,title_abstract,model,0.7347944077836184
30,cls,scibert,title_abstract,simcse,title_abstract,model,0.49500145850072236
30,cls,bert,title_abstract,mpnet,title_abstract,model,0.3944247969579816
30,cls,bert,title_abstract,minilm,title_abstract,model,0.402051530229991
30,cls,bert,title_abstract,pubmedbert,title_abstract,model,0.5658419189521352
30,cls,bert,title_abstract,biobert,title_abstract,model,0.5881655019519129
30,cls,bert,title_abstract,simcse,title_abstract,model,0.6517960947255286
30,cls,mpnet,title_abstract,minilm,title_abstract,model,0.8242220230018141
30,cls,mpnet,title_abstract,pubmedbert,title_abstract,model,0.37094385383015527
30,cls,mpnet,title_abstract,biobert,title_abstract,model,0.5020930938320189
30,cls,mpnet,title_abstract,simcse,title_abstract,model,0.5414988933391829
30,cls,minilm,title_abstract,pubmedbert,title_abstract,model,0.36541235226082586
30,cls,minilm,title_abstract,biobert,title_abstract,model,0.4776818671694146
30,cls,minilm,title_abstract,simcse,title_abstract,model,0.5673223327533963
30,cls,pubmedbert,title_abstract,biobert,title_abstract,model,0.7262211581459801
30,cls,pubmedbert,title_abstract,simcse,title_abstract,model,0.5149902469780897
30,cls,biobert,title_abstract,simcse,title_abstract,model,0.5868718610992185
30,sep,specter,title,specter2,title,model,0.7220921599853345
30,sep,specter,title,scincl,title,model,0.7487688447857672
30,sep,specter,title,scibert,title,model,0.5021052304162853
30,sep,specter,title,bert,title,model,0.43289161096026935
30,sep,specter,title,mpnet,title,model,0.7195270062204403
30,sep,specter,title,minilm,title,model,0.6447252921632985
30,sep,specter,title,pubmedbert,title,model,0.670119967953591
30,sep,specter,title,biobert,title,model,0.598145125842308
30,sep,specter,title,simcse,title,model,0.5068141901601567
30,sep,specter,title,specter,abstract,input,0.7475872721696148
30,sep,specter,title,specter,title_abstract,input,0.8300409516731039
30,sep,specter2,title,scincl,title,model,0.7934928482848189
30,sep,specter2,title,scibert,title,model,0.47924416383606283
30,sep,specter2,title,bert,title,model,0.37721648593011725
30,sep,specter2,title,mpnet,title,model,0.7224823472825094
30,sep,specter2,title,minilm,title,model,0.6381645530414773
30,sep,specter2,title,pubmedbert,title,model,0.6299176643213075
