field_id,model_a,input_a,model_b,input_b,kind,rows,cka_debiased,rsa_spearman
16,specter2,title_abstract,scibert,title_abstract,model,1000,0.6412472449448426,0.4512894396842236
16,specter2,title_abstract,bert,title_abstract,model,1000,0.5515299407853965,0.4150623507581551
16,specter2,title_abstract,mpnet,title_abstract,model,1000,0.7397090771885442,0.6648617061796503
16,specter2,title_abstract,minilm,title_abstract,model,1000,0.6872313476358425,0.6184373506810986
16,specter2,title_abstract,pubmedbert,title_abstract,model,1000,0.6030997208952273,0.3868734034361834
16,specter2,title_abstract,biobert,title_abstract,model,1000,0.6084986256942913,0.3664254036430637
16,specter2,title_abstract,simcse,title_abstract,model,1000,0.5217050229463763,0.3658228885180607
16,scincl,title_abstract,scibert,title_abstract,model,1000,0.6093923817676341,0.41693605198784045
16,scincl,title_abstract,bert,title_abstract,model,1000,0.5643264440902539,0.5196690195946735
16,scincl,title_abstract,mpnet,title_abstract,model,1000,0.7477184647614988,0.7804583734061423
16,scincl,title_abstract,minilm,title_abstract,model,1000,0.6973058648553485,0.737801890273005
16,scincl,title_abstract,pubmedbert,title_abstract,model,1000,0.5771079008721023,0.3084213248430515
16,scincl,title_abstract,biobert,title_abstract,model,1000,0.5919123864651498,0.27931847575579694
16,scincl,title_abstract,simcse,title_abstract,model,1000,0.5132662240958329,0.43489104801272843
16,scibert,title_abstract,bert,title_abstract,model,1000,0.7784437706007857,0.7557294690833251
16,scibert,title_abstract,mpnet,title_abstract,model,1000,0.6167320762189362,0.4801498326978764
16,scibert,title_abstract,minilm,title_abstract,model,1000,0.6112124597340384,0.47608062592869965
16,scibert,title_abstract,pubmedbert,title_abstract,model,1000,0.9011174726550938,0.8671644476194161
16,scibert,title_abstract,biobert,title_abstract,model,1000,0.8884503532396913,0.8424932514857358
16,scibert,title_abstract,simcse,title_abstract,model,1000,0.6777172865502352,0.5759024061567547
16,bert,title_abstract,mpnet,title_abstract,model,1000,0.5705044911914248,0.59720775677752
16,bert,title_abstract,minilm,title_abstract,model,1000,0.5882038410911311,0.6110737385946844
16,bert,title_abstract,pubmedbert,title_abstract,model,1000,0.7723102945348552,0.7550273540285679
16,bert,title_abstract,biobert,title_abstract,model,1000,0.7900872103019088,0.7591806500944521
16,bert,title_abstract,simcse,title_abstract,model,1000,0.7623757772722642,0.7701459952988645
16,mpnet,title_abstract,minilm,title_abstract,model,1000,0.8170305786286352,0.8575024194752571
16,mpnet,title_abstract,pubmedbert,title_abstract,model,1000,0.5934322700118158,0.42660299329950807
16,mpnet,title_abstract,biobert,title_abstract,model,1000,0.6109321003427796,0.4123727961364321
16,mpnet,title_abstract,simcse,title_abstract,model,1000,0.5728334117358647,0.5559259338638144
16,minilm,title_abstract,pubmedbert,title_abstract,model,1000,0.5848469483348826,0.43609865003974707
16,minilm,title_abstract,biobert,title_abstract,model,1000,0.5992826794589902,0.4059912283629782
16,minilm,title_abstract,simcse,title_abstract,model,1000,0.5904239949539054,0.5690542011306362
16,pubmedbert,title_abstract,biobert,title_abstract,model,1000,0.8951767531544484,0.8731537014558838
16,pubmedbert,title_abstract,simcse,title_abstract,model,1000,0.6681089201185216,0.5971976816794943
16,biobert,title_abstract,simcse,title_abstract,model,1000,0.6748135065835913,0.5922442683361103
17,specter,title,specter2,title,model,1000,0.7008734272486659,0.5421333797828337
17,specter,title,scincl,title,model,1000,0.6789709545373694,0.5138213783900534
17,specter,title,scibert,title,model,1000,0.5151304381733102,0.1866409234411023
17,specter,title,bert,title,model,1000,0.47016426389447413,0.22044333249210843
17,specter,title,mpnet,title,model,1000,0.6397778483590632,0.4881516900368794
17,specter,title,minilm,title,model,1000,0.6360145146321501,0.5088427375741076
17,specter,title,pubmedbert,title,model,1000,0.42765013241650135,0.0766677376571694
17,specter,title,biobert,title,model,1000,0.24039830414104477,0.07463703643559251
17,specter,title,simcse,title,model,1000,0.46735781731726705,0.2570705110596768
17,specter,title,specter,abstract,input,1000,0.6778502395734781,0.6166585545791505
17,specter,title,specter,title_abstract,input,1000,0.7709097212287542,0.7212100644390264
17,specter2,title,scincl,title,model,1000,0.7953700062193774,0.6932701495386762
17,specter2,title,scibert,title,model,1000,0.585351718302969,0.32831966727479905
17,specter2,title,bert,title,model,1000,0.48850515504202313,0.22895686752689196
17,specter2,title,mpnet,title,model,1000,0.6680872268327254,0.5726393178710979
17,specter2,title,minilm,title,model,1000,0.6581762164884662,0.5681803940174508
17,specter2,title,pubmedbert,title,model,1000,0.43307322026329104,0.15094007668884998
17,specter2,title,biobert,title,model,1000,0.25283879586257485,0.09583837894909555
17,specter2,title,simcse,title,model,1000,0.46470871568023325,0.27268500723071337
17,specter2,title,specter2,abstract,input,1000,0.7140019727026846,0.5939694736544238
17,specter2,title,specter2,title_abstract,input,1000,0.7873733507796368,0.7071865226994655
17,scincl,title,scibert,title,model,1000,0.5492452892111213,0.23235815159739545
17,scincl,title,bert,title,model,1000,0.44498983653437646,0.11989067486372665
17,scincl,title,mpnet,title,model,1000,0.6625717048919305,0.51614414555436
17,scincl,title,minilm,title,model,1000,0.651655954273059,0.5248054315105137
17,scincl,title,pubmedbert,title,model,1000,0.40600978423905615,0.06168157870020392
17,scincl,title,biobert,title,model,1000,0.23141640850690087,0.026189606540473972
17,scincl,title,simcse,title,model,1000,0.4431868142938433,0.15803339213308343
17,scincl,title,scincl,abstract,input,1000,0.7170189048168806,0.643354759381888
17,scincl,title,scincl,title_abstract,input,1000,0.7831614392999776,0.7201277385363232
17,scibert,title,bert,title,model,1000,0.535942073266979,0.49754810469637034
17,scibert,title,mpnet,title,model,1000,0.4999480075546118,0.3649340363208348
17,scibert,title,minilm,title,model,1000,0.4715764791285158,0.3194095477970237
17,scibert,title,pubmedbert,title,model,1000,0.5299790921199209,0.5102009632430025
17,scibert,title,biobert,title,model,1000,0.32376720659693997,0.34580666665551674
17,scibert,title,simcse,title,model,1000,0.43539294374476073,0.39071150294128126
17,scibert,title,scibert,abstract,input,1000,0.437596649458001,0.36704121199310014
17,scibert,title,scibert,title_abstract,input,1000,0.47931787324216873,0.4009657616029153
17,bert,title,mpnet,title,model,1000,0.45955108598119576,0.37272691588081747
17,bert,title,minilm,title,model,1000,0.47005611071445197,0.3684646196371615
17,bert,title,pubmedbert,title,model,1000,0.5839636715721003,0.6708680745631694
17,bert,title,biobert,title,model,1000,0.35951022033471886,0.5159923944974844
17,bert,title,simcse,title,model,1000,0.6513164489282308,0.7389937351359843
17,bert,title,bert,abstract,input,1000,0.5056171495529767,0.5272246000960625
17,bert,title,bert,title_abstract,input,1000,0.5437789712750698,0.5610455081221127
17,mpnet,title,minilm,title,model,1000,0.7748190337864692,0.7407204852548013
17,mpnet,title,pubmedbert,title,model,1000,0.4003181076847866,0.28768869477522174
17,mpnet,title,biobert,title,model,1000,0.2448414981445424,0.21475415522238495
17,mpnet,title,simcse,title,model,1000,0.48251418372472676,0.40046334988115945
17,mpnet,title,mpnet,abstract,input,1000,0.7047645872585659,0.6634214565280533
17,mpnet,title,mpnet,title_abstract,input,1000,0.7678459043229239,0.7288515550631265
17,minilm,title,pubmedbert,title,model,1000,0.4028050135873311,0.27147801902319485
17,minilm,title,biobert,title,model,1000,0.24529815873856942,0.2014947030357371
17,minilm,title,simcse,title,model,1000,0.5060416376196114,0.41262003812204895
17,minilm,title,minilm,abstract,input,1000,0.6652554440887896,0.6310401268645964
17,minilm,title,minilm,title_abstract,input,1000,0.7330963096593349,0.6961411363173554
17,pubmedbert,title,biobert,title,model,1000,0.3759973530875437,0.5436393403710973
17,pubmedbert,title,simcse,title,model,1000,0.4671323805796697,0.5323329000903323
17,pubmedbert,title,pubmedbert,abstract,input,1000,0.3722881783792407,0.3955922769109785
17,pubmedbert,title,pubmedbert,title_abstract,input,1000,0.41160446237427956,0.430092999752733
17,biobert,title,simcse,title,model,1000,0.2857681800824597,0.43804107346210264
17,biobert,title,biobert,abstract,input,1000,0.25313548405152664,0.33431591745329026
17,biobert,title,biobert,title_abstract,input,1000,0.3281062291168661,0.3795403448423517
17,simcse,title,simcse,abstract,input,1000,0.4668819504605072,0.5367566095178887
17,simcse,title,simcse,title_abstract,input,1000,0.5322389834350985,0.5891022385212549
17,specter,abstract,specter2,abstract,model,1000,0.7297965597894397,0.5063839837124599
17,specter,abstract,scincl,abstract,model,1000,0.7612578254009112,0.5767977518464941
17,specter,abstract,scibert,abstract,model,1000,0.4886449279661031,0.33300648857401627
17,specter,abstract,bert,abstract,model,1000,0.5029502567423381,0.33513829522134536
17,specter,abstract,mpnet,abstract,model,1000,0.7198604441270252,0.5185981402984953
17,specter,abstract,minilm,abstract,model,1000,0.6970950001337175,0.5435584502998981
17,specter,abstract,pubmedbert,abstract,model,1000,0.466230168896455,0.3059904289724743
17,specter,abstract,biobert,abstract,model,1000,0.4667770531714135,0.3100000064395009
17,specter,abstract,simcse,abstract,model,1000,0.520786930662795,0.33164782682062016
17,specter,abstract,specter,title_abstract,input,1000,0.9569430979713063,0.942373990955433
17,specter2,abstract,scincl,abstract,model,1000,0.823343461007911,0.7231656063439137
17,specter2,abstract,scibert,abstract,model,1000,0.5663845454398663,0.30368830357822096
17,specter2,abstract,bert,abstract,model,1000,0.5118624244147115,0.19432921317432286
17,specter2,abstract,mpnet,abstract,model,1000,0.7416736713602872,0.6362493115206228
17,specter2,abstract,minilm,abstract,model,1000,0.7023735958131224,0.5656520572511302
17,specter2,abstract,pubmedbert,abstract,model,1000,0.49899271443194915,0.20360404648250965
17,specter2,abstract,biobert,abstract,model,1000,0.5052473816573049,0.20990208483275535
17,specter2,abstract,simcse,abstract,model,1000,0.5118316532873419,0.20498585368296615
17,specter2,abstract,specter2,title_abstract,input,1000,0.9653777545866365,0.9408910617887266
17,scincl,abstract,scibert,abstract,model,1000,0.508003055815744,0.22492425672581043
17,scincl,abstract,bert,abstract,model,1000,0.5025368632027222,0.14158862177097142
17,scincl,abstract,mpnet,abstract,model,1000,0.7690987952715332,0.6029786009429469
17,scincl,abstract,minilm,abstract,model,1000,0.7397213046560032,0.5801671694279172
17,scincl,abstract,pubmedbert,abstract,model,1000,0.4723985974160943,0.14452254757180652
17,scincl,abstract,biobert,abstract,model,1000,0.4725408204179749,0.14644900511712197
17,scincl,abstract,simcse,abstract,model,1000,0.5220646157771885,0.17732875838332118
17,scincl,abstract,scincl,title_abstract,input,1000,0.9773654725842025,0.9690495995911229
17,scibert,abstract,bert,abstract,model,1000,0.6762957616263472,0.7253528067838817
17,scibert,abstract,mpnet,abstract,model,1000,0.5098202026269247,0.41516481246441184
17,scibert,abstract,minilm,abstract,model,1000,0.4841625427412713,0.4219133814617822
17,scibert,abstract,pubmedbert,abstract,model,1000,0.8024195282509925,0.8265683891634227
17,scibert,abstract,biobert,abstract,model,1000,0.7975840973898941,0.8224224203305543
17,scibert,abstract,simcse,abstract,model,1000,0.5617766241034082,0.5376210375780504
17,scibert,abstract,scibert,title_abstract,input,1000,0.9880721677861402,0.9887410597138481
17,bert,abstract,mpnet,abstract,model,1000,0.5203434642531628,0.37464561513811445
17,bert,abstract,minilm,abstract,model,1000,0.5239024099747461,0.43447807043569603
17,bert,abstract,pubmedbert,abstract,model,1000,0.7639509285745523,0.8329479835068685
17,bert,abstract,biobert,abstract,model,1000,0.799589088465674,0.8550686386621745
17,bert,abstract,simcse,abstract,model,1000,0.7756355958268274,0.8102444914656115
17,bert,abstract,bert,title_abstract,input,1000,0.9892060956144989,0.9914085184115216
17,mpnet,abstract,minilm,abstract,model,1000,0.8220978065590533,0.7658582049666467
17,mpnet,abstract,pubmedbert,abstract,model,1000,0.48088706432063505,0.37842796370356985
17,mpnet,abstract,biobert,abstract,model,1000,0.4909931719226232,0.38921982772154856
17,mpnet,abstract,simcse,abstract,model,1000,0.5434356823905461,0.3571584853743943
17,mpnet,abstract,mpnet,title_abstract,input,1000,0.9784635709783347,0.9768333369735854
17,minilm,abstract,pubmedbert,abstract,model,1000,0.4717857498576163,0.41733048338182666
17,minilm,abstract,biobert,abstract,model,1000,0.4820155258306144,0.432906423447766
17,minilm,abstract,simcse,abstract,model,1000,0.5645060317870579,0.4313703133199259
17,minilm,abstract,minilm,title_abstract,input,1000,0.974985011400458,0.971724695478809
17,pubmedbert,abstract,biobert,abstract,model,1000,0.8658124751472561,0.9095133998007826
17,pubmedbert,abstract,simcse,abstract,model,1000,0.6222806046574769,0.6441109793347775
17,pubmedbert,abstract,pubmedbert,title_abstract,input,1000,0.9841563966567104,0.988512159195774
17,biobert,abstract,simcse,abstract,model,1000,0.6426350038829927,0.6740528791596319
17,biobert,abstract,biobert,title_abstract,input,1000,0.9794709187348428,0.986063245656652
17,simcse,abstract,simcse,title_abstract,input,1000,0.9773122142762791,0.9817830475999518
17,specter,title_abstract,specter2,title_abstract,model,1000,0.7356129008476879,0.5420426571141067
17,specter,title_abstract,scincl,title_abstract,model,1000,0.7702631694925305,0.5866709042666763
17,specter,title_abstract,scibert,title_abstract,model,1000,0.5059964748937917,0.35018333893595854
17,specter,title_abstract,bert,title_abstract,model,1000,0.5188952171378537,0.35936082907939965
17,specter,title_abstract,mpnet,title_abstract,model,1000,0.7348328863724306,0.5414829554812044
17,specter,title_abstract,minilm,title_abstract,model,1000,0.712120590533614,0.5636540920806344
17,specter,title_abstract,pubmedbert,title_abstract,model,1000,0.4814905792558259,0.323686551977217
17,specter,title_abstract,biobert,title_abstract,model,1000,0.4805602115928125,0.32200312863700753
17,specter,title_abstract,simcse,title_abstract,model,1000,0.5353203337566006,0.36075125274187975
17,specter2,title_abstract,scincl,title_abstract,model,1000,0.8188781873219606,0.7153532266473834
17,specter2,title_abstract,scibert,title_abstract,model,1000,0.5883723967729312,0.35426735156916833
17,specter2,title_abstract,bert,title_abstract,model,1000,0.5282521588180467,0.26007166560517864
17,specter2,title_abstract,mpnet,title_abstract,model,1000,0.7439646627574661,0.6524148955400344
17,specter2,title_abstract,minilm,title_abstract,model,1000,0.7062697958601613,0.5926081423495213
17,specter2,title_abstract,pubmedbert,title_abstract,model,1000,0.5152114470983449,0.26208016489170083
17,specter2,title_abstract,biobert,title_abstract,model,1000,0.5181866668970525,0.26417406840493557
