field_id,metric,model,input_condition,model_change_at_full,input_change_from_full,model_minus_input
16,neighbors25,scibert,abstract,0.6259422222222222,0.1800799999999999,0.44586222222222227
16,neighbors25,bert,title,0.6816133333333334,0.80388,-0.12226666666666663
16,neighbors25,bert,abstract,0.6816133333333334,0.22111999999999998,0.4604933333333334
16,neighbors25,mpnet,title,0.658088888888889,0.50864,0.14944888888888896
16,neighbors25,mpnet,abstract,0.658088888888889,0.2192400000000001,0.43884888888888884
16,neighbors25,minilm,title,0.6784933333333334,0.57616,0.10233333333333339
16,neighbors25,minilm,abstract,0.6784933333333334,0.2636799999999999,0.4148133333333335
16,neighbors25,pubmedbert,title,0.6327022222222223,0.75364,-0.1209377777777777
16,neighbors25,pubmedbert,abstract,0.6327022222222223,0.17331999999999992,0.45938222222222236
16,neighbors25,biobert,title,0.6250311111111111,0.75564,-0.13060888888888889
16,neighbors25,biobert,abstract,0.6250311111111111,0.1976,0.4274311111111111
16,neighbors25,simcse,title,0.7356266666666667,0.81688,-0.0812533333333334
16,neighbors25,simcse,abstract,0.7356266666666667,0.2956399999999999,0.43998666666666675
17,cka,specter,title,0.39165640401298357,0.22909027877124577,0.1625661252417378
17,cka,specter,abstract,0.39165640401298357,0.04305690202869372,0.34859950198428985
17,cka,specter2,title,0.36908830235500084,0.21262664922036323,0.1564616531346376
17,cka,specter2,abstract,0.36908830235500084,0.03462224541336345,0.3344660569416374
17,cka,scincl,title,0.3722892463183458,0.2168385607000224,0.15545068561832343
17,cka,scincl,abstract,0.3722892463183458,0.022634527415797523,0.3496547189025483
17,cka,scibert,title,0.38900480873782617,0.5206821267578312,-0.13167731802000504
17,cka,scibert,abstract,0.38900480873782617,0.011927832213859846,0.3770769765239663
17,cka,bert,title,0.37142488681685437,0.4562210287249302,-0.08479614190807583
17,cka,bert,abstract,0.37142488681685437,0.010793904385501096,0.3606309824313533
17,cka,mpnet,title,0.36708837270299366,0.23215409567707612,0.13493427702591754
17,cka,mpnet,abstract,0.36708837270299366,0.021536429021665304,0.34555194368132836
17,cka,minilm,title,0.37868757209934645,0.2669036903406651,0.11178388175868137
17,cka,minilm,abstract,0.37868757209934645,0.025014988599541987,0.35367258349980446
17,cka,pubmedbert,title,0.38601254131555707,0.5883955376257204,-0.20238299631016332
17,cka,pubmedbert,abstract,0.38601254131555707,0.015843603343289603,0.37016893797226746
17,cka,biobert,title,0.38222447254703396,0.6718937708831338,-0.2896692983360999
17,cka,biobert,abstract,0.38222447254703396,0.02052908126515718,0.3616953912818768
17,cka,simcse,title,0.4045849393522828,0.46776101656490154,-0.06317607721261875
17,cka,simcse,abstract,0.4045849393522828,0.022687785723720877,0.3818971536285619
17,rsa,specter,title,0.5611293655206573,0.27878993556097365,0.28233942995968364
17,rsa,specter,abstract,0.5611293655206573,0.05762600904456705,0.5035033564760902
17,rsa,specter2,title,0.5658147940980374,0.29281347730053453,0.27300131679750284
17,rsa,specter2,abstract,0.5658147940980374,0.05910893821127339,0.506705855886764
17,rsa,scincl,title,0.6277739606401018,0.27987226146367683,0.347901699176425
17,rsa,scincl,abstract,0.6277739606401018,0.030950400408877088,0.5968235602312247
17,rsa,scibert,title,0.476276054624856,0.5990342383970847,-0.12275818377222869
17,rsa,scibert,abstract,0.476276054624856,0.01125894028615193,0.4650171143387041
17,rsa,bert,title,0.46282445731006105,0.43895449187788727,0.02386996543217379
17,rsa,bert,abstract,0.46282445731006105,0.008591481588478445,0.4542329757215826
17,rsa,mpnet,title,0.49549273731356586,0.2711484449368735,0.22434429237669234
17,rsa,mpnet,abstract,0.49549273731356586,0.02316666302641457,0.4723260742871513
17,rsa,minilm,title,0.4776197088167161,0.3038588636826446,0.17376084513407153
17,rsa,minilm,abstract,0.4776197088167161,0.02827530452119098,0.44934440429552513
17,rsa,pubmedbert,title,0.47119806983999496,0.569907000247267,-0.09870893040727208
17,rsa,pubmedbert,abstract,0.47119806983999496,0.011487840804226046,0.4597102290357689
17,rsa,biobert,title,0.4647854119829634,0.6204596551576482,-0.1556742431746848
17,rsa,biobert,abstract,0.4647854119829634,0.013936754343347957,0.45084865763961546
17,rsa,simcse,title,0.522357702702894,0.4108977614787451,0.11145994122414882
17,rsa,simcse,abstract,0.522357702702894,0.01821695240004817,0.5041407503028458
17,neighbors25,specter,title,0.6484177777777778,0.56864,0.07977777777777773
17,neighbors25,specter,abstract,0.6484177777777778,0.24751999999999996,0.4008977777777778
17,neighbors25,specter2,title,0.6379422222222222,0.56584,0.07210222222222218
17,neighbors25,specter2,abstract,0.6379422222222222,0.23812,0.3998222222222222
17,neighbors25,scincl,title,0.6255111111111111,0.53784,0.08767111111111114
17,neighbors25,scincl,abstract,0.6255111111111111,0.17196,0.4535511111111111
17,neighbors25,scibert,title,0.6379777777777779,0.78372,-0.1457422222222221
17,neighbors25,scibert,abstract,0.6379777777777779,0.13312000000000002,0.5048577777777778
17,neighbors25,bert,title,0.6634977777777779,0.79956,-0.1360622222222222
17,neighbors25,bert,abstract,0.6634977777777779,0.15572000000000008,0.5077777777777778
17,neighbors25,mpnet,title,0.5991777777777778,0.50548,0.09369777777777777
17,neighbors25,mpnet,abstract,0.5991777777777778,0.14427999999999996,0.45489777777777785
17,neighbors25,minilm,title,0.6108666666666667,0.54576,0.06510666666666665
17,neighbors25,minilm,abstract,0.6108666666666667,0.1602,0.45066666666666666
17,neighbors25,pubmedbert,title,0.6666533333333333,0.84024,-0.17358666666666667
17,neighbors25,pubmedbert,abstract,0.6666533333333333,0.1562,0.5104533333333333
17,neighbors25,biobert,title,0.6683688888888889,0.84476,-0.17639111111111105
17,neighbors25,biobert,abstract,0.6683688888888889,0.18059999999999998,0.4877688888888889
17,neighbors25,simcse,title,0.70148,0.77724,-0.07576000000000005
17,neighbors25,simcse,abstract,0.70148,0.2072799999999999,0.4942000000000001
18,cka,specter,title,0.3959433526363877,0.260189605728819,0.1357537469075687
18,cka,specter,abstract,0.3959433526363877,0.05274647165010771,0.34319688098628
18,cka,specter2,title,0.37226326697071715,0.23697159215764363,0.13529167481307353
18,cka,specter2,abstract,0.37226326697071715,0.04977531112147793,0.3224879558492392
18,cka,scincl,title,0.3704358244933989,0.24450226875619496,0.12593355573720394
18,cka,scincl,abstract,0.3704358244933989,0.029678157291000096,0.3407576672023988
18,cka,scibert,title,0.38575605311357936,0.5759677957280889,-0.19021174261450952
18,cka,scibert,abstract,0.38575605311357936,0.013540413678038044,0.3722156394355413
18,cka,bert,title,0.3734489708539585,0.4802655510833548,-0.10681658022939627
18,cka,bert,abstract,0.3734489708539585,0.012835179832327293,0.3606137910216312
18,cka,mpnet,title,0.35834997825142373,0.2266388486271561,0.13171112962426762
18,cka,mpnet,abstract,0.35834997825142373,0.024568783286027962,0.33378119496539577
18,cka,minilm,title,0.37898941540064,0.2780230984530224,0.1009663169476176
18,cka,minilm,abstract,0.37898941540064,0.028455105434448735,0.3505343099661913
18,cka,pubmedbert,title,0.3996140812155695,0.6118750761261595,-0.21226099491059003
18,cka,pubmedbert,abstract,0.3996140812155695,0.018357136962877996,0.3812569442526915
18,cka,biobert,title,0.3838755821411443,0.6880209220501547,-0.30414533990901044
18,cka,biobert,abstract,0.3838755821411443,0.02964999793616241,0.3542255842049819
18,cka,simcse,title,0.4121269602358914,0.48277956369527175,-0.07065260345938035
18,cka,simcse,abstract,0.4121269602358914,0.025649485257271176,0.38647747497862023
18,rsa,specter,title,0.5735970704721596,0.3110141545495255,0.26258291592263405
18,rsa,specter,abstract,0.5735970704721596,0.07083379528358558,0.502763275188574
18,rsa,specter2,title,0.5416875591657185,0.2905014083197367,0.25118615084598184
18,rsa,specter2,abstract,0.5416875591657185,0.06716921302792167,0.47451834613779686
18,rsa,scincl,title,0.5741816167279536,0.2689420331438308,0.30523958358412284
18,rsa,scincl,abstract,0.5741816167279536,0.03739416484248115,0.5367874518854725
18,rsa,scibert,title,0.4741672864350845,0.6609081821856452,-0.1867408957505607
18,rsa,scibert,abstract,0.4741672864350845,0.016010365430526585,0.4581569210045579
18,rsa,bert,title,0.4512199377222166,0.5145676758682336,-0.06334773814601702
18,rsa,bert,abstract,0.4512199377222166,0.01459815505999873,0.43662178266221785
18,rsa,mpnet,title,0.4502592418114815,0.2596472290508419,0.1906120127606396
18,rsa,mpnet,abstract,0.4502592418114815,0.028006912015015484,0.42225232979646604
18,rsa,minilm,title,0.46634030119768355,0.3139381152758388,0.15240218592184474
18,rsa,minilm,abstract,0.46634030119768355,0.03127628935519555,0.435064011842488
18,rsa,pubmedbert,title,0.4766325461485807,0.6299549609059995,-0.15332241475741876
18,rsa,pubmedbert,abstract,0.4766325461485807,0.01694398353035631,0.4596885626182244
18,rsa,biobert,title,0.47502688256523357,0.6838925707053618,-0.20886568814012824
18,rsa,biobert,abstract,0.47502688256523357,0.02763535845758902,0.44739152410764454
18,rsa,simcse,title,0.5106908882727271,0.46589045696302644,0.04480043130970068
18,rsa,simcse,abstract,0.5106908882727271,0.020984200585460355,0.4897066876872668
18,neighbors25,specter,title,0.64872,0.59988,0.048839999999999995
18,neighbors25,specter,abstract,0.64872,0.27748000000000006,0.3712399999999999
18,neighbors25,specter2,title,0.6447022222222222,0.57456,0.07014222222222222
18,neighbors25,specter2,abstract,0.6447022222222222,0.28132,0.36338222222222216
18,neighbors25,scincl,title,0.6310711111111111,0.56028,0.07079111111111114
18,neighbors25,scincl,abstract,0.6310711111111111,0.20191999999999988,0.42915111111111126
18,neighbors25,scibert,title,0.6524533333333333,0.8223199999999999,-0.1698666666666666
18,neighbors25,scibert,abstract,0.6524533333333333,0.14936000000000005,0.5030933333333333
18,neighbors25,bert,title,0.6654266666666666,0.81308,-0.14765333333333341
18,neighbors25,bert,abstract,0.6654266666666666,0.15715999999999997,0.5082666666666666
18,neighbors25,mpnet,title,0.6008444444444445,0.49972000000000005,0.10112444444444446
18,neighbors25,mpnet,abstract,0.6008444444444445,0.14959999999999996,0.45124444444444456
18,neighbors25,minilm,title,0.6126400000000001,0.54728,0.06536000000000008
18,neighbors25,minilm,abstract,0.6126400000000001,0.17132000000000003,0.44132000000000005
18,neighbors25,pubmedbert,title,0.6642622222222223,0.8364,-0.17213777777777772
18,neighbors25,pubmedbert,abstract,0.6642622222222223,0.15752,0.5067422222222223
18,neighbors25,biobert,title,0.6595733333333333,0.84016,-0.18058666666666667
18,neighbors25,biobert,abstract,0.6595733333333333,0.19043999999999994,0.4691333333333334
18,neighbors25,simcse,title,0.6947155555555555,0.78252,-0.08780444444444446
18,neighbors25,simcse,abstract,0.6947155555555555,0.21420000000000006,0.4805155555555555
19,cka,specter,title,0.306809677896325,0.20279710227757786,0.10401257561874716
19,cka,specter,abstract,0.306809677896325,0.04542091991359476,0.26138875798273026
19,cka,specter2,title,0.3401971016085481,0.22554469989285508,0.11465240171569302
19,cka,specter2,abstract,0.3401971016085481,0.04641882925946039,0.2937782723490877
19,cka,scincl,title,0.31222848595372954,0.19399434183860775,0.11823414411512179
19,cka,scincl,abstract,0.31222848595372954,0.0263747499704019,0.28585373598332764
19,cka,scibert,title,0.31216018493943937,0.46066376468531,-0.14850357974587064
19,cka,scibert,abstract,0.31216018493943937,0.012607332049254127,0.29955285289018524
19,cka,bert,title,0.28517613048519885,0.3574868778451248,-0.07231074735992593
19,cka,bert,abstract,0.28517613048519885,0.010434803875855825,0.27474132660934303
19,cka,mpnet,title,0.3182311982572965,0.1783758331657218,0.1398553650915747
19,cka,mpnet,abstract,0.3182311982572965,0.019026696438006474,0.29920450181929004
19,cka,minilm,title,0.32577517427849295,0.24369123096229184,0.08208394331620111
19,cka,minilm,abstract,0.32577517427849295,0.029090249157704418,0.29668492512078853
19,cka,pubmedbert,title,0.31603048615657253,0.4322470084911796,-0.11621652233460705
19,cka,pubmedbert,abstract,0.31603048615657253,0.01646390054274005,0.2995665856138325
19,cka,biobert,title,0.3305765005421823,0.6336638172630782,-0.3030873167208959
19,cka,biobert,abstract,0.3305765005421823,0.02900658844495496,0.30156991209722733
19,cka,simcse,title,0.3692803218015242,0.46408790867092986,-0.09480758686940566
19,cka,simcse,abstract,0.3692803218015242,0.026580280505282716,0.3427000412962415
19,rsa,specter,title,0.39823758406776083,0.23616731897791343,0.1620702650898474
19,rsa,specter,abstract,0.39823758406776083,0.05088404533021629,0.34735353873754454
19,rsa,specter2,title,0.5435693578777564,0.29207776271519514,0.25149159516256125
19,rsa,specter2,abstract,0.5435693578777564,0.06252051529979763,0.48104884257795877
19,rsa,scincl,title,0.4534716113018459,0.19266234009615812,0.26080927120568775
19,rsa,scincl,abstract,0.4534716113018459,0.029275181104185144,0.42419643019766073
19,rsa,scibert,title,0.40959214267914673,0.6223985486344956,-0.2128064059553489
19,rsa,scibert,abstract,0.40959214267914673,0.014303351515254747,0.395288791163892
19,rsa,bert,title,0.3847192869537983,0.42263499247108904,-0.03791570551729073
19,rsa,bert,abstract,0.3847192869537983,0.010711657265783159,0.37400762968801515
19,rsa,mpnet,title,0.40607337890535034,0.19248859163522036,0.21358478727012997
19,rsa,mpnet,abstract,0.40607337890535034,0.02148232591620669,0.38459105298914364
19,rsa,minilm,title,0.4021658686639153,0.23853922319185106,0.16362664547206424
19,rsa,minilm,abstract,0.4021658686639153,0.02963330282458365,0.37253256583933164
19,rsa,pubmedbert,title,0.3916953911334043,0.5324137978460323,-0.14071840671262797
19,rsa,pubmedbert,abstract,0.3916953911334043,0.01533343554383948,0.3763619555895648
19,rsa,biobert,title,0.411518181431629,0.6245015672517514,-0.21298338582012244
19,rsa,biobert,abstract,0.411518181431629,0.02084311690460594,0.39067506452702305
19,rsa,simcse,title,0.47811920478096454,0.4744938668922295,0.0036253378887350363
19,rsa,simcse,abstract,0.47811920478096454,0.022543054281858876,0.45557615049910566
19,neighbors25,specter,title,0.6192044444444444,0.5795600000000001,0.03964444444444437
19,neighbors25,specter,abstract,0.6192044444444444,0.28879999999999995,0.3304044444444445
19,neighbors25,specter2,title,0.6514266666666667,0.58764,0.06378666666666666
19,neighbors25,specter2,abstract,0.6514266666666667,0.2756399999999999,0.3757866666666668
19,neighbors25,scincl,title,0.6130133333333334,0.5564,0.056613333333333404
19,neighbors25,scincl,abstract,0.6130133333333334,0.21792,0.3950933333333334
19,neighbors25,scibert,title,0.5973377777777779,0.78632,-0.18898222222222216
19,neighbors25,scibert,abstract,0.5973377777777779,0.13647999999999993,0.4608577777777779
19,neighbors25,bert,title,0.6022222222222222,0.74912,-0.1468977777777778
19,neighbors25,bert,abstract,0.6022222222222222,0.13084000000000007,0.47138222222222215
19,neighbors25,mpnet,title,0.59748,0.47851999999999995,0.11896000000000007
19,neighbors25,mpnet,abstract,0.59748,0.15232,0.44516
19,neighbors25,minilm,title,0.6102266666666666,0.56108,0.04914666666666656
19,neighbors25,minilm,abstract,0.6102266666666666,0.19840000000000002,0.41182666666666656
19,neighbors25,pubmedbert,title,0.6036444444444444,0.78108,-0.17743555555555557
19,neighbors25,pubmedbert,abstract,0.6036444444444444,0.14248000000000005,0.4611644444444444
19,neighbors25,biobert,title,0.6102933333333334,0.8016,-0.19130666666666662
19,neighbors25,biobert,abstract,0.6102933333333334,0.16947999999999996,0.4408133333333334
19,neighbors25,simcse,title,0.67076,0.7814,-0.11063999999999996
19,neighbors25,simcse,abstract,0.67076,0.21567999999999998,0.45508000000000004
20,cka,specter,title,0.43252869282909523,0.28910406885403517,0.14342462397506006
20,cka,specter,abstract,0.43252869282909523,0.05587111655283894,0.3766575762762563
20,cka,specter2,title,0.4012686974186357,0.2611797729017086,0.14008892451692712
20,cka,specter2,abstract,0.4012686974186357,0.06681467552531029,0.3344540218933254
20,cka,scincl,title,0.4038142199943443,0.28844444920745593,0.11536977078688837
20,cka,scincl,abstract,0.4038142199943443,0.037960467604352566,0.36585375238999174
20,cka,scibert,title,0.3931321764939657,0.5985527542799556,-0.20542057778598988
20,cka,scibert,abstract,0.3931321764939657,0.014709449653722895,0.3784227268402428
20,cka,bert,title,0.38388087431555834,0.5671830905770836,-0.18330221626152526
20,cka,bert,abstract,0.38388087431555834,0.01768996743622986,0.3661909068793285
20,cka,mpnet,title,0.39371246789204906,0.24680875285610904,0.14690371503594002
20,cka,mpnet,abstract,0.39371246789204906,0.02563573057325652,0.36807673731879254
20,cka,minilm,title,0.40973588267354394,0.31410089086475146,0.09563499180879248
20,cka,minilm,abstract,0.40973588267354394,0.033143832168662346,0.3765920505048816
20,cka,pubmedbert,title,0.4511094511111699,0.6795546952687133,-0.22844524415754336
20,cka,pubmedbert,abstract,0.4511094511111699,0.02660507083553354,0.42450438027563636
20,cka,biobert,title,0.45128504809727116,0.7465261824472478,-0.2952411343499766
20,cka,biobert,abstract,0.45128504809727116,0.04825415038610148,0.4030308977111697
20,cka,simcse,title,0.43167711113447954,0.543125541794034,-0.11144843065955451
20,cka,simcse,abstract,0.43167711113447954,0.03258356422993425,0.3990935469045453
20,rsa,specter,title,0.4807506196403774,0.3130802985372022,0.1676703211031752
20,rsa,specter,abstract,0.4807506196403774,0.05853595219434138,0.42221466744603603
20,rsa,specter2,title,0.5096557121664742,0.30675429972038815,0.20290141244608606
20,rsa,specter2,abstract,0.5096557121664742,0.07612424551630836,0.43353146665016584
20,rsa,scincl,title,0.48035730525405934,0.27554177175035466,0.20481553350370468
20,rsa,scincl,abstract,0.48035730525405934,0.035278790722195086,0.44507851453186426
20,rsa,scibert,title,0.43486701385700116,0.6841972918384915,-0.24933027798149038
20,rsa,scibert,abstract,0.43486701385700116,0.012873148602679407,0.42199386525432175
20,rsa,bert,title,0.42338434207629394,0.5411479455733706,-0.11776360349707671
20,rsa,bert,abstract,0.42338434207629394,0.013272126997677214,0.4101122150786167
20,rsa,mpnet,title,0.42060112711800407,0.26291360226028027,0.1576875248577238
20,rsa,mpnet,abstract,0.42060112711800407,0.027121433173795118,0.39347969394420895
20,rsa,minilm,title,0.4223525689665489,0.30014230824035804,0.12221026072619084
20,rsa,minilm,abstract,0.4223525689665489,0.030789754830470528,0.39156281413607835
20,rsa,pubmedbert,title,0.4387970545031596,0.6556387717360967,-0.21684171723293716
20,rsa,pubmedbert,abstract,0.4387970545031596,0.01613682452383991,0.4226602299793197
20,rsa,biobert,title,0.4393774699532773,0.7131721856844297,-0.27379471573115244
20,rsa,biobert,abstract,0.4393774699532773,0.02520435027000767,0.41417311968326964
20,rsa,simcse,title,0.4881170510271258,0.4885164511667883,-0.000399400139662498
20,rsa,simcse,abstract,0.4881170510271258,0.023074909893683104,0.4650421411334427
20,neighbors25,specter,title,0.6890444444444445,0.6442399999999999,0.044804444444444536
20,neighbors25,specter,abstract,0.6890444444444445,0.2984399999999999,0.39060444444444453
20,neighbors25,specter2,title,0.6878355555555556,0.62572,0.06211555555555559
20,neighbors25,specter2,abstract,0.6878355555555556,0.33928,0.3485555555555556
20,neighbors25,scincl,title,0.6786888888888888,0.62124,0.05744888888888877
20,neighbors25,scincl,abstract,0.6786888888888888,0.23992000000000002,0.43876888888888876
20,neighbors25,scibert,title,0.6650444444444444,0.8412,-0.1761555555555555
20,neighbors25,scibert,abstract,0.6650444444444444,0.15516000000000008,0.5098844444444444
20,neighbors25,bert,title,0.6661955555555555,0.81004,-0.14384444444444444
20,neighbors25,bert,abstract,0.6661955555555555,0.16079999999999994,0.5053955555555556
20,neighbors25,mpnet,title,0.6466311111111112,0.5256799999999999,0.12095111111111123
20,neighbors25,mpnet,abstract,0.6466311111111112,0.16408,0.48255111111111115
20,neighbors25,minilm,title,0.6536133333333334,0.5944,0.05921333333333334
20,neighbors25,minilm,abstract,0.6536133333333334,0.19499999999999995,0.45861333333333343
20,neighbors25,pubmedbert,title,0.68596,0.85628,-0.17032000000000003
20,neighbors25,pubmedbert,abstract,0.68596,0.16959999999999997,0.51636
20,neighbors25,biobert,title,0.6878888888888889,0.85068,-0.1627911111111111
20,neighbors25,biobert,abstract,0.6878888888888889,0.2120399999999999,0.475848888888889
20,neighbors25,simcse,title,0.7086533333333334,0.79548,-0.08682666666666661
20,neighbors25,simcse,abstract,0.7086533333333334,0.23224,0.47641333333333336
21,cka,specter,title,0.19942172677306733,0.11938350458598035,0.08003822218708698
21,cka,specter,abstract,0.19942172677306733,0.030616533991989048,0.16880519278107828
21,cka,specter2,title,0.22726545985013613,0.11483790982711861,0.11242755002301752
21,cka,specter2,abstract,0.22726545985013613,0.030218271544738218,0.1970471883053979
21,cka,scincl,title,0.22356732141115213,0.11130285494405445,0.11226446646709767
21,cka,scincl,abstract,0.22356732141115213,0.02157860359939545,0.20198871781175667
21,cka,scibert,title,0.22015549925817635,0.3051119161325113,-0.08495641687433497
21,cka,scibert,abstract,0.22015549925817635,0.008848687281937884,0.21130681197623846
21,cka,bert,title,0.21510817844450772,0.21180390287644457,0.0033042755680631475
21,cka,bert,abstract,0.21510817844450772,0.008409481041014577,0.20669869740349314
21,cka,mpnet,title,0.2116452377000628,0.10742252484261594,0.10422271285744686
21,cka,mpnet,abstract,0.2116452377000628,0.016288264826761267,0.19535697287330153
21,cka,minilm,title,0.23154931762242914,0.1499433205395807,0.08160599708284844
21,cka,minilm,abstract,0.23154931762242914,0.019345290977622387,0.21220402664480675
21,cka,pubmedbert,title,0.22684475982059904,0.2989639444464337,-0.07211918462583466
21,cka,pubmedbert,abstract,0.22684475982059904,0.011192115110909007,0.21565264470969003
21,cka,biobert,title,0.21528682942939115,0.49276311125332306,-0.2774762818239319
21,cka,biobert,abstract,0.21528682942939115,0.025349863530364836,0.1899369658990263
21,cka,simcse,title,0.2775445047055283,0.33715767669856267,-0.05961317199303434
21,cka,simcse,abstract,0.2775445047055283,0.018538863319816246,0.2590056413857121
21,rsa,specter,title,0.30982414645839407,0.17132480524581284,0.13849934121258123
21,rsa,specter,abstract,0.30982414645839407,0.0406077437455139,0.26921640271288017
21,rsa,specter2,title,0.37868089196870214,0.16901531136704318,0.20966558060165896
21,rsa,specter2,abstract,0.37868089196870214,0.04660217748699902,0.3320787144817031
21,rsa,scincl,title,0.3717243904883117,0.1531271999718139,0.21859719051649779
21,rsa,scincl,abstract,0.3717243904883117,0.026979250414453815,0.34474514007385787
21,rsa,scibert,title,0.3299203680411325,0.43632214854180973,-0.10640178050067722
21,rsa,scibert,abstract,0.3299203680411325,0.012784987630962141,0.31713538041017036
21,rsa,bert,title,0.30961519609587,0.2630353317230908,0.04657986437277922
21,rsa,bert,abstract,0.30961519609587,0.01240571733701823,0.2972094787588518
21,rsa,mpnet,title,0.3048108929376948,0.13881733266204677,0.16599356027564804
21,rsa,mpnet,abstract,0.3048108929376948,0.02110007667175473,0.2837108162659401
21,rsa,minilm,title,0.32216464549174534,0.17944677532062048,0.14271787017112486
21,rsa,minilm,abstract,0.32216464549174534,0.022948680825375156,0.2992159646663702
21,rsa,pubmedbert,title,0.32104262352660656,0.41717443303393675,-0.09613180950733019
21,rsa,pubmedbert,abstract,0.32104262352660656,0.013188168509971065,0.3078544550166355
21,rsa,biobert,title,0.32856534861857967,0.5248677795986689,-0.19630243098008926
21,rsa,biobert,abstract,0.32856534861857967,0.028582111946452993,0.2999832366721267
21,rsa,simcse,title,0.42047011690400793,0.3262550021591367,0.09421511474487121
21,rsa,simcse,abstract,0.42047011690400793,0.01873007404682614,0.4017400428571818
21,neighbors25,specter,title,0.5982355555555556,0.5444800000000001,0.053755555555555556
21,neighbors25,specter,abstract,0.5982355555555556,0.30452,0.2937155555555556
21,neighbors25,specter2,title,0.6294577777777778,0.52916,0.10029777777777782
21,neighbors25,specter2,abstract,0.6294577777777778,0.2774,0.3520577777777778
21,neighbors25,scincl,title,0.5969599999999999,0.49492,0.10203999999999991
21,neighbors25,scincl,abstract,0.5969599999999999,0.23495999999999995,0.362
21,neighbors25,scibert,title,0.5949955555555556,0.77112,-0.17612444444444442
21,neighbors25,scibert,abstract,0.5949955555555556,0.13568000000000002,0.4593155555555556
21,neighbors25,bert,title,0.6186799999999999,0.7618,-0.14312000000000014
21,neighbors25,bert,abstract,0.6186799999999999,0.16280000000000006,0.45587999999999984
21,neighbors25,mpnet,title,0.5773733333333334,0.45475999999999994,0.12261333333333346
21,neighbors25,mpnet,abstract,0.5773733333333334,0.17303999999999997,0.40433333333333343
21,neighbors25,minilm,title,0.5890888888888889,0.5196000000000001,0.06948888888888882
21,neighbors25,minilm,abstract,0.5890888888888889,0.18896000000000002,0.40012888888888887
21,neighbors25,pubmedbert,title,0.6009866666666667,0.76376,-0.16277333333333333
21,neighbors25,pubmedbert,abstract,0.6009866666666667,0.14651999999999998,0.4544666666666667
21,neighbors25,biobert,title,0.6020933333333334,0.77284,-0.1707466666666666
21,neighbors25,biobert,abstract,0.6020933333333334,0.18891999999999998,0.4131733333333334
21,neighbors25,simcse,title,0.6657288888888888,0.77068,-0.10495111111111122
21,neighbors25,simcse,abstract,0.6657288888888888,0.22251999999999994,0.4432088888888889
22,cka,specter,title,0.371698823195716,0.202104079964749,0.16959474323096702
22,cka,specter,abstract,0.371698823195716,0.045734048279084005,0.325964774916632
22,cka,specter2,title,0.36934263057491606,0.2076711054505379,0.16167152512437816
22,cka,specter2,abstract,0.36934263057491606,0.04066229290313039,0.32868033767178567
22,cka,scincl,title,0.36341430333346253,0.1918099827165871,0.17160432061687542
22,cka,scincl,abstract,0.36341430333346253,0.024609333439188807,0.3388049698942737
22,cka,scibert,title,0.38063660198958904,0.4748166251431035,-0.09418002315351448
22,cka,scibert,abstract,0.38063660198958904,0.01322923348349836,0.3674073685060907
22,cka,bert,title,0.3634348161302895,0.3956544169176551,-0.03221960078736563
22,cka,bert,abstract,0.3634348161302895,0.013614077160324256,0.34982073896996524
22,cka,mpnet,title,0.36886584749762036,0.19836659524973665,0.1704992522478837
22,cka,mpnet,abstract,0.36886584749762036,0.023999890421777526,0.34486595707584283
22,cka,minilm,title,0.39764821721167115,0.2541933558010391,0.14345486141063207
22,cka,minilm,abstract,0.39764821721167115,0.030533459932071905,0.36711475727959925
22,cka,pubmedbert,title,0.3721388192250084,0.49491485333360574,-0.12277603410859733
22,cka,pubmedbert,abstract,0.3721388192250084,0.01837125413097762,0.3537675650940308
22,cka,biobert,title,0.36198919541692415,0.6292870852579047,-0.2672978898409805
22,cka,biobert,abstract,0.36198919541692415,0.02652349916688601,0.33546569625003814
22,cka,simcse,title,0.40639228790530296,0.426339529555089,-0.019947241649786063
22,cka,simcse,abstract,0.40639228790530296,0.02687470910161982,0.37951757880368314
22,rsa,specter,title,0.5023398526803494,0.2518043221825156,0.25053553049783384
22,rsa,specter,abstract,0.5023398526803494,0.06072800298932235,0.44161184969102707
22,rsa,specter2,title,0.5423229623749747,0.2505721680684284,0.29175079430654627
22,rsa,specter2,abstract,0.5423229623749747,0.05508149146771235,0.48724147090726233
22,rsa,scincl,title,0.5780513700457948,0.1969458641778682,0.3811055058679266
22,rsa,scincl,abstract,0.5780513700457948,0.026474009635682028,0.5515773604101127
22,rsa,scibert,title,0.48004488629677966,0.5729763927899381,-0.0929315064931584
22,rsa,scibert,abstract,0.48004488629677966,0.015935354193843954,0.4641095321029357
22,rsa,bert,title,0.45952542301031357,0.4341910648629774,0.025334358147336145
22,rsa,bert,abstract,0.45952542301031357,0.013252547392632374,0.4462728756176812
22,rsa,mpnet,title,0.49384235308677266,0.23885908273514456,0.2549832703516281
22,rsa,mpnet,abstract,0.49384235308677266,0.02760824087102176,0.4662341122157509
22,rsa,minilm,title,0.5086469418182832,0.2859508646573756,0.22269607716090756
22,rsa,minilm,abstract,0.5086469418182832,0.035667966528661776,0.4729789752896214
22,rsa,pubmedbert,title,0.473869359728341,0.562717844014293,-0.08884848428595205
22,rsa,pubmedbert,abstract,0.473869359728341,0.01723904764759676,0.4566303120807442
22,rsa,biobert,title,0.47351581750162336,0.6030147212610351,-0.1294989037594117
