metric,model,field_a,field_b,field_a_name,field_b_name,value_a,value_b,raw_difference_b_minus_a,relative_difference_primary,relative_min,relative_max,relative_q05,relative_q95,half_min,half_max,external_min,external_max,positive_repetitions,negative_repetitions,direction,direction_and_alternatives,direction_minimum_0,direction_minimum_0.01,direction_minimum_0.05,direction_minimum_0.1
pr,specter2,16,36,Chemistry,Health Professions,54.48864957788247,61.496411116188376,7.007761538305907,0.12083903730998596,0.09905799325788525,0.13848943823667717,0.09997748230519996,0.13519768395705514,0.09905799325788525,0.13848943823667717,0.102186376949746,0.1286637440344506,25,0,1,0,1,1,1,0
pr,scincl,16,36,Chemistry,Health Professions,35.237278549736686,41.38470817005598,6.1474296203192935,0.16046124313639903,0.12901363095029472,0.1856325370205708,0.13109650817872745,0.18225474653665893,0.12901363095029472,0.1856325370205708,0.14795815321465186,0.182295124604426,25,0,1,0,1,1,1,1
pr,scibert,16,36,Chemistry,Health Professions,27.110749205577207,34.79639940077479,7.6856501951975815,0.24829604878325776,0.20151293175048585,0.28018902901497655,0.21585805780229325,0.27407665488395216,0.20151293175048585,0.28018902901497655,0.22976165655264094,0.2632375078522966,25,0,1,1,1,1,1,1
pr,bert,16,36,Chemistry,Health Professions,12.070750325409003,30.997824451027,18.927074125618,0.8789273489483344,0.829160103885683,0.9195661704750663,0.8344997763032396,0.8968073779555348,0.829160103885683,0.9195661704750663,0.8344108932826091,0.8931910032454854,25,0,1,1,1,1,1,1
pr,mpnet,16,36,Chemistry,Health Professions,56.72968098519109,71.1634882389811,14.433807253790015,0.2257166249198238,0.19014746856196793,0.25037842628166834,0.1939168569253271,0.2464988557748094,0.19014746856196793,0.25037842628166834,0.21258782520941844,0.2476074192913889,25,0,1,1,1,1,1,1
pr,minilm,16,36,Chemistry,Health Professions,66.84243584434833,83.82851765067356,16.98608180632523,0.22547254679564294,0.19655707425250732,0.24471449033195605,0.19827387720940057,0.24194006926466594,0.19655707425250732,0.24471449033195605,0.21500289577401785,0.24217401675955616,25,0,1,1,1,1,1,1
pr,pubmedbert,16,36,Chemistry,Health Professions,24.67999453176006,26.71928807893594,2.0392935471758804,0.07935105097173131,-0.014563863565465586,0.1388549901045629,0.03764087261350961,0.10957360389022186,-0.014563863565465586,0.1388549901045629,0.05045682928229676,0.11034352097510713,24,1,0,0,0,0,0,0
pr,biobert,16,36,Chemistry,Health Professions,25.62944202298116,38.202233908829584,12.572791885848424,0.3939358226871411,0.3185125437005546,0.439577292947341,0.35495421085063095,0.43119890202455113,0.3185125437005546,0.439577292947341,0.3905712285586417,0.4296753813574782,25,0,1,1,1,1,1,1
pr,simcse,16,36,Chemistry,Health Professions,27.52578103807633,40.964086942554026,13.438305904477694,0.39241733998606004,0.3582652880717568,0.4254618021207218,0.3607147770575504,0.42045539242693036,0.3582652880717568,0.4216690854178618,0.39709958778067334,0.4254618021207218,25,0,1,1,1,1,1,1
pr,specter,17,18,Computer Science,Decision Sciences,46.58824007449815,41.11987928924568,-5.468360785252472,-0.12469451687988066,-0.16257574120103396,-0.11707541487435337,-0.15437625281394335,-0.11865688409237195,-0.15152265361526335,-0.11707541487435337,-0.16257574120103396,-0.1281515808257243,0,25,-1,-1,-1,-1,-1,-1
pr,specter2,17,18,Computer Science,Decision Sciences,48.83406684219539,54.60763120035298,5.773564358157586,0.11162934227515799,0.07291193616613362,0.12767012328802577,0.08199593717406252,0.12195084595114586,0.08070707008948118,0.12767012328802577,0.07291193616613362,0.1088180700740103,25,0,1,1,1,1,1,0
pr,scincl,17,18,Computer Science,Decision Sciences,42.89758348679841,38.675840811512664,-4.221742675285746,-0.10350779586859038,-0.14310113211906672,-0.08529500616876357,-0.13839223340475387,-0.09504692450259218,-0.14310113211906672,-0.08529500616876357,-0.13949597935234098,-0.11739679519588134,0,25,-1,0,-1,-1,-1,0
pr,scibert,17,18,Computer Science,Decision Sciences,43.54916888334287,43.28678884090963,-0.262380042433243,-0.006043119677828177,-0.06532834209287937,0.04394246886990177,-0.049202133144330897,0.03540590692006947,-0.06532834209287937,0.04394246886990177,-0.037313505897213314,0.0193228185997189,7,18,0,0,0,0,0,0
pr,bert,17,18,Computer Science,Decision Sciences,26.42866194564211,27.438845820943083,1.0101838753009744,0.037506241412846884,-0.029046272481786022,0.09634203159772811,-0.01580677190806004,0.08285056489765444,-0.029046272481786022,0.09634203159772811,-0.007260379826472405,0.06968389868605508,21,4,0,0,0,0,0,0
pr,mpnet,17,18,Computer Science,Decision Sciences,87.67811338993553,69.7888131595771,-17.88930023035843,-0.22721342979579223,-0.26134350311098276,-0.20332966590015294,-0.23725766185591413,-0.2149250113012096,-0.26134350311098276,-0.21482086223339777,-0.23683258399918067,-0.20332966590015294,0,25,-1,-1,-1,-1,-1,-1
pr,minilm,17,18,Computer Science,Decision Sciences,84.38089337486772,78.24813594590792,-6.132757428959806,-0.07542020578458133,-0.11272384876770093,-0.060588458447799406,-0.09731815530930757,-0.06169825298913304,-0.11272384876770093,-0.060588458447799406,-0.09649406693035767,-0.06112920781996996,0,25,-1,-1,-1,-1,-1,0
pr,pubmedbert,17,18,Computer Science,Decision Sciences,32.74745785214772,33.95335717916316,1.2058993270154446,0.036158458527062017,-0.0121037299033489,0.07004349085856104,-0.011167052974444189,0.06121924376506842,-0.0121037299033489,0.07004349085856104,-0.0014908805574913296,0.056249085215924144,19,6,0,0,0,0,0,0
pr,biobert,17,18,Computer Science,Decision Sciences,36.389306573138974,39.61179522908837,3.222488655949398,0.08480110365597246,0.02952385122382661,0.11338361049503547,0.047999187620086765,0.11257823960154759,0.02952385122382661,0.11338361049503547,0.05774626769944807,0.11312310329478449,25,0,1,0,1,1,0,0
pr,simcse,17,18,Computer Science,Decision Sciences,38.89016584420782,40.470721816570695,1.5805559723628733,0.03983211425554683,0.008184284282572249,0.06380904043693218,0.01043079228653405,0.05253696801176365,0.008184284282572249,0.06380904043693218,0.011459681785882126,0.04517558061452993,25,0,1,1,1,0,0,0
pr,specter,17,19,Computer Science,Earth and Planetary Sciences,46.58824007449815,23.93964593540556,-22.64859413909259,-0.6422592656729345,-0.6701557345666658,-0.6074667258648428,-0.6550841959859292,-0.614769484313504,-0.655500686079837,-0.6074667258648428,-0.6701557345666658,-0.6147693866741123,0,25,-1,-1,-1,-1,-1,-1
pr,specter2,17,19,Computer Science,Earth and Planetary Sciences,48.83406684219539,55.17202317375601,6.337956331560619,0.12187663877352889,0.08463963466708896,0.13545827913152717,0.09683390800407383,0.13068988839974982,0.10108337425569171,0.13545827913152717,0.08463963466708896,0.12697124894293732,25,0,1,1,1,1,1,0
pr,scincl,17,19,Computer Science,Earth and Planetary Sciences,42.89758348679841,25.717900008517706,-17.179683478280705,-0.5007523842473088,-0.5192380169735255,-0.4685357704388069,-0.514050420058753,-0.4814386484838694,-0.5192380169735255,-0.4685357704388069,-0.5131365073742205,-0.4811384748297635,0,25,-1,-1,-1,-1,-1,-1
pr,scibert,17,19,Computer Science,Earth and Planetary Sciences,43.54916888334287,31.482199611676435,-12.066969271666437,-0.3216513176743527,-0.36093719234811183,-0.27609071828249193,-0.3371888384455024,-0.2876268347945913,-0.36093719234811183,-0.27609071828249193,-0.3363615892780388,-0.3085728460368397,0,25,-1,-1,-1,-1,-1,-1
pr,bert,17,19,Computer Science,Earth and Planetary Sciences,26.42866194564211,25.819989981255276,-0.6086719643868328,-0.02329904952336162,-0.07012336746620548,0.028100437720323907,-0.05597468048512827,0.019031210457132897,-0.054655878148713304,0.028100437720323907,-0.07012336746620548,-0.0035842169517163844,5,20,0,0,0,0,0,0
pr,mpnet,17,19,Computer Science,Earth and Planetary Sciences,87.67811338993553,48.626482199199806,-39.051631190735726,-0.5730053491145602,-0.5852734083914692,-0.5294963208679859,-0.5813432549855025,-0.5374256719923309,-0.5852734083914692,-0.5342965411291614,-0.58106425336632,-0.5294963208679859,0,25,-1,-1,-1,-1,-1,-1
pr,minilm,17,19,Computer Science,Earth and Planetary Sciences,84.38089337486772,60.95108894998409,-23.429804424883635,-0.3224314985604807,-0.33974279240240507,-0.29794425207014424,-0.33808943466654506,-0.3001858373743477,-0.3382135652573012,-0.2995620395313243,-0.33974279240240507,-0.29794425207014424,0,25,-1,-1,-1,-1,-1,-1
pr,pubmedbert,17,19,Computer Science,Earth and Planetary Sciences,32.74745785214772,29.49927072875116,-3.2481871233965585,-0.1043649103317954,-0.15036131196650196,-0.03770234150227197,-0.1336084656664509,-0.08102714173342024,-0.15036131196650196,-0.03770234150227197,-0.12967373462934578,-0.10192140826814283,0,25,-1,-1,-1,-1,0,0
pr,biobert,17,19,Computer Science,Earth and Planetary Sciences,36.389306573138974,32.464301807906374,-3.9250047652326003,-0.11401013999182391,-0.1758913301278067,-0.05794364707728055,-0.1740303624934038,-0.08612649358749933,-0.1748023943423078,-0.05794364707728055,-0.1758913301278067,-0.09165305888507735,0,25,-1,-1,-1,-1,-1,0
pr,simcse,17,19,Computer Science,Earth and Planetary Sciences,38.89016584420782,36.328939339815435,-2.561226504392387,-0.0681004247026432,-0.10717315781836247,-0.04015838402633703,-0.10220423761877226,-0.043747383625211474,-0.10717315781836247,-0.0419321793576057,-0.07732952491927711,-0.04015838402633703,0,25,-1,0,-1,-1,0,0
pr,specter,17,20,Computer Science,"Economics, Econometrics and Finance",46.58824007449815,28.94583805921996,-17.642402015278194,-0.4671375477448952,-0.49406207434694444,-0.4433267564341734,-0.483963281255712,-0.4479374393987116,-0.49406207434694444,-0.4433267564341734,-0.479525778442653,-0.4481363850299989,0,25,-1,-1,-1,-1,-1,-1
pr,specter2,17,20,Computer Science,"Economics, Econometrics and Finance",48.83406684219539,58.33536096579622,9.501294123600829,0.17731351781822835,0.13648953061186972,0.19298933840606167,0.14959612416054763,0.18821505569165037,0.13648953061186972,0.1889368033486847,0.16212226257830253,0.19298933840606167,25,0,1,1,1,1,1,1
pr,scincl,17,20,Computer Science,"Economics, Econometrics and Finance",42.89758348679841,34.782857396953005,-8.114726089845405,-0.20892585051078874,-0.2509003048256364,-0.18855596274652991,-0.24601667591736986,-0.1940938194707859,-0.2509003048256364,-0.18855596274652991,-0.24898356046055128,-0.2032622788771902,0,25,-1,-1,-1,-1,-1,-1
pr,scibert,17,20,Computer Science,"Economics, Econometrics and Finance",43.54916888334287,39.24759483358581,-4.301574049757065,-0.10390681607951693,-0.14342628907068256,-0.06798133941335213,-0.1340060627683182,-0.08085825618264551,-0.1346656821289564,-0.06798133941335213,-0.14342628907068256,-0.10730836922056591,0,25,-1,-1,-1,-1,-1,0
pr,bert,17,20,Computer Science,"Economics, Econometrics and Finance",26.42866194564211,34.60562497000087,8.17696302435876,0.2679465407914193,0.19898158216445838,0.3026548024991336,0.21772524025905404,0.2932755637022884,0.24021477391977974,0.3026548024991336,0.19898158216445838,0.24745945883199594,25,0,1,1,1,1,1,1
pr,mpnet,17,20,Computer Science,"Economics, Econometrics and Finance",87.67811338993553,70.30296277165111,-17.375150618284422,-0.21996496087306966,-0.24647945538515456,-0.18778183415563623,-0.24296816854203335,-0.19001504986168144,-0.24647945538515456,-0.1885079600426688,-0.23691183122765738,-0.18778183415563623,0,25,-1,-1,-1,-1,-1,-1
pr,minilm,17,20,Computer Science,"Economics, Econometrics and Finance",84.38089337486772,77.92699080914724,-6.453902565720483,-0.07952666745878388,-0.11586077599040832,-0.06006042895702244,-0.10456875506820018,-0.06071977644826018,-0.11586077599040832,-0.06006042895702244,-0.09246696491830793,-0.06265261559781175,0,25,-1,-1,-1,-1,-1,0
pr,pubmedbert,17,20,Computer Science,"Economics, Econometrics and Finance",32.74745785214772,29.60517177853673,-3.1422860736109897,-0.10079081162166846,-0.2002817044741197,-0.015986012550336916,-0.1943329442624576,-0.06434751287341821,-0.19890886347932046,-0.015986012550336916,-0.2002817044741197,-0.09506568002963908,0,25,-1,-1,-1,-1,0,0
pr,biobert,17,20,Computer Science,"Economics, Econometrics and Finance",36.389306573138974,38.407837736478534,2.01853116333956,0.05397348206193521,-0.04564627162816324,0.13980741721940906,-0.03577323084456194,0.10856736816056604,-0.04564627162816324,0.13980741721940906,-0.023772083889260203,0.0750790443106278,18,7,0,0,0,0,0,0
pr,simcse,17,20,Computer Science,"Economics, Econometrics and Finance",38.89016584420782,44.439896040579406,5.549730196371584,0.1331987537473495,0.10622491305079525,0.1508638364812213,0.11133898399924563,0.14679641835678398,0.10622491305079525,0.1508638364812213,0.12826021376988253,0.1469719797124506,25,0,1,1,1,1,1,1
pr,specter,17,21,Computer Science,Energy,46.58824007449815,19.970103961379806,-26.618136113118346,-0.7998437010022356,-0.8720584478075952,-0.7665713385044349,-0.8319199785556203,-0.7738411057241376,-0.8296407058448325,-0.7665713385044349,-0.8720584478075952,-0.7876398572552678,0,25,-1,-1,-1,-1,-1,-1
pr,specter2,17,21,Computer Science,Energy,48.83406684219539,33.19557535623353,-15.638491485961858,-0.3812887894386397,-0.41714114516985923,-0.35620160734001666,-0.40293944329632975,-0.36988825344175014,-0.4018299950581083,-0.35620160734001666,-0.41714114516985923,-0.3781308089536291,0,25,-1,0,-1,-1,-1,-1
pr,scincl,17,21,Computer Science,Energy,42.89758348679841,18.906505603674,-23.99107788312441,-0.776358918517669,-0.8270915305743001,-0.7438358914005453,-0.7980194150120937,-0.7536746259150042,-0.7921334713349071,-0.7438358914005453,-0.8270915305743001,-0.7668457336489743,0,25,-1,-1,-1,-1,-1,-1
pr,scibert,17,21,Computer Science,Energy,43.54916888334287,24.186280677478077,-19.362888205864795,-0.5717209624032535,-0.6183348655667567,-0.5228962016788579,-0.614720948326317,-0.5260384456092522,-0.609305278116883,-0.5228962016788579,-0.6183348655667567,-0.5663291431339361,0,25,-1,-1,-1,-1,-1,-1
pr,bert,17,21,Computer Science,Energy,26.42866194564211,14.836325107074824,-11.592336838567284,-0.5618485629842955,-0.6471933775314016,-0.5153158210264835,-0.6018894149875672,-0.5232938655984406,-0.5821051521704742,-0.5153158210264835,-0.6471933775314016,-0.5516012935032946,0,25,-1,-1,-1,-1,-1,-1
pr,mpnet,17,21,Computer Science,Energy,87.67811338993553,35.81297559482844,-51.865137795107096,-0.8399818678658846,-0.8802099540287401,-0.8020846327068191,-0.8509870961807282,-0.8063773125284481,-0.8418870670909909,-0.8020846327068191,-0.8802099540287401,-0.8437569962789819,0,25,-1,-1,-1,-1,-1,-1
pr,minilm,17,21,Computer Science,Energy,84.38089337486772,43.21583084064688,-41.165062534220844,-0.6452369806091863,-0.6901373715297505,-0.6188693401837276,-0.6579670720094014,-0.6225818178633831,-0.6560059980257263,-0.6188693401837276,-0.6901373715297505,-0.6393544626629687,0,25,-1,-1,-1,-1,-1,-1
pr,pubmedbert,17,21,Computer Science,Energy,32.74745785214772,19.22374239105444,-13.523715461093278,-0.5204311387002143,-0.5730848761818169,-0.4516803107102209,-0.5581045542786744,-0.45817611542907366,-0.5730848761818169,-0.4516803107102209,-0.5596714143380719,-0.5029994878475033,0,25,-1,-1,-1,-1,-1,-1
pr,biobert,17,21,Computer Science,Energy,36.389306573138974,24.515121937317833,-11.874184635821141,-0.3899284477739558,-0.44339157672494073,-0.34057561104066236,-0.41280982299525126,-0.3473207714606037,-0.4025302746203185,-0.34057561104066236,-0.44339157672494073,-0.37135042511546906,0,25,-1,-1,-1,-1,-1,-1
pr,simcse,17,21,Computer Science,Energy,38.89016584420782,26.12952212229402,-12.760643721913802,-0.392516301477426,-0.4312080932206731,-0.3607827194406917,-0.4261403517037551,-0.3666453826331453,-0.4256854691954854,-0.3607827194406917,-0.4312080932206731,-0.37024360369618503,0,25,-1,-1,-1,-1,-1,-1
pr,specter,17,22,Computer Science,Engineering,46.58824007449815,43.461813880918875,-3.1264261935792774,-0.06943751960719853,-0.11006316883350997,-0.05601080467448802,-0.10374334023108656,-0.061981917358894474,-0.09039727479645589,-0.05601080467448802,-0.11006316883350997,-0.0750460495288552,0,25,-1,0,-1,-1,-1,0
pr,specter2,17,22,Computer Science,Engineering,48.83406684219539,58.23412972829961,9.400062886104216,0.17559019741058404,0.1380661798628195,0.18693534570249157,0.14457902925114874,0.18371037743434965,0.1380661798628195,0.18592444215924817,0.14236136099761393,0.18693534570249157,25,0,1,1,1,1,1,1
pr,scincl,17,22,Computer Science,Engineering,42.89758348679841,39.33999761169864,-3.557585875099768,-0.08651971100265704,-0.13767832748578046,-0.07623332007017215,-0.12249977552717678,-0.07790538861488608,-0.11005098137237875,-0.07623332007017215,-0.13767832748578046,-0.09470137496883645,0,25,-1,0,-1,-1,-1,0
pr,scibert,17,22,Computer Science,Engineering,43.54916888334287,43.97171034938446,0.4225414660415865,0.009655786590488968,-0.06135635439971788,0.055778616148688696,-0.05161384055921733,0.02998855499927985,-0.03948770786390638,0.055778616148688696,-0.06135635439971788,-0.024750809866436595,12,13,0,0,0,0,0,0
pr,bert,17,22,Computer Science,Engineering,26.42866194564211,30.017933210268335,3.589271264626227,0.12717405734437462,0.06475820349586128,0.1731764873044385,0.07208027797655253,0.156115367274876,0.08402221234290279,0.1731764873044385,0.06475820349586128,0.11045587358516491,25,0,1,0,1,1,1,0
pr,mpnet,17,22,Computer Science,Engineering,87.67811338993553,85.75532862408365,-1.9227847658518868,-0.02217317195026853,-0.05118592901458681,-0.004923726972813209,-0.043884854938585016,-0.010035774802256852,-0.04093352930392191,-0.004923726972813209,-0.05118592901458681,-0.02014191584108621,0,25,-1,-1,-1,0,0,0
pr,minilm,17,22,Computer Science,Engineering,84.38089337486772,93.19058779919342,8.809694424325698,0.09922420386514835,0.06813811520132565,0.10920730221261253,0.07777882949756604,0.10563096732422639,0.07766076628165375,0.10920730221261253,0.06813811520132565,0.09496872793829217,25,0,1,0,1,1,1,0
pr,pubmedbert,17,22,Computer Science,Engineering,32.74745785214772,35.30036671991091,2.5529088677631933,0.07503278418723917,-0.004174573962815649,0.11270616923230951,0.00390144118191702,0.10728762944387596,0.03873043858801675,0.11270616923230951,-0.004174573962815649,0.0375866660620264,24,1,0,0,0,0,0,0
pr,biobert,17,22,Computer Science,Engineering,36.389306573138974,42.27565075583839,5.886344182699418,0.1496560700613537,0.06613357864401288,0.1799202001445218,0.08631739587583472,0.1722001140472629,0.10882605649702884,0.1799202001445218,0.06613357864401288,0.12049971322586159,25,0,1,1,1,1,1,0
pr,simcse,17,22,Computer Science,Engineering,38.89016584420782,39.003763326214994,0.11359748200717235,0.002916722348377993,-0.042495502485403756,0.020767698790872934,-0.023329853350495047,0.017204858853056903,-0.042495502485403756,0.020767698790872934,-0.013587047929566144,0.00669939285336632,10,15,0,0,0,0,0,0
pr,specter,17,23,Computer Science,Environmental Science,46.58824007449815,30.392132405708637,-16.196107668789516,-0.42078538066190474,-0.44926762603621173,-0.39052525751691564,-0.44152585651627885,-0.397125546662501,-0.44926762603621173,-0.39052525751691564,-0.43292476476260083,-0.4061727922748691,0,25,-1,-1,-1,-1,-1,-1
pr,specter2,17,23,Computer Science,Environmental Science,48.83406684219539,56.31998752847246,7.485920686277069,0.14238006762704958,0.1152769555832343,0.15296184999806756,0.1155784966013918,0.15112054583471857,0.11585200787165328,0.15296184999806756,0.1152769555832343,0.12756242010444707,25,0,1,1,1,1,1,1
pr,scincl,17,23,Computer Science,Environmental Science,42.89758348679841,32.23940182528724,-10.658181661511172,-0.283700007852107,-0.325226207814439,-0.24640092343406902,-0.3073274291816145,-0.26251916464498953,-0.325226207814439,-0.24640092343406902,-0.30794632563534435,-0.28506807310088683,0,25,-1,-1,-1,-1,-1,-1
pr,scibert,17,23,Computer Science,Environmental Science,43.54916888334287,37.698539586667216,-5.850629296675656,-0.14401955222737695,-0.19896792424484944,-0.09091872183231653,-0.18565930155280377,-0.10455803082224815,-0.18054849670549486,-0.09091872183231653,-0.19896792424484944,-0.15218553375272964,0,25,-1,-1,-1,-1,-1,0
pr,bert,17,23,Computer Science,Environmental Science,26.42866194564211,29.99027785118262,3.56161590554051,0.12625603807397168,0.043034270998176805,0.1883295333635164,0.05487326591448853,0.1759975045599862,0.0855198712474781,0.1883295333635164,0.043034270998176805,0.12181419112345526,25,0,1,1,1,1,0,0
pr,mpnet,17,23,Computer Science,Environmental Science,87.67811338993553,58.547020144503456,-29.131093245432076,-0.39844167061158625,-0.4193254432894932,-0.3543449872815974,-0.4126923291588929,-0.35803387059513087,-0.4127919717885647,-0.3543449872815974,-0.4193254432894932,-0.39766142495154316,0,25,-1,-1,-1,-1,-1,-1
pr,minilm,17,23,Computer Science,Environmental Science,84.38089337486772,69.60186083213848,-14.77903254272924,-0.1919569839991444,-0.22660688972290993,-0.1566841871163253,-0.22098848344205682,-0.16192680480838992,-0.22153405318257874,-0.1566841871163253,-0.22660688972290993,-0.20520111205935768,0,25,-1,-1,-1,-1,-1,-1
pr,pubmedbert,17,23,Computer Science,Environmental Science,32.74745785214772,30.982692798711884,-1.7647650534358341,-0.055382422147531224,-0.10647103807010064,0.007345031776278752,-0.09414679168726225,0.004594990060031515,-0.10647103807010064,0.007345031776278752,-0.0898055548292396,-0.06027463563129778,3,22,0,0,0,0,0,0
pr,biobert,17,23,Computer Science,Environmental Science,36.389306573138974,39.09787464038987,2.7085680672508943,0.07176233166235815,0.027131567102040097,0.10365333374539,0.035714974928985954,0.09336170674375263,0.033360843161245456,0.10365333374539,0.027131567102040097,0.08162624484474983,25,0,1,1,1,1,0,0
pr,simcse,17,23,Computer Science,Environmental Science,38.89016584420782,41.04488251227842,2.1547166680705985,0.05391168736049826,0.011208217908720166,0.08565926265727343,0.020647387988286865,0.07759418382469846,0.021705549812644123,0.08565926265727343,0.011208217908720166,0.05899133481637118,25,0,1,1,1,1,0,0
pr,specter,17,24,Computer Science,Immunology and Microbiology,46.58824007449815,32.86181895300512,-13.726421121493033,-0.34553583193037907,-0.3959578408554409,-0.29956418784634814,-0.3895513886425714,-0.3085154291000141,-0.3876936445969834,-0.29956418784634814,-0.3959578408554409,-0.3667728813234948,0,25,-1,-1,-1,-1,-1,-1
pr,specter2,17,24,Computer Science,Immunology and Microbiology,48.83406684219539,57.35564838382926,8.521581541633871,0.16049730472476922,0.12221621986631998,0.18346005813727478,0.12329867486617392,0.17851242511790272,0.12384548384780815,0.18346005813727478,0.12221621986631998,0.14946861428891212,25,0,1,1,1,1,1,1
pr,scincl,17,24,Computer Science,Immunology and Microbiology,42.89758348679841,37.142191717766494,-5.755391769031917,-0.14381329168709783,-0.19378280525935176,-0.11135607774045159,-0.1768685441479065,-0.11721809411001609,-0.1744165530684854,-0.11135607774045159,-0.19378280525935176,-0.1669335395268674,0,25,-1,-1,-1,-1,-1,-1
pr,scibert,17,24,Computer Science,Immunology and Microbiology,43.54916888334287,36.577612272601215,-6.971556610741658,-0.17401314542196566,-0.21565535042299472,-0.12448537931393015,-0.20940921372690113,-0.14026091212326255,-0.21565535042299472,-0.12448537931393015,-0.21113202597710576,-0.1775785328146955,0,25,-1,-1,-1,-1,-1,-1
pr,bert,17,24,Computer Science,Immunology and Microbiology,26.42866194564211,16.857404918803592,-9.571257026838516,-0.44223269611497795,-0.5597958545548315,-0.35853059070236587,-0.522664971553391,-0.38939695530608476,-0.4704181937068368,-0.35853059070236587,-0.5597958545548315,-0.4802797717055967,0,25,-1,-1,-1,-1,-1,-1
pr,mpnet,17,24,Computer Science,Immunology and Microbiology,87.67811338993553,52.579518465762675,-35.09859492417286,-0.5004874880574552,-0.5321700630966856,-0.45528856704575726,-0.520533283086296,-0.46175176449746363,-0.5180102232737614,-0.45528856704575726,-0.5321700630966856,-0.5089990955797582,0,25,-1,-1,-1,-1,-1,-1
pr,minilm,17,24,Computer Science,Immunology and Microbiology,84.38089337486772,56.86345326121625,-27.517440113651475,-0.38964306563787865,-0.42678071501928305,-0.3436904855620243,-0.421931915320168,-0.3539584202583923,-0.4198241908853287,-0.3436904855620243,-0.42678071501928305,-0.3942408664443888,0,25,-1,-1,-1,-1,-1,-1
pr,pubmedbert,17,24,Computer Science,Immunology and Microbiology,32.74745785214772,33.14191786732312,0.3944600151754045,0.011973402718363845,-0.042344206427391645,0.05893873742232148,-0.02957910015944402,0.03083961500763588,-0.042344206427391645,0.05893873742232148,-0.029653224139824123,-0.007921716453906338,11,14,0,0,0,0,0,0
pr,biobert,17,24,Computer Science,Immunology and Microbiology,36.389306573138974,41.391860111013386,5.002553537874412,0.12863148628737822,0.014208560624336446,0.19476048311695499,0.05676003188444333,0.1772936887657043,0.014208560624336446,0.19476048311695499,0.0987806443709574,0.17078268669853716,25,0,1,1,1,1,0,0
pr,simcse,17,24,Computer Science,Immunology and Microbiology,38.89016584420782,28.452011199692798,-10.438154644515024,-0.310003480811449,-0.38202574220665375,-0.26316571625218377,-0.36350949730031495,-0.27217111840278096,-0.35632561475082625,-0.26316571625218377,-0.38202574220665375,-0.3479725374388235,0,25,-1,-1,-1,-1,-1,-1
pr,specter,17,25,Computer Science,Materials Science,46.58824007449815,35.78081025936837,-10.80742981512978,-0.2624148213758449,-0.2888321666391795,-0.21798891893997835,-0.2846436632292023,-0.24146768379722322,-0.2888321666391795,-0.24073496788704948,-0.28741619049402406,-0.21798891893997835,0,25,-1,-1,-1,-1,-1,-1
pr,specter2,17,25,Computer Science,Materials Science,48.83406684219539,58.90357235754286,10.069505515347473,0.18692641847626332,0.15962350764728794,0.19564721370205204,0.16247936188853482,0.18882376533086453,0.15962350764728794,0.19564721370205204,0.1649659818763031,0.18589600126253977,25,0,1,1,1,1,1,1
pr,scincl,17,25,Computer Science,Materials Science,42.89758348679841,32.047435255239705,-10.850148231558705,-0.28954955015502976,-0.32406136692275256,-0.25529396333542664,-0.31802488543056795,-0.2627054453096593,-0.3178972763481717,-0.2626776802392316,-0.32406136692275256,-0.25529396333542664,0,25,-1,-1,-1,-1,-1,-1
pr,scibert,17,25,Computer Science,Materials Science,43.54916888334287,40.40046808348825,-3.1487007998546233,-0.07501404207617214,-0.12699712059996057,-0.04355602892809362,-0.11403368211015445,-0.04534874372819113,-0.12699712059996057,-0.04355602892809362,-0.11651676734484082,-0.044103733731915715,0,25,-1,-1,-1,-1,0,0
pr,bert,17,25,Computer Science,Materials Science,26.42866194564211,26.095860593569316,-0.33280135207279216,-0.01267222759899794,-0.08517515429776225,0.04609011472444337,-0.07869133676885912,0.029365770437817535,-0.08342489202244943,0.04609011472444337,-0.08517515429776225,0.004927597694633369,8,17,0,0,0,0,0,0
pr,mpnet,17,25,Computer Science,Materials Science,87.67811338993553,59.16918123245292,-28.50893215748261,-0.38827997792934643,-0.39917773488790587,-0.3540210183764479,-0.3970163415025499,-0.36305015090123927,-0.39917773488790587,-0.36199350941749536,-0.38894259019584343,-0.3540210183764479,0,25,-1,-1,-1,-1,-1,-1
pr,minilm,17,25,Computer Science,Materials Science,84.38089337486772,70.54708176371788,-13.83381161114984,-0.17858377867231878,-0.19924933670083111,-0.15355624067448656,-0.19375491807652584,-0.15935798792439537,-0.19924933670083111,-0.15885779085710197,-0.18287263672155238,-0.15355624067448656,0,25,-1,-1,-1,-1,-1,-1
pr,pubmedbert,17,25,Computer Science,Materials Science,32.74745785214772,34.33616760801609,1.588709755868372,0.04736505354236687,-0.004698885426203025,0.09728213443144165,0.002249785444648434,0.0748542678995536,-0.004698885426203025,0.09728213443144165,0.0011019884201412212,0.07549444051626916,24,1,0,0,0,0,0,0
pr,biobert,17,25,Computer Science,Materials Science,36.389306573138974,40.88767562376093,4.498369050621953,0.11642196480085666,0.0545863696301462,0.1510653888572299,0.0741483402001476,0.14393037328191333,0.07030310428818724,0.1510653888572299,0.0545863696301462,0.12144288042171618,25,0,1,0,1,1,1,0
