outcome,model_a,model_b,observed,descriptive_fit,residual
cka_equal2048,scincl,minilm,0.7416550089906164,0.6812932256758144,0.06036178331480202
cka_equal2048,scincl,pubmedbert,0.5019346793198749,0.5746912344265697,-0.07275655510669476
cka_equal2048,scincl,biobert,0.531267015683637,0.5746912344265697,-0.043424218742932674
cka_equal2048,scincl,simcse,0.5268085170645322,0.4591906416467031,0.06761787541782915
cka_equal2048,scibert,bert,0.7433013716637015,0.7951900354506356,-0.05188866378693413
cka_equal2048,scibert,mpnet,0.550431200681716,0.5657926328959478,-0.015361432214231807
cka_equal2048,scibert,minilm,0.5380891988782234,0.5657926328959478,-0.02770343401772446
cka_equal2048,scibert,pubmedbert,0.8423324774195189,0.7951900354506356,0.047142441968883286
cka_equal2048,scibert,biobert,0.8370644098408121,0.7951900354506356,0.041874374390176494
cka_equal2048,scibert,simcse,0.6313011523616987,0.5746912344265697,0.05660991793512904
cka_equal2048,bert,mpnet,0.561827082950682,0.5422046672007081,0.01962241574997381
cka_equal2048,bert,minilm,0.5709703078280473,0.5422046672007081,0.028765640627339106
cka_equal2048,bert,pubmedbert,0.7466287047812794,0.7951900354506356,-0.048561330669356195
cka_equal2048,bert,biobert,0.7747153290954587,0.8517654062224356,-0.07705007712697687
cka_equal2048,bert,simcse,0.7836037013260592,0.60767863950313,0.17592506182292922
cka_equal2048,mpnet,minilm,0.8329768286790143,0.8364130554350221,-0.003436226756007743
cka_equal2048,mpnet,pubmedbert,0.5005161829157045,0.5657926328959478,-0.06527644998024329
cka_equal2048,mpnet,biobert,0.5363811200485229,0.5657926328959478,-0.029411512847424937
cka_equal2048,mpnet,simcse,0.5457846309089589,0.6577052599805747,-0.11192062907161582
cka_equal2048,minilm,pubmedbert,0.4932313507771299,0.5657926328959478,-0.07256128211881796
cka_equal2048,minilm,biobert,0.5277497992468547,0.5657926328959478,-0.03804283364909311
cka_equal2048,minilm,simcse,0.5670565284162536,0.6577052599805747,-0.09064873156432107
cka_equal2048,pubmedbert,biobert,0.8600853249796031,0.7716020697553958,0.0884832552242073
cka_equal2048,pubmedbert,simcse,0.6218493315858356,0.5746912344265697,0.04715809715926589
cka_equal2048,biobert,simcse,0.6391824065349218,0.6312666051983696,0.00791580133655212
cka_quality,specter,specter2,0.7531239748493325,0.7923198794452002,-0.03919590459586775
cka_quality,specter,scincl,0.8115490195754579,0.7923198794452002,0.01922914013025767
cka_quality,specter,scibert,0.592026442231784,0.6260221626323389,-0.033995720400554874
cka_quality,specter,bert,0.5797982904538129,0.5951138434368858,-0.015315552983072855
cka_quality,specter,mpnet,0.7761289700270171,0.6958735605182534,0.08025540950876364
cka_quality,specter,minilm,0.7350627420179566,0.6958735605182534,0.039189181499703185
cka_quality,specter,pubmedbert,0.5475461673798423,0.5951138434368858,-0.047567676057043484
cka_quality,specter,biobert,0.5881357750358014,0.5951138434368858,-0.006978068401084392
cka_quality,specter,simcse,0.5559029358217084,0.48519712447138386,0.0707058113503245
cka_quality,specter2,scincl,0.811771298966875,0.7923198794452002,0.01945141952167484
cka_quality,specter2,scibert,0.6052909103541313,0.6260221626323389,-0.0207312522782076
cka_quality,specter2,bert,0.544292104448055,0.5951138434368858,-0.0508217389888308
cka_quality,specter2,mpnet,0.7640129067695279,0.6958735605182534,0.06813934625127449
cka_quality,specter2,minilm,0.7170561971438688,0.6958735605182534,0.02118263662561537
cka_quality,specter2,pubmedbert,0.5367297345955535,0.5951138434368858,-0.05838410884133227
cka_quality,specter2,biobert,0.5754620510944232,0.5951138434368858,-0.019651792342462615
cka_quality,specter2,simcse,0.515917754839055,0.48519712447138386,0.030720630367671142
cka_quality,scincl,scibert,0.584126913147653,0.6260221626323389,-0.041895249484685926
cka_quality,scincl,bert,0.5629979119857315,0.5951138434368858,-0.03211593145115432
cka_quality,scincl,mpnet,0.7933272345333242,0.6958735605182534,0.09745367401507077
cka_quality,scincl,minilm,0.7490814472222491,0.6958735605182534,0.05320788670399568
cka_quality,scincl,pubmedbert,0.532555666764038,0.5951138434368858,-0.0625581766728478
cka_quality,scincl,biobert,0.5712978643629654,0.5951138434368858,-0.023815979073920412
cka_quality,scincl,simcse,0.5393573893504241,0.48519712447138386,0.05416026487904024
cka_quality,scibert,bert,0.7471114799382931,0.8084237791249054,-0.061312299186612296
cka_quality,scibert,mpnet,0.572342695931229,0.5859568415527515,-0.013614145621522522
cka_quality,scibert,minilm,0.5581805490500227,0.5859568415527515,-0.02777629250272884
cka_quality,scibert,pubmedbert,0.8580795130027612,0.8084237791249054,0.04965573387785582
cka_quality,scibert,biobert,0.8539922279447814,0.8084237791249054,0.045568448819875984
cka_quality,scibert,simcse,0.6391071594234352,0.5951138434368858,0.04399331598654943
cka_quality,bert,mpnet,0.5773448456461159,0.5607267789079451,0.01661806673817079
cka_quality,bert,minilm,0.5872372434407984,0.5607267789079451,0.02651046453285333
cka_quality,bert,pubmedbert,0.7577898535378934,0.8084237791249054,-0.05063392558701196
cka_quality,bert,biobert,0.7882925271156012,0.864562160965165,-0.07626963384956387
cka_quality,bert,simcse,0.7908809505506146,0.6260221626323389,0.16485878791827568
cka_quality,mpnet,minilm,0.8374565596302364,0.8369412146863082,0.000515344943928131
cka_quality,mpnet,pubmedbert,0.528928967215689,0.5859568415527515,-0.05702787433706247
cka_quality,mpnet,biobert,0.5741423673105593,0.5859568415527515,-0.011814474242192174
cka_quality,mpnet,simcse,0.5579209423369494,0.670643497873447,-0.11272255553649757
cka_quality,minilm,pubmedbert,0.519816295947944,0.5859568415527515,-0.06614054560480753
cka_quality,minilm,biobert,0.5636149359930124,0.5859568415527515,-0.02234190555973914
cka_quality,minilm,simcse,0.5790092804586259,0.670643497873447,-0.09163421741482114
cka_quality,pubmedbert,biobert,0.8761853924055557,0.783193716480099,0.09299167592545676
cka_quality,pubmedbert,simcse,0.6364732118154846,0.5951138434368858,0.04135936837859877
cka_quality,biobert,simcse,0.6598006383157998,0.6512522252771453,0.008548413038654501
cka_cls,specter,specter2,0.747969263227318,0.7875419857318647,-0.03957272250454669
cka_cls,specter,scincl,0.807217616215905,0.7875419857318647,0.019675630484040307
cka_cls,specter,scibert,0.386749674279876,0.43792181211270587,-0.05117213783282987
cka_cls,specter,bert,0.3809662969643152,0.4520363622192227,-0.0710700652549075
cka_cls,specter,mpnet,0.7694841285744236,0.5606074750705511,0.20887665350387252
