field_id,metric,model_group,n,mean,median,min,max,p025,p975
18,neighbors_k10,without_biomedical,10,-0.005794154575892857,-0.005636160714285715,-0.00832693917410715,-0.0028512137276785476,-0.00823708670479911,-0.0030403355189732107
18,neighbors_k10,one_biomedical,10,0.0009698486328125061,0.0016342163085937694,-0.0026672363281250167,0.004129028320312533,-0.0025154876708984456,0.003947753906250024
18,neighbors_k10,both_biomedical,10,0.0063867187500000035,0.006518554687500011,0.002685546875,0.009863281249999967,0.0028063964843750024,0.009687499999999977
18,neighbors_k25,all,10,-0.0015378906249999991,-0.0016786024305554814,-0.004576388888888949,0.002789496527777713,-0.004337521701388942,0.002110394965277727
18,neighbors_k25,without_biomedical,10,-0.0036752929687499823,-0.003988560267857072,-0.00744698660714288,0.0011007254464285854,-0.007056030273437522,0.00042961774553573306
18,neighbors_k25,one_biomedical,10,0.001715942382812502,0.001969604492187471,-0.0011608886718749711,0.005504150390625018,-0.0009293518066406006,0.004816680908203151
18,neighbors_k25,both_biomedical,10,0.006248046875000024,0.006171874999999993,0.00259765625000008,0.009648437499999996,0.0030195312500000708,0.009375976562500018
18,neighbors_k50,all,10,0.0013897786458333505,0.0012139756944444247,-0.0021171875000000062,0.0039796006944445295,-0.001649658203125015,0.0038802842881945176
18,neighbors_k50,without_biomedical,10,-0.0006625976562499913,-0.0011321149553571719,-0.004086914062500002,0.002611607142857242,-0.003763209751674111,0.002416756766183143
18,neighbors_k50,one_biomedical,10,0.004613830566406241,0.004914550781249971,0.0009741210937500022,0.0075634765625000044,0.0015467834472656246,0.007040390014648453
18,neighbors_k50,both_biomedical,10,0.007271484375000003,0.00752929687499998,0.003574218749999969,0.010283203125000084,0.003690673828124963,0.01026562500000005
18,rsa_spearman,all,10,-0.005015169965711335,-0.0047058081197478285,-0.012234795436720514,0.0033941370997851994,-0.011639600759347528,0.0028693924304609105
18,rsa_spearman,without_biomedical,10,-0.003539967217216067,-0.0028437860644665303,-0.011071793666983298,0.0048130527853716965,-0.010578869654656344,0.00411634692698402
18,rsa_spearman,one_biomedical,10,-0.007748862526878608,-0.008120978312208954,-0.014830415766701521,0.0014413235259781443,-0.014349067301366942,0.0011589800669817773
18,rsa_spearman,both_biomedical,10,-0.0025817659449039465,-0.0029369888480916817,-0.008177566757446852,0.0055199380262989095,-0.007482973343059948,0.004011058945100864
19,cka_debiased,all,10,0.0030540064453273954,0.0033755241716279527,-0.0014118387289578926,0.0099822527716098,-0.0011896490719088965,0.008948351483463214
19,cka_debiased,without_biomedical,10,0.0036064597520296003,0.0031977332820494753,0.00023295556017366437,0.00731183775777422,0.0004360896423066668,0.007116502259434532
19,cka_debiased,one_biomedical,10,0.002570813080183276,0.0024393871483156526,-0.0038782934945899017,0.01526302973849536,-0.0037606573053219432,0.013045214687859494
19,cka_debiased,both_biomedical,10,-0.004683592300025541,-0.005675645900889703,-0.008482025173662144,0.002760950178282706,-0.008374200088857739,0.0021985607681577765
19,neighbors_k10,all,10,-0.004317599826388891,-0.0045751953124999745,-0.006752387152777761,-0.000590277777777759,-0.006437934027777781,-0.0012746039496527642
19,neighbors_k10,without_biomedical,10,-0.005177350725446422,-0.005270821707589274,-0.0073242187499999445,-0.003151157924107195,-0.00712175641741067,-0.003162536621093774
19,neighbors_k10,one_biomedical,10,-0.0029260253906250033,-0.0037063598632812167,-0.005999755859375067,0.003713989257812522,-0.005897445678710982,0.0025775909423828365
19,neighbors_k10,both_biomedical,10,-0.002509765624999999,-0.002905273437500022,-0.006152343750000011,0.003662109375,-0.0060754394531250065,0.0028381347656250013
19,neighbors_k25,all,10,-0.0033031250000000235,-0.0031553819444443687,-0.005066840277777873,-0.0013793402777778074,-0.0049756293402778845,-0.0014888129340277984
19,neighbors_k25,without_biomedical,10,-0.0036716657366071435,-0.0033883231026785587,-0.005113002232142783,-0.002232142857142849,-0.005088361467633873,-0.0023335309709821284
