source,level,group,selection,recipe,metric_a,metric_b,pairs,spearman
matched,subfield,3609,128,mean,cka_debiased,rsa_spearman,45,0.9163372859025031
matched,subfield,3609,128,mean,procrustes_similarity,rsa_spearman,45,0.9469038208168641
matched,subfield,3609,128,cls,cka_debiased,rsa_spearman,45,0.9096179183135703
matched,subfield,3609,128,sep,cka_debiased,rsa_spearman,45,0.8517786561264821
matched,subfield,3609,256,mean,cka_debiased,procrustes_similarity,45,0.9484848484848485
matched,subfield,3609,256,mean,cka_debiased,rsa_spearman,45,0.9129117259552041
matched,subfield,3609,256,mean,procrustes_similarity,rsa_spearman,45,0.9467720685111989
matched,subfield,3609,256,cls,cka_debiased,rsa_spearman,45,0.9194993412384717
matched,subfield,3609,256,sep,cka_debiased,rsa_spearman,45,0.8598155467720684
matched,subfield,3609,512,mean,cka_debiased,procrustes_similarity,45,0.9284584980237153
matched,subfield,3609,512,mean,cka_debiased,rsa_spearman,45,0.8948616600790513
matched,subfield,3609,512,mean,procrustes_similarity,rsa_spearman,45,0.8964426877470356
matched,subfield,3609,512,cls,cka_debiased,rsa_spearman,45,0.9405797101449275
matched,subfield,3609,512,sep,cka_debiased,rsa_spearman,45,0.8545454545454545
matched,subfield,3611,128,mean,cka_debiased,procrustes_similarity,45,0.8931488801054017
matched,subfield,3611,128,mean,cka_debiased,rsa_spearman,45,0.8317523056653491
matched,subfield,3611,128,mean,procrustes_similarity,rsa_spearman,45,0.872463768115942
matched,subfield,3611,128,cls,cka_debiased,rsa_spearman,45,0.9387351778656126
matched,subfield,3611,128,sep,cka_debiased,rsa_spearman,45,0.8873517786561264
matched,subfield,3611,256,mean,cka_debiased,procrustes_similarity,45,0.8661396574440051
matched,subfield,3611,256,mean,cka_debiased,rsa_spearman,45,0.7989459815546771
matched,subfield,3611,256,mean,procrustes_similarity,rsa_spearman,45,0.8778656126482213
matched,subfield,3611,256,cls,cka_debiased,rsa_spearman,45,0.9284584980237153
matched,subfield,3611,256,sep,cka_debiased,rsa_spearman,45,0.8932806324110671
matched,subfield,3612,128,mean,cka_debiased,procrustes_similarity,45,0.9339920948616601
matched,subfield,3612,128,mean,cka_debiased,rsa_spearman,45,0.8992094861660078
matched,subfield,3612,128,mean,procrustes_similarity,rsa_spearman,45,0.9069828722002634
matched,subfield,3612,128,cls,cka_debiased,rsa_spearman,45,0.8911725955204215
matched,subfield,3612,128,sep,cka_debiased,rsa_spearman,45,0.9640316205533597
matched,subfield,3612,256,mean,cka_debiased,procrustes_similarity,45,0.9218708827404478
matched,subfield,3612,256,mean,cka_debiased,rsa_spearman,45,0.8870882740447957
matched,subfield,3612,256,mean,procrustes_similarity,rsa_spearman,45,0.9285902503293806
matched,subfield,3612,256,cls,cka_debiased,rsa_spearman,45,0.930171277997365
matched,subfield,3612,256,sep,cka_debiased,rsa_spearman,45,0.9592885375494069
matched,subfield,3612,512,mean,cka_debiased,procrustes_similarity,45,0.8843214756258234
matched,subfield,3612,512,mean,cka_debiased,rsa_spearman,45,0.892885375494071
matched,subfield,3612,512,mean,procrustes_similarity,rsa_spearman,45,0.9115942028985506
matched,subfield,3612,512,cls,cka_debiased,rsa_spearman,45,0.9371541501976283
matched,subfield,3612,512,sep,cka_debiased,rsa_spearman,45,0.9587615283267457
matched,subfield,3614,128,mean,cka_debiased,procrustes_similarity,45,0.8570487483530961
matched,subfield,3614,128,mean,cka_debiased,rsa_spearman,45,0.9329380764163372
matched,subfield,3614,128,mean,procrustes_similarity,rsa_spearman,45,0.9046113306982871
matched,subfield,3614,128,cls,cka_debiased,rsa_spearman,45,0.9226613965744399
matched,subfield,3614,128,sep,cka_debiased,rsa_spearman,45,0.9603425559947298
matched,subfield,3614,256,mean,cka_debiased,procrustes_similarity,45,0.8386034255599473
matched,subfield,3614,256,mean,cka_debiased,rsa_spearman,45,0.8798418972332016
matched,subfield,3614,256,mean,procrustes_similarity,rsa_spearman,45,0.8895915678524374
matched,subfield,3614,256,cls,cka_debiased,rsa_spearman,45,0.9192358366271408
matched,subfield,3614,256,sep,cka_debiased,rsa_spearman,45,0.9515151515151515
matched,subfield,3614,512,mean,cka_debiased,procrustes_similarity,45,0.852832674571805
matched,subfield,3614,512,mean,cka_debiased,rsa_spearman,45,0.9007905138339921
matched,subfield,3614,512,mean,procrustes_similarity,rsa_spearman,45,0.8849802371541501
matched,subfield,3614,512,cls,cka_debiased,rsa_spearman,45,0.912121212121212
matched,subfield,3614,512,sep,cka_debiased,rsa_spearman,45,0.9552042160737813
matched,subfield,3616,128,mean,cka_debiased,procrustes_similarity,45,0.8861660079051382
matched,subfield,3616,128,mean,cka_debiased,rsa_spearman,45,0.8353096179183135
matched,subfield,3616,128,mean,procrustes_similarity,rsa_spearman,45,0.9503293807641633
matched,subfield,3616,128,cls,cka_debiased,rsa_spearman,45,0.9032938076416336
matched,subfield,3616,128,sep,cka_debiased,rsa_spearman,45,0.8523056653491435
matched,subfield,3616,256,mean,cka_debiased,procrustes_similarity,45,0.8662714097496705
matched,subfield,3616,256,mean,cka_debiased,rsa_spearman,45,0.8462450592885373
matched,subfield,3616,256,mean,procrustes_similarity,rsa_spearman,45,0.9333333333333332
matched,subfield,3616,256,cls,cka_debiased,rsa_spearman,45,0.9061923583662713
matched,subfield,3616,256,sep,cka_debiased,rsa_spearman,45,0.8777338603425558
matched,subfield,3616,512,mean,cka_debiased,procrustes_similarity,45,0.8706192358366271
matched,subfield,3616,512,mean,cka_debiased,rsa_spearman,45,0.8314888010540183
matched,subfield,3616,512,mean,procrustes_similarity,rsa_spearman,45,0.9044795783926218
matched,subfield,3616,512,cls,cka_debiased,rsa_spearman,45,0.910935441370224
matched,subfield,3616,512,sep,cka_debiased,rsa_spearman,45,0.8592885375494069
matched,subfield_period,1103,2000,mean,cka_debiased,rsa_spearman,45,0.8534914361001316
matched,subfield_period,1103,2005,mean,cka_debiased,rsa_spearman,45,0.9143610013175228
matched,subfield_period,1103,2010,mean,cka_debiased,rsa_spearman,45,0.8859025032938076
matched,subfield_period,1103,2015,mean,cka_debiased,rsa_spearman,45,0.8990777338603424
matched,subfield_period,1103,2020,mean,cka_debiased,rsa_spearman,45,0.9447957839262185
matched,subfield_period,1105,2000,mean,cka_debiased,rsa_spearman,45,0.9115942028985506
matched,subfield_period,1105,2005,mean,cka_debiased,rsa_spearman,45,0.925691699604743
matched,subfield_period,1105,2010,mean,cka_debiased,rsa_spearman,45,0.9152832674571805
matched,subfield_period,1105,2015,mean,cka_debiased,rsa_spearman,45,0.9002635046113306
matched,subfield_period,1105,2020,mean,cka_debiased,rsa_spearman,45,0.9150197628458496
matched,subfield_period,1106,2000,mean,cka_debiased,rsa_spearman,45,0.806851119894598
matched,subfield_period,1106,2005,mean,cka_debiased,rsa_spearman,45,0.8666666666666666
matched,subfield_period,1106,2010,mean,cka_debiased,rsa_spearman,45,0.8787878787878787
matched,subfield_period,1106,2015,mean,cka_debiased,rsa_spearman,45,0.8747035573122529
matched,subfield_period,1106,2020,mean,cka_debiased,rsa_spearman,45,0.9005270092226613
matched,subfield_period,1109,2000,mean,cka_debiased,rsa_spearman,45,0.8144927536231883
matched,subfield_period,1109,2005,mean,cka_debiased,rsa_spearman,45,0.8811594202898549
matched,subfield_period,1109,2010,mean,cka_debiased,rsa_spearman,45,0.8575757575757575
matched,subfield_period,1109,2015,mean,cka_debiased,rsa_spearman,45,0.8999999999999999
matched,subfield_period,1109,2020,mean,cka_debiased,rsa_spearman,45,0.909090909090909
matched,subfield_period,1110,2000,mean,cka_debiased,rsa_spearman,45,0.8969696969696969
matched,subfield_period,1110,2005,mean,cka_debiased,rsa_spearman,45,0.8650856389986823
matched,subfield_period,1110,2010,mean,cka_debiased,rsa_spearman,45,0.847562582345191
matched,subfield_period,1110,2015,mean,cka_debiased,rsa_spearman,45,0.8861660079051382
matched,subfield_period,1110,2020,mean,cka_debiased,rsa_spearman,45,0.9453227931488799
matched,subfield_period,1202,2000,mean,cka_debiased,rsa_spearman,45,0.9133069828722002
matched,subfield_period,1202,2005,mean,cka_debiased,rsa_spearman,45,0.8691699604743083
matched,subfield_period,1202,2010,mean,cka_debiased,rsa_spearman,45,0.8998682476943345
matched,subfield_period,1202,2015,mean,cka_debiased,rsa_spearman,45,0.7396574440052701
matched,subfield_period,1202,2020,mean,cka_debiased,rsa_spearman,45,0.7924901185770751
matched,subfield_period,1203,2000,mean,cka_debiased,rsa_spearman,45,0.8824769433465084
matched,subfield_period,1203,2005,mean,cka_debiased,rsa_spearman,45,0.8168642951251646
matched,subfield_period,1203,2010,mean,cka_debiased,rsa_spearman,45,0.8338603425559946
matched,subfield_period,1203,2015,mean,cka_debiased,rsa_spearman,45,0.8905138339920948
matched,subfield_period,1203,2020,mean,cka_debiased,rsa_spearman,45,0.8151515151515151
matched,subfield_period,1204,2000,mean,cka_debiased,rsa_spearman,45,0.8961791831357048
matched,subfield_period,1204,2005,mean,cka_debiased,rsa_spearman,45,0.8366271409749669
matched,subfield_period,1204,2010,mean,cka_debiased,rsa_spearman,45,0.863768115942029
matched,subfield_period,1204,2015,mean,cka_debiased,rsa_spearman,45,0.7284584980237153
matched,subfield_period,1204,2020,mean,cka_debiased,rsa_spearman,45,0.7553359683794466
matched,subfield_period,1208,2000,mean,cka_debiased,rsa_spearman,45,0.872859025032938
matched,subfield_period,1208,2005,mean,cka_debiased,rsa_spearman,45,0.8449275362318839
matched,subfield_period,1208,2010,mean,cka_debiased,rsa_spearman,45,0.8696969696969696
matched,subfield_period,1208,2015,mean,cka_debiased,rsa_spearman,45,0.8753623188405796
matched,subfield_period,1208,2020,mean,cka_debiased,rsa_spearman,45,0.8274044795783925
matched,subfield_period,1211,2000,mean,cka_debiased,rsa_spearman,45,0.8271409749670618
matched,subfield_period,1211,2005,mean,cka_debiased,rsa_spearman,45,0.8243741765480895
matched,subfield_period,1211,2010,mean,cka_debiased,rsa_spearman,45,0.7272727272727272
matched,subfield_period,1211,2015,mean,cka_debiased,rsa_spearman,45,0.7513833992094862
matched,subfield_period,1211,2020,mean,cka_debiased,rsa_spearman,45,0.9072463768115941
matched,subfield_period,1306,2000,mean,cka_debiased,rsa_spearman,45,0.8613965744400527
matched,subfield_period,1306,2005,mean,cka_debiased,rsa_spearman,45,0.8590250329380763
matched,subfield_period,1306,2010,mean,cka_debiased,rsa_spearman,45,0.8851119894598155
matched,subfield_period,1306,2015,mean,cka_debiased,rsa_spearman,45,0.898945981554677
matched,subfield_period,1306,2020,mean,cka_debiased,rsa_spearman,45,0.9582345191040843
matched,subfield_period,1307,2000,mean,cka_debiased,rsa_spearman,45,0.8519104084321475
matched,subfield_period,1307,2005,mean,cka_debiased,rsa_spearman,45,0.8459815546772068
matched,subfield_period,1307,2010,mean,cka_debiased,rsa_spearman,45,0.797364953886693
matched,subfield_period,1307,2015,mean,cka_debiased,rsa_spearman,45,0.9135704874835309
matched,subfield_period,1307,2020,mean,cka_debiased,rsa_spearman,45,0.8422924901185771
matched,subfield_period,1311,2000,mean,cka_debiased,rsa_spearman,45,0.8913043478260868
matched,subfield_period,1311,2005,mean,cka_debiased,rsa_spearman,45,0.9092226613965744
matched,subfield_period,1311,2010,mean,cka_debiased,rsa_spearman,45,0.8810276679841896
matched,subfield_period,1311,2015,mean,cka_debiased,rsa_spearman,45,0.8836627140974965
matched,subfield_period,1311,2020,mean,cka_debiased,rsa_spearman,45,0.9122529644268774
matched,subfield_period,1312,2000,mean,cka_debiased,rsa_spearman,45,0.8927536231884058
matched,subfield_period,1312,2005,mean,cka_debiased,rsa_spearman,45,0.8895915678524374
matched,subfield_period,1312,2010,mean,cka_debiased,rsa_spearman,45,0.8723320158102765
matched,subfield_period,1312,2015,mean,cka_debiased,rsa_spearman,45,0.8653491436100131
matched,subfield_period,1312,2020,mean,cka_debiased,rsa_spearman,45,0.8777338603425558
matched,subfield_period,1402,2000,mean,cka_debiased,rsa_spearman,45,0.8640316205533596
matched,subfield_period,1402,2005,mean,cka_debiased,rsa_spearman,45,0.903030303030303
matched,subfield_period,1402,2010,mean,cka_debiased,rsa_spearman,45,0.9267457180500658
matched,subfield_period,1402,2015,mean,cka_debiased,rsa_spearman,45,0.9492753623188405
matched,subfield_period,1402,2020,mean,cka_debiased,rsa_spearman,45,0.9542819499341239
matched,subfield_period,1404,2000,mean,cka_debiased,rsa_spearman,45,0.8826086956521738
matched,subfield_period,1404,2005,mean,cka_debiased,rsa_spearman,45,0.8375494071146243
matched,subfield_period,1404,2010,mean,cka_debiased,rsa_spearman,45,0.8433465085638997
matched,subfield_period,1404,2015,mean,cka_debiased,rsa_spearman,45,0.940447957839262
matched,subfield_period,1404,2020,mean,cka_debiased,rsa_spearman,45,0.9088274044795782
matched,subfield_period,1405,2000,mean,cka_debiased,rsa_spearman,45,0.9130434782608695
matched,subfield_period,1405,2005,mean,cka_debiased,rsa_spearman,45,0.9130434782608695
matched,subfield_period,1405,2010,mean,cka_debiased,rsa_spearman,45,0.8715415019762844
matched,subfield_period,1405,2015,mean,cka_debiased,rsa_spearman,45,0.8860342555994728
matched,subfield_period,1405,2020,mean,cka_debiased,rsa_spearman,45,0.895520421607378
matched,subfield_period,1406,2000,mean,cka_debiased,rsa_spearman,45,0.898550724637681
matched,subfield_period,1406,2005,mean,cka_debiased,rsa_spearman,45,0.9140974967061923
matched,subfield_period,1406,2010,mean,cka_debiased,rsa_spearman,45,0.9393939393939394
matched,subfield_period,1406,2015,mean,cka_debiased,rsa_spearman,45,0.9641633728590249
matched,subfield_period,1406,2020,mean,cka_debiased,rsa_spearman,45,0.970619235836627
matched,subfield_period,1407,2000,mean,cka_debiased,rsa_spearman,45,0.8534914361001316
matched,subfield_period,1407,2005,mean,cka_debiased,rsa_spearman,45,0.8670619235836625
matched,subfield_period,1407,2010,mean,cka_debiased,rsa_spearman,45,0.8416337285902503
matched,subfield_period,1407,2015,mean,cka_debiased,rsa_spearman,45,0.909090909090909
matched,subfield_period,1407,2020,mean,cka_debiased,rsa_spearman,45,0.9604743083003952
matched,subfield_period,1408,2000,mean,cka_debiased,rsa_spearman,45,0.9006587615283267
matched,subfield_period,1408,2005,mean,cka_debiased,rsa_spearman,45,0.9017127799736495
matched,subfield_period,1408,2010,mean,cka_debiased,rsa_spearman,45,0.8683794466403162
matched,subfield_period,1408,2015,mean,cka_debiased,rsa_spearman,45,0.8832674571805006
matched,subfield_period,1408,2020,mean,cka_debiased,rsa_spearman,45,0.930171277997365
matched,subfield_period,1502,2000,mean,cka_debiased,rsa_spearman,45,0.9354413702239789
matched,subfield_period,1502,2005,mean,cka_debiased,rsa_spearman,45,0.9183135704874834
matched,subfield_period,1502,2010,mean,cka_debiased,rsa_spearman,45,0.8458498023715414
matched,subfield_period,1502,2015,mean,cka_debiased,rsa_spearman,45,0.912121212121212
matched,subfield_period,1502,2020,mean,cka_debiased,rsa_spearman,45,0.8720685111989459
matched,subfield_period,1503,2000,mean,cka_debiased,rsa_spearman,45,0.82832674571805
matched,subfield_period,1503,2005,mean,cka_debiased,rsa_spearman,45,0.9014492753623187
matched,subfield_period,1503,2010,mean,cka_debiased,rsa_spearman,45,0.9001317523056653
matched,subfield_period,1503,2015,mean,cka_debiased,rsa_spearman,45,0.9386034255599471
matched,subfield_period,1503,2020,mean,cka_debiased,rsa_spearman,45,0.9185770750988143
matched,subfield_period,1507,2000,mean,cka_debiased,rsa_spearman,45,0.8534914361001316
matched,subfield_period,1507,2005,mean,cka_debiased,rsa_spearman,45,0.8824769433465084
matched,subfield_period,1507,2010,mean,cka_debiased,rsa_spearman,45,0.9465085638998681
matched,subfield_period,1507,2015,mean,cka_debiased,rsa_spearman,45,0.8393939393939394
matched,subfield_period,1507,2020,mean,cka_debiased,rsa_spearman,45,0.797364953886693
matched,subfield_period,1508,2000,mean,cka_debiased,rsa_spearman,45,0.9249011857707509
matched,subfield_period,1508,2005,mean,cka_debiased,rsa_spearman,45,0.929117259552042
matched,subfield_period,1508,2010,mean,cka_debiased,rsa_spearman,45,0.8881422924901186
matched,subfield_period,1508,2015,mean,cka_debiased,rsa_spearman,45,0.8322793148880104
matched,subfield_period,1508,2020,mean,cka_debiased,rsa_spearman,45,0.8296442687747034
matched,subfield_period,1602,2000,mean,cka_debiased,rsa_spearman,45,0.8530961791831356
matched,subfield_period,1602,2005,mean,cka_debiased,rsa_spearman,45,0.8326745718050065
matched,subfield_period,1602,2010,mean,cka_debiased,rsa_spearman,45,0.8768115942028983
matched,subfield_period,1602,2015,mean,cka_debiased,rsa_spearman,45,0.8143610013175229
matched,subfield_period,1602,2020,mean,cka_debiased,rsa_spearman,45,0.9147562582345191
matched,subfield_period,1604,2000,mean,cka_debiased,rsa_spearman,45,0.8756258234519104
matched,subfield_period,1604,2005,mean,cka_debiased,rsa_spearman,45,0.8660079051383399
matched,subfield_period,1604,2010,mean,cka_debiased,rsa_spearman,45,0.8570487483530961
matched,subfield_period,1604,2015,mean,cka_debiased,rsa_spearman,45,0.8367588932806324
matched,subfield_period,1604,2020,mean,cka_debiased,rsa_spearman,45,0.8130434782608694
matched,subfield_period,1605,2000,mean,cka_debiased,rsa_spearman,45,0.7677206851119894
matched,subfield_period,1605,2005,mean,cka_debiased,rsa_spearman,45,0.7488801054018445
matched,subfield_period,1605,2010,mean,cka_debiased,rsa_spearman,45,0.7968379446640317
matched,subfield_period,1605,2015,mean,cka_debiased,rsa_spearman,45,0.8641633728590249
matched,subfield_period,1605,2020,mean,cka_debiased,rsa_spearman,45,0.7520421607378127
matched,subfield_period,1607,2000,mean,cka_debiased,rsa_spearman,45,0.7338603425559946
matched,subfield_period,1607,2005,mean,cka_debiased,rsa_spearman,45,0.8743083003952569
matched,subfield_period,1607,2010,mean,cka_debiased,rsa_spearman,45,0.7924901185770751
matched,subfield_period,1607,2015,mean,cka_debiased,rsa_spearman,45,0.8590250329380763
matched,subfield_period,1607,2020,mean,cka_debiased,rsa_spearman,45,0.8513833992094861
matched,subfield_period,1702,2000,mean,cka_debiased,rsa_spearman,45,0.8512516469038207
matched,subfield_period,1702,2005,mean,cka_debiased,rsa_spearman,45,0.8636363636363635
matched,subfield_period,1702,2010,mean,cka_debiased,rsa_spearman,45,0.797364953886693
matched,subfield_period,1702,2015,mean,cka_debiased,rsa_spearman,45,0.8741765480895916
matched,subfield_period,1702,2020,mean,cka_debiased,rsa_spearman,45,0.8320158102766797
matched,subfield_period,1703,2000,mean,cka_debiased,rsa_spearman,45,0.8606060606060606
matched,subfield_period,1703,2005,mean,cka_debiased,rsa_spearman,45,0.8297760210803689
matched,subfield_period,1703,2010,mean,cka_debiased,rsa_spearman,45,0.8981554677206851
matched,subfield_period,1703,2015,mean,cka_debiased,rsa_spearman,45,0.9063241106719366
matched,subfield_period,1703,2020,mean,cka_debiased,rsa_spearman,45,0.8346508563899867
matched,subfield_period,1705,2000,mean,cka_debiased,rsa_spearman,45,0.8860342555994728
matched,subfield_period,1705,2005,mean,cka_debiased,rsa_spearman,45,0.8596837944664031
matched,subfield_period,1705,2010,mean,cka_debiased,rsa_spearman,45,0.8633728590250328
matched,subfield_period,1705,2015,mean,cka_debiased,rsa_spearman,45,0.8516469038208166
matched,subfield_period,1705,2020,mean,cka_debiased,rsa_spearman,45,0.8583662714097495
matched,subfield_period,1707,2000,mean,cka_debiased,rsa_spearman,45,0.8851119894598155
matched,subfield_period,1707,2005,mean,cka_debiased,rsa_spearman,45,0.8781291172595519
matched,subfield_period,1707,2010,mean,cka_debiased,rsa_spearman,45,0.8606060606060606
matched,subfield_period,1707,2015,mean,cka_debiased,rsa_spearman,45,0.8570487483530961
matched,subfield_period,1707,2020,mean,cka_debiased,rsa_spearman,45,0.8808959156785243
matched,subfield_period,1708,2000,mean,cka_debiased,rsa_spearman,45,0.9328063241106718
matched,subfield_period,1708,2005,mean,cka_debiased,rsa_spearman,45,0.9227931488801053
matched,subfield_period,1708,2010,mean,cka_debiased,rsa_spearman,45,0.9293807641633727
matched,subfield_period,1708,2015,mean,cka_debiased,rsa_spearman,45,0.9411067193675888
matched,subfield_period,1708,2020,mean,cka_debiased,rsa_spearman,45,0.956258234519104
matched,subfield_period,1710,2000,mean,cka_debiased,rsa_spearman,45,0.8405797101449274
matched,subfield_period,1710,2005,mean,cka_debiased,rsa_spearman,45,0.9322793148880104
matched,subfield_period,1710,2010,mean,cka_debiased,rsa_spearman,45,0.8789196310935441
matched,subfield_period,1710,2015,mean,cka_debiased,rsa_spearman,45,0.8859025032938076
matched,subfield_period,1710,2020,mean,cka_debiased,rsa_spearman,45,0.9067193675889327
matched,subfield_period,1711,2000,mean,cka_debiased,rsa_spearman,45,0.9164690382081685
matched,subfield_period,1711,2005,mean,cka_debiased,rsa_spearman,45,0.8470355731225296
matched,subfield_period,1711,2010,mean,cka_debiased,rsa_spearman,45,0.9013175230566534
matched,subfield_period,1711,2015,mean,cka_debiased,rsa_spearman,45,0.9052700922266138
matched,subfield_period,1711,2020,mean,cka_debiased,rsa_spearman,45,0.8986824769433465
matched,subfield_period,1802,2000,mean,cka_debiased,rsa_spearman,45,0.8610013175230565
matched,subfield_period,1802,2005,mean,cka_debiased,rsa_spearman,45,0.8916996047430829
matched,subfield_period,1802,2010,mean,cka_debiased,rsa_spearman,45,0.8562582345191041
matched,subfield_period,1802,2015,mean,cka_debiased,rsa_spearman,45,0.8126482213438735
matched,subfield_period,1802,2020,mean,cka_debiased,rsa_spearman,45,0.883399209486166
matched,subfield_period,1803,2000,mean,cka_debiased,rsa_spearman,45,0.870223978919631
matched,subfield_period,1803,2005,mean,cka_debiased,rsa_spearman,45,0.885375494071146
matched,subfield_period,1803,2010,mean,cka_debiased,rsa_spearman,45,0.8277997364953886
matched,subfield_period,1803,2015,mean,cka_debiased,rsa_spearman,45,0.8002635046113307
matched,subfield_period,1803,2020,mean,cka_debiased,rsa_spearman,45,0.8811594202898549
matched,subfield_period,1804,2000,mean,cka_debiased,rsa_spearman,45,0.8561264822134387
matched,subfield_period,1804,2005,mean,cka_debiased,rsa_spearman,45,0.8731225296442687
matched,subfield_period,1804,2010,mean,cka_debiased,rsa_spearman,45,0.8802371541501975
matched,subfield_period,1804,2015,mean,cka_debiased,rsa_spearman,45,0.8752305665349142
matched,subfield_period,1804,2020,mean,cka_debiased,rsa_spearman,45,0.8844532279314886
matched,subfield_period,1902,2000,mean,cka_debiased,rsa_spearman,45,0.8399209486166008
matched,subfield_period,1902,2005,mean,cka_debiased,rsa_spearman,45,0.8476943346508563
matched,subfield_period,1902,2010,mean,cka_debiased,rsa_spearman,45,0.8389986824769432
matched,subfield_period,1902,2015,mean,cka_debiased,rsa_spearman,45,0.8192358366271408
matched,subfield_period,1902,2020,mean,cka_debiased,rsa_spearman,45,0.8313570487483529
matched,subfield_period,1908,2000,mean,cka_debiased,rsa_spearman,45,0.9508563899868246
matched,subfield_period,1908,2005,mean,cka_debiased,rsa_spearman,45,0.9400527009222661
matched,subfield_period,1908,2010,mean,cka_debiased,rsa_spearman,45,0.9371541501976283
matched,subfield_period,1908,2015,mean,cka_debiased,rsa_spearman,45,0.8957839262187088
matched,subfield_period,1908,2020,mean,cka_debiased,rsa_spearman,45,0.7534914361001316
matched,subfield_period,1910,2000,mean,cka_debiased,rsa_spearman,45,0.8616600790513833
matched,subfield_period,1910,2005,mean,cka_debiased,rsa_spearman,45,0.7582345191040843
matched,subfield_period,1910,2010,mean,cka_debiased,rsa_spearman,45,0.8642951251646903
matched,subfield_period,1910,2015,mean,cka_debiased,rsa_spearman,45,0.9297760210803688
matched,subfield_period,1910,2020,mean,cka_debiased,rsa_spearman,45,0.8447957839262186
matched,subfield_period,1911,2000,mean,cka_debiased,rsa_spearman,45,0.9117259552042161
matched,subfield_period,1911,2005,mean,cka_debiased,rsa_spearman,45,0.8575757575757575
matched,subfield_period,1911,2010,mean,cka_debiased,rsa_spearman,45,0.9379446640316205
matched,subfield_period,1911,2015,mean,cka_debiased,rsa_spearman,45,0.8415019762845849
matched,subfield_period,1911,2020,mean,cka_debiased,rsa_spearman,45,0.9267457180500658
matched,subfield_period,2000,2000,mean,cka_debiased,rsa_spearman,45,0.9036890645586297
matched,subfield_period,2000,2005,mean,cka_debiased,rsa_spearman,45,0.878524374176548
matched,subfield_period,2000,2010,mean,cka_debiased,rsa_spearman,45,0.8965744400527007
matched,subfield_period,2000,2015,mean,cka_debiased,rsa_spearman,45,0.903820816864295
matched,subfield_period,2000,2020,mean,cka_debiased,rsa_spearman,45,0.9401844532279313
matched,subfield_period,2002,2000,mean,cka_debiased,rsa_spearman,45,0.8491436100131751
matched,subfield_period,2002,2005,mean,cka_debiased,rsa_spearman,45,0.8476943346508563
matched,subfield_period,2002,2010,mean,cka_debiased,rsa_spearman,45,0.8765480895915678
matched,subfield_period,2002,2015,mean,cka_debiased,rsa_spearman,45,0.9172595520421606
matched,subfield_period,2002,2020,mean,cka_debiased,rsa_spearman,45,0.8409749670619234
matched,subfield_period,2003,2000,mean,cka_debiased,rsa_spearman,45,0.8915678524374177
matched,subfield_period,2003,2005,mean,cka_debiased,rsa_spearman,45,0.8550724637681159
matched,subfield_period,2003,2010,mean,cka_debiased,rsa_spearman,45,0.8841897233201581
matched,subfield_period,2003,2015,mean,cka_debiased,rsa_spearman,45,0.8736495388669302
matched,subfield_period,2003,2020,mean,cka_debiased,rsa_spearman,45,0.8405797101449274
matched,subfield_period,2102,2000,mean,cka_debiased,rsa_spearman,45,0.8575757575757575
matched,subfield_period,2102,2005,mean,cka_debiased,rsa_spearman,45,0.8436100131752305
matched,subfield_period,2102,2010,mean,cka_debiased,rsa_spearman,45,0.8992094861660078
matched,subfield_period,2102,2015,mean,cka_debiased,rsa_spearman,45,0.9009222661396573
matched,subfield_period,2102,2020,mean,cka_debiased,rsa_spearman,45,0.8934123847167326
matched,subfield_period,2105,2000,mean,cka_debiased,rsa_spearman,45,0.9108036890645586
matched,subfield_period,2105,2005,mean,cka_debiased,rsa_spearman,45,0.9135704874835309
matched,subfield_period,2105,2010,mean,cka_debiased,rsa_spearman,45,0.9096179183135703
matched,subfield_period,2105,2015,mean,cka_debiased,rsa_spearman,45,0.8967061923583661
matched,subfield_period,2105,2020,mean,cka_debiased,rsa_spearman,45,0.9235836627140973
matched,subfield_period,2202,2000,mean,cka_debiased,rsa_spearman,45,0.7996047430830039
matched,subfield_period,2202,2005,mean,cka_debiased,rsa_spearman,45,0.8683794466403162
matched,subfield_period,2202,2010,mean,cka_debiased,rsa_spearman,45,0.8408432147562582
matched,subfield_period,2202,2015,mean,cka_debiased,rsa_spearman,45,0.8434782608695651
matched,subfield_period,2202,2020,mean,cka_debiased,rsa_spearman,45,0.8366271409749669
matched,subfield_period,2204,2000,mean,cka_debiased,rsa_spearman,45,0.8969696969696969
matched,subfield_period,2204,2005,mean,cka_debiased,rsa_spearman,45,0.930171277997365
matched,subfield_period,2204,2010,mean,cka_debiased,rsa_spearman,45,0.8590250329380763
matched,subfield_period,2204,2015,mean,cka_debiased,rsa_spearman,45,0.8281949934123847
matched,subfield_period,2204,2020,mean,cka_debiased,rsa_spearman,45,0.7920948616600788
matched,subfield_period,2205,2000,mean,cka_debiased,rsa_spearman,45,0.8548089591567851
matched,subfield_period,2205,2005,mean,cka_debiased,rsa_spearman,45,0.875098814229249
matched,subfield_period,2205,2010,mean,cka_debiased,rsa_spearman,45,0.8876152832674571
matched,subfield_period,2205,2015,mean,cka_debiased,rsa_spearman,45,0.9133069828722002
matched,subfield_period,2205,2020,mean,cka_debiased,rsa_spearman,45,0.8753623188405796
matched,subfield_period,2206,2000,mean,cka_debiased,rsa_spearman,45,0.8080368906455861
matched,subfield_period,2206,2005,mean,cka_debiased,rsa_spearman,45,0.9007905138339921
matched,subfield_period,2206,2010,mean,cka_debiased,rsa_spearman,45,0.7633728590250328
