field_id,period_start,model_a,model_b,full_cka,median_1024,median_2048,median_change,p025_2048,p975_2048,central95_width,median_minus_full,passes_original_screen,width_alert,size_shift_alert,status
11,2005,scincl,minilm,0.7307510823297025,0.7315670456010404,0.731380252390865,0.00018679321017534,0.7267383645503912,0.7339508256788914,0.007212461128500158,0.0006291700611624762,True,False,False,original_screen_passed
11,2005,scincl,pubmedbert,0.46231974701637923,0.46272069402120874,0.46153319605109344,0.0011874979701153032,0.456658726768102,0.4699000650217333,0.01324133825363133,-0.0007865509652857927,True,False,False,original_screen_passed
11,2005,scincl,biobert,0.4969626307271212,0.49975301459402394,0.4960709314088101,0.003682083185213847,0.48868580012922447,0.5066988214569584,0.01801302132773397,-0.0008916993183111233,True,False,False,original_screen_passed
11,2005,scincl,simcse,0.4886022097590893,0.49227528408702703,0.48847552716781273,0.0037997569192143033,0.4834484465506245,0.49297237571205044,0.009523929161425915,-0.00012668259127657233,True,False,False,original_screen_passed
11,2005,scibert,bert,0.7364210369957503,0.7365311225782503,0.7369298576017619,0.0003987350235116205,0.7331961733316674,0.7404213438010289,0.007225170469361442,0.0005088206060115397,True,False,False,original_screen_passed
11,2005,scibert,mpnet,0.5274222941136707,0.5248616017571204,0.528280587980053,0.003418986222932574,0.5232211860382362,0.5329435919257166,0.009722405887480412,0.0008582938663822537,True,False,False,original_screen_passed
11,2005,scibert,minilm,0.5176922386017774,0.5156368938075675,0.5185642750358166,0.002927381228249093,0.5133251785600356,0.5232786632738626,0.009953484713827065,0.0008720364340392139,True,False,False,original_screen_passed
11,2005,scibert,pubmedbert,0.8400367298651513,0.8385118597450743,0.8385801326757159,6.827293064159967e-05,0.8345581659717569,0.8445675366603647,0.010009370688607744,-0.0014565971894354712,True,False,False,original_screen_passed
11,2005,scibert,biobert,0.8345837078974385,0.8355474511378618,0.8338088669847245,0.0017385841531373236,0.8283946923452,0.8395255100862556,0.01113081774105562,-0.0007748409127140699,True,False,False,original_screen_passed
11,2005,scibert,simcse,0.6080340100732878,0.6073454870453053,0.6084638846860241,0.001118397640718749,0.6037116900802116,0.6119985155732861,0.008286825493074468,0.0004298746127362474,True,False,False,original_screen_passed
11,2005,bert,mpnet,0.5492505161402701,0.5498462722200055,0.5487739168612794,0.0010723553587260737,0.5453495878207826,0.55337162205699,0.008022034236207398,-0.0004765992789906859,True,False,False,original_screen_passed
11,2005,bert,minilm,0.5772736945543868,0.5773981534145891,0.576704018265079,0.0006941351495101111,0.5737204527362159,0.5823175480178671,0.008597095281651201,-0.0005696762893078189,True,False,False,original_screen_passed
11,2005,bert,pubmedbert,0.727293297958885,0.7253374815179601,0.7268030743845066,0.0014655928665465723,0.7225777575003985,0.7302913337907616,0.007713576290363067,-0.0004902235743783345,True,False,False,original_screen_passed
11,2005,bert,biobert,0.7571019292575718,0.7575720195052816,0.7563539104059147,0.0012181090993669264,0.752515478448589,0.7614200912635921,0.008904612815003099,-0.0007480188516570951,True,False,False,original_screen_passed
11,2005,bert,simcse,0.7605299747426542,0.758623108893941,0.7606119176539452,0.0019888087600041793,0.7568310352580533,0.7639647213126073,0.007133686054554,8.194291129104414e-05,True,False,False,original_screen_passed
11,2005,mpnet,minilm,0.8053302287789287,0.805544908620763,0.8055433099794871,1.5986412759128044e-06,0.8027167077620685,0.8070443080610805,0.004327600299012024,0.00021308120055840707,True,False,False,original_screen_passed
11,2005,mpnet,pubmedbert,0.4739839515733245,0.4734933406231799,0.4728123170825814,0.0006810235405984577,0.4677676126622474,0.48113661511189876,0.013369002449651335,-0.0011716344907430898,True,False,False,original_screen_passed
11,2005,mpnet,biobert,0.5089437407245175,0.5096865440051495,0.5073685453866306,0.0023179986185188906,0.49980566625346146,0.5185620181988477,0.018756351945386274,-0.0015751953378869699,True,False,False,original_screen_passed
11,2005,mpnet,simcse,0.5076504455626512,0.5090398376678058,0.5075506316913245,0.0014892059764812782,0.5024217483598762,0.5113213026732633,0.00889955431338707,-9.981387132662611e-05,True,False,False,original_screen_passed
11,2005,minilm,pubmedbert,0.4686141715163326,0.4680050014287246,0.4678162875913521,0.00018871383737251168,0.4619875275415314,0.47515002742636814,0.013162499884836754,-0.0007978839249805358,True,False,False,original_screen_passed
11,2005,minilm,biobert,0.5005549518407473,0.5018657580209147,0.49958365147636485,0.0022821065445498556,0.49144437712028444,0.5094008429086331,0.01795646578834864,-0.0009713003643824214,True,False,False,original_screen_passed
11,2005,minilm,simcse,0.5379066610273757,0.5398669559019658,0.5379447918812781,0.0019221640206876778,0.5332584934231819,0.5421178369524821,0.008859343529300179,3.8130853902362816e-05,True,False,False,original_screen_passed
