field_id,repeat,condition,metric,model_group,medicine,comparison_field,medicine_minus_other
21,0,equal_subfield_composition,rsa_spearman,both_biomedical,0.8531412233668563,0.8927011823472453,-0.039559958980389
21,0,observed_eligible_composition,cka_debiased,all,0.54683178221624,0.7735362215306824,-0.2267044393144424
21,0,observed_eligible_composition,cka_debiased,without_biomedical,0.563951304054865,0.7750717626241601,-0.21112045856929507
21,0,observed_eligible_composition,cka_debiased,one_biomedical,0.4988439349644179,0.7623955999464729,-0.26355166498205496
21,0,observed_eligible_composition,cka_debiased,both_biomedical,0.8352907267638818,0.9087910162606617,-0.07350028949677989
21,0,observed_eligible_composition,neighbors_k10,all,0.25483940972222224,0.27313151041666667,-0.018292100694444424
21,0,observed_eligible_composition,neighbors_k10,without_biomedical,0.2599853515625,0.27586844308035713,-0.015883091517857106
21,0,observed_eligible_composition,neighbors_k10,one_biomedical,0.23094482421875,0.25501403808593753,-0.024069213867187522
21,0,observed_eligible_composition,neighbors_k10,both_biomedical,0.49306640625,0.486376953125,0.006689453124999967
21,0,observed_eligible_composition,neighbors_k25,all,0.28884331597222224,0.3306736111111111,-0.04183029513888886
21,0,observed_eligible_composition,neighbors_k25,without_biomedical,0.2938071986607143,0.3320375279017856,-0.03823032924107128
21,0,observed_eligible_composition,neighbors_k25,one_biomedical,0.2650732421875,0.31460693359375,-0.049533691406250024
21,0,observed_eligible_composition,neighbors_k25,both_biomedical,0.53017578125,0.54955078125,-0.01937500000000003
21,0,observed_eligible_composition,neighbors_k50,all,0.3182829861111111,0.3864338107638888,-0.06815082465277766
21,0,observed_eligible_composition,neighbors_k50,without_biomedical,0.3231392996651786,0.3876440429687499,-0.06450474330357125
21,0,observed_eligible_composition,neighbors_k50,one_biomedical,0.29448120117187504,0.3709893798828125,-0.07650817871093746
21,0,observed_eligible_composition,neighbors_k50,both_biomedical,0.563134765625,0.599658203125,-0.03652343749999998
