field_id,metric,model,input_condition,effect26k,effect52k,difference,sign_changed
16,cka,biobert,title,-0.14201632698467603,-0.15237305286058273,-0.010356725875906692,False
16,cka,biobert,abstract,0.2665811854691812,0.273379967479016,0.006798782009834803,False
16,cka,simcse,title,-0.06573034137265543,-0.06374394954415108,0.0019863918285043525,False
16,cka,simcse,abstract,0.3395071167721653,0.34524800896102115,0.005740892188855873,False
16,rsa,specter,title,0.23266858480433983,0.24333456963250516,0.010665984828165331,False
16,rsa,specter,abstract,0.3396474470187819,0.34621827812421074,0.0065708311054288315,False
16,rsa,specter2,title,0.27153805388884283,0.2780545740863022,0.006516520197459352,False
16,rsa,specter2,abstract,0.4365840545584619,0.45316495542208024,0.016580900863618353,False
16,rsa,scincl,title,0.3351842910411267,0.33870178521825517,0.0035174941771284884,False
16,rsa,scincl,abstract,0.42925668123330596,0.44067398371418315,0.01141730248087719,False
16,rsa,scibert,title,-0.12712424302747877,-0.11360331411450769,0.013520928912971075,False
16,rsa,scibert,abstract,0.3747783813447731,0.37993115100533287,0.005152769660559775,False
16,rsa,bert,title,0.010258099366479145,0.008345163720032411,-0.001912935646446734,False
16,rsa,bert,abstract,0.33380764743935276,0.3420289744082374,0.008221326968884612,False
16,rsa,mpnet,title,0.2315628331134103,0.24163761821559998,0.010074785102189676,False
16,rsa,mpnet,abstract,0.3612641811131627,0.3714060672215193,0.01014188610835659,False
16,rsa,minilm,title,0.18472098199463188,0.1912871565323851,0.006566174537753211,False
16,rsa,minilm,abstract,0.36172242665814064,0.3661415756100193,0.004419148951878671,False
16,rsa,pubmedbert,title,-0.04823125868774497,-0.0321379029580105,0.01609335572973447,False
16,rsa,pubmedbert,abstract,0.4055451271526935,0.4027836462272892,-0.0027614809254042916,False
16,rsa,biobert,title,-0.06470053079874977,-0.06216728971975177,0.0025332410789979942,False
16,rsa,biobert,abstract,0.4121158466767873,0.4215621650310693,0.009446318354282002,False
16,rsa,simcse,title,0.03211437190212035,0.04324598579694561,0.011131613894825254,False
16,rsa,simcse,abstract,0.41347059804250746,0.41786012225298064,0.004389524210473172,False
16,neighbors25,specter,title,0.10460888888888875,0.10655999999999999,0.0019511111111112367,False
16,neighbors25,specter,abstract,0.29244888888888876,0.2936000000000001,0.0011511111111113248,False
16,neighbors25,specter2,title,0.13119999999999998,0.1234088888888889,-0.007791111111111082,False
16,neighbors25,specter2,abstract,0.39676,0.40288888888888885,0.00612888888888885,False
16,neighbors25,scincl,title,0.1310311111111112,0.12892888888888887,-0.0021022222222223386,False
16,neighbors25,scincl,abstract,0.35523111111111116,0.36322888888888905,0.007997777777777881,False
16,neighbors25,scibert,title,-0.1640977777777779,-0.1674955555555555,-0.003397777777777611,False
16,neighbors25,scibert,abstract,0.44586222222222227,0.4684844444444445,0.02262222222222221,False
16,neighbors25,bert,title,-0.12226666666666663,-0.12585333333333337,-0.003586666666666738,False
16,neighbors25,bert,abstract,0.4604933333333334,0.4801066666666667,0.01961333333333326,False
16,neighbors25,mpnet,title,0.14944888888888896,0.15354,0.004091111111111045,False
16,neighbors25,mpnet,abstract,0.43884888888888884,0.4544600000000001,0.015611111111111242,False
16,neighbors25,minilm,title,0.10233333333333339,0.10050222222222216,-0.0018311111111112277,False
16,neighbors25,minilm,abstract,0.4148133333333335,0.42040222222222223,0.0055888888888887545,False
16,neighbors25,pubmedbert,title,-0.1209377777777777,-0.12081777777777769,0.00012000000000000899,False
16,neighbors25,pubmedbert,abstract,0.45938222222222236,0.47724222222222223,0.017859999999999876,False
16,neighbors25,biobert,title,-0.13060888888888889,-0.1332444444444444,-0.002635555555555502,False
16,neighbors25,biobert,abstract,0.4274311111111111,0.4429755555555557,0.015544444444444583,False
16,neighbors25,simcse,title,-0.0812533333333334,-0.0793288888888889,0.0019244444444445064,False
16,neighbors25,simcse,abstract,0.43998666666666675,0.44403111111111115,0.004044444444444406,False
17,cka,specter,title,0.1625661252417378,0.15856801088984707,-0.003998114351890736,False
17,cka,specter,abstract,0.34859950198428985,0.3467310992778657,-0.0018684027064241326,False
17,cka,specter2,title,0.1564616531346376,0.15726638974659024,0.0008047366119526278,False
17,cka,specter2,abstract,0.3344660569416374,0.33240551107807814,-0.002060545863559249,False
17,cka,scincl,title,0.15545068561832343,0.15726410710826755,0.0018134214899441226,False
17,cka,scincl,abstract,0.3496547189025483,0.3464780785432088,-0.003176640359339511,False
17,cka,scibert,title,-0.13167731802000504,-0.13465788124826045,-0.002980563228255406,False
17,cka,scibert,abstract,0.3770769765239663,0.3794507437129015,0.002373767188935172,False
17,cka,bert,title,-0.08479614190807583,-0.0921931416813947,-0.007396999773318869,False
17,cka,bert,abstract,0.3606309824313533,0.36441321494105017,0.0037822325096968923,False
17,cka,mpnet,title,0.13493427702591754,0.1381802314627475,0.0032459544368299564,False
17,cka,mpnet,abstract,0.34555194368132836,0.3435471790204171,-0.0020047646609112624,False
17,cka,minilm,title,0.11178388175868137,0.11294885243710573,0.0011649706784243596,False
17,cka,minilm,abstract,0.35367258349980446,0.35209327110269506,-0.0015793123971094003,False
17,cka,pubmedbert,title,-0.20238299631016332,-0.20765911747990906,-0.00527612116974574,False
17,cka,pubmedbert,abstract,0.37016893797226746,0.37143589657269427,0.001266958600426804,False
17,cka,biobert,title,-0.2896692983360999,-0.28898141360408464,0.0006878847320152537,False
17,cka,biobert,abstract,0.3616953912818768,0.3610415294723813,-0.000653861809495504,False
17,cka,simcse,title,-0.06317607721261875,-0.07154219424165387,-0.008366117029035114,False
17,cka,simcse,abstract,0.3818971536285619,0.38052890417455953,-0.0013682494540023793,False
17,rsa,specter,title,0.28233942995968364,0.27720683114135025,-0.005132598818333389,False
17,rsa,specter,abstract,0.5035033564760902,0.5028351003274238,-0.0006682561486663907,False
17,rsa,specter2,title,0.27300131679750284,0.27760354539417564,0.004602228596672808,False
17,rsa,specter2,abstract,0.506705855886764,0.5047955484381504,-0.0019103074486135352,False
17,rsa,scincl,title,0.347901699176425,0.3460388976062623,-0.0018628015701627199,False
17,rsa,scincl,abstract,0.5968235602312247,0.592303388033426,-0.004520172197798766,False
17,rsa,scibert,title,-0.12275818377222869,-0.14452373435164118,-0.021765550579412485,False
17,rsa,scibert,abstract,0.4650171143387041,0.4647574661055585,-0.0002596482331455596,False
17,rsa,bert,title,0.02386996543217379,-0.006890288289723601,-0.03076025372189739,True
17,rsa,bert,abstract,0.4542329757215826,0.4527659541669117,-0.001467021554670933,False
17,rsa,mpnet,title,0.22434429237669234,0.2198339316754187,-0.004510360701273641,False
17,rsa,mpnet,abstract,0.4723260742871513,0.4679179888991308,-0.004408085388020511,False
17,rsa,minilm,title,0.17376084513407153,0.1760143738105357,0.002253528676464167,False
17,rsa,minilm,abstract,0.44934440429552513,0.4494932176372303,0.00014881334170518956,False
17,rsa,pubmedbert,title,-0.09870893040727208,-0.13303600877542504,-0.03432707836815296,False
17,rsa,pubmedbert,abstract,0.4597102290357689,0.4564670666093313,-0.003243162426437629,False
17,rsa,biobert,title,-0.1556742431746848,-0.15875101306821,-0.0030767698935251775,False
17,rsa,biobert,abstract,0.45084865763961546,0.4529689449680849,0.002120287328469417,False
17,rsa,simcse,title,0.11145994122414882,0.10059332879181537,-0.010866612432333445,False
17,rsa,simcse,abstract,0.5041407503028458,0.5028885574905528,-0.0012521928122929404,False
17,neighbors25,specter,title,0.07977777777777773,0.06857333333333337,-0.01120444444444435,False
17,neighbors25,specter,abstract,0.4008977777777778,0.4065933333333335,0.005695555555555676,False
17,neighbors25,specter2,title,0.07210222222222218,0.06903999999999999,-0.0030622222222221884,False
17,neighbors25,specter2,abstract,0.3998222222222222,0.4074,0.007577777777777794,False
17,neighbors25,scincl,title,0.08767111111111114,0.09881777777777767,0.011146666666666527,False
17,neighbors25,scincl,abstract,0.4535511111111111,0.4648777777777776,0.011326666666666485,False
17,neighbors25,scibert,title,-0.1457422222222221,-0.14717333333333327,-0.0014311111111111607,False
17,neighbors25,scibert,abstract,0.5048577777777778,0.5287866666666668,0.023928888888889,False
17,neighbors25,bert,title,-0.1360622222222222,-0.1433266666666667,-0.007264444444444518,False
17,neighbors25,bert,abstract,0.5077777777777778,0.5316533333333334,0.02387555555555565,False
17,neighbors25,mpnet,title,0.09369777777777777,0.10469111111111107,0.0109933333333333,False
17,neighbors25,mpnet,abstract,0.45489777777777785,0.4728311111111111,0.017933333333333246,False
17,neighbors25,minilm,title,0.06510666666666665,0.06545333333333336,0.0003466666666667173,False
17,neighbors25,minilm,abstract,0.45066666666666666,0.4666733333333333,0.016006666666666614,False
17,neighbors25,pubmedbert,title,-0.17358666666666667,-0.1654377777777778,0.008148888888888872,False
17,neighbors25,pubmedbert,abstract,0.5104533333333333,0.5336022222222222,0.023148888888888886,False
17,neighbors25,biobert,title,-0.17639111111111105,-0.17183555555555552,0.004555555555555535,False
17,neighbors25,biobert,abstract,0.4877688888888889,0.5073044444444444,0.019535555555555528,False
17,neighbors25,simcse,title,-0.07576000000000005,-0.08577333333333337,-0.010013333333333319,False
17,neighbors25,simcse,abstract,0.4942000000000001,0.5061266666666666,0.01192666666666653,False
18,cka,specter,title,0.1357537469075687,0.12987423716702795,-0.005879509740540745,False
18,cka,specter,abstract,0.34319688098628,0.3450014398616803,0.0018045588754003195,False
18,cka,specter2,title,0.13529167481307353,0.13017167090569354,-0.0051200039073799886,False
18,cka,specter2,abstract,0.3224879558492392,0.3204793090732391,-0.0020086467760001003,False
18,cka,scincl,title,0.12593355573720394,0.11734669687129046,-0.008586858865913483,False
18,cka,scincl,abstract,0.3407576672023988,0.3374174017512918,-0.003340265451106994,False
18,cka,scibert,title,-0.19021174261450952,-0.19653257880557845,-0.006320836191068935,False
18,cka,scibert,abstract,0.3722156394355413,0.36858083576574246,-0.0036348036697988473,False
18,cka,bert,title,-0.10681658022939627,-0.09934713921131738,0.007469441018078893,False
18,cka,bert,abstract,0.3606137910216312,0.3605488314097472,-6.4959611884019e-05,False
18,cka,mpnet,title,0.13171112962426762,0.1306513626218505,-0.0010597670024171113,False
18,cka,mpnet,abstract,0.33378119496539577,0.3348273244342548,0.001046129468859014,False
18,cka,minilm,title,0.1009663169476176,0.09789237452176769,-0.003073942425849907,False
18,cka,minilm,abstract,0.3505343099661913,0.3510436445043479,0.0005093345381566028,False
18,cka,pubmedbert,title,-0.21226099491059003,-0.2076680562422598,0.004592938668330215,False
18,cka,pubmedbert,abstract,0.3812569442526915,0.37771133127072665,-0.003545612981964874,False
18,cka,biobert,title,-0.30414533990901044,-0.30979251213023784,-0.005647172221227403,False
18,cka,biobert,abstract,0.3542255842049819,0.3481292089643542,-0.006096375240627727,False
18,cka,simcse,title,-0.07065260345938035,-0.07835426638877624,-0.007701662929395892,False
18,cka,simcse,abstract,0.38647747497862023,0.3836213877850014,-0.0028560871936188503,False
18,rsa,specter,title,0.26258291592263405,0.25524717180794754,-0.0073357441146865154,False
18,rsa,specter,abstract,0.502763275188574,0.49554318659969965,-0.0072200885888743516,False
18,rsa,specter2,title,0.25118615084598184,0.23966273608215505,-0.01152341476382679,False
18,rsa,specter2,abstract,0.47451834613779686,0.46241156709952835,-0.012106779038268511,False
18,rsa,scincl,title,0.30523958358412284,0.28533902758068064,-0.019900556003442205,False
18,rsa,scincl,abstract,0.5367874518854725,0.5246512714154546,-0.012136180470017854,False
18,rsa,scibert,title,-0.1867408957505607,-0.188625908902731,-0.0018850131521703228,False
18,rsa,scibert,abstract,0.4581569210045579,0.45312998049365427,-0.0050269405109036325,False
18,rsa,bert,title,-0.06334773814601702,-0.056107286999103945,0.007240451146913074,False
18,rsa,bert,abstract,0.43662178266221785,0.43114287623952563,-0.00547890642269222,False
18,rsa,mpnet,title,0.1906120127606396,0.19201425799370292,0.001402245233063315,False
18,rsa,mpnet,abstract,0.42225232979646604,0.4205951481706581,-0.0016571816258079686,False
18,rsa,minilm,title,0.15240218592184474,0.15571761077179325,0.0033154248499485117,False
18,rsa,minilm,abstract,0.435064011842488,0.43444959205512046,-0.0006144197873675372,False
18,rsa,pubmedbert,title,-0.15332241475741876,-0.14020768317868715,0.013114731578731609,False
18,rsa,pubmedbert,abstract,0.4596885626182244,0.4523280832931562,-0.00736047932506817,False
18,rsa,biobert,title,-0.20886568814012824,-0.21998628061529973,-0.011120592475171498,False
18,rsa,biobert,abstract,0.44739152410764454,0.44182114447622073,-0.005570379631423816,False
18,rsa,simcse,title,0.04480043130970068,0.0461372782933418,0.0013368469836411156,False
18,rsa,simcse,abstract,0.4897066876872668,0.4840551155276346,-0.00565157215963219,False
18,neighbors25,specter,title,0.048839999999999995,0.033115555555555565,-0.01572444444444443,False
18,neighbors25,specter,abstract,0.3712399999999999,0.38245555555555555,0.011215555555555645,False
18,neighbors25,specter2,title,0.07014222222222222,0.058348888888889006,-0.011793333333333211,False
18,neighbors25,specter2,abstract,0.36338222222222216,0.377828888888889,0.01444666666666683,False
18,neighbors25,scincl,title,0.07079111111111114,0.05835777777777773,-0.012433333333333407,False
18,neighbors25,scincl,abstract,0.42915111111111126,0.44101777777777773,0.01186666666666647,False
18,neighbors25,scibert,title,-0.1698666666666666,-0.17572222222222222,-0.005855555555555614,False
18,neighbors25,scibert,abstract,0.5030933333333333,0.5178177777777777,0.014724444444444429,False
18,neighbors25,bert,title,-0.14765333333333341,-0.15233555555555556,-0.004682222222222143,False
18,neighbors25,bert,abstract,0.5082666666666666,0.5269644444444446,0.018697777777777924,False
18,neighbors25,mpnet,title,0.10112444444444446,0.09941111111111112,-0.0017133333333333445,False
18,neighbors25,mpnet,abstract,0.45124444444444456,0.4693711111111111,0.018126666666666513,False
18,neighbors25,minilm,title,0.06536000000000008,0.05668222222222219,-0.008677777777777895,False
18,neighbors25,minilm,abstract,0.44132000000000005,0.4583022222222223,0.016982222222222232,False
18,neighbors25,pubmedbert,title,-0.17213777777777772,-0.1708777777777778,0.0012599999999999278,False
18,neighbors25,pubmedbert,abstract,0.5067422222222223,0.5266422222222222,0.019899999999999918,False
18,neighbors25,biobert,title,-0.18058666666666667,-0.17501999999999995,0.00556666666666672,False
18,neighbors25,biobert,abstract,0.4691333333333334,0.48978,0.02064666666666659,False
18,neighbors25,simcse,title,-0.08780444444444446,-0.09036,-0.002555555555555533,False
18,neighbors25,simcse,abstract,0.4805155555555555,0.49405999999999994,0.01354444444444447,False
19,cka,specter,title,0.10401257561874716,0.1048798527610732,0.0008672771423260395,False
19,cka,specter,abstract,0.26138875798273026,0.2640344490779292,0.0026456910951989654,False
19,cka,specter2,title,0.11465240171569302,0.11884847307874391,0.004196071363050891,False
19,cka,specter2,abstract,0.2937782723490877,0.2985950955722504,0.004816823223162681,False
19,cka,scincl,title,0.11823414411512179,0.12151995702842289,0.0032858129133011005,False
19,cka,scincl,abstract,0.28585373598332764,0.2876740609981424,0.001820325014814772,False
19,cka,scibert,title,-0.14850357974587064,-0.14210092015039288,0.006402659595477755,False
19,cka,scibert,abstract,0.29955285289018524,0.30062683299580106,0.0010739801056158238,False
19,cka,bert,title,-0.07231074735992593,-0.0720174190156827,0.0002933283442432266,False
19,cka,bert,abstract,0.27474132660934303,0.2777457808441034,0.0030044542347603675,False
19,cka,mpnet,title,0.1398553650915747,0.14406206698398094,0.004206701892406239,False
19,cka,mpnet,abstract,0.29920450181929004,0.3020745544324157,0.002870052613125673,False
19,cka,minilm,title,0.08208394331620111,0.08709268246432533,0.005008739148124219,False
19,cka,minilm,abstract,0.29668492512078853,0.29975729018446706,0.0030723650636785282,False
19,cka,pubmedbert,title,-0.11621652233460705,-0.11877673642166209,-0.002560214087055035,False
19,cka,pubmedbert,abstract,0.2995665856138325,0.3033703076673856,0.0038037220535531158,False
19,cka,biobert,title,-0.3030873167208959,-0.2825452379582849,0.020542078762610994,False
19,cka,biobert,abstract,0.30156991209722733,0.3103037685811608,0.008733856483933489,False
19,cka,simcse,title,-0.09480758686940566,-0.09353723356504173,0.0012703533043639248,False
19,cka,simcse,abstract,0.3427000412962415,0.34864880110833596,0.005948759812094473,False
19,rsa,specter,title,0.1620702650898474,0.15934705070969768,-0.002723214380149719,False
19,rsa,specter,abstract,0.34735353873754454,0.3464471061939508,-0.0009064325435937381,False
19,rsa,specter2,title,0.25149159516256125,0.2527258809603128,0.0012342857977515331,False
19,rsa,specter2,abstract,0.48104884257795877,0.47922675340906373,-0.0018220891688950358,False
19,rsa,scincl,title,0.26080927120568775,0.2577954161639863,-0.00301385504170143,False
19,rsa,scincl,abstract,0.42419643019766073,0.41310122363975005,-0.011095206557910686,False
19,rsa,scibert,title,-0.2128064059553489,-0.20668279768320563,0.006123608272143255,False
19,rsa,scibert,abstract,0.395288791163892,0.3921334818513361,-0.003155309312555865,False
19,rsa,bert,title,-0.03791570551729073,-0.039058443666813214,-0.001142738149522482,False
19,rsa,bert,abstract,0.37400762968801515,0.3702608929599852,-0.0037467367280299424,False
19,rsa,mpnet,title,0.21358478727012997,0.21528058883403622,0.0016958015639062518,False
19,rsa,mpnet,abstract,0.38459105298914364,0.3765347936741763,-0.00805625931496734,False
19,rsa,minilm,title,0.16362664547206424,0.162297722603075,-0.001328922868989224,False
19,rsa,minilm,abstract,0.37253256583933164,0.3646582019289836,-0.007874363910348015,False
19,rsa,pubmedbert,title,-0.14071840671262797,-0.14345181602529644,-0.0027334093126684667,False
19,rsa,pubmedbert,abstract,0.3763619555895648,0.36873123139466113,-0.007630724194903682,False
19,rsa,biobert,title,-0.21298338582012244,-0.20263268413091529,0.010350701689207153,False
19,rsa,biobert,abstract,0.39067506452702305,0.3841795970111145,-0.006495467515908571,False
19,rsa,simcse,title,0.0036253378887350363,-0.010951515689879399,-0.014576853578614435,True
19,rsa,simcse,abstract,0.45557615049910566,0.4543474051718681,-0.001228745327237546,False
19,neighbors25,specter,title,0.03964444444444437,0.027966666666666695,-0.011677777777777676,False
19,neighbors25,specter,abstract,0.3304044444444445,0.3417866666666667,0.011382222222222182,False
19,neighbors25,specter2,title,0.06378666666666666,0.06409111111111121,0.00030444444444455154,False
19,neighbors25,specter2,abstract,0.3757866666666668,0.3934311111111112,0.01764444444444435,False
19,neighbors25,scincl,title,0.056613333333333404,0.04957777777777772,-0.007035555555555684,False
19,neighbors25,scincl,abstract,0.3950933333333334,0.4103777777777776,0.015284444444444212,False
19,neighbors25,scibert,title,-0.18898222222222216,-0.18937333333333328,-0.00039111111111111985,False
19,neighbors25,scibert,abstract,0.4608577777777779,0.4901266666666667,0.02926888888888879,False
19,neighbors25,bert,title,-0.1468977777777778,-0.15181777777777783,-0.0049200000000000355,False
19,neighbors25,bert,abstract,0.47138222222222215,0.4933022222222222,0.02192000000000005,False
19,neighbors25,mpnet,title,0.11896000000000007,0.11689111111111106,-0.002068888888889009,False
19,neighbors25,mpnet,abstract,0.44516,0.46491111111111116,0.019751111111111164,False
19,neighbors25,minilm,title,0.04914666666666656,0.052264444444444336,0.003117777777777775,False
19,neighbors25,minilm,abstract,0.41182666666666656,0.4346644444444443,0.022837777777777735,False
19,neighbors25,pubmedbert,title,-0.17743555555555557,-0.17227555555555563,0.005159999999999942,False
19,neighbors25,pubmedbert,abstract,0.4611644444444444,0.49368444444444437,0.03251999999999999,False
19,neighbors25,biobert,title,-0.19130666666666662,-0.18320666666666674,0.008099999999999885,False
19,neighbors25,biobert,abstract,0.4408133333333334,0.46011333333333326,0.019299999999999873,False
19,neighbors25,simcse,title,-0.11063999999999996,-0.10760444444444439,0.003035555555555569,False
19,neighbors25,simcse,abstract,0.45508000000000004,0.4776355555555556,0.02255555555555555,False
20,cka,specter,title,0.14342462397506006,0.15126635860216991,0.007841734627109853,False
20,cka,specter,abstract,0.3766575762762563,0.3741773106715845,-0.002480265604671794,False
20,cka,specter2,title,0.14008892451692712,0.14677746858694274,0.006688544070015623,False
20,cka,specter2,abstract,0.3344540218933254,0.33013988452267573,-0.004314137370649673,False
20,cka,scincl,title,0.11536977078688837,0.12874986127087407,0.013380090483985696,False
20,cka,scincl,abstract,0.36585375238999174,0.36524702681904586,-0.0006067255709458763,False
20,cka,scibert,title,-0.20542057778598988,-0.2048969629657693,0.0005236148202205637,False
20,cka,scibert,abstract,0.3784227268402428,0.37657498478601636,-0.0018477420542264422,False
20,cka,bert,title,-0.18330221626152526,-0.17664369898338894,0.006658517278136322,False
20,cka,bert,abstract,0.3661909068793285,0.367238416790448,0.0010475099111195152,False
20,cka,mpnet,title,0.14690371503594002,0.15421969550102088,0.007315980465080862,False
20,cka,mpnet,abstract,0.36807673731879254,0.36577347319983455,-0.0023032641189579817,False
20,cka,minilm,title,0.09563499180879248,0.09964125277578784,0.004006260966995356,False
20,cka,minilm,abstract,0.3765920505048816,0.3736104720182468,-0.0029815784866347728,False
20,cka,pubmedbert,title,-0.22844524415754336,-0.22106414344417474,0.007381100713368616,False
20,cka,pubmedbert,abstract,0.42450438027563636,0.43347956551202244,0.008975185236386074,False
20,cka,biobert,title,-0.2952411343499766,-0.2979685789832925,-0.0027274446333158675,False
20,cka,biobert,abstract,0.4030308977111697,0.39599991867444956,-0.00703097903672012,False
20,cka,simcse,title,-0.11144843065955451,-0.12074958011465292,-0.009301149455098412,False
20,cka,simcse,abstract,0.3990935469045453,0.3989989677017282,-9.457920281707999e-05,False
20,rsa,specter,title,0.1676703211031752,0.1869193681961367,0.01924904709296149,False
20,rsa,specter,abstract,0.42221466744603603,0.4266284728024065,0.0044138053563704815,False
20,rsa,specter2,title,0.20290141244608606,0.21671252423928,0.013811111793193942,False
20,rsa,specter2,abstract,0.43353146665016584,0.43874460394736015,0.0052131372971943035,False
20,rsa,scincl,title,0.20481553350370468,0.22327592352569475,0.01846039002199007,False
20,rsa,scincl,abstract,0.44507851453186426,0.4446054390520154,-0.0004730754798488723,False
20,rsa,scibert,title,-0.24933027798149038,-0.22201047954485947,0.027319798436630904,False
20,rsa,scibert,abstract,0.42199386525432175,0.41837701366660546,-0.0036168515877162966,False
20,rsa,bert,title,-0.11776360349707671,-0.09109957152658094,0.026664031970495772,False
20,rsa,bert,abstract,0.4101122150786167,0.41170973238693936,0.001597517308322638,False
20,rsa,mpnet,title,0.1576875248577238,0.16589483854389991,0.00820731368617611,False
20,rsa,mpnet,abstract,0.39347969394420895,0.3931729972126003,-0.00030669673160865774,False
20,rsa,minilm,title,0.12221026072619084,0.12429966299874656,0.002089402272555718,False
20,rsa,minilm,abstract,0.39156281413607835,0.39282554432206934,0.00126273018599099,False
20,rsa,pubmedbert,title,-0.21684171723293716,-0.19800370686117313,0.018838010371764025,False
20,rsa,pubmedbert,abstract,0.4226602299793197,0.4261806176767888,0.003520387697469096,False
20,rsa,biobert,title,-0.27379471573115244,-0.2724765086190234,0.001318207112129044,False
20,rsa,biobert,abstract,0.41417311968326964,0.4148850948128775,0.0007119751296078558,False
20,rsa,simcse,title,-0.000399400139662498,-0.014709206973437305,-0.014309806833774807,False
20,rsa,simcse,abstract,0.4650421411334427,0.4637536885727213,-0.0012884525607214092,False
20,neighbors25,specter,title,0.044804444444444536,0.04602666666666666,0.0012222222222221246,False
20,neighbors25,specter,abstract,0.39060444444444453,0.3894266666666667,-0.001177777777777833,False
20,neighbors25,specter2,title,0.06211555555555559,0.07344222222222219,0.011326666666666596,False
20,neighbors25,specter2,abstract,0.3485555555555556,0.34804222222222225,-0.0005133333333333656,False
20,neighbors25,scincl,title,0.05744888888888877,0.07095333333333342,0.013504444444444652,False
20,neighbors25,scincl,abstract,0.43876888888888876,0.43721333333333356,-0.0015555555555551992,False
20,neighbors25,scibert,title,-0.1761555555555555,-0.17008444444444448,0.006071111111111027,False
20,neighbors25,scibert,abstract,0.5098844444444444,0.5309355555555555,0.02105111111111113,False
20,neighbors25,bert,title,-0.14384444444444444,-0.1428533333333335,0.0009911111111109427,False
20,neighbors25,bert,abstract,0.5053955555555556,0.5244666666666666,0.01907111111111104,False
20,neighbors25,mpnet,title,0.12095111111111123,0.1304599999999999,0.009508888888888678,False
20,neighbors25,mpnet,abstract,0.48255111111111115,0.4951,0.012548888888888832,False
20,neighbors25,minilm,title,0.05921333333333334,0.0641222222222223,0.004908888888888963,False
20,neighbors25,minilm,abstract,0.45861333333333343,0.47118222222222217,0.01256888888888874,False
20,neighbors25,pubmedbert,title,-0.17032000000000003,-0.16125111111111123,0.009068888888888793,False
20,neighbors25,pubmedbert,abstract,0.51636,0.5358688888888888,0.019508888888888798,False
20,neighbors25,biobert,title,-0.1627911111111111,-0.15904666666666667,0.003744444444444439,False
20,neighbors25,biobert,abstract,0.475848888888889,0.49007333333333336,0.014224444444444373,False
20,neighbors25,simcse,title,-0.08682666666666661,-0.0897444444444444,-0.002917777777777797,False
20,neighbors25,simcse,abstract,0.47641333333333336,0.48911555555555564,0.012702222222222281,False
21,cka,specter,title,0.08003822218708698,0.08162882315085121,0.0015906009637642327,False
21,cka,specter,abstract,0.16880519278107828,0.17070317651020253,0.001897983729124253,False
21,cka,specter2,title,0.11242755002301752,0.11085576859368973,-0.0015717814293277899,False
21,cka,specter2,abstract,0.1970471883053979,0.19788525763385711,0.0008380693284592011,False
21,cka,scincl,title,0.11226446646709767,0.11074680261378614,-0.001517663853311535,False
21,cka,scincl,abstract,0.20198871781175667,0.2047547904127718,0.002766072601015135,False
21,cka,scibert,title,-0.08495641687433497,-0.08391181276538962,0.0010446041089453573,False
21,cka,scibert,abstract,0.21130681197623846,0.2126927816415246,0.0013859696652861464,False
21,cka,bert,title,0.0033042755680631475,0.007840740713880995,0.004536465145817847,False
21,cka,bert,abstract,0.20669869740349314,0.20584729133532978,-0.0008514060681633628,False
21,cka,mpnet,title,0.10422271285744686,0.1069463209775117,0.0027236081200648354,False
21,cka,mpnet,abstract,0.19535697287330153,0.19683871033845393,0.0014817374651523996,False
21,cka,minilm,title,0.08160599708284844,0.08472304744312173,0.0031170503602732935,False
21,cka,minilm,abstract,0.21220402664480675,0.21063300147587669,-0.001571025168930068,False
21,cka,pubmedbert,title,-0.07211918462583466,-0.07185294851698884,0.00026623610884582427,False
21,cka,pubmedbert,abstract,0.21565264470969003,0.2184158102626599,0.002763165552969876,False
21,cka,biobert,title,-0.2774762818239319,-0.27723068084952274,0.00024560097440917694,False
21,cka,biobert,abstract,0.1899369658990263,0.1930889001127054,0.0031519342136790973,False
21,cka,simcse,title,-0.05961317199303434,-0.05453171052524347,0.005081461467790871,False
21,cka,simcse,abstract,0.2590056413857121,0.25850805851961395,-0.0004975828660981341,False
21,rsa,specter,title,0.13849934121258123,0.1516651631991629,0.013165821986581672,False
21,rsa,specter,abstract,0.26921640271288017,0.28031555682279075,0.01109915410991058,False
21,rsa,specter2,title,0.20966558060165896,0.21593851489717814,0.0062729342955191725,False
21,rsa,specter2,abstract,0.3320787144817031,0.33825898258847903,0.00618026810677591,False
21,rsa,scincl,title,0.21859719051649779,0.22991911624629874,0.011321925729800952,False
21,rsa,scincl,abstract,0.34474514007385787,0.3585133458122807,0.013768205738422856,False
21,rsa,scibert,title,-0.10640178050067722,-0.09817992465661723,0.008221855844059989,False
21,rsa,scibert,abstract,0.31713538041017036,0.32330088205808644,0.006165501647916072,False
21,rsa,bert,title,0.04657986437277922,0.044709167654605086,-0.0018706967181741363,False
21,rsa,bert,abstract,0.2972094787588518,0.30822474311239745,0.011015264353545662,False
21,rsa,mpnet,title,0.16599356027564804,0.1794740179123533,0.013480457636705245,False
21,rsa,mpnet,abstract,0.2837108162659401,0.29425340377080256,0.010542587504862477,False
21,rsa,minilm,title,0.14271787017112486,0.1559679514240902,0.01325008125296534,False
21,rsa,minilm,abstract,0.2992159646663702,0.30483630464225736,0.005620339975887179,False
21,rsa,pubmedbert,title,-0.09613180950733019,-0.08625110312212936,0.009880706385200833,False
21,rsa,pubmedbert,abstract,0.3078544550166355,0.3193938078814873,0.011539352864851804,False
