subfield_id,corpus_rows,small_n,large_n,model_a,model_b,repeats,median_small,median_large,median_size_change,central95_width,passes_operational_screen,large_sample_equals_whole_group
1404,1901,256,512,scincl,biobert,20,0.5008936622436359,0.48160322174847775,0.0192904404951581,0.08221440192408885,False,False
1404,1901,256,512,scincl,simcse,20,0.5354493001894063,0.5269132673606447,0.008536032828761586,0.05161126670139071,False,False
1404,1901,256,512,scibert,mpnet,20,0.5282055729982509,0.5172588064251091,0.010946766573141753,0.06560857265866649,False,False
1404,1901,256,512,scibert,minilm,20,0.49968840450984003,0.49709535145148,0.002593053058360051,0.06552539618436504,False,False
1404,1901,256,512,scibert,biobert,20,0.8027516903033951,0.7985950894451314,0.004156600858263748,0.05526322576905662,False,False
1404,1901,256,512,scibert,simcse,20,0.5876289712574955,0.5893723295372495,0.001743358279754026,0.04570300338771416,False,False
1404,1901,256,512,bert,mpnet,20,0.5440097702476241,0.5328416650996173,0.011168105148006813,0.05509903036529229,False,False
1404,1901,256,512,bert,minilm,20,0.5411574906119965,0.5287076411611322,0.012449849450864248,0.05141292885207427,False,False
1404,1901,256,512,bert,biobert,20,0.7696477993238171,0.7635739972164268,0.00607380210739028,0.058518126408554916,False,False
1404,1901,256,512,mpnet,pubmedbert,20,0.4635580407345797,0.4554347109137301,0.008123329820849567,0.06416913913214406,False,False
1404,1901,256,512,mpnet,biobert,20,0.5138526614173712,0.5023085899561285,0.0115440714612427,0.08741389379886416,False,False
1404,1901,256,512,mpnet,simcse,20,0.5638713337202875,0.5549149226129207,0.00895641110736678,0.0500529523018054,False,False
1404,1901,256,512,minilm,pubmedbert,20,0.44807789200966797,0.4485113843822386,0.0004334923725706208,0.06438296477244254,False,False
1404,1901,256,512,minilm,biobert,20,0.5050271435396734,0.49369552015136986,0.011331623388303513,0.0794275772280909,False,False
1404,1901,256,512,minilm,simcse,20,0.5817838839955592,0.5757887823820345,0.005995101613524789,0.04668329713709951,False,False
1404,1901,256,512,pubmedbert,biobert,20,0.8393186955932885,0.8324559951485446,0.006862700444743908,0.047379325778384884,False,False
1404,1901,256,512,biobert,simcse,20,0.6256171351456778,0.6224923409275886,0.0031247942180891997,0.06330797637866337,False,False
1405,1368,256,512,specter,pubmedbert,20,0.4629688842904352,0.46317973997381867,0.00021085568338347072,0.046612285023175826,False,False
1405,1368,256,512,specter,biobert,20,0.4453579770161198,0.44916846421592527,0.003810487199805479,0.05152443666735007,False,False
1405,1368,256,512,specter2,pubmedbert,20,0.5375904883315702,0.5392750548293437,0.0016845664977734875,0.05968300798307302,False,False
1405,1368,256,512,specter2,biobert,20,0.5144687680917874,0.5163953655235995,0.001926597431812116,0.06210026590942841,False,False
1405,1368,256,512,scincl,scibert,20,0.485153740863969,0.4811215382167764,0.0040322026471926176,0.04003322728855785,False,False
1405,1368,256,512,scincl,pubmedbert,20,0.4913733918617532,0.4913048442220017,6.854763975150391e-05,0.05588810149601953,False,False
1405,1368,256,512,scincl,biobert,20,0.4508947770277426,0.45123863070167247,0.00034385367392986144,0.05853482766759949,False,False
1405,1368,256,512,scibert,biobert,20,0.8151425869984379,0.8136570580822904,0.001485528916147505,0.04592126093581261,False,False
1405,1368,256,512,bert,biobert,20,0.7435730013499772,0.7411017690815177,0.0024712322684594668,0.04428056052056295,False,False
1405,1368,256,512,mpnet,pubmedbert,20,0.5273381831924325,0.5236964786332248,0.003641704559207759,0.05529343736664927,False,False
1405,1368,256,512,mpnet,biobert,20,0.4973323491014424,0.4973656881902908,3.3339088848394205e-05,0.05465642381004149,False,False
1405,1368,256,512,mpnet,simcse,20,0.6073994127048069,0.6141645340303171,0.006765121325510215,0.04085373652900515,False,False
1405,1368,256,512,minilm,pubmedbert,20,0.506695560807508,0.5039397620036431,0.002755798803864895,0.04742078421351398,False,False
1405,1368,256,512,minilm,biobert,20,0.4724539663002757,0.47589012819301646,0.0034361618927407633,0.05827870269907509,False,False
1405,1368,256,512,biobert,simcse,20,0.5778848346132012,0.580274043875155,0.0023892092619538507,0.05521512132547313,False,False
1406,1486,256,512,specter,scibert,20,0.4687715936412866,0.47197522293340755,0.003203629292120924,0.04183324605466676,False,False
1406,1486,256,512,specter,bert,20,0.4652840741621313,0.4678607457953837,0.0025766716332524253,0.04222994856359924,False,False
1406,1486,256,512,specter,pubmedbert,20,0.3860244176993719,0.3832262801395525,0.0027981375598193914,0.0463535267081614,False,False
1406,1486,256,512,specter,biobert,20,0.4381144245460119,0.43642795198353584,0.0016864725624760601,0.057838763279760785,False,False
1406,1486,256,512,specter2,bert,20,0.4899478323882106,0.4922625214480242,0.0023146890598135794,0.044168896261916335,False,False
1406,1486,256,512,specter2,pubmedbert,20,0.41908547433454335,0.4240091284288834,0.004923654094340035,0.0440436291714465,False,False
1406,1486,256,512,specter2,biobert,20,0.46930785589755597,0.4734072029796689,0.004099347082112903,0.05611119859338165,False,False
1406,1486,256,512,scincl,bert,20,0.4848518070337384,0.48556479350574644,0.0007129864720080148,0.046087038922918266,False,False
1406,1486,256,512,scincl,pubmedbert,20,0.41055794088262,0.4090545382711768,0.001503402611443161,0.04368680045521495,False,False
1406,1486,256,512,scincl,biobert,20,0.45126183181428337,0.4544056813892857,0.0031438495750023554,0.06273405126916137,False,False
1406,1486,256,512,scincl,simcse,20,0.531338847276748,0.5361502683210313,0.004811421044283337,0.04470818120609221,False,False
1406,1486,256,512,mpnet,pubmedbert,20,0.4317375561065213,0.42722482050372557,0.004512735602795748,0.053496377853775645,False,False
1406,1486,256,512,mpnet,biobert,20,0.4741145432775221,0.48092007318834384,0.006805529910821728,0.06053219256203035,False,False
1406,1486,256,512,minilm,pubmedbert,20,0.43938283300865033,0.4356945640853222,0.0036882689233281307,0.04534493724776656,False,False
1406,1486,256,512,minilm,biobert,20,0.483937488756632,0.4858552626534834,0.0019177738968513824,0.0532553154361774,False,False
1407,2027,256,512,specter,pubmedbert,20,0.41454639324620635,0.421461499654984,0.006915106408777627,0.041569913970880557,False,False
1407,2027,256,512,specter,biobert,20,0.4691173375923487,0.47623823997618997,0.007120902383841277,0.043575673896699474,False,False
1407,2027,256,512,specter2,bert,20,0.5027450281602837,0.5073319989988809,0.004586970838597271,0.045366529157962854,False,False
1407,2027,256,512,specter2,pubmedbert,20,0.4568736601609945,0.4651085486308084,0.008234888469813906,0.055539347131045025,False,False
1407,2027,256,512,specter2,biobert,20,0.5182094905343777,0.5237854487014961,0.005575958167118422,0.05758054366191995,False,False
1407,2027,256,512,specter2,simcse,20,0.5146503178060791,0.5161437798806099,0.001493462074530827,0.04339369302053192,False,False
1407,2027,256,512,scincl,scibert,20,0.507468518836877,0.5083015525953782,0.0008330337585011893,0.04157316752601126,False,False
1407,2027,256,512,scincl,bert,20,0.47742451385700524,0.4820649096554691,0.00464039579846387,0.04390846021439615,False,False
1407,2027,256,512,scincl,pubmedbert,20,0.4306232525065925,0.43348213291170723,0.0028588804051147276,0.05258555884678473,False,False
1407,2027,256,512,scincl,biobert,20,0.47938043216999426,0.48539252076212697,0.006012088592132703,0.05428391847571512,False,False
1407,2027,256,512,scincl,simcse,20,0.5227155505973042,0.521412699718889,0.001302850878415196,0.04489164182372435,False,False
1407,2027,256,512,scibert,minilm,20,0.48266557085082984,0.48328286015695077,0.0006172893061209273,0.04745122982294603,False,False
1407,2027,256,512,scibert,simcse,20,0.5965011242414049,0.5996785510905022,0.0031774268490972757,0.043626346205395405,False,False
1407,2027,256,512,mpnet,pubmedbert,20,0.4380613129995141,0.4406898741223973,0.0026285611228831773,0.04683435201913022,False,False
1407,2027,256,512,mpnet,biobert,20,0.4969325306730802,0.501025277069308,0.004092746396227809,0.04496321690114152,False,False
1407,2027,256,512,minilm,pubmedbert,20,0.42370824202828805,0.42696281498548116,0.0032545729571931137,0.04672756294681135,False,False
1407,2027,256,512,minilm,biobert,20,0.48117380779180147,0.4847566276875853,0.003582819895783851,0.0407283641320596,False,False
1407,2027,256,512,pubmedbert,simcse,20,0.5684056485911668,0.5751758466554044,0.00677019806423762,0.04812670384541762,False,False
1408,3480,256,512,specter,scibert,20,0.42564015269022093,0.4255545862876252,8.556640259571591e-05,0.05421106919726182,False,False
1408,3480,256,512,specter,bert,20,0.430797866252692,0.4281478246053673,0.0026500416473246857,0.04530733898601835,False,False
1408,3480,256,512,specter,pubmedbert,20,0.3505697642312574,0.3405463639001479,0.010023400331109489,0.061267548959435925,False,False
1408,3480,256,512,specter,biobert,20,0.3830950865718227,0.3739850012593572,0.009110085312465488,0.10181839430745865,False,False
1408,3480,256,512,specter,simcse,20,0.4793143112864668,0.4774412554917127,0.0018730557947541082,0.042724145630481936,False,False
1408,3480,256,512,specter2,scibert,20,0.5187900384810784,0.5150050346480848,0.0037850038329936275,0.04969242909271765,False,False
1408,3480,256,512,specter2,bert,20,0.470372223224393,0.4694628596306957,0.0009093635936973099,0.04735049380266565,False,False
1408,3480,256,512,specter2,pubmedbert,20,0.4183109537613827,0.4082467077149289,0.01006424604645384,0.06711828141531256,False,False
1408,3480,256,512,specter2,biobert,20,0.43944537865393446,0.43476471290505925,0.004680665748875212,0.10177862461584575,False,False
1408,3480,256,512,specter2,simcse,20,0.48345616111255996,0.48703502555355144,0.0035788644409914805,0.04233590848396768,False,False
1408,3480,256,512,scincl,scibert,20,0.4449663066287642,0.43910672197668565,0.005859584652078531,0.047536067309392416,False,False
1408,3480,256,512,scincl,bert,20,0.4357594596573637,0.43340911016086864,0.002350349496495041,0.05157797811013859,False,False
1408,3480,256,512,scincl,pubmedbert,20,0.3651195197827664,0.35750197053021826,0.00761754925254815,0.05510782473215686,False,False
1408,3480,256,512,scincl,biobert,20,0.3891808158677283,0.37616052589963456,0.013020289968093735,0.08834907716612533,False,False
1408,3480,256,512,scincl,simcse,20,0.47271165794372333,0.470590385596205,0.002121272347518355,0.04339234374004708,False,False
1408,3480,256,512,scibert,mpnet,20,0.48861212419075317,0.4790797959868103,0.009532328203942897,0.04958158159994652,False,False
1408,3480,256,512,scibert,minilm,20,0.46858625487083155,0.46401658006498714,0.004569674805844415,0.05428913756423104,False,False
1408,3480,256,512,scibert,biobert,20,0.7986909721323934,0.7966075567566195,0.002083415375773834,0.04990887923708065,False,False
1408,3480,256,512,bert,mpnet,20,0.49051628568989136,0.49147293711286577,0.0009566514229744083,0.04201667953314814,False,False
1408,3480,256,512,bert,minilm,20,0.4966531040407556,0.49510664929453063,0.0015464547462249456,0.04933787755743735,False,False
1408,3480,256,512,bert,biobert,20,0.742786041056121,0.7389056416604401,0.003880399395680856,0.05231055297935838,False,False
1408,3480,256,512,mpnet,pubmedbert,20,0.40262659457905114,0.39695894018638533,0.005667654392665811,0.061606566648602756,False,False
1408,3480,256,512,mpnet,biobert,20,0.4385232966236854,0.43017725784095895,0.00834603878272644,0.09619240973029519,False,False
1408,3480,256,512,minilm,pubmedbert,20,0.3919948955010677,0.3848030148198378,0.00719188068122989,0.06202309855466415,False,False
1408,3480,256,512,minilm,biobert,20,0.42972956563281706,0.4221885948945817,0.007540970738235342,0.10005114126778353,False,False
1408,3480,256,512,minilm,simcse,20,0.5407893310863043,0.5393962775941846,0.0013930534921197113,0.043892516112428726,False,False
1408,3480,256,512,biobert,simcse,20,0.573648226722502,0.5794691607102809,0.005820933987778831,0.06505737449620874,False,False
1502,1864,256,512,specter,scibert,20,0.5756405270546563,0.5760052642889943,0.00036473723433805283,0.04193040070951348,False,False
1502,1864,256,512,specter,bert,20,0.5098001806015389,0.5100243835985889,0.0002242029970500603,0.04835719383003667,False,False
1502,1864,256,512,specter,biobert,20,0.5810633499305551,0.5830827723649652,0.002019422434410112,0.056941173350360974,False,False
1502,1864,256,512,specter2,scibert,20,0.5594341374219045,0.5564204443165996,0.00301369310530486,0.04586026693491463,False,False
1502,1864,256,512,specter2,bert,20,0.4257841374070628,0.42769167362519067,0.001907536218127892,0.042416809735775274,False,False
1502,1864,256,512,specter2,pubmedbert,20,0.5103859014106122,0.5065595814386095,0.0038263199720027785,0.04536527921078021,False,False
1502,1864,256,512,specter2,biobert,20,0.5284792183617901,0.52804021052604,0.00043900783575012703,0.05429397447837725,False,False
1502,1864,256,512,scincl,scibert,20,0.525971719689826,0.5272543346688155,0.0012826149789895158,0.04543102648960484,False,False
1502,1864,256,512,scincl,bert,20,0.45804199929597395,0.45159099450438517,0.006451004791588777,0.04811376215044938,False,False
1502,1864,256,512,scincl,pubmedbert,20,0.5062739942755123,0.5028688184585031,0.003405175817009276,0.04378047498911175,False,False
1502,1864,256,512,scincl,biobert,20,0.5228083034854181,0.5222501173372538,0.0005581861481642747,0.05687049389819826,False,False
1502,1864,256,512,scincl,simcse,20,0.44787107845629215,0.44604379263916466,0.0018272858171274886,0.04426568165319583,False,False
1502,1864,256,512,bert,mpnet,20,0.46677076957186325,0.46498165881553244,0.001789110756330814,0.043557749462020845,False,False
1502,1864,256,512,mpnet,pubmedbert,20,0.48815492599251986,0.49098642006110127,0.0028314940685814083,0.043165319398309754,False,False
1502,1864,256,512,mpnet,biobert,20,0.522742513618466,0.5264052486257305,0.0036627350072644393,0.05146808176553602,False,False
1502,1864,256,512,minilm,biobert,20,0.5061310003844222,0.5071096592581025,0.000978658873680316,0.047413592456355735,False,False
1502,1864,256,512,biobert,simcse,20,0.5983771177611497,0.6048578398693457,0.0064807221081960575,0.042975226605759476,False,False
1503,3091,256,512,specter,bert,20,0.5175580097645989,0.5178802944640999,0.0003222846995010187,0.04094659283789509,False,False
1503,3091,256,512,specter,minilm,20,0.7725705235148081,0.7783850277800328,0.005814504265224674,0.0428118579964053,False,False
1503,3091,256,512,specter,simcse,20,0.5467211640009263,0.5478705873745707,0.0011494233736444315,0.04417594809995551,False,False
1503,3091,256,512,specter2,simcse,20,0.48372169058756187,0.484620106718039,0.0008984161304771421,0.05127641022513896,False,False
1503,3091,256,512,scincl,bert,20,0.4784978668050525,0.4782818639944593,0.0002160028105931966,0.04049322425346308,False,False
1503,3091,256,512,scincl,simcse,20,0.5145326840681762,0.5164331972797308,0.0019005132115545997,0.04858267051611048,False,False
1503,3091,256,512,scibert,mpnet,20,0.5740930930421163,0.5724712096275211,0.0016218834145952377,0.0435329503354045,False,False
1503,3091,256,512,scibert,minilm,20,0.5688435345985199,0.5698217663129506,0.0009782317144306774,0.04548450552958261,False,False
1503,3091,256,512,bert,mpnet,20,0.43708245624963044,0.4325157268507951,0.004566729398835345,0.04082112942493471,False,False
1503,3091,256,512,mpnet,simcse,20,0.5113351736800751,0.5118291344698296,0.0004939607897544995,0.057805234720729626,False,False
1503,3091,256,512,minilm,simcse,20,0.516133458954682,0.5181298415640856,0.001996382609403602,0.05666086766770517,False,False
1507,4003,256,512,specter,scibert,20,0.6974682838206603,0.6991201771512603,0.0016518933306000072,0.046707247615336844,False,False
1507,4003,256,512,specter,bert,20,0.750444479488648,0.7469345597535346,0.003509919735113387,0.05051762789255054,False,False
1507,4003,256,512,specter,pubmedbert,20,0.6676927004624444,0.6590234822167695,0.008669218245674903,0.07511970391222389,False,False
1507,4003,256,512,specter,biobert,20,0.7412317373796427,0.7330949866179749,0.008136750761667755,0.06569204554231078,False,False
1507,4003,256,512,specter,simcse,20,0.7170967075679173,0.7083933005784664,0.008703406989450935,0.04122965259246525,False,False
1507,4003,256,512,specter2,scibert,20,0.7098615086083788,0.70264228596562,0.007219222642758871,0.042309192951069274,False,False
1507,4003,256,512,specter2,bert,20,0.6995090575704719,0.6967255002572255,0.002783557313246421,0.04567136458963217,False,False
1507,4003,256,512,specter2,pubmedbert,20,0.637377197552032,0.6335227994348865,0.0038543981171454966,0.06804271030868547,False,False
1507,4003,256,512,specter2,biobert,20,0.7097056190817315,0.7006513267084848,0.00905429237324662,0.06204578271692818,False,False
1507,4003,256,512,specter2,simcse,20,0.6879327710115928,0.6864984815069611,0.0014342895046316473,0.04762107899595758,False,False
1507,4003,256,512,scincl,scibert,20,0.6751352575485352,0.6745266092640652,0.000608648284470048,0.048106683938882844,False,False
1507,4003,256,512,scincl,bert,20,0.7197827225635716,0.7214841492443895,0.0017014266808179634,0.053583154910745945,False,False
1507,4003,256,512,scincl,pubmedbert,20,0.6227424776503696,0.6202878525201541,0.0024546251302155486,0.07372986688783523,False,False
1507,4003,256,512,scincl,biobert,20,0.7026803912853766,0.6990865309751824,0.0035938603101942634,0.0669847402221273,False,False
1507,4003,256,512,scincl,simcse,20,0.7097226923185229,0.7041572948685927,0.005565397449930232,0.04363822866142053,False,False
1507,4003,256,512,scibert,mpnet,20,0.662722802311873,0.6565060653196255,0.006216736992247451,0.05192595487811513,False,False
1507,4003,256,512,scibert,minilm,20,0.6502394943961991,0.6484418132104615,0.001797681185737643,0.043828300135573706,False,False
1507,4003,256,512,bert,mpnet,20,0.7218795453025056,0.7132320600308713,0.008647485271634392,0.05791123692887967,False,False
1507,4003,256,512,bert,minilm,20,0.7153993201773932,0.7140045394475836,0.001394780729809586,0.044501231848683265,False,False
1507,4003,256,512,mpnet,pubmedbert,20,0.6277379439792518,0.6158853365383132,0.011852607440938523,0.08262344839990154,False,False
1507,4003,256,512,mpnet,biobert,20,0.7039127958719782,0.6918163807459896,0.01209641512598858,0.0716377789687741,False,False
1507,4003,256,512,mpnet,simcse,20,0.7272036723245483,0.722621372879502,0.0045822994450462895,0.048711187296677005,False,False
1507,4003,256,512,minilm,pubmedbert,20,0.6124018095279746,0.6093533740725483,0.0030484354554263238,0.06915938957244694,False,False
1507,4003,256,512,minilm,biobert,20,0.6837429690864323,0.6802465178458345,0.003496451240597831,0.06022607385037371,False,False
1507,4003,256,512,minilm,simcse,20,0.721653099200684,0.7208537651645177,0.0007993340361662771,0.04348261018251098,False,False
1508,1192,256,512,specter,biobert,20,0.7896186400974197,0.7938381660039133,0.00421952590649366,0.044504081988412936,False,False
1508,1192,256,512,mpnet,biobert,20,0.7425920053074115,0.7456695640113068,0.0030775587038952557,0.04217599071219402,False,False
1508,1192,256,512,minilm,biobert,20,0.7264151415757283,0.7312878384183268,0.004872696842598501,0.04169154169939282,False,False
1602,1292,256,512,specter,bert,20,0.5456065519116006,0.5484045276404097,0.0027979757288091323,0.04942994845387849,False,False
1602,1292,256,512,specter,pubmedbert,20,0.5206261865789462,0.5189537675090138,0.0016724190699324293,0.06714949681187476,False,False
1602,1292,256,512,specter,biobert,20,0.582017363037951,0.5802050933461738,0.0018122696917772796,0.06155860559936244,False,False
1602,1292,256,512,specter2,bert,20,0.4878273963795836,0.48589947610557127,0.0019279202740123402,0.049076173937333434,False,False
1602,1292,256,512,specter2,pubmedbert,20,0.5136810727341821,0.5081597360906289,0.005521336643553143,0.06604519686327892,False,False
1602,1292,256,512,specter2,biobert,20,0.5558418346127316,0.5514958514325508,0.004345983180180868,0.060074034183799196,False,False
1602,1292,256,512,scincl,bert,20,0.5171243516055841,0.5221692849969752,0.005044933391391115,0.045830992292847206,False,False
1602,1292,256,512,scincl,pubmedbert,20,0.49590641714339173,0.492604565822952,0.0033018513204397526,0.06231130369703919,False,False
1602,1292,256,512,scincl,biobert,20,0.549244106053735,0.5497113501654447,0.00046724411170973035,0.058766270907743556,False,False
1602,1292,256,512,scibert,pubmedbert,20,0.8616766359748108,0.8558503877309585,0.005826248243852361,0.04221128706296262,False,False
1602,1292,256,512,bert,mpnet,20,0.5368754858856548,0.5355841246358621,0.0012913612497926774,0.04915023045306699,False,False
1602,1292,256,512,bert,minilm,20,0.5360116263338404,0.5413697683823333,0.005358142048492942,0.046900594635011617,False,False
1602,1292,256,512,mpnet,pubmedbert,20,0.48619989111997897,0.48092329255939953,0.0052765985605794374,0.06908278133659068,False,False
1602,1292,256,512,mpnet,biobert,20,0.5529616389886896,0.5487243509467075,0.00423728804198209,0.05895697824132928,False,False
1602,1292,256,512,minilm,pubmedbert,20,0.4746228284845566,0.46973281822191515,0.004890010262641464,0.067793546426,False,False
1602,1292,256,512,minilm,biobert,20,0.5382523679511526,0.5401189111136446,0.0018665431624920181,0.0602837389799834,False,False
1603,273,136,273,specter,biobert,20,0.516679044356378,0.48175069035231616,0.03492835400406186,8.992806499463768e-15,False,True
1603,273,136,273,specter2,biobert,20,0.49277872619609536,0.4631787738643226,0.02959995233177276,6.38378239159465e-15,False,True
1603,273,136,273,scincl,biobert,20,0.49685422861778944,0.4596360441811008,0.03721818443668862,1.1879386363489175e-14,False,True
1603,273,136,273,mpnet,biobert,20,0.4718117088428714,0.4388912914407451,0.032920417402126256,7.993605777301127e-15,False,True
1603,273,136,273,minilm,biobert,20,0.4546046384359007,0.4260056135618764,0.028599024874024326,7.716050021144838e-15,False,True
1604,1742,256,512,specter,scibert,20,0.644253677489729,0.6442125582104411,4.1119279287848975e-05,0.055039882369171456,False,False
1604,1742,256,512,specter,bert,20,0.6776540871628902,0.6781309336125425,0.0004768464496522906,0.0502299832529598,False,False
1604,1742,256,512,specter,pubmedbert,20,0.6182779612728369,0.6181258613245832,0.0001520999482536034,0.06068256880006129,False,False
1604,1742,256,512,specter,biobert,20,0.6171847604091767,0.6148002062920979,0.00238455411707883,0.06845037196186399,False,False
1604,1742,256,512,specter,simcse,20,0.6015394720587235,0.6030761174583299,0.0015366453996064067,0.05490764878042076,False,False
1604,1742,256,512,specter2,scibert,20,0.6144251960843266,0.6184460588115979,0.004020862727271313,0.05194279985996986,False,False
1604,1742,256,512,specter2,bert,20,0.5589949182491845,0.5661695472702063,0.007174629021021839,0.041122955809489214,False,False
1604,1742,256,512,specter2,pubmedbert,20,0.5717404037357716,0.5868658665126882,0.01512546277691662,0.05242298033171866,False,False
1604,1742,256,512,specter2,biobert,20,0.5785401174153322,0.5820970689090422,0.0035569514937100477,0.05774682427844047,False,False
1604,1742,256,512,specter2,simcse,20,0.5243040099860545,0.5374485560675981,0.013144546081543584,0.05240772174218633,False,False
1604,1742,256,512,scincl,scibert,20,0.6005580237631143,0.6004991925252943,5.8831237820022864e-05,0.04343584007611845,False,False
1604,1742,256,512,scincl,bert,20,0.5899285879395482,0.5907944362261331,0.0008658482865849804,0.0599427492489375,False,False
1604,1742,256,512,scincl,pubmedbert,20,0.5556757213107708,0.5610767249780239,0.005401003667253046,0.04635378740879459,False,False
1604,1742,256,512,scincl,biobert,20,0.5570953764117117,0.5619975922081781,0.004902215796466436,0.05340544234445477,False,False
1604,1742,256,512,scincl,simcse,20,0.524838832015501,0.5314210211036206,0.006582189088119583,0.05855804516670848,False,False
1604,1742,256,512,scibert,mpnet,20,0.6076213704397946,0.6118871678651571,0.004265797425362483,0.04728203087342031,False,False
1604,1742,256,512,scibert,minilm,20,0.6175759407853365,0.6182575273778375,0.000681586592500949,0.05013950179511362,False,False
1604,1742,256,512,scibert,simcse,20,0.709100917641333,0.7102959498781849,0.0011950322368519117,0.040511176175463515,False,False
1604,1742,256,512,bert,mpnet,20,0.5644659669803438,0.5698558766736891,0.005389909693345296,0.04230238133696029,False,False
1604,1742,256,512,bert,minilm,20,0.590057083200519,0.5972804861321885,0.007223402931669565,0.04371572235008492,False,False
1604,1742,256,512,mpnet,pubmedbert,20,0.5893524807586983,0.5947509488451685,0.005398468086470265,0.05856061287078784,False,False
1604,1742,256,512,mpnet,biobert,20,0.608479191197834,0.606837149578459,0.0016420416193749787,0.06689685623774655,False,False
1604,1742,256,512,mpnet,simcse,20,0.5931356042670336,0.6016565361054753,0.008520931838441714,0.040748943347210576,False,False
1604,1742,256,512,minilm,pubmedbert,20,0.5922081406476831,0.5921072960123555,0.00010084463532766819,0.06273041248946143,False,False
1604,1742,256,512,minilm,biobert,20,0.5848678965698012,0.5897787242764049,0.004910827706603671,0.06800071052056278,False,False
1604,1742,256,512,minilm,simcse,20,0.6050888744505537,0.6081932560659644,0.0031043816154107118,0.046369111703387644,False,False
1604,1742,256,512,pubmedbert,simcse,20,0.7102220238870971,0.7110663979270572,0.0008443740399600719,0.047913213210197814,False,False
1604,1742,256,512,biobert,simcse,20,0.7348503125520361,0.739409234591075,0.0045589220390388485,0.052556994332872864,False,False
1605,5078,256,512,specter,bert,20,0.6109549678123916,0.6116540136694912,0.0006990458570996783,0.046551080089124786,False,False
1605,5078,256,512,specter,pubmedbert,20,0.6386924148619404,0.637339353776951,0.0013530610849894487,0.04301706586017229,False,False
1605,5078,256,512,specter,biobert,20,0.6325049781060987,0.6385831759660856,0.006078197859986867,0.05957392332269562,False,False
1605,5078,256,512,specter,simcse,20,0.5472534280790868,0.5566170791037742,0.009363651024687392,0.04130075823484991,False,False
1605,5078,256,512,specter2,scibert,20,0.5965210834341288,0.5929048250651759,0.0036162583689528516,0.04108474388770067,False,False
1605,5078,256,512,specter2,bert,20,0.471051237923096,0.4728621832406409,0.0018109453175448875,0.04997314059976454,False,False
1605,5078,256,512,specter2,pubmedbert,20,0.5625741619705368,0.5595201466573331,0.0030540153132037062,0.04500417852680327,False,False
1605,5078,256,512,specter2,biobert,20,0.5449771267609084,0.5466502673192493,0.001673140558340891,0.05546395145186167,False,False
1605,5078,256,512,specter2,simcse,20,0.44856875000087715,0.4475673949582387,0.00100135504263843,0.04184379605831068,False,False
1605,5078,256,512,scincl,bert,20,0.5390115283135645,0.539401265655003,0.0003897373414385452,0.05277680997457157,False,False
1605,5078,256,512,scincl,biobert,20,0.5616631330802795,0.5692537075555022,0.007590574475222711,0.05349124799371163,False,False
1605,5078,256,512,scibert,simcse,20,0.6208638475759902,0.6202640215559381,0.0005998260200521521,0.043259827354611535,False,False
1605,5078,256,512,bert,mpnet,20,0.49434863572778553,0.4877013470571747,0.006647288670610818,0.04606412453219161,False,False
1605,5078,256,512,bert,minilm,20,0.5121968841610067,0.5078062116918018,0.0043906724692048815,0.04224989472469315,False,False
1605,5078,256,512,mpnet,biobert,20,0.5458218788280016,0.5407025378797994,0.005119340948202211,0.045757864339830756,False,False
1605,5078,256,512,mpnet,simcse,20,0.5004998653592168,0.5006904609505759,0.00019059559135914395,0.04063906184272609,False,False
1605,5078,256,512,minilm,biobert,20,0.5210219017825152,0.5232353486151717,0.0022134468326565626,0.04350503470885447,False,False
1605,5078,256,512,pubmedbert,simcse,20,0.6127247747582159,0.6094751278612005,0.003249646897015346,0.05015093184067243,False,False
1605,5078,256,512,biobert,simcse,20,0.6059676550759535,0.6071364505479289,0.001168795471975348,0.04365692987780734,False,False
1607,1744,256,512,specter,bert,20,0.5916419293486963,0.5850025680601334,0.006639361288562906,0.04298551270956652,False,False
1607,1744,256,512,specter,pubmedbert,20,0.6517014199267075,0.644683140943866,0.007018278982841464,0.04633506428420431,False,False
1607,1744,256,512,specter,biobert,20,0.6821832057502213,0.6772674647059895,0.004915741044231758,0.050081533556717295,False,False
1607,1744,256,512,specter2,bert,20,0.5197672494178778,0.51087429364572,0.008892955772157762,0.04892648780123893,False,False
1607,1744,256,512,specter2,pubmedbert,20,0.5974664215583692,0.5927594170861795,0.004707004472189635,0.045925277987669655,False,False
1607,1744,256,512,specter2,biobert,20,0.6239999965022054,0.6157228970167743,0.008277099485431094,0.04503254686905944,False,False
1607,1744,256,512,scincl,bert,20,0.5445726564945186,0.5403099441827894,0.004262712311729144,0.05163758422258946,False,False
1607,1744,256,512,scincl,pubmedbert,20,0.5913613702107494,0.5867662905483584,0.004595079662391033,0.05156122786222783,False,False
1607,1744,256,512,scincl,biobert,20,0.6229544784914376,0.6168254895785927,0.006128988912844857,0.04980992782089777,False,False
1607,1744,256,512,bert,mpnet,20,0.574577916079164,0.571812693649368,0.0027652224297959327,0.05067508671811016,False,False
1607,1744,256,512,bert,minilm,20,0.5712021941915574,0.5655650185559007,0.005637175635656688,0.04454491915260661,False,False
1607,1744,256,512,mpnet,pubmedbert,20,0.6003133152785081,0.5909442659278102,0.009369049350697822,0.04762699346987809,False,False
1607,1744,256,512,mpnet,biobert,20,0.639653870358771,0.6331199001319792,0.006533970226791808,0.044268257836560854,False,False
