field_id,condition,metric,model_group,n,mean,median,min,max,p025,p975
13,equal_subfield_composition,neighbors_k10,all,10,0.29059157986111106,0.2901638454861111,0.28824978298611115,0.2941286892361111,0.28830324978298616,0.2937495388454861
13,equal_subfield_composition,neighbors_k10,without_biomedical,10,0.2878630719866071,0.28692539760044644,0.28470633370535714,0.29264787946428567,0.28490330287388393,0.292138192313058
13,equal_subfield_composition,neighbors_k10,one_biomedical,10,0.28023590087890626,0.2803070068359375,0.2780029296875,0.282135009765625,0.2781903839111328,0.2820944976806641
13,equal_subfield_composition,neighbors_k10,both_biomedical,10,0.5326806640624999,0.5331787109375,0.526123046875,0.541162109375,0.526177978515625,0.5405029296875
13,equal_subfield_composition,neighbors_k25,all,10,0.332666015625,0.331849609375,0.3295681423611111,0.33750303819444444,0.3295711697048611,0.3373247178819444
13,equal_subfield_composition,neighbors_k25,without_biomedical,10,0.3294742606026786,0.3286851283482143,0.32569754464285705,0.3352455357142858,0.32591146414620525,0.33481910923549113
13,equal_subfield_composition,neighbors_k25,one_biomedical,10,0.323211181640625,0.32233337402343754,0.31975341796875,0.327325439453125,0.31995391845703125,0.32720733642578126
13,equal_subfield_composition,neighbors_k25,both_biomedical,10,0.5733125,0.5723828125,0.56896484375,0.58095703125,0.56954931640625,0.57962548828125
13,equal_subfield_composition,neighbors_k50,all,10,0.366313671875,0.365732421875,0.3633860677083333,0.37145095486111107,0.36340701497395833,0.37107678493923607
13,equal_subfield_composition,neighbors_k50,without_biomedical,10,0.36273057338169645,0.36211966378348215,0.3595793805803572,0.3688783482142857,0.35964153180803576,0.3682245047433036
13,equal_subfield_composition,neighbors_k50,one_biomedical,10,0.357884765625,0.35734619140625,0.3550079345703125,0.36153503417968746,0.35516064453125,0.3615280303955078
13,equal_subfield_composition,neighbors_k50,both_biomedical,10,0.6015029296875001,0.6014453125,0.5962890625,0.608671875,0.5965285644531251,0.60772705078125
13,equal_subfield_composition,rsa_spearman,all,10,0.5227463053622057,0.5234234678147087,0.5141772367292426,0.5304723931876809,0.5148784869876534,0.5303554729984812
13,equal_subfield_composition,rsa_spearman,without_biomedical,10,0.517828712675402,0.517365345747574,0.5096700613424786,0.5282393847349375,0.5100017439788387,0.5275166771131804
13,equal_subfield_composition,rsa_spearman,one_biomedical,10,0.5106484549003585,0.512973000240214,0.5005708894948642,0.5197648139686304,0.5015223286189897,0.518870750723372
13,equal_subfield_composition,rsa_spearman,both_biomedical,10,0.854004507982261,0.8535311200508284,0.8464364350300861,0.8643716650344285,0.8469512083289374,0.8634367434591168
13,observed_eligible_composition,cka_debiased,all,10,0.6102816280598992,0.6102217474965568,0.6040614370307029,0.6159037783749481,0.6045246408822081,0.6154877945353456
13,observed_eligible_composition,cka_debiased,without_biomedical,10,0.6107451305592373,0.6103596033048633,0.6062943582883966,0.6153196404908966,0.6066547340550273,0.6150220489574154
13,observed_eligible_composition,cka_debiased,one_biomedical,10,0.5944582364420187,0.5952914979061975,0.585052831550283,0.6018345264231508,0.5857737846870907,0.6012778026222413
13,observed_eligible_composition,cka_debiased,both_biomedical,10,0.8504778239645177,0.8497905974842034,0.8422035591160102,0.859843533211028,0.842801963072544,0.8592864640689045
13,observed_eligible_composition,neighbors_k10,all,10,0.2842328559027778,0.28410319010416674,0.2803352864583334,0.2892263454861111,0.28039705403645837,0.2888423122829861
13,observed_eligible_composition,neighbors_k10,without_biomedical,10,0.28015101841517853,0.2802394321986607,0.27567836216517855,0.2845563616071428,0.27587729317801335,0.28446964808872766
13,observed_eligible_composition,neighbors_k10,one_biomedical,10,0.2764151000976563,0.27578125000000003,0.27305908203125,0.2824951171875,0.2731833648681641,0.28186134338378904
13,observed_eligible_composition,neighbors_k10,both_biomedical,10,0.5236083984375,0.524169921875,0.51474609375,0.533984375,0.5152514648437501,0.532698974609375
13,observed_eligible_composition,neighbors_k25,all,10,0.3239169270833333,0.3233240017361111,0.3186623263888889,0.32999262152777775,0.3193545138888889,0.3292081488715278
13,observed_eligible_composition,neighbors_k25,without_biomedical,10,0.3188799525669643,0.31815359933035714,0.3135288783482143,0.32467912946428573,0.3140814906529018,0.32413624790736606
13,observed_eligible_composition,neighbors_k25,one_biomedical,10,0.317799072265625,0.317813720703125,0.312767333984375,0.32445434570312504,0.3131834411621094,0.32356692504882817
13,observed_eligible_composition,neighbors_k25,both_biomedical,10,0.562837890625,0.56359375,0.55671875,0.5673828125,0.55703955078125,0.567154296875
13,observed_eligible_composition,neighbors_k50,all,10,0.3567779296875,0.35675206163194445,0.35202300347222226,0.3618088107638888,0.35257896050347226,0.36103185763888884
13,observed_eligible_composition,neighbors_k50,without_biomedical,10,0.35109636579241077,0.3507741001674106,0.3460309709821429,0.3559357561383928,0.34678486851283485,0.3553458687918526
13,observed_eligible_composition,neighbors_k50,one_biomedical,10,0.3520894775390625,0.3524151611328125,0.34797607421875,0.35741271972656247,0.3481676483154297,0.3565345001220703
13,observed_eligible_composition,neighbors_k50,both_biomedical,10,0.590876953125,0.591064453125,0.58455078125,0.596591796875,0.585031982421875,0.5960732421875
13,observed_eligible_composition,rsa_spearman,all,10,0.5297022528472057,0.5299769956659592,0.5190931623767331,0.540839915246633,0.5198170177873227,0.5401978452492454
