metric,model,field_id,condition,reference_kind,n,reference,value,difference,relative_difference,same_ids
pr,minilm,12,common,common_native,2000,89.57217507044912,89.53258997618023,-0.03958509426888668,-0.00044193516834611566,True
pr,minilm,13,common,common_native,2000,77.42726667538193,77.42894824740854,0.0016815720266123435,2.1718085873577673e-05,True
pr,minilm,14,common,common_native,2000,79.49302719674057,79.49582324288407,0.002796046143501485,3.5173476745091555e-05,True
pr,minilm,15,common,common_native,2000,46.9681601698628,46.97635306488931,0.008192895026510882,0.00017443508531909385,True
pr,minilm,16,common,common_native,2000,66.7924894437652,66.81280188137221,0.02031243760700363,0.0003041125997273292,True
pr,minilm,17,common,common_native,2000,84.30263398086221,84.30949391954492,0.006859938682708844,8.137276807111553e-05,True
pr,minilm,18,common,common_native,2000,78.5933717995616,78.60106057508348,0.00768877552188485,9.782982134286976e-05,True
pr,minilm,19,common,common_native,2000,61.07311682649729,61.082052523743556,0.008935697246265306,0.00014631146583939285,True
pr,minilm,20,common,common_native,2000,78.97453089599307,78.96122638862313,-0.013304507369937824,-0.0001684657980109997,True
pr,minilm,21,common,common_native,2000,42.006688104457425,42.01045276036703,0.0037646559096060628,8.962039331081154e-05,True
pr,minilm,22,common,common_native,2000,92.51853898131566,92.52540761627036,0.00686863495469936,7.424063361059449e-05,True
pr,minilm,23,common,common_native,2000,70.40774639345966,70.41838218975641,0.010635796296753597,0.0001510600302034604,True
pr,minilm,24,common,common_native,2000,54.12112848717835,54.104817912316435,-0.01631057486191878,-0.0003013716697681731,True
pr,minilm,25,common,common_native,2000,70.8919865398156,70.93429421066458,0.04230767084897025,0.0005967905952982242,True
pr,minilm,26,common,common_native,2000,67.62249417149245,67.60961244664824,-0.012881724844206133,-0.00019049467195838318,True
pr,minilm,27,common,common_native,2000,81.80149865746914,81.81257681707989,0.011078159610747207,0.00013542734292846213,True
pr,minilm,28,common,common_native,2000,65.6976497494608,65.69701903862253,-0.0006307108382657134,-9.600203974890134e-06,True
pr,minilm,29,common,common_native,2000,53.78158565719912,53.78328520616576,0.0016995489666342678,3.160094567436334e-05,True
pr,minilm,30,common,common_native,2000,63.80664270678575,63.82183678741447,0.015194080628717188,0.00023812694077228605,True
pr,minilm,31,common,common_native,2000,70.09250859376507,70.08028820904373,-0.012220384721345567,-0.00017434651671794502,True
pr,minilm,32,common,common_native,2000,77.59957005077197,77.57205273473376,-0.027517316038213835,-0.00035460655284829236,True
pr,minilm,33,common,common_native,2000,85.94241118527974,85.94645702887404,0.004045843594298049,4.707621695155584e-05,True
pr,minilm,34,common,common_native,2000,52.925146705990514,52.939582246181445,0.014435540190930851,0.00027275390035521463,True
pr,minilm,35,common,common_native,2000,52.974764158722536,52.976321155896166,0.0015569971736297816,2.9391299769919127e-05,True
pr,minilm,36,common,common_native,2000,83.99657684526672,83.98764560253827,-0.008931242728451139,-0.00010632865128425079,True
pr,pubmedbert,11,common,common_native,2000,32.7656236586874,38.25668178803487,5.491058129347465,0.16758594881472913,True
pr,pubmedbert,12,common,common_native,2000,27.713520231433687,28.710650165911993,0.9971299344783056,0.035979908945213114,True
pr,pubmedbert,13,common,common_native,2000,35.96218327050881,44.965583425694845,9.003400155186036,0.25035744041072655,True
pr,pubmedbert,14,common,common_native,2000,29.759911559609364,31.01851193495303,1.258600375343665,0.04229180496127071,True
pr,pubmedbert,15,common,common_native,2000,28.938172721595066,30.702623378934486,1.7644506573394203,0.06097311928830606,True
pr,pubmedbert,16,common,common_native,2000,24.26742596490669,24.82871649898102,0.561290534074331,0.023129380713307526,True
pr,pubmedbert,17,common,common_native,2000,32.730751453060016,33.5950900002534,0.864338547193384,0.02640753752424393,True
pr,pubmedbert,18,common,common_native,2000,34.88318954662228,36.41066508151524,1.5274755348929574,0.04378829902728496,True
pr,pubmedbert,19,common,common_native,2000,29.861000510839574,30.97179021598246,1.110789705142885,0.037198676740240744,True
pr,pubmedbert,20,common,common_native,2000,28.05342888835888,29.16223946011422,1.1088105717553383,0.03952495704421548,True
pr,pubmedbert,21,common,common_native,2000,19.791746048800942,21.488733814891123,1.6969877660901815,0.08574219585810577,True
pr,pubmedbert,22,common,common_native,2000,33.47683725801388,35.471353483058614,1.994516225044734,0.059578992175172554,True
pr,pubmedbert,23,common,common_native,2000,31.92550371476544,35.3827201155716,3.4572164008061606,0.10829011287321394,True
pr,pubmedbert,24,common,common_native,2000,33.10334605819178,40.49505305267712,7.3917069944853395,0.22329183827796711,True
pr,pubmedbert,25,common,common_native,2000,32.37943111795226,35.674333307026316,3.294902189074058,0.10175911297117424,True
pr,pubmedbert,26,common,common_native,2000,19.692010777053984,19.972623073457385,0.280612296403401,0.014250058035230363,True
pr,pubmedbert,27,common,common_native,2000,34.82363164768832,46.689496302531005,11.865864654842682,0.3407417346613924,True
pr,pubmedbert,28,common,common_native,2000,32.32905198928771,39.360732538758334,7.031680549470622,0.2175034563896455,True
pr,pubmedbert,29,common,common_native,2000,28.46749946478867,35.405372067374756,6.937872602586086,0.243712048231265,True
pr,pubmedbert,30,common,common_native,2000,28.08563111689497,31.994747526073482,3.9091164091785124,0.13918563527764116,True
pr,pubmedbert,31,common,common_native,2000,29.346648564610703,30.146777593275335,0.8001290286646316,0.02726474973464302,True
pr,pubmedbert,32,common,common_native,2000,25.13135699131654,27.486873066245256,2.3555160749287154,0.09372816898596444,True
pr,pubmedbert,33,common,common_native,2000,26.677504228493763,28.142871690983416,1.4653674624896524,0.0549289562448844,True
pr,pubmedbert,34,common,common_native,2000,30.351301374838595,39.85737952309848,9.506078148259885,0.3132016657493467,True
pr,pubmedbert,35,common,common_native,2000,29.612973561727443,35.518293852911846,5.9053202911844025,0.1994166603659346,True
pr,pubmedbert,36,common,common_native,2000,26.628878776733142,31.184916436517586,4.556037659784444,0.17109386009016875,True
pr,biobert,11,common,common_native,2000,42.09250882533743,46.312353201558714,4.219844376221282,0.10025167171031539,True
pr,biobert,12,common,common_native,2000,28.092513888157228,30.86999438441205,2.777480496254821,0.09886906196122608,True
pr,biobert,13,common,common_native,2000,52.04875624705626,58.69479202855403,6.646035781497773,0.12768865695755516,True
pr,biobert,14,common,common_native,2000,38.998882010342996,40.39236299476205,1.3934809844190568,0.035731305939731506,True
pr,biobert,15,common,common_native,2000,32.63906561650755,32.71856817212413,0.07950255561657826,0.002435809791575927,True
pr,biobert,16,common,common_native,2000,25.036510287372145,25.133947120506438,0.0974368331342923,0.0038917897109421538,True
pr,biobert,17,common,common_native,2000,36.943994659820255,37.67758513484727,0.7335904750270146,0.01985682603578483,True
pr,biobert,18,common,common_native,2000,40.88941919238768,41.79968183509989,0.9102626427122118,0.022261569391077925,True
pr,biobert,19,common,common_native,2000,32.88201360508451,34.83991956132711,1.9579059562425982,0.05954337163645749,True
pr,biobert,20,common,common_native,2000,37.73878129955701,39.44603640321489,1.7072551036578787,0.045238744995666276,True
pr,biobert,21,common,common_native,2000,24.910627358422627,25.397932365253162,0.48730500683053535,0.019562133053456433,True
pr,biobert,22,common,common_native,2000,40.611741958911885,41.06184876389398,0.45010680498209155,0.011083169134618211,True
pr,biobert,23,common,common_native,2000,41.30540481412006,43.81267750218951,2.507272688069449,0.06070083804655873,True
pr,biobert,24,common,common_native,2000,43.81402564241321,48.549943758212464,4.735918115799251,0.1080913713442197,True
pr,biobert,25,common,common_native,2000,39.191336075677945,40.8270696713276,1.6357335956496541,0.04173712252348515,True
pr,biobert,26,common,common_native,2000,19.24917865087948,19.537619730057664,0.2884410791781846,0.014984591519961087,True
pr,biobert,27,common,common_native,2000,50.817351990595924,59.880819786285464,9.06346779568954,0.17835379925673406,True
pr,biobert,28,common,common_native,2000,43.18199322377794,46.51471612746741,3.332722903689472,0.07717853333954779,True
pr,biobert,29,common,common_native,2000,40.43156017866995,43.79514393508249,3.3635837564125453,0.08319203467658999,True
pr,biobert,30,common,common_native,2000,35.166730187479295,37.2575223901129,2.090792202633601,0.059453699319989756,True
pr,biobert,31,common,common_native,2000,29.388201355963183,29.683491126748443,0.29528977078526,0.0100479021226436,True
pr,biobert,32,common,common_native,2000,37.3912176536573,39.864955214406244,2.473737560748944,0.06615825094711734,True
pr,biobert,33,common,common_native,2000,34.76196409285396,36.11279459417653,1.3508305013225694,0.03885944124774758,True
pr,biobert,34,common,common_native,2000,43.35932032091693,49.503824313458246,6.144503992541317,0.1417112617786389,True
pr,biobert,35,common,common_native,2000,37.72026983571077,40.40547944934782,2.685209613637049,0.07118744445181276,True
pr,biobert,36,common,common_native,2000,38.83841410631631,42.39545741439156,3.557043308075251,0.09158569910548349,True
pr,simcse,11,common,common_native,2000,40.66525389694442,42.30607023802441,1.64081634107999,0.04034934455931875,True
pr,simcse,12,common,common_native,2000,54.08921701529878,55.825797387634566,1.736580372335787,0.03210585155715245,True
pr,simcse,13,common,common_native,2000,34.28813234357553,35.625557419617095,1.337425076041562,0.0390054804572099,True
pr,simcse,14,common,common_native,2000,42.785314805416995,42.877019505001535,0.09170469958453964,0.0021433685833936885,True
pr,simcse,15,common,common_native,2000,30.213234520949243,30.44861928398806,0.23538476303881595,0.007790783303111917,True
pr,simcse,16,common,common_native,2000,27.225135111273232,27.628824902312957,0.40368979103972435,0.014827834256461293,True
pr,simcse,17,common,common_native,2000,38.70683176118991,38.883391107436935,0.17655934624702496,0.004561451769970368,True
pr,simcse,18,common,common_native,2000,40.177185514903584,40.50407774457642,0.32689222967283627,0.0081362650340845,True
pr,simcse,19,common,common_native,2000,37.014525484764135,38.743077797511056,1.7285523127469204,0.0466992968330345,True
pr,simcse,20,common,common_native,2000,45.4368366252074,45.78442950127101,0.3475928760636151,0.007650023678602174,True
pr,simcse,21,common,common_native,2000,25.99578489510599,26.266571011004903,0.2707861158989111,0.010416539334801533,True
pr,simcse,22,common,common_native,2000,39.556631389386155,39.8663399620498,0.30970857266364504,0.007829498159611896,True
pr,simcse,23,common,common_native,2000,41.10524476034241,42.46791375788354,1.3626689975411281,0.033150733087370064,True
pr,simcse,24,common,common_native,2000,27.3781910233646,28.457146217219147,1.0789551938545472,0.03940929453424314,True
pr,simcse,25,common,common_native,2000,37.45800334508093,37.826050820746,0.36804747566506535,0.00982560315013155,True
pr,simcse,26,common,common_native,2000,30.626427505034187,30.821741920704508,0.19531441567032104,0.006377316310830456,True
pr,simcse,27,common,common_native,2000,40.20695818150869,41.58015633667909,1.3731981551703996,0.03415324653437568,True
pr,simcse,28,common,common_native,2000,36.20772659046246,37.0685475894816,0.8608209990191398,0.023774511135584254,True
pr,simcse,29,common,common_native,2000,33.4249548942206,34.30710857288653,0.8821536786659294,0.026392067886334226,True
pr,simcse,30,common,common_native,2000,31.506435092255067,32.329001231527926,0.8225661392728583,0.02610787722775599,True
pr,simcse,31,common,common_native,2000,37.59023935450246,37.935294781603154,0.3450554271006965,0.009179388932498688,True
pr,simcse,32,common,common_native,2000,40.96151952603293,41.37757465797338,0.4160551319404533,0.010157219184118185,True
pr,simcse,33,common,common_native,2000,49.73183234747976,50.36127246062497,0.6294401131452076,0.012656684530488762,True
pr,simcse,34,common,common_native,2000,35.87243886531884,36.81747378499348,0.9450349196746402,0.026344317519718226,True
pr,simcse,35,common,common_native,2000,30.5649316281708,30.44292941127974,-0.12200221689106172,-0.003991574997622958,True
pr,simcse,36,common,common_native,2000,41.83148145088406,42.436901962885386,0.6054205120013236,0.01447284415953977,True
gap_25,specter,11,common,common_native,2000,0.06593123750290932,0.06594091514603645,9.677643127134483e-06,0.0001467838841445596,True
gap_25,specter,12,common,common_native,2000,0.08559984969879421,0.08697528799944029,0.001375438300646084,0.016068232660290047,True
gap_25,specter,13,common,common_native,2000,0.07985902082367617,0.08163032667145606,0.0017713058477798888,0.022180410296925922,True
gap_25,specter,14,common,common_native,2000,0.0898651328945713,0.08970959266028189,-0.00015554023428941688,-0.001730818497446555,True
gap_25,specter,15,common,common_native,2000,0.02828337182732575,0.029297269794108783,0.0010138979667830318,0.03584784632373508,True
gap_25,specter,16,common,common_native,2000,0.055614204096831814,0.056381265395241506,0.0007670612984096922,0.013792542945937611,True
gap_25,specter,17,common,common_native,2000,0.06276483525314473,0.06316130330854827,0.0003964680554035399,0.006316722633055514,True
gap_25,specter,18,common,common_native,2000,0.08372261736516762,0.08353416568800243,-0.00018845167716519118,-0.002250905228431088,True
gap_25,specter,19,common,common_native,2000,0.04895771071888006,0.04868119116954304,-0.00027651954933702316,-0.005648130708660487,True
gap_25,specter,20,common,common_native,2000,0.07573123872899291,0.07572931984054565,-1.9188884472637335e-06,-2.5338136275976523e-05,True
gap_25,specter,21,common,common_native,2000,0.016501946588271022,0.01648502857577525,-1.691801249577296e-05,-0.0010252131410846805,True
gap_25,specter,22,common,common_native,2000,0.092321984153691,0.09274209693458081,0.0004201127808898114,0.004550517243979916,True
gap_25,specter,23,common,common_native,2000,0.07555458402373841,0.07631770869068148,0.0007631246669430741,0.010100309290344433,True
gap_25,specter,24,common,common_native,2000,0.061001326170521744,0.06272453033525084,0.0017232041647290974,0.028248634462668745,True
gap_25,specter,25,common,common_native,2000,0.09249956553282436,0.09303822824250838,0.0005386627096840152,0.005823407997444761,True
gap_25,specter,26,common,common_native,2000,0.02988646724829059,0.030284392819929607,0.00039792557163901773,0.013314573727738858,True
gap_25,specter,27,common,common_native,2000,0.11169192414430712,0.11374018137935267,0.0020482572350455502,0.018338454196555703,True
gap_25,specter,28,common,common_native,2000,0.07976087486857199,0.08382846779619736,0.004067592927625374,0.05099734593342731,True
gap_25,specter,29,common,common_native,2000,0.025415800762386056,0.0259399963813653,0.0005241956189792445,0.02062479258001677,True
gap_25,specter,30,common,common_native,2000,0.04167439722291103,0.04222336073848788,0.0005489635155768516,0.013172680402322697,True
gap_25,specter,31,common,common_native,2000,0.04909476098664844,0.050100709013073924,0.0010059480264254864,0.02048992613894299,True
gap_25,specter,32,common,common_native,2000,0.09267061611190133,0.09299460842142641,0.0003239923095250813,0.003496170880463934,True
gap_25,specter,33,common,common_native,2000,0.08173166254770366,0.08108721828276179,-0.000644444264941868,-0.007884878942303792,True
gap_25,specter,34,common,common_native,2000,0.04534622463987242,0.04700386510836355,0.0016576404684911297,0.03655520347406353,True
gap_25,specter,35,common,common_native,2000,0.06114284788992846,0.06139339591680746,0.00025054802687900224,0.004097748723285637,True
gap_25,specter,36,common,common_native,2000,0.09979274597827816,0.1011815991620551,0.0013888531837769474,0.013917376159578358,True
gap_25,specter2,11,common,common_native,2000,0.12463034518397237,0.1273405525867568,0.002710207402784437,0.021745967234414538,True
gap_25,specter2,12,common,common_native,2000,0.1193765770854024,0.1196319390379397,0.00025536195253729466,0.0021391294571514465,True
gap_25,specter2,13,common,common_native,2000,0.14325692341046908,0.14451140147070354,0.0012544780602344596,0.008756840719244314,True
gap_25,specter2,14,common,common_native,2000,0.13161978459546828,0.13152029391033146,-9.949068513681603e-05,-0.0007558946053786622,True
gap_25,specter2,15,common,common_native,2000,0.03952892489792474,0.038446093235916384,-0.0010828316620083572,-0.027393400270929343,True
gap_25,specter2,16,common,common_native,2000,0.10616028386296168,0.10773314921694979,0.0015728653539881093,0.014815949023068382,True
gap_25,specter2,17,common,common_native,2000,0.09807135329771499,0.09840738095362507,0.0003360276559100789,0.0034263589173690757,True
gap_25,specter2,18,common,common_native,2000,0.09320916006782054,0.0934105894423577,0.00020142937453715426,0.0021610469871264893,True
gap_25,specter2,19,common,common_native,2000,0.09812078670595373,0.09820063305422551,7.984634827178094e-05,0.0008137556877836984,True
gap_25,specter2,20,common,common_native,2000,0.1286860623838033,0.12888929794234183,0.00020323555853851705,0.0015793129012866328,True
gap_25,specter2,21,common,common_native,2000,0.025835559486204817,0.025997116184519012,0.00016155669831419486,0.00625326880962109,True
gap_25,specter2,22,common,common_native,2000,0.11992887361618552,0.12098203157872632,0.001053157962540796,0.008781521336648846,True
gap_25,specter2,23,common,common_native,2000,0.11462044875402937,0.11542589217906604,0.0008054434250366754,0.00702704826051696,True
gap_25,specter2,24,common,common_native,2000,0.07652422881905334,0.08206367500314292,0.00553944618408958,0.07238813470682562,True
gap_25,specter2,25,common,common_native,2000,0.1487306603817768,0.14900664198959918,0.00027598160782238423,0.0018555797917790922,True
gap_25,specter2,26,common,common_native,2000,0.06531329935612883,0.06629126203112025,0.0009779626749914228,0.014973407937317032,True
gap_25,specter2,27,common,common_native,2000,0.19155168935484504,0.19438657954859961,0.0028348901937545745,0.01479960945947601,True
gap_25,specter2,28,common,common_native,2000,0.08585594995956831,0.0857318759714438,-0.0001240739881245151,-0.0014451414046777725,True
gap_25,specter2,29,common,common_native,2000,0.03226041940523969,0.03559676879497139,0.0033363493897317006,0.10341928131256148,True
gap_25,specter2,30,common,common_native,2000,0.06298419816391364,0.061623117142455976,-0.0013610810214576621,-0.021609880908787755,True
gap_25,specter2,31,common,common_native,2000,0.04986367310817315,0.053092902582709524,0.0032292294745363756,0.06476116325267409,True
gap_25,specter2,32,common,common_native,2000,0.1286064116560873,0.1319663691898048,0.0033599575337175114,0.026125894428207345,True
gap_25,specter2,33,common,common_native,2000,0.17081222777128918,0.17402871938067987,0.0032164916093906926,0.018830569985290792,True
gap_25,specter2,34,common,common_native,2000,0.0571406171788184,0.06110825412376228,0.003967636944943877,0.06943636839846122,True
gap_25,specter2,35,common,common_native,2000,0.09622400055549095,0.09621875903867391,-5.241516817036662e-06,-5.4472031788097995e-05,True
gap_25,specter2,36,common,common_native,2000,0.16778053982915503,0.1700672363858854,0.002286696556730361,0.013629092855815239,True
gap_25,scincl,11,common,common_native,2000,0.07399509913045996,0.07548924886805902,0.0014941497375990653,0.02019254998178658,True
gap_25,scincl,12,common,common_native,2000,0.08206712428309745,0.08159318845831645,-0.00047393582478100216,-0.005774977847964072,True
gap_25,scincl,13,common,common_native,2000,0.08733506479358853,0.08742337065805873,8.830586447020061e-05,0.0010111158064507826,True
gap_25,scincl,14,common,common_native,2000,0.1003816977230883,0.1007948090619001,0.00041311133881179185,0.004115404981009542,True
gap_25,scincl,15,common,common_native,2000,0.024251310974836997,0.024682409176501066,0.0004310982016640687,0.017776284428968534,True
gap_25,scincl,16,common,common_native,2000,0.09406164670941404,0.09604553162141294,0.0019838849119988983,0.021091326607620867,True
gap_25,scincl,17,common,common_native,2000,0.07639701016438034,0.07688072629256512,0.0004837161281847774,0.006331610715445343,True
gap_25,scincl,18,common,common_native,2000,0.06460379861505373,0.06585353251103747,0.0012497338959837345,0.019344588441778193,True
gap_25,scincl,19,common,common_native,2000,0.054134959864628567,0.05427207494061537,0.00013711507598680034,0.0025328378617010937,True
gap_25,scincl,20,common,common_native,2000,0.05916905341163593,0.060010994807222405,0.0008419413955864721,0.014229421412729574,True
gap_25,scincl,21,common,common_native,2000,0.018640589681298052,0.0358361077943091,0.017195518113011045,0.9224771537277688,True
gap_25,scincl,22,common,common_native,2000,0.09814613085247077,0.0969599149350917,-0.001186215917379066,-0.012086221912936507,True
gap_25,scincl,23,common,common_native,2000,0.07048439091293536,0.07078146988889893,0.00029707897596356614,0.004214819368028985,True
gap_25,scincl,24,common,common_native,2000,0.0632984711527453,0.06307302472722577,-0.00022544642551952654,-0.003561640927716921,True
gap_25,scincl,25,common,common_native,2000,0.0860396884438681,0.08678604057865609,0.000746352134787992,0.008674509964955402,True
gap_25,scincl,26,common,common_native,2000,0.025558750173521685,0.02591541786479574,0.00035666769127405684,0.013954817385536986,True
gap_25,scincl,27,common,common_native,2000,0.09471157982773883,0.09261116803214516,-0.0021004117955936707,-0.022176927039057888,True
gap_25,scincl,28,common,common_native,2000,0.06556681209674586,0.06524791362765112,-0.00031889846909474717,-0.004863717769657653,True
gap_25,scincl,29,common,common_native,2000,0.023542967091832883,0.02535236842318099,0.0018094013313481074,0.07685528014758146,True
gap_25,scincl,30,common,common_native,2000,0.037573394064819715,0.03879897966365588,0.0012255855988361625,0.032618442633152715,True
gap_25,scincl,31,common,common_native,2000,0.05599922369942168,0.05816428497328285,0.0021650612738611658,0.03866234441895531,True
gap_25,scincl,32,common,common_native,2000,0.07979250959195028,0.07923419646398691,-0.0005583131279633669,-0.006997061889875578,True
gap_25,scincl,33,common,common_native,2000,0.10535733479511326,0.1060552221930195,0.00069788739790623,0.006624003912621751,True
gap_25,scincl,34,common,common_native,2000,0.04867711283841132,0.04953025412740059,0.0008531412889892717,0.017526538433398093,True
gap_25,scincl,35,common,common_native,2000,0.05669765373005331,0.05720985601393641,0.0005122022838831009,0.009033923807884162,True
gap_25,scincl,36,common,common_native,2000,0.10406106114713065,0.10721092359257872,0.0031498624454480706,0.03026936695364387,True
gap_25,scibert,11,common,common_native,2000,0.10068785483876759,0.09774790416699924,-0.002939950671768346,-0.029198662306155164,True
gap_25,scibert,12,common,common_native,2000,0.10216566318886655,0.048319793067050344,-0.05384587012181621,-0.5270446884123396,True
gap_25,scibert,13,common,common_native,2000,0.11466643168269229,0.1197760181533823,0.005109586470690014,0.04456043844487447,True
gap_25,scibert,14,common,common_native,2000,0.05966248004916108,0.060367775737671964,0.0007052956885108819,0.011821427602904333,True
gap_25,scibert,15,common,common_native,2000,0.07585554292397055,0.06964468460143745,-0.006210858322533097,-0.08187744867580994,True
gap_25,scibert,16,common,common_native,2000,0.09373551253087137,0.09207712738056342,-0.001658385150307945,-0.017692175628332574,True
gap_25,scibert,17,common,common_native,2000,0.07459147958822447,0.07655295717101952,0.0019614775827950515,0.026296268603642283,True
gap_25,scibert,18,common,common_native,2000,0.07956495579774084,0.07990600748451081,0.0003410516867699692,0.00428645605782707,True
gap_25,scibert,19,common,common_native,2000,0.06752397867846192,0.06637967821437964,-0.0011443004640822874,-0.01694657937043754,True
gap_25,scibert,20,common,common_native,2000,0.06223660077071863,0.06274348651510465,0.0005068857443860236,0.00814449597357357,True
gap_25,scibert,21,common,common_native,2000,0.024778802468532236,0.023299055355473282,-0.0014797471130589546,-0.05971826584186846,True
gap_25,scibert,22,common,common_native,2000,0.10344157282623916,0.10478636757463332,0.0013447947483941625,0.013000524949994183,True
gap_25,scibert,23,common,common_native,2000,0.08530373900766323,0.08656999530389232,0.0012662562962290902,0.014844089027742811,True
gap_25,scibert,24,common,common_native,2000,0.08336699172920027,0.08062493894291033,-0.0027420527862899446,-0.0328913485951,True
gap_25,scibert,25,common,common_native,2000,0.09322356447312483,0.08660190521408499,-0.006621659259039833,-0.07102988709414532,True
gap_25,scibert,26,common,common_native,2000,0.04036444651541536,0.03795704163244591,-0.0024074048829694494,-0.05964171667881166,True
gap_25,scibert,27,common,common_native,2000,0.13083043645818884,0.1438359054257287,0.013005468967539846,0.09940705939398262,True
gap_25,scibert,28,common,common_native,2000,0.08783447668636434,0.08838712348669046,0.0005526468003261287,0.006291912027887371,True
gap_25,scibert,29,common,common_native,2000,0.059023009112783305,0.055053754386296845,-0.00396925472648646,-0.06724927763174297,True
gap_25,scibert,30,common,common_native,2000,0.039044920117461315,0.036103963550333996,-0.002940956567127319,-0.0753223865814004,True
gap_25,scibert,31,common,common_native,2000,0.059164929576193466,0.055095598703944405,-0.004069330872249061,-0.0687794425075503,True
gap_25,scibert,32,common,common_native,2000,0.10501790375535545,0.10659989184463649,0.0015819880892810334,0.015063984641765038,True
gap_25,scibert,33,common,common_native,2000,0.07872838800627519,0.08093826404912176,0.002209876042846573,0.028069621375588574,True
gap_25,scibert,34,common,common_native,2000,0.10683179591648413,0.09895240726862388,-0.007879388647860253,-0.07375508929963111,True
gap_25,scibert,35,common,common_native,2000,0.09374651384530845,0.0870886103419385,-0.00665790350336995,-0.07102027830449446,True
gap_25,scibert,36,common,common_native,2000,0.08783944243644813,0.08643542660803047,-0.0014040158284176624,-0.015983888210964775,True
gap_25,bert,11,common,common_native,2000,0.08804425966551666,0.09013969278907272,0.002095433123556062,0.0237997699284052,True
gap_25,bert,12,common,common_native,2000,0.0892063236538255,0.08997203746974952,0.000765713815924024,0.008583627085625194,True
gap_25,bert,13,common,common_native,2000,0.07975072890766743,0.07995241227431163,0.00020168336664419528,0.0025289219221770014,True
gap_25,bert,14,common,common_native,2000,0.11616372022193325,0.11133117129923134,-0.004832548922701907,-0.041601189368498354,True
gap_25,bert,15,common,common_native,2000,0.04891586527218547,0.04750435289482886,-0.0014115123773566149,-0.0288559216831278,True
gap_25,bert,16,common,common_native,2000,0.039978206048204235,0.038261780843992954,-0.0017164252042112804,-0.042934022655785976,True
gap_25,bert,17,common,common_native,2000,0.07702462159400408,0.07621546457552827,-0.000809157018475809,-0.01050517356308307,True
gap_25,bert,18,common,common_native,2000,0.07612670103398665,0.07426909159288665,-0.0018576094411,-0.024401549205063714,True
gap_25,bert,19,common,common_native,2000,0.0632222976084613,0.06186466366399097,-0.0013576339444703392,-0.021473973516088117,True
gap_25,bert,20,common,common_native,2000,0.08674196218638364,0.08337838412670061,-0.0033635780596830284,-0.038776826980875326,True
gap_25,bert,21,common,common_native,2000,0.0759354611687113,0.020355478037354702,-0.055579983131356606,-0.7319371249734105,True
gap_25,bert,22,common,common_native,2000,0.09634095680287742,0.09375842845294136,-0.002582528349936067,-0.026806131427780613,True
gap_25,bert,23,common,common_native,2000,0.08097041960083567,0.08045536261968166,-0.000515056981154019,-0.00636105115538642,True
gap_25,bert,24,common,common_native,2000,0.054689972460222246,0.058132275100089434,0.0034423026398671883,0.06294211690033094,True
gap_25,bert,25,common,common_native,2000,0.08745273504288734,0.07569260064821491,-0.011760134394672425,-0.13447417498040726,True
gap_25,bert,26,common,common_native,2000,0.025567203495797133,0.025183283952069768,-0.00038391954372736514,-0.015016094497408596,True
gap_25,bert,27,common,common_native,2000,0.0733291147688025,0.07386442105655446,0.0005353062877519604,0.00730005113848318,True
gap_25,bert,28,common,common_native,2000,0.055630485015649836,0.05535994358068193,-0.00027054143496790806,-0.004863186702251472,True
gap_25,bert,29,common,common_native,2000,0.08098257430787394,0.075467666890444,-0.005514907417429937,-0.06809992723204555,True
gap_25,bert,30,common,common_native,2000,0.030394844416462813,0.027222007340627793,-0.00317283707583502,-0.1043873438653468,True
gap_25,bert,31,common,common_native,2000,0.06455877268875497,0.06369973689985518,-0.0008590357888997868,-0.01330625960070979,True
gap_25,bert,32,common,common_native,2000,0.09932267835515886,0.09652036451174971,-0.002802313843409149,-0.028214239585732995,True
gap_25,bert,33,common,common_native,2000,0.10614384175330369,0.1018829265073389,-0.00426091524596478,-0.04014283990085709,True
gap_25,bert,34,common,common_native,2000,0.08146790324632061,0.0810980140592948,-0.00036988918702580975,-0.0045403057190196595,True
gap_25,bert,35,common,common_native,2000,0.07813310835448237,0.0722672662565051,-0.005865842097977261,-0.0750749870511295,True
gap_25,bert,36,common,common_native,2000,0.09295111162410465,0.0960524987101707,0.003101387086066054,0.033365788013467755,True
gap_25,mpnet,11,common,common_native,2000,0.09007265063855864,0.09184653517771835,0.0017738845391597063,0.019693930694655668,True
gap_25,mpnet,12,common,common_native,2000,0.10005883277102665,0.10203544050301386,0.001976607731987212,0.019754455226461177,True
gap_25,mpnet,13,common,common_native,2000,0.09478151424849271,0.09693803778571293,0.00215652353722022,0.022752575270810413,True
gap_25,mpnet,14,common,common_native,2000,0.10548915171580821,0.10657208611924539,0.0010829344034371802,0.010265836683895673,True
gap_25,mpnet,15,common,common_native,2000,0.029736211877182863,0.02970895762886135,-2.725424832151352e-05,-0.000916533969897699,True
gap_25,mpnet,16,common,common_native,2000,0.07854916405985798,0.08113231003007583,0.0025831459702178455,0.03288572196961094,True
gap_25,mpnet,17,common,common_native,2000,0.07753624509702182,0.07802220877904897,0.000485963682027149,0.006267567915096458,True
gap_25,mpnet,18,common,common_native,2000,0.07030575786594417,0.07055842515273021,0.00025266728678603745,0.0035938349070614097,True
gap_25,mpnet,19,common,common_native,2000,0.07062994299695947,0.07142898431590415,0.0007990413189446766,0.01131306758918203,True
