metric,model,field_id,condition,model_difference_mean9,input_difference,model_minus_input
angle_p50,minilm,30,title,40.02497594128814,3.5679268727508315,36.45704906853731
angle_p50,minilm,30,abstract,40.02497594128814,0.07078185582751928,39.95419408546062
angle_p50,minilm,31,title,44.072394468824946,0.5140941575042888,43.55830031132066
angle_p50,minilm,31,abstract,44.072394468824946,0.12762453276515373,43.94476993605979
angle_p50,minilm,32,title,42.17086355919647,1.4809305982879692,40.6899329609085
angle_p50,minilm,32,abstract,42.17086355919647,0.05413705908983957,42.11672650010663
angle_p50,minilm,33,title,42.751647687568074,0.5299252844154836,42.22172240315259
angle_p50,minilm,33,abstract,42.751647687568074,0.04845473187900495,42.70319295568907
angle_p50,minilm,34,title,39.4188169256663,3.628616562572873,35.790200363093426
angle_p50,minilm,34,abstract,39.4188169256663,0.09660544367652335,39.322211481989775
angle_p50,minilm,35,title,36.50106124429153,6.125173732573018,30.37588751171851
angle_p50,minilm,35,abstract,36.50106124429153,0.12475108533355694,36.37631015895797
angle_p50,minilm,36,title,41.60789587538747,2.0470977441663223,39.56079813122115
angle_p50,minilm,36,abstract,41.60789587538747,0.03589718797503849,41.57199868741243
angle_p50,pubmedbert,11,title,38.672941578757275,5.862996900161894,32.80994467859538
angle_p50,pubmedbert,11,abstract,38.672941578757275,0.06971375699899873,38.603227821758274
angle_p50,pubmedbert,12,title,39.288024070373226,6.284327721558732,33.00369634881449
angle_p50,pubmedbert,12,abstract,39.288024070373226,0.08270225090124228,39.20532181947198
angle_p50,pubmedbert,13,title,39.336589725811024,6.244743607801315,33.09184611800971
angle_p50,pubmedbert,13,abstract,39.336589725811024,0.005649457105800337,39.33094026870522
angle_p50,pubmedbert,14,title,38.935391819449684,5.791562144447683,33.143829675002
angle_p50,pubmedbert,14,abstract,38.935391819449684,0.00990210681166559,38.92548971263802
angle_p50,pubmedbert,15,title,38.009279701870405,5.752460744890239,32.25681895698017
angle_p50,pubmedbert,15,abstract,38.009279701870405,0.025046415113608944,37.9842332867568
angle_p50,pubmedbert,16,title,36.939802424877044,5.781250036093903,31.158552388783143
angle_p50,pubmedbert,16,abstract,36.939802424877044,0.06831399590086562,36.87148842897618
angle_p50,pubmedbert,17,title,41.15890187221953,6.313851270381635,34.8450506018379
angle_p50,pubmedbert,17,abstract,41.15890187221953,0.011815686292967698,41.14708618592656
angle_p50,pubmedbert,18,title,39.806874226042964,6.159751029041045,33.64712319700192
angle_p50,pubmedbert,18,abstract,39.806874226042964,0.02134986396988836,39.785524362073076
angle_p50,pubmedbert,19,title,38.54435817421583,5.533225352695531,33.0111328215203
angle_p50,pubmedbert,19,abstract,38.54435817421583,0.052476923108802254,38.49188125110703
angle_p50,pubmedbert,20,title,39.18729424599198,5.843042919917618,33.34425132607436
angle_p50,pubmedbert,20,abstract,39.18729424599198,0.03813289742555526,39.14916134856642
angle_p50,pubmedbert,21,title,39.43035882006064,5.7063713154378455,33.7239875046228
angle_p50,pubmedbert,21,abstract,39.43035882006064,0.046376114684827385,39.383982705375814
angle_p50,pubmedbert,22,title,41.09993017481909,5.951988814116865,35.14794136070223
angle_p50,pubmedbert,22,abstract,41.09993017481909,0.02220634937570054,41.07772382544339
angle_p50,pubmedbert,23,title,40.03548936021046,5.92730833980492,34.10818102040554
angle_p50,pubmedbert,23,abstract,40.03548936021046,0.012733267095377698,40.022756093115085
angle_p50,pubmedbert,24,title,37.45880949926174,6.058535585245126,31.400273914016616
angle_p50,pubmedbert,24,abstract,37.45880949926174,0.009639011885539617,37.4491704873762
angle_p50,pubmedbert,25,title,37.39447370300992,5.922723152703565,31.471750550306357
angle_p50,pubmedbert,25,abstract,37.39447370300992,0.012501129234934183,37.38197257377499
angle_p50,pubmedbert,26,title,39.182977757740055,6.599401504306535,32.58357625343352
angle_p50,pubmedbert,26,abstract,39.182977757740055,0.08533071656380642,39.097647041176245
angle_p50,pubmedbert,27,title,39.90144593062743,6.274050071600829,33.627395859026606
angle_p50,pubmedbert,27,abstract,39.90144593062743,0.03240749734828974,39.869038433279144
angle_p50,pubmedbert,28,title,39.02857665447854,6.205985617246247,32.82259103723229
angle_p50,pubmedbert,28,abstract,39.02857665447854,0.0014162951868161855,39.02716035929173
angle_p50,pubmedbert,29,title,39.046038064899705,5.891741514194834,33.15429655070487
angle_p50,pubmedbert,29,abstract,39.046038064899705,0.04072374525453526,39.005314319645166
angle_p50,pubmedbert,30,title,37.72142785156504,5.647541004271986,32.07388684729305
angle_p50,pubmedbert,30,abstract,37.72142785156504,0.07933083528162399,37.642097016283415
angle_p50,pubmedbert,31,title,38.86827407899656,6.505641079722762,32.3626329992738
angle_p50,pubmedbert,31,abstract,38.86827407899656,0.0015306679242232946,38.86674341107234
angle_p50,pubmedbert,32,title,39.23626323909399,6.123256270203569,33.11300696889042
angle_p50,pubmedbert,32,abstract,39.23626323909399,0.02237814121385817,39.21388509788013
angle_p50,pubmedbert,33,title,40.15979728152589,6.3743264059959355,33.78547087552995
angle_p50,pubmedbert,33,abstract,40.15979728152589,0.049250243907406954,40.11054703761848
angle_p50,pubmedbert,34,title,37.28007864282091,5.977558722943005,31.302519919877906
angle_p50,pubmedbert,34,abstract,37.28007864282091,0.03858484311622057,37.24149379970469
angle_p50,pubmedbert,35,title,33.79653053247641,5.727080848736101,28.06944968374031
angle_p50,pubmedbert,35,abstract,33.79653053247641,0.02468863214535766,33.771841900331054
angle_p50,pubmedbert,36,title,39.40438043222662,5.903502706312601,33.500877725914016
angle_p50,pubmedbert,36,abstract,39.40438043222662,0.035114044792408095,39.36926638743421
angle_p50,biobert,11,title,27.25321941351123,9.524427253702893,17.728792159808336
angle_p50,biobert,11,abstract,27.25321941351123,0.1832712488930106,27.069948164618218
angle_p50,biobert,12,title,26.310763447154258,10.44993484809234,15.860828599061918
angle_p50,biobert,12,abstract,26.310763447154258,0.10066139197195767,26.2101020551823
angle_p50,biobert,13,title,28.64477575414318,10.449916141692025,18.194859612451154
angle_p50,biobert,13,abstract,28.64477575414318,0.05999247324249524,28.584783280900684
angle_p50,biobert,14,title,27.051354278149528,11.347263812290713,15.704090465858815
angle_p50,biobert,14,abstract,27.051354278149528,0.03593975920393788,27.01541451894559
angle_p50,biobert,15,title,27.114324107052628,9.72478472868605,17.389539378366578
angle_p50,biobert,15,abstract,27.114324107052628,0.012597739496865046,27.101726367555763
angle_p50,biobert,16,title,25.153426907804924,8.503960565154102,16.649466342650822
angle_p50,biobert,16,abstract,25.153426907804924,0.16291499182546687,24.990511915979457
angle_p50,biobert,17,title,29.92378729045723,10.559444729384627,19.364342561072604
angle_p50,biobert,17,abstract,29.92378729045723,0.03778552270278368,29.886001767754447
angle_p50,biobert,18,title,27.920315640353103,11.035771531091669,16.884544109261434
angle_p50,biobert,18,abstract,27.920315640353103,0.07256770483063946,27.847747935522463
angle_p50,biobert,19,title,27.14988105049345,9.400532699877171,17.749348350616277
angle_p50,biobert,19,abstract,27.14988105049345,0.11317521455199042,27.036705835941458
angle_p50,biobert,20,title,27.042635886056797,11.48822264420965,15.554413241847147
angle_p50,biobert,20,abstract,27.042635886056797,0.050758917770149736,26.991876968286647
angle_p50,biobert,21,title,27.92329505548864,9.739616279506034,18.183678775982607
angle_p50,biobert,21,abstract,27.92329505548864,0.05428073221737506,27.869014323271266
angle_p50,biobert,22,title,29.72088056609641,9.938873982118196,19.782006583978216
angle_p50,biobert,22,abstract,29.72088056609641,0.019072630920845768,29.701807935175566
angle_p50,biobert,23,title,28.40621829973529,10.413996358273746,17.992221941461544
angle_p50,biobert,23,abstract,28.40621829973529,0.0917607718527087,28.31445752788258
angle_p50,biobert,24,title,27.27587875630043,10.364522967934928,16.9113557883655
angle_p50,biobert,24,abstract,27.27587875630043,0.06362781518560467,27.212250941114824
angle_p50,biobert,25,title,26.772037790407953,9.347740266299414,17.42429752410854
angle_p50,biobert,25,abstract,26.772037790407953,0.01578694107525891,26.756250849332694
angle_p50,biobert,26,title,26.998542928147607,9.615443915818325,17.383099012329282
angle_p50,biobert,26,abstract,26.998542928147607,0.03583580026923272,26.962707127878375
angle_p50,biobert,27,title,29.03527010113496,10.786398606833945,18.248871494301014
angle_p50,biobert,27,abstract,29.03527010113496,0.09921161281090818,28.93605848832405
angle_p50,biobert,28,title,28.19087675208865,10.707362872078953,17.483513880009696
angle_p50,biobert,28,abstract,28.19087675208865,0.04349417820657209,28.147382573882076
angle_p50,biobert,29,title,27.746871705298318,10.507959015377871,17.238912689920447
angle_p50,biobert,29,abstract,27.746871705298318,0.11590184215701882,27.6309698631413
angle_p50,biobert,30,title,26.334912466318556,9.753967105135363,16.580945361183193
angle_p50,biobert,30,abstract,26.334912466318556,0.15181989316767286,26.183092573150883
angle_p50,biobert,31,title,27.493866934401996,10.125829433819572,17.368037500582425
angle_p50,biobert,31,abstract,27.493866934401996,0.062212285789396304,27.4316546486126
angle_p50,biobert,32,title,27.372506197333276,11.016697499782335,16.35580869755094
angle_p50,biobert,32,abstract,27.372506197333276,0.07020047487739234,27.302305722455884
angle_p50,biobert,33,title,27.339502299612136,11.692057667083468,15.647444632528668
angle_p50,biobert,33,abstract,27.339502299612136,0.08000201184175637,27.25950028777038
angle_p50,biobert,34,title,26.454399185573475,10.164347880614809,16.290051304958666
angle_p50,biobert,34,abstract,26.454399185573475,0.1218492599266483,26.332549925646827
angle_p50,biobert,35,title,23.388324642994014,10.157028855373365,13.231295787620649
angle_p50,biobert,35,abstract,23.388324642994014,0.06417806418728134,23.324146578806733
angle_p50,biobert,36,title,27.15785237861039,11.312810971485579,15.84504140712481
angle_p50,biobert,36,abstract,27.15785237861039,0.06873138036088022,27.08912099824951
angle_p50,simcse,11,title,22.43182889210172,9.948039808726648,12.483789083375072
angle_p50,simcse,11,abstract,22.43182889210172,0.6692885239009314,21.76254036820079
angle_p50,simcse,12,title,27.821403686678583,6.577469451083928,21.243934235594654
angle_p50,simcse,12,abstract,27.821403686678583,0.5237441822447622,27.29765950443382
angle_p50,simcse,13,title,22.626370718022883,11.352250444199889,11.274120273822994
angle_p50,simcse,13,abstract,22.626370718022883,0.49523692546247133,22.131133792560412
angle_p50,simcse,14,title,23.852806756664926,8.132397260174699,15.720409496490227
angle_p50,simcse,14,abstract,23.852806756664926,0.4884209360166878,23.364385820648238
angle_p50,simcse,15,title,22.30087787051927,10.118797134327572,12.182080736191697
angle_p50,simcse,15,abstract,22.30087787051927,0.6393636380280867,21.661514232491182
angle_p50,simcse,16,title,21.06684693269904,9.096944784946658,11.969902147752382
angle_p50,simcse,16,abstract,21.06684693269904,1.0685781676968702,19.99826876500217
angle_p50,simcse,17,title,22.92465542034636,9.111938430352488,13.812716989993874
angle_p50,simcse,17,abstract,22.92465542034636,0.6428336425055861,22.281821777840776
angle_p50,simcse,18,title,23.323394255486264,8.887364194603336,14.436030060882928
angle_p50,simcse,18,abstract,23.323394255486264,0.4358271530733333,22.88756710241293
angle_p50,simcse,19,title,23.375482453341103,9.79803902489553,13.577443428445573
angle_p50,simcse,19,abstract,23.375482453341103,0.6451030185501665,22.730379434790937
angle_p50,simcse,20,title,24.761202267260657,8.108850064034328,16.65235220322633
angle_p50,simcse,20,abstract,24.761202267260657,0.5472885785306829,24.213913688729974
angle_p50,simcse,21,title,22.877502204335393,7.849557835249833,15.02794436908556
angle_p50,simcse,21,abstract,22.877502204335393,0.7904442086973731,22.08705799563802
angle_p50,simcse,22,title,23.511168156792458,8.900006196255141,14.611161960537316
angle_p50,simcse,22,abstract,23.511168156792458,0.6744877741610722,22.836680382631386
angle_p50,simcse,23,title,24.344844425134355,8.98523486696434,15.359609558170014
angle_p50,simcse,23,abstract,24.344844425134355,0.49488515602000405,23.84995926911435
angle_p50,simcse,24,title,21.80331968652786,12.322896731254815,9.480422955273045
angle_p50,simcse,24,abstract,21.80331968652786,0.35486662582594164,21.44845306070192
angle_p50,simcse,25,title,21.63392794119072,9.711505437490644,11.922422503700076
angle_p50,simcse,25,abstract,21.63392794119072,0.7450072581776723,20.888920683013048
angle_p50,simcse,26,title,23.12033368286116,10.552106501975835,12.568227180885323
angle_p50,simcse,26,abstract,23.12033368286116,0.60162346967644,22.51871021318472
angle_p50,simcse,27,title,22.624241737700412,12.467348879939415,10.156892857760997
angle_p50,simcse,27,abstract,22.624241737700412,0.5236818622158665,22.100559875484546
angle_p50,simcse,28,title,21.76737927099942,12.618611276339841,9.148767994659579
angle_p50,simcse,28,abstract,21.76737927099942,0.42063459004024395,21.346744680959176
angle_p50,simcse,29,title,22.60953724488065,11.664208698755296,10.945328546125353
angle_p50,simcse,29,abstract,22.60953724488065,0.5204373083682654,22.089099936512383
angle_p50,simcse,30,title,21.666695107620306,10.504780769615309,11.161914338004998
angle_p50,simcse,30,abstract,21.666695107620306,0.5760271670879575,21.09066794053235
angle_p50,simcse,31,title,21.923968799214204,11.646087969698108,10.277880829516096
angle_p50,simcse,31,abstract,21.923968799214204,0.5629105747949765,21.361058224419228
angle_p50,simcse,32,title,23.16620907777984,10.610285758438522,12.555923319341318
angle_p50,simcse,32,abstract,23.16620907777984,0.2963216647966789,22.86988741298316
angle_p50,simcse,33,title,26.556416661668045,6.888795076142735,19.66762158552531
angle_p50,simcse,33,abstract,26.556416661668045,0.5935265859693573,25.962890075698688
angle_p50,simcse,34,title,21.57505889822807,12.49380714392722,9.081251754300851
angle_p50,simcse,34,abstract,21.57505889822807,0.4219497077360259,21.153109190492046
angle_p50,simcse,35,title,19.21413691716721,13.741079844540593,5.473057072626617
angle_p50,simcse,35,abstract,19.21413691716721,0.3920473137316094,18.8220896034356
angle_p50,simcse,36,title,23.86699625645781,9.17461216296514,14.69238409349267
angle_p50,simcse,36,abstract,23.86699625645781,0.41963947214230757,23.447356784315502
pr,specter,11,title,16.446259678017185,3.402161437471367,13.044098240545818
pr,specter,11,abstract,16.446259678017185,0.7011301229049636,15.745129555112221
pr,specter,12,title,19.081133436629255,5.379470312242383,13.701663124386872
pr,specter,12,abstract,19.081133436629255,0.9763384327526481,18.104795003876607
pr,specter,13,title,14.921251168643014,2.8710693646146836,12.05018180402833
pr,specter,13,abstract,14.921251168643014,0.19389677305193942,14.727354395591075
pr,specter,14,title,14.407661903752146,2.6987691172929473,11.708892786459199
pr,specter,14,abstract,14.407661903752146,0.4338591359984463,13.9738027677537
pr,specter,15,title,12.126189341222739,3.028229934660448,9.09795940656229
pr,specter,15,abstract,12.126189341222739,1.4130904888775326,10.713098852345206
pr,specter,16,title,13.411344176715946,0.4045133254909352,13.006830851225011
pr,specter,16,abstract,13.411344176715946,1.7404465419907247,11.670897634725222
pr,specter,17,title,14.590123039471754,0.03156953426337594,14.558553505208378
pr,specter,17,abstract,14.590123039471754,0.3435694752176346,14.24655356425412
pr,specter,18,title,11.294324843408766,1.9853110830695684,9.309013760339198
pr,specter,18,abstract,11.294324843408766,0.3472616049272048,10.947063238481562
pr,specter,19,title,13.618087229658045,3.9655450924085827,9.652542137249462
pr,specter,19,abstract,13.618087229658045,1.2022396614274058,12.415847568230639
pr,specter,20,title,17.34522510461421,2.656685278203714,14.688539826410498
pr,specter,20,abstract,17.34522510461421,0.7875264983414105,16.5576986062728
pr,specter,21,title,7.843811258482248,4.223014163917419,3.6207970945648285
pr,specter,21,abstract,7.843811258482248,1.1166880483849475,6.7271232100973
pr,specter,22,title,14.776617019626261,1.5973812816115824,13.179235738014679
pr,specter,22,abstract,14.776617019626261,1.3232796218633567,13.453337397762905
pr,specter,23,title,13.83590823720412,3.3007584771700245,10.535149760034095
pr,specter,23,abstract,13.83590823720412,0.7948439196245864,13.041064317579533
pr,specter,24,title,10.91205265102844,4.091307373303323,6.820745277725116
pr,specter,24,abstract,10.91205265102844,0.39230512285777763,10.519747528170662
pr,specter,25,title,11.450396461933824,4.755953803713467,6.694442658220357
pr,specter,25,abstract,11.450396461933824,1.3542815854826173,10.096114876451207
pr,specter,26,title,13.823802684418801,5.138554582871919,8.685248101546883
pr,specter,26,abstract,13.823802684418801,1.3137414478779306,12.51006123654087
pr,specter,27,title,14.914997827608936,1.7192428761946914,13.195754951414244
pr,specter,27,abstract,14.914997827608936,0.36053353232470897,14.554464295284227
pr,specter,28,title,10.109198424713902,4.467290654055141,5.6419077706587615
pr,specter,28,abstract,10.109198424713902,0.09682360735426698,10.012374817359635
pr,specter,29,title,10.636847359576226,2.9735502358842503,7.663297123691976
pr,specter,29,abstract,10.636847359576226,0.3609815343352025,10.275865825241024
pr,specter,30,title,11.0800888398662,3.2074220884366014,7.872666751429598
pr,specter,30,abstract,11.0800888398662,1.2909838179059747,9.789105021960225
pr,specter,31,title,10.421583301513989,7.145389074097341,3.2761942274166476
pr,specter,31,abstract,10.421583301513989,0.9396063375039923,9.481976964009997
pr,specter,32,title,12.70111144585135,1.6103939421320348,11.090717503719315
pr,specter,32,abstract,12.70111144585135,0.6340280897426922,12.067083356108657
pr,specter,33,title,19.730697472224687,6.536361578902774,13.194335893321913
pr,specter,33,abstract,19.730697472224687,0.667594593949449,19.063102878275238
pr,specter,34,title,9.360833218012045,4.148296465194555,5.21253675281749
pr,specter,34,abstract,9.360833218012045,0.04060999574046065,9.320223222271585
pr,specter,35,title,11.290425312490255,2.8464726090620154,8.44395270342824
pr,specter,35,abstract,11.290425312490255,0.20063373754279823,11.089791574947457
pr,specter,36,title,13.5081532529334,3.1595152990397537,10.348637953893647
pr,specter,36,abstract,13.5081532529334,0.14245622508735067,13.36569702784605
pr,specter2,11,title,19.71019604963864,8.034111171441303,11.676084878197337
pr,specter2,11,abstract,19.71019604963864,3.2240220349305346,16.486174014708105
pr,specter2,12,title,23.061023106476323,10.621386415280845,12.439636691195478
pr,specter2,12,abstract,23.061023106476323,2.787786222399504,20.27323688407682
pr,specter2,13,title,23.634755942358662,8.987250938725609,14.647505003633054
pr,specter2,13,abstract,23.634755942358662,3.4340102622632713,20.20074568009539
pr,specter2,14,title,19.33869561669009,5.726655735482403,13.612039881207686
pr,specter2,14,abstract,19.33869561669009,3.876704762594791,15.461990854095298
pr,specter2,15,title,13.496041312614976,4.013853711761833,9.482187600853143
pr,specter2,15,abstract,13.496041312614976,1.734544878166794,11.761496434448182
pr,specter2,16,title,22.86280213708672,6.093266340903099,16.76953579618362
pr,specter2,16,abstract,22.86280213708672,1.486920468120843,21.375881668965878
pr,specter2,17,title,15.905603642115958,8.647150099030888,7.25845354308507
pr,specter2,17,abstract,15.905603642115958,2.2437221060905372,13.66188153602542
pr,specter2,18,title,16.360150333640178,7.210987537892272,9.149162795747905
pr,specter2,18,abstract,16.360150333640178,2.7488508605066215,13.611299473133556
pr,specter2,19,title,20.786342631286985,7.444319611618376,13.34202301966861
pr,specter2,19,abstract,20.786342631286985,1.9436664440238118,18.842676187263173
pr,specter2,20,title,20.29517237672466,5.707676947526437,14.587495429198224
pr,specter2,20,abstract,20.29517237672466,3.3965548630897118,16.89861751363495
pr,specter2,21,title,10.51462755443096,4.980123697275069,5.534503857155892
pr,specter2,21,abstract,10.51462755443096,2.159482816497409,8.355144737933552
pr,specter2,22,title,20.885432058041264,10.000503735214195,10.884928322827069
pr,specter2,22,abstract,20.885432058041264,3.2431744314046895,17.642257626636574
pr,specter2,23,title,17.823053105406732,8.163797449558402,9.65925565584833
pr,specter2,23,abstract,17.823053105406732,2.5064396814111944,15.316613423995538
pr,specter2,24,title,19.74951629246384,5.567119799240984,14.182396493222857
pr,specter2,24,abstract,19.74951629246384,3.439929726970334,16.309586565493507
pr,specter2,25,title,19.1175762219649,6.46747719023341,12.65009903173149
pr,specter2,25,abstract,19.1175762219649,2.488429058146032,16.629147163818867
pr,specter2,26,title,16.458573384571974,7.746785032319568,8.711788352252405
pr,specter2,26,abstract,16.458573384571974,0.9862585351114816,15.472314849460492
pr,specter2,27,title,22.65405898547738,8.43806250861973,14.21599647685765
pr,specter2,27,abstract,22.65405898547738,3.851081364073437,18.802977621403944
pr,specter2,28,title,14.704247017731088,4.9870845601653215,9.717162457565767
pr,specter2,28,abstract,14.704247017731088,2.0059899937766232,12.698257023954465
pr,specter2,29,title,16.592492637104684,6.26783709757494,10.324655539529743
pr,specter2,29,abstract,16.592492637104684,2.4720216455313064,14.120470991573377
pr,specter2,30,title,22.665467989685844,5.734161188792093,16.93130680089375
pr,specter2,30,abstract,22.665467989685844,1.6653960015558553,21.00007198812999
pr,specter2,31,title,11.40360636661048,9.626601957123878,1.7770044094866027
pr,specter2,31,abstract,11.40360636661048,1.7196217423407987,9.683984624269682
pr,specter2,32,title,19.348427812079592,8.67853789664133,10.669889915438262
pr,specter2,32,abstract,19.348427812079592,2.1454602442432886,17.202967567836303
pr,specter2,33,title,24.130410269296647,7.703737518413284,16.426672750883363
pr,specter2,33,abstract,24.130410269296647,4.05691855477923,20.073491714517417
pr,specter2,34,title,14.010379177513771,2.868598071052851,11.14178110646092
pr,specter2,34,abstract,14.010379177513771,2.3953135015557763,11.615065675957995
pr,specter2,35,title,20.93738222173438,7.385435194530821,13.55194702720356
pr,specter2,35,abstract,20.93738222173438,2.3729052942403186,18.564476927494063
pr,specter2,36,title,22.12648947460196,9.10952591047949,13.01696356412247
pr,specter2,36,abstract,22.12648947460196,3.1794856825157325,18.947003792086228
pr,scincl,11,title,13.648408448820009,2.2519071283318546,11.396501320488154
pr,scincl,11,abstract,13.648408448820009,0.4374697078105214,13.210938741009487
pr,scincl,12,title,18.924747495115657,7.129679542404663,11.795067952710994
pr,scincl,12,abstract,18.924747495115657,0.10577242291174471,18.818975072203912
pr,scincl,13,title,14.921251168643014,1.8792302672766183,13.042020901366396
pr,scincl,13,abstract,14.921251168643014,0.12238261366212555,14.798868554980888
pr,scincl,14,title,12.464613086099016,1.4712586697868275,10.993354416312188
pr,scincl,14,abstract,12.464613086099016,0.3189542547575215,12.145658831341494
pr,scincl,15,title,11.563031945348037,5.644449367207507,5.91858257814053
pr,scincl,15,abstract,11.563031945348037,0.42618742340873794,11.136844521939299
pr,scincl,16,title,14.672493657773291,2.3874146904515925,12.285078967321699
pr,scincl,16,abstract,14.672493657773291,0.6983967012202044,13.974096956553087
pr,scincl,17,title,14.125543206191358,2.2005462282304293,11.924996977960928
pr,scincl,17,abstract,14.125543206191358,0.2549859884878387,13.870557217703519
pr,scincl,18,title,12.15571095409496,2.3696035084062004,9.78610744568876
pr,scincl,18,abstract,12.15571095409496,0.6680348247727537,11.487676129322207
pr,scincl,19,title,12.295592232014947,6.689552221047915,5.606040010967032
pr,scincl,19,abstract,12.295592232014947,0.4696848176283588,11.825907414386588
pr,scincl,20,title,13.48334790884212,4.973155561739048,8.510192347103072
pr,scincl,20,abstract,13.48334790884212,0.6312671409261412,12.852080767915979
pr,scincl,21,title,8.495926372356985,4.611239842089876,3.8846865302671088
pr,scincl,21,abstract,8.495926372356985,0.30425472817919186,8.191671644177793
pr,scincl,22,title,15.29008465460149,2.5967494957930057,12.693335158808484
pr,scincl,22,abstract,15.29008465460149,0.07198935460503719,15.218095299996452
pr,scincl,23,title,12.438525438831567,5.9647939312364215,6.473731507595145
pr,scincl,23,abstract,12.438525438831567,0.28912945372280063,12.149395985108766
pr,scincl,24,title,10.210174988981628,3.944315794241639,6.265859194739988
pr,scincl,24,abstract,10.210174988981628,0.16093716789681167,10.049237821084816
pr,scincl,25,title,13.426408688326147,4.417093354024011,9.009315334302135
pr,scincl,25,abstract,13.426408688326147,0.21652036182310752,13.20988832650304
pr,scincl,26,title,14.61068061002583,4.839634555781593,9.771046054244236
pr,scincl,26,abstract,14.61068061002583,0.04476840164343443,14.565912208382395
pr,scincl,27,title,14.91499782760894,1.1958806147865175,13.719117212822422
pr,scincl,27,abstract,14.91499782760894,0.08741136679233819,14.827586460816601
pr,scincl,28,title,11.262766815514485,3.5815904027756034,7.681176412738882
pr,scincl,28,abstract,11.262766815514485,0.09323340309963868,11.169533412414847
pr,scincl,29,title,9.775813070842556,4.607436418291684,5.168376652550872
pr,scincl,29,abstract,9.775813070842556,0.38139391515364807,9.394419155688908
pr,scincl,30,title,10.859648381945235,4.372243227892607,6.487405154052627
pr,scincl,30,abstract,10.859648381945235,0.45655700054160064,10.403091381403634
pr,scincl,31,title,9.802973251167167,6.228112037821859,3.574861213345308
pr,scincl,31,abstract,9.802973251167167,0.028677476876453056,9.774295774290714
pr,scincl,32,title,12.715060676353982,0.4104744405126013,12.30458623584138
pr,scincl,32,abstract,12.715060676353982,0.03366664021111632,12.681394036142866
pr,scincl,33,title,16.44480921702453,5.327426302799537,11.117382914224994
pr,scincl,33,abstract,16.44480921702453,0.14861350446246036,16.29619571256207
pr,scincl,34,title,8.421814071899991,3.5152557491210352,4.906558322778956
pr,scincl,34,abstract,8.421814071899991,0.00023845479744721843,8.421575617102544
pr,scincl,35,title,10.164405613291516,4.881756963421356,5.2826486498701595
pr,scincl,35,abstract,10.164405613291516,0.19143734678145918,9.972968266510057
pr,scincl,36,title,13.638970660800137,2.729573916698257,10.90939674410188
pr,scincl,36,abstract,13.638970660800137,0.2742402067740741,13.364730454026063
pr,scibert,11,title,11.62301607563328,3.900168086678441,7.72284798895484
pr,scibert,11,abstract,11.62301607563328,1.7784702372779577,9.844545838355323
pr,scibert,12,title,17.621305024987603,11.007675012349196,6.613630012638406
pr,scibert,12,abstract,17.621305024987603,1.2174090758182459,16.403895949169357
pr,scibert,13,title,15.519923487178765,19.41186977141279,-3.891946284234024
pr,scibert,13,abstract,15.519923487178765,1.688083778001733,13.831839709177032
pr,scibert,14,title,13.101513070122586,8.943463618429966,4.158049451692619
pr,scibert,14,abstract,13.101513070122586,0.9769295101265172,12.124583559996069
pr,scibert,15,title,8.484082676337179,2.225184074532798,6.258898601804381
pr,scibert,15,abstract,8.484082676337179,0.13435718471097857,8.3497254916262
pr,scibert,16,title,13.16115803088992,8.019184584939524,5.141973445950397
pr,scibert,16,abstract,13.16115803088992,0.058508873318636745,13.102649157571284
pr,scibert,17,title,14.125543206191358,10.939063214621036,3.1864799915703212
pr,scibert,17,abstract,14.125543206191358,1.7192716587994283,12.40627154739193
pr,scibert,18,title,11.721798468386899,8.283601845874806,3.438196622512093
pr,scibert,18,abstract,11.721798468386899,1.474936939995004,10.246861528391895
pr,scibert,19,title,10.085717344933354,8.526292854283714,1.55942449064964
pr,scibert,19,abstract,10.085717344933354,0.36624400607851726,9.719473338854836
pr,scibert,20,title,13.266852815867544,7.503817342580724,5.76303547328682
pr,scibert,20,abstract,13.266852815867544,1.1223117830087546,12.14454103285879
pr,scibert,21,title,7.013323747962598,3.0486942333769633,3.964629514585635
pr,scibert,21,abstract,7.013323747962598,0.18354159667636694,6.829782151286231
pr,scibert,22,title,15.098861989192898,9.076106629961231,6.022755359231667
pr,scibert,22,abstract,15.098861989192898,2.1170396836763743,12.981822305516523
pr,scibert,23,title,11.31633677269455,12.719726418748884,-1.4033896460543342
pr,scibert,23,abstract,11.31633677269455,1.225576562800093,10.090760209894457
pr,scibert,24,title,10.210174988981628,16.360241578552937,-6.15006658957131
pr,scibert,24,abstract,10.210174988981628,1.6113883748588549,8.598786614122773
pr,scibert,25,title,11.155100657554092,2.8218361174384583,8.333264540115634
pr,scibert,25,abstract,11.155100657554092,0.8247060037060976,10.330394653847994
pr,scibert,26,title,14.012763147851542,1.0579703343254536,12.954792813526089
pr,scibert,26,abstract,14.012763147851542,1.2214835379383508,12.791279609913191
pr,scibert,27,title,15.849932434820962,24.139680261083,-8.289747826262039
pr,scibert,27,abstract,15.849932434820962,2.7556126476978875,13.094319787123075
pr,scibert,28,title,10.109198424713902,16.13731525198238,-6.028116827268477
pr,scibert,28,abstract,10.109198424713902,1.753473021182863,8.35572540353104
pr,scibert,29,title,8.930393362569198,15.747405002041603,-6.817011639472405
pr,scibert,29,abstract,8.930393362569198,1.121373199884097,7.809020162685101
