metric,model,field_id,period,value
pr,scibert,35,2015,28.710873608846068
pr,scibert,35,2020,29.89168978661705
pr,scibert,36,2000,31.73028896948455
pr,scibert,36,2005,32.73428583972805
pr,scibert,36,2010,30.0361887066948
pr,scibert,36,2015,31.356989816876283
pr,scibert,36,2020,32.90014738747783
pr,bert,11,2000,30.347934855704207
pr,bert,11,2005,26.896818182647138
pr,bert,11,2010,27.72826446283458
pr,bert,11,2015,25.516719008172004
pr,bert,11,2020,24.80646461791441
pr,bert,12,2000,35.95810542162958
pr,bert,12,2005,34.99414162924136
pr,bert,12,2010,35.627845399443075
pr,bert,12,2015,35.97574370884763
pr,bert,12,2020,31.913622419634883
pr,bert,13,2000,18.416392742886742
pr,bert,13,2005,19.63299067067255
pr,bert,13,2010,19.74705649485098
pr,bert,13,2015,19.04295913143132
pr,bert,13,2020,18.763595217738086
pr,bert,14,2000,31.001462851595306
pr,bert,14,2005,29.76703183372544
pr,bert,14,2010,33.053609024230774
pr,bert,14,2015,29.447859053399913
pr,bert,14,2020,26.940162172360896
pr,bert,15,2000,16.617849650455145
pr,bert,15,2005,17.331929730791494
pr,bert,15,2010,16.173553200558235
pr,bert,15,2015,15.778583778292386
pr,bert,15,2020,15.513696711562426
pr,bert,16,2000,11.895236686697656
pr,bert,16,2005,10.970806260449383
pr,bert,16,2010,11.733799736945905
pr,bert,16,2015,11.266412548754671
pr,bert,16,2020,12.282308534758059
pr,bert,17,2000,26.112452632494524
pr,bert,17,2005,21.275322971726506
pr,bert,17,2010,23.152644725311333
pr,bert,17,2015,26.340874416072324
pr,bert,17,2020,24.110928898516875
pr,bert,18,2000,26.01161301123423
pr,bert,18,2005,25.32926222983756
pr,bert,18,2010,24.97575166660793
pr,bert,18,2015,25.641562075817845
pr,bert,18,2020,24.155144543584345
pr,bert,19,2000,24.13061878691238
pr,bert,19,2005,24.274368767669664
pr,bert,19,2010,24.354786406705475
pr,bert,19,2015,23.54629357093374
pr,bert,19,2020,23.911186822767974
pr,bert,20,2000,29.905744213332056
pr,bert,20,2005,31.17931451733957
pr,bert,20,2010,29.9390395967583
pr,bert,20,2015,31.859704636451315
pr,bert,20,2020,30.211994086916352
pr,bert,21,2000,15.215776710074946
pr,bert,21,2005,15.288890309090275
pr,bert,21,2010,13.679107355091562
pr,bert,21,2015,13.106547088179935
pr,bert,21,2020,13.2855940606163
pr,bert,22,2000,27.378444937570407
pr,bert,22,2005,27.586737164539493
pr,bert,22,2010,28.699360959308997
pr,bert,22,2015,27.91243453768162
pr,bert,22,2020,27.840304965640325
pr,bert,23,2000,26.255170620334813
pr,bert,23,2005,25.567339510673538
pr,bert,23,2010,27.427645437817525
pr,bert,23,2015,29.74009183448793
pr,bert,23,2020,29.876093179929505
pr,bert,24,2000,17.199405019692875
pr,bert,24,2005,16.968917438066782
pr,bert,24,2010,15.795269947283058
pr,bert,24,2015,15.20330985757858
pr,bert,24,2020,15.279916288615732
pr,bert,25,2000,25.295234582035434
pr,bert,25,2005,23.206220845919127
pr,bert,25,2010,24.576005827266833
pr,bert,25,2015,24.482667240051676
pr,bert,25,2020,22.88193058141837
pr,bert,26,2000,12.439119985401376
pr,bert,26,2005,12.567523578966979
pr,bert,26,2010,10.746280372168686
pr,bert,26,2015,10.661613708685394
pr,bert,26,2020,9.222925724873807
pr,bert,27,2000,21.80251016540139
pr,bert,27,2005,23.86079371137705
pr,bert,27,2010,23.096904637232203
pr,bert,27,2015,22.084662190945746
pr,bert,27,2020,22.111051071548246
pr,bert,28,2000,17.99562821253629
pr,bert,28,2005,17.267564460660196
pr,bert,28,2010,18.15591536925845
pr,bert,28,2015,17.2714745023705
pr,bert,28,2020,17.417295306916312
pr,bert,29,2000,16.847755814032904
pr,bert,29,2005,19.3291890654899
pr,bert,29,2010,19.687375143553744
pr,bert,29,2015,18.827013194608426
pr,bert,29,2020,18.151510360416797
pr,bert,30,2000,16.64706029418607
pr,bert,30,2005,17.945297652906305
pr,bert,30,2010,19.27181292206223
pr,bert,30,2015,15.31276865083599
pr,bert,30,2020,15.482006250460607
pr,bert,31,2000,22.63512490456692
pr,bert,31,2005,23.075779393764634
pr,bert,31,2010,23.207106198943762
pr,bert,31,2015,22.803887718633586
pr,bert,31,2020,22.826640196459525
pr,bert,32,2000,28.088326368355176
pr,bert,32,2005,26.915779214925738
pr,bert,32,2010,27.932303153907064
pr,bert,32,2015,27.503969555442374
pr,bert,32,2020,28.11728881733429
pr,bert,33,2000,32.93970975308466
pr,bert,33,2005,32.22559959112249
pr,bert,33,2010,34.395012924683975
pr,bert,33,2015,31.213232768608133
pr,bert,33,2020,29.73039031426028
pr,bert,34,2000,23.90689859063213
pr,bert,34,2005,26.49210194389936
pr,bert,34,2010,24.8368291209073
pr,bert,34,2015,22.374921254806612
pr,bert,34,2020,21.448284307407782
pr,bert,35,2000,22.35289837451997
pr,bert,35,2005,21.68757962682828
pr,bert,35,2010,22.59499636118242
pr,bert,35,2015,22.475893977164567
pr,bert,35,2020,22.418183631769047
pr,bert,36,2000,30.307951794876537
pr,bert,36,2005,27.87811622541854
pr,bert,36,2010,28.481877426539896
pr,bert,36,2015,28.36815374067738
pr,bert,36,2020,27.5072235137146
pr,mpnet,11,2000,54.76544738168397
pr,mpnet,11,2005,52.841649323437245
pr,mpnet,11,2010,51.32620102123765
pr,mpnet,11,2015,49.07213653483325
pr,mpnet,11,2020,49.70307497310569
pr,mpnet,12,2000,70.0317227311061
pr,mpnet,12,2005,67.74972160932501
pr,mpnet,12,2010,64.38164521815091
pr,mpnet,12,2015,65.11177635034939
pr,mpnet,12,2020,60.60865666842058
pr,mpnet,13,2000,61.6077392864969
pr,mpnet,13,2005,62.72055814012719
pr,mpnet,13,2010,62.514484577577456
pr,mpnet,13,2015,60.478772985475594
pr,mpnet,13,2020,59.03125318056827
pr,mpnet,14,2000,61.160073299500915
pr,mpnet,14,2005,60.712813509441524
pr,mpnet,14,2010,60.95134266455924
pr,mpnet,14,2015,58.40806712581058
pr,mpnet,14,2020,53.878558913970146
pr,mpnet,15,2000,33.14110852045225
pr,mpnet,15,2005,35.44556266265213
pr,mpnet,15,2010,31.896563119346155
pr,mpnet,15,2015,29.704400283973964
pr,mpnet,15,2020,32.27098016057076
pr,mpnet,16,2000,53.735168298510395
pr,mpnet,16,2005,52.567286633460995
pr,mpnet,16,2010,52.0413468574008
pr,mpnet,16,2015,45.388796791670856
pr,mpnet,16,2020,45.834297768024115
pr,mpnet,17,2000,70.1300269536298
pr,mpnet,17,2005,72.31426269922572
pr,mpnet,17,2010,73.66318844620463
pr,mpnet,17,2015,69.57522795825169
pr,mpnet,17,2020,64.0616755724118
pr,mpnet,18,2000,58.4624633481936
pr,mpnet,18,2005,63.09398150084091
pr,mpnet,18,2010,60.884893439081864
pr,mpnet,18,2015,58.374927841474445
pr,mpnet,18,2020,53.94584796931254
pr,mpnet,19,2000,44.22393492386941
pr,mpnet,19,2005,43.08479809495934
pr,mpnet,19,2010,44.16704998648181
pr,mpnet,19,2015,43.43207461260905
pr,mpnet,19,2020,42.93239699751357
pr,mpnet,20,2000,60.84413319105077
pr,mpnet,20,2005,60.10801406047119
pr,mpnet,20,2010,58.19226847747386
pr,mpnet,20,2015,61.13998697942564
pr,mpnet,20,2020,58.902173367082646
pr,mpnet,21,2000,37.79361298857578
pr,mpnet,21,2005,36.77875129064822
pr,mpnet,21,2010,32.30338849584956
pr,mpnet,21,2015,27.582812516168143
pr,mpnet,21,2020,27.94003206293519
pr,mpnet,22,2000,70.64079994391292
pr,mpnet,22,2005,76.00047607309043
pr,mpnet,22,2010,73.19407250442194
pr,mpnet,22,2015,73.38983232178819
pr,mpnet,22,2020,67.47548034840908
pr,mpnet,23,2000,53.480008481645974
pr,mpnet,23,2005,51.43278644063869
pr,mpnet,23,2010,51.10995261933913
pr,mpnet,23,2015,50.90894872894652
pr,mpnet,23,2020,50.61962743561847
pr,mpnet,24,2000,45.914687785786725
pr,mpnet,24,2005,48.942727750374864
pr,mpnet,24,2010,46.7098832296897
pr,mpnet,24,2015,45.00181904087903
pr,mpnet,24,2020,47.67562807436191
pr,mpnet,25,2000,53.72126091039558
pr,mpnet,25,2005,55.241516790764315
pr,mpnet,25,2010,50.243300413307765
pr,mpnet,25,2015,50.17312736364324
pr,mpnet,25,2020,48.02027707216958
pr,mpnet,26,2000,60.59089836378371
pr,mpnet,26,2005,57.26807443351936
pr,mpnet,26,2010,57.13295934783142
pr,mpnet,26,2015,53.024054038921086
pr,mpnet,26,2020,44.78148031977201
pr,mpnet,27,2000,65.03564641612553
pr,mpnet,27,2005,68.13487531252964
pr,mpnet,27,2010,65.89574993211077
pr,mpnet,27,2015,63.85049408651125
pr,mpnet,27,2020,63.34420073994511
pr,mpnet,28,2000,47.5064913966153
pr,mpnet,28,2005,48.59441293698418
pr,mpnet,28,2010,46.349052938861085
pr,mpnet,28,2015,49.972297972339
pr,mpnet,28,2020,49.863073021594225
pr,mpnet,29,2000,39.39631170963458
pr,mpnet,29,2005,40.15313886459027
pr,mpnet,29,2010,39.34396182235923
pr,mpnet,29,2015,39.655047222584805
pr,mpnet,29,2020,38.481845173728715
pr,mpnet,30,2000,45.798857618698584
pr,mpnet,30,2005,47.100144215826845
pr,mpnet,30,2010,42.361303475879964
pr,mpnet,30,2015,39.51773866758873
pr,mpnet,30,2020,38.05664408288025
pr,mpnet,31,2000,49.811779566197444
pr,mpnet,31,2005,50.70410463650443
pr,mpnet,31,2010,50.84610587171582
pr,mpnet,31,2015,50.68765836872181
pr,mpnet,31,2020,49.45251039246578
pr,mpnet,32,2000,61.83943923801473
pr,mpnet,32,2005,64.24293288800935
pr,mpnet,32,2010,61.88700479846281
pr,mpnet,32,2015,62.14258164040863
pr,mpnet,32,2020,56.7861520233273
pr,mpnet,33,2000,67.14348771483456
pr,mpnet,33,2005,68.47876850989607
pr,mpnet,33,2010,69.07997726707032
pr,mpnet,33,2015,63.53032340170305
pr,mpnet,33,2020,60.320630608819286
pr,mpnet,34,2000,37.35249516069239
pr,mpnet,34,2005,38.59494318784302
pr,mpnet,34,2010,36.96534445871712
pr,mpnet,34,2015,36.7806694956936
pr,mpnet,34,2020,40.07859314286679
pr,mpnet,35,2000,35.78726025915876
pr,mpnet,35,2005,35.34074619774788
pr,mpnet,35,2010,35.99047192291635
pr,mpnet,35,2015,37.72325085722313
pr,mpnet,35,2020,36.231626264366284
pr,mpnet,36,2000,61.542110264973275
pr,mpnet,36,2005,63.21897933164323
pr,mpnet,36,2010,61.37793597274409
pr,mpnet,36,2015,60.30021884465423
pr,mpnet,36,2020,56.96092148470762
pr,minilm,11,2000,64.08623468582248
pr,minilm,11,2005,59.95712783829464
pr,minilm,11,2010,58.387091396146204
pr,minilm,11,2015,57.36271095043566
pr,minilm,11,2020,58.625524542403255
pr,minilm,12,2000,78.4043993082233
pr,minilm,12,2005,76.59883866200289
pr,minilm,12,2010,72.79482663886729
pr,minilm,12,2015,73.90300318884549
pr,minilm,12,2020,68.84854860226727
pr,minilm,13,2000,67.61016353193948
pr,minilm,13,2005,67.79710395929143
pr,minilm,13,2010,66.28067131181561
pr,minilm,13,2015,65.77281498096997
pr,minilm,13,2020,63.5908648116872
pr,minilm,14,2000,70.11670422613426
pr,minilm,14,2005,68.45700810047587
pr,minilm,14,2010,68.71752292088584
pr,minilm,14,2015,64.48545510909295
pr,minilm,14,2020,61.0399938298048
pr,minilm,15,2000,43.67579830955445
pr,minilm,15,2005,45.67933089157875
pr,minilm,15,2010,42.7422690947218
pr,minilm,15,2015,39.48504820938953
pr,minilm,15,2020,43.099279520767865
pr,minilm,16,2000,61.20104244746723
pr,minilm,16,2005,59.65715493101651
pr,minilm,16,2010,58.99119253074891
pr,minilm,16,2015,54.64325757313828
pr,minilm,16,2020,55.40991746978627
pr,minilm,17,2000,71.37450887622293
pr,minilm,17,2005,71.76690500029719
pr,minilm,17,2010,71.94963502385349
pr,minilm,17,2015,66.9550450613756
pr,minilm,17,2020,61.76710215347472
pr,minilm,18,2000,66.71589072502447
pr,minilm,18,2005,69.23438513784595
pr,minilm,18,2010,69.35672856286241
pr,minilm,18,2015,63.82280291422526
pr,minilm,18,2020,59.762161224888345
pr,minilm,19,2000,55.92077398649049
pr,minilm,19,2005,54.90593226648304
pr,minilm,19,2010,53.38381329223011
pr,minilm,19,2015,52.68365905299797
pr,minilm,19,2020,52.04471239045723
pr,minilm,20,2000,67.25485963314075
pr,minilm,20,2005,67.53437961141641
pr,minilm,20,2010,64.55190545160978
pr,minilm,20,2015,67.64579715458359
pr,minilm,20,2020,63.256078139797985
pr,minilm,21,2000,44.4293867162935
pr,minilm,21,2005,42.79391591569962
pr,minilm,21,2010,38.49848335402786
pr,minilm,21,2015,33.86381719595908
pr,minilm,21,2020,33.86238202005249
pr,minilm,22,2000,77.06912410032004
pr,minilm,22,2005,81.67455985334627
pr,minilm,22,2010,79.29634965890367
pr,minilm,22,2015,76.97424804683247
pr,minilm,22,2020,72.89646730550085
pr,minilm,23,2000,61.99825580379608
pr,minilm,23,2005,61.053076094807565
pr,minilm,23,2010,60.185122415101006
pr,minilm,23,2015,59.21866876448136
pr,minilm,23,2020,59.33478595685726
pr,minilm,24,2000,50.29600451482195
pr,minilm,24,2005,53.520706538981386
pr,minilm,24,2010,50.30887199589602
pr,minilm,24,2015,47.28068812656785
pr,minilm,24,2020,50.85959231091779
pr,minilm,25,2000,63.38338568809412
pr,minilm,25,2005,63.048702558779446
pr,minilm,25,2010,59.443077026779875
pr,minilm,25,2015,59.15566059071416
pr,minilm,25,2020,56.3801167781754
pr,minilm,26,2000,64.33932583992816
pr,minilm,26,2005,61.61355421377012
pr,minilm,26,2010,59.775302924126215
pr,minilm,26,2015,55.44251250970601
pr,minilm,26,2020,50.587736600802224
pr,minilm,27,2000,67.982878113402
pr,minilm,27,2005,73.15535461690752
pr,minilm,27,2010,69.42477506608631
pr,minilm,27,2015,68.05009457566433
pr,minilm,27,2020,67.22547876696358
pr,minilm,28,2000,54.49294008386447
pr,minilm,28,2005,56.742876611139806
pr,minilm,28,2010,54.79181811089378
pr,minilm,28,2015,57.88256540674245
pr,minilm,28,2020,56.500693995530675
pr,minilm,29,2000,47.21143668153917
pr,minilm,29,2005,48.34818642932469
pr,minilm,29,2010,48.017343558924566
pr,minilm,29,2015,47.75071178625617
pr,minilm,29,2020,47.12590301420053
pr,minilm,30,2000,59.66883229655834
pr,minilm,30,2005,59.67587229791658
pr,minilm,30,2010,55.941332962656595
pr,minilm,30,2015,50.926241766363965
pr,minilm,30,2020,50.54392366177933
pr,minilm,31,2000,60.851124997545284
pr,minilm,31,2005,62.94639416845076
pr,minilm,31,2010,61.36263847167924
pr,minilm,31,2015,60.80951006320322
pr,minilm,31,2020,59.634699900297726
pr,minilm,32,2000,67.98284616713123
pr,minilm,32,2005,68.38362689138414
pr,minilm,32,2010,66.0080851625123
pr,minilm,32,2015,66.38564792115645
pr,minilm,32,2020,62.631319870042006
pr,minilm,33,2000,74.54101988697938
pr,minilm,33,2005,75.56789738677136
pr,minilm,33,2010,74.69123828015621
pr,minilm,33,2015,68.60248973754305
pr,minilm,33,2020,64.26889693452355
pr,minilm,34,2000,47.27050628457954
pr,minilm,34,2005,48.69223059141777
pr,minilm,34,2010,48.43939552006658
pr,minilm,34,2015,47.38999900056648
pr,minilm,34,2020,49.54438531095475
pr,minilm,35,2000,46.967867984708455
pr,minilm,35,2005,45.45964644400169
pr,minilm,35,2010,46.02246287482563
pr,minilm,35,2015,48.91619324056321
pr,minilm,35,2020,46.22197097870266
pr,minilm,36,2000,71.53476929102138
pr,minilm,36,2005,72.84354761219322
pr,minilm,36,2010,71.0416258408771
pr,minilm,36,2015,69.45519323669686
pr,minilm,36,2020,67.30418142773809
pr,pubmedbert,11,2000,29.8002177576377
pr,pubmedbert,11,2005,27.862741119394865
pr,pubmedbert,11,2010,27.70266810820841
pr,pubmedbert,11,2015,28.46600791347925
pr,pubmedbert,11,2020,29.710729726238746
pr,pubmedbert,12,2000,24.350241870162506
pr,pubmedbert,12,2005,22.939076470779586
pr,pubmedbert,12,2010,21.461736069985317
pr,pubmedbert,12,2015,25.704362520527578
pr,pubmedbert,12,2020,23.16835794680091
pr,pubmedbert,13,2000,33.24336499463096
pr,pubmedbert,13,2005,33.42140563428005
pr,pubmedbert,13,2010,31.661444143818812
pr,pubmedbert,13,2015,32.27221692506538
pr,pubmedbert,13,2020,29.56709601700346
pr,pubmedbert,14,2000,28.718503146977298
pr,pubmedbert,14,2005,27.456751825179104
pr,pubmedbert,14,2010,30.293513892007375
pr,pubmedbert,14,2015,26.266425016362692
pr,pubmedbert,14,2020,26.430651093778366
pr,pubmedbert,15,2000,26.739244797426977
pr,pubmedbert,15,2005,27.17599148951083
pr,pubmedbert,15,2010,26.243696941821685
pr,pubmedbert,15,2015,27.995725488392395
pr,pubmedbert,15,2020,26.18539103462337
pr,pubmedbert,16,2000,23.968013865067952
pr,pubmedbert,16,2005,21.96091847870205
pr,pubmedbert,16,2010,22.13774547391181
pr,pubmedbert,16,2015,21.122117756296454
pr,pubmedbert,16,2020,22.038930665007765
pr,pubmedbert,17,2000,32.29741778113031
pr,pubmedbert,17,2005,26.215010680617524
pr,pubmedbert,17,2010,28.670646800316664
pr,pubmedbert,17,2015,31.111010975216793
pr,pubmedbert,17,2020,27.001363600806275
pr,pubmedbert,18,2000,30.38864093731227
pr,pubmedbert,18,2005,27.718542915845642
pr,pubmedbert,18,2010,28.14677766614125
pr,pubmedbert,18,2015,31.764555464721507
pr,pubmedbert,18,2020,30.946170485526103
pr,pubmedbert,19,2000,26.73361235667411
pr,pubmedbert,19,2005,27.040320920655688
pr,pubmedbert,19,2010,26.50521915815689
pr,pubmedbert,19,2015,26.77530139474524
pr,pubmedbert,19,2020,23.747629338442493
pr,pubmedbert,20,2000,26.47781203979643
pr,pubmedbert,20,2005,26.984731054540838
pr,pubmedbert,20,2010,22.46610500333671
pr,pubmedbert,20,2015,27.30587499044988
pr,pubmedbert,20,2020,27.06600464009389
pr,pubmedbert,21,2000,19.156394954036667
pr,pubmedbert,21,2005,18.327759403888113
pr,pubmedbert,21,2010,17.46114276370619
pr,pubmedbert,21,2015,16.632659295112372
pr,pubmedbert,21,2020,17.08557323333917
pr,pubmedbert,22,2000,32.129991310828295
pr,pubmedbert,22,2005,31.337914481750442
pr,pubmedbert,22,2010,30.931067526281574
pr,pubmedbert,22,2015,33.02671350462518
pr,pubmedbert,22,2020,31.653213006572752
pr,pubmedbert,23,2000,24.161279353344437
pr,pubmedbert,23,2005,26.719533535636366
pr,pubmedbert,23,2010,27.118812282710834
pr,pubmedbert,23,2015,31.365470112573895
pr,pubmedbert,23,2020,29.577511676947754
pr,pubmedbert,24,2000,32.740124687304366
pr,pubmedbert,24,2005,26.979677183870642
pr,pubmedbert,24,2010,26.281638706868755
pr,pubmedbert,24,2015,29.684882480069618
pr,pubmedbert,24,2020,30.271908633339915
pr,pubmedbert,25,2000,32.88690362280141
pr,pubmedbert,25,2005,31.334046440908594
pr,pubmedbert,25,2010,31.412480929993826
pr,pubmedbert,25,2015,31.53957552493263
pr,pubmedbert,25,2020,26.273523279298587
pr,pubmedbert,26,2000,22.039432905785443
pr,pubmedbert,26,2005,21.90857274736876
pr,pubmedbert,26,2010,19.71017346794
pr,pubmedbert,26,2015,17.203809302348176
pr,pubmedbert,26,2020,16.405112231474728
pr,pubmedbert,27,2000,31.33277675396833
pr,pubmedbert,27,2005,28.675865874528775
pr,pubmedbert,27,2010,31.79467635558324
pr,pubmedbert,27,2015,30.614752154999017
pr,pubmedbert,27,2020,29.251174468091946
pr,pubmedbert,28,2000,30.083211074468366
pr,pubmedbert,28,2005,28.5434581896706
pr,pubmedbert,28,2010,27.923239921644736
pr,pubmedbert,28,2015,29.611314094322076
pr,pubmedbert,28,2020,28.87625601412511
pr,pubmedbert,29,2000,24.68340683021189
pr,pubmedbert,29,2005,24.498415974358405
pr,pubmedbert,29,2010,26.245835603101572
pr,pubmedbert,29,2015,26.400264983753033
pr,pubmedbert,29,2020,24.893592482793892
pr,pubmedbert,30,2000,23.95825781671722
pr,pubmedbert,30,2005,23.58571966975274
pr,pubmedbert,30,2010,22.255326606883887
pr,pubmedbert,30,2015,24.154208160010104
pr,pubmedbert,30,2020,23.76628115499874
pr,pubmedbert,31,2000,27.536884785456493
pr,pubmedbert,31,2005,28.15420672372672
pr,pubmedbert,31,2010,27.96622090558222
pr,pubmedbert,31,2015,28.14755130507754
pr,pubmedbert,31,2020,26.93171612930598
pr,pubmedbert,32,2000,25.202706087243836
pr,pubmedbert,32,2005,24.05546946584721
pr,pubmedbert,32,2010,23.0676908745345
pr,pubmedbert,32,2015,21.832560163420794
pr,pubmedbert,32,2020,22.144832199206988
pr,pubmedbert,33,2000,21.07861570663439
pr,pubmedbert,33,2005,23.794689168248695
pr,pubmedbert,33,2010,26.09858863052986
pr,pubmedbert,33,2015,22.38544506973774
pr,pubmedbert,33,2020,22.932565965505688
pr,pubmedbert,34,2000,27.418397283078463
pr,pubmedbert,34,2005,23.87260475197678
pr,pubmedbert,34,2010,28.455183937150103
pr,pubmedbert,34,2015,27.358681573413694
pr,pubmedbert,34,2020,26.559966930404794
pr,pubmedbert,35,2000,28.97171573392421
pr,pubmedbert,35,2005,25.53286195969452
pr,pubmedbert,35,2010,25.270681962321174
pr,pubmedbert,35,2015,24.529295958909135
pr,pubmedbert,35,2020,25.619763631305993
pr,pubmedbert,36,2000,24.590748539618108
pr,pubmedbert,36,2005,26.28790526251196
pr,pubmedbert,36,2010,23.444203121057814
pr,pubmedbert,36,2015,23.812410993312554
pr,pubmedbert,36,2020,24.170859197553757
pr,biobert,11,2000,38.5757494180131
pr,biobert,11,2005,35.57450619752468
pr,biobert,11,2010,34.30136298909741
pr,biobert,11,2015,35.45127035654874
pr,biobert,11,2020,36.09449887669429
pr,biobert,12,2000,23.49141164387754
pr,biobert,12,2005,24.77528510968506
pr,biobert,12,2010,26.191897196803563
pr,biobert,12,2015,27.368601334707193
pr,biobert,12,2020,23.989051521242487
pr,biobert,13,2000,43.533685398047425
pr,biobert,13,2005,44.542330184124815
pr,biobert,13,2010,43.944066408347076
pr,biobert,13,2015,45.194472396613435
pr,biobert,13,2020,46.445624064406765
pr,biobert,14,2000,34.17264543093855
pr,biobert,14,2005,31.472479059072697
pr,biobert,14,2010,34.329802954209406
pr,biobert,14,2015,36.12132018836876
pr,biobert,14,2020,35.105560403211804
pr,biobert,15,2000,30.18826796061997
pr,biobert,15,2005,30.611862603044603
pr,biobert,15,2010,29.735896302523905
pr,biobert,15,2015,30.817262010973614
pr,biobert,15,2020,31.744874302516124
pr,biobert,16,2000,24.910114369078492
pr,biobert,16,2005,22.20961396494577
pr,biobert,16,2010,22.101170620493562
pr,biobert,16,2015,21.83705938831262
pr,biobert,16,2020,23.73277057019956
pr,biobert,17,2000,34.43364029237466
pr,biobert,17,2005,29.90718211613454
pr,biobert,17,2010,28.738587095649358
pr,biobert,17,2015,34.39260671973533
pr,biobert,17,2020,31.67377338483331
pr,biobert,18,2000,35.51679626829514
pr,biobert,18,2005,33.12866274335979
pr,biobert,18,2010,28.148686867085107
pr,biobert,18,2015,36.01189127338343
pr,biobert,18,2020,36.239776984299944
pr,biobert,19,2000,27.783144913231837
pr,biobert,19,2005,29.403024620074007
pr,biobert,19,2010,28.76695962544446
pr,biobert,19,2015,30.1421399227938
pr,biobert,19,2020,25.06424483572984
pr,biobert,20,2000,33.72095784599283
pr,biobert,20,2005,33.49316343208031
pr,biobert,20,2010,29.415516140006247
pr,biobert,20,2015,32.420225011943444
pr,biobert,20,2020,32.817184147706435
pr,biobert,21,2000,23.40012281494381
pr,biobert,21,2005,21.696935547928312
pr,biobert,21,2010,21.74867395875465
pr,biobert,21,2015,21.334936125866864
pr,biobert,21,2020,22.365290803177647
pr,biobert,22,2000,38.0779083533919
pr,biobert,22,2005,34.714010084158566
pr,biobert,22,2010,36.53171519518703
pr,biobert,22,2015,39.80963254577447
pr,biobert,22,2020,37.92145511575499
pr,biobert,23,2000,30.061738710780293
pr,biobert,23,2005,32.342837665669066
pr,biobert,23,2010,34.84582483777235
pr,biobert,23,2015,35.57689302977043
pr,biobert,23,2020,34.93306202773656
pr,biobert,24,2000,38.68729332461834
pr,biobert,24,2005,25.887467749914176
pr,biobert,24,2010,34.254443062893
pr,biobert,24,2015,40.11659534644721
pr,biobert,24,2020,43.115569047449114
pr,biobert,25,2000,38.13828354122863
pr,biobert,25,2005,35.12176225540411
pr,biobert,25,2010,36.357997007533626
pr,biobert,25,2015,36.73302099567458
pr,biobert,25,2020,32.84754240745071
pr,biobert,26,2000,19.949931274287934
pr,biobert,26,2005,21.4072171827314
pr,biobert,26,2010,18.970001140929234
pr,biobert,26,2015,14.878202150535195
pr,biobert,26,2020,15.467219833921769
pr,biobert,27,2000,44.83705411859812
pr,biobert,27,2005,42.37410673515238
pr,biobert,27,2010,45.28651298997764
pr,biobert,27,2015,42.993568631025184
pr,biobert,27,2020,45.21499266453249
pr,biobert,28,2000,37.0191359541333
pr,biobert,28,2005,37.37067381552629
pr,biobert,28,2010,35.62742786751305
pr,biobert,28,2015,38.87982415490931
pr,biobert,28,2020,38.758498032373836
pr,biobert,29,2000,33.15987107843416
pr,biobert,29,2005,31.877671206405275
pr,biobert,29,2010,36.191510893148724
pr,biobert,29,2015,33.88139181513406
pr,biobert,29,2020,32.86800907967511
pr,biobert,30,2000,30.355436537667504
pr,biobert,30,2005,29.478942555694807
pr,biobert,30,2010,29.390289788266198
pr,biobert,30,2015,27.016758809508026
pr,biobert,30,2020,28.20506105684812
pr,biobert,31,2000,27.115007985695883
pr,biobert,31,2005,27.84210040794333
pr,biobert,31,2010,27.921252655808278
pr,biobert,31,2015,28.54295124958069
pr,biobert,31,2020,28.926900925675948
pr,biobert,32,2000,36.46071385680235
pr,biobert,32,2005,33.40184860309014
pr,biobert,32,2010,33.42598319889236
pr,biobert,32,2015,34.01549807232752
pr,biobert,32,2020,34.79108744476323
pr,biobert,33,2000,27.87436009653712
pr,biobert,33,2005,29.792701641660088
pr,biobert,33,2010,32.0503311134782
pr,biobert,33,2015,29.032720948073745
pr,biobert,33,2020,28.884419043905364
pr,biobert,34,2000,38.60742548841011
pr,biobert,34,2005,35.21831035974669
pr,biobert,34,2010,37.94631562377265
pr,biobert,34,2015,38.33811291209251
pr,biobert,34,2020,35.499684046302505
pr,biobert,35,2000,35.03244753131574
pr,biobert,35,2005,31.832398752648977
pr,biobert,35,2010,33.528833610367464
pr,biobert,35,2015,30.819381525074355
pr,biobert,35,2020,34.37846656434962
pr,biobert,36,2000,33.447104132789846
pr,biobert,36,2005,35.058226249868376
pr,biobert,36,2010,33.48219036790422
pr,biobert,36,2015,34.10622264879445
pr,biobert,36,2020,34.25276549436241
pr,simcse,11,2000,41.55765662274382
pr,simcse,11,2005,37.34338397886841
pr,simcse,11,2010,37.847447090462545
pr,simcse,11,2015,35.09920582051548
pr,simcse,11,2020,36.505169847206055
pr,simcse,12,2000,49.45357814010249
pr,simcse,12,2005,48.614290126205596
pr,simcse,12,2010,49.220338580457565
pr,simcse,12,2015,47.87215115359701
pr,simcse,12,2020,43.14769599866863
pr,simcse,13,2000,32.01027847356064
pr,simcse,13,2005,32.4993276427493
pr,simcse,13,2010,32.16938319743632
pr,simcse,13,2015,30.6883071779044
pr,simcse,13,2020,31.59520097943212
pr,simcse,14,2000,41.96371290369261
pr,simcse,14,2005,39.431425131565526
pr,simcse,14,2010,40.81658171985322
pr,simcse,14,2015,37.566314242538695
pr,simcse,14,2020,33.74651462269382
pr,simcse,15,2000,28.430763803307244
pr,simcse,15,2005,29.04972972793278
pr,simcse,15,2010,27.563344832144583
