model,field_id,small_n,large_n,small_gap25,large_gap25,large_gap50,relative_change_fixed_k,relative_change_approximately_fixed_fraction,small_neighbor_fraction,large_neighbor_fraction
pubmedbert,11,500,1000,0.18009624208428346,0.13716781699874586,0.19511296030533037,-0.2383638025353548,0.08338162999547333,0.050100200400801605,0.05005005005005005
pubmedbert,11,1000,2000,0.13716781699874586,0.10524006624635535,0.14693995999173887,-0.23276415307157972,0.07124224331048698,0.025025025025025027,0.02501250625312656
pubmedbert,11,2000,4000,0.10524006624635535,0.07815979488074383,0.10392819542219235,-0.25731902621782465,-0.012465507396128487,0.01250625312656328,0.012503125781445362
pubmedbert,12,500,1000,0.14317766861494707,0.1128205900219346,0.15369243213991746,-0.21202383644514333,0.07343857199720244,0.050100200400801605,0.05005005005005005
pubmedbert,12,1000,2000,0.1128205900219346,0.04795030896683899,0.12548901504928797,-0.5749861886246431,0.1122882359052578,0.025025025025025027,0.02501250625312656
pubmedbert,12,2000,4000,0.04795030896683899,0.03567601541902648,0.05510285324952118,-0.25597944647866705,0.1491657600710911,0.01250625312656328,0.012503125781445362
pubmedbert,13,500,1000,0.18235991353623815,0.14085618466126446,0.19732996308737466,-0.22759239171675835,0.08209068133914034,0.050100200400801605,0.05005005005005005
pubmedbert,13,1000,2000,0.14085618466126446,0.11530337609460185,0.15397800313171256,-0.18141062551220474,0.09315755997511846,0.025025025025025027,0.02501250625312656
pubmedbert,13,2000,4000,0.11530337609460185,0.08990851387532113,0.1173057782978645,-0.22024387385192645,0.01736637964199549,0.01250625312656328,0.012503125781445362
pubmedbert,14,500,1000,0.17862759786290971,0.12333464846780583,0.17055404093903404,-0.3095431504237058,-0.04519770192549891,0.050100200400801605,0.05005005005005005
pubmedbert,14,1000,2000,0.12333464846780583,0.10200024102130513,0.1355346174046604,-0.17297983747097345,0.09891761227210337,0.025025025025025027,0.02501250625312656
pubmedbert,14,2000,4000,0.10200024102130513,0.08160561530363246,0.10342123860445351,-0.19994683849239903,0.013931315935337599,0.01250625312656328,0.012503125781445362
pubmedbert,15,500,1000,0.13277717930439947,0.10078494437579466,0.1408509332623884,-0.24094678841806647,0.06080678924108918,0.050100200400801605,0.05005005005005005
pubmedbert,15,1000,2000,0.10078494437579466,0.07629131612715057,0.10319753095035172,-0.24302864282303147,0.02393796602755768,0.025025025025025027,0.02501250625312656
pubmedbert,15,2000,4000,0.07629131612715057,0.05872484247203427,0.07638743529062632,-0.23025521837687546,0.0012598965171285797,0.01250625312656328,0.012503125781445362
pubmedbert,16,500,1000,0.1950291140973952,0.08048570747654392,0.11159491281803242,-0.5873143973963276,-0.42780382644663373,0.050100200400801605,0.05005005005005005
pubmedbert,16,1000,2000,0.08048570747654392,0.07477101709631942,0.08029660748173342,-0.0710025488921737,-0.0023494854023070584,0.025025025025025027,0.02501250625312656
pubmedbert,16,2000,4000,0.07477101709631942,0.04775399974055776,0.06315961895182017,-0.36133007687936836,-0.15529276710976855,0.01250625312656328,0.012503125781445362
pubmedbert,17,500,1000,0.17786479572662267,0.12933725129193402,0.18497024156370168,-0.2728338918133932,0.039948578964440165,0.050100200400801605,0.05005005005005005
pubmedbert,17,1000,2000,0.12933725129193402,0.09330938492493751,0.13490656778939675,-0.2785575385831889,0.04306042104522483,0.025025025025025027,0.02501250625312656
pubmedbert,17,2000,4000,0.09330938492493751,0.07724524210886652,0.10235148623554312,-0.17215999043390703,0.09690452163927028,0.01250625312656328,0.012503125781445362
pubmedbert,18,500,1000,0.1441762629556666,0.11623768857116597,0.15714264009764706,-0.19378068075666235,0.08993420190095748,0.050100200400801605,0.05005005005005005
pubmedbert,18,1000,2000,0.11623768857116597,0.09372363509978915,0.1762302666774703,-0.19368978984464835,0.5161198475619563,0.025025025025025027,0.02501250625312656
pubmedbert,18,2000,4000,0.09372363509978915,0.07398969476141914,0.09536268729483954,-0.21055457694698826,0.017488141527004022,0.01250625312656328,0.012503125781445362
pubmedbert,19,500,1000,0.15499514230447076,0.10920483533860978,0.15665420744848554,-0.29543059404991545,0.01070398155289111,0.050100200400801605,0.05005005005005005
pubmedbert,19,1000,2000,0.10920483533860978,0.07213558276694099,0.1033702219211698,-0.3394469892906182,-0.05342816002010054,0.025025025025025027,0.02501250625312656
pubmedbert,19,2000,4000,0.07213558276694099,0.04888176241907506,0.0787519340119671,-0.32236268781518623,0.09172104793833209,0.01250625312656328,0.012503125781445362
pubmedbert,20,500,1000,0.15568264918468935,0.11630352387423039,0.17311287451494897,-0.25294485619744783,0.11195997384128403,0.050100200400801605,0.05005005005005005
pubmedbert,20,1000,2000,0.11630352387423039,0.09340602009988697,0.1267807290582715,-0.19687712815223538,0.0900850192241043,0.025025025025025027,0.02501250625312656
pubmedbert,20,2000,4000,0.09340602009988697,0.03615542287560888,0.0895835986340736,-0.6129219204828038,-0.04092264568949333,0.01250625312656328,0.012503125781445362
pubmedbert,21,500,1000,0.1386722183241624,0.030872837881841763,0.1536391813967185,-0.7773682554809002,0.10793050874522744,0.050100200400801605,0.05005005005005005
pubmedbert,21,1000,2000,0.030872837881841763,0.021920621108298843,0.030188038137799626,-0.2899706469423167,-0.022181302109739322,0.025025025025025027,0.02501250625312656
pubmedbert,21,2000,4000,0.021920621108298843,0.017065273811907308,0.022576228521160025,-0.2214967939276761,0.029908249844844855,0.01250625312656328,0.012503125781445362
pubmedbert,22,500,1000,0.18836434092869897,0.14264012034678641,0.1955178883749775,-0.24274350631588182,0.0379771851243667,0.050100200400801605,0.05005005005005005
pubmedbert,22,1000,2000,0.14264012034678641,0.11905291102345211,0.15777123380525404,-0.16536167570518812,0.10607894484161182,0.025025025025025027,0.02501250625312656
pubmedbert,22,2000,4000,0.11905291102345211,0.09146877212074213,0.11863502989493802,-0.23169646727307838,-0.0035100454488826327,0.01250625312656328,0.012503125781445362
pubmedbert,23,500,1000,0.15306960243939804,0.11564354552614994,0.16283083004637275,-0.24450352203707781,0.06376986319566148,0.050100200400801605,0.05005005005005005
pubmedbert,23,1000,2000,0.11564354552614994,0.08755985878869084,0.11971573527670704,-0.2428469882143891,0.03521329039186426,0.025025025025025027,0.02501250625312656
pubmedbert,23,2000,4000,0.08755985878869084,0.06860828205338468,0.09049062131987706,-0.21644138075921535,0.033471531038658534,0.01250625312656328,0.012503125781445362
pubmedbert,24,500,1000,0.16638818352884233,0.12793047690674672,0.17821859148653257,-0.23113243865318842,0.0711012507426017,0.050100200400801605,0.05005005005005005
pubmedbert,24,1000,2000,0.12793047690674672,0.09556065834671931,0.1274325469140419,-0.2530266387080146,-0.0038921921089043934,0.025025025025025027,0.02501250625312656
pubmedbert,24,2000,4000,0.09556065834671931,0.07500378813714831,0.0967024458801577,-0.21511854946609146,0.011948301248571094,0.01250625312656328,0.012503125781445362
pubmedbert,25,500,1000,0.22690710579203507,0.17087964657363053,0.2335006615543083,-0.24691804614419982,0.029058392593118456,0.050100200400801605,0.05005005005005005
pubmedbert,25,1000,2000,0.17087964657363053,0.13186827531064738,0.18111476917003083,-0.22829735457214617,0.05989667465744716,0.025025025025025027,0.02501250625312656
pubmedbert,25,2000,4000,0.13186827531064738,0.03409570209838335,0.133127461299392,-0.7414412070070474,0.009548816694374162,0.01250625312656328,0.012503125781445362
pubmedbert,26,500,1000,0.12227134682671112,0.050292991329241414,0.1423321797237262,-0.5886772115095854,0.1640681436628506,0.050100200400801605,0.05005005005005005
pubmedbert,26,1000,2000,0.050292991329241414,0.06293325916785306,0.05521902530122856,0.2513325913716793,0.09794672859562135,0.025025025025025027,0.02501250625312656
pubmedbert,26,2000,4000,0.06293325916785306,0.04906156048561783,0.040569284767505175,-0.2204192006842867,-0.3553601815011612,0.01250625312656328,0.012503125781445362
pubmedbert,27,500,1000,0.22010098265888517,0.16612466318055383,0.2165146099382579,-0.2452343411932168,-0.016294214943081173,0.050100200400801605,0.05005005005005005
pubmedbert,27,1000,2000,0.16612466318055383,0.13484915083554969,0.1741794633842607,-0.18826531681820247,0.04848648027025623,0.025025025025025027,0.02501250625312656
pubmedbert,27,2000,4000,0.13484915083554969,0.10177444967380798,0.1304719956662492,-0.24527185345109614,-0.03245964206803558,0.01250625312656328,0.012503125781445362
pubmedbert,28,500,1000,0.1430214984502169,0.09588378105248073,0.13696131840316828,-0.32958483800352517,-0.04237251121486501,0.050100200400801605,0.05005005005005005
pubmedbert,28,1000,2000,0.09588378105248073,0.07275665793488571,0.09975817401796302,-0.24119953201403987,0.04040717755343521,0.025025025025025027,0.02501250625312656
pubmedbert,28,2000,4000,0.07275665793488571,0.05857342826141205,0.07707660197921522,-0.1949406429053831,0.059375240245307596,0.01250625312656328,0.012503125781445362
pubmedbert,29,500,1000,0.14188350559763416,0.0909494956164602,0.14124042579324092,-0.35898471613477856,-0.0045324493617809256,0.050100200400801605,0.05005005005005005
pubmedbert,29,1000,2000,0.0909494956164602,0.06234230346535757,0.09234631181111605,-0.3145393161028729,0.015358152183122805,0.025025025025025027,0.02501250625312656
pubmedbert,29,2000,4000,0.06234230346535757,0.04570134642989468,0.0649709430574315,-0.2669288125471647,0.042164620906807074,0.01250625312656328,0.012503125781445362
pubmedbert,30,500,1000,0.1261976039965528,0.05123593301851105,0.08935222278026458,-0.5940023312969507,-0.29196577470119545,0.050100200400801605,0.05005005005005005
pubmedbert,30,1000,2000,0.05123593301851105,0.040178614990541456,0.0575024867783843,-0.215811782406201,0.12230779046434469,0.025025025025025027,0.02501250625312656
pubmedbert,30,2000,4000,0.040178614990541456,0.032617944580671174,0.04488934294832685,-0.1881764817341304,0.11724465760938652,0.01250625312656328,0.012503125781445362
pubmedbert,31,500,1000,0.14644129410174234,0.11546359780995959,0.1587114643057874,-0.21153661937909754,0.08378900418293331,0.050100200400801605,0.05005005005005005
pubmedbert,31,1000,2000,0.11546359780995959,0.09239550875635218,0.12097050286031004,-0.19978668161349825,0.047693863302390886,0.025025025025025027,0.02501250625312656
pubmedbert,31,2000,4000,0.09239550875635218,0.07058200673331698,0.0944421013129731,-0.23608833715670755,0.02215034674485979,0.01250625312656328,0.012503125781445362
pubmedbert,32,500,1000,0.1508973543968593,0.12064353154156525,0.15996176454138128,-0.20049273213714966,0.0600700401988667,0.050100200400801605,0.05005005005005005
pubmedbert,32,1000,2000,0.12064353154156525,0.09510795828373171,0.12169883024095082,-0.21166135416912743,0.008747246420103277,0.025025025025025027,0.02501250625312656
pubmedbert,32,2000,4000,0.09510795828373171,0.076832670041641,0.09636298494981035,-0.19215309183244986,0.013195811252036059,0.01250625312656328,0.012503125781445362
pubmedbert,33,500,1000,0.16704273735443456,0.1279200678275143,0.17020918140289917,-0.23420754560498494,0.018955891759280672,0.050100200400801605,0.05005005005005005
pubmedbert,33,1000,2000,0.1279200678275143,0.10107004581451129,0.13018610481813456,-0.20989687129627874,0.017714476149869974,0.025025025025025027,0.02501250625312656
pubmedbert,33,2000,4000,0.10107004581451129,0.059207402627198674,0.10024056359752585,-0.41419436243395985,-0.00820700347269796,0.01250625312656328,0.012503125781445362
pubmedbert,34,500,1000,0.1796975486977783,0.1305474736678876,0.17806501826800586,-0.273515556478475,-0.0090848786842278,0.050100200400801605,0.05005005005005005
pubmedbert,34,1000,2000,0.1305474736678876,0.10317637467677014,0.13764328737104353,-0.2096639499953056,0.05435427820845969,0.025025025025025027,0.02501250625312656
pubmedbert,34,2000,4000,0.10317637467677014,0.08276487641592498,0.10924259174191896,-0.19783112485576365,0.05879463282319229,0.01250625312656328,0.012503125781445362
pubmedbert,35,500,1000,0.19670773033007677,0.14395833183303652,0.20656880216923787,-0.2681612888752589,0.050130576071485154,0.050100200400801605,0.05005005005005005
pubmedbert,35,1000,2000,0.14395833183303652,0.10872636135461879,0.14814126019546098,-0.2447372793905387,0.029056521488980795,0.025025025025025027,0.02501250625312656
pubmedbert,35,2000,4000,0.10872636135461879,0.08108190825712593,0.10802076954062091,-0.25425713463663613,-0.006489611214860179,0.01250625312656328,0.012503125781445362
pubmedbert,36,500,1000,0.1485092991024703,0.12023062546159118,0.16289775310457924,-0.19041685478137665,0.09688587912721225,0.050100200400801605,0.05005005005005005
pubmedbert,36,1000,2000,0.12023062546159118,0.09290023235279046,0.12502569065396424,-0.22731640132348532,0.03988222779315818,0.025025025025025027,0.02501250625312656
pubmedbert,36,2000,4000,0.09290023235279046,0.07411687629490478,0.09703642794198018,-0.20218847232325016,0.04452298432884899,0.01250625312656328,0.012503125781445362
biobert,11,500,1000,0.19667670105075297,0.14103312186617337,0.22238778382366634,-0.28291901830415905,0.13072764916002202,0.050100200400801605,0.05005005005005005
biobert,11,1000,2000,0.14103312186617337,0.09988199050182128,0.14882023464910793,-0.29178345355923185,0.05521477990343127,0.025025025025025027,0.02501250625312656
biobert,11,2000,4000,0.09988199050182128,0.07309351617879052,0.10282909708711604,-0.26820124617502783,0.02950588560047793,0.01250625312656328,0.012503125781445362
biobert,12,500,1000,0.1364841481625312,0.10162686939645933,0.14650880455358894,-0.25539433872248907,0.07344923587111334,0.050100200400801605,0.05005005005005005
biobert,12,1000,2000,0.10162686939645933,0.08966691408287089,0.1208869229117318,-0.1176849723367069,0.18951733561856113,0.025025025025025027,0.02501250625312656
biobert,12,2000,4000,0.08966691408287089,0.034611255019549154,0.047830818180375684,-0.6140019384679487,-0.46657227284335834,0.01250625312656328,0.012503125781445362
biobert,13,500,1000,0.22518456396773787,0.1648774528356348,0.23607381326137997,-0.26781192311540175,0.048356997041778586,0.050100200400801605,0.05005005005005005
biobert,13,1000,2000,0.1648774528356348,0.1292976309542929,0.17978115551513424,-0.21579555766676708,0.09039260628532907,0.025025025025025027,0.02501250625312656
biobert,13,2000,4000,0.1292976309542929,0.09833165053865969,0.1330068935503837,-0.23949379572607768,0.028687784677215333,0.01250625312656328,0.012503125781445362
biobert,14,500,1000,0.15304088504454733,0.10875902230510755,0.1537933358015625,-0.2893466195425501,0.004916664960452472,0.050100200400801605,0.05005005005005005
biobert,14,1000,2000,0.10875902230510755,0.08706717938901427,0.11739627173169322,-0.19944867521188245,0.0794163945530434,0.025025025025025027,0.02501250625312656
biobert,14,2000,4000,0.08706717938901427,0.07385324389709141,0.09267358937495805,-0.1517671249333033,0.06439177225317544,0.01250625312656328,0.012503125781445362
biobert,15,500,1000,0.13147745485322113,0.09547479231717575,0.133183707475571,-0.2738314532802453,0.012977530058326064,0.050100200400801605,0.05005005005005005
biobert,15,1000,2000,0.09547479231717575,0.07141434200909788,0.09472381484819324,-0.2520084068698145,-0.007865714611744758,0.025025025025025027,0.02501250625312656
biobert,15,2000,4000,0.07141434200909788,0.05445859875601538,0.07108389723425952,-0.2374277039606752,-0.004627148630680684,0.01250625312656328,0.012503125781445362
biobert,16,500,1000,0.19824633122873322,0.07461463363226419,0.10316503917653784,-0.6236266609838288,-0.47961186198443295,0.050100200400801605,0.05005005005005005
biobert,16,1000,2000,0.07461463363226419,0.04569361578438952,0.0758028665451717,-0.38760517126454,0.01592493127773941,0.025025025025025027,0.02501250625312656
biobert,16,2000,4000,0.04569361578438952,0.04828359962224735,0.06314311911037006,0.05668152527212904,0.3818805543496052,0.01250625312656328,0.012503125781445362
biobert,17,500,1000,0.17344541689518114,0.13209837253689619,0.18411611004331135,-0.23838649125720257,0.0615219089621657,0.050100200400801605,0.05005005005005005
biobert,17,1000,2000,0.13209837253689619,0.09593452690700478,0.1341513892941523,-0.2737645054619468,0.0155415749477359,0.025025025025025027,0.02501250625312656
biobert,17,2000,4000,0.09593452690700478,0.07731346011863154,0.10279974608014165,-0.19410182536704212,0.07156150548166823,0.01250625312656328,0.012503125781445362
biobert,18,500,1000,0.14637451797895926,0.11181365687529626,0.15137686606791637,-0.23611255279167495,0.03417499273798583,0.050100200400801605,0.05005005005005005
biobert,18,1000,2000,0.11181365687529626,0.09096911583700072,0.1601340260327432,-0.18642213859030726,0.4321508705447115,0.025025025025025027,0.02501250625312656
biobert,18,2000,4000,0.09096911583700072,0.07249972509059843,0.09297888403615885,-0.20302924323784688,0.022092862843245065,0.01250625312656328,0.012503125781445362
biobert,19,500,1000,0.14640048928948324,0.10630492363755675,0.1502824294460061,-0.27387589923039124,0.026515896055831774,0.050100200400801605,0.05005005005005005
biobert,19,1000,2000,0.10630492363755675,0.04755022889848302,0.10272618984853213,-0.5526996561268976,-0.0336647980786497,0.025025025025025027,0.02501250625312656
biobert,19,2000,4000,0.04755022889848302,0.03796903062799447,0.06754930654645598,-0.20149636484282443,0.42058846216429024,0.01250625312656328,0.012503125781445362
biobert,20,500,1000,0.15167053489584834,0.10163729466950312,0.1537726940874285,-0.32988108244427883,0.01386003677658094,0.050100200400801605,0.05005005005005005
biobert,20,1000,2000,0.10163729466950312,0.07811168224415148,0.10685903923270208,-0.23146633823588622,0.051376264787238335,0.025025025025025027,0.02501250625312656
biobert,20,2000,4000,0.07811168224415148,0.057056677985875284,0.07646389856965327,-0.26955000396054923,-0.02109522707944986,0.01250625312656328,0.012503125781445362
biobert,21,500,1000,0.15360996498862817,0.0316534501926952,0.163531919918573,-0.7939362189488259,0.06459187026492294,0.050100200400801605,0.05005005005005005
biobert,21,1000,2000,0.0316534501926952,0.021328139465082947,0.030368288975681803,-0.32619858703412585,-0.04060098375342284,0.025025025025025027,0.02501250625312656
biobert,21,2000,4000,0.021328139465082947,0.018047551956621378,0.023687267062704128,-0.15381498765198603,0.11061103578600431,0.01250625312656328,0.012503125781445362
biobert,22,500,1000,0.18767476808871175,0.13648451744138554,0.185091971175282,-0.2727604310832512,-0.01376208927674757,0.050100200400801605,0.05005005005005005
biobert,22,1000,2000,0.13648451744138554,0.11568635640057713,0.15345961851560871,-0.1523847644458307,0.12437382197224883,0.025025025025025027,0.02501250625312656
biobert,22,2000,4000,0.11568635640057713,0.09078413585444901,0.11629927481597623,-0.21525633031350175,0.005298104586134553,0.01250625312656328,0.012503125781445362
biobert,23,500,1000,0.15870332534646914,0.11557327243800763,0.16508226170499096,-0.27176527532931793,0.04019409388300978,0.050100200400801605,0.05005005005005005
biobert,23,1000,2000,0.11557327243800763,0.09289284680439343,0.12503572286885103,-0.19624282634879758,0.08187403740703947,0.025025025025025027,0.02501250625312656
biobert,23,2000,4000,0.09289284680439343,0.07106302328917856,0.09416470193817825,-0.23500004861711712,0.0136916369509376,0.01250625312656328,0.012503125781445362
biobert,24,500,1000,0.18140149975837697,0.1377703522785208,0.1916971346133127,-0.24052252896460033,0.05675606248376834,0.050100200400801605,0.05005005005005005
biobert,24,1000,2000,0.1377703522785208,0.10327005183658482,0.13852799288787124,-0.2504189026982316,0.005499300806161586,0.025025025025025027,0.02501250625312656
biobert,24,2000,4000,0.10327005183658482,0.07831125663294243,0.10469651838782194,-0.24168473589165368,0.013812974099154867,0.01250625312656328,0.012503125781445362
biobert,25,500,1000,0.22813700040473708,0.17556601721758403,0.23645365572989716,-0.2304360235029261,0.036454653609039836,0.050100200400801605,0.05005005005005005
biobert,25,1000,2000,0.17556601721758403,0.13497947149215503,0.19448244614285926,-0.23117540836578254,0.10774538959798555,0.025025025025025027,0.02501250625312656
biobert,25,2000,4000,0.13497947149215503,0.04480884320285069,0.13514809443571538,-0.6680321629096394,0.0012492488057352369,0.01250625312656328,0.012503125781445362
biobert,26,500,1000,0.11311983675707092,0.07873345893373448,0.12922017335446762,-0.3039818550762451,0.14232991364700048,0.050100200400801605,0.05005005005005005
biobert,26,1000,2000,0.07873345893373448,0.04117093712607528,0.056285106856528155,-0.477084613280784,-0.28511832683611477,0.025025025025025027,0.02501250625312656
biobert,26,2000,4000,0.04117093712607528,0.04471823735303215,0.04036998009089342,0.0861602983700417,-0.019454428076998584,0.01250625312656328,0.012503125781445362
biobert,27,500,1000,0.27223838327060734,0.1917296578416673,0.2581816767109414,-0.2957287817453488,-0.051633815888825145,0.050100200400801605,0.05005005005005005
biobert,27,1000,2000,0.1917296578416673,0.1517578468625143,0.20166285691361283,-0.2084800621308269,0.05180835966519324,0.025025025025025027,0.02501250625312656
biobert,27,2000,4000,0.1517578468625143,0.11469702059561462,0.14822048602535462,-0.24421027994997258,-0.023309245026152618,0.01250625312656328,0.012503125781445362
biobert,28,500,1000,0.14829555826616203,0.0961631629303001,0.1333304771935794,-0.35154387592846376,-0.10091388607690582,0.050100200400801605,0.05005005005005005
biobert,28,1000,2000,0.0961631629303001,0.07311181490280376,0.09845304763771744,-0.23971079283450938,0.023812493658066005,0.025025025025025027,0.02501250625312656
biobert,28,2000,4000,0.07311181490280376,0.057729568347898566,0.07566215265311653,-0.21039344427921322,0.03488270334559794,0.01250625312656328,0.012503125781445362
biobert,29,500,1000,0.14191556042720033,0.08633923448925292,0.13685299913172097,-0.39161544914912194,-0.035673052907234534,0.050100200400801605,0.05005005005005005
biobert,29,1000,2000,0.08633923448925292,0.05888563262754098,0.08786623170332407,-0.3179736538563963,0.0176860175226736,0.025025025025025027,0.02501250625312656
biobert,29,2000,4000,0.05888563262754098,0.04273340198091661,0.060816879318809636,-0.274298329251029,0.03279656862114458,0.01250625312656328,0.012503125781445362
biobert,30,500,1000,0.130778272339105,0.051967177019090045,0.08711545825649282,-0.602631415069161,-0.3338690235132907,0.050100200400801605,0.05005005005005005
biobert,30,1000,2000,0.051967177019090045,0.040574311108163494,0.058566267201439766,-0.2192319568704185,0.12698573524449014,0.025025025025025027,0.02501250625312656
biobert,30,2000,4000,0.040574311108163494,0.03237430193113668,0.044149528189246855,-0.20209854346429015,0.08811528731942,0.01250625312656328,0.012503125781445362
biobert,31,500,1000,0.130146219603118,0.11030464334079339,0.1486219719778985,-0.15245603232142796,0.1419614986214925,0.050100200400801605,0.05005005005005005
biobert,31,1000,2000,0.11030464334079339,0.08648762188609037,0.11384297742916367,-0.21592038860158205,0.032077834451976546,0.025025025025025027,0.02501250625312656
biobert,31,2000,4000,0.08648762188609037,0.06261139967544833,0.08728579999788956,-0.27606519511067745,0.009228813261283126,0.01250625312656328,0.012503125781445362
biobert,32,500,1000,0.18907118897560948,0.13772200347750616,0.18873616198232104,-0.27158651604358114,-0.0017719621646408478,0.050100200400801605,0.05005005005005005
biobert,32,1000,2000,0.13772200347750616,0.10815969195018423,0.14120665571419078,-0.21465205835573167,0.025302073370242265,0.025025025025025027,0.02501250625312656
biobert,32,2000,4000,0.10815969195018423,0.0874042876353326,0.11166944099860657,-0.19189592666749705,0.0324496953082933,0.01250625312656328,0.012503125781445362
biobert,33,500,1000,0.1863057067128021,0.13280880745022794,0.19274414883003196,-0.28714578960826914,0.03455848041818159,0.050100200400801605,0.05005005005005005
biobert,33,1000,2000,0.13280880745022794,0.10213129872175426,0.14185840617840942,-0.23099001728458804,0.06814004960908146,0.025025025025025027,0.02501250625312656
biobert,33,2000,4000,0.10213129872175426,0.06688440892353474,0.10890932055233958,-0.3451134984021488,0.06636576559210619,0.01250625312656328,0.012503125781445362
biobert,34,500,1000,0.20014439335935263,0.13509311555736658,0.1944618938848934,-0.32502173410967666,-0.02839199929151395,0.050100200400801605,0.05005005005005005
biobert,34,1000,2000,0.13509311555736658,0.10706168656434555,0.144828051770448,-0.20749709470663322,0.07206093495524961,0.025025025025025027,0.02501250625312656
biobert,34,2000,4000,0.10706168656434555,0.0837433032705264,0.1102760090801234,-0.21780325008988607,0.03002308873441859,0.01250625312656328,0.012503125781445362
biobert,35,500,1000,0.17705461582255497,0.1299534185852347,0.18910944343739391,-0.26602637281439373,0.06808536201575427,0.050100200400801605,0.05005005005005005
biobert,35,1000,2000,0.1299534185852347,0.09914555471300342,0.13513748996945563,-0.2370685143001823,0.03989176614711951,0.025025025025025027,0.02501250625312656
biobert,35,2000,4000,0.09914555471300342,0.0753770212378576,0.10047234819561174,-0.23973372829420928,0.013382279078966167,0.01250625312656328,0.012503125781445362
biobert,36,500,1000,0.16345777573051765,0.13278672390598298,0.1856076604262572,-0.18763898925860867,0.1355082962358221,0.050100200400801605,0.05005005005005005
biobert,36,1000,2000,0.13278672390598298,0.09511953212039531,0.1314196145469633,-0.28366685070306563,-0.010295527435315258,0.025025025025025027,0.02501250625312656
biobert,36,2000,4000,0.09511953212039531,0.07514942973264023,0.10105844864047903,-0.20994744131498033,0.06243635126975468,0.01250625312656328,0.012503125781445362
simcse,11,500,1000,0.23573817799723154,0.1696946419134377,0.23511929150387126,-0.2801563015582883,-0.0026253129578678184,0.050100200400801605,0.05005005005005005
simcse,11,1000,2000,0.1696946419134377,0.12569870152330603,0.17428131473711053,-0.2592653480041772,0.027028978475422513,0.025025025025025027,0.02501250625312656
simcse,11,2000,4000,0.12569870152330603,0.09337554912785725,0.12708275829356697,-0.2571478623385436,0.01101090745956761,0.01250625312656328,0.012503125781445362
simcse,12,500,1000,0.1635586854488925,0.14501998402063335,0.1773986013584975,-0.11334586957200733,0.08461743178982443,0.050100200400801605,0.05005005005005005
simcse,12,1000,2000,0.14501998402063335,0.09583479967662802,0.14163419967466323,-0.3391614243800171,-0.02334701916315471,0.025025025025025027,0.02501250625312656
simcse,12,2000,4000,0.09583479967662802,0.06729893315794486,0.08827177829159147,-0.29776100763992547,-0.07891727650661538,0.01250625312656328,0.012503125781445362
simcse,13,500,1000,0.1912233870280135,0.13919483427200258,0.18772905328049702,-0.272082581344451,-0.01827356894899354,0.050100200400801605,0.05005005005005005
simcse,13,1000,2000,0.13919483427200258,0.10972610585081972,0.1415844155916358,-0.21170849173610565,0.017167169544264095,0.025025025025025027,0.02501250625312656
simcse,13,2000,4000,0.10972610585081972,0.0888819962358054,0.11205956171313661,-0.1899649081081338,0.021266186785935684,0.01250625312656328,0.012503125781445362
simcse,14,500,1000,0.21019802809915492,0.1743095126350441,0.22598780189806433,-0.17073668953345952,0.07511856291754099,0.050100200400801605,0.05005005005005005
simcse,14,1000,2000,0.1743095126350441,0.14723144717452524,0.18660647297605423,-0.1553447373650389,0.0705466968217424,0.025025025025025027,0.02501250625312656
simcse,14,2000,4000,0.14723144717452524,0.1279806028347919,0.15837167952260994,-0.1307522591754041,0.07566476158370765,0.01250625312656328,0.012503125781445362
simcse,15,500,1000,0.1394171737199077,0.09973068157576598,0.1375739472836349,-0.2846599962202131,-0.013220942492894622,0.050100200400801605,0.05005005005005005
simcse,15,1000,2000,0.09973068157576598,0.07244704615517938,0.09607245729512068,-0.2735731370677444,-0.036681031582704325,0.025025025025025027,0.02501250625312656
simcse,15,2000,4000,0.07244704615517938,0.05682964211517395,0.07406254583374725,-0.21556992132644612,0.022299041359222702,0.01250625312656328,0.012503125781445362
simcse,16,500,1000,0.12853395011812743,0.0937519047071036,0.12721996290727478,-0.2706059012351045,-0.010222880489124116,0.050100200400801605,0.05005005005005005
simcse,16,1000,2000,0.0937519047071036,0.05257170054727167,0.09038319171218731,-0.4392465869198676,-0.035932208582222395,0.025025025025025027,0.02501250625312656
simcse,16,2000,4000,0.05257170054727167,0.04854724523774957,0.065678468843528,-0.0765517430029369,0.24931223756916374,0.01250625312656328,0.012503125781445362
simcse,17,500,1000,0.21753247678430992,0.14915853581898728,0.22000577066705318,-0.3143160137560402,0.011369768410238812,0.050100200400801605,0.05005005005005005
simcse,17,1000,2000,0.14915853581898728,0.11009055374940953,0.1535268765339998,-0.2619225366826412,0.029286562053101407,0.025025025025025027,0.02501250625312656
simcse,17,2000,4000,0.11009055374940953,0.08946552855098393,0.11784692405113638,-0.1873460028675369,0.07045445805806433,0.01250625312656328,0.012503125781445362
simcse,18,500,1000,0.17423520784956706,0.14518185498984634,0.18967479556999095,-0.1667478876301803,0.0886134777866152,0.050100200400801605,0.05005005005005005
simcse,18,1000,2000,0.14518185498984634,0.11132410048061504,0.14499564177552818,-0.23320927061855787,-0.0012826204371833398,0.025025025025025027,0.02501250625312656
simcse,18,2000,4000,0.11132410048061504,0.08610480074356826,0.1112012510009276,-0.22653944319485647,-0.001103529955841222,0.01250625312656328,0.012503125781445362
