metric,model,field_id,n,value,reference,relative_to_2000
angle_p50,scibert,22,2000,34.55937824485668,34.55937824485668,1.0
angle_p50,scibert,22,4000,34.534284516889954,34.55937824485668,0.9992738952712362
angle_p50,scibert,23,500,34.96617018967386,35.137613815207956,0.9951207948713953
angle_p50,scibert,23,1000,35.2695368848853,35.137613815207956,1.0037544686549047
angle_p50,scibert,23,2000,35.137613815207956,35.137613815207956,1.0
angle_p50,scibert,23,4000,35.24340259518742,35.137613815207956,1.0030106990342547
angle_p50,scibert,24,500,34.17478196993211,34.384503551284794,0.993900694798752
angle_p50,scibert,24,1000,34.30429884243353,34.384503551284794,0.9976674169882478
angle_p50,scibert,24,2000,34.384503551284794,34.384503551284794,1.0
angle_p50,scibert,24,4000,34.3050424295521,34.384503551284794,0.9976890426347388
angle_p50,scibert,25,500,32.77764308431573,33.0062075289105,0.9930751073295964
angle_p50,scibert,25,1000,33.014021139391886,33.0062075289105,1.000236731544348
angle_p50,scibert,25,2000,33.0062075289105,33.0062075289105,1.0
angle_p50,scibert,25,4000,33.09269643868985,33.0062075289105,1.002620383141674
angle_p50,scibert,26,500,35.38864194026073,35.552186696875395,0.9953998678616008
angle_p50,scibert,26,1000,35.54414484285916,35.552186696875395,0.9997738014236704
angle_p50,scibert,26,2000,35.552186696875395,35.552186696875395,1.0
angle_p50,scibert,26,4000,35.5693367642287,35.552186696875395,1.0004823913504823
angle_p50,scibert,27,500,35.363390722464786,35.54029653335302,0.9950223878767523
angle_p50,scibert,27,1000,35.470235586337736,35.54029653335302,0.9980286898577355
angle_p50,scibert,27,2000,35.54029653335302,35.54029653335302,1.0
angle_p50,scibert,27,4000,35.565787659212944,35.54029653335302,1.0007172457279865
angle_p50,scibert,28,500,34.970209528795436,34.8106657914243,1.0045831854618088
angle_p50,scibert,28,1000,34.70501758160655,34.8106657914243,0.9969650620746306
angle_p50,scibert,28,2000,34.8106657914243,34.8106657914243,1.0
angle_p50,scibert,28,4000,34.86448695404026,34.8106657914243,1.0015461112676913
angle_p50,scibert,29,500,35.31791557568787,35.35536991686656,0.9989406321793053
angle_p50,scibert,29,1000,35.35910152153083,35.35536991686656,1.0001055456263943
angle_p50,scibert,29,2000,35.35536991686656,35.35536991686656,1.0
angle_p50,scibert,29,4000,35.27661765609708,35.35536991686656,0.9977725516391244
angle_p50,scibert,30,500,35.29274327670771,35.73078437109618,0.9877405127791481
angle_p50,scibert,30,1000,35.60411529531138,35.73078437109618,0.9964549035792435
angle_p50,scibert,30,2000,35.73078437109618,35.73078437109618,1.0
angle_p50,scibert,30,4000,35.710677406977524,35.73078437109618,0.9994372649670988
angle_p50,scibert,31,500,34.72149177278231,34.57771543782082,1.0041580634562175
angle_p50,scibert,31,1000,34.600411789877974,34.57771543782082,1.0006563866863318
angle_p50,scibert,31,2000,34.57771543782082,34.57771543782082,1.0
angle_p50,scibert,31,4000,34.564441803539005,34.57771543782082,0.9996161217097849
angle_p50,scibert,32,500,34.90757431752959,34.957320594465486,0.9985769425090384
angle_p50,scibert,32,1000,34.90338831100612,34.957320594465486,0.9984571963027422
angle_p50,scibert,32,2000,34.957320594465486,34.957320594465486,1.0
angle_p50,scibert,32,4000,34.87872255396717,34.957320594465486,0.9977515999750062
angle_p50,scibert,33,500,35.025446317349996,35.13069695578315,0.9970040264625086
angle_p50,scibert,33,1000,35.10155735143556,35.13069695578315,0.9991705372545194
angle_p50,scibert,33,2000,35.13069695578315,35.13069695578315,1.0
angle_p50,scibert,33,4000,35.11347597458612,35.13069695578315,0.9995098024608307
angle_p50,scibert,34,500,34.14340334137421,34.267129730304774,0.9963893565085743
angle_p50,scibert,34,1000,34.26212846006678,34.267129730304774,0.9998540505062037
angle_p50,scibert,34,2000,34.267129730304774,34.267129730304774,1.0
angle_p50,scibert,34,4000,34.313746196132456,34.267129730304774,1.0013603843156567
angle_p50,scibert,35,500,32.451385224467366,32.428001377021275,1.000721100482704
angle_p50,scibert,35,1000,32.44234631264522,32.428001377021275,1.000442362619181
angle_p50,scibert,35,2000,32.428001377021275,32.428001377021275,1.0
angle_p50,scibert,35,4000,32.26971300734042,32.428001377021275,0.9951187750413438
angle_p50,scibert,36,500,35.583493337903654,35.31741204319533,1.007533997518926
angle_p50,scibert,36,1000,35.51261632091499,35.31741204319533,1.005527139912769
angle_p50,scibert,36,2000,35.31741204319533,35.31741204319533,1.0
angle_p50,scibert,36,4000,35.30570086887957,35.31741204319533,0.9996684022515172
angle_p50,bert,11,500,33.8260319695494,33.4690916612131,1.0106647742923347
angle_p50,bert,11,1000,33.4740940608631,33.4690916612131,1.0001494632630201
angle_p50,bert,11,2000,33.4690916612131,33.4690916612131,1.0
angle_p50,bert,11,4000,33.44661105568462,33.4690916612131,0.9993283174292259
angle_p50,bert,12,500,37.06117881899393,37.25915750797503,0.9946864421467735
angle_p50,bert,12,1000,37.1720886745113,37.25915750797503,0.9976631561396659
angle_p50,bert,12,2000,37.25915750797503,37.25915750797503,1.0
angle_p50,bert,12,4000,37.26263698689626,37.25915750797503,1.0000933858721976
angle_p50,bert,13,500,31.852000613760037,32.09762760372267,0.9923475032798329
angle_p50,bert,13,1000,32.112485836214816,32.09762760372267,1.0004629074981986
angle_p50,bert,13,2000,32.09762760372267,32.09762760372267,1.0
angle_p50,bert,13,4000,32.070938844060386,32.09762760372267,0.9991685130131178
angle_p50,bert,14,500,33.385806267855955,33.19164796299914,1.00584961328444
angle_p50,bert,14,1000,33.3223196481663,33.19164796299914,1.003936884523264
angle_p50,bert,14,2000,33.19164796299914,33.19164796299914,1.0
angle_p50,bert,14,4000,33.13785128460899,33.19164796299914,0.9983792103829818
angle_p50,bert,15,500,31.19769479599061,31.214436087232457,0.9994636683105516
angle_p50,bert,15,1000,31.36286344836983,31.214436087232457,1.0047550870604414
angle_p50,bert,15,2000,31.214436087232457,31.214436087232457,1.0
angle_p50,bert,15,4000,31.130976225641493,31.214436087232457,0.9973262415711204
angle_p50,bert,16,500,32.28214049236792,32.17955265705235,1.0031879820210332
angle_p50,bert,16,1000,32.26059354639184,32.17955265705235,1.0025183970145009
angle_p50,bert,16,2000,32.17955265705235,32.17955265705235,1.0
angle_p50,bert,16,4000,32.09582524834901,32.17955265705235,0.997398117693069
angle_p50,bert,17,500,33.17297874449108,33.03408207785976,1.0042046473791508
angle_p50,bert,17,1000,33.01678204450554,33.03408207785976,0.9994762974399155
angle_p50,bert,17,2000,33.03408207785976,33.03408207785976,1.0
angle_p50,bert,17,4000,32.98862549376575,33.03408207785976,0.9986239489268427
angle_p50,bert,18,500,33.22881712046166,32.96091183804151,1.0081279693879994
angle_p50,bert,18,1000,33.31063359247873,32.96091183804151,1.010610196591515
angle_p50,bert,18,2000,32.96091183804151,32.96091183804151,1.0
angle_p50,bert,18,4000,33.01345659293218,32.96091183804151,1.001594153558277
angle_p50,bert,19,500,33.863137750009535,34.02511858525433,0.9952393748507024
angle_p50,bert,19,1000,33.976661825967014,34.02511858525433,0.998575853331241
angle_p50,bert,19,2000,34.02511858525433,34.02511858525433,1.0
angle_p50,bert,19,4000,34.106372216280725,34.02511858525433,1.0023880484302443
angle_p50,bert,20,500,34.36246343470038,34.45560784992233,0.9972966834418462
angle_p50,bert,20,1000,34.412473495954636,34.45560784992233,0.9987481180376915
angle_p50,bert,20,2000,34.45560784992233,34.45560784992233,1.0
angle_p50,bert,20,4000,34.4482792696861,34.45560784992233,0.9997873037019648
angle_p50,bert,21,500,34.30041034980827,34.78464880635323,0.9860789608875821
angle_p50,bert,21,1000,34.57694193560855,34.78464880635323,0.9940287776972828
angle_p50,bert,21,2000,34.78464880635323,34.78464880635323,1.0
angle_p50,bert,21,4000,34.60928954621549,34.78464880635323,0.994958716958335
angle_p50,bert,22,500,33.443099018272115,33.227826674713015,1.0064786766124227
angle_p50,bert,22,1000,33.501973471917786,33.227826674713015,1.0082505184551658
angle_p50,bert,22,2000,33.227826674713015,33.227826674713015,1.0
angle_p50,bert,22,4000,33.173822400758276,33.227826674713015,0.9983747274691355
angle_p50,bert,23,500,34.493601215792005,34.47091488240344,1.0006581297150354
angle_p50,bert,23,1000,34.658971587745555,34.47091488240344,1.005455518253103
angle_p50,bert,23,2000,34.47091488240344,34.47091488240344,1.0
angle_p50,bert,23,4000,34.43043569462475,34.47091488240344,0.9988257002195391
angle_p50,bert,24,500,28.763977272216408,29.225550374069197,0.9842065214873652
angle_p50,bert,24,1000,29.09761865470987,29.225550374069197,0.9956226070092136
angle_p50,bert,24,2000,29.225550374069197,29.225550374069197,1.0
angle_p50,bert,24,4000,29.19980176371551,29.225550374069197,0.9991189691888049
angle_p50,bert,25,500,30.038547112548088,30.163730122909183,0.9958498829603962
angle_p50,bert,25,1000,30.22933590567019,30.163730122909183,1.0021749890512108
angle_p50,bert,25,2000,30.163730122909183,30.163730122909183,1.0
angle_p50,bert,25,4000,30.255200268527226,30.163730122909183,1.0030324547144973
angle_p50,bert,26,500,34.21698603760724,34.52146154742594,0.9911801095269269
angle_p50,bert,26,1000,34.78369714333313,34.52146154742594,1.0075963063020064
angle_p50,bert,26,2000,34.52146154742594,34.52146154742594,1.0
angle_p50,bert,26,4000,34.53191137045706,34.52146154742594,1.0003027051162583
angle_p50,bert,27,500,31.071696296237203,30.93411354795116,1.0044476059762557
angle_p50,bert,27,1000,30.96522779724067,30.93411354795116,1.0010058232068386
angle_p50,bert,27,2000,30.93411354795116,30.93411354795116,1.0
angle_p50,bert,27,4000,30.917223547554013,30.93411354795116,0.9994540008275664
angle_p50,bert,28,500,31.46015939222803,31.50036508720071,0.9987236435240867
angle_p50,bert,28,1000,31.338052909277412,31.50036508720071,0.9948472921671232
angle_p50,bert,28,2000,31.50036508720071,31.50036508720071,1.0
angle_p50,bert,28,4000,31.482547062978618,31.50036508720071,0.999434354993259
angle_p50,bert,29,500,32.82602450968587,32.815256086340405,1.000328152957793
angle_p50,bert,29,1000,32.88867661440058,32.815256086340405,1.002237390068418
angle_p50,bert,29,2000,32.815256086340405,32.815256086340405,1.0
angle_p50,bert,29,4000,32.69662675334953,32.815256086340405,0.9963849334992617
angle_p50,bert,30,500,32.27431817776304,32.30907734971099,0.9989241669896136
angle_p50,bert,30,1000,32.29328168181265,32.30907734971099,0.9995111074288081
angle_p50,bert,30,2000,32.30907734971099,32.30907734971099,1.0
angle_p50,bert,30,4000,32.24201651165991,32.30907734971099,0.9979243963755072
angle_p50,bert,31,500,31.815266787394968,31.838576655855285,0.9992678734130526
angle_p50,bert,31,1000,31.93778620542843,31.838576655855285,1.0031160171086009
angle_p50,bert,31,2000,31.838576655855285,31.838576655855285,1.0
angle_p50,bert,31,4000,31.891443993730732,31.838576655855285,1.0016604805688047
angle_p50,bert,32,500,32.5450802884777,32.5403900391658,1.0001441362351913
angle_p50,bert,32,1000,32.47310703155337,32.5403900391658,0.9979323232594492
angle_p50,bert,32,2000,32.5403900391658,32.5403900391658,1.0
angle_p50,bert,32,4000,32.53718585961407,32.5403900391658,0.9999015322327768
angle_p50,bert,33,500,36.53103894805493,36.43853389652035,1.0025386600843293
angle_p50,bert,33,1000,36.62301770095496,36.43853389652035,1.0050628767051528
angle_p50,bert,33,2000,36.43853389652035,36.43853389652035,1.0
angle_p50,bert,33,4000,36.40213793793439,36.43853389652035,0.9990011684144781
angle_p50,bert,34,500,30.28687246366101,30.521735079409094,0.992305069972692
angle_p50,bert,34,1000,30.516835799587295,30.521735079409094,0.9998394822637359
angle_p50,bert,34,2000,30.521735079409094,30.521735079409094,1.0
angle_p50,bert,34,4000,30.488088490878614,30.521735079409094,0.998897618747986
angle_p50,bert,35,500,29.24145348210314,29.381072503617215,0.9952479943849263
angle_p50,bert,35,1000,29.380115873455942,29.381072503617215,0.9999674405976448
angle_p50,bert,35,2000,29.381072503617215,29.381072503617215,1.0
angle_p50,bert,35,4000,29.166457534169684,29.381072503617215,0.9926954685054091
angle_p50,bert,36,500,33.71634228787433,33.63146854738209,1.0025236406305797
angle_p50,bert,36,1000,33.746612216865834,33.63146854738209,1.0034236884220955
angle_p50,bert,36,2000,33.63146854738209,33.63146854738209,1.0
angle_p50,bert,36,4000,33.577867790723964,33.63146854738209,0.9984062320507173
angle_p50,mpnet,11,500,80.95562162366235,80.93195179412339,1.0002924658186816
angle_p50,mpnet,11,1000,80.66050908843488,80.93195179412339,0.9966460378173133
angle_p50,mpnet,11,2000,80.93195179412339,80.93195179412339,1.0
angle_p50,mpnet,11,4000,80.94316028712682,80.93195179412339,1.0001384928048187
angle_p50,mpnet,12,500,82.00028150807081,82.07480638793741,0.9990919883561546
angle_p50,mpnet,12,1000,82.04356010312502,82.07480638793741,0.9996192950530434
angle_p50,mpnet,12,2000,82.07480638793741,82.07480638793741,1.0
angle_p50,mpnet,12,4000,82.00033518541481,82.07480638793741,0.9990926423612795
angle_p50,mpnet,13,500,83.77303081857227,83.6788740554824,1.0011252154639108
angle_p50,mpnet,13,1000,83.78017912703451,83.6788740554824,1.0012106409496493
angle_p50,mpnet,13,2000,83.6788740554824,83.6788740554824,1.0
angle_p50,mpnet,13,4000,83.6175552117459,83.6788740554824,0.9992672123707611
angle_p50,mpnet,14,500,80.65884312135206,80.37728834814038,1.0035029145545713
angle_p50,mpnet,14,1000,80.47086107587131,80.37728834814038,1.0011641687553035
angle_p50,mpnet,14,2000,80.37728834814038,80.37728834814038,1.0
angle_p50,mpnet,14,4000,80.28235936038357,80.37728834814038,0.9988189575723724
angle_p50,mpnet,15,500,80.65900563968678,80.39213818757464,1.0033195715169245
angle_p50,mpnet,15,1000,80.52777240945076,80.39213818757464,1.0016871577859972
angle_p50,mpnet,15,2000,80.39213818757464,80.39213818757464,1.0
angle_p50,mpnet,15,4000,80.44154865438203,80.39213818757464,1.0006146181445268
angle_p50,mpnet,16,500,78.63234362956277,78.04389136187181,1.0075400170009774
angle_p50,mpnet,16,1000,78.42969475381686,78.04389136187181,1.0049434156243717
angle_p50,mpnet,16,2000,78.04389136187181,78.04389136187181,1.0
angle_p50,mpnet,16,4000,77.7654661475615,78.04389136187181,0.9964324534636628
angle_p50,mpnet,17,500,85.74896377252638,85.78711956181908,0.9995552270610367
angle_p50,mpnet,17,1000,85.87921821300895,85.78711956181908,1.0010735720194395
angle_p50,mpnet,17,2000,85.78711956181908,85.78711956181908,1.0
angle_p50,mpnet,17,4000,85.71261355599655,85.78711956181908,0.999131501253299
angle_p50,mpnet,18,500,84.08978181276939,83.73930300000647,1.0041853562211152
angle_p50,mpnet,18,1000,83.9217370455116,83.73930300000647,1.002178595223143
angle_p50,mpnet,18,2000,83.73930300000647,83.73930300000647,1.0
angle_p50,mpnet,18,4000,83.87719889082517,83.73930300000647,1.0016467284283306
angle_p50,mpnet,19,500,81.24728714481653,81.56436340424379,0.9961125637938741
angle_p50,mpnet,19,1000,81.2537535621697,81.56436340424379,0.9961918437279444
angle_p50,mpnet,19,2000,81.56436340424379,81.56436340424379,1.0
angle_p50,mpnet,19,4000,81.69496439325148,81.56436340424379,1.0016012015978155
angle_p50,mpnet,20,500,82.00483902925146,82.30084902710634,0.996403317810763
angle_p50,mpnet,20,1000,82.15490140268832,82.30084902710634,0.9982266571226993
angle_p50,mpnet,20,2000,82.30084902710634,82.30084902710634,1.0
angle_p50,mpnet,20,4000,82.33831448651782,82.30084902710634,1.0004552256732995
angle_p50,mpnet,21,500,82.9084197242459,83.30028627526012,0.9952957358427398
angle_p50,mpnet,21,1000,83.19602720998373,83.30028627526012,0.9987483948742759
angle_p50,mpnet,21,2000,83.30028627526012,83.30028627526012,1.0
angle_p50,mpnet,21,4000,83.27441457973228,83.30028627526012,0.9996894164872093
angle_p50,mpnet,22,500,86.71838854042245,86.7221716307176,0.9999563768961961
angle_p50,mpnet,22,1000,86.76516607861866,86.7221716307176,1.0004957722701426
angle_p50,mpnet,22,2000,86.7221716307176,86.7221716307176,1.0
angle_p50,mpnet,22,4000,86.70378257311398,86.7221716307176,0.9997879543690175
angle_p50,mpnet,23,500,84.32784055583755,84.00110481356282,1.0038896600586376
angle_p50,mpnet,23,1000,84.3286473550039,84.00110481356282,1.0038992646842926
angle_p50,mpnet,23,2000,84.00110481356282,84.00110481356282,1.0
angle_p50,mpnet,23,4000,84.0264421651811,84.00110481356282,1.000301631171096
angle_p50,mpnet,24,500,79.88838709971245,80.28005315687874,0.9951212531411643
angle_p50,mpnet,24,1000,80.08772759190877,80.28005315687874,0.9976043169204917
angle_p50,mpnet,24,2000,80.28005315687874,80.28005315687874,1.0
angle_p50,mpnet,24,4000,80.24123290163995,80.28005315687874,0.9995164395922492
angle_p50,mpnet,25,500,80.2502665951629,80.91908709281643,0.9917347004065138
angle_p50,mpnet,25,1000,80.72932878044912,80.91908709281643,0.9976549622692895
angle_p50,mpnet,25,2000,80.91908709281643,80.91908709281643,1.0
angle_p50,mpnet,25,4000,80.88066606286506,80.91908709281643,0.9995251919994191
angle_p50,mpnet,26,500,86.20085118077176,86.20374092228148,0.999966477771396
