recipe,k,field_id,model,n,mean,median,p025,p975,min,max,positive_fraction,negative_fraction
sep,25,30,bert,50,0.07295644444444445,0.07297111111111115,0.06625611111111109,0.07814488888888886,0.06278666666666677,0.0825244444444444,1.0,0.0
sep,25,30,mpnet,50,-0.16519324444444447,-0.1653933333333334,-0.1766365555555556,-0.1566296666666667,-0.17893333333333328,-0.15453777777777788,0.0,1.0
sep,25,30,minilm,50,-0.11875040000000002,-0.11871333333333339,-0.12942299999999995,-0.11103444444444457,-0.13204000000000005,-0.1107111111111112,0.0,1.0
sep,25,30,pubmedbert,50,0.044764799999999993,0.04496222222222229,0.037191666666666665,0.05317188888888892,0.03539999999999999,0.0537333333333333,1.0,0.0
sep,25,30,biobert,50,0.04318764444444447,0.042808888888888896,0.036345111111111154,0.051626555555555606,0.03504888888888891,0.05216888888888893,1.0,0.0
sep,25,30,simcse,50,0.05601271111111109,0.056566666666666765,0.04897299999999994,0.06491011111111106,0.047693333333333254,0.06540444444444438,1.0,0.0
mean,10,31,specter,50,-0.02366955555555556,-0.023511111111111205,-0.03795305555555554,-0.007254166666666623,-0.03954444444444449,-0.002577777777777679,0.0,1.0
mean,10,31,specter2,50,-0.025625555555555554,-0.025244444444444514,-0.0381391666666667,-0.011511944444444379,-0.04138888888888881,-0.009655555555555528,0.0,1.0
mean,10,31,scincl,50,-0.06075999999999999,-0.06219999999999992,-0.07133833333333335,-0.04967916666666656,-0.07505555555555554,-0.043200000000000016,0.0,1.0
mean,10,31,scibert,50,0.1667648888888889,0.16716666666666663,0.15869055555555564,0.1747900000000001,0.15784444444444445,0.17648888888888892,1.0,0.0
mean,10,31,bert,50,0.160454,0.16095555555555552,0.15116888888888896,0.17061583333333333,0.14997777777777777,0.1721555555555555,1.0,0.0
mean,10,31,mpnet,50,-0.0776311111111111,-0.0789055555555555,-0.08928749999999999,-0.06715500000000003,-0.08975555555555559,-0.062344444444444425,0.0,1.0
mean,10,31,minilm,50,-0.03654422222222223,-0.03723888888888882,-0.04766305555555552,-0.025732222222222236,-0.04921111111111098,-0.024155555555555486,0.0,1.0
mean,10,31,pubmedbert,50,0.16386622222222222,0.16428333333333334,0.1551605555555556,0.17212277777777776,0.15478888888888886,0.17317777777777765,1.0,0.0
mean,10,31,biobert,50,0.16985111111111112,0.1690388888888889,0.1630736111111112,0.18135472222222218,0.16008888888888895,0.18172222222222234,1.0,0.0
mean,10,31,simcse,50,0.10078288888888888,0.10064999999999996,0.0929625,0.11051249999999994,0.08679999999999999,0.11212222222222212,1.0,0.0
mean,25,31,specter,50,-0.03157662222222223,-0.030873333333333364,-0.04202877777777778,-0.01806466666666679,-0.0440044444444444,-0.0145777777777778,0.0,1.0
mean,25,31,specter2,50,-0.04105404444444445,-0.04062888888888888,-0.05288866666666654,-0.027529111111111202,-0.053391111111111056,-0.025951111111111036,0.0,1.0
mean,25,31,scincl,50,-0.06624497777777778,-0.06719111111111115,-0.07604033333333338,-0.05538088888888892,-0.07781333333333329,-0.05422222222222217,0.0,1.0
mean,25,31,scibert,50,0.16109208888888887,0.16131111111111118,0.15358599999999997,0.16860733333333333,0.15206666666666657,0.17133333333333334,1.0,0.0
mean,25,31,bert,50,0.16204844444444447,0.16223333333333328,0.1528405555555556,0.16990988888888883,0.15138666666666667,0.16999555555555568,1.0,0.0
mean,25,31,mpnet,50,-0.07139813333333332,-0.07230666666666657,-0.08102355555555549,-0.05894677777777769,-0.08112444444444444,-0.058653333333333335,0.0,1.0
mean,25,31,minilm,50,-0.028837511111111106,-0.02927111111111108,-0.038295888888888914,-0.019537777777777772,-0.04228444444444446,-0.019297777777777747,0.0,1.0
mean,25,31,pubmedbert,50,0.16771591111111106,0.16742666666666667,0.1607712222222223,0.17561344444444435,0.15669777777777782,0.1771866666666666,1.0,0.0
mean,25,31,biobert,50,0.17644968888888887,0.1768244444444444,0.16910211111111112,0.1864615555555556,0.16807111111111128,0.19024444444444433,1.0,0.0
mean,25,31,simcse,50,0.101936,0.10177111111111103,0.09190122222222223,0.1108486666666666,0.08810666666666678,0.1123155555555555,1.0,0.0
mean,50,31,specter,50,-0.03926893333333334,-0.03998555555555561,-0.048757722222222195,-0.028740777777777875,-0.05106444444444447,-0.028253333333333353,0.0,1.0
mean,50,31,specter2,50,-0.05409191111111109,-0.05478777777777777,-0.06528061111111097,-0.04230611111111115,-0.06701999999999986,-0.042080000000000006,0.0,1.0
mean,50,31,scincl,50,-0.07604853333333335,-0.07637777777777782,-0.0865349444444443,-0.06552961111111101,-0.09156222222222221,-0.06381999999999999,0.0,1.0
mean,50,31,scibert,50,0.14751360000000002,0.1480588888888888,0.14012650000000007,0.1554052777777778,0.1395088888888889,0.15689999999999993,1.0,0.0
mean,50,31,bert,50,0.15067377777777777,0.15059888888888884,0.1423661111111111,0.16063922222222232,0.13896222222222232,0.16161777777777775,1.0,0.0
mean,50,31,mpnet,50,-0.06824804444444445,-0.06787777777777776,-0.07946788888888892,-0.05751322222222232,-0.07985999999999993,-0.05578666666666676,0.0,1.0
mean,50,31,minilm,50,-0.023453822222222212,-0.023199999999999943,-0.03409122222222233,-0.013601833333333372,-0.03604222222222209,-0.012191111111111153,0.0,1.0
mean,50,31,pubmedbert,50,0.16187173333333335,0.16199999999999992,0.1507897777777778,0.1693882222222223,0.14864,0.17111999999999994,1.0,0.0
mean,50,31,biobert,50,0.17902746666666666,0.17888888888888893,0.16902977777777783,0.19105716666666664,0.16838666666666668,0.19238222222222223,1.0,0.0
mean,50,31,simcse,50,0.09870635555555556,0.09900555555555562,0.08928711111111118,0.10850050000000006,0.08648444444444436,0.10979777777777788,1.0,0.0
cls,25,31,specter,50,-0.08204933333333335,-0.08149333333333342,-0.09263588888888898,-0.06896777777777788,-0.09359111111111107,-0.06739555555555554,0.0,1.0
cls,25,31,specter2,50,-0.0825856,-0.0825622222222222,-0.09279277777777768,-0.07008277777777781,-0.09447555555555553,-0.06751111111111108,0.0,1.0
cls,25,31,scincl,50,-0.11549493333333333,-0.11594444444444435,-0.12429600000000006,-0.10488055555555562,-0.12566222222222212,-0.10389333333333328,0.0,1.0
cls,25,31,scibert,50,0.08413031111111115,0.08391333333333334,0.07943188888888897,0.09117955555555558,0.07904000000000011,0.09218222222222228,1.0,0.0
cls,25,31,bert,50,0.11264142222222223,0.11222444444444452,0.10640744444444443,0.11960022222222227,0.10513777777777777,0.12035555555555544,1.0,0.0
cls,25,31,mpnet,50,-0.12294204444444443,-0.12408444444444444,-0.13173477777777776,-0.11116677777777777,-0.1330755555555555,-0.10990666666666671,0.0,1.0
cls,25,31,minilm,50,-0.08047191111111111,-0.0804644444444444,-0.08893455555555552,-0.07050644444444448,-0.09363111111111122,-0.06999111111111112,0.0,1.0
cls,25,31,pubmedbert,50,0.1322960888888889,0.13291999999999998,0.12671966666666665,0.13796444444444447,0.12355555555555564,0.1388977777777778,1.0,0.0
cls,25,31,biobert,50,0.13729466666666668,0.1371977777777778,0.13151433333333334,0.14303611111111117,0.13116444444444453,0.1444133333333334,1.0,0.0
cls,25,31,simcse,50,0.056371644444444445,0.05614000000000002,0.046525444444444494,0.06518133333333331,0.04393777777777785,0.06590666666666667,1.0,0.0
sep,25,31,specter,50,-0.047814933333333365,-0.04682000000000003,-0.05856044444444441,-0.03434455555555561,-0.05892888888888892,-0.03217777777777786,0.0,1.0
sep,25,31,specter2,50,-0.054103111111111095,-0.0541266666666666,-0.0649787777777778,-0.042337111111111186,-0.06604888888888893,-0.03969777777777772,0.0,1.0
sep,25,31,scincl,50,-0.08137608888888888,-0.08254666666666671,-0.09027000000000003,-0.07031333333333337,-0.0934177777777776,-0.06962666666666661,0.0,1.0
sep,25,31,scibert,50,0.08741973333333332,0.08743555555555549,0.08206133333333326,0.09425844444444442,0.08088444444444454,0.09589777777777775,1.0,0.0
sep,25,31,bert,50,0.08566844444444445,0.08517111111111103,0.0793955555555556,0.09194811111111112,0.0786755555555555,0.09275555555555548,1.0,0.0
sep,25,31,mpnet,50,-0.0865585777777778,-0.0872844444444445,-0.09566088888888886,-0.07507766666666663,-0.09665777777777773,-0.07439555555555555,0.0,1.0
sep,25,31,minilm,50,-0.045763111111111116,-0.04611777777777781,-0.05509844444444436,-0.03612566666666677,-0.05936444444444444,-0.03500888888888887,0.0,1.0
sep,25,31,pubmedbert,50,0.11628959999999999,0.1167933333333333,0.1086676666666666,0.12534066666666668,0.10829333333333324,0.12783555555555548,1.0,0.0
sep,25,31,biobert,50,0.09986711111111109,0.09987555555555555,0.09149155555555545,0.10996133333333341,0.08493777777777778,0.11068444444444447,1.0,0.0
sep,25,31,simcse,50,0.07131875555555556,0.07061333333333342,0.061467666666666615,0.07953255555555559,0.057666666666666755,0.07983111111111107,1.0,0.0
mean,10,32,specter,50,-0.06511177777777777,-0.06605555555555559,-0.07749027777777774,-0.05367166666666675,-0.07941111111111121,-0.05221111111111121,0.0,1.0
mean,10,32,specter2,50,-0.0853602222222222,-0.08474444444444446,-0.09940305555555559,-0.0740124999999999,-0.10050000000000014,-0.0728333333333332,0.0,1.0
mean,10,32,scincl,50,-0.10303422222222221,-0.1016277777777777,-0.1182233333333333,-0.09154694444444454,-0.11954444444444456,-0.08947777777777777,0.0,1.0
mean,10,32,scibert,50,0.17023355555555553,0.1708,0.16198305555555553,0.1783388888888889,0.1616777777777778,0.18024444444444443,1.0,0.0
mean,10,32,bert,50,0.13351177777777778,0.1331,0.1268577777777779,0.14198777777777782,0.12541111111111125,0.14227777777777773,1.0,0.0
mean,10,32,mpnet,50,-0.17308999999999997,-0.17377777777777775,-0.18884333333333342,-0.16184555555555546,-0.1907444444444445,-0.1614888888888889,0.0,1.0
mean,10,32,minilm,50,-0.11077044444444444,-0.11171666666666663,-0.12445499999999993,-0.09568861111111113,-0.12670000000000003,-0.0952777777777779,0.0,1.0
mean,10,32,pubmedbert,50,0.1476735555555555,0.14749444444444443,0.14016444444444442,0.15634444444444442,0.13941111111111115,0.15797777777777777,1.0,0.0
mean,10,32,biobert,50,0.16101688888888888,0.1606833333333334,0.15210138888888888,0.1705494444444445,0.14990000000000003,0.17324444444444442,1.0,0.0
mean,10,32,simcse,50,0.08003555555555555,0.08025000000000004,0.0706111111111111,0.08879999999999995,0.07050000000000001,0.08971111111111107,1.0,0.0
mean,25,32,specter,50,-0.0733063111111111,-0.07229111111111114,-0.08517399999999994,-0.0658011111111111,-0.08562222222222227,-0.06516444444444447,0.0,1.0
mean,25,32,specter2,50,-0.09221724444444446,-0.09179555555555552,-0.10333277777777773,-0.08274188888888886,-0.10409333333333326,-0.08247555555555552,0.0,1.0
mean,25,32,scincl,50,-0.11008684444444444,-0.10976888888888903,-0.11972966666666668,-0.09880722222222223,-0.123,-0.09857777777777776,0.0,1.0
mean,25,32,scibert,50,0.1737912,0.1742999999999999,0.1664726666666668,0.18203999999999992,0.16294222222222232,0.1822355555555556,1.0,0.0
mean,25,32,bert,50,0.13100951111111112,0.1308822222222223,0.12384544444444454,0.13726633333333335,0.12159555555555568,0.13863111111111115,1.0,0.0
mean,25,32,mpnet,50,-0.16980986666666667,-0.17048444444444444,-0.18044333333333337,-0.15886822222222222,-0.18157333333333325,-0.15886222222222213,0.0,1.0
mean,25,32,minilm,50,-0.10728195555555557,-0.10800444444444446,-0.11920455555555558,-0.09339333333333338,-0.12308444444444444,-0.08935111111111105,0.0,1.0
mean,25,32,pubmedbert,50,0.1481977777777778,0.14786444444444452,0.1421397777777777,0.15592366666666665,0.14182222222222207,0.15986222222222224,1.0,0.0
mean,25,32,biobert,50,0.16573084444444444,0.16514888888888896,0.15888277777777776,0.1733544444444445,0.1569288888888889,0.17660444444444445,1.0,0.0
mean,25,32,simcse,50,0.08151946666666668,0.08154000000000011,0.07270666666666672,0.0881618888888888,0.07139555555555566,0.09009333333333336,1.0,0.0
mean,50,32,specter,50,-0.08144337777777777,-0.0801911111111111,-0.0937551666666667,-0.07400449999999985,-0.09536444444444436,-0.07348666666666659,0.0,1.0
mean,50,32,specter2,50,-0.09919577777777777,-0.09846777777777782,-0.10951616666666658,-0.09134988888888886,-0.10978666666666648,-0.08670666666666649,0.0,1.0
mean,50,32,scincl,50,-0.11547164444444444,-0.11567555555555559,-0.12401088888888877,-0.10613811111111109,-0.12646000000000002,-0.1046111111111111,0.0,1.0
mean,50,32,scibert,50,0.17171742222222222,0.1718655555555556,0.16359116666666665,0.17922511111111114,0.16262222222222222,0.18089999999999995,1.0,0.0
mean,50,32,bert,50,0.12201866666666668,0.12269666666666662,0.1141521666666667,0.13044066666666657,0.11206444444444441,0.13251999999999997,1.0,0.0
mean,50,32,mpnet,50,-0.1562500888888889,-0.15644444444444439,-0.16590872222222225,-0.1474803888888888,-0.16885111111111117,-0.14134000000000002,0.0,1.0
mean,50,32,minilm,50,-0.09915551111111114,-0.09955333333333333,-0.10942438888888893,-0.08813955555555558,-0.110951111111111,-0.08755555555555561,0.0,1.0
mean,50,32,pubmedbert,50,0.14513364444444446,0.14524222222222216,0.13869555555555554,0.15189377777777785,0.13640444444444444,0.1529733333333333,1.0,0.0
mean,50,32,biobert,50,0.16991711111111116,0.16926333333333332,0.16260361111111102,0.17966338888888886,0.16187555555555555,0.18053777777777769,1.0,0.0
mean,50,32,simcse,50,0.07594942222222222,0.07610111111111112,0.06755050000000003,0.08364722222222214,0.0673422222222223,0.08397333333333334,1.0,0.0
cls,25,32,specter,50,-0.11090159999999998,-0.10973111111111111,-0.12253144444444433,-0.10330733333333336,-0.1231511111111111,-0.1030888888888889,0.0,1.0
cls,25,32,specter2,50,-0.13051866666666664,-0.1299155555555555,-0.14108599999999996,-0.1221106666666667,-0.1414133333333335,-0.121,0.0,1.0
cls,25,32,scincl,50,-0.14544417777777777,-0.1456711111111112,-0.15443133333333334,-0.13418777777777782,-0.15764888888888884,-0.1336844444444445,0.0,1.0
cls,25,32,scibert,50,0.09077813333333334,0.09145555555555557,0.08501755555555549,0.09585811111111107,0.0838133333333333,0.09851555555555558,1.0,0.0
cls,25,32,bert,50,0.09517120000000003,0.0949133333333333,0.08900088888888895,0.10221244444444454,0.08815555555555554,0.10302222222222213,1.0,0.0
cls,25,32,mpnet,50,-0.20871164444444446,-0.2099333333333333,-0.21911255555555556,-0.19895911111111111,-0.22120444444444443,-0.19794666666666672,0.0,1.0
cls,25,32,minilm,50,-0.14949795555555562,-0.14953111111111106,-0.1597176666666668,-0.13489366666666674,-0.16686666666666672,-0.13283999999999996,0.0,1.0
cls,25,32,pubmedbert,50,0.11605688888888889,0.11586444444444438,0.10988655555555554,0.12236611111111112,0.10843999999999998,0.12313333333333332,1.0,0.0
cls,25,32,biobert,50,0.1084190222222222,0.1085422222222222,0.10200244444444445,0.11391522222222211,0.10107999999999984,0.114951111111111,1.0,0.0
cls,25,32,simcse,50,0.02438711111111111,0.024655555555555597,0.01788755555555551,0.030785777777777763,0.015199999999999991,0.03209333333333331,1.0,0.0
sep,25,32,specter,50,-0.07944319999999998,-0.07862666666666662,-0.09049522222222214,-0.07237966666666663,-0.09281777777777778,-0.07142666666666664,0.0,1.0
sep,25,32,specter2,50,-0.0986535111111111,-0.09837777777777779,-0.10874477777777782,-0.0899942222222222,-0.11027555555555546,-0.08943999999999996,0.0,1.0
sep,25,32,scincl,50,-0.115016,-0.11514000000000002,-0.12407122222222217,-0.10389299999999996,-0.1277288888888889,-0.10369777777777778,0.0,1.0
sep,25,32,scibert,50,0.0829424,0.08302888888888893,0.07811511111111114,0.08783833333333324,0.0775555555555556,0.08928444444444439,1.0,0.0
sep,25,32,bert,50,0.08810835555555556,0.08802888888888893,0.08263600000000007,0.0955182222222223,0.07973333333333332,0.09609333333333347,1.0,0.0
sep,25,32,mpnet,50,-0.1742607111111111,-0.1751288888888889,-0.18474688888888888,-0.16363999999999992,-0.18569333333333338,-0.16349333333333338,0.0,1.0
sep,25,32,minilm,50,-0.11550746666666667,-0.11597999999999997,-0.12640855555555558,-0.10104288888888889,-0.1316666666666667,-0.0984044444444444,0.0,1.0
sep,25,32,pubmedbert,50,0.10723848888888889,0.10764666666666667,0.09803266666666675,0.11399844444444439,0.09770222222222225,0.11635555555555555,1.0,0.0
sep,25,32,biobert,50,0.07944835555555554,0.07964444444444446,0.07323533333333337,0.0861126666666667,0.06936444444444434,0.08645333333333327,1.0,0.0
sep,25,32,simcse,50,0.052965422222222246,0.053159999999999985,0.04491800000000004,0.0595213333333332,0.04417777777777787,0.06046666666666667,1.0,0.0
mean,10,33,specter,50,-0.023383777777777764,-0.023177777777777686,-0.037337500000000065,-0.009808888888888888,-0.037622222222222224,-0.006844444444444431,0.0,1.0
mean,10,33,specter2,50,-0.05732799999999999,-0.0573277777777777,-0.0726941666666666,-0.044996944444444506,-0.0741222222222222,-0.04335555555555548,0.0,1.0
mean,10,33,scincl,50,-0.03059911111111112,-0.030333333333333268,-0.04843694444444452,-0.017775555555555548,-0.0522111111111111,-0.009766666666666701,0.0,1.0
mean,10,33,scibert,50,0.16929088888888888,0.1694722222222222,0.16188749999999985,0.17597749999999995,0.16066666666666674,0.17672222222222222,1.0,0.0
mean,10,33,bert,50,0.13616533333333336,0.13532777777777782,0.12965305555555556,0.1441525,0.12929999999999986,0.14647777777777782,1.0,0.0
mean,10,33,mpnet,50,-0.11618422222222223,-0.11558888888888891,-0.13366611111111118,-0.10460388888888902,-0.1370111111111112,-0.10347777777777789,0.0,1.0
mean,10,33,minilm,50,-0.058405999999999986,-0.05658333333333332,-0.07238388888888884,-0.04724111111111118,-0.07301111111111092,-0.04153333333333342,0.0,1.0
mean,10,33,pubmedbert,50,0.16460466666666668,0.16369999999999996,0.1578466666666666,0.1715233333333333,0.1577333333333334,0.17252222222222224,1.0,0.0
mean,10,33,biobert,50,0.15919444444444447,0.15911111111111104,0.15122749999999993,0.16904555555555553,0.14938888888888902,0.17022222222222227,1.0,0.0
mean,10,33,simcse,50,0.10139288888888885,0.10134999999999994,0.09027361111111112,0.10994638888888887,0.08872222222222215,0.11368888888888884,1.0,0.0
mean,25,33,specter,50,-0.040158400000000025,-0.03845777777777781,-0.05250877777777786,-0.02859333333333344,-0.05414666666666679,-0.028244444444444627,0.0,1.0
mean,25,33,specter2,50,-0.059482399999999984,-0.05942000000000003,-0.07442988888888882,-0.04696433333333329,-0.07600444444444454,-0.04493333333333338,0.0,1.0
mean,25,33,scincl,50,-0.03832373333333334,-0.0379977777777778,-0.050262666666666594,-0.026475333333333326,-0.056413333333333426,-0.025422222222222124,0.0,1.0
mean,25,33,scibert,50,0.1720840888888889,0.17188222222222227,0.16394877777777783,0.1793505555555556,0.16365333333333332,0.1800044444444444,1.0,0.0
mean,25,33,bert,50,0.12863555555555556,0.12825333333333333,0.1222221111111112,0.1372017777777777,0.12204000000000015,0.13857333333333333,1.0,0.0
mean,25,33,mpnet,50,-0.11791297777777779,-0.11937111111111115,-0.13131055555555546,-0.1062372222222223,-0.1317288888888889,-0.10492000000000001,0.0,1.0
mean,25,33,minilm,50,-0.060970933333333345,-0.05998666666666663,-0.07476977777777777,-0.051224000000000006,-0.07617333333333332,-0.049057777777777756,0.0,1.0
mean,25,33,pubmedbert,50,0.16403137777777782,0.16373111111111116,0.15767177777777772,0.17230955555555566,0.15576888888888885,0.17410222222222216,1.0,0.0
mean,25,33,biobert,50,0.16675697777777782,0.16640222222222223,0.15905911111111104,0.17512166666666656,0.15831111111111118,0.17892444444444433,1.0,0.0
mean,25,33,simcse,50,0.09841262222222222,0.09818444444444452,0.08927422222222225,0.10659766666666673,0.08655555555555561,0.1082844444444444,1.0,0.0
mean,50,33,specter,50,-0.056000622222222234,-0.05524222222222225,-0.06958816666666652,-0.044459,-0.0710911111111111,-0.0442111111111112,0.0,1.0
mean,50,33,specter2,50,-0.06478835555555557,-0.06470888888888898,-0.07709622222222222,-0.05206949999999998,-0.07728666666666673,-0.04926222222222232,0.0,1.0
mean,50,33,scincl,50,-0.047410266666666666,-0.04595444444444452,-0.05954577777777777,-0.037149666666666734,-0.06472444444444447,-0.03511111111111109,0.0,1.0
mean,50,33,scibert,50,0.1675278666666667,0.16750555555555557,0.16146577777777765,0.17632877777777778,0.16048666666666667,0.17883555555555553,1.0,0.0
mean,50,33,bert,50,0.11765066666666668,0.1183055555555555,0.10950349999999996,0.12619111111111112,0.10882000000000003,0.12835555555555556,1.0,0.0
mean,50,33,mpnet,50,-0.11564093333333332,-0.11595333333333335,-0.1247965555555555,-0.10391216666666658,-0.1312822222222222,-0.10259111111111108,0.0,1.0
mean,50,33,minilm,50,-0.06331039999999999,-0.06293222222222222,-0.0734658888888888,-0.053099388888888856,-0.07523555555555561,-0.05254666666666663,0.0,1.0
mean,50,33,pubmedbert,50,0.16161568888888891,0.1623211111111112,0.1541049444444445,0.1695387777777778,0.15360888888888902,0.17296444444444448,1.0,0.0
mean,50,33,biobert,50,0.17313439999999997,0.17205888888888893,0.16640749999999999,0.18074972222222221,0.16410000000000013,0.18187333333333322,1.0,0.0
mean,50,33,simcse,50,0.09467666666666666,0.09386333333333335,0.08594344444444446,0.10202400000000006,0.08549111111111118,0.1034155555555556,1.0,0.0
cls,25,33,specter,50,-0.06933893333333337,-0.06803555555555557,-0.08195788888888886,-0.05874377777777785,-0.08367111111111114,-0.058479999999999976,0.0,1.0
cls,25,33,specter2,50,-0.0870012444444444,-0.08644444444444443,-0.10066955555555553,-0.07489133333333328,-0.10353333333333337,-0.07382222222222223,0.0,1.0
cls,25,33,scincl,50,-0.0667426666666667,-0.06682222222222223,-0.07787222222222226,-0.054939888888888865,-0.08443555555555549,-0.054266666666666685,0.0,1.0
cls,25,33,scibert,50,0.09527884444444444,0.09536444444444447,0.08982977777777779,0.09999477777777775,0.08770222222222224,0.10149333333333344,1.0,0.0
cls,25,33,bert,50,0.09182764444444443,0.09138666666666673,0.08562155555555548,0.09833844444444444,0.0834488888888889,0.09903111111111107,1.0,0.0
cls,25,33,mpnet,50,-0.15405751111111113,-0.15474444444444446,-0.16736266666666663,-0.14326377777777788,-0.16769333333333325,-0.1426088888888889,0.0,1.0
cls,25,33,minilm,50,-0.09782524444444446,-0.09713333333333335,-0.11177877777777781,-0.08864544444444446,-0.11327555555555557,-0.08553333333333346,0.0,1.0
cls,25,33,pubmedbert,50,0.1285736,0.12859111111111116,0.12322366666666659,0.13287288888888885,0.12284444444444453,0.13637333333333335,1.0,0.0
cls,25,33,biobert,50,0.1255898666666667,0.12639111111111118,0.11957177777777771,0.13099822222222227,0.11797777777777774,0.13222222222222224,1.0,0.0
cls,25,33,simcse,50,0.044689955555555556,0.045319999999999916,0.03621599999999999,0.05256033333333331,0.034937777777777845,0.05291111111111113,1.0,0.0
sep,25,33,specter,50,-0.050424444444444466,-0.04947333333333337,-0.062982,-0.039629666666666695,-0.06432888888888899,-0.03805333333333338,0.0,1.0
sep,25,33,specter2,50,-0.06829742222222222,-0.06816888888888895,-0.08274833333333335,-0.056379111111111116,-0.08367111111111114,-0.05423111111111101,0.0,1.0
sep,25,33,scincl,50,-0.04791262222222223,-0.047802222222222246,-0.05902255555555547,-0.03597433333333333,-0.06505777777777766,-0.03517777777777786,0.0,1.0
sep,25,33,scibert,50,0.07878684444444446,0.07861999999999997,0.0729047777777777,0.0848661111111112,0.0724622222222221,0.0868888888888888,1.0,0.0
sep,25,33,bert,50,0.059575288888888904,0.05993555555555563,0.052289666666666665,0.06577388888888888,0.050973333333333315,0.06750222222222224,1.0,0.0
sep,25,33,mpnet,50,-0.12900728888888888,-0.12966666666666665,-0.14215066666666668,-0.11792111111111113,-0.14273777777777763,-0.11711111111111117,0.0,1.0
sep,25,33,minilm,50,-0.07410053333333334,-0.07278666666666672,-0.08766577777777779,-0.06526044444444443,-0.08907555555555546,-0.06219555555555556,0.0,1.0
sep,25,33,pubmedbert,50,0.10397920000000001,0.10351999999999995,0.09458588888888908,0.11273200000000004,0.09346222222222222,0.11446222222222213,1.0,0.0
sep,25,33,biobert,50,0.09125075555555558,0.09053111111111117,0.08394655555555558,0.09881800000000004,0.08275111111111122,0.10029777777777782,1.0,0.0
sep,25,33,simcse,50,0.06305653333333333,0.06336666666666657,0.05473811111111105,0.07039766666666668,0.05281333333333327,0.07213333333333327,1.0,0.0
mean,10,34,specter,50,-0.09550533333333334,-0.09565000000000007,-0.1081794444444445,-0.08312361111111112,-0.10902222222222213,-0.08174444444444451,0.0,1.0
mean,10,34,specter2,50,-0.13639466666666666,-0.1369611111111112,-0.14822694444444448,-0.12231388888888893,-0.1500555555555556,-0.11888888888888893,0.0,1.0
mean,10,34,scincl,50,-0.11431266666666669,-0.11337222222222226,-0.12875027777777776,-0.10413250000000004,-0.12921111111111117,-0.10240000000000005,0.0,1.0
mean,10,34,scibert,50,0.17855288888888887,0.17933888888888888,0.17129583333333337,0.18442777777777764,0.16908888888888896,0.1869222222222222,1.0,0.0
mean,10,34,bert,50,0.12535733333333332,0.12562777777777778,0.116123611111111,0.13431527777777777,0.11459999999999992,0.13653333333333328,1.0,0.0
mean,10,34,mpnet,50,-0.16809266666666667,-0.16723333333333334,-0.17995888888888895,-0.15985249999999993,-0.1851666666666668,-0.1590666666666667,0.0,1.0
mean,10,34,minilm,50,-0.11910111111111112,-0.12012777777777778,-0.13293805555555563,-0.10546444444444447,-0.1337666666666666,-0.10485555555555548,0.0,1.0
mean,10,34,pubmedbert,50,0.1253773333333333,0.12513333333333337,0.11928472222222213,0.13297388888888884,0.11554444444444434,0.13458888888888887,1.0,0.0
mean,10,34,biobert,50,0.15127600000000002,0.15176666666666672,0.14341527777777782,0.16019833333333336,0.14321111111111107,0.16222222222222227,1.0,0.0
mean,10,34,simcse,50,0.09619155555555559,0.09709444444444443,0.08886500000000008,0.10429250000000002,0.08837777777777789,0.1046555555555555,1.0,0.0
mean,25,34,specter,50,-0.11497297777777778,-0.11468888888888884,-0.12292399999999994,-0.10665433333333328,-0.12377777777777788,-0.1054355555555555,0.0,1.0
mean,25,34,specter2,50,-0.15019715555555557,-0.15005111111111108,-0.1596696666666666,-0.14112266666666654,-0.16344000000000014,-0.13624000000000003,0.0,1.0
mean,25,34,scincl,50,-0.1310214222222222,-0.12953555555555563,-0.14151722222222218,-0.12318633333333329,-0.1438533333333334,-0.12244,0.0,1.0
mean,25,34,scibert,50,0.17727742222222223,0.17766666666666664,0.16964533333333326,0.1835104444444445,0.16670666666666667,0.18529333333333342,1.0,0.0
mean,25,34,bert,50,0.11203795555555555,0.11239777777777782,0.10396522222222225,0.12022722222222215,0.10316000000000003,0.12205333333333335,1.0,0.0
mean,25,34,mpnet,50,-0.18175955555555556,-0.18079111111111118,-0.1945668888888889,-0.17323500000000008,-0.195871111111111,-0.17272444444444446,0.0,1.0
mean,25,34,minilm,50,-0.13505395555555558,-0.13568666666666673,-0.146585,-0.12280477777777779,-0.14995111111111104,-0.12124000000000001,0.0,1.0
mean,25,34,pubmedbert,50,0.11822586666666664,0.1181511111111111,0.11078477777777768,0.124267,0.10750222222222228,0.1270622222222223,1.0,0.0
mean,25,34,biobert,50,0.15365013333333333,0.15408666666666648,0.14599477777777778,0.16088522222222215,0.1434399999999999,0.16195555555555552,1.0,0.0
mean,25,34,simcse,50,0.08775057777777777,0.08768000000000004,0.08037377777777785,0.09422155555555554,0.07904444444444458,0.09454666666666656,1.0,0.0
mean,50,34,specter,50,-0.1271690666666667,-0.12702000000000002,-0.13653938888888895,-0.1179878333333334,-0.1374066666666668,-0.11268888888888884,0.0,1.0
mean,50,34,specter2,50,-0.15540915555555557,-0.15622222222222226,-0.16567633333333331,-0.14366844444444443,-0.1663199999999999,-0.14253555555555553,0.0,1.0
mean,50,34,scincl,50,-0.14308644444444446,-0.14329777777777775,-0.15185150000000008,-0.1364107222222222,-0.15359999999999996,-0.13338444444444453,0.0,1.0
