design,grouping,model_a,model_b,n,mean,median,p025,p975,min,max
size256_field,observed,specter2,pubmedbert,50,0.9069522060515718,0.9065495487690152,0.8985397821752811,0.917824084553853,0.8982087644073206,0.9185483085150512
size256_field,observed,specter2,biobert,50,0.9303152698207772,0.9301785448151728,0.9245450214129498,0.9366778897076331,0.9236950837445371,0.9382189879375671
size256_field,observed,specter2,simcse,50,0.9497519792311613,0.9501882906137782,0.9447310309246143,0.9537424787676289,0.9437095321825608,0.9544363159148105
size256_field,observed,scincl,scibert,50,0.9537106319552905,0.9537094427292192,0.9490010446452012,0.9576506122072577,0.9476187484599401,0.958023246991362
size256_field,observed,scincl,bert,50,0.928686772217871,0.929075704456327,0.9242112475653612,0.9325731352940007,0.9231166127674783,0.932656473777168
size256_field,observed,scincl,mpnet,50,0.9484944068163164,0.9485390497905779,0.9452652332182448,0.9519925689351625,0.9418033335182658,0.9541907135250405
size256_field,observed,scincl,minilm,50,0.9502396534392186,0.9502714862291151,0.9457739109764854,0.9548802080400539,0.9455621986961483,0.955653019749044
size256_field,observed,scincl,pubmedbert,50,0.9084592706752358,0.9081480816947027,0.899342149831779,0.9198696900592429,0.8982017016005137,0.9214930189225207
size256_field,observed,scincl,biobert,50,0.9263221572314838,0.9257434446125383,0.920963466581846,0.933069101351997,0.9183259471627458,0.9350985147986816
size256_field,observed,scincl,simcse,50,0.9498387233578777,0.9502481634370541,0.9442902347627872,0.9537773483767152,0.9427656038956408,0.9538555585499149
size256_field,observed,scibert,bert,50,0.9714617942731529,0.9716837643541687,0.9687443143155385,0.9738490690214486,0.9684506489108342,0.9743880555615061
size256_field,observed,scibert,mpnet,50,0.9293058000836467,0.9291513089219907,0.9221650044049174,0.9354671797845512,0.9207338233474847,0.9357049052597126
size256_field,observed,scibert,minilm,50,0.9371929485287838,0.9374666442064896,0.93137647720905,0.942276397231018,0.9298228425253009,0.943644708300458
size256_field,observed,scibert,pubmedbert,50,0.9623020936739186,0.9621652236788033,0.9591047526139405,0.9663529644827435,0.9581765357917281,0.9666259065882653
size256_field,observed,scibert,biobert,50,0.970665600326665,0.9709068831750562,0.9677888849522538,0.9744791985043085,0.9667811279350758,0.9753029570539294
size256_field,observed,scibert,simcse,50,0.9822773805950757,0.9822273652672713,0.9803431945472578,0.9842864725195174,0.9800383936041187,0.9856329733141981
size256_field,observed,bert,mpnet,50,0.9224259430614,0.9227114820681294,0.9171451296850044,0.9274517300529259,0.9160786980529618,0.9279729722135736
size256_field,observed,bert,minilm,50,0.9124796175072097,0.9126809757247123,0.9072584841752038,0.9186659228039565,0.9035258967787029,0.9194517042535059
size256_field,observed,bert,pubmedbert,50,0.9477872817264954,0.9476984455265383,0.9423290321276788,0.9520511058568093,0.9408163084515577,0.9527750447882118
size256_field,observed,bert,biobert,50,0.9612362032068611,0.9612713959739396,0.958388144152538,0.9644825250628009,0.9575338190490096,0.9647341201527994
size256_field,observed,bert,simcse,50,0.9673641284931991,0.9675440124017767,0.964914665659156,0.9699167564931904,0.9642688624890635,0.9722872218807612
size256_field,observed,mpnet,minilm,50,0.9831516491354313,0.9832921996623707,0.9816889249076933,0.9844389289623197,0.9807946304183863,0.9845769721370777
size256_field,observed,mpnet,pubmedbert,50,0.875298125463835,0.8742356112009833,0.8670012600505168,0.8870417002721558,0.8666583435505367,0.8890690410962169
size256_field,observed,mpnet,biobert,50,0.9000092416720878,0.9000423138710977,0.8929247730794572,0.908016474107923,0.8926686619059013,0.9086810990446135
size256_field,observed,mpnet,simcse,50,0.9264804612630239,0.9268208306261971,0.9209326283943786,0.9305029570040746,0.9176454070278884,0.9337152355327698
size256_field,observed,minilm,pubmedbert,50,0.8778822996468219,0.8778868246882342,0.8701512937151776,0.890513696133775,0.8696542077855189,0.8925046471310495
size256_field,observed,minilm,biobert,50,0.9021160040758047,0.9018067914288243,0.8954959389980989,0.9106682504103176,0.8950503609083523,0.9115561949692708
size256_field,observed,minilm,simcse,50,0.9292942786459257,0.9289337155091149,0.9228162746131789,0.933827331381384,0.9201668503565786,0.9342579030361684
size256_field,observed,pubmedbert,biobert,50,0.9885961773018344,0.988605010360412,0.9871079241846429,0.9900401909737931,0.987000518886297,0.9906843382229116
size256_field,observed,pubmedbert,simcse,50,0.9539411451648132,0.9540711260578155,0.9487544857936206,0.9582251309761953,0.945958007078392,0.9592276336778072
size256_field,observed,biobert,simcse,50,0.9649716057633475,0.9651568092473426,0.96056588581261,0.9681842016915974,0.9603513651812886,0.9682887591566565
size256_field,random,specter,specter2,50,0.7142445243117227,0.7125359017546358,0.652453876040266,0.7826452213782068,0.6231919876650618,0.7908023043157686
size256_field,random,specter,scincl,50,0.7642369741841842,0.7676452701763261,0.7075534121177184,0.8437654595249999,0.6876586982166315,0.8461898368276634
size256_field,random,specter,scibert,50,0.5771537531345762,0.5706362305158326,0.46757711646299877,0.6783935924959459,0.4473073750916575,0.7254872447986371
size256_field,random,specter,bert,50,0.5996932491503383,0.6054309849955629,0.4663712832714584,0.7015769549807057,0.4624009152877244,0.7132064109700909
size256_field,random,specter,mpnet,50,0.693185472691495,0.6993646323847906,0.6125034615208376,0.7724874199089776,0.5803918076373141,0.7997306180295627
size256_field,random,specter,minilm,50,0.6343879868069074,0.6318209032273583,0.5540890831886326,0.7122887838443632,0.5438505168498503,0.7331918861731725
size256_field,random,specter,pubmedbert,50,0.5464285088541642,0.5541133606860524,0.4314666768319336,0.6625897174522896,0.4144069229580328,0.6646585879321794
size256_field,random,specter,biobert,50,0.5709078884518882,0.5770766907816063,0.43308346435302164,0.6821422870492498,0.41466898320602497,0.7009229968951196
size256_field,random,specter,simcse,50,0.5793578206018233,0.5789161550006441,0.48052408650334655,0.694990123641153,0.4367501073165678,0.7023052268626033
size256_field,random,specter2,scincl,50,0.7910257184767605,0.7984404436858951,0.7155770550567175,0.8462912005374899,0.6904252361074962,0.8679732737750705
size256_field,random,specter2,scibert,50,0.5832342839595014,0.5724302056309017,0.4841042191560098,0.6904251171293272,0.45516433783536187,0.7039128355078693
size256_field,random,specter2,bert,50,0.5905271819316227,0.5979778223440195,0.46197995168455047,0.693745431406166,0.4246378446905995,0.7605238327153394
size256_field,random,specter2,mpnet,50,0.6805586414867457,0.678058187438235,0.5994300835962875,0.755403756999314,0.5767922850529199,0.7893527567778273
size256_field,random,specter2,minilm,50,0.6152655036832106,0.6090532765155623,0.5225778668790729,0.713935741403846,0.5205209968414438,0.7316319752791892
size256_field,random,specter2,pubmedbert,50,0.5426789014750446,0.5362616058321398,0.414271667563863,0.6549760357474133,0.4006560225741371,0.699697328797478
size256_field,random,specter2,biobert,50,0.5669678249152317,0.5740371564627305,0.43843961381323876,0.7087788954595662,0.43314547313778007,0.7565908071600687
size256_field,random,specter2,simcse,50,0.553418586167682,0.5606270930334638,0.43053199003138537,0.6570732385257547,0.4161104135033574,0.7415291157582022
size256_field,random,scincl,scibert,50,0.5605099861775082,0.5586151340533487,0.43461428819623504,0.6872164454164809,0.4088841535641685,0.6981180872719732
size256_field,random,scincl,bert,50,0.6028824181291391,0.6097585646170877,0.48853092881287635,0.7084259556671783,0.4673827822753934,0.7154349123776325
size256_field,random,scincl,mpnet,50,0.7030467111630937,0.7024475138219752,0.6299055230431967,0.7689271162959944,0.6209282229929288,0.7904901497612623
size256_field,random,scincl,minilm,50,0.642547373474413,0.6362524335731995,0.552822661789028,0.7216261359855518,0.540319408072533,0.7377204228437241
size256_field,random,scincl,pubmedbert,50,0.5356516605556939,0.5282005933549361,0.405171312540487,0.6686084175757506,0.3871422628234488,0.6918917441236462
size256_field,random,scincl,biobert,50,0.5649652834156463,0.5690002950434738,0.41208846579854425,0.6747233656170308,0.3863858250258825,0.734351832709712
size256_field,random,scincl,simcse,50,0.5700894775347929,0.5630926908389281,0.450162306601524,0.6771623422382856,0.41971075428274973,0.6935961682611137
size256_field,random,scibert,bert,50,0.7154086005559038,0.7173655339544132,0.6079591348876977,0.8026841850505669,0.6035330209224659,0.8259862124575739
size256_field,random,scibert,mpnet,50,0.5164346096668349,0.5127826000149961,0.39138580205466766,0.6610098243765511,0.38681677109816603,0.6674657669057205
size256_field,random,scibert,minilm,50,0.47571655490232795,0.47485056679855386,0.364492304562111,0.6210946565902807,0.3457639475820236,0.6839914194298734
size256_field,random,scibert,pubmedbert,50,0.8287757363789544,0.8334555483204348,0.7594223582233427,0.8907482506944284,0.7562890201259345,0.8934542266433358
size256_field,random,scibert,biobert,50,0.817764952983052,0.8196142695970434,0.7633541222095661,0.8729320596700221,0.756994007892884,0.8806353509699141
size256_field,random,scibert,simcse,50,0.6402225635289284,0.6389423837341136,0.5383545338390067,0.725371391704121,0.5308932915148339,0.7345568425587781
size256_field,random,bert,mpnet,50,0.5695634774042342,0.5722171743161371,0.4453747271885774,0.6688990201242788,0.43225208518761365,0.7334135248011064
size256_field,random,bert,minilm,50,0.537592725101305,0.5543694619212298,0.41451816015025145,0.631662664469393,0.38072711470146586,0.7127544838009271
size256_field,random,bert,pubmedbert,50,0.7446644260709182,0.7351779459028189,0.660096808206836,0.8250769229551778,0.6394084212411109,0.8355131311097367
size256_field,random,bert,biobert,50,0.775079548145897,0.7750916520392919,0.6880216855217477,0.8529859872907479,0.6787007804737124,0.8552377773363148
size256_field,random,bert,simcse,50,0.8118334903358492,0.8105503876683107,0.7514843292602537,0.8606079219842419,0.7403198090797232,0.863450986580981
size256_field,random,mpnet,minilm,50,0.7547689829476875,0.753868177109367,0.6921853619125917,0.8391728701104402,0.6913466292155002,0.8555482949043304
size256_field,random,mpnet,pubmedbert,50,0.4856173901033037,0.4889865775420916,0.3757788768765447,0.6461719239324705,0.3740849548266915,0.6658631877669526
size256_field,random,mpnet,biobert,50,0.5170656350984357,0.526153430301499,0.4023782004533346,0.650615917393592,0.3509349680826032,0.7033495383604497
size256_field,random,mpnet,simcse,50,0.5497796887834948,0.5545087898653106,0.41174217837107474,0.6566835163051499,0.39620126246842746,0.7251395372945849
size256_field,random,minilm,pubmedbert,50,0.44736075248828533,0.44933170599917677,0.3433259096346756,0.5831153347032745,0.3217080213017208,0.6257425495005865
size256_field,random,minilm,biobert,50,0.47894965570745923,0.4836881838190572,0.32190017264007004,0.5843248910629932,0.2945054219684597,0.6724274299628106
size256_field,random,minilm,simcse,50,0.5335279761041795,0.539546006841463,0.42687965852718185,0.642834611114874,0.41017398958662743,0.7235478884155833
size256_field,random,pubmedbert,biobert,50,0.8664880450780842,0.8710079567878276,0.8280985863860045,0.9126559709368179,0.8086468203977002,0.9198372657215081
size256_field,random,pubmedbert,simcse,50,0.6546708844613813,0.6526890500026326,0.5661090766866145,0.7441410989053021,0.5535754055244212,0.7557774874943863
size256_field,random,biobert,simcse,50,0.6720093207818673,0.6722276852323594,0.5995089502111391,0.756054898770071,0.5807133090164943,0.7696054932307708
size256_subfield183,observed,specter,specter2,50,0.940377084930821,0.9404409479894837,0.939524102385812,0.9412080611120184,0.9394048869322684,0.9414937390327721
size256_subfield183,observed,specter,scincl,50,0.9567823299103485,0.956779282481745,0.9561216102694393,0.9573994747354753,0.9560822512895598,0.957417059232686
size256_subfield183,observed,specter,scibert,50,0.9100808125928945,0.909878443614367,0.9082153113266923,0.9123070180770694,0.9077553721512975,0.9126161135247606
size256_subfield183,observed,specter,bert,50,0.8604817653084369,0.8604556696155403,0.8585964953371009,0.8623672704772877,0.8584485971985562,0.86248558788898
size256_subfield183,observed,specter,mpnet,50,0.9328051875571518,0.9327809306960868,0.9314520427882819,0.9338423188843756,0.9308047677182008,0.9338724589325503
size256_subfield183,observed,specter,minilm,50,0.9347949060784415,0.9348186280805075,0.9336637094553918,0.9359632322145739,0.9324574695495105,0.9361567164952516
size256_subfield183,observed,specter,pubmedbert,50,0.8406749898848817,0.8407497146354961,0.8381076600539097,0.8433168561763746,0.8378171325312157,0.8434749566116753
size256_subfield183,observed,specter,biobert,50,0.8613484073971298,0.8612538910044409,0.8591693782764994,0.8633961072631621,0.8591565327627458,0.8641252279530267
size256_subfield183,observed,specter,simcse,50,0.8998005518601417,0.8998265067415552,0.8979974933758521,0.9015041265182637,0.8970446289276208,0.9020355501552906
size256_subfield183,observed,specter2,scincl,50,0.9660036980906028,0.9659767870328919,0.9654888909541838,0.9664966023696705,0.9653029775757667,0.9666847374868073
size256_subfield183,observed,specter2,scibert,50,0.9278888889094941,0.9279357422526562,0.9263141051045654,0.929296014186806,0.9256426773371399,0.9293846709315453
size256_subfield183,observed,specter2,bert,50,0.9035534528333831,0.9035150884638796,0.9018876539350364,0.9048250487136208,0.9013963470581082,0.9052816095545746
size256_subfield183,observed,specter2,mpnet,50,0.9411602734524364,0.9411506637614238,0.940157004124579,0.9421146182170864,0.9401240766765749,0.9422767683096633
size256_subfield183,observed,specter2,minilm,50,0.9332340657021875,0.9330911653872107,0.9323476315193353,0.9342320756527621,0.9322019233025743,0.935316487875734
size256_subfield183,observed,specter2,pubmedbert,50,0.877554489003961,0.8776979289210578,0.8748418124645809,0.8799459236901792,0.8742881052515982,0.8805596564702541
size256_subfield183,observed,specter2,biobert,50,0.8978064208197337,0.8977678082576799,0.8959572299623919,0.9001877684897375,0.8944533787894706,0.9011237234988085
size256_subfield183,observed,specter2,simcse,50,0.9216475642463757,0.921725622341741,0.9202601459846377,0.9234147765563149,0.9201135728177874,0.9236451359583513
size256_subfield183,observed,scincl,scibert,50,0.9204047699980081,0.9203438945954736,0.9186991233095855,0.9224146586512935,0.9184969595816435,0.9227237513763218
size256_subfield183,observed,scincl,bert,50,0.8867100557704609,0.8865302460314339,0.8847697020478259,0.8883608215506674,0.8846516314532894,0.8887579310595138
size256_subfield183,observed,scincl,mpnet,50,0.9405988814272136,0.9406394672751106,0.9395597562032268,0.941662055249459,0.9393088285834503,0.941803078439649
size256_subfield183,observed,scincl,minilm,50,0.9391768565785309,0.9391964429486743,0.9380147037338126,0.9400802936506157,0.93757440761667,0.9407730171824883
size256_subfield183,observed,scincl,pubmedbert,50,0.8690082601751636,0.8691540110007352,0.8668589986823801,0.8715999085880002,0.8666464437904344,0.8720100121531853
size256_subfield183,observed,scincl,biobert,50,0.8869470740410133,0.886848689969471,0.8850468355042741,0.8892304814120741,0.8843256885691435,0.8893776736217253
size256_subfield183,observed,scincl,simcse,50,0.9173633239293195,0.9172549151870333,0.9160822606488535,0.9185744377040359,0.9158242078256741,0.9187892676519244
size256_subfield183,observed,scibert,bert,50,0.9579453332912631,0.9579442656593374,0.9570828262504634,0.9588686181193925,0.9567743667596994,0.9590502364906316
size256_subfield183,observed,scibert,mpnet,50,0.8923308453523964,0.8923939159567893,0.8899874809616601,0.8943191614513802,0.8896807952945094,0.8944751599700841
size256_subfield183,observed,scibert,minilm,50,0.8961410185151606,0.8960966438502771,0.8938208228384323,0.8986079255087781,0.8937838736481275,0.8989663306653247
size256_subfield183,observed,scibert,pubmedbert,50,0.9642341994412988,0.9642342728615898,0.9632199837137772,0.9652949093040452,0.9630226482652008,0.9655019818089204
size256_subfield183,observed,scibert,biobert,50,0.9685819177710792,0.9685354490188101,0.9672841793062606,0.9697153343457856,0.966937001898119,0.9699985916988652
size256_subfield183,observed,scibert,simcse,50,0.9690118435174248,0.9690144886380707,0.9675591908194072,0.9700281811718551,0.9674187173521117,0.9702821815370101
size256_subfield183,observed,bert,mpnet,50,0.8693505760375507,0.8695131352551395,0.8671887218498523,0.8711741037059992,0.866850791287747,0.8713665399600622
size256_subfield183,observed,bert,minilm,50,0.8590643763246141,0.8590661505556536,0.8565844560908908,0.8612030372539669,0.8564009115047473,0.8614248892094903
size256_subfield183,observed,bert,pubmedbert,50,0.9503944857885975,0.9504601738292706,0.9490053093804827,0.9518128294065825,0.9486295242575439,0.9518755125791434
size256_subfield183,observed,bert,biobert,50,0.9545258418876945,0.9545697007367526,0.953247687423246,0.9556159628884343,0.9527634117231636,0.9560439281600952
size256_subfield183,observed,bert,simcse,50,0.9617029222038478,0.9617746674145123,0.9605939516155941,0.9625436284549056,0.9603435955639127,0.9625575688370137
size256_subfield183,observed,mpnet,minilm,50,0.98025554803774,0.9802746783395806,0.9799035154609429,0.9806184218493248,0.9798669919355526,0.9807014312178876
size256_subfield183,observed,mpnet,pubmedbert,50,0.8316664938888971,0.8315671234979426,0.8285329777788218,0.8342942005024033,0.8281827471444841,0.8346533099422032
size256_subfield183,observed,mpnet,biobert,50,0.8521727961598151,0.852085669070219,0.8498011714113203,0.8550328866324969,0.849055308329518,0.8552931118137763
size256_subfield183,observed,mpnet,simcse,50,0.8955056940519838,0.8955433124031225,0.893944599419162,0.8968409932576955,0.8938133503432998,0.897395594138749
size256_subfield183,observed,minilm,pubmedbert,50,0.8316013897665077,0.8315383381870171,0.828693979361777,0.8342357421089582,0.8281102419497522,0.8344644435648931
size256_subfield183,observed,minilm,biobert,50,0.853078864597507,0.8530349111170459,0.8510967024262834,0.8555386617310362,0.8504471081605318,0.8558399686112502
size256_subfield183,observed,minilm,simcse,50,0.8969766368428849,0.8969743000454691,0.8954146020081959,0.8982517082555053,0.8952483579684057,0.8985418079602366
size256_subfield183,observed,pubmedbert,biobert,50,0.9848072952266329,0.984840829179261,0.9843201173041258,0.9854007109841,0.9840792151405722,0.9854430239662569
size256_subfield183,observed,pubmedbert,simcse,50,0.9471365633857564,0.9472371382075291,0.9453653510855122,0.9485182627436052,0.9453386204310498,0.9493371444042343
size256_subfield183,observed,biobert,simcse,50,0.9518185626893851,0.9519201963813322,0.9499773522280657,0.95314214462255,0.9498024189884919,0.9543830628262223
size256_subfield183,random,specter,specter2,50,0.7259326963886343,0.7252330305263327,0.7017057937597225,0.7523364166617456,0.6962380594945595,0.7528156851435794
size256_subfield183,random,specter,scincl,50,0.7740304091216315,0.7718019197980318,0.7528400715992966,0.7950598409850457,0.7479757440640865,0.8031163827428164
size256_subfield183,random,specter,scibert,50,0.5847208165170417,0.5889669580332326,0.5448550174574722,0.6101544545812054,0.5432088070759817,0.6181291626788185
size256_subfield183,random,specter,bert,50,0.6169944159583944,0.6208856946787349,0.5832100016422769,0.6453987523828045,0.5768346833309169,0.6505442353713169
size256_subfield183,random,specter,mpnet,50,0.7014563636763342,0.7018444216316377,0.6770022721546934,0.7230282968054912,0.6736010014862468,0.7346752384770404
size256_subfield183,random,specter,minilm,50,0.6317470708229675,0.633772833406713,0.6056008238727844,0.6626068008433905,0.5911492779044458,0.6680683166567143
size256_subfield183,random,specter,pubmedbert,50,0.5620349516083516,0.5646128957656188,0.5177001950049828,0.5929319615037708,0.5149540250924032,0.5979195148080253
size256_subfield183,random,specter,biobert,50,0.5933045298117865,0.5964408431114399,0.5537213201901008,0.6199509564153984,0.5403579207734475,0.6214996562265217
size256_subfield183,random,specter,simcse,50,0.5819162391194663,0.5846520375008075,0.5424139222819447,0.6094758069449058,0.5337312546956373,0.6172314652040491
size256_subfield183,random,specter2,scincl,50,0.7964082953686055,0.796719259506621,0.7786156800759942,0.8145393826291312,0.7773828004249255,0.8182371895793634
size256_subfield183,random,specter2,scibert,50,0.5774247055230977,0.5818398335071453,0.544299875477684,0.6053501329373844,0.5253487546033342,0.6132530936232637
size256_subfield183,random,specter2,bert,50,0.6016134953402563,0.60003836517063,0.5662010331432608,0.6345886373822645,0.5533726477663599,0.6392244711495556
size256_subfield183,random,specter2,mpnet,50,0.6906169274020246,0.6891381412042471,0.6698900951814956,0.7169342308182607,0.6666226505817164,0.7202483995873211
size256_subfield183,random,specter2,minilm,50,0.6150106336795311,0.6123824795617956,0.5918018970562219,0.6515777719582404,0.5845670951992702,0.6527089094077988
size256_subfield183,random,specter2,pubmedbert,50,0.5434911867423737,0.5461540674779617,0.5039391144345543,0.5789721555040817,0.49961972395203447,0.5825881431189148
size256_subfield183,random,specter2,biobert,50,0.5817566435948334,0.579942202132679,0.5451618469168715,0.6118629249528649,0.5334279352611281,0.615342338129179
size256_subfield183,random,specter2,simcse,50,0.5563711018224126,0.5594034650398565,0.521924660193143,0.5904332593766451,0.5154307354263902,0.5930769383246337
size256_subfield183,random,scincl,scibert,50,0.5535769993201183,0.5519500870268348,0.5176576972160615,0.5821920010373581,0.5073904655108165,0.5912581176057478
size256_subfield183,random,scincl,bert,50,0.6199297524911522,0.6192334029415181,0.5851243840063977,0.6521418013338217,0.5768048108432305,0.6549856104913339
size256_subfield183,random,scincl,mpnet,50,0.7099654420870816,0.7103336866064914,0.6892582172606672,0.7332416597596731,0.6857553982719653,0.7349601135467101
size256_subfield183,random,scincl,minilm,50,0.6413438985498753,0.6429985409724446,0.6173311128477021,0.6645183588898936,0.6066335748388185,0.6767546213507779
size256_subfield183,random,scincl,pubmedbert,50,0.538813041326462,0.5383014582720616,0.5055076426550307,0.5714950449078381,0.49923270456604546,0.5730396320828361
size256_subfield183,random,scincl,biobert,50,0.5776142592626725,0.576792758712394,0.5384511427445148,0.6083009807796436,0.5299430284460664,0.6157754639429165
size256_subfield183,random,scincl,simcse,50,0.5786912021908378,0.5824133426686883,0.5413891607821189,0.6067813498228034,0.5405117042056677,0.6154842099889558
size256_subfield183,random,scibert,bert,50,0.7081208319864588,0.7088621212095777,0.6717383766855393,0.7426206245823813,0.6681712864508849,0.7451238176675237
size256_subfield183,random,scibert,mpnet,50,0.5086362272000583,0.5067332741383825,0.47751635587838975,0.5392663729855186,0.46579384201667035,0.5426318761067553
size256_subfield183,random,scibert,minilm,50,0.4522867759663548,0.4541700859894529,0.4122875711455105,0.4871631832785951,0.4051979406565163,0.4905386541880613
size256_subfield183,random,scibert,pubmedbert,50,0.8458953859319074,0.8469617992637037,0.8300693816621573,0.8608012641657515,0.8289518136304,0.8624297652209372
size256_subfield183,random,scibert,biobert,50,0.8283732805595051,0.8291135878353968,0.8139716807384719,0.8462669851711193,0.8054731370188982,0.8487421157088866
size256_subfield183,random,scibert,simcse,50,0.6139562908511437,0.6149940168296606,0.5718030062783453,0.6450322491990563,0.5712101759040312,0.6550928240480502
size256_subfield183,random,bert,mpnet,50,0.5731491052495207,0.5761989631614362,0.5427591049130779,0.6059394744054986,0.5245095303232467,0.6092706329739603
size256_subfield183,random,bert,minilm,50,0.5325255104498469,0.5327162037479554,0.4908232908704366,0.5639317248040056,0.47872743938314705,0.5773295412916483
size256_subfield183,random,bert,pubmedbert,50,0.7428920433889123,0.7439776063361643,0.7030113530209313,0.7785238790785425,0.6948761574382346,0.7884846698425166
size256_subfield183,random,bert,biobert,50,0.7850668268375238,0.7839304606751489,0.7589188000135678,0.8139700744561148,0.7536732537931619,0.8152003335033746
size256_subfield183,random,bert,simcse,50,0.808966924521711,0.8076918870596301,0.7891205114705169,0.8328982121518984,0.7840735150224422,0.8360969560698344
size256_subfield183,random,mpnet,minilm,50,0.7510272217531933,0.7505883166399587,0.7317473662533245,0.7699300472705757,0.7312270764317721,0.7722271644610771
size256_subfield183,random,mpnet,pubmedbert,50,0.4868588834438347,0.48814451197759356,0.4550433625906041,0.5200286078384683,0.45276239611195923,0.5393681542773583
size256_subfield183,random,mpnet,biobert,50,0.5272466801478297,0.5301317960214678,0.4997978857755579,0.5588121491025269,0.4949890130080092,0.5634104026109252
size256_subfield183,random,mpnet,simcse,50,0.5558464599325523,0.5587190457589066,0.5294434362330112,0.580530994995693,0.5229126382489401,0.5849375005008387
size256_subfield183,random,minilm,pubmedbert,50,0.43068057916215347,0.43015533637145503,0.39456943375834197,0.47290919754534716,0.3765438452659055,0.48233869439864047
size256_subfield183,random,minilm,biobert,50,0.47513380096257835,0.4753867287921121,0.4410860672438978,0.506693837832064,0.4358342370028971,0.5153249386605647
size256_subfield183,random,minilm,simcse,50,0.5380357224445202,0.5394251869164197,0.507448284901213,0.5652914778114233,0.4937069639480904,0.5786784096084646
size256_subfield183,random,pubmedbert,biobert,50,0.8741515701781526,0.8738404928403236,0.8583090071782795,0.8856745663242312,0.8574741284855472,0.8934309554683924
size256_subfield183,random,pubmedbert,simcse,50,0.6331269816142597,0.632754249861035,0.5907202746941079,0.6686239304213286,0.5800242541260595,0.6712377101073661
size256_subfield183,random,biobert,simcse,50,0.6657536077561843,0.6660130080757194,0.6330210347997975,0.6954229030169004,0.6215077993482161,0.7008664917844009
size512_field,observed,specter,specter2,50,0.9611599705057994,0.9611653498286206,0.9589419482864433,0.9632819133075687,0.9585728082753914,0.963821452267819
size512_field,observed,specter,scincl,50,0.9676033195102623,0.967592568688411,0.96560307789097,0.9693650585648514,0.9648815478230157,0.9695549707466607
size512_field,observed,specter,scibert,50,0.9407075130737492,0.9402423262791972,0.9369752834012285,0.945679992009313,0.9361906176073711,0.9460167403654544
size512_field,observed,specter,bert,50,0.9034356062562411,0.9033990095510793,0.8997598522461125,0.9066026558665559,0.8987935089979824,0.9072987639341935
size512_field,observed,specter,mpnet,50,0.953494136179212,0.9535028138252661,0.9507918745624686,0.9565737110422923,0.9504454155169488,0.9571881851249036
size512_field,observed,specter,minilm,50,0.9587882005598115,0.9587643177400289,0.9559523005863403,0.9627812777951584,0.9550754324815599,0.9628195046247044
size512_field,observed,specter,pubmedbert,50,0.8714850329792935,0.8712510111740552,0.8636953179326087,0.8782417711204864,0.8605500657974277,0.8788863042521358
size512_field,observed,specter,biobert,50,0.8982830404368681,0.8987676495523228,0.8923210471356258,0.9033692192189255,0.8919387181827723,0.9050142572917969
size512_field,observed,specter,simcse,50,0.9349035419892868,0.9351087372990888,0.9310613076711576,0.9381490689635597,0.9302846759326312,0.9387753762548967
size512_field,observed,specter2,scincl,50,0.9745919672104195,0.974580222885864,0.9734281248011775,0.9759618136679501,0.9733420663079423,0.9761389648057013
size512_field,observed,specter2,scibert,50,0.9595169898548188,0.9593919278275114,0.955944101344275,0.9639341089251808,0.955600481290549,0.9658502573873277
size512_field,observed,specter2,bert,50,0.9416209784824798,0.9417987984600569,0.9387460730619026,0.9439104026085922,0.9386016930965588,0.9442023964611238
size512_field,observed,specter2,mpnet,50,0.9636504788471693,0.963647174998786,0.9621228185211786,0.9657595534619148,0.9609839116799698,0.9662548239998747
size512_field,observed,specter2,minilm,50,0.9563661368804312,0.9566243442853676,0.9540773891992304,0.9586192676973481,0.9529088441264962,0.9588018868274779
size512_field,observed,specter2,pubmedbert,50,0.9087309220366437,0.9089295222247047,0.9036566529836326,0.9160012151155832,0.9028481792170604,0.9177583613049654
size512_field,observed,specter2,biobert,50,0.9316006083845287,0.9313527125624814,0.9279786010967148,0.93591220069993,0.9261362765362053,0.9369889923958163
size512_field,observed,specter2,simcse,50,0.9511306567502583,0.9510276268034513,0.9471471392457532,0.9546272283559549,0.9467650738481626,0.9549767335202324
size512_field,observed,scincl,scibert,50,0.9549847728461083,0.9549465735097409,0.9516168453464074,0.9588427822574348,0.9506297825173328,0.9597047067264575
size512_field,observed,scincl,bert,50,0.9293620289550436,0.9292907195005068,0.925327043055027,0.9326992841042572,0.9250543621647063,0.9333339982446537
size512_field,observed,scincl,mpnet,50,0.9494972247238634,0.9496548724042895,0.9463482422784135,0.9518015824897463,0.9458839216137039,0.9521951995146121
size512_field,observed,scincl,minilm,50,0.9513096871261688,0.951236671047295,0.9488726847891791,0.953819038366354,0.9487763168586978,0.9546248791099167
size512_field,observed,scincl,pubmedbert,50,0.9101335419512023,0.9098202872098737,0.905337682046753,0.9173778049481783,0.9047055137241863,0.9186641175037369
size512_field,observed,scincl,biobert,50,0.9276909316030095,0.9276687539872404,0.9233927430779292,0.9331402711208417,0.9228802705550003,0.9337202857694581
size512_field,observed,scincl,simcse,50,0.9511213780625546,0.950988248362652,0.947606221757684,0.9548185069329076,0.9452525565833023,0.9556006061510823
size512_field,observed,scibert,bert,50,0.9723807919743706,0.9724532950175042,0.9697234525377485,0.9748179834889156,0.9688543426140643,0.9750258391267196
size512_field,observed,scibert,mpnet,50,0.931182252971596,0.9309060168920027,0.926013224807004,0.9375427095653471,0.9256692151773949,0.9377916145546475
