representation,metric,cutoff,field_a,field_b,model,direction,smallest_relative_difference,largest_relative_difference
global_centered,angle_p50,0.0,21,33,specter2,-1,-0.010956969290256904,-0.0010757885040466263
global_centered,angle_p50,0.0,21,33,scincl,0,-0.013699552510043303,0.0009806018306684342
global_centered,angle_p50,0.0,21,33,scibert,-1,-0.041637974142838485,-0.03217868579772609
global_centered,angle_p50,0.0,21,33,bert,-1,-0.05481390989984178,-0.043223217320334184
global_centered,angle_p50,0.0,21,33,mpnet,0,-0.001844314237597763,0.005465589555477123
global_centered,angle_p50,0.0,21,33,minilm,0,-0.002676025563180911,0.0040415483282406715
global_centered,angle_p50,0.0,21,33,pubmedbert,-1,-0.06528284190963851,-0.05540541868488415
global_centered,angle_p50,0.0,21,33,biobert,-1,-0.04163567521983848,-0.034244761890074034
global_centered,angle_p50,0.0,21,33,simcse,-1,-0.027098484551692986,-0.015552408823691336
global_centered,angle_p50,0.0,21,34,specter,-1,-0.02973569144841379,-0.015005552533189744
global_centered,angle_p50,0.0,21,34,specter2,-1,-0.03210071560235943,-0.023744098296059703
global_centered,angle_p50,0.0,21,34,scincl,-1,-0.033379723519333056,-0.01943344743596592
global_centered,angle_p50,0.0,21,34,scibert,-1,-0.03667295687087634,-0.02546797649997945
global_centered,angle_p50,0.0,21,34,bert,-1,-0.06982951650805654,-0.04818615847127476
global_centered,angle_p50,0.0,21,34,mpnet,-1,-0.05649013319644836,-0.04443336641332074
global_centered,angle_p50,0.0,21,34,minilm,-1,-0.056847804963534976,-0.04515730087337708
global_centered,angle_p50,0.0,21,34,pubmedbert,-1,-0.06735907451047944,-0.05232154394489061
global_centered,angle_p50,0.0,21,34,biobert,-1,-0.05430190945785069,-0.04070122612808753
global_centered,angle_p50,0.0,21,34,simcse,-1,-0.06099963852876119,-0.04250983536091517
global_centered,angle_p50,0.0,21,35,specter,-1,-0.20817621087390809,-0.18686081608591235
global_centered,angle_p50,0.0,21,35,specter2,-1,-0.1037825304900479,-0.09208713177549514
global_centered,angle_p50,0.0,21,35,scincl,-1,-0.21889756402084373,-0.20242927642541317
global_centered,angle_p50,0.0,21,35,scibert,-1,-0.09399333738718427,-0.08132573929206367
global_centered,angle_p50,0.0,21,35,bert,-1,-0.07983849755580927,-0.06262868491833938
global_centered,angle_p50,0.0,21,35,mpnet,-1,-0.1574958719251364,-0.146713995017943
global_centered,angle_p50,0.0,21,35,minilm,-1,-0.12990888631890704,-0.12085141580991385
global_centered,angle_p50,0.0,21,35,pubmedbert,-1,-0.11606664720584833,-0.10416425922228034
global_centered,angle_p50,0.0,21,35,biobert,-1,-0.11032180716518637,-0.0993205448723666
global_centered,angle_p50,0.0,21,35,simcse,-1,-0.09737568023088644,-0.08089090304467587
global_centered,angle_p50,0.0,21,36,specter,0,-0.005806920204283087,0.008852091967963039
global_centered,angle_p50,0.0,21,36,specter2,1,0.01622369305322874,0.025935401925556923
global_centered,angle_p50,0.0,21,36,scincl,1,0.017250560226760497,0.028913386357911262
global_centered,angle_p50,0.0,21,36,scibert,-1,-0.008890142039994378,-5.016081895491121e-05
global_centered,angle_p50,0.0,21,36,bert,-1,-0.03190099069867304,-0.017548530414977476
global_centered,angle_p50,0.0,21,36,mpnet,-1,-0.016319604825439867,-0.006371329918898337
global_centered,angle_p50,0.0,21,36,minilm,-1,-0.013901646591981355,-0.006209431761838997
global_centered,angle_p50,0.0,21,36,pubmedbert,0,-0.003948338043115293,0.0073213863087729335
global_centered,angle_p50,0.0,21,36,biobert,1,0.0009722829953546184,0.009615276763735567
global_centered,angle_p50,0.0,21,36,simcse,0,-0.010242584799136705,0.0007896117817909761
global_centered,angle_p50,0.0,22,23,specter,-1,-0.024892993953538854,-0.012694539203765452
global_centered,angle_p50,0.0,22,23,specter2,1,0.02089512126745683,0.027918321950028302
global_centered,angle_p50,0.0,22,23,scincl,-1,-0.016110875590662238,-0.005140578054455068
global_centered,angle_p50,0.0,22,23,scibert,1,0.02808644339521497,0.035545637862707764
global_centered,angle_p50,0.0,22,23,bert,1,0.07141199048008727,0.08841757353281954
global_centered,angle_p50,0.0,22,23,mpnet,-1,-0.009416258171278747,-0.003263611842051573
global_centered,angle_p50,0.0,22,23,minilm,-1,-0.015446767606414785,-0.00945065182583834
global_centered,angle_p50,0.0,22,23,pubmedbert,1,0.04815113967190848,0.058883717169873534
global_centered,angle_p50,0.0,22,23,biobert,1,0.03905090949408494,0.048280272011109356
global_centered,angle_p50,0.0,22,23,simcse,1,0.034520510335989824,0.045623829685258875
global_centered,angle_p50,0.0,22,24,specter,-1,-0.06433245665110078,-0.05309567213037792
global_centered,angle_p50,0.0,22,24,specter2,-1,-0.04400503628783857,-0.03615350263553776
global_centered,angle_p50,0.0,22,24,scincl,-1,-0.08873864237133726,-0.07962896321997188
global_centered,angle_p50,0.0,22,24,scibert,-1,-0.04279783582985397,-0.03368349915104622
global_centered,angle_p50,0.0,22,24,bert,-1,-0.1444880987085243,-0.12079683091966505
global_centered,angle_p50,0.0,22,24,mpnet,-1,-0.05861403954779951,-0.052505341291429565
global_centered,angle_p50,0.0,22,24,minilm,-1,-0.06253277791878943,-0.05723249430683587
global_centered,angle_p50,0.0,22,24,pubmedbert,-1,-0.057586453699575664,-0.041118240760879284
global_centered,angle_p50,0.0,22,24,biobert,-1,-0.06217278145732602,-0.048981824019932244
global_centered,angle_p50,0.0,22,24,simcse,-1,-0.057675882700007994,-0.04344502075144615
global_centered,angle_p50,0.0,22,25,specter,-1,-0.08693207758162906,-0.07139127235447863
global_centered,angle_p50,0.0,22,25,specter2,-1,-0.03637489825425957,-0.02555523842781043
global_centered,angle_p50,0.0,22,25,scincl,-1,-0.06927962946482957,-0.05902935965684505
global_centered,angle_p50,0.0,22,25,scibert,-1,-0.050466805929298,-0.04012472022889731
global_centered,angle_p50,0.0,22,25,bert,-1,-0.11069365800751954,-0.0890402588592274
global_centered,angle_p50,0.0,22,25,mpnet,-1,-0.06099094811887276,-0.053448465388045756
global_centered,angle_p50,0.0,22,25,minilm,-1,-0.04604669394045963,-0.03932298465508844
global_centered,angle_p50,0.0,22,25,pubmedbert,-1,-0.04381354322510331,-0.03009202083150584
global_centered,angle_p50,0.0,22,25,biobert,-1,-0.04722761253934182,-0.03516884702522771
global_centered,angle_p50,0.0,22,25,simcse,-1,-0.07129546868933394,-0.059024884120839276
global_centered,angle_p50,0.0,22,26,specter,-1,-0.08811231184369463,-0.06671942829027758
global_centered,angle_p50,0.0,22,26,specter2,-1,-0.03335054988137527,-0.01514123515253872
global_centered,angle_p50,0.0,22,26,scincl,-1,-0.06929163317477631,-0.04551355400893525
global_centered,angle_p50,0.0,22,26,scibert,-1,-0.06884908563627219,-0.0536819042125291
global_centered,angle_p50,0.0,22,26,bert,-1,-0.2019939357531586,-0.15637997110320603
global_centered,angle_p50,0.0,22,26,mpnet,-1,-0.01722573173340908,-0.010193691696820271
global_centered,angle_p50,0.0,22,26,minilm,-1,-0.022887155326957693,-0.016181320433500002
global_centered,angle_p50,0.0,22,26,pubmedbert,-1,-0.1422521390016722,-0.1110140492423778
global_centered,angle_p50,0.0,22,26,biobert,-1,-0.15801908341636003,-0.12550147643692222
global_centered,angle_p50,0.0,22,26,simcse,-1,-0.09028378367056791,-0.06925587330303737
global_centered,angle_p50,0.0,22,27,specter,0,-0.0003606455181003555,0.008762876106382324
global_centered,angle_p50,0.0,22,27,specter2,1,0.011758932092538397,0.019241498136315864
global_centered,angle_p50,0.0,22,27,scincl,0,-0.002964255257813187,0.006076575466960894
global_centered,angle_p50,0.0,22,27,scibert,0,-0.0011465803131491738,0.007522153503859286
global_centered,angle_p50,0.0,22,27,bert,-1,-0.04283188766657848,-0.02503444418617328
global_centered,angle_p50,0.0,22,27,mpnet,0,-0.00269166036466478,0.0019111617376234096
global_centered,angle_p50,0.0,22,27,minilm,-1,-0.009345832912412113,-0.004917785830930961
global_centered,angle_p50,0.0,22,27,pubmedbert,-1,-0.01613848024352802,-0.004461675141291396
global_centered,angle_p50,0.0,22,27,biobert,-1,-0.013910839851046422,-0.004697421751719748
global_centered,angle_p50,0.0,22,27,simcse,-1,-0.04040743535296591,-0.024046230801106856
global_centered,angle_p50,0.0,22,28,specter,-1,-0.02717620309749048,-0.01582751156639443
global_centered,angle_p50,0.0,22,28,specter2,-1,-0.02020115409864794,-0.010721717616934894
global_centered,angle_p50,0.0,22,28,scincl,-1,-0.026032571500419502,-0.015118450937417153
global_centered,angle_p50,0.0,22,28,scibert,0,-0.005631560665195682,0.005702069140442738
global_centered,angle_p50,0.0,22,28,bert,-1,-0.028320671795806253,-0.006999609408441844
global_centered,angle_p50,0.0,22,28,mpnet,-1,-0.03272133841766134,-0.025591149553032082
global_centered,angle_p50,0.0,22,28,minilm,-1,-0.03953456657664205,-0.03220125393882302
global_centered,angle_p50,0.0,22,28,pubmedbert,1,0.0016872571965388177,0.0170977110573011
global_centered,angle_p50,0.0,22,28,biobert,0,-0.0032284122862715507,0.008806061968612095
global_centered,angle_p50,0.0,22,28,simcse,-1,-0.025856392346005164,-0.011694066947419313
global_centered,angle_p50,0.0,22,29,specter,0,-0.003437754156827363,0.005553049977693186
global_centered,angle_p50,0.0,22,29,specter2,1,0.006484443859229026,0.014612007981508718
global_centered,angle_p50,0.0,22,29,scincl,-1,-0.01379432389668267,-0.005215658337059706
global_centered,angle_p50,0.0,22,29,scibert,1,0.014244350481860062,0.023235867868144314
global_centered,angle_p50,0.0,22,29,bert,1,0.029868772479728224,0.048579843012765814
global_centered,angle_p50,0.0,22,29,mpnet,-1,-0.02347536927175209,-0.017362344704516336
global_centered,angle_p50,0.0,22,29,minilm,-1,-0.017799175924131955,-0.012476061141378957
global_centered,angle_p50,0.0,22,29,pubmedbert,1,0.007118975105036704,0.022092517341149736
global_centered,angle_p50,0.0,22,29,biobert,1,0.016411446568445787,0.026836344662745877
global_centered,angle_p50,0.0,22,29,simcse,1,0.0008854933768332066,0.01352425257393062
global_centered,angle_p50,0.0,22,30,specter,-1,-0.020025001810249667,-0.01050883706365513
global_centered,angle_p50,0.0,22,30,specter2,-1,-0.030781953527983925,-0.022588599291343558
global_centered,angle_p50,0.0,22,30,scincl,-1,-0.04108683811223743,-0.03000382796047271
global_centered,angle_p50,0.0,22,30,scibert,1,0.002920240581346205,0.014394499804210946
global_centered,angle_p50,0.0,22,30,bert,0,-0.01829903948354629,0.004593917796302916
global_centered,angle_p50,0.0,22,30,mpnet,-1,-0.05926409597760863,-0.05045272468483916
global_centered,angle_p50,0.0,22,30,minilm,-1,-0.051886868143322856,-0.044995399106375275
global_centered,angle_p50,0.0,22,30,pubmedbert,1,0.008348405022929335,0.0209093869176793
global_centered,angle_p50,0.0,22,30,biobert,1,0.008293973515016142,0.020312634606830082
global_centered,angle_p50,0.0,22,30,simcse,0,-0.014126281094537063,0.0013117252788482458
global_centered,angle_p50,0.0,22,31,specter,-1,-0.05981272018738549,-0.049412276845530616
global_centered,angle_p50,0.0,22,31,specter2,-1,-0.029963219540975396,-0.0234649714091316
global_centered,angle_p50,0.0,22,31,scincl,-1,-0.09490723852899038,-0.08432774387984099
global_centered,angle_p50,0.0,22,31,scibert,-1,-0.05817868842009988,-0.049420204340570595
global_centered,angle_p50,0.0,22,31,bert,-1,-0.10847933890851214,-0.08291016833048184
global_centered,angle_p50,0.0,22,31,mpnet,-1,-0.05485890001429029,-0.04704313073775956
global_centered,angle_p50,0.0,22,31,minilm,-1,-0.049920408179802214,-0.041576414682630715
global_centered,angle_p50,0.0,22,31,pubmedbert,-1,-0.07359775638201657,-0.05597870737773024
global_centered,angle_p50,0.0,22,31,biobert,-1,-0.06857334399514899,-0.05327694940099128
global_centered,angle_p50,0.0,22,31,simcse,-1,-0.061460246551293105,-0.0438289279633686
global_centered,angle_p50,0.0,22,32,specter,-1,-0.0574377678609279,-0.0465603976670896
global_centered,angle_p50,0.0,22,32,specter2,-1,-0.03289922801991372,-0.026273755268182437
global_centered,angle_p50,0.0,22,32,scincl,-1,-0.0542886044583564,-0.043193497896417736
global_centered,angle_p50,0.0,22,32,scibert,-1,-0.018525602281408877,-0.009437591111367697
global_centered,angle_p50,0.0,22,32,bert,-1,-0.042705438051764986,-0.01915796474983773
global_centered,angle_p50,0.0,22,32,mpnet,-1,-0.03785984182069347,-0.03181022698566509
global_centered,angle_p50,0.0,22,32,minilm,-1,-0.03735062423127649,-0.031888573741409826
global_centered,angle_p50,0.0,22,32,pubmedbert,1,0.0009199116852426489,0.014590137383112448
global_centered,angle_p50,0.0,22,32,biobert,0,-0.006762114621511892,0.005176134324479703
global_centered,angle_p50,0.0,22,32,simcse,-1,-0.02872518269288661,-0.015815847695705015
global_centered,angle_p50,0.0,22,33,specter,-1,-0.0677842978755666,-0.050002758648731015
global_centered,angle_p50,0.0,22,33,specter2,-1,-0.03090722018592371,-0.020727942493947177
global_centered,angle_p50,0.0,22,33,scincl,-1,-0.048066404039403036,-0.03579063422031055
global_centered,angle_p50,0.0,22,33,scibert,-1,-0.0325408049881458,-0.022247802229076335
global_centered,angle_p50,0.0,22,33,bert,-1,-0.022503892168633213,-0.005196976774654356
global_centered,angle_p50,0.0,22,33,mpnet,-1,-0.024516707865644187,-0.01830009511622365
global_centered,angle_p50,0.0,22,33,minilm,-1,-0.02576578676487192,-0.019553206675079548
global_centered,angle_p50,0.0,22,33,pubmedbert,-1,-0.035625478298524714,-0.02083744874988415
global_centered,angle_p50,0.0,22,33,biobert,-1,-0.021032118594163887,-0.009303762812980013
global_centered,angle_p50,0.0,22,33,simcse,-1,-0.023902940737590132,-0.010258490520096681
global_centered,angle_p50,0.0,22,34,specter,-1,-0.05784314703531485,-0.04655087359265797
global_centered,angle_p50,0.0,22,34,specter2,-1,-0.050097015147768875,-0.04256442935165204
global_centered,angle_p50,0.0,22,34,scincl,-1,-0.06692961767410739,-0.05695117791563705
global_centered,angle_p50,0.0,22,34,scibert,-1,-0.02686060237171513,-0.017198841933421045
global_centered,angle_p50,0.0,22,34,bert,-1,-0.03158491156161231,-0.016545721188084193
global_centered,angle_p50,0.0,22,34,mpnet,-1,-0.07656907949813452,-0.06897107034807155
global_centered,angle_p50,0.0,22,34,minilm,-1,-0.07797072568100556,-0.06976999369782062
global_centered,angle_p50,0.0,22,34,pubmedbert,-1,-0.03591501256716072,-0.019990719406393055
global_centered,angle_p50,0.0,22,34,biobert,-1,-0.031741967257941976,-0.018455744650914863
global_centered,angle_p50,0.0,22,34,simcse,-1,-0.05345449712826224,-0.04116113541599389
global_centered,angle_p50,0.0,22,35,specter,-1,-0.2399194277386088,-0.21543617593031686
global_centered,angle_p50,0.0,22,35,specter2,-1,-0.12104313597658316,-0.11025216764658075
global_centered,angle_p50,0.0,22,35,scincl,-1,-0.2513326899840909,-0.23713564381213817
global_centered,angle_p50,0.0,22,35,scibert,-1,-0.0840001360553385,-0.0710005787646072
global_centered,angle_p50,0.0,22,35,bert,-1,-0.0454646639063723,-0.028527168999705633
global_centered,angle_p50,0.0,22,35,mpnet,-1,-0.18053645914787786,-0.16885314616978273
global_centered,angle_p50,0.0,22,35,minilm,-1,-0.15324244059474335,-0.14290322842590508
global_centered,angle_p50,0.0,22,35,pubmedbert,-1,-0.08587517196738964,-0.07011344875630751
global_centered,angle_p50,0.0,22,35,biobert,-1,-0.08984630201740966,-0.07497745769747886
global_centered,angle_p50,0.0,22,35,simcse,-1,-0.09231700372939118,-0.07943455865909485
global_centered,angle_p50,0.0,22,36,specter,-1,-0.036943764130642036,-0.022913305221243564
global_centered,angle_p50,0.0,22,36,specter2,0,-0.002367096700527166,0.0062195764763226715
global_centered,angle_p50,0.0,22,36,scincl,-1,-0.0170568415891309,-0.009330869940154862
global_centered,angle_p50,0.0,22,36,scibert,1,0.000131645670688403,0.009210376071746658
global_centered,angle_p50,0.0,22,36,bert,1,0.0033061198293374097,0.01820166495012558
global_centered,angle_p50,0.0,22,36,mpnet,-1,-0.038534141279515856,-0.03069280210840705
global_centered,angle_p50,0.0,22,36,minilm,-1,-0.035428460516699206,-0.029406858017475702
global_centered,angle_p50,0.0,22,36,pubmedbert,1,0.026037190537267718,0.03824617082870297
global_centered,angle_p50,0.0,22,36,biobert,1,0.022005415931712687,0.03354285208098903
