selection,omitted_field,mean_without,mean_change,largest_pair_change
2,30,0.9366273855940302,-0.002270177755743773,0.007085522972579583
2,31,0.9384883711356247,-0.0004091922141492664,0.0037327297055875786
2,32,0.9406218723540838,0.0017243090043100651,0.00853252333385246
2,33,0.934019779231438,-0.004877784118335963,0.012341813284840297
2,34,0.9382935193877082,-0.0006040439620656023,0.0048747988246898855
2,35,0.9429036296037555,0.004006066253981628,0.01589582212133256
2,36,0.93884408109279,-5.348225698371431e-05,0.0034030218620237918
3,11,0.9410809321207361,0.0020079501745897256,0.007027886042216713
3,12,0.9398601248474702,0.0007871429013236083,0.008729070776542058
3,13,0.9377167091950788,-0.0013562727510676813,0.006451159180423605
3,14,0.9365188868576508,-0.002554095088495867,0.005720888376710698
3,15,0.936812444833458,-0.002260537112688348,0.007363007023559742
3,16,0.9383160340173774,-0.000756947928768972,0.009122772823291103
3,17,0.9397948322819207,0.0007218503357743137,0.004917008166476222
3,18,0.9371998357471373,-0.001873146199009137,0.00467622271973811
3,19,0.9424516427302236,0.0033786607840772228,0.011375268986282938
3,20,0.9368214737014412,-0.0022515082447052926,0.006426012906596723
3,21,0.9394828235143838,0.00040984156823748266,0.005088617592939992
3,22,0.9391774436000702,0.00010446165392377823,0.002963640348087271
3,23,0.9426967913634668,0.0036238094173205006,0.014431183446241058
3,24,0.9382501391118916,-0.0008228428342551183,0.004917640351017827
3,25,0.9365468009837892,-0.002526180962357463,0.009459805066123872
3,26,0.9449558771716863,0.005882895225539881,0.01906770876219066
3,27,0.937798732405294,-0.0012742495408521546,0.004989428536894325
3,28,0.94228071015533,0.003207728209183449,0.011462452446634463
3,29,0.938729664588621,-0.00034331735752548306,0.0021809626366274815
3,30,0.9366773351926079,-0.0023956467535384547,0.008067807853680664
3,31,0.9394247487217694,0.0003517667756230722,0.00596705184773394
3,32,0.939610589863358,0.000537607917211575,0.006860513054071649
3,33,0.933521077992984,-0.00555190395316237,0.013126363946915909
3,34,0.9381300096670595,-0.0009429722790866969,0.005407069294357081
3,35,0.944378315642931,0.005305333696784527,0.020929371306538824
3,36,0.9388128363365105,-0.0002601456096357819,0.0033976338827443886
4,11,0.9426823476235291,0.0020301224160914895,0.006808222674808073
4,12,0.9424417239949474,0.0017894987875097306,0.011411728318401315
4,13,0.9404067293770968,-0.0002454958303408336,0.0062042434189323314
4,14,0.9376888361032444,-0.002963389104193117,0.005730249504472984
4,15,0.9377359516428039,-0.0029162735646338076,0.008651026196931366
4,16,0.939484230198645,-0.00116799500879245,0.009435167500266628
4,17,0.9413832172176515,0.0007309920102138884,0.004601186454213146
4,18,0.9387011388579742,-0.001951086349463539,0.005045964975799677
4,19,0.9431780827724533,0.0025258575650154657,0.009643177679957704
4,20,0.938121743853173,-0.0025304813542644847,0.006880835008977182
4,21,0.9408319185574803,0.0001796933500426941,0.004322605907309596
4,22,0.9408518449316167,0.00019961972417907375,0.0028577922804418066
4,23,0.9446794944834535,0.0040272692760160034,0.013860253174217796
4,24,0.9394527822884764,-0.001199442918961423,0.006107508739725986
4,25,0.9379833061440034,-0.0026689190634342297,0.008788447251948273
4,26,0.9480474868936201,0.00739526168618225,0.02541114696845226
4,27,0.9395790555811689,-0.0010731696262686514,0.005747150048337368
4,28,0.9439555789598725,0.0033033537524350255,0.013033636724505748
4,29,0.9397601778287449,-0.000892047378692694,0.004046719370235929
4,30,0.9383094241275207,-0.0023428010799170155,0.008020257941988906
4,31,0.9404388665378727,-0.0002133586695648621,0.003987494253833601
4,32,0.9414270279061436,0.0007748026987059343,0.006612924240379958
4,33,0.9353483978687616,-0.005303827338676108,0.012005520616660159
4,34,0.9406039938109719,-4.823139646557253e-05,0.0042080396696233535
4,35,0.9447516292148198,0.004099404007381969,0.015567794184076278
4,36,0.9401716742975329,-0.00048055090990502226,0.0041340394275740655
5,11,0.9386370506893188,0.0016963355487818997,0.006882395892391924
5,12,0.9400662476696217,0.0031255325290846588,0.017483998237903586
5,13,0.9353692906599184,-0.001571424480618417,0.006944546070383417
5,14,0.9335212838233109,-0.0034194313172263686,0.006549473302785769
5,15,0.9344093473514361,-0.002531367789100905,0.007027628655308926
5,16,0.9364928216358416,-0.0004478935046955944,0.009354688113603515
5,17,0.9376308676053033,0.0006901524647662915,0.0041402448849359175
5,18,0.9356261988096226,-0.0013145163309144195,0.0038289436954624945
5,19,0.9398525473362548,0.0029118321957178773,0.009331563885512373
5,20,0.9346337749624196,-0.0023069401781173845,0.005391367413801307
5,21,0.9374475981017676,0.0005068829612304038,0.003975176327275176
5,22,0.9368910202422549,-4.969489828215373e-05,0.0029270934412327643
5,23,0.9405633745360394,0.0036226593955026145,0.012279381978075321
5,24,0.9362670944660558,-0.0006736206744809891,0.005023734071185615
5,25,0.933679700847739,-0.0032610142927977383,0.010090073762625495
5,26,0.9438996563769565,0.006958941236419595,0.022626146465423824
5,27,0.9354413188040641,-0.0014993963364726395,0.00654996520020712
5,28,0.9405263473404005,0.0035856321998635225,0.014828818205881666
5,29,0.9359182192461547,-0.0010224958943820632,0.0048045649514898425
5,30,0.9350235553230636,-0.0019171598174733868,0.0064147535874806705
5,31,0.9365156604057158,-0.00042505473482121994,0.005046662029194571
5,32,0.9387318508184941,0.0017911356779571576,0.008113803947738973
5,33,0.9315773436913222,-0.005363371449214749,0.013138945622025222
5,34,0.9361131689742539,-0.0008275461662829405,0.005804513306845838
5,35,0.9408072121277553,0.0038664969872184225,0.01631512865563467
5,36,0.9362162054926508,-0.0007245096478859415,0.004388519412090064
6,11,0.9392397728672112,0.002234900614812238,0.009014163563258015
6,12,0.9391236179729023,0.0021187457205035973,0.01412178809842446
6,13,0.9360472960303718,-0.0009575762220270888,0.00657123957311323
6,14,0.9336283897971723,-0.0033764824552265063,0.00652135938587417
6,15,0.9340390364099656,-0.0029658358424333804,0.008384820945877003
6,16,0.9364764787287015,-0.0005283935236974654,0.009036577724862105
6,17,0.9378763728300994,0.000871500577700769,0.005057952697696488
6,18,0.9352571354043469,-0.0017477368480520012,0.004454263857252894
6,19,0.9401712026589667,0.003166330406567747,0.011594019620907448
6,20,0.9352534800567432,-0.0017513921956555656,0.0051810996866127335
6,21,0.9369907279901762,-1.414426222259044e-05,0.004279781268486604
6,22,0.9368239230526814,-0.0001809491997172335,0.0031228275121881754
6,23,0.9413014182293561,0.004296545976957044,0.016391187966061094
6,24,0.9362623238500444,-0.0007425484023544247,0.005535857577092518
6,25,0.9341159765055622,-0.002888895746836538,0.009207910272507669
6,26,0.9429531864157074,0.00594831416330843,0.0188064758263089
6,27,0.936294790400512,-0.0007100818518867975,0.004072421650690328
6,28,0.9400302705515156,0.003025398299116897,0.010918960048931559
6,29,0.93599992832824,-0.001004943924158942,0.003931548936891405
6,30,0.9349013110677266,-0.0021035611846723077,0.007265930545769073
6,31,0.9370454516223334,4.057936993465806e-05,0.005712968001925445
6,32,0.9374567819545432,0.0004519097021444867,0.005212099049173524
6,33,0.9315107945599334,-0.005494077692465484,0.013953063536103039
6,34,0.9361382434014698,-0.0008666288509289312,0.005309505102797818
6,35,0.9416780251396802,0.004673152887281434,0.017444772480621484
6,36,0.9367098310895655,-0.00029504116283334025,0.003629889251177021
7,11,0.9425585038778064,0.0017173643047253872,0.006527716228055591
7,12,0.9416694244889754,0.0008282849158944962,0.009410883996574193
7,13,0.9395147163134834,-0.0013264232595977656,0.0070740321807755135
7,14,0.9379232374913674,-0.0029179020817137313,0.0058097623356780925
7,15,0.938773801186065,-0.0020673383870161576,0.007111813366279751
7,16,0.9403015337775897,-0.0005396057954911986,0.009282622448306133
7,17,0.9415772337776416,0.0007360942045604446,0.004498413993821004
7,18,0.9390678217947425,-0.001773317778338611,0.004505687700454564
7,19,0.9437459753890614,0.002904835815980427,0.009752226556414167
7,20,0.9390708155289167,-0.0017703240441641682,0.006266378838851838
7,21,0.9413667311818963,0.0005255916088152457,0.005183589857608584
7,22,0.9410101600095769,0.00016902043649570252,0.00410317967222984
7,23,0.9448965969857565,0.004055457412675632,0.014325771787120356
7,24,0.9400434569945783,-0.0007976825785027773,0.004674214626702922
7,25,0.9384029854215485,-0.0024381541515324074,0.008795223797719687
7,26,0.9471812917117824,0.006340152138701454,0.018742826695065107
7,27,0.9400618629611615,-0.0007792766119194896,0.0036443833526761393
7,28,0.9436227042134269,0.0027815646403459224,0.010367695749817774
7,29,0.9400114957069715,-0.0008296438661095282,0.00284631253909573
7,30,0.9387185056150884,-0.002122633957992585,0.0077996828798938544
7,31,0.9406949354197304,-0.0001462041533506807,0.0038104805114120843
7,32,0.9411783280942241,0.0003371885211429356,0.00642667724740531
7,33,0.9357206268753078,-0.005120512697773205,0.013394518068978511
7,34,0.9401151102741646,-0.0007260292989164135,0.005370544611819628
7,35,0.9453068002322482,0.004465660659167008,0.0188575517276236
7,36,0.9405343480220145,-0.0003067915510662076,0.0035900072238386205
8,11,0.9402082871683316,0.0021315218163198615,0.00784175196349468
8,12,0.9405285540386543,0.0024517886866424914,0.01565990833794262
8,13,0.9370702185161355,-0.0010065468358764849,0.006673833677616314
8,14,0.9349503275109844,-0.0031264378410271842,0.006749451255765981
8,15,0.9354717086090758,-0.0026050567429359776,0.008283226218001594
8,16,0.9379789205963931,-9.784475561879348e-05,0.008992047727517716
8,17,0.938577710097532,0.0005009447455199773,0.005047812685449626
8,18,0.9363436039471684,-0.001733161404843606,0.004024537692886354
8,19,0.9413840601299716,0.003307294777959662,0.010647132295537598
