metric,cutoff,field_a,field_b,model_a,model_b,original_direction_a,original_direction_b,centered_direction_a,centered_direction_b,same_directions,both_reversed
angle_p50,0.0,12,17,specter2,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,17,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,17,specter2,simcse,1,-1,1,0,False,False
angle_p50,0.0,12,17,scincl,scibert,1,-1,1,1,False,False
angle_p50,0.0,12,17,scincl,bert,1,-1,1,0,False,False
angle_p50,0.0,12,17,scincl,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,17,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,17,scincl,simcse,1,-1,1,0,False,False
angle_p50,0.0,12,17,scibert,mpnet,-1,1,1,1,False,False
angle_p50,0.0,12,17,scibert,minilm,-1,1,1,1,False,False
angle_p50,0.0,12,17,bert,mpnet,-1,1,0,1,False,False
angle_p50,0.0,12,17,bert,minilm,-1,1,0,1,False,False
angle_p50,0.0,12,17,mpnet,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,17,mpnet,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,17,mpnet,simcse,1,-1,1,0,False,False
angle_p50,0.0,12,17,minilm,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,17,minilm,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,17,minilm,simcse,1,-1,1,0,False,False
angle_p50,0.0,12,18,specter,bert,1,-1,1,1,False,False
angle_p50,0.0,12,18,specter,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,18,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,18,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,18,specter2,bert,1,-1,1,1,False,False
angle_p50,0.0,12,18,specter2,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,18,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,18,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,18,scincl,bert,1,-1,1,1,False,False
angle_p50,0.0,12,18,scincl,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,18,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,18,scincl,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,18,bert,mpnet,-1,1,1,1,False,False
angle_p50,0.0,12,18,bert,minilm,-1,1,1,1,False,False
angle_p50,0.0,12,18,mpnet,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,18,mpnet,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,18,mpnet,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,18,minilm,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,18,minilm,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,18,minilm,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,19,specter,bert,1,-1,1,1,False,False
angle_p50,0.0,12,19,specter,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,19,specter,minilm,1,-1,1,-1,True,False
angle_p50,0.0,12,19,specter,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,19,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,19,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,19,specter2,bert,1,-1,1,1,False,False
angle_p50,0.0,12,19,specter2,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,19,specter2,minilm,1,-1,1,-1,True,False
angle_p50,0.0,12,19,specter2,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,19,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,19,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,20,specter,bert,1,-1,1,1,False,False
angle_p50,0.0,12,20,specter,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,20,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,20,specter,simcse,1,-1,1,0,False,False
angle_p50,0.0,12,20,specter2,bert,1,-1,1,1,False,False
angle_p50,0.0,12,20,specter2,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,20,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,20,specter2,simcse,1,-1,1,0,False,False
angle_p50,0.0,12,20,scincl,bert,1,-1,1,1,False,False
angle_p50,0.0,12,20,scincl,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,20,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,20,scincl,simcse,1,-1,1,0,False,False
angle_p50,0.0,12,21,specter,bert,1,-1,1,1,False,False
angle_p50,0.0,12,21,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,21,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,21,specter2,bert,1,-1,1,1,False,False
angle_p50,0.0,12,21,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,21,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,21,scincl,bert,1,-1,1,1,False,False
angle_p50,0.0,12,21,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,21,scincl,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,21,bert,mpnet,-1,1,1,1,False,False
angle_p50,0.0,12,21,bert,minilm,-1,1,1,1,False,False
angle_p50,0.0,12,21,mpnet,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,21,mpnet,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,21,minilm,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,21,minilm,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,22,specter,bert,1,-1,1,1,False,False
angle_p50,0.0,12,22,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,22,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,22,specter2,bert,1,-1,1,1,False,False
angle_p50,0.0,12,22,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,22,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,22,scincl,bert,1,-1,1,1,False,False
angle_p50,0.0,12,22,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,22,scincl,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,22,bert,mpnet,-1,1,1,1,False,False
angle_p50,0.0,12,22,bert,minilm,-1,1,1,1,False,False
angle_p50,0.0,12,22,mpnet,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,22,mpnet,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,22,minilm,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,22,minilm,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,23,specter,bert,1,-1,1,1,False,False
angle_p50,0.0,12,23,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,23,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,23,specter2,bert,1,-1,1,1,False,False
angle_p50,0.0,12,23,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,23,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,23,scincl,bert,1,-1,1,1,False,False
angle_p50,0.0,12,23,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,23,scincl,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,23,scibert,bert,1,-1,1,1,False,False
angle_p50,0.0,12,23,scibert,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,23,scibert,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,23,bert,mpnet,-1,1,1,1,False,False
angle_p50,0.0,12,23,bert,minilm,-1,1,1,1,False,False
angle_p50,0.0,12,23,mpnet,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,23,mpnet,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,23,minilm,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,23,minilm,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,24,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,12,24,specter,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,24,specter,minilm,1,-1,1,-1,True,False
angle_p50,0.0,12,24,specter,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,24,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,24,specter,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,24,specter2,bert,1,-1,1,-1,True,False
angle_p50,0.0,12,24,specter2,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,24,specter2,minilm,1,-1,1,-1,True,False
angle_p50,0.0,12,24,specter2,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,24,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,24,specter2,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,24,scincl,bert,1,-1,1,-1,True,False
angle_p50,0.0,12,24,scincl,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,24,scincl,minilm,1,-1,1,-1,True,False
angle_p50,0.0,12,24,scincl,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,24,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,24,scincl,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,25,specter,scibert,1,-1,1,1,False,False
angle_p50,0.0,12,25,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,12,25,specter,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,25,specter,minilm,1,-1,1,0,False,False
angle_p50,0.0,12,25,specter,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,25,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,25,specter,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,25,specter2,scibert,1,-1,1,1,False,False
angle_p50,0.0,12,25,specter2,bert,1,-1,1,-1,True,False
angle_p50,0.0,12,25,specter2,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,25,specter2,minilm,1,-1,1,0,False,False
angle_p50,0.0,12,25,specter2,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,25,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,25,specter2,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,26,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,12,26,specter,biobert,1,-1,1,-1,True,False
angle_p50,0.0,12,26,specter,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,26,specter2,bert,1,-1,1,-1,True,False
angle_p50,0.0,12,26,specter2,biobert,1,-1,1,-1,True,False
angle_p50,0.0,12,26,specter2,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,26,scincl,bert,1,-1,1,-1,True,False
angle_p50,0.0,12,26,scincl,biobert,1,-1,1,-1,True,False
angle_p50,0.0,12,26,scincl,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,26,scibert,bert,1,-1,1,-1,True,False
angle_p50,0.0,12,26,scibert,biobert,1,-1,1,-1,True,False
angle_p50,0.0,12,26,scibert,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,26,bert,mpnet,-1,1,-1,1,True,False
angle_p50,0.0,12,26,bert,minilm,-1,1,-1,1,True,False
angle_p50,0.0,12,26,bert,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.0,12,26,mpnet,biobert,1,-1,1,-1,True,False
angle_p50,0.0,12,26,mpnet,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,26,minilm,biobert,1,-1,1,-1,True,False
angle_p50,0.0,12,26,minilm,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,26,pubmedbert,biobert,1,-1,0,-1,False,False
angle_p50,0.0,12,26,pubmedbert,simcse,1,-1,0,-1,False,False
angle_p50,0.0,12,27,specter,bert,1,-1,1,0,False,False
angle_p50,0.0,12,27,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,27,specter,simcse,1,-1,1,0,False,False
angle_p50,0.0,12,27,specter2,bert,1,-1,1,0,False,False
angle_p50,0.0,12,27,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,27,specter2,simcse,1,-1,1,0,False,False
angle_p50,0.0,12,27,scincl,bert,1,-1,1,0,False,False
angle_p50,0.0,12,27,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,27,scincl,simcse,1,-1,1,0,False,False
angle_p50,0.0,12,27,scibert,bert,1,-1,1,0,False,False
angle_p50,0.0,12,27,scibert,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,27,scibert,simcse,1,-1,1,0,False,False
angle_p50,0.0,12,27,bert,mpnet,-1,1,0,1,False,False
angle_p50,0.0,12,27,bert,minilm,-1,1,0,1,False,False
angle_p50,0.0,12,27,mpnet,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,27,mpnet,simcse,1,-1,1,0,False,False
angle_p50,0.0,12,27,minilm,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,27,minilm,simcse,1,-1,1,0,False,False
angle_p50,0.0,12,28,specter,bert,1,-1,1,1,False,False
angle_p50,0.0,12,28,specter,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,28,specter,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,28,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,28,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,28,specter2,bert,1,-1,1,1,False,False
angle_p50,0.0,12,28,specter2,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,28,specter2,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,28,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,28,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,28,scincl,bert,1,-1,1,1,False,False
angle_p50,0.0,12,28,scincl,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,28,scincl,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,28,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,28,scincl,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,28,bert,mpnet,-1,1,1,1,False,False
angle_p50,0.0,12,28,mpnet,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,28,mpnet,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,28,mpnet,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,28,mpnet,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,29,specter,bert,1,-1,1,1,False,False
angle_p50,0.0,12,29,specter,mpnet,1,-1,1,1,False,False
angle_p50,0.0,12,29,specter,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,29,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,29,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,29,specter2,bert,1,-1,1,1,False,False
angle_p50,0.0,12,29,specter2,mpnet,1,-1,1,1,False,False
angle_p50,0.0,12,29,specter2,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,29,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,29,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,29,scincl,bert,1,-1,1,1,False,False
angle_p50,0.0,12,29,scincl,mpnet,1,-1,1,1,False,False
angle_p50,0.0,12,29,scincl,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,29,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,29,scincl,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,29,scibert,bert,1,-1,1,1,False,False
angle_p50,0.0,12,29,scibert,mpnet,1,-1,1,1,False,False
angle_p50,0.0,12,29,scibert,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,29,scibert,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,29,scibert,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,30,specter,bert,1,-1,1,1,False,False
angle_p50,0.0,12,30,specter,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,30,specter,minilm,1,-1,1,0,False,False
angle_p50,0.0,12,30,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,30,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,30,specter2,bert,1,-1,1,1,False,False
angle_p50,0.0,12,30,specter2,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,30,specter2,minilm,1,-1,1,0,False,False
angle_p50,0.0,12,30,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,30,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,30,scincl,bert,1,-1,1,1,False,False
angle_p50,0.0,12,30,scincl,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,30,scincl,minilm,1,-1,1,0,False,False
angle_p50,0.0,12,30,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,30,scincl,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,30,scibert,bert,1,-1,1,1,False,False
angle_p50,0.0,12,30,scibert,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,30,scibert,minilm,1,-1,1,0,False,False
angle_p50,0.0,12,30,scibert,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,30,scibert,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,30,bert,pubmedbert,-1,1,1,1,False,False
angle_p50,0.0,12,30,mpnet,pubmedbert,-1,1,-1,1,True,False
angle_p50,0.0,12,30,minilm,pubmedbert,-1,1,0,1,False,False
angle_p50,0.0,12,30,pubmedbert,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,30,pubmedbert,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,31,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,12,31,specter,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,31,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,31,specter,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,31,specter2,bert,1,-1,1,-1,True,False
angle_p50,0.0,12,31,specter2,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,31,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,31,specter2,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,31,scincl,bert,1,-1,1,-1,True,False
angle_p50,0.0,12,31,scincl,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,31,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,31,scincl,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,31,bert,mpnet,-1,1,-1,-1,False,False
angle_p50,0.0,12,31,bert,minilm,-1,1,-1,0,False,False
angle_p50,0.0,12,31,mpnet,pubmedbert,1,-1,-1,1,False,True
angle_p50,0.0,12,31,mpnet,biobert,1,-1,-1,1,False,True
angle_p50,0.0,12,31,mpnet,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,12,31,minilm,pubmedbert,1,-1,0,1,False,False
angle_p50,0.0,12,31,minilm,biobert,1,-1,0,1,False,False
angle_p50,0.0,12,31,minilm,simcse,1,-1,0,-1,False,False
angle_p50,0.0,12,32,specter,bert,1,-1,1,0,False,False
angle_p50,0.0,12,32,specter,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,32,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,32,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,32,specter2,bert,1,-1,1,0,False,False
angle_p50,0.0,12,32,specter2,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,32,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,32,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,32,scincl,bert,1,-1,1,0,False,False
angle_p50,0.0,12,32,scincl,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,32,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,32,scincl,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,33,specter,bert,1,-1,1,1,False,False
angle_p50,0.0,12,33,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,33,specter2,bert,1,-1,1,1,False,False
angle_p50,0.0,12,33,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,33,scincl,bert,1,-1,1,1,False,False
angle_p50,0.0,12,33,scincl,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,33,scibert,bert,1,-1,1,1,False,False
angle_p50,0.0,12,33,scibert,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,33,bert,mpnet,-1,1,1,1,False,False
angle_p50,0.0,12,33,bert,minilm,-1,1,1,1,False,False
angle_p50,0.0,12,33,bert,pubmedbert,-1,1,1,1,False,False
angle_p50,0.0,12,33,mpnet,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,33,minilm,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,33,pubmedbert,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,34,specter,bert,1,-1,1,1,False,False
angle_p50,0.0,12,34,specter,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,34,specter,minilm,1,-1,1,-1,True,False
angle_p50,0.0,12,34,specter,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,34,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,34,specter,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,34,specter2,bert,1,-1,1,1,False,False
angle_p50,0.0,12,34,specter2,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,34,specter2,minilm,1,-1,1,-1,True,False
angle_p50,0.0,12,34,specter2,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,34,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,34,specter2,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,34,scincl,bert,1,-1,1,1,False,False
angle_p50,0.0,12,34,scincl,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,12,34,scincl,minilm,1,-1,1,-1,True,False
angle_p50,0.0,12,34,scincl,pubmedbert,1,-1,1,1,False,False
angle_p50,0.0,12,34,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,34,scincl,simcse,1,-1,1,-1,True,False
angle_p50,0.0,12,36,specter,bert,1,-1,1,1,False,False
angle_p50,0.0,12,36,specter,mpnet,1,-1,1,1,False,False
angle_p50,0.0,12,36,specter,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,36,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,36,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,36,specter2,bert,1,-1,1,1,False,False
angle_p50,0.0,12,36,specter2,mpnet,1,-1,1,1,False,False
angle_p50,0.0,12,36,specter2,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,36,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,36,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,36,scincl,bert,1,-1,1,1,False,False
angle_p50,0.0,12,36,scincl,mpnet,1,-1,1,1,False,False
angle_p50,0.0,12,36,scincl,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,36,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,36,scincl,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,36,scibert,bert,1,-1,1,1,False,False
angle_p50,0.0,12,36,scibert,mpnet,1,-1,1,1,False,False
angle_p50,0.0,12,36,scibert,minilm,1,-1,1,1,False,False
angle_p50,0.0,12,36,scibert,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,36,scibert,simcse,1,-1,1,1,False,False
angle_p50,0.0,12,36,bert,pubmedbert,-1,1,1,1,False,False
angle_p50,0.0,12,36,mpnet,pubmedbert,-1,1,1,1,False,False
angle_p50,0.0,12,36,minilm,pubmedbert,-1,1,1,1,False,False
angle_p50,0.0,12,36,pubmedbert,biobert,1,-1,1,1,False,False
angle_p50,0.0,12,36,pubmedbert,simcse,1,-1,1,1,False,False
angle_p50,0.0,13,14,specter,bert,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,specter,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,specter,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,specter2,bert,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,specter2,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,specter2,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,scincl,bert,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,scincl,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,scincl,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,scibert,bert,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,scibert,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,scibert,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,bert,mpnet,1,-1,-1,-1,False,False
angle_p50,0.0,13,14,bert,minilm,1,-1,-1,-1,False,False
angle_p50,0.0,13,14,bert,pubmedbert,1,-1,-1,-1,False,False
angle_p50,0.0,13,14,mpnet,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,mpnet,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,minilm,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,minilm,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,pubmedbert,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,14,pubmedbert,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,13,16,specter,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,13,16,specter,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,16,specter2,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,13,16,specter2,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,16,scincl,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,13,16,scincl,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,16,scibert,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,13,16,scibert,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,16,mpnet,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,13,16,mpnet,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,16,minilm,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,13,16,minilm,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,16,pubmedbert,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,13,16,biobert,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,13,17,specter,specter2,-1,1,-1,-1,False,False
angle_p50,0.0,13,17,specter,scincl,-1,1,-1,0,False,False
angle_p50,0.0,13,17,specter,bert,-1,1,-1,0,False,False
angle_p50,0.0,13,17,specter,mpnet,-1,1,-1,0,False,False
angle_p50,0.0,13,17,specter,minilm,-1,1,-1,1,True,False
angle_p50,0.0,13,17,specter,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,17,specter,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,13,17,specter2,scibert,1,-1,-1,-1,False,False
angle_p50,0.0,13,17,specter2,pubmedbert,1,-1,-1,-1,False,False
angle_p50,0.0,13,17,scincl,scibert,1,-1,0,-1,False,False
angle_p50,0.0,13,17,scincl,pubmedbert,1,-1,0,-1,False,False
angle_p50,0.0,13,17,scibert,bert,-1,1,-1,0,False,False
angle_p50,0.0,13,17,scibert,mpnet,-1,1,-1,0,False,False
angle_p50,0.0,13,17,scibert,minilm,-1,1,-1,1,True,False
angle_p50,0.0,13,17,scibert,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,17,scibert,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,13,17,bert,pubmedbert,1,-1,0,-1,False,False
angle_p50,0.0,13,17,mpnet,pubmedbert,1,-1,0,-1,False,False
angle_p50,0.0,13,17,minilm,pubmedbert,1,-1,1,-1,True,False
angle_p50,0.0,13,17,pubmedbert,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,13,17,pubmedbert,simcse,-1,1,-1,-1,False,False
